df_hash,22ZHK4.GW7WJ2
197.448,106
197.473,162
197.498,218
197.523,261
197.548,294
197.573,325
197.598,357
197.623,385
197.648,402
197.673,407
197.698,408
197.723,411
197.748,417
197.773,419
197.798,411
197.823,393
197.848,369
197.873,346
197.898,324
197.923,303
197.948,277
197.973,248
197.998,218
198.023,193
198.048,170
198.073,141
198.098,100
198.123,58
198.148,36
198.173,48
198.198,91
198.223,144
198.248,190
198.273,225
198.298,260
198.323,302
198.348,342
198.373,368
198.398,377
198.423,379
198.448,384
198.473,394
198.498,401
198.523,400
198.548,392
198.573,382
198.598,370
198.623,352
198.648,327
198.673,300
198.698,276
198.723,254
198.748,230
198.773,203
198.798,177
198.823,151
198.848,119
198.873,76
198.898,37
198.923,26
198.948,57
198.973,117
198.998,179
199.023,222
199.048,251
199.073,285
199.098,335
199.123,389
199.148,428
199.173,445
199.198,449
199.223,450
199.248,451
199.273,449
199.298,444
199.323,441
199.348,442
199.373,441
199.398,434
199.423,423
199.448,415
199.473,411
199.498,410
199.523,405
199.548,400
199.573,395
199.598,392
199.623,382
199.648,365
199.673,352
199.698,362
199.723,404
199.748,469
199.773,542
199.798,611
199.823,672
199.848,712
199.873,706
199.898,636
199.923,509
199.948,361
199.973,231
199.998,133
200.023,53
200.048,-29
200.073,-114
200.098,-188
200.123,-239
200.148,-270
200.173,-295
200.198,-317
200.223,-333
200.248,-338
200.273,-335
200.298,-328
200.323,-317
200.348,-292
200.373,-248
200.398,-193
200.423,-133
200.448,-70
200.473,3
200.498,92
200.523,187
200.548,270
200.573,333
200.598,386
200.623,440
200.648,497
200.673,542
200.698,564
200.723,564
200.748,559
200.773,558
200.798,559
200.823,552
200.848,536
200.873,519
200.898,508
200.923,501
200.948,491
200.973,476
200.998,460
201.023,447
201.048,434
201.073,414
201.098,388
201.123,362
201.148,341
201.173,321
201.198,293
201.223,263
201.248,253
201.273,287
201.298,368
201.323,475
201.348,580
201.373,673
201.398,760
201.423,845
201.448,918
201.473,963
201.498,968
201.523,942
201.548,903
201.573,859
201.598,808
201.623,746
201.648,676
201.673,606
201.698,535
201.723,457
201.748,360
201.773,242
201.798,113
201.823,-8
201.848,-112
201.873,-198
201.898,-270
201.923,-335
201.948,-393
201.973,-441
201.998,-472
202.023,-480
202.048,-465
202.073,-435
202.098,-395
202.123,-347
202.148,-290
202.173,-223
202.198,-151
202.223,-85
202.248,-28
202.273,23
202.298,80
202.323,148
202.348,221
202.373,284
202.398,329
202.423,354
202.448,369
202.473,383
202.498,397
202.523,406
202.548,404
202.573,393
202.598,384
202.623,381
202.648,378
202.673,364
202.698,334
202.723,302
202.748,294
202.773,328
202.798,396
202.823,475
202.848,538
202.873,578
202.898,605
202.923,629
202.948,652
202.973,665
202.998,663
203.023,648
203.048,631
203.073,616
203.098,601
203.123,576
203.148,538
203.173,489
203.198,438
203.223,389
203.248,342
203.273,295
203.298,248
203.323,201
203.348,154
203.373,101
203.398,36
203.423,-39
203.448,-108
203.473,-147
203.498,-143
203.523,-102
203.548,-42
203.573,20
203.598,82
203.623,144
203.648,206
203.673,262
203.698,303
203.723,330
203.748,350
203.773,369
203.798,391
203.823,412
203.848,430
203.873,441
203.898,441
203.923,432
203.948,419
203.973,407
203.998,397
204.023,384
204.048,362
204.073,335
204.098,309
204.123,282
204.148,244
204.173,188
204.198,127
204.223,89
204.248,96
204.273,140
204.298,192
204.323,225
204.348,243
204.373,267
204.398,313
204.423,370
204.448,413
204.473,429
204.498,425
204.523,420
204.548,421
204.573,424
204.598,418
204.623,400
204.648,378
204.673,358
204.698,344
204.723,331
204.748,315
204.773,295
204.798,270
204.823,243
204.848,212
204.873,178
204.898,138
204.923,96
204.948,63
204.973,55
204.998,80
205.023,132
205.048,192
205.073,239
205.098,271
205.123,295
205.148,320
205.173,347
205.198,366
205.223,376
205.248,383
205.273,396
205.298,414
205.323,429
205.348,430
205.373,416
205.398,395
205.423,376
205.448,358
205.473,338
205.498,311
205.523,280
205.548,249
205.573,218
205.598,179
205.623,130
205.648,78
205.673,44
205.698,44
205.723,80
205.748,136
205.773,191
205.798,238
205.823,280
205.848,326
205.873,371
205.898,404
205.923,417
205.948,417
205.973,417
205.998,425
206.023,436
206.048,439
206.073,428
206.098,407
206.123,382
206.148,357
206.173,331
206.198,303
206.223,272
206.248,238
206.273,200
206.298,162
206.323,130
206.348,106
206.373,80
206.398,46
206.423,8
206.448,-13
206.473,2
206.498,57
206.523,126
206.548,185
206.573,226
206.598,262
206.623,304
206.648,347
206.673,376
206.698,385
206.723,388
206.748,400
206.773,426
206.798,452
206.823,464
206.848,461
206.873,450
206.898,437
206.923,421
206.948,399
206.973,375
206.998,352
207.023,330
207.048,304
207.073,276
207.098,253
207.123,240
207.148,226
207.173,195
207.198,147
207.223,105
207.248,102
207.273,146
207.298,213
207.323,266
207.348,292
207.373,305
207.398,327
207.423,359
207.448,385
207.473,390
207.498,379
207.523,369
207.548,373
207.573,386
207.598,401
207.623,408
207.648,406
207.673,391
207.698,362
207.723,324
207.748,289
207.773,263
207.798,245
207.823,225
207.848,199
207.873,171
207.898,145
207.923,119
207.948,84
207.973,45
207.998,20
208.023,29
208.048,75
208.073,137
208.098,193
208.123,234
208.148,268
208.173,303
208.198,338
208.223,364
208.248,377
208.273,384
208.298,396
208.323,415
208.348,434
208.373,443
208.398,437
208.423,419
208.448,395
208.473,372
208.498,351
208.523,331
208.548,306
208.573,276
208.598,248
208.623,226
208.648,207
208.673,181
208.698,142
208.723,102
208.748,86
208.773,110
208.798,163
208.823,218
208.848,254
208.873,273
208.898,292
208.923,323
208.948,356
208.973,376
208.998,379
209.023,376
209.048,379
209.073,388
209.098,395
209.123,394
209.148,385
209.173,373
209.198,357
209.223,337
209.248,314
209.273,292
209.298,272
209.323,250
209.348,225
209.373,198
209.398,176
209.423,155
209.448,126
209.473,89
209.498,59
209.523,60
209.548,101
209.573,164
209.598,220
209.623,256
209.648,281
209.673,311
209.698,348
209.723,377
209.748,392
209.773,401
209.798,419
209.823,446
209.848,467
209.873,466
209.898,445
209.923,421
209.948,406
209.973,394
209.998,373
210.023,343
210.048,313
210.073,294
210.098,280
210.123,261
210.148,234
210.173,205
210.198,178
210.223,148
210.248,107
210.273,64
210.298,42
210.323,63
210.348,118
210.373,178
210.398,219
210.423,243
210.448,268
210.473,305
210.498,344
210.523,366
210.548,371
210.573,376
210.598,399
210.623,437
210.648,467
210.673,471
210.698,453
210.723,427
210.748,405
210.773,386
210.798,364
210.823,338
210.848,314
210.873,292
210.898,268
210.923,240
210.948,213
210.973,191
210.998,169
211.023,139
211.048,100
211.073,70
211.098,69
211.123,102
211.148,153
211.173,199
211.198,229
211.223,253
211.248,283
211.273,315
211.298,342
211.323,355
211.348,362
211.373,373
211.398,388
211.423,401
211.448,404
211.473,397
211.498,385
211.523,371
211.548,354
211.573,334
211.598,313
211.623,292
211.648,268
211.673,241
211.698,215
211.723,194
211.748,177
211.773,153
211.798,117
211.823,82
211.848,72
211.873,104
211.898,166
211.923,228
211.948,271
211.973,299
211.998,327
212.023,362
212.048,393
212.073,407
212.098,409
212.123,411
212.148,424
212.173,439
212.198,442
212.223,430
212.248,411
212.273,396
212.298,383
212.323,364
212.348,338
212.373,312
212.398,292
212.423,274
212.448,251
212.473,219
212.498,185
212.523,155
212.548,123
212.573,83
212.598,40
212.623,18
212.648,36
212.673,91
212.698,157
212.723,208
212.748,238
212.773,265
212.798,301
212.823,342
212.848,374
212.873,390
212.898,397
212.923,407
212.948,422
212.973,435
212.998,437
213.023,430
213.048,418
213.073,406
213.098,389
213.123,367
213.148,345
213.173,328
213.198,317
213.223,302
213.248,277
213.273,246
213.298,218
213.323,195
213.348,168
213.373,129
213.398,86
213.423,61
213.448,72
213.473,118
213.498,176
213.523,224
213.548,259
213.573,293
213.598,334
213.623,373
213.648,398
213.673,405
213.698,403
213.723,407
213.748,418
213.773,425
213.798,421
213.823,409
213.848,397
213.873,388
213.898,376
213.923,356
213.948,330
213.973,304
213.998,283
214.023,261
214.048,235
214.073,206
214.098,182
214.123,160
214.148,130
214.173,86
214.198,41
214.223,20
214.248,39
214.273,93
214.298,153
214.323,198
214.348,226
214.373,253
214.398,288
214.423,330
214.448,364
214.473,387
214.498,403
214.523,421
214.548,441
214.573,455
214.598,457
214.623,449
214.648,434
214.673,412
214.698,384
214.723,353
214.748,323
214.773,300
214.798,280
214.823,258
214.848,233
214.873,208
214.898,183
214.923,153
214.948,115
214.973,78
214.998,62
215.023,83
215.048,136
215.073,197
215.098,243
215.123,272
215.148,296
215.173,325
215.198,358
215.223,382
215.248,392
215.273,394
215.298,398
215.323,408
215.348,417
215.373,416
215.398,408
215.423,396
215.448,384
215.473,369
215.498,349
215.523,325
215.548,304
215.573,285
215.598,267
215.623,245
215.648,220
215.673,191
215.698,158
215.723,120
215.748,83
215.773,64
215.798,79
215.823,125
215.848,183
215.873,227
215.898,250
215.923,264
215.948,287
215.973,322
215.998,355
216.023,372
216.048,375
216.073,377
216.098,388
216.123,403
216.148,411
216.173,406
216.198,394
216.223,381
216.248,370
216.273,356
216.298,337
216.323,316
216.348,298
216.373,283
216.398,264
216.423,240
216.448,213
216.473,189
216.498,164
216.523,132
216.548,97
216.573,75
216.598,85
216.623,131
216.648,195
216.673,254
216.698,294
216.723,321
216.748,345
216.773,366
216.798,378
216.823,380
216.848,380
216.873,388
216.898,403
216.923,414
216.948,413
216.973,403
216.998,393
217.023,387
217.048,376
217.073,356
217.098,328
217.123,302
217.148,283
217.173,267
217.198,248
217.223,224
217.248,197
217.273,167
217.298,130
217.323,91
217.348,65
217.373,67
217.398,101
217.423,153
217.448,201
217.473,238
217.498,268
217.523,300
217.548,332
217.573,356
217.598,366
217.623,368
217.648,375
217.673,388
217.698,402
217.723,407
217.748,399
217.773,383
217.798,366
217.823,349
217.848,333
217.873,317
217.898,298
217.923,276
217.948,253
217.973,230
217.998,210
218.023,186
218.048,154
218.073,115
218.098,85
218.123,82
218.148,112
218.173,162
218.198,210
218.223,246
218.248,275
218.273,307
218.298,342
218.323,371
218.348,385
218.373,388
218.398,391
218.423,400
218.448,412
218.473,418
218.498,414
218.523,403
218.548,385
218.573,363
218.598,341
218.623,329
218.648,327
218.673,327
218.698,315
218.723,284
218.748,242
218.773,205
218.798,176
218.823,146
218.848,107
218.873,69
218.898,55
218.923,78
218.948,131
218.973,187
218.998,228
219.023,256
219.048,286
219.073,324
219.098,363
219.123,389
219.148,401
219.173,406
219.198,413
219.223,424
219.248,430
219.273,426
219.298,416
219.323,404
219.348,393
219.373,377
219.398,353
219.423,326
219.448,303
219.473,287
219.498,272
219.523,249
219.548,221
219.573,191
219.598,163
219.623,132
219.648,96
219.673,64
219.698,53
219.723,76
219.748,125
219.773,182
219.798,227
219.823,261
219.848,290
219.873,322
219.898,352
219.923,373
219.948,381
219.973,385
219.998,392
220.023,401
220.048,408
220.073,411
220.098,410
220.123,406
220.148,394
220.173,372
220.198,342
220.223,314
220.248,294
220.273,279
220.298,261
220.323,238
220.348,213
220.373,190
220.398,166
220.423,136
220.448,106
220.473,94
220.498,113
220.523,160
220.548,212
220.573,252
220.598,279
220.623,303
220.648,332
220.673,359
220.698,374
220.723,377
220.748,378
220.773,386
220.798,398
220.823,404
220.848,398
220.873,385
220.898,370
220.923,355
220.948,338
220.973,318
220.998,300
221.023,285
221.048,268
221.073,244
221.098,216
221.123,190
221.148,167
221.173,141
221.198,106
221.223,74
221.248,64
221.273,90
221.298,142
221.323,196
221.348,235
221.373,261
221.398,291
221.423,329
221.448,364
221.473,382
221.498,384
221.523,384
221.548,392
221.573,404
221.598,409
221.623,402
221.648,388
221.673,373
221.698,357
221.723,338
221.748,319
221.773,301
221.798,286
221.823,267
221.848,241
221.873,213
221.898,193
221.923,181
221.948,166
221.973,139
221.998,110
222.023,102
222.048,129
222.073,182
222.098,235
222.123,270
222.148,291
222.173,317
222.198,356
222.223,398
222.248,426
222.273,435
222.298,430
222.323,423
222.348,417
222.373,411
222.398,402
222.423,390
222.448,376
222.473,358
222.498,339
222.523,321
222.548,306
222.573,291
222.598,274
222.623,253
222.648,231
222.673,209
222.698,184
222.723,150
222.748,115
222.773,94
222.798,102
222.823,138
222.848,187
222.873,233
222.898,271
222.923,308
222.948,347
222.973,379
222.998,394
223.023,389
223.048,379
223.073,375
223.098,382
223.123,389
223.148,384
223.173,366
223.198,344
223.223,326
223.248,314
223.273,298
223.298,274
223.323,245
223.348,218
223.373,199
223.398,182
223.423,157
223.448,119
223.473,78
223.498,52
223.523,58
223.548,95
223.573,149
223.598,199
223.623,235
223.648,260
223.673,282
223.698,307
223.723,332
223.748,349
223.773,360
223.798,367
223.823,377
223.848,388
223.873,394
223.898,391
223.923,380
223.948,368
223.973,359
223.998,352
224.023,342
224.048,324
224.073,300
224.098,280
224.123,265
224.148,250
224.173,225
224.198,189
224.223,154
224.248,138
224.273,152
224.298,190
224.323,235
224.348,272
224.373,300
224.398,324
224.423,350
224.448,372
224.473,385
224.498,387
224.523,385
224.548,386
224.573,394
224.598,405
224.623,411
224.648,408
224.673,393
224.698,371
224.723,346
224.748,320
224.773,294
224.798,266
224.823,239
224.848,216
224.873,196
224.898,175
224.923,147
224.948,115
224.973,91
224.998,90
225.023,118
225.048,164
225.073,209
225.098,242
225.123,265
225.148,287
225.173,311
225.198,333
225.223,345
225.248,347
225.273,349
225.298,358
225.323,371
225.348,380
225.373,378
225.398,366
225.423,351
225.448,341
225.473,334
225.498,324
225.523,310
225.548,293
225.573,278
225.598,264
225.623,246
225.648,221
225.673,194
225.698,178
225.723,185
225.748,211
225.773,242
225.798,264
225.823,274
225.848,284
225.873,302
225.898,327
225.923,348
225.948,356
225.973,353
225.998,346
226.023,343
226.048,340
226.073,332
226.098,316
226.123,297
226.148,281
226.173,270
226.198,257
226.223,240
226.248,221
226.273,206
226.298,197
226.323,187
226.348,165
226.373,132
226.398,100
226.423,89
226.448,109
226.473,156
226.498,212
226.523,261
226.548,298
226.573,327
226.598,357
226.623,388
226.648,416
226.673,435
226.698,447
226.723,454
226.748,459
226.773,462
226.798,458
226.823,446
226.848,429
226.873,415
226.898,404
226.923,391
226.948,370
226.973,341
226.998,313
227.023,293
227.048,280
227.073,259
227.098,225
227.123,183
227.148,156
227.173,162
227.198,197
227.223,243
227.248,279
227.273,299
227.298,309
227.323,318
227.348,325
227.373,325
227.398,314
227.423,295
227.448,277
227.473,261
227.498,245
227.523,225
227.548,197
227.573,164
227.598,131
227.623,103
227.648,81
227.673,63
227.698,45
227.723,25
227.748,4
227.773,-10
227.798,-16
227.823,-20
227.848,-27
227.873,-34
227.898,-25
227.923,15
227.948,86
227.973,170
227.998,242
228.023,289
228.048,318
228.073,346
228.098,380
228.123,419
228.148,457
228.173,492
228.198,528
228.223,562
228.248,587
228.273,595
228.298,584
228.323,561
228.348,531
228.373,500
228.398,467
228.423,433
228.448,402
228.473,378
228.498,357
228.523,332
228.548,301
228.573,270
228.598,255
228.623,271
228.648,316
228.673,374
228.698,427
228.723,464
228.748,488
228.773,510
228.798,532
228.823,548
228.848,551
228.873,545
228.898,541
228.923,546
228.948,553
228.973,539
228.998,489
229.023,406
229.048,313
229.073,232
229.098,174
229.123,132
229.148,99
229.173,75
229.198,64
229.223,64
229.248,65
229.273,60
229.298,53
229.323,57
229.348,82
229.373,117
229.398,146
229.423,157
229.448,156
229.473,160
229.498,175
229.523,196
229.548,210
229.573,213
229.598,211
229.623,214
229.648,220
229.673,220
229.698,209
229.723,192
229.748,175
229.773,157
229.798,137
229.823,114
229.848,98
229.873,94
229.898,97
229.923,96
229.948,85
229.973,75
229.998,86
230.023,130
230.048,196
230.073,265
230.098,321
230.123,363
230.148,397
230.173,426
230.198,447
230.223,460
230.248,463
230.273,464
230.298,463
230.323,462
230.348,457
230.373,446
230.398,429
230.423,405
230.448,376
230.473,345
230.498,314
230.523,282
230.548,247
230.573,213
230.598,189
230.623,186
230.648,208
230.673,245
230.698,285
230.723,320
230.748,349
230.773,374
230.798,394
230.823,404
230.848,403
230.873,396
230.898,391
230.923,392
230.948,397
230.973,397
230.998,386
231.023,361
231.048,329
231.073,299
231.098,276
231.123,257
231.148,232
231.173,197
231.198,161
231.223,145
231.248,159
231.273,199
231.298,245
231.323,281
231.348,305
231.373,321
231.398,336
231.423,346
231.448,349
231.473,346
231.498,343
231.523,341
231.548,339
231.573,330
231.598,316
231.623,299
231.648,282
231.673,265
231.698,244
231.723,221
231.748,194
231.773,164
231.798,134
231.823,110
231.848,104
231.873,123
231.898,163
231.923,210
231.948,249
231.973,278
231.998,302
232.023,323
232.048,339
232.073,347
232.098,350
232.123,352
232.148,356
232.173,358
232.198,352
232.223,339
232.248,323
232.273,306
232.298,290
232.323,272
232.348,254
232.373,236
232.398,214
232.423,185
232.448,156
232.473,141
232.498,155
232.523,196
232.548,247
232.573,286
232.598,309
232.623,325
232.648,346
232.673,371
232.698,388
232.723,391
232.748,387
232.773,386
232.798,392
232.823,396
232.848,390
232.873,373
232.898,352
232.923,332
232.948,312
232.973,285
232.998,251
233.023,217
233.048,190
233.073,167
233.098,140
233.123,105
233.148,78
233.173,76
233.198,108
233.223,163
233.248,218
233.273,260
233.298,292
233.323,324
233.348,361
233.373,393
233.398,413
233.423,420
233.448,424
233.473,432
233.498,439
233.523,437
233.548,424
233.573,404
233.598,385
233.623,368
233.648,349
233.673,325
