df_hash,22ZHK4.MC7JBY
305.127,0.993
305.157,1.025
305.187,1.075
305.217,1.072
305.247,1.072
305.277,1.032
305.307,1.011
305.337,1.011
305.367,1.015
305.397,1.038
305.427,1.029
305.457,1.083
305.487,1.107
305.517,1.048
305.547,0.985
305.577,0.976
305.607,1.007
305.637,1.026
305.667,1.057
305.697,1.079
305.727,1.098
305.757,1.080
305.787,1.050
305.817,1.036
305.847,1.028
305.877,1.042
305.907,1.028
305.937,1.034
305.967,1.071
305.997,1.072
306.027,1.055
306.057,1.034
306.087,1.040
306.117,1.039
306.147,1.043
306.177,1.055
306.207,1.050
306.237,1.060
306.267,1.059
306.297,1.063
306.327,1.050
306.357,1.051
306.387,1.053
306.417,1.052
306.447,1.045
306.477,1.049
306.507,1.052
306.537,1.052
306.567,1.057
306.597,1.050
306.627,1.051
306.657,1.057
306.687,1.054
306.717,1.050
306.747,1.053
306.777,1.052
306.807,1.058
306.837,1.053
306.867,1.049
306.897,1.056
306.927,1.062
306.957,1.053
306.987,1.060
307.017,1.047
307.047,1.056
307.077,1.063
307.107,1.068
307.137,1.062
307.167,1.059
307.197,1.050
307.227,1.063
307.257,1.062
307.287,1.064
307.317,1.056
307.347,1.042
307.377,1.056
307.407,1.072
307.437,1.083
307.467,1.084
307.497,1.073
307.527,1.069
307.557,1.056
307.587,1.053
307.617,1.062
307.647,1.058
307.677,1.019
307.707,1.014
307.737,1.023
307.767,1.030
307.797,1.036
307.827,1.045
307.857,1.041
307.887,1.049
307.917,1.053
307.947,1.052
307.977,1.055
308.007,1.055
308.037,1.041
308.067,1.062
308.097,1.060
308.127,1.052
308.157,1.051
308.187,1.070
308.217,1.070
308.247,1.042
308.277,1.066
308.307,1.042
308.337,1.023
308.367,1.032
308.397,1.030
308.427,1.030
308.457,1.058
308.487,1.070
308.517,1.070
308.547,1.075
308.577,1.076
308.607,1.065
308.637,1.064
308.667,1.062
308.697,1.066
308.727,1.062
308.757,1.057
308.787,1.050
308.817,1.072
308.847,1.077
308.877,1.062
308.907,1.062
308.937,1.074
308.967,1.062
308.997,1.062
309.027,1.062
309.057,1.062
309.087,1.062
309.117,1.070
309.147,1.069
309.177,1.069
309.207,1.061
309.237,1.066
309.267,1.063
309.297,1.061
309.327,1.059
309.357,1.055
309.387,1.068
309.417,1.071
309.447,1.062
309.477,1.060
309.507,1.064
309.537,1.062
309.567,1.062
309.597,1.055
309.627,1.059
309.657,1.055
309.687,1.062
309.717,1.068
309.747,1.061
309.777,1.060
309.807,1.061
309.837,1.058
309.867,1.064
309.897,1.057
309.927,1.055
309.957,1.065
309.987,1.061
310.017,1.062
310.047,1.061
310.077,1.061
310.107,1.066
310.137,1.064
310.167,1.066
310.197,1.079
310.227,1.069
310.257,1.093
310.287,1.091
310.317,1.078
310.347,1.082
310.377,1.095
310.407,1.091
310.437,1.075
310.467,1.075
310.497,1.061
310.527,1.054
310.557,1.054
310.587,1.058
310.617,1.062
310.647,1.061
310.677,1.062
310.707,1.067
310.737,1.060
310.767,1.063
310.797,1.062
310.827,1.059
310.857,1.058
310.887,1.065
310.917,1.030
310.947,1.030
310.977,1.062
311.007,1.043
311.037,1.021
311.067,1.039
311.097,1.047
311.127,1.021
311.157,1.039
311.187,1.048
311.217,1.049
311.247,1.060
311.277,1.079
311.307,1.070
311.337,1.074
311.367,1.088
311.397,1.081
311.427,1.086
311.457,1.078
311.487,1.085
311.517,1.085
311.547,1.068
311.577,1.082
311.607,1.082
311.637,1.062
311.667,1.072
311.697,1.084
311.727,1.084
311.757,1.064
311.787,1.062
311.817,1.047
311.847,1.037
311.877,1.056
311.907,1.050
311.937,1.055
311.967,1.061
311.997,1.054
312.027,1.052
312.057,1.056
312.087,1.060
312.117,1.051
312.147,1.059
312.177,1.046
312.207,1.040
312.237,1.045
312.267,1.048
312.297,1.056
312.327,1.057
312.357,1.060
312.387,1.065
312.417,1.064
312.447,1.058
312.477,1.067
312.507,1.068
312.537,1.062
312.567,1.070
312.597,1.069
312.627,1.067
312.657,1.069
312.687,1.064
312.717,1.063
312.747,1.061
312.777,1.064
312.807,1.067
312.837,1.071
312.867,1.070
312.897,1.065
312.927,1.067
312.957,1.064
312.987,1.063
313.017,1.071
313.047,1.066
313.077,1.071
313.107,1.066
313.137,1.064
313.167,1.064
313.197,1.066
313.227,1.069
313.257,1.062
313.287,1.062
313.317,1.069
313.347,1.059
313.377,1.063
313.407,1.066
313.437,1.071
313.467,1.066
313.497,1.070
313.527,1.064
313.557,1.060
313.587,1.064
313.617,1.068
313.647,1.067
313.677,1.068
313.707,1.067
313.737,1.068
313.767,1.069
313.797,1.068
313.827,1.065
313.857,1.066
313.887,1.068
313.917,1.064
313.947,1.065
313.977,1.066
314.007,1.068
314.037,1.067
314.067,1.069
314.097,1.064
314.127,1.062
314.157,1.057
314.187,1.066
314.217,1.065
314.247,1.064
314.277,1.070
314.307,1.072
314.337,1.070
314.367,1.066
314.397,1.066
314.427,1.062
314.457,1.063
314.487,1.071
314.517,1.073
314.547,1.081
314.577,1.087
314.607,1.088
314.637,1.094
314.667,1.105
314.697,1.091
314.727,1.068
314.757,1.066
314.787,1.064
314.817,1.050
314.847,1.057
314.877,1.057
314.907,1.042
314.937,1.049
314.967,1.041
314.997,1.041
315.027,1.050
315.057,1.055
315.087,1.050
315.117,1.066
315.147,1.077
315.177,1.069
315.207,1.066
315.237,1.067
315.267,1.060
315.297,1.064
315.327,1.061
315.357,1.055
315.387,1.059
315.417,1.066
315.447,1.060
315.477,1.065
315.507,1.069
315.537,1.065
315.567,1.056
315.597,1.058
315.627,1.055
315.657,1.062
315.687,1.064
315.717,1.062
315.747,1.069
315.777,1.071
315.807,1.065
315.837,1.066
315.867,1.064
315.897,1.075
315.927,1.078
315.957,1.076
315.987,1.063
316.017,1.061
316.047,1.067
316.077,1.066
316.107,1.070
316.137,1.067
316.167,1.068
316.197,1.067
316.227,1.063
316.257,1.069
316.287,1.069
316.317,1.064
316.347,1.072
316.377,1.067
316.407,1.067
316.437,1.081
316.467,1.070
316.497,1.065
316.527,1.065
316.557,1.069
316.587,1.071
316.617,1.071
316.647,1.070
316.677,1.076
316.707,1.070
316.737,1.075
316.767,1.068
316.797,1.067
316.827,1.069
316.857,1.065
316.887,1.062
316.917,1.067
316.947,1.061
316.977,1.064
317.007,1.073
317.037,1.071
317.067,1.068
317.097,1.070
317.127,1.071
317.157,1.062
317.187,1.068
317.217,1.076
317.247,1.072
317.277,1.065
317.307,1.065
317.337,1.064
317.367,1.066
317.397,1.068
317.427,1.066
317.457,1.065
317.487,1.062
317.517,1.063
317.547,1.069
317.577,1.069
317.607,1.064
317.637,1.063
317.667,1.067
317.697,1.065
317.727,1.064
317.757,1.069
317.787,1.074
317.817,1.071
317.847,1.070
317.877,1.070
317.907,1.069
317.937,1.067
317.967,1.066
317.997,1.062
318.027,1.070
318.057,1.065
318.087,1.062
318.117,1.073
318.147,1.069
318.177,1.064
318.207,1.067
318.237,1.065
318.267,1.063
318.297,1.066
318.327,1.063
318.357,1.066
318.387,1.068
318.417,1.066
318.447,1.073
318.477,1.065
318.507,1.066
318.537,1.064
318.567,1.068
318.597,1.064
318.627,1.058
318.657,1.067
318.687,1.071
318.717,1.074
318.747,1.069
318.777,1.067
318.807,1.065
318.837,1.061
318.867,1.062
318.897,1.064
318.927,1.072
318.957,1.070
318.987,1.071
319.017,1.072
319.047,1.066
319.077,1.069
319.107,1.072
319.137,1.072
319.167,1.067
319.197,1.069
319.227,1.064
319.257,1.066
319.287,1.062
319.317,1.070
319.347,1.068
319.377,1.062
319.407,1.067
319.437,1.069
319.467,1.068
319.497,1.070
319.527,1.065
319.557,1.064
319.587,1.070
319.617,1.070
319.647,1.063
319.677,1.065
319.707,1.065
319.737,1.066
319.767,1.067
319.797,1.065
319.827,1.072
319.857,1.068
319.887,1.070
319.917,1.071
319.947,1.065
319.977,1.066
320.007,1.069
320.037,1.074
320.067,1.068
320.097,1.069
320.127,1.071
320.157,1.072
320.187,1.063
320.217,1.071
320.247,1.066
320.277,1.072
320.307,1.074
320.337,1.074
320.367,1.073
320.397,1.072
320.427,1.067
320.457,1.069
320.487,1.072
320.517,1.071
320.547,1.072
320.577,1.070
320.607,1.066
320.637,1.068
320.667,1.077
320.697,1.073
320.727,1.070
320.757,1.072
320.787,1.066
320.817,1.070
320.847,1.070
320.877,1.070
320.907,1.075
320.937,1.068
320.967,1.071
320.997,1.071
321.027,1.067
321.057,1.071
321.087,1.069
321.117,1.065
321.147,1.068
321.177,1.072
321.207,1.070
321.237,1.070
321.267,1.073
321.297,1.071
321.327,1.073
321.357,1.075
321.387,1.075
321.417,1.079
321.447,1.084
321.477,1.084
321.507,1.096
321.537,1.096
321.567,1.120
321.597,1.139
321.627,1.114
321.657,1.114
321.687,1.112
321.717,1.107
321.747,1.094
321.777,1.080
321.807,1.034
321.837,1.049
321.867,1.063
321.897,1.060
321.927,1.062
321.957,1.075
321.987,1.086
322.017,1.057
322.047,1.039
322.077,1.050
322.107,1.005
322.137,0.975
322.167,0.994
322.197,1.026
322.227,1.006
322.257,1.018
322.287,1.044
322.317,1.038
322.347,1.006
322.377,1.025
322.407,1.077
322.437,1.066
322.467,1.032
322.497,1.094
322.527,1.088
322.557,1.037
322.587,1.121
322.617,1.087
322.647,1.040
322.677,1.063
322.707,1.058
322.737,1.049
322.767,1.061
322.797,1.085
322.827,1.023
322.857,1.055
322.887,1.047
322.917,1.059
322.947,1.083
322.977,1.041
323.007,1.005
323.037,0.995
323.067,1.047
323.097,1.024
323.127,1.009
323.157,0.997
323.187,0.982
323.217,1.005
323.247,1.085
323.277,1.052
323.307,1.006
323.337,1.030
323.367,1.036
323.397,1.021
323.427,1.020
323.457,1.034
323.487,1.052
323.517,1.019
323.547,1.003
323.577,1.048
323.607,1.075
323.637,1.047
323.667,1.031
323.697,1.039
323.727,1.048
323.757,1.044
323.787,1.037
323.817,1.029
323.847,1.008
323.877,1.046
323.907,1.042
323.937,1.021
323.967,1.033
323.997,1.057
324.027,1.044
324.057,1.034
324.087,1.051
324.117,1.007
324.147,0.947
324.177,1.018
324.207,1.062
324.237,1.113
324.267,1.147
324.297,1.127
324.327,1.105
324.357,1.056
324.387,1.008
324.417,1.018
324.447,1.023
324.477,1.053
324.507,1.033
324.537,1.027
324.567,1.022
324.597,1.035
324.627,1.030
324.657,1.014
324.687,1.036
324.717,1.045
324.747,1.061
324.777,1.016
324.807,1.004
324.837,1.009
324.867,1.024
324.897,1.005
324.927,0.984
324.957,1.033
324.987,1.053
325.017,1.031
325.047,0.987
325.077,1.036
325.107,1.076
325.137,1.043
325.167,0.986
325.197,1.011
325.227,1.024
325.257,0.991
325.287,1.028
325.317,1.071
325.347,1.040
325.377,1.015
325.407,1.140
325.437,1.119
325.467,1.042
325.497,1.029
325.527,1.049
325.557,1.030
325.587,1.086
325.617,1.095
325.647,1.099
325.677,1.101
325.707,1.080
325.737,1.068
325.767,1.079
325.797,1.079
325.827,1.066
325.857,1.052
325.887,1.056
325.917,1.055
325.947,1.063
325.977,1.071
326.007,1.063
326.037,1.052
326.067,1.050
326.097,1.051
326.127,1.060
326.157,1.064
326.187,1.059
326.217,1.055
326.247,1.057
326.277,1.062
326.307,1.060
326.337,1.058
326.367,1.060
326.397,1.057
326.427,1.055
326.457,1.057
326.487,1.057
326.517,1.049
326.547,1.055
326.577,1.057
326.607,1.051
326.637,1.049
326.667,1.062
326.697,1.058
326.727,1.059
326.757,1.056
326.787,1.055
326.817,1.053
326.847,1.053
326.877,1.053
326.907,1.057
326.937,1.057
326.967,1.057
326.997,1.055
327.027,1.055
327.057,1.055
327.087,1.051
327.117,1.053
327.147,1.062
327.177,1.059
327.207,1.057
327.237,1.055
327.267,1.053
327.297,1.057
327.327,1.053
327.357,1.055
327.387,1.061
327.417,1.061
327.447,1.055
327.477,1.061
327.507,1.060
327.537,1.054
327.567,1.056
327.597,1.055
327.627,1.055
327.657,1.055
327.687,1.053
327.717,1.057
327.747,1.054
327.777,1.048
327.807,1.049
327.837,1.059
327.867,1.055
327.897,1.048
327.927,1.056
327.957,1.050
327.987,1.052
328.017,1.058
328.047,1.055
328.077,1.049
328.107,1.053
328.137,1.054
328.167,1.062
328.197,1.060
328.227,1.051
328.257,1.058
328.287,1.061
328.317,1.051
328.347,1.059
328.377,1.058
328.407,1.058
328.437,1.049
328.467,1.055
328.497,1.053
328.527,1.059
328.557,1.062
328.587,1.067
328.617,1.068
328.647,1.063
328.677,1.049
328.707,1.050
328.737,1.044
328.767,1.016
328.797,0.995
328.827,1.072
328.857,1.068
328.887,1.035
328.917,1.026
328.947,1.041
328.977,1.044
329.007,1.030
329.037,1.035
329.067,1.032
329.097,1.005
329.127,1.034
329.157,1.051
329.187,1.058
329.217,1.062
329.247,1.066
329.277,1.022
329.307,1.013
329.337,1.039
329.367,1.041
329.397,1.033
329.427,1.030
329.457,1.040
329.487,1.069
329.517,1.053
329.547,1.050
329.577,1.052
329.607,1.057
329.637,1.056
329.667,1.044
329.697,1.035
329.727,1.025
329.757,1.027
329.787,1.044
329.817,1.050
329.847,1.049
329.877,1.041
329.907,1.036
329.937,1.035
329.967,1.041
329.997,1.034
330.027,1.038
330.057,1.047
330.087,1.052
330.117,1.036
330.147,1.041
330.177,1.042
330.207,1.052
330.237,1.046
330.267,1.040
330.297,1.042
330.327,1.033
330.357,1.040
330.387,1.044
330.417,1.040
330.447,1.044
330.477,1.044
330.507,1.039
330.537,1.039
330.567,1.045
330.597,1.043
330.627,1.043
330.657,1.040
330.687,1.035
330.717,1.042
330.747,1.043
330.777,1.045
330.807,1.034
330.837,1.043
330.867,1.047
330.897,1.036
330.927,1.034
330.957,1.037
330.987,1.043
331.017,1.039
331.047,1.044
331.077,1.037
331.107,1.041
331.137,1.043
331.167,1.041
331.197,1.039
331.227,1.034
331.257,1.042
331.287,1.042
331.317,1.041
331.347,1.042
331.377,1.038
331.407,1.035
331.437,1.037
331.467,1.039
331.497,1.038
331.527,1.043
331.557,1.039
331.587,1.040
331.617,1.036
331.647,1.041
331.677,1.038
331.707,1.044
331.737,1.045
331.767,1.039
331.797,1.046
331.827,1.043
331.857,1.050
331.887,1.044
331.917,1.040
331.947,1.029
331.977,1.033
332.007,1.043
332.037,1.034
332.067,1.041
332.097,1.036
332.127,1.031
332.157,1.035
332.187,1.037
332.217,1.024
332.247,1.023
332.277,1.039
332.307,1.042
332.337,1.036
332.367,1.033
332.397,1.036
332.427,1.029
332.457,1.027
332.487,1.036
332.517,1.037
332.547,1.062
332.577,1.047
332.607,1.011
332.637,1.024
332.667,1.034
332.697,1.037
332.727,1.045
332.757,1.057
332.787,1.036
332.817,1.033
332.847,1.048
332.877,1.030
332.907,1.034
332.937,1.047
332.967,1.041
332.997,1.037
333.027,1.040
333.057,1.034
333.087,1.038
333.117,1.043
333.147,1.033
333.177,1.029
333.207,1.025
333.237,1.028
333.267,1.030
333.297,1.030
333.327,1.030
333.357,1.031
333.387,1.034
333.417,1.031
333.447,1.031
333.477,1.040
333.507,1.045
333.537,1.041
333.567,1.035
333.597,1.038
333.627,1.028
333.657,1.041
333.687,1.047
333.717,1.035
333.747,1.037
333.777,1.039
333.807,1.034
333.837,1.030
333.867,1.040
333.897,1.040
333.927,1.034
333.957,1.032
333.987,1.036
334.017,1.035
334.047,1.036
334.077,1.037
334.107,1.027
334.137,1.043
334.167,1.044
334.197,1.036
334.227,1.037
334.257,1.037
334.287,1.042
334.317,1.034
334.347,1.030
334.377,1.042
334.407,1.047
334.437,1.038
334.467,1.033
334.497,1.041
334.527,1.037
334.557,1.039
334.587,1.037
334.617,1.035
334.647,1.039
334.677,1.028
334.707,1.031
334.737,1.039
334.767,1.038
334.797,1.037
334.827,1.031
334.857,1.036
334.887,1.050
334.917,1.040
334.947,1.036
334.977,1.036
335.007,1.036
335.037,1.037
335.067,1.028
335.097,1.028
335.127,1.035
335.157,1.042
335.187,1.041
335.217,1.037
335.247,1.037
335.277,1.032
335.307,1.036
335.337,1.042
335.367,1.041
335.397,1.039
335.427,1.034
335.457,1.030
335.487,1.034
335.517,1.036
335.547,1.026
335.577,1.038
335.607,1.038
335.637,1.027
335.667,1.032
335.697,1.039
335.727,1.036
335.757,1.027
335.787,1.036
335.817,1.039
335.847,1.035
335.877,1.032
335.907,1.032
335.937,1.037
335.967,1.036
335.997,1.034
336.027,1.040
336.057,1.033
336.087,1.034
336.117,1.037
336.147,1.040
336.177,1.034
336.207,1.030
336.237,1.042
336.267,1.035
336.297,1.035
336.327,1.040
336.357,1.036
336.387,1.031
336.417,1.032
336.447,1.034
336.477,1.033
336.507,1.034
336.537,1.037
336.567,1.026
336.597,1.018
336.627,1.032
336.657,1.038
336.687,1.030
336.717,1.029
336.747,1.034
336.777,1.024
336.807,1.032
336.837,1.028
336.867,1.023
336.897,1.031
336.927,1.040
336.957,1.041
336.987,1.024
337.017,1.023
337.047,1.022
337.077,1.030
337.107,1.018
337.137,1.018
337.167,1.020
337.197,1.032
337.227,1.057
337.257,1.048
337.287,1.046
337.317,1.044
337.347,1.047
337.377,1.036
337.407,1.026
337.437,1.021
337.467,1.025
337.497,1.029
337.527,1.026
337.557,1.025
337.587,1.026
337.617,1.027
337.647,1.025
337.677,1.029
337.707,1.026
337.737,1.026
337.767,1.027
337.797,1.033
337.827,1.025
337.857,1.022
337.887,1.025
337.917,1.023
337.947,1.031
337.977,1.032
338.007,1.024
338.037,1.026
338.067,1.027
338.097,1.024
338.127,1.025
338.157,1.025
338.187,1.023
338.217,1.029
338.247,1.024
338.277,1.025
338.307,1.028
338.337,1.024
338.367,1.029
338.397,1.023
338.427,1.023
338.457,1.029
338.487,1.026
338.517,1.020
338.547,1.029
338.577,1.028
338.607,1.024
338.637,1.027
338.667,1.025
338.697,1.023
338.727,1.021
338.757,1.026
338.787,1.025
338.817,1.025
338.847,1.032
338.877,1.027
338.907,1.024
338.937,1.025
338.967,1.021
338.997,1.028
339.027,1.025
339.057,1.023
339.087,1.027
339.117,1.027
339.147,1.028
339.177,1.021
339.207,1.021
339.237,1.027
339.267,1.028
339.297,1.026
339.327,1.024
339.357,1.027
339.387,1.033
339.417,1.025
339.447,1.018
339.477,1.023
339.507,1.035
339.537,1.025
339.567,1.023
339.597,1.027
339.627,1.026
339.657,1.020
339.687,1.017
339.717,1.019
339.747,1.021
339.777,1.023
339.807,1.030
339.837,1.039
339.867,1.030
339.897,1.029
339.927,1.031
339.957,1.031
339.987,1.034
340.017,1.028
340.047,1.040
340.077,1.044
340.107,1.027
340.137,1.026
340.167,1.041
340.197,1.027
340.227,1.019
340.257,1.034
340.287,1.035
340.317,1.019
340.347,1.025
340.377,1.021
340.407,1.017
340.437,1.029
340.467,1.028
340.497,1.022
340.527,1.010
340.557,1.031
340.587,1.030
340.617,1.026
340.647,1.025
340.677,1.041
340.707,1.025
340.737,1.031
340.767,1.015
340.797,1.021
340.827,1.015
340.857,1.019
340.887,1.029
340.917,1.033
340.947,1.035
340.977,1.037
341.007,1.035
341.037,1.041
341.067,1.034
341.097,1.028
341.127,1.039
341.157,1.044
341.187,1.032
341.217,1.036
341.247,1.034
341.277,1.035
341.307,1.033
341.337,1.032
341.367,1.035
341.397,1.035
341.427,1.037
341.457,1.031
341.487,1.038
341.517,1.035
341.547,1.030
341.577,1.038
341.607,1.037
341.637,1.035
341.667,1.033
341.697,1.035
341.727,1.036
341.757,1.034
341.787,1.030
341.817,1.037
341.847,1.043
341.877,1.030
341.907,1.035
341.937,1.031
341.967,1.035
341.997,1.035
342.027,1.037
342.057,1.030
342.087,1.036
342.117,1.033
342.147,1.036
342.177,1.036
342.207,1.031
342.237,1.038
342.267,1.038
342.297,1.037
342.327,1.037
342.357,1.032
342.387,1.035
342.417,1.035
342.447,1.039
342.477,1.041
342.507,1.033
342.537,1.034
342.567,1.038
342.597,1.033
342.627,1.033
342.657,1.036
342.687,1.029
342.717,1.038
342.747,1.035
342.777,1.035
342.807,1.039
342.837,1.035
342.867,1.032
342.897,1.037
342.927,1.035
342.957,1.033
342.987,1.036
343.017,1.041
343.047,1.032
343.077,1.028
343.107,1.047
343.137,1.035
343.167,1.032
343.197,1.033
343.227,1.031
343.257,1.036
343.287,1.038
343.317,1.031
343.347,1.037
343.377,1.037
343.407,1.037
343.437,1.033
343.467,1.032
343.497,1.039
343.527,1.036
343.557,1.042
343.587,1.035
343.617,1.033
343.647,1.035
343.677,1.037
343.707,1.035
343.737,1.034
343.767,1.038
343.797,1.037
343.827,1.035
343.857,1.030
343.887,1.030
343.917,1.047
343.947,1.032
343.977,1.031
344.007,1.032
344.037,1.035
344.067,1.041
344.097,1.034
344.127,1.042
344.157,1.036
344.187,1.034
344.217,1.040
344.247,1.045
344.277,1.039
344.307,1.039
344.337,1.039
344.367,1.040
344.397,1.035
344.427,1.041
344.457,1.037
344.487,1.038
344.517,1.037
344.547,1.040
344.577,1.038
344.607,1.037
344.637,1.039
344.667,1.038
344.697,1.042
344.727,1.043
344.757,1.033
344.787,1.037
344.817,1.043
344.847,1.039
344.877,1.039
344.907,1.036
344.937,1.032
344.967,1.036
344.997,1.042
345.027,1.041
345.057,1.037
345.087,1.037
345.117,1.040
345.147,1.036
345.177,1.040
345.207,1.042
345.237,1.039
345.267,1.036
345.297,1.041
345.327,1.041
345.357,1.041
345.387,1.041
345.417,1.038
345.447,1.040
345.477,1.036
345.507,1.036
345.537,1.040
345.567,1.035
345.597,1.037
345.627,1.042
345.657,1.034
345.687,1.036
345.717,1.043
345.747,1.043
345.777,1.041
345.807,1.043
345.837,1.037
345.867,1.040
345.897,1.042
345.927,1.042
345.957,1.039
345.987,1.044
346.017,1.043
346.047,1.042
346.077,1.050
346.107,1.045
346.137,1.056
346.167,1.063
346.197,1.057
346.227,1.074
346.257,1.070
346.287,1.039
346.317,1.036
346.347,1.048
346.377,1.026
346.407,1.037
346.437,1.052
346.467,1.045
346.497,1.034
346.527,1.033
346.557,1.029
346.587,1.030
346.617,1.049
346.647,1.047
346.677,1.032
346.707,1.034
346.737,1.028
346.767,1.023
346.797,1.030
346.827,1.045
346.857,1.034
346.887,1.047
346.917,1.047
346.947,1.030
346.977,1.042
347.007,1.057
347.037,1.048
347.067,1.040
347.097,1.044
347.127,1.034
347.157,1.045
347.187,1.066
347.217,1.056
347.247,1.048
347.277,1.066
347.307,1.067
347.337,1.046
347.367,1.051
347.397,1.052
347.427,1.048
347.457,1.038
347.487,1.043
347.517,1.043
347.547,1.035
347.577,1.024
347.607,1.027
347.637,1.022
347.667,1.000
347.697,0.983
347.727,1.000
347.757,1.000
347.787,1.003
347.817,1.034
347.847,1.016
347.877,1.000
347.907,1.011
347.937,1.016
347.967,0.998
347.997,1.037
348.027,1.058
348.057,1.059
348.087,1.053
348.117,1.047
348.147,1.042
348.177,1.032
348.207,1.050
348.237,1.065
348.267,1.068
348.297,1.050
348.327,1.044
348.357,1.039
348.387,1.029
348.417,1.049
348.447,1.045
348.477,1.034
348.507,1.021
348.537,1.012
348.567,1.017
348.597,1.021
348.627,1.024
348.657,1.024
348.687,1.026
348.717,1.031
348.747,1.030
348.777,1.018
348.807,1.024
348.837,1.025
348.867,1.031
348.897,1.037
348.927,1.033
348.957,1.021
348.987,1.034
349.017,1.032
349.047,1.031
349.077,1.031
349.107,1.035
349.137,1.044
