df_hash,22ZHK4.WCZFFA
467.922,1.009
467.952,1.015
467.982,1.005
468.012,1.012
468.042,1.016
468.072,1.008
468.102,1.008
468.132,1.015
468.162,1.012
468.192,1.007
468.222,1.016
468.252,1.017
468.282,1.010
468.312,1.011
468.342,1.011
468.372,1.011
468.402,1.016
468.432,1.008
468.462,1.006
468.492,1.010
468.522,1.015
468.552,1.017
468.582,1.010
468.612,1.015
468.642,1.014
468.672,1.011
468.702,1.013
468.732,1.007
468.762,1.008
468.792,1.014
468.822,1.019
468.852,1.011
468.882,1.009
468.912,1.011
468.942,1.014
468.972,1.009
469.002,1.014
469.032,1.011
469.062,1.012
469.092,1.012
469.122,1.012
469.152,1.011
469.182,1.009
469.212,1.015
469.242,1.007
469.272,1.010
469.302,1.019
469.332,1.011
469.362,1.008
469.392,1.012
469.422,1.016
469.452,1.014
469.482,1.010
469.512,1.010
469.542,1.014
469.572,1.011
469.602,1.014
469.632,1.010
469.662,1.006
469.692,1.011
469.722,1.012
469.752,1.012
469.782,1.012
469.812,1.010
469.842,1.008
469.872,1.011
469.902,1.009
469.932,1.014
469.962,1.015
469.992,1.006
470.022,1.011
470.052,1.013
470.082,1.019
470.112,1.008
470.142,1.015
470.172,1.016
470.202,1.013
470.232,1.011
470.262,1.011
470.292,1.012
470.322,1.006
470.352,1.012
470.382,1.010
470.412,1.016
470.442,1.011
470.472,1.009
470.502,1.011
470.532,1.011
470.562,1.013
470.592,1.013
470.622,1.011
470.652,1.009
470.682,1.007
470.712,1.009
470.742,1.009
470.772,1.011
470.802,1.013
470.832,1.010
470.862,1.013
470.892,1.013
470.922,1.009
470.952,1.013
470.982,1.013
471.012,1.012
471.042,1.014
471.072,1.011
471.102,1.006
471.132,1.009
471.162,1.015
471.192,1.007
471.222,1.009
471.252,1.011
471.282,1.009
471.312,1.012
471.342,1.012
471.372,1.010
471.402,1.013
471.432,1.008
471.462,1.009
471.492,1.006
471.522,1.013
471.552,1.009
471.582,1.010
471.612,1.011
471.642,1.004
471.672,1.010
471.702,1.014
471.732,1.006
471.762,1.015
471.792,1.016
471.822,1.013
471.852,1.011
471.882,1.016
471.912,1.005
471.942,1.012
471.972,1.015
472.002,1.011
472.032,1.008
472.062,1.012
472.092,1.012
472.122,1.010
472.152,1.010
472.182,1.009
472.212,1.013
472.242,1.013
472.272,1.010
472.302,1.012
472.332,1.012
472.362,1.012
472.392,1.007
472.422,1.017
472.452,1.017
472.482,1.007
472.512,1.005
472.542,1.015
472.572,1.020
472.602,1.003
472.632,1.000
472.662,0.999
472.692,1.028
472.722,1.018
472.752,1.018
472.782,1.025
472.812,1.006
472.842,1.006
472.872,1.015
472.902,1.006
472.932,1.007
472.962,1.008
472.992,1.011
473.022,1.008
473.052,1.014
473.082,1.009
473.112,1.007
473.142,1.013
473.172,1.018
473.202,1.014
473.232,1.007
473.262,1.006
473.292,1.017
473.322,1.020
473.352,1.015
473.382,1.009
473.412,1.013
473.442,1.013
473.472,1.015
473.502,1.018
473.532,1.009
473.562,1.003
473.592,1.011
473.622,1.016
473.652,1.012
473.682,1.011
473.712,1.013
473.742,1.015
473.772,1.004
473.802,1.013
473.832,1.000
473.862,0.997
473.892,1.022
473.922,1.018
473.952,1.006
473.982,1.014
474.012,1.015
474.042,1.014
474.072,1.011
474.102,1.019
474.132,1.021
474.162,1.010
474.192,1.012
474.222,1.008
474.252,1.001
474.282,1.010
474.312,1.020
474.342,1.015
474.372,1.012
474.402,1.007
474.432,1.014
474.462,1.015
474.492,1.010
474.522,1.015
474.552,1.007
474.582,1.013
474.612,1.001
474.642,1.013
474.672,1.012
474.702,1.018
474.732,1.013
474.762,1.020
474.792,1.012
474.822,1.009
474.852,1.011
474.882,1.017
474.912,1.009
474.942,1.014
474.972,1.013
475.002,1.012
475.032,1.006
475.062,1.009
475.092,1.014
475.122,1.013
475.152,1.011
475.182,1.014
475.212,1.009
475.242,1.009
475.272,1.011
475.302,1.018
475.332,1.009
475.362,1.009
475.392,1.015
475.422,1.016
475.452,1.013
475.482,1.010
475.512,1.018
475.542,1.014
475.572,1.013
475.602,1.009
475.632,1.009
475.662,1.010
475.692,1.009
475.722,1.011
475.752,1.013
475.782,1.014
475.812,1.014
475.842,1.012
475.872,1.012
475.902,1.015
475.932,1.011
475.962,1.008
475.992,1.009
476.022,1.013
476.052,1.008
476.082,1.015
476.112,1.011
476.142,1.010
476.172,1.013
476.202,1.014
476.232,1.012
476.262,1.010
476.292,1.015
476.322,1.007
476.352,1.013
476.382,1.010
476.412,1.010
476.442,1.010
476.472,1.012
476.502,1.011
476.532,1.013
476.562,1.014
476.592,1.011
476.622,1.018
476.652,1.010
476.682,1.009
476.712,1.007
476.742,1.009
476.772,1.015
476.802,1.007
476.832,1.011
476.862,1.010
476.892,1.019
476.922,1.009
476.952,1.014
476.982,1.013
477.012,1.010
477.042,1.013
477.072,1.014
477.102,1.012
477.132,1.007
477.162,1.017
477.192,1.013
477.222,1.005
477.252,1.011
477.282,1.016
477.312,1.010
477.342,1.013
477.372,1.007
477.402,1.017
477.432,1.014
477.462,1.006
477.492,1.012
477.522,1.009
477.552,1.015
477.582,1.008
477.612,1.010
477.642,1.012
477.672,1.013
477.702,1.006
477.732,1.011
477.762,1.015
477.792,1.016
477.822,1.012
477.852,1.013
477.882,1.012
477.912,1.012
477.942,1.005
477.972,1.011
478.002,1.019
478.032,1.013
478.062,1.011
478.092,1.015
478.122,1.013
478.152,1.012
478.182,1.013
478.212,1.010
478.242,1.016
478.272,1.012
478.302,1.015
478.332,1.011
478.362,1.012
478.392,1.012
478.422,1.015
478.452,1.012
478.482,1.012
478.512,1.017
478.542,1.016
478.572,1.006
478.602,1.013
478.632,1.018
478.662,1.013
478.692,1.013
478.722,1.018
478.752,1.008
478.782,1.011
478.812,1.018
478.842,1.011
478.872,1.008
478.902,1.013
478.932,1.017
478.962,1.016
478.992,1.012
479.022,1.011
479.052,1.013
479.082,1.016
479.112,1.011
479.142,1.011
479.172,1.013
479.202,1.012
479.232,1.008
479.262,1.012
479.292,1.013
479.322,1.014
479.352,1.014
479.382,1.014
479.412,1.012
479.442,1.012
479.472,1.016
479.502,1.008
479.532,1.015
479.562,1.009
479.592,1.016
479.622,1.013
479.652,1.012
479.682,1.008
479.712,1.013
479.742,1.012
479.772,1.013
479.802,1.009
479.832,1.009
479.862,1.015
479.892,1.017
479.922,1.010
479.952,1.011
479.982,1.011
480.012,1.016
480.042,1.007
480.072,1.009
480.102,1.017
480.132,1.014
480.162,1.012
480.192,1.014
480.222,1.011
480.252,1.012
480.282,1.013
480.312,1.014
480.342,1.020
480.372,1.009
480.402,1.018
480.432,1.014
480.462,1.009
480.492,1.012
480.522,1.014
480.552,1.014
480.582,1.013
480.612,1.012
480.642,1.012
480.672,1.013
480.702,1.015
480.732,1.011
480.762,1.006
480.792,1.014
480.822,1.010
480.852,1.012
480.882,1.015
480.912,1.011
480.942,1.013
480.972,1.012
481.002,1.011
481.032,1.014
481.062,1.012
481.092,1.011
481.122,1.015
481.152,1.012
481.182,1.010
481.212,1.014
481.242,1.016
481.272,1.012
481.302,1.010
481.332,1.013
481.362,1.018
481.392,1.012
481.422,1.010
481.452,1.013
481.482,1.015
481.512,1.015
481.542,1.013
481.572,1.011
481.602,1.010
481.632,1.013
481.662,1.014
481.692,1.017
481.722,1.015
481.752,1.021
481.782,1.013
481.812,1.005
481.842,1.015
481.872,1.014
481.902,1.011
481.932,1.013
481.962,1.014
481.992,1.008
482.022,1.014
482.052,1.017
482.082,1.009
482.112,1.010
482.142,1.015
482.172,1.011
482.202,1.010
482.232,1.012
482.262,1.016
482.292,1.016
482.322,1.011
482.352,1.013
482.382,1.011
482.412,1.010
482.442,1.008
482.472,1.017
482.502,1.017
482.532,1.009
482.562,1.017
482.592,1.016
482.622,1.016
482.652,1.013
482.682,1.016
482.712,1.010
482.742,1.010
482.772,1.012
482.802,1.013
482.832,1.014
482.862,1.020
482.892,1.013
482.922,1.011
482.952,1.012
482.982,1.012
483.012,1.012
483.042,1.012
483.072,1.015
483.102,1.012
483.132,1.007
483.162,1.013
483.192,1.014
483.222,1.007
483.252,1.012
483.282,1.015
483.312,1.009
483.342,1.016
483.372,1.012
483.402,1.009
483.432,1.016
483.462,1.015
483.492,1.010
483.522,1.014
483.552,1.013
483.582,1.014
483.612,1.005
483.642,1.003
483.672,1.014
483.702,1.016
483.732,1.010
483.762,1.013
483.792,1.010
483.822,1.014
483.852,1.011
483.882,1.008
483.912,1.007
483.942,1.010
483.972,1.019
484.002,1.019
484.032,1.008
484.062,1.014
484.092,1.015
484.122,1.012
484.152,1.011
484.182,1.015
484.212,1.017
484.242,1.011
484.272,1.010
484.302,1.015
484.332,1.013
484.362,1.011
484.392,1.019
484.422,1.014
484.452,1.012
484.482,1.012
484.512,1.013
484.542,1.016
484.572,1.012
484.602,1.014
484.632,1.013
484.662,1.015
484.692,1.008
484.722,1.011
484.752,1.015
484.782,1.014
484.812,1.009
484.842,1.011
484.872,1.015
484.902,1.014
484.932,1.006
484.962,1.009
484.992,1.015
485.022,1.016
485.052,1.010
485.082,1.009
485.112,1.017
485.142,1.013
485.172,1.012
485.202,1.005
485.232,1.012
485.262,1.007
485.292,1.014
485.322,1.015
485.352,1.014
485.382,1.010
485.412,1.011
485.442,1.016
485.472,1.012
485.502,1.012
485.532,1.012
485.562,1.017
485.592,1.012
485.622,1.011
485.652,1.010
485.682,1.014
485.712,1.008
485.742,1.010
485.772,1.013
485.802,1.019
485.832,1.012
485.862,1.016
485.892,1.015
485.922,1.011
485.952,1.014
485.982,1.015
486.012,1.018
486.042,1.010
486.072,1.017
486.102,1.017
486.132,1.011
486.162,1.013
486.192,1.016
486.222,1.011
486.252,1.010
486.282,1.013
486.312,1.013
486.342,1.012
486.372,1.016
486.402,1.012
486.432,1.011
486.462,1.013
486.492,1.015
486.522,1.011
486.552,1.010
486.582,1.017
486.612,1.014
486.642,1.010
486.672,1.013
486.702,1.014
486.732,1.010
486.762,1.016
486.792,1.014
486.822,1.011
486.852,1.013
486.882,1.019
486.912,1.013
486.942,1.010
486.972,1.014
487.002,1.014
487.032,1.009
487.062,1.011
487.092,1.010
487.122,1.011
487.152,1.014
487.182,1.013
487.212,1.011
487.242,1.013
487.272,1.009
487.302,1.013
487.332,1.012
487.362,1.011
487.392,1.015
487.422,1.018
487.452,1.011
487.482,1.009
487.512,1.008
487.542,1.018
487.572,1.008
487.602,1.016
487.632,1.018
487.662,1.019
487.692,1.016
487.722,1.016
487.752,1.011
487.782,1.011
487.812,1.018
487.842,1.014
487.872,1.014
487.902,1.014
487.932,1.015
487.962,1.011
487.992,1.012
488.022,1.015
488.052,1.014
488.082,1.013
488.112,1.011
488.142,1.012
488.172,1.016
488.202,1.014
488.232,1.016
488.262,1.011
488.292,1.014
488.322,1.014
488.352,1.015
488.382,1.011
488.412,1.017
488.442,1.019
488.472,1.009
488.502,1.017
488.532,1.018
488.562,1.002
488.592,1.013
488.622,1.014
488.652,1.014
488.682,1.012
488.712,1.017
488.742,1.015
488.772,1.011
488.802,1.018
488.832,1.013
488.862,1.010
488.892,1.011
488.922,1.019
488.952,1.009
488.982,1.006
489.012,1.014
489.042,1.016
489.072,1.012
489.102,1.014
489.132,1.015
489.162,1.017
489.192,1.014
489.222,1.008
489.252,1.013
489.282,1.010
489.312,1.015
489.342,1.016
489.372,1.006
489.402,1.015
489.432,1.017
489.462,1.010
489.492,1.013
489.522,1.015
489.552,1.013
489.582,1.011
489.612,1.011
489.642,1.015
489.672,1.013
489.702,1.013
489.732,1.013
489.762,1.010
489.792,1.014
489.822,1.014
489.852,1.017
489.882,1.008
489.912,1.013
489.942,1.021
489.972,1.011
490.002,1.013
490.032,1.011
490.062,1.017
490.092,1.007
490.122,1.012
490.152,1.018
490.182,1.013
490.212,1.009
490.242,1.011
490.272,1.014
490.302,1.012
490.332,1.011
490.362,1.013
490.392,1.013
490.422,1.013
490.452,1.013
490.482,1.013
490.512,1.012
490.542,1.014
490.572,1.017
490.602,1.006
490.632,1.015
490.662,1.016
490.692,1.014
490.722,1.007
490.752,1.015
490.782,1.018
490.812,1.013
490.842,1.011
490.872,1.012
490.902,1.018
490.932,1.006
490.962,1.015
490.992,1.017
491.022,1.009
491.052,1.013
491.082,1.014
491.112,1.011
491.142,1.014
491.172,1.015
491.202,1.011
491.232,1.009
491.262,1.014
491.292,1.012
491.322,1.013
491.352,1.013
491.382,1.016
491.412,1.011
491.442,1.012
491.472,1.007
491.502,1.012
491.532,1.011
491.562,1.013
491.592,1.018
491.622,1.013
491.652,1.011
491.682,1.014
491.712,1.012
491.742,1.011
491.772,1.011
491.802,1.016
491.832,1.015
491.862,1.007
491.892,1.012
491.922,1.017
491.952,1.012
491.982,1.016
492.012,1.014
492.042,1.012
492.072,1.019
492.102,1.016
492.132,1.015
492.162,1.011
492.192,1.014
492.222,1.010
492.252,1.011
492.282,1.015
492.312,1.014
492.342,1.013
492.372,1.018
492.402,1.018
492.432,1.013
492.462,1.021
492.492,1.009
492.522,1.010
492.552,1.007
492.582,1.017
492.612,1.013
492.642,1.013
492.672,1.012
492.702,1.013
492.732,1.016
492.762,1.016
492.792,1.015
492.822,1.013
492.852,1.014
492.882,1.020
492.912,1.010
492.942,1.012
492.972,1.021
493.002,1.011
493.032,1.012
493.062,1.021
493.092,1.013
493.122,1.009
493.152,1.016
493.182,1.014
493.212,1.015
493.242,1.014
493.272,1.012
493.302,1.007
493.332,1.006
493.362,1.012
493.392,1.018
493.422,1.009
493.452,1.016
493.482,1.016
493.512,1.014
493.542,1.012
493.572,1.015
493.602,1.015
493.632,1.011
493.662,1.012
493.692,1.009
493.722,1.013
493.752,1.018
493.782,1.018
493.812,1.013
493.842,1.014
493.872,1.013
493.902,1.016
493.932,1.014
493.962,1.011
493.992,1.014
494.022,1.016
494.052,1.013
494.082,1.014
494.112,1.019
494.142,1.010
494.172,1.015
494.202,1.014
494.232,1.009
494.262,1.014
494.292,1.011
494.322,1.013
494.352,1.013
494.382,1.011
494.412,1.014
494.442,1.014
494.472,1.014
494.502,1.016
494.532,1.018
494.562,1.011
494.592,1.009
494.622,1.017
494.652,1.017
494.682,1.010
494.712,1.011
494.742,1.017
494.772,1.016
494.802,1.011
494.832,1.014
494.862,1.011
494.892,1.015
494.922,1.009
494.952,1.021
494.982,1.016
495.012,1.007
495.042,1.014
495.072,1.016
495.102,1.013
495.132,1.012
495.162,1.013
495.192,1.016
495.222,1.017
495.252,1.008
495.282,1.014
495.312,1.013
495.342,1.010
495.372,1.011
495.402,1.015
495.432,1.017
495.462,1.014
495.492,1.015
495.522,1.017
495.552,1.018
495.582,1.009
495.612,1.011
495.642,1.012
495.672,1.010
495.702,1.014
495.732,1.022
495.762,1.013
495.792,1.011
495.822,1.012
495.852,1.016
495.882,1.015
495.912,1.012
495.942,1.016
495.972,1.013
496.002,1.014
496.032,1.010
496.062,1.014
496.092,1.013
496.122,1.015
496.152,1.014
496.182,1.011
496.212,1.014
496.242,1.014
496.272,1.011
496.302,1.018
496.332,1.016
496.362,1.014
496.392,1.016
496.422,1.013
496.452,1.017
496.482,1.009
496.512,1.018
496.542,1.015
496.572,1.014
496.602,1.014
496.632,1.015
496.662,1.013
496.692,1.012
496.722,1.015
496.752,1.016
496.782,1.012
496.812,1.014
496.842,1.013
496.872,1.015
496.902,1.010
496.932,1.017
496.962,1.010
496.992,1.013
497.022,1.016
497.052,1.016
497.082,1.009
497.112,1.015
497.142,1.013
497.172,1.012
497.202,1.014
497.232,1.015
497.262,1.018
497.292,1.010
497.322,1.018
497.352,1.014
497.382,1.012
497.412,1.011
497.442,1.017
497.472,1.014
497.502,1.012
497.532,1.017
497.562,1.010
497.592,1.014
497.622,1.016
497.652,1.016
497.682,1.012
497.712,1.014
497.742,1.010
497.772,1.012
497.802,1.015
497.832,1.021
497.862,1.015
497.892,1.011
497.922,1.017
497.952,1.017
497.982,1.014
498.012,1.013
498.042,1.016
498.072,1.016
498.102,1.009
498.132,1.018
498.162,1.022
498.192,1.016
498.222,1.012
498.252,1.019
498.282,1.017
498.312,1.013
498.342,1.013
498.372,1.014
498.402,1.012
498.432,1.016
498.462,1.017
498.492,1.016
498.522,1.013
498.552,1.019
498.582,1.011
498.612,1.016
498.642,1.016
498.672,1.016
498.702,1.017
498.732,1.015
498.762,1.014
498.792,1.018
498.822,1.012
498.852,1.017
498.882,1.020
498.912,1.010
498.942,1.017
498.972,1.019
499.002,1.012
499.032,1.014
499.062,1.018
499.092,1.015
499.122,1.014
499.152,1.011
499.182,0.999
499.212,0.990
499.242,1.007
499.272,1.006
499.302,1.010
499.332,1.016
499.362,1.014
499.392,0.993
499.422,1.001
499.452,0.997
499.482,1.003
499.512,0.997
499.542,0.982
499.572,1.005
499.602,1.020
499.632,1.023
499.662,1.037
499.692,1.050
499.722,1.045
499.752,1.022
499.782,1.021
499.812,1.014
499.842,0.959
499.872,0.976
499.902,0.992
499.932,0.986
499.962,0.979
499.992,1.003
500.022,1.012
500.052,0.995
500.082,1.001
500.112,0.998
500.142,0.968
500.172,0.992
500.202,0.944
500.232,0.967
500.262,0.982
500.292,0.975
500.322,0.997
500.352,0.996
500.382,0.978
500.412,1.019
500.442,1.039
500.472,1.007
500.502,0.939
500.532,0.960
500.562,0.981
500.592,0.964
500.622,0.983
500.652,0.973
500.682,0.987
500.712,1.042
500.742,1.049
500.772,1.048
500.802,1.033
500.832,1.007
500.862,0.994
500.892,0.979
500.922,0.930
500.952,0.956
500.982,0.973
501.012,1.016
501.042,1.037
501.072,1.085
501.102,1.099
501.132,1.037
501.162,1.011
501.192,0.955
501.222,0.946
501.252,0.982
501.282,0.999
501.312,0.993
501.342,0.994
501.372,0.993
501.402,1.036
501.432,0.981
501.462,0.963
501.492,0.980
501.522,0.995
501.552,0.993
501.582,0.958
501.612,0.964
501.642,0.974
501.672,0.988
501.702,1.008
501.732,1.001
501.762,1.001
501.792,0.989
501.822,0.972
501.852,0.977
501.882,0.969
501.912,0.983
501.942,0.993
501.972,0.959
502.002,0.962
502.032,0.931
502.062,0.945
502.092,0.981
502.122,1.008
502.152,0.988
502.182,0.989
502.212,1.079
502.242,1.090
502.272,0.978
502.302,1.065
502.332,1.212
502.362,1.391
502.392,1.314
502.422,1.183
502.452,1.110
502.482,1.162
502.512,1.147
502.542,1.121
502.572,1.144
502.602,1.104
502.632,1.116
502.662,1.168
502.692,1.086
502.722,0.981
502.752,1.026
502.782,1.026
502.812,0.940
502.842,0.964
502.872,0.994
502.902,0.909
502.932,0.850
502.962,0.773
502.992,0.761
503.022,0.792
503.052,0.809
503.082,0.903
503.112,1.001
503.142,1.069
503.172,1.106
503.202,1.067
503.232,1.021
503.262,0.959
503.292,0.750
503.322,0.911
503.352,0.938
503.382,0.986
503.412,1.171
503.442,1.161
503.472,1.160
503.502,1.096
503.532,0.967
503.562,0.867
503.592,0.842
503.622,0.875
503.652,0.961
503.682,1.010
503.712,1.026
503.742,1.042
503.772,1.045
503.802,1.027
503.832,0.998
503.862,1.002
503.892,1.000
503.922,1.021
503.952,1.002
503.982,0.988
504.012,1.018
504.042,1.026
504.072,1.021
504.102,1.025
504.132,1.020
504.162,1.000
504.192,0.987
504.222,1.007
504.252,1.014
504.282,1.016
504.312,1.041
504.342,1.041
504.372,1.031
504.402,1.021
504.432,1.025
504.462,1.016
504.492,1.005
504.522,0.989
504.552,0.982
504.582,1.012
504.612,1.046
504.642,1.051
504.672,1.036
504.702,1.031
504.732,1.027
504.762,1.015
504.792,1.004
504.822,1.009
504.852,1.012
504.882,1.023
504.912,1.024
504.942,1.027
504.972,1.028
505.002,1.009
505.032,1.004
505.062,0.996
505.092,1.014
505.122,1.029
505.152,1.038
505.182,1.042
505.212,1.025
505.242,1.013
505.272,0.995
505.302,1.005
505.332,1.013
505.362,1.033
505.392,1.024
505.422,1.020
505.452,1.020
505.482,1.018
505.512,1.014
505.542,1.013
505.572,1.021
505.602,1.021
505.632,1.021
505.662,1.012
505.692,1.016
505.722,1.014
505.752,1.020
505.782,1.020
505.812,1.028
505.842,1.028
505.872,1.019
505.902,1.017
505.932,1.013
505.962,1.017
505.992,1.018
506.022,1.019
506.052,1.014
506.082,1.019
506.112,1.016
506.142,1.016
506.172,1.022
506.202,1.015
506.232,1.034
506.262,1.026
506.292,1.032
506.322,1.031
506.352,1.025
506.382,1.017
506.412,1.023
506.442,1.018
506.472,1.013
506.502,1.001
506.532,1.005
506.562,1.005
506.592,1.024
506.622,1.026
506.652,1.025
506.682,1.010
506.712,0.992
506.742,0.966
506.772,0.984
506.802,1.004
506.832,1.012
506.862,1.031
506.892,1.037
506.922,1.044
506.952,1.007
506.982,0.972
507.012,0.992
507.042,1.010
507.072,1.008
507.102,1.008
507.132,1.009
507.162,1.002
507.192,0.982
507.222,0.970
507.252,0.917
507.282,0.894
507.312,0.916
507.342,0.990
507.372,0.993
507.402,1.014
507.432,1.045
507.462,1.067
507.492,1.029
507.522,1.031
507.552,0.987
507.582,0.998
507.612,0.992
507.642,0.987
507.672,0.984
507.702,0.986
507.732,0.991
507.762,0.977
507.792,0.994
507.822,1.062
507.852,1.030
507.882,0.981
507.912,0.981
507.942,1.021
507.972,0.955
508.002,0.965
508.032,0.953
508.062,0.953
508.092,0.970
508.122,0.983
508.152,1.012
508.182,1.019
508.212,1.006
508.242,0.962
508.272,0.953
508.302,1.100
508.332,0.982
508.362,0.992
508.392,0.986
508.422,1.002
508.452,0.984
508.482,0.981
508.512,0.979
508.542,0.981
508.572,0.980
508.602,0.980
508.632,0.994
508.662,0.983
508.692,0.958
508.722,0.995
508.752,0.969
508.782,1.006
508.812,0.993
508.842,0.966
508.872,0.981
508.902,0.984
508.932,0.990
508.962,0.986
508.992,0.979
509.022,0.986
509.052,0.963
509.082,0.963
509.112,0.992
509.142,0.974
509.172,0.986
509.202,0.978
509.232,0.964
509.262,0.974
509.292,0.982
509.322,0.973
509.352,0.987
509.382,1.000
509.412,0.961
509.442,0.956
509.472,0.943
509.502,0.970
509.532,1.034
509.562,0.966
509.592,0.957
509.622,0.984
509.652,0.974
509.682,0.974
509.712,1.002
509.742,0.944
509.772,0.953
509.802,1.089
509.832,0.949
509.862,0.908
509.892,0.955
509.922,1.020
509.952,0.956
509.982,0.925
510.012,1.030
510.042,0.993
510.072,0.984
510.102,0.945
510.132,0.942
510.162,0.991
510.192,0.980
510.222,0.992
510.252,0.996
510.282,0.938
510.312,0.956
510.342,0.985
510.372,0.992
510.402,0.966
510.432,0.949
510.462,0.926
510.492,1.013
510.522,1.079
510.552,0.919
510.582,1.020
510.612,0.936
510.642,3.252
510.672,1.078
510.702,1.135
510.732,0.989
510.762,1.211
510.792,0.910
510.822,0.831
510.852,0.945
510.882,1.011
510.912,0.919
510.942,0.828
510.972,0.846
511.002,1.009
511.032,0.997
511.062,0.869
511.092,1.103
511.122,0.955
511.152,1.068
511.182,0.888
511.212,0.793
511.242,1.031
511.272,1.089
511.302,1.133
511.332,1.281
511.362,1.167
511.392,1.175
511.422,0.848
511.452,1.201
511.482,1.312
511.512,1.915
511.542,1.235
511.572,1.224
511.602,1.105
511.632,1.024
511.662,0.970
511.692,1.038
511.722,1.024
511.752,1.052
511.782,1.000
511.812,1.028
511.842,0.936
511.872,0.991
511.902,1.083
511.932,0.991
