df_hash,22ZHK4.GBZGPG
300.649,1.038
300.679,1.036
300.709,1.031
300.739,1.035
300.769,1.039
300.799,1.028
300.829,1.036
300.859,1.026
300.889,1.023
300.919,1.026
300.949,1.031
300.979,1.036
301.009,1.039
301.039,1.038
301.069,1.040
301.099,1.036
301.129,1.039
301.159,1.037
301.189,1.037
301.219,1.038
301.249,1.033
301.279,1.033
301.309,1.038
301.339,1.034
301.369,1.032
301.399,1.040
301.429,1.037
301.459,1.035
301.489,1.030
301.519,1.039
301.549,1.032
301.579,1.025
301.609,1.032
301.639,1.037
301.669,1.036
301.699,1.031
301.729,1.032
301.759,1.038
301.789,1.036
301.819,1.038
301.849,1.034
301.879,1.034
301.909,1.033
301.939,1.032
301.969,1.034
301.999,1.033
302.029,1.031
302.059,1.034
302.089,1.033
302.119,1.031
302.149,1.031
302.179,1.039
302.209,1.037
302.239,1.034
302.269,1.030
302.299,1.036
302.329,1.034
302.359,1.034
302.389,1.036
302.419,1.034
302.449,1.038
302.479,1.035
302.509,1.034
302.539,1.037
302.569,1.033
302.599,1.033
302.629,1.033
302.659,1.036
302.689,1.037
302.719,1.032
302.749,1.035
302.779,1.033
302.809,1.033
302.839,1.037
302.869,1.029
302.899,1.034
302.929,1.033
302.959,1.035
302.989,1.037
303.019,1.035
303.049,1.040
303.079,1.033
303.109,1.035
303.139,1.038
303.169,1.034
303.199,1.033
303.229,1.041
303.259,1.036
303.289,1.031
303.319,1.034
303.349,1.037
303.379,1.034
303.409,1.038
303.439,1.031
303.469,1.030
303.499,1.039
303.529,1.037
303.559,1.034
303.589,1.031
303.619,1.038
303.649,1.036
303.679,1.032
303.709,1.032
303.739,1.038
303.769,1.038
303.799,1.033
303.829,1.035
303.859,1.036
303.889,1.035
303.919,1.034
303.949,1.042
303.979,1.033
304.009,1.033
304.039,1.037
304.069,1.034
304.099,1.030
304.129,1.030
304.159,1.037
304.189,1.039
304.219,1.037
304.249,1.032
304.279,1.035
304.309,1.036
304.339,1.037
304.369,1.034
304.399,1.035
304.429,1.034
304.459,1.034
304.489,1.038
304.519,1.034
304.549,1.035
304.579,1.035
304.609,1.038
304.639,1.030
304.669,1.032
304.699,1.037
304.729,1.036
304.759,1.032
304.789,1.032
304.819,1.039
304.849,1.032
304.879,1.035
304.909,1.035
304.939,1.032
304.969,1.032
304.999,1.030
305.029,1.035
305.059,1.037
305.089,1.036
305.119,1.028
305.149,1.034
305.179,1.034
305.209,1.035
305.239,1.035
305.269,1.038
305.299,1.038
305.329,1.029
305.359,1.034
305.389,1.035
305.419,1.036
305.449,1.027
305.479,1.031
305.509,1.037
305.539,1.033
305.569,1.034
305.599,1.031
305.629,1.034
305.659,1.035
305.689,1.041
305.719,1.036
305.749,1.034
305.779,1.034
305.809,1.031
305.839,1.031
305.869,1.038
305.899,1.031
305.929,1.035
305.959,1.037
305.989,1.036
306.019,1.032
306.049,1.036
306.079,1.032
306.109,1.032
306.139,1.031
306.169,1.036
306.199,1.030
306.229,1.032
306.259,1.036
306.289,1.038
306.319,1.033
306.349,1.035
306.379,1.035
306.409,1.038
306.439,1.032
306.469,1.036
306.499,1.039
306.529,1.029
306.559,1.032
306.589,1.036
306.619,1.033
306.649,1.031
306.679,1.031
306.709,1.033
306.739,1.038
306.769,1.038
306.799,1.035
306.829,1.032
306.859,1.035
306.889,1.041
306.919,1.032
306.949,1.032
306.979,1.032
307.009,1.033
307.039,1.032
307.069,1.039
307.099,1.035
307.129,1.036
307.159,1.036
307.189,1.034
307.219,1.025
307.249,1.029
307.279,1.033
307.309,1.028
307.339,1.031
307.369,1.039
307.399,1.038
307.429,1.034
307.459,1.035
307.489,1.031
307.519,1.032
307.549,1.034
307.579,1.032
307.609,1.037
307.639,1.033
307.669,1.034
307.699,1.034
307.729,1.037
307.759,1.033
307.789,1.038
307.819,1.033
307.849,1.039
307.879,1.031
307.909,1.036
307.939,1.036
307.969,1.033
307.999,1.021
308.029,1.033
308.059,1.036
308.089,1.034
308.119,1.033
308.149,1.034
308.179,1.038
308.209,1.036
308.239,1.039
308.269,1.035
308.299,1.031
308.329,1.027
308.359,1.032
308.389,1.037
308.419,1.033
308.449,1.032
308.479,1.028
308.509,1.031
308.539,1.035
308.569,1.039
308.599,1.030
308.629,1.038
308.659,1.036
308.689,1.036
308.719,1.027
308.749,1.033
308.779,1.033
308.809,1.033
308.839,1.038
308.869,1.034
308.899,1.033
308.929,1.030
308.959,1.035
308.989,1.033
309.019,1.034
309.049,1.032
309.079,1.032
309.109,1.037
309.139,1.034
309.169,1.034
309.199,1.032
309.229,1.037
309.259,1.032
309.289,1.035
309.319,1.030
309.349,1.036
309.379,1.028
309.409,1.036
309.439,1.028
309.469,1.031
309.499,1.035
309.529,1.029
309.559,1.035
309.589,1.029
309.619,1.038
309.649,1.030
309.679,1.030
309.709,1.038
309.739,1.033
309.769,1.033
309.799,1.036
309.829,1.030
309.859,1.032
309.889,1.035
309.919,1.034
309.949,1.038
309.979,1.038
310.009,1.029
310.039,1.034
310.069,1.033
310.099,1.023
310.129,1.036
310.159,1.042
310.189,1.032
310.219,1.033
310.249,1.037
310.279,1.039
310.309,1.039
310.339,1.036
310.369,1.035
310.399,1.030
310.429,1.035
310.459,1.030
310.489,1.027
310.519,1.032
310.549,1.031
310.579,1.035
310.609,1.032
310.639,1.039
310.669,1.037
310.699,1.039
310.729,1.037
310.759,1.043
310.789,1.037
310.819,1.043
310.849,1.039
310.879,1.035
310.909,1.027
310.939,1.033
310.969,1.038
310.999,1.036
311.029,1.036
311.059,1.034
311.089,1.037
311.119,1.031
311.149,1.034
311.179,1.032
311.209,1.028
311.239,1.030
311.269,1.031
311.299,1.029
311.329,1.027
311.359,1.027
311.389,1.021
311.419,1.026
311.449,1.032
311.479,1.043
311.509,1.045
311.539,1.046
311.569,1.041
311.599,1.043
311.629,1.034
311.659,1.013
311.689,1.055
311.719,1.029
311.749,1.027
311.779,1.038
311.809,1.044
311.839,1.018
311.869,1.018
311.899,1.030
311.929,1.031
311.959,1.038
311.989,1.045
312.019,1.047
312.049,1.041
312.079,1.035
312.109,1.035
312.139,1.032
312.169,1.026
312.199,1.022
312.229,1.015
312.259,1.028
312.289,1.047
312.319,1.044
312.349,1.018
312.379,1.036
312.409,1.028
312.439,1.035
312.469,1.019
312.499,1.022
312.529,1.057
312.559,1.039
312.589,1.045
312.619,1.034
312.649,1.036
312.679,1.032
312.709,1.029
312.739,1.035
312.769,1.042
312.799,1.050
312.829,1.043
312.859,1.034
312.889,1.026
312.919,1.033
312.949,1.040
312.979,1.030
313.009,1.022
313.039,1.028
313.069,1.021
313.099,1.026
313.129,1.036
313.159,1.037
313.189,1.035
313.219,1.030
313.249,1.034
313.279,1.034
313.309,1.035
313.339,1.033
313.369,1.033
313.399,1.032
313.429,1.034
313.459,1.030
313.489,1.030
313.519,1.034
313.549,1.036
313.579,1.036
313.609,1.030
313.639,1.035
313.669,1.033
313.699,1.032
313.729,1.036
313.759,1.036
313.789,1.032
313.819,1.035
313.849,1.037
313.879,1.032
313.909,1.027
313.939,1.032
313.969,1.034
313.999,1.036
314.029,1.036
314.059,1.032
314.089,1.031
314.119,1.033
314.149,1.032
314.179,1.033
314.209,1.033
314.239,1.030
314.269,1.033
314.299,1.033
314.329,1.040
314.359,1.033
314.389,1.030
314.419,1.034
314.449,1.033
314.479,1.034
314.509,1.031
314.539,1.031
314.569,1.033
314.599,1.032
314.629,1.032
314.659,1.034
314.689,1.035
314.719,1.031
314.749,1.029
314.779,1.040
314.809,1.037
314.839,1.036
314.869,1.033
314.899,1.035
314.929,1.035
314.959,1.029
314.989,1.025
315.019,1.034
315.049,1.030
315.079,1.028
315.109,1.033
315.139,1.034
315.169,1.034
315.199,1.034
315.229,1.034
315.259,1.033
315.289,1.035
315.319,1.036
315.349,1.033
315.379,1.033
315.409,1.038
315.439,1.035
315.469,1.037
315.499,1.034
315.529,1.039
315.559,1.032
315.589,1.032
315.619,1.036
315.649,1.036
315.679,1.030
315.709,1.031
315.739,1.037
315.769,1.034
315.799,1.033
315.829,1.031
315.859,1.037
315.889,1.033
315.919,1.034
315.949,1.033
315.979,1.033
316.009,1.033
316.039,1.028
316.069,1.034
316.099,1.033
316.129,1.036
316.159,1.037
316.189,1.035
316.219,1.033
316.249,1.034
316.279,1.032
316.309,1.032
316.339,1.030
316.369,1.036
316.399,1.032
316.429,1.032
316.459,1.035
316.489,1.033
316.519,1.036
316.549,1.034
316.579,1.030
316.609,1.029
316.639,1.033
316.669,1.037
316.699,1.032
316.729,1.035
316.759,1.034
316.789,1.035
316.819,1.034
316.849,1.035
316.879,1.030
316.909,1.033
316.939,1.029
316.969,1.033
316.999,1.035
317.029,1.028
317.059,1.028
317.089,1.035
317.119,1.035
317.149,1.032
317.179,1.033
317.209,1.037
317.239,1.030
317.269,1.034
317.299,1.037
317.329,1.035
317.359,1.032
317.389,1.035
317.419,1.033
317.449,1.035
317.479,1.035
317.509,1.030
317.539,1.036
317.569,1.034
317.599,1.033
317.629,1.029
317.659,1.036
317.689,1.036
317.719,1.032
317.749,1.030
317.779,1.034
317.809,1.036
317.839,1.031
317.869,1.039
317.899,1.034
317.929,1.034
317.959,1.035
317.989,1.036
318.019,1.032
318.049,1.034
318.079,1.034
318.109,1.032
318.139,1.033
318.169,1.033
318.199,1.032
318.229,1.031
318.259,1.033
318.289,1.037
318.319,1.035
318.349,1.035
318.379,1.036
318.409,1.037
318.439,1.031
318.469,1.035
318.499,1.032
318.529,1.032
318.559,1.033
318.589,1.034
318.619,1.037
318.649,1.034
318.679,1.034
318.709,1.035
318.739,1.037
318.769,1.033
318.799,1.033
318.829,1.035
318.859,1.033
318.889,1.034
318.919,1.035
318.949,1.034
318.979,1.031
319.009,1.035
319.039,1.035
319.069,1.034
319.099,1.031
319.129,1.040
319.159,1.033
319.189,1.037
319.219,1.033
319.249,1.036
319.279,1.035
319.309,1.035
319.339,1.033
319.369,1.034
319.399,1.035
319.429,1.032
319.459,1.032
319.489,1.033
319.519,1.036
319.549,1.038
319.579,1.038
319.609,1.032
319.639,1.027
319.669,1.029
319.699,1.036
319.729,1.040
319.759,1.037
319.789,1.038
319.819,1.031
319.849,1.028
319.879,1.037
319.909,1.040
319.939,1.036
319.969,1.035
319.999,1.034
320.029,1.031
320.059,1.034
320.089,1.036
320.119,1.031
320.149,1.030
320.179,1.030
320.209,1.037
320.239,1.035
320.269,1.036
320.299,1.036
320.329,1.033
320.359,1.030
320.389,1.030
320.419,1.033
320.449,1.034
320.479,1.033
320.509,1.032
320.539,1.030
320.569,1.037
320.599,1.037
320.629,1.033
320.659,1.035
320.689,1.037
320.719,1.031
320.749,1.032
320.779,1.033
320.809,1.034
320.839,1.036
320.869,1.032
320.899,1.038
320.929,1.034
320.959,1.035
320.989,1.033
321.019,1.032
321.049,1.031
321.079,1.034
321.109,1.031
321.139,1.036
321.169,1.034
321.199,1.035
321.229,1.034
321.259,1.031
321.289,1.036
321.319,1.038
321.349,1.030
321.379,1.032
321.409,1.033
321.439,1.036
321.469,1.028
321.499,1.030
321.529,1.034
321.559,1.031
321.589,1.031
321.619,1.039
321.649,1.034
321.679,1.030
321.709,1.024
321.739,1.039
321.769,1.034
321.799,1.029
321.829,1.033
321.859,1.032
321.889,1.036
321.919,1.033
321.949,1.035
321.979,1.032
322.009,1.029
322.039,1.030
322.069,1.030
322.099,1.041
322.129,1.037
322.159,1.037
322.189,1.036
322.219,1.037
322.249,1.033
322.279,1.033
322.309,1.036
322.339,1.034
322.369,1.031
322.399,1.026
322.429,1.031
322.459,1.034
322.489,1.038
322.519,1.038
322.549,1.034
322.579,1.034
322.609,1.031
322.639,1.033
322.669,1.032
322.699,1.031
322.729,1.031
322.759,1.028
322.789,1.036
322.819,1.035
322.849,1.030
322.879,1.033
322.909,1.033
322.939,1.037
322.969,1.035
322.999,1.033
323.029,1.035
323.059,1.030
323.089,1.030
323.119,1.040
323.149,1.038
323.179,1.034
323.209,1.033
323.239,1.031
323.269,1.036
323.299,1.036
323.329,1.033
323.359,1.034
323.389,1.031
323.419,1.033
323.449,1.034
323.479,1.035
323.509,1.033
323.539,1.038
323.569,1.039
323.599,1.033
323.629,1.031
323.659,1.032
323.689,1.034
323.719,1.033
323.749,1.030
323.779,1.030
323.809,1.034
323.839,1.038
323.869,1.042
323.899,1.031
323.929,1.034
323.959,1.030
323.989,1.031
324.019,1.033
324.049,1.032
324.079,1.031
324.109,1.036
324.139,1.032
324.169,1.031
324.199,1.032
324.229,1.035
324.259,1.033
324.289,1.032
324.319,1.036
324.349,1.030
324.379,1.028
324.409,1.035
324.439,1.039
324.469,1.035
324.499,1.029
324.529,1.033
324.559,1.038
324.589,1.034
324.619,1.037
324.649,1.038
324.679,1.027
324.709,1.033
324.739,1.036
324.769,1.037
324.799,1.030
324.829,1.034
324.859,1.032
324.889,1.035
324.919,1.036
324.949,1.034
324.979,1.035
325.009,1.036
325.039,1.033
325.069,1.036
325.099,1.032
325.129,1.031
325.159,1.029
325.189,1.035
325.219,1.037
325.249,1.038
325.279,1.029
325.309,1.033
325.339,1.037
325.369,1.033
325.399,1.033
325.429,1.038
325.459,1.033
325.489,1.031
325.519,1.032
325.549,1.034
325.579,1.033
325.609,1.033
325.639,1.033
325.669,1.037
325.699,1.038
325.729,1.036
325.759,1.032
325.789,1.035
325.819,1.034
325.849,1.034
325.879,1.032
325.909,1.034
325.939,1.033
325.969,1.040
325.999,1.029
326.029,1.031
326.059,1.032
326.089,1.033
326.119,1.033
326.149,1.029
326.179,1.038
326.209,1.035
326.239,1.033
326.269,1.031
326.299,1.026
326.329,1.031
326.359,1.039
326.389,1.033
326.419,1.030
326.449,1.034
326.479,1.032
326.509,1.032
326.539,1.036
326.569,1.033
326.599,1.037
326.629,1.036
326.659,1.034
326.689,1.030
326.719,1.040
326.749,1.033
326.779,1.031
326.809,1.035
326.839,1.033
326.869,1.029
326.899,1.034
326.929,1.038
326.959,1.031
326.989,1.038
327.019,1.036
327.049,1.036
327.079,1.033
327.109,1.029
327.139,1.034
327.169,1.033
327.199,1.034
327.229,1.032
327.259,1.034
327.289,1.033
327.319,1.032
327.349,1.031
327.379,1.037
327.409,1.033
327.439,1.029
327.469,1.033
327.499,1.036
327.529,1.035
327.559,1.030
327.589,1.034
327.619,1.035
327.649,1.033
327.679,1.035
327.709,1.040
327.739,1.033
327.769,1.033
327.799,1.030
327.829,1.033
327.859,1.033
327.889,1.032
327.919,1.036
327.949,1.036
327.979,1.032
328.009,1.033
328.039,1.029
328.069,1.036
328.099,1.037
328.129,1.031
328.159,1.035
328.189,1.035
328.219,1.036
328.249,1.035
328.279,1.035
328.309,1.029
328.339,1.035
328.369,1.034
328.399,1.037
328.429,1.034
328.459,1.030
328.489,1.032
328.519,1.033
328.549,1.040
328.579,1.033
328.609,1.033
328.639,1.034
328.669,1.037
328.699,1.028
328.729,1.032
328.759,1.035
328.789,1.036
328.819,1.033
328.849,1.035
328.879,1.040
328.909,1.025
328.939,1.036
328.969,1.036
328.999,1.031
329.029,1.029
329.059,1.032
329.089,1.037
329.119,1.034
329.149,1.036
329.179,1.035
329.209,1.031
329.239,1.033
329.269,1.037
329.299,1.033
329.329,1.030
329.359,1.030
329.389,1.036
329.419,1.034
329.449,1.034
329.479,1.035
329.509,1.033
329.539,1.033
329.569,1.036
329.599,1.036
329.629,1.039
329.659,1.030
329.689,1.034
329.719,1.035
329.749,1.034
329.779,1.033
329.809,1.034
329.839,1.035
329.869,1.033
329.899,1.039
329.929,1.037
329.959,1.028
329.989,1.035
330.019,1.033
330.049,1.034
330.079,1.030
330.109,1.035
330.139,1.034
330.169,1.032
330.199,1.033
330.229,1.033
330.259,1.033
330.289,1.034
330.319,1.036
330.349,1.032
330.379,1.033
330.409,1.033
330.439,1.034
330.469,1.038
330.499,1.033
330.529,1.039
330.559,1.033
330.589,1.033
330.619,1.035
330.649,1.034
330.679,1.034
330.709,1.035
330.739,1.037
330.769,1.033
330.799,1.036
330.829,1.034
330.859,1.035
330.889,1.036
330.919,1.034
330.949,1.032
330.979,1.033
331.009,1.035
331.039,1.032
331.069,1.030
331.099,1.034
331.129,1.038
331.159,1.038
331.189,1.033
331.219,1.028
331.249,1.035
331.279,1.029
331.309,1.034
331.339,1.037
331.369,1.040
331.399,1.031
331.429,1.031
331.459,1.035
331.489,1.028
331.519,1.040
331.549,1.035
331.579,1.039
331.609,1.036
331.639,1.035
331.669,1.035
331.699,1.028
331.729,1.031
331.759,1.035
331.789,1.038
331.819,1.031
331.849,1.033
331.879,1.032
331.909,1.036
331.939,1.034
331.969,1.039
331.999,1.038
332.029,1.027
332.059,1.029
332.089,1.035
332.119,1.025
332.149,1.032
332.179,1.035
332.209,1.037
332.239,1.032
332.269,1.029
332.299,1.035
332.329,1.032
332.359,1.030
332.389,1.035
332.419,1.033
332.449,1.034
332.479,1.033
332.509,1.032
332.539,1.026
332.569,1.026
332.599,1.041
332.629,1.034
332.659,1.035
332.689,1.036
332.719,1.034
332.749,1.031
332.779,1.032
332.809,1.035
332.839,1.032
332.869,1.036
332.899,1.034
332.929,1.021
332.959,1.024
332.989,1.029
333.019,1.038
333.049,1.035
333.079,1.047
333.109,1.043
333.139,1.041
333.169,1.033
333.199,1.032
333.229,1.028
333.259,1.032
333.289,1.029
333.319,1.026
333.349,1.029
333.379,1.027
333.409,1.029
333.439,1.038
333.469,1.029
333.499,1.031
333.529,1.033
333.559,1.033
333.589,1.031
333.619,1.033
333.649,1.031
333.679,1.033
333.709,1.032
333.739,1.025
333.769,1.030
333.799,1.036
333.829,1.032
333.859,1.029
333.889,1.032
333.919,1.031
333.949,1.031
333.979,1.033
334.009,1.039
334.039,1.037
334.069,1.034
334.099,1.033
334.129,1.028
334.159,1.031
334.189,1.034
334.219,1.038
334.249,1.032
334.279,1.031
334.309,1.034
334.339,1.033
334.369,1.033
334.399,1.033
334.429,1.032
334.459,1.035
334.489,1.033
334.519,1.025
334.549,1.035
334.579,1.034
334.609,1.034
334.639,1.031
334.669,1.027
334.699,1.038
334.729,1.036
334.759,1.033
334.789,1.035
334.819,1.036
334.849,1.034
334.879,1.031
334.909,1.029
334.939,1.031
334.969,1.032
334.999,1.033
335.029,1.031
335.059,1.029
335.089,1.033
335.119,1.031
335.149,1.029
335.179,1.034
335.209,1.035
335.239,1.035
335.269,1.033
335.299,1.031
335.329,1.037
335.359,1.034
335.389,1.034
335.419,1.029
335.449,1.035
335.479,1.034
335.509,1.031
335.539,1.032
335.569,1.039
335.599,1.031
335.629,1.036
335.659,1.031
335.689,1.028
335.719,1.032
335.749,1.033
335.779,1.032
335.809,1.034
335.839,1.031
335.869,1.030
335.899,1.033
335.929,1.034
335.959,1.033
335.989,1.036
336.019,1.036
336.049,1.025
336.079,1.032
336.109,1.031
336.139,1.031
336.169,1.035
336.199,1.037
336.229,1.036
336.259,1.032
336.289,1.035
336.319,1.036
336.349,1.031
336.379,1.030
336.409,1.036
336.439,1.033
336.469,1.033
336.499,1.033
336.529,1.033
336.559,1.034
336.589,1.035
336.619,1.035
336.649,1.029
336.679,1.033
336.709,1.038
336.739,1.033
336.769,1.032
336.799,1.036
336.829,1.029
336.859,1.034
336.889,1.031
336.919,1.034
336.949,1.033
336.979,1.029
337.009,1.031
337.039,1.031
337.069,1.032
337.099,1.033
337.129,1.033
337.159,1.032
337.189,1.036
337.219,1.036
337.249,1.033
337.279,1.032
337.309,1.032
337.339,1.032
337.369,1.030
337.399,1.033
337.429,1.032
337.459,1.032
337.489,1.035
337.519,1.035
337.549,1.036
337.579,1.031
337.609,1.040
337.639,1.027
337.669,1.030
337.699,1.035
337.729,1.035
337.759,1.033
337.789,1.034
337.819,1.033
337.849,1.032
337.879,1.032
337.909,1.032
337.939,1.033
337.969,1.030
337.999,1.036
338.029,1.035
338.059,1.032
338.089,1.031
338.119,1.031
338.149,1.038
338.179,1.033
338.209,1.034
338.239,1.029
338.269,1.036
338.299,1.037
338.329,1.036
338.359,1.030
338.389,1.030
338.419,1.031
338.449,1.030
338.479,1.036
338.509,1.033
338.539,1.036
338.569,1.032
338.599,1.034
338.629,1.039
338.659,1.035
338.689,1.041
338.719,1.070
338.749,1.074
338.779,1.050
338.809,1.044
338.839,1.018
338.869,1.011
338.899,1.010
338.929,1.014
338.959,1.003
338.989,1.021
339.019,1.007
339.049,1.012
339.079,1.000
339.109,1.010
339.139,1.007
339.169,1.017
339.199,0.991
339.229,1.003
339.259,1.023
339.289,1.057
339.319,1.102
339.349,1.046
339.379,0.888
339.409,0.897
339.439,1.024
339.469,1.071
339.499,1.059
339.529,1.049
339.559,1.015
339.589,0.877
339.619,0.819
339.649,1.100
339.679,1.148
339.709,1.064
339.739,1.063
339.769,1.013
339.799,0.880
339.829,0.912
339.859,1.010
339.889,1.045
339.919,1.038
339.949,1.042
339.979,0.993
340.009,0.892
340.039,0.881
340.069,0.998
340.099,1.062
340.129,1.120
340.159,1.102
340.189,0.983
340.219,0.895
340.249,0.978
340.279,1.042
340.309,1.046
340.339,1.064
340.369,0.985
340.399,0.937
340.429,0.958
340.459,1.027
340.489,1.026
340.519,0.993
340.549,0.965
340.579,0.947
340.609,0.966
340.639,1.009
340.669,1.037
340.699,1.000
340.729,0.971
340.759,0.962
340.789,0.979
340.819,0.971
340.849,0.982
340.879,1.013
340.909,1.019
340.939,1.058
340.969,1.028
340.999,0.979
341.029,0.947
341.059,0.959
341.089,1.018
341.119,1.044
341.149,1.065
341.179,0.998
341.209,0.987
341.239,0.942
341.269,0.951
341.299,0.997
341.329,0.986
341.359,1.018
341.389,0.993
341.419,0.989
341.449,1.001
341.479,1.026
341.509,1.003
341.539,0.957
341.569,0.969
341.599,1.042
341.629,1.019
341.659,1.001
341.689,0.992
341.719,0.962
341.749,0.941
341.779,0.972
341.809,0.975
341.839,0.986
341.869,1.009
341.899,1.006
341.929,0.970
341.959,1.004
341.989,0.955
342.019,0.938
342.049,1.016
342.079,0.962
342.109,0.999
342.139,1.097
342.169,1.051
342.199,1.000
342.229,0.968
342.259,0.957
342.289,0.951
342.319,0.993
342.349,1.046
342.379,1.034
342.409,1.001
342.439,0.975
342.469,0.959
342.499,0.963
342.529,1.021
342.559,1.019
342.589,0.995
342.619,0.994
342.649,0.989
342.679,0.985
342.709,0.981
342.739,0.994
342.769,1.006
342.799,0.986
342.829,0.997
342.859,0.999
342.889,1.000
342.919,0.988
342.949,0.997
342.979,0.990
343.009,1.004
343.039,0.993
343.069,0.990
343.099,0.995
343.129,0.988
343.159,1.014
343.189,1.000
343.219,0.975
343.249,0.981
343.279,1.032
343.309,1.024
343.339,0.989
343.369,0.951
343.399,0.972
343.429,0.995
343.459,0.984
343.489,1.007
343.519,1.017
343.549,0.978
343.579,0.966
343.609,1.001
343.639,0.947
343.669,0.964
343.699,1.055
343.729,1.068
343.759,1.007
343.789,1.010
343.819,0.977
343.849,0.946
343.879,0.963
343.909,1.002
343.939,1.013
343.969,1.016
343.999,1.003
344.029,0.975
344.059,0.970
344.089,0.988
344.119,0.996
344.149,0.992
344.179,0.994
344.209,0.986
344.239,0.987
344.269,0.999
344.299,0.991
344.329,0.997
344.359,1.012
344.389,1.008
344.419,1.021
344.449,0.999
344.479,0.996
344.509,0.958
344.539,0.958
344.569,1.030
344.599,1.016
344.629,1.006
344.659,1.049
