df_hash,22ZHK4.1W3XND
442.597,1.051
442.627,1.052
442.657,1.050
442.687,1.047
442.717,1.042
442.747,1.047
442.777,1.047
442.807,1.045
442.837,1.040
442.867,1.037
442.897,1.048
442.927,1.047
442.957,1.044
442.987,1.052
443.017,1.051
443.047,1.049
443.077,1.049
443.107,1.047
443.137,1.044
443.167,1.050
443.197,1.053
443.227,1.045
443.257,1.057
443.287,1.055
443.317,1.039
443.347,1.044
443.377,1.053
443.407,1.053
443.437,1.049
443.467,1.049
443.497,1.051
443.527,1.049
443.557,1.046
443.587,1.045
443.617,1.052
443.647,1.047
443.677,1.046
443.707,1.043
443.737,1.055
443.767,1.061
443.797,1.055
443.827,1.052
443.857,1.045
443.887,1.043
443.917,1.046
443.947,1.040
443.977,1.041
444.007,1.048
444.037,1.051
444.067,1.045
444.097,1.039
444.127,1.040
444.157,1.045
444.187,1.049
444.217,1.048
444.247,1.047
444.277,1.046
444.307,1.046
444.337,1.048
444.367,1.057
444.397,1.047
444.427,1.045
444.457,1.046
444.487,1.057
444.517,1.059
444.547,1.050
444.577,1.043
444.607,1.050
444.637,1.043
444.667,1.046
444.697,1.079
444.727,1.033
444.757,1.025
444.787,1.021
444.817,1.033
444.847,1.048
444.877,1.035
444.907,1.034
444.937,1.028
444.967,1.041
444.997,1.043
445.027,1.044
445.057,1.049
445.087,1.053
445.117,1.050
445.147,1.048
445.177,1.048
445.207,1.048
445.237,1.044
445.267,1.047
445.297,1.043
445.327,1.040
445.357,1.047
445.387,1.044
445.417,1.037
445.447,1.032
445.477,1.036
445.507,1.038
445.537,1.041
445.567,1.037
445.597,1.040
445.627,1.045
445.657,1.044
445.687,1.041
445.717,1.039
445.747,1.041
445.777,1.037
445.807,1.036
445.837,1.041
445.867,1.050
445.897,1.042
445.927,1.035
445.957,1.034
445.987,1.036
446.017,1.028
446.047,1.026
446.077,1.036
446.107,1.044
446.137,1.041
446.167,1.044
446.197,1.036
446.227,1.026
446.257,1.020
446.287,1.025
446.317,1.037
446.347,1.042
446.377,1.056
446.407,1.064
446.437,1.062
446.467,1.051
446.497,1.043
446.527,1.050
446.557,1.028
446.587,1.025
446.617,1.036
446.647,1.052
446.677,1.038
446.707,1.021
446.737,1.036
446.767,1.029
446.797,1.038
446.827,1.034
446.857,1.033
446.887,1.036
446.917,1.038
446.947,1.032
446.977,1.028
447.007,1.035
447.037,1.041
447.067,1.045
447.097,1.037
447.127,1.024
447.157,1.032
447.187,1.036
447.217,1.037
447.247,1.034
447.277,1.044
447.307,1.044
447.337,1.037
447.367,1.039
447.397,1.036
447.427,1.036
447.457,1.028
447.487,1.034
447.517,1.033
447.547,1.036
447.577,1.033
447.607,1.036
447.637,1.035
447.667,1.032
447.697,1.034
447.727,1.035
447.757,1.033
447.787,1.035
447.817,1.037
447.847,1.036
447.877,1.033
447.907,1.029
447.937,1.023
447.967,1.028
447.997,1.035
448.027,1.035
448.057,1.024
448.087,1.034
448.117,1.041
448.147,1.033
448.177,1.035
448.207,1.035
448.237,1.025
448.267,1.033
448.297,1.032
448.327,1.034
448.357,1.034
448.387,1.025
448.417,1.029
448.447,1.041
448.477,1.038
448.507,1.032
448.537,1.030
448.567,1.036
448.597,1.022
448.627,1.033
448.657,1.054
448.687,1.047
448.717,1.034
448.747,1.036
448.777,1.069
448.807,1.061
448.837,1.056
448.867,1.064
448.897,1.055
448.927,1.044
448.957,1.046
448.987,1.050
449.017,1.059
449.047,1.079
449.077,1.076
449.107,1.075
449.137,1.000
449.167,0.967
449.197,0.990
449.227,1.022
449.257,1.032
449.287,1.063
449.317,1.044
449.347,1.004
449.377,1.003
449.407,1.027
449.437,1.040
449.467,1.041
449.497,1.061
449.527,1.066
449.557,1.093
449.587,1.114
449.617,1.134
449.647,1.128
449.677,1.128
449.707,1.110
449.737,1.106
449.767,1.053
449.797,1.062
449.827,1.060
449.857,1.026
449.887,1.037
449.917,1.050
449.947,1.060
449.977,1.074
450.007,1.071
450.037,1.091
450.067,1.061
450.097,1.092
450.127,1.082
450.157,1.086
450.187,1.091
450.217,1.085
450.247,1.070
450.277,1.066
450.307,1.071
450.337,1.074
450.367,1.061
450.397,1.069
450.427,1.062
450.457,1.096
450.487,1.079
450.517,1.088
450.547,1.078
450.577,1.079
450.607,1.073
450.637,1.063
450.667,1.071
450.697,1.072
450.727,1.061
450.757,1.066
450.787,1.099
450.817,1.067
450.847,1.105
450.877,1.088
450.907,1.069
450.937,1.075
450.967,1.074
450.997,1.068
451.027,1.076
451.057,1.066
451.087,1.060
451.117,1.078
451.147,1.077
451.177,1.097
451.207,1.076
451.237,1.080
451.267,1.070
451.297,1.064
451.327,1.079
451.357,1.062
451.387,1.079
451.417,1.076
451.447,1.065
451.477,1.074
451.507,1.094
451.537,1.081
451.567,1.083
451.597,1.105
451.627,1.072
451.657,1.063
451.687,1.073
451.717,1.076
451.747,1.066
451.777,1.079
451.807,1.051
451.837,1.064
451.867,1.085
451.897,1.089
451.927,1.099
451.957,1.068
451.987,1.076
452.017,1.083
452.047,1.067
452.077,1.071
452.107,1.091
452.137,1.073
452.167,1.081
452.197,1.066
452.227,1.062
452.257,1.077
452.287,1.076
452.317,1.081
452.347,1.091
452.377,1.095
452.407,1.069
452.437,1.060
452.467,1.076
452.497,1.087
452.527,1.076
452.557,1.092
452.587,1.070
452.617,1.069
452.647,1.089
452.677,1.093
452.707,1.076
452.737,1.092
452.767,1.084
452.797,1.057
452.827,1.082
452.857,1.069
452.887,1.079
452.917,1.114
452.947,1.080
452.977,1.062
453.007,1.083
453.037,1.087
453.067,1.068
453.097,1.131
453.127,1.085
453.157,1.077
453.187,1.054
453.217,1.058
453.247,1.057
453.277,1.039
453.307,1.070
453.337,1.056
453.367,1.037
453.397,1.086
453.427,1.055
453.457,1.056
453.487,1.061
453.517,1.056
453.547,1.041
453.577,1.041
453.607,1.059
453.637,1.061
453.667,1.061
453.697,1.059
453.727,1.062
453.757,1.066
453.787,1.075
453.817,1.076
453.847,1.066
453.877,1.068
453.907,1.060
453.937,1.058
453.967,1.046
453.997,1.060
454.027,1.062
454.057,1.057
454.087,1.069
454.117,1.075
454.147,1.067
454.177,1.058
454.207,1.054
454.237,1.048
454.267,1.054
454.297,1.043
454.327,1.047
454.357,1.046
454.387,1.049
454.417,1.049
454.447,1.053
454.477,1.055
454.507,1.060
454.537,1.048
454.567,1.049
454.597,1.050
454.627,1.054
454.657,1.057
454.687,1.051
454.717,1.056
454.747,1.048
454.777,1.043
454.807,1.049
454.837,1.062
454.867,1.059
454.897,1.056
454.927,1.061
454.957,1.060
454.987,1.056
455.017,1.052
455.047,1.049
455.077,1.053
455.107,1.057
455.137,1.055
455.167,1.057
455.197,1.052
455.227,1.052
455.257,1.050
455.287,1.051
455.317,1.058
455.347,1.053
455.377,1.048
455.407,1.053
455.437,1.055
455.467,1.053
455.497,1.057
455.527,1.065
455.557,1.051
455.587,1.051
455.617,1.056
455.647,1.055
455.677,1.055
455.707,1.050
455.737,1.049
455.767,1.051
455.797,1.054
455.827,1.052
455.857,1.053
455.887,1.057
455.917,1.060
455.947,1.053
455.977,1.058
456.007,1.058
456.037,1.056
456.067,1.052
456.097,1.061
456.127,1.059
456.157,1.055
456.187,1.059
456.217,1.048
456.247,1.058
456.277,1.057
456.307,1.056
456.337,1.057
456.367,1.053
456.397,1.057
456.427,1.055
456.457,1.053
456.487,1.057
456.517,1.056
456.547,1.056
456.577,1.055
456.607,1.052
456.637,1.060
456.667,1.059
456.697,1.062
456.727,1.053
456.757,1.053
456.787,1.060
456.817,1.056
456.847,1.054
456.877,1.058
456.907,1.062
456.937,1.053
456.967,1.053
456.997,1.060
457.027,1.054
457.057,1.054
457.087,1.057
457.117,1.057
457.147,1.060
457.177,1.058
457.207,1.055
457.237,1.058
457.267,1.053
457.297,1.062
457.327,1.056
457.357,1.051
457.387,1.059
457.417,1.057
457.447,1.065
457.477,1.060
457.507,1.062
457.537,1.054
457.567,1.058
457.597,1.057
457.627,1.057
457.657,1.058
457.687,1.058
457.717,1.052
457.747,1.046
457.777,1.051
457.807,1.057
457.837,1.058
457.867,1.056
457.897,1.062
457.927,1.058
457.957,1.050
457.987,1.054
458.017,1.062
458.047,1.055
458.077,1.053
458.107,1.059
458.137,1.058
458.167,1.058
458.197,1.057
458.227,1.058
458.257,1.055
458.287,1.068
458.317,1.059
458.347,1.056
458.377,1.053
458.407,1.054
458.437,1.059
458.467,1.059
458.497,1.054
458.527,1.054
458.557,1.055
458.587,1.055
458.617,1.059
458.647,1.058
458.677,1.058
458.707,1.054
458.737,1.060
458.767,1.058
458.797,1.058
458.827,1.058
458.857,1.058
458.887,1.057
458.917,1.055
458.947,1.060
458.977,1.057
459.007,1.056
459.037,1.058
459.067,1.059
459.097,1.058
459.127,1.054
459.157,1.057
459.187,1.062
459.217,1.056
459.247,1.064
459.277,1.064
459.307,1.058
459.337,1.049
459.367,1.055
459.397,1.057
459.427,1.059
459.457,1.059
459.487,1.059
459.517,1.058
459.547,1.054
459.577,1.056
459.607,1.065
459.637,1.070
459.667,1.059
459.697,1.053
459.727,1.052
459.757,1.053
459.787,1.051
459.817,1.058
459.847,1.059
459.877,1.060
459.907,1.062
459.937,1.060
459.967,1.055
459.997,1.062
460.027,1.060
460.057,1.058
460.087,1.058
460.117,1.062
460.147,1.060
460.177,1.057
460.207,1.056
460.237,1.071
460.267,1.063
460.297,1.053
460.327,1.062
460.357,1.056
460.387,1.054
460.417,1.062
460.447,1.060
460.477,1.061
460.507,1.055
460.537,1.053
460.567,1.056
460.597,1.060
460.627,1.060
460.657,1.061
460.687,1.058
460.717,1.056
460.747,1.059
460.777,1.060
460.807,1.061
460.837,1.060
460.867,1.059
460.897,1.060
460.927,1.059
460.957,1.061
460.987,1.061
461.017,1.061
461.047,1.059
461.077,1.055
461.107,1.063
461.137,1.061
461.167,1.069
461.197,1.052
461.227,1.062
461.257,1.061
461.287,1.057
461.317,1.058
461.347,1.060
461.377,1.058
461.407,1.059
461.437,1.067
461.467,1.062
461.497,1.052
461.527,1.062
461.557,1.063
461.587,1.056
461.617,1.055
461.647,1.055
461.677,1.057
461.707,1.062
461.737,1.060
461.767,1.060
461.797,1.057
461.827,1.059
461.857,1.062
461.887,1.058
461.917,1.057
461.947,1.058
461.977,1.058
462.007,1.055
462.037,1.062
462.067,1.063
462.097,1.057
462.127,1.063
462.157,1.058
462.187,1.052
462.217,1.058
462.247,1.057
462.277,1.059
462.307,1.064
462.337,1.061
462.367,1.058
462.397,1.062
462.427,1.062
462.457,1.056
462.487,1.060
462.517,1.058
462.547,1.062
462.577,1.062
462.607,1.059
462.637,1.058
462.667,1.060
462.697,1.058
462.727,1.059
462.757,1.059
462.787,1.062
462.817,1.061
462.847,1.061
462.877,1.060
462.907,1.057
462.937,1.057
462.967,1.061
462.997,1.054
463.027,1.058
463.057,1.055
463.087,1.055
463.117,1.060
463.147,1.059
463.177,1.060
463.207,1.060
463.237,1.056
463.267,1.062
463.297,1.060
463.327,1.060
463.357,1.061
463.387,1.060
463.417,1.057
463.447,1.051
463.477,1.062
463.507,1.060
463.537,1.062
463.567,1.057
463.597,1.058
463.627,1.057
463.657,1.062
463.687,1.059
463.717,1.059
463.747,1.062
463.777,1.060
463.807,1.052
463.837,1.061
463.867,1.064
463.897,1.050
463.927,1.055
463.957,1.063
463.987,1.057
464.017,1.056
464.047,1.061
464.077,1.059
464.107,1.057
464.137,1.058
464.167,1.058
464.197,1.057
464.227,1.062
464.257,1.062
464.287,1.057
464.317,1.056
464.347,1.058
464.377,1.054
464.407,1.060
464.437,1.064
464.467,1.059
464.497,1.054
464.527,1.057
464.557,1.055
464.587,1.057
464.617,1.061
464.647,1.061
464.677,1.058
464.707,1.054
464.737,1.060
464.767,1.056
464.797,1.055
464.827,1.060
464.857,1.060
464.887,1.061
464.917,1.057
464.947,1.055
464.977,1.058
465.007,1.062
465.037,1.058
465.067,1.058
465.097,1.058
465.127,1.059
465.157,1.054
465.187,1.057
465.217,1.056
465.247,1.059
465.277,1.049
465.307,1.045
465.337,1.052
465.367,1.031
465.397,1.055
465.427,1.042
465.457,1.046
465.487,1.045
465.517,1.040
465.547,1.032
465.577,1.049
465.607,1.059
465.637,1.055
465.667,1.057
465.697,1.058
465.727,1.053
465.757,1.057
465.787,1.048
465.817,1.045
465.847,1.045
465.877,1.040
465.907,1.041
465.937,1.035
465.967,1.031
465.997,1.035
466.027,1.039
466.057,1.041
466.087,1.035
466.117,1.033
466.147,1.038
466.177,1.035
466.207,1.037
466.237,1.041
466.267,1.039
466.297,1.037
466.327,1.033
466.357,1.033
466.387,1.039
466.417,1.039
466.447,1.035
466.477,1.031
466.507,1.034
466.537,1.034
466.567,1.036
466.597,1.037
466.627,1.036
466.657,1.037
466.687,1.036
466.717,1.041
466.747,1.037
466.777,1.031
466.807,1.031
466.837,1.032
466.867,1.039
466.897,1.037
466.927,1.028
466.957,1.036
466.987,1.039
467.017,1.038
467.047,1.033
467.077,1.038
467.107,1.038
467.137,1.034
467.167,1.035
467.197,1.037
467.227,1.033
467.257,1.033
467.287,1.035
467.317,1.034
467.347,1.038
467.377,1.037
467.407,1.040
467.437,1.036
467.467,1.034
467.497,1.037
467.527,1.040
467.557,1.037
467.587,1.031
467.617,1.032
467.647,1.027
467.677,1.033
467.707,1.026
467.737,1.053
467.767,1.034
467.797,1.041
467.827,1.038
467.857,1.044
467.887,1.038
467.917,1.030
467.947,1.034
467.977,1.042
468.007,1.035
468.037,1.030
468.067,1.032
468.097,1.033
468.127,1.042
468.157,1.041
468.187,1.039
468.217,1.036
468.247,1.031
468.277,1.035
468.307,1.042
468.337,1.044
468.367,1.041
468.397,1.039
468.427,1.042
468.457,1.045
468.487,1.040
468.517,1.047
468.547,1.043
468.577,1.047
468.607,1.041
468.637,1.038
468.667,1.032
468.697,1.051
468.727,1.029
468.757,1.010
468.787,1.020
468.817,1.035
468.847,1.036
468.877,1.036
468.907,1.024
468.937,1.022
468.967,1.019
468.997,1.009
469.027,1.016
469.057,1.019
469.087,1.022
469.117,1.020
469.147,1.017
469.177,1.022
469.207,1.021
469.237,1.017
469.267,1.029
469.297,1.025
469.327,1.021
469.357,1.027
469.387,1.029
469.417,1.029
469.447,1.032
469.477,1.037
469.507,1.034
469.537,1.028
469.567,1.031
469.597,1.025
469.627,1.015
469.657,1.022
469.687,1.021
469.717,1.027
469.747,1.021
469.777,1.016
469.807,1.031
469.837,1.022
469.867,1.020
469.897,1.016
469.927,1.013
469.957,1.016
469.987,1.012
470.017,1.020
470.047,1.021
470.077,1.012
470.107,1.016
470.137,1.020
470.167,1.024
470.197,1.017
470.227,1.010
470.257,1.010
470.287,1.009
470.317,1.013
470.347,1.021
470.377,1.041
470.407,1.052
470.437,1.075
470.467,1.101
470.497,1.118
470.527,1.123
470.557,1.129
470.587,1.124
470.617,1.068
470.647,1.043
470.677,1.022
470.707,0.969
470.737,0.962
470.767,0.987
470.797,0.994
470.827,1.010
470.857,1.034
470.887,1.038
470.917,1.015
470.947,1.024
470.977,1.036
471.007,1.035
471.037,1.031
471.067,1.040
471.097,1.033
471.127,1.045
471.157,1.063
471.187,1.057
471.217,1.033
471.247,1.046
471.277,1.033
471.307,1.036
471.337,1.025
471.367,0.994
471.397,1.033
471.427,1.045
471.457,1.044
471.487,1.013
471.517,1.034
471.547,1.070
471.577,1.052
471.607,1.020
471.637,1.032
471.667,1.033
471.697,1.043
471.727,1.036
471.757,1.041
471.787,1.047
471.817,1.032
471.847,1.031
471.877,1.042
471.907,1.035
471.937,1.032
471.967,1.027
471.997,1.033
472.027,1.032
472.057,1.050
472.087,1.050
472.117,1.045
472.147,1.038
472.177,1.043
472.207,1.045
472.237,1.051
472.267,1.038
472.297,1.037
472.327,1.031
472.357,1.032
472.387,1.036
472.417,1.030
472.447,1.029
472.477,1.049
472.507,1.047
472.537,1.039
472.567,1.040
472.597,1.051
472.627,1.031
472.657,1.027
472.687,1.031
472.717,1.035
472.747,1.037
472.777,1.038
472.807,1.033
472.837,1.039
472.867,1.047
472.897,1.049
472.927,1.045
472.957,1.045
472.987,1.029
473.017,1.026
473.047,1.031
473.077,1.030
473.107,1.027
473.137,1.032
473.167,1.024
473.197,1.026
473.227,1.032
473.257,1.025
473.287,1.033
473.317,1.024
473.347,1.040
473.377,1.032
473.407,1.037
473.437,1.031
473.467,1.037
473.497,1.021
473.527,0.958
473.557,1.050
473.587,1.060
473.617,1.061
473.647,1.060
473.677,1.043
473.707,1.040
473.737,1.054
473.767,1.060
473.797,1.054
473.827,1.042
473.857,1.028
473.887,1.028
473.917,1.036
473.947,1.031
473.977,1.024
474.007,1.019
474.037,1.029
474.067,1.029
474.097,1.027
474.127,1.041
474.157,1.045
474.187,1.052
474.217,1.050
474.247,1.045
474.277,1.048
474.307,1.062
474.337,1.056
474.367,1.062
474.397,1.071
474.427,1.071
474.457,1.020
474.487,0.921
474.517,0.927
474.547,0.976
474.577,1.002
474.607,1.016
474.637,1.038
474.667,1.056
474.697,1.076
474.727,1.090
474.757,1.108
474.787,1.112
474.817,1.086
474.847,1.080
474.877,1.041
474.907,1.004
474.937,0.989
474.967,0.984
474.997,0.978
475.027,0.981
475.057,1.008
475.087,1.033
475.117,1.053
475.147,1.050
475.177,1.048
475.207,1.052
475.237,1.030
475.267,1.042
475.297,1.028
475.327,1.039
475.357,1.045
475.387,1.031
475.417,1.036
475.447,1.030
475.477,1.036
475.507,1.019
475.537,1.030
475.567,1.038
475.597,1.035
475.627,1.029
475.657,1.034
475.687,1.041
475.717,1.044
475.747,1.048
475.777,1.038
475.807,1.034
475.837,1.039
475.867,1.038
475.897,1.038
475.927,1.038
475.957,1.034
475.987,1.031
476.017,1.033
476.047,1.034
476.077,1.019
476.107,1.033
476.137,1.037
476.167,1.046
476.197,1.022
476.227,1.051
476.257,1.042
476.287,1.029
476.317,1.039
476.347,1.027
476.377,1.030
476.407,1.027
476.437,1.032
476.467,1.030
476.497,1.042
476.527,1.040
476.557,1.035
476.587,1.038
476.617,1.039
476.647,1.044
476.677,1.041
476.707,1.032
476.737,1.035
476.767,1.029
476.797,1.034
476.827,1.040
476.857,1.033
476.887,1.029
476.917,1.037
476.947,1.036
476.977,1.034
477.007,1.030
477.037,1.038
477.067,1.037
477.097,1.040
477.127,1.036
477.157,1.042
477.187,1.036
477.217,1.039
477.247,1.037
477.277,1.033
477.307,1.039
477.337,1.046
477.367,1.030
477.397,1.040
477.427,1.046
477.457,1.031
477.487,1.035
477.517,1.044
477.547,1.036
477.577,1.040
477.607,1.062
477.637,1.052
477.667,1.049
477.697,1.044
477.727,1.022
477.757,1.025
477.787,1.031
477.817,1.029
477.847,1.036
477.877,1.032
477.907,1.039
477.937,1.090
477.967,1.271
477.997,1.055
478.027,1.016
478.057,1.044
478.087,1.056
478.117,1.014
478.147,1.042
478.177,1.025
478.207,1.017
478.237,1.033
478.267,1.026
478.297,1.034
478.327,1.029
478.357,1.066
478.387,1.042
478.417,1.050
478.447,1.038
478.477,1.133
478.507,1.034
478.537,1.025
478.567,1.036
478.597,1.038
478.627,1.025
478.657,1.033
478.687,1.047
478.717,1.045
478.747,1.039
478.777,1.040
478.807,1.048
478.837,1.046
478.867,1.041
478.897,1.043
478.927,1.042
478.957,1.036
478.987,1.054
479.017,1.050
479.047,1.037
479.077,1.039
479.107,1.051
479.137,1.042
479.167,1.045
479.197,1.051
479.227,1.045
479.257,1.030
479.287,1.047
479.317,1.048
479.347,1.034
479.377,1.039
479.407,1.046
479.437,1.037
479.467,1.041
479.497,1.050
479.527,1.043
479.557,1.041
479.587,1.048
479.617,1.034
479.647,1.032
479.677,1.043
479.707,1.050
479.737,1.034
479.767,1.030
479.797,1.049
479.827,1.045
479.857,1.036
479.887,1.028
479.917,1.047
479.947,1.049
479.977,1.032
480.007,1.043
480.037,1.041
480.067,1.046
480.097,1.043
480.127,1.044
480.157,1.037
480.187,1.027
480.217,1.035
480.247,1.044
480.277,1.034
480.307,1.023
480.337,1.043
480.367,1.043
480.397,1.032
480.427,1.054
480.457,1.062
480.487,1.040
480.517,1.039
480.547,1.046
480.577,1.036
480.607,1.042
480.637,1.031
480.667,1.040
480.697,1.032
480.727,1.032
480.757,1.042
480.787,1.042
480.817,1.046
480.847,1.046
480.877,1.035
480.907,1.040
480.937,1.044
480.967,1.044
480.997,1.044
481.027,1.049
481.057,1.049
481.087,1.038
481.117,1.045
481.147,1.043
481.177,1.045
481.207,1.042
481.237,1.041
481.267,1.043
481.297,1.043
481.327,1.032
481.357,1.039
481.387,1.047
481.417,1.041
481.447,1.039
481.477,1.034
481.507,1.041
481.537,1.047
481.567,1.045
481.597,1.034
481.627,1.041
481.657,1.038
481.687,1.033
481.717,1.045
481.747,1.035
481.777,1.034
481.807,1.037
481.837,1.030
481.867,1.035
481.897,1.035
481.927,1.039
481.957,1.034
481.987,1.029
482.017,1.042
482.047,1.040
482.077,1.025
482.107,1.036
482.137,1.043
482.167,1.043
482.197,1.027
482.227,1.034
482.257,1.036
482.287,1.031
482.317,1.032
482.347,1.040
482.377,1.034
482.407,1.020
482.437,1.016
482.467,1.035
482.497,1.026
482.527,1.002
482.557,1.029
482.587,1.033
482.617,1.033
482.647,1.022
482.677,1.024
482.707,1.027
482.737,1.034
482.767,1.032
482.797,1.028
482.827,1.030
482.857,1.031
482.887,1.035
482.917,1.034
482.947,1.035
482.977,1.022
483.007,1.031
483.037,1.028
483.067,0.998
483.097,1.021
483.127,1.028
483.157,1.062
483.187,1.047
483.217,1.034
483.247,1.041
483.277,1.013
483.307,1.034
483.337,1.038
483.367,1.031
483.397,1.062
483.427,1.046
483.457,1.017
483.487,1.024
483.517,1.013
483.547,1.004
483.577,1.009
483.607,1.069
483.637,1.008
483.667,1.040
483.697,1.037
483.727,1.033
483.757,1.038
483.787,1.036
483.817,1.036
483.847,1.040
483.877,1.033
483.907,1.033
483.937,1.032
483.967,1.023
483.997,1.030
484.027,1.038
484.057,1.031
484.087,1.035
484.117,1.033
484.147,1.036
484.177,1.045
484.207,1.024
484.237,1.027
484.267,1.034
484.297,1.028
484.327,1.042
484.357,1.033
484.387,1.024
484.417,1.043
484.447,1.026
484.477,1.022
484.507,1.035
484.537,1.039
484.567,1.040
484.597,1.052
484.627,1.046
484.657,1.029
484.687,1.018
484.717,1.021
484.747,1.045
484.777,1.033
484.807,1.053
484.837,1.040
484.867,1.041
484.897,1.044
484.927,1.069
484.957,0.990
484.987,1.033
485.017,1.037
485.047,1.025
485.077,1.045
485.107,1.046
485.137,1.034
485.167,1.021
485.197,1.033
485.227,1.050
485.257,1.035
485.287,1.014
485.317,1.047
485.347,1.039
485.377,1.038
485.407,1.035
485.437,1.035
485.467,1.021
485.497,1.029
485.527,1.038
485.557,1.041
485.587,1.041
485.617,1.029
485.647,1.023
485.677,1.029
485.707,1.028
485.737,1.018
485.767,1.047
485.797,1.028
485.827,1.019
485.857,1.051
485.887,1.042
485.917,1.026
485.947,1.036
485.977,1.055
486.007,1.025
486.037,1.018
486.067,1.035
486.097,1.029
486.127,1.045
486.157,1.042
486.187,1.025
486.217,1.021
486.247,1.031
486.277,1.048
486.307,1.007
486.337,1.033
486.367,1.012
486.397,1.059
486.427,1.062
486.457,1.062
486.487,0.999
486.517,0.982
486.547,1.050
486.577,1.038
486.607,1.021
