df_hash,22ZHK4.DZ2M1F
475.133,1.027
475.163,1.034
475.193,1.039
475.223,1.045
475.253,1.045
475.283,1.047
475.313,1.043
475.343,1.037
475.373,1.035
475.403,1.038
475.433,1.036
475.463,1.044
475.493,1.049
475.523,1.049
475.553,1.058
475.583,1.055
475.613,1.038
475.643,1.036
475.673,1.036
475.703,1.049
475.733,1.052
475.763,1.044
475.793,1.044
475.823,1.048
475.853,1.047
475.883,1.033
475.913,1.028
475.943,1.035
475.973,1.045
476.003,1.048
476.033,1.049
476.063,1.045
476.093,1.041
476.123,1.048
476.153,1.043
476.183,1.041
476.213,1.048
476.243,1.039
476.273,1.039
476.303,1.045
476.333,1.049
476.363,1.052
476.393,1.054
476.423,1.052
476.453,1.054
476.483,1.044
476.513,1.042
476.543,1.045
476.573,1.043
476.603,1.044
476.633,1.041
476.663,1.037
476.693,1.045
476.723,1.048
476.753,1.045
476.783,1.048
476.813,1.046
476.843,1.043
476.873,1.041
476.903,1.043
476.933,1.045
476.963,1.042
476.993,1.046
477.023,1.047
477.053,1.050
477.083,1.049
477.113,1.045
477.143,1.047
477.173,1.052
477.203,1.049
477.233,1.044
477.263,1.044
477.293,1.047
477.323,1.045
477.353,1.048
477.383,1.050
477.413,1.046
477.443,1.046
477.473,1.046
477.503,1.050
477.533,1.045
477.563,1.047
477.593,1.048
477.623,1.046
477.653,1.046
477.683,1.048
477.713,1.045
477.743,1.049
477.773,1.047
477.803,1.047
477.833,1.040
477.863,1.043
477.893,1.048
477.923,1.052
477.953,1.043
477.983,1.043
478.013,1.046
478.043,1.045
478.073,1.048
478.103,1.050
478.133,1.049
478.163,1.047
478.193,1.045
478.223,1.048
478.253,1.044
478.283,1.045
478.313,1.049
478.343,1.047
478.373,1.044
478.403,1.045
478.433,1.051
478.463,1.050
478.493,1.047
478.523,1.050
478.553,1.046
478.583,1.045
478.613,1.051
478.643,1.050
478.673,1.048
478.703,1.047
478.733,1.048
478.763,1.050
478.793,1.047
478.823,1.048
478.853,1.051
478.883,1.049
478.913,1.050
478.943,1.047
478.973,1.048
479.003,1.043
479.033,1.046
479.063,1.050
479.093,1.050
479.123,1.048
479.153,1.051
479.183,1.048
479.213,1.047
479.243,1.051
479.273,1.049
479.303,1.049
479.333,1.046
479.363,1.042
479.393,1.054
479.423,1.049
479.453,1.046
479.483,1.046
479.513,1.047
479.543,1.048
479.573,1.045
479.603,1.048
479.633,1.046
479.663,1.054
479.693,1.048
479.723,1.047
479.753,1.049
479.783,1.050
479.813,1.047
479.843,1.049
479.873,1.047
479.903,1.051
479.933,1.049
479.963,1.051
479.993,1.051
480.023,1.046
480.053,1.049
480.083,1.045
480.113,1.046
480.143,1.050
480.173,1.047
480.203,1.046
480.233,1.043
480.263,1.051
480.293,1.050
480.323,1.043
480.353,1.047
480.383,1.052
480.413,1.048
480.443,1.047
480.473,1.046
480.503,1.045
480.533,1.046
480.563,1.047
480.593,1.047
480.623,1.052
480.653,1.049
480.683,1.047
480.713,1.047
480.743,1.049
480.773,1.043
480.803,1.042
480.833,1.051
480.863,1.052
480.893,1.046
480.923,1.046
480.953,1.053
480.983,1.052
481.013,1.049
481.043,1.054
481.073,1.049
481.103,1.048
481.133,1.049
481.163,1.045
481.193,1.048
481.223,1.050
481.253,1.050
481.283,1.050
481.313,1.049
481.343,1.050
481.373,1.047
481.403,1.052
481.433,1.050
481.463,1.052
481.493,1.046
481.523,1.046
481.553,1.055
481.583,1.046
481.613,1.046
481.643,1.050
481.673,1.050
481.703,1.047
481.733,1.045
481.763,1.054
481.793,1.048
481.823,1.050
481.853,1.049
481.883,1.048
481.913,1.044
481.943,1.047
481.973,1.053
482.003,1.051
482.033,1.048
482.063,1.047
482.093,1.048
482.123,1.046
482.153,1.048
482.183,1.049
482.213,1.046
482.243,1.045
482.273,1.048
482.303,1.049
482.333,1.054
482.363,1.045
482.393,1.043
482.423,1.044
482.453,1.048
482.483,1.048
482.513,1.046
482.543,1.047
482.573,1.046
482.603,1.050
482.633,1.050
482.663,1.044
482.693,1.048
482.723,1.049
482.753,1.047
482.783,1.048
482.813,1.051
482.843,1.049
482.873,1.047
482.903,1.050
482.933,1.054
482.963,1.050
482.993,1.050
483.023,1.048
483.053,1.050
483.083,1.053
483.113,1.047
483.143,1.044
483.173,1.049
483.203,1.048
483.233,1.048
483.263,1.048
483.293,1.048
483.323,1.049
483.353,1.050
483.383,1.046
483.413,1.048
483.443,1.046
483.473,1.049
483.503,1.050
483.533,1.049
483.563,1.048
483.593,1.050
483.623,1.051
483.653,1.052
483.683,1.050
483.713,1.048
483.743,1.044
483.773,1.049
483.803,1.050
483.833,1.048
483.863,1.048
483.893,1.049
483.923,1.048
483.953,1.049
483.983,1.055
484.013,1.049
484.043,1.053
484.073,1.050
484.103,1.047
484.133,1.048
484.163,1.049
484.193,1.050
484.223,1.052
484.253,1.049
484.283,1.050
484.313,1.051
484.343,1.049
484.373,1.049
484.403,1.051
484.433,1.051
484.463,1.050
484.493,1.047
484.523,1.045
484.553,1.052
484.583,1.052
484.613,1.047
484.643,1.047
484.673,1.048
484.703,1.047
484.733,1.045
484.763,1.051
484.793,1.049
484.823,1.049
484.853,1.050
484.883,1.047
484.913,1.047
484.943,1.045
484.973,1.049
485.003,1.049
485.033,1.052
485.063,1.050
485.093,1.051
485.123,1.050
485.153,1.050
485.183,1.053
485.213,1.049
485.243,1.046
485.273,1.042
485.303,1.053
485.333,1.050
485.363,1.047
485.393,1.050
485.423,1.046
485.453,1.050
485.483,1.046
485.513,1.054
485.543,1.045
485.573,1.049
485.603,1.052
485.633,1.046
485.663,1.044
485.693,1.048
485.723,1.050
485.753,1.051
485.783,1.050
485.813,1.049
485.843,1.050
485.873,1.053
485.903,1.053
485.933,1.048
485.963,1.048
485.993,1.048
486.023,1.053
486.053,1.050
486.083,1.048
486.113,1.048
486.143,1.048
486.173,1.049
486.203,1.046
486.233,1.050
486.263,1.046
486.293,1.046
486.323,1.048
486.353,1.050
486.383,1.047
486.413,1.048
486.443,1.052
486.473,1.050
486.503,1.048
486.533,1.053
486.563,1.056
486.593,1.050
486.623,1.050
486.653,1.049
486.683,1.047
486.713,1.050
486.743,1.051
486.773,1.049
486.803,1.045
486.833,1.052
486.863,1.047
486.893,1.053
486.923,1.053
486.953,1.047
486.983,1.052
487.013,1.052
487.043,1.047
487.073,1.045
487.103,1.049
487.133,1.049
487.163,1.050
487.193,1.050
487.223,1.052
487.253,1.050
487.283,1.046
487.313,1.051
487.343,1.049
487.373,1.044
487.403,1.045
487.433,1.053
487.463,1.053
487.493,1.047
487.523,1.047
487.553,1.050
487.583,1.052
487.613,1.050
487.643,1.049
487.673,1.048
487.703,1.050
487.733,1.053
487.763,1.050
487.793,1.050
487.823,1.048
487.853,1.050
487.883,1.050
487.913,1.052
487.943,1.052
487.973,1.046
488.003,1.050
488.033,1.054
488.063,1.051
488.093,1.044
488.123,1.041
488.153,1.044
488.183,1.053
488.213,1.054
488.243,1.050
488.273,1.044
488.303,1.050
488.333,1.051
488.363,1.052
488.393,1.049
488.423,1.049
488.453,1.052
488.483,1.049
488.513,1.050
488.543,1.051
488.573,1.047
488.603,1.047
488.633,1.049
488.663,1.049
488.693,1.046
488.723,1.051
488.753,1.051
488.783,1.050
488.813,1.048
488.843,1.048
488.873,1.044
488.903,1.047
488.933,1.055
488.963,1.046
488.993,1.045
489.023,1.048
489.053,1.046
489.083,1.047
489.113,1.046
489.143,1.050
489.173,1.050
489.203,1.047
489.233,1.051
489.263,1.046
489.293,1.048
489.323,1.049
489.353,1.046
489.383,1.047
489.413,1.050
489.443,1.052
489.473,1.051
489.503,1.050
489.533,1.049
489.563,1.047
489.593,1.051
489.623,1.053
489.653,1.048
489.683,1.046
489.713,1.048
489.743,1.054
489.773,1.050
489.803,1.050
489.833,1.050
489.863,1.049
489.893,1.053
489.923,1.046
489.953,1.047
489.983,1.047
490.013,1.048
490.043,1.048
490.073,1.047
490.103,1.051
490.133,1.050
490.163,1.050
490.193,1.049
490.223,1.048
490.253,1.050
490.283,1.050
490.313,1.051
490.343,1.048
490.373,1.049
490.403,1.058
490.433,1.052
490.463,1.049
490.493,1.051
490.523,1.050
490.553,1.049
490.583,1.045
490.613,1.048
490.643,1.046
490.673,1.049
490.703,1.048
490.733,1.049
490.763,1.046
490.793,1.049
490.823,1.052
490.853,1.047
490.883,1.047
490.913,1.050
490.943,1.052
490.973,1.049
491.003,1.048
491.033,1.052
491.063,1.051
491.093,1.049
491.123,1.049
491.153,1.048
491.183,1.046
491.213,1.047
491.243,1.057
491.273,1.047
491.303,1.045
491.333,1.049
491.363,1.050
491.393,1.047
491.423,1.050
491.453,1.050
491.483,1.048
491.513,1.049
491.543,1.050
491.573,1.048
491.603,1.045
491.633,1.049
491.663,1.052
491.693,1.048
491.723,1.048
491.753,1.050
491.783,1.050
491.813,1.049
491.843,1.048
491.873,1.048
491.903,1.047
491.933,1.048
491.963,1.048
491.993,1.049
492.023,1.052
492.053,1.053
492.083,1.045
492.113,1.050
492.143,1.046
492.173,1.049
492.203,1.050
492.233,1.045
492.263,1.050
492.293,1.049
492.323,1.047
492.353,1.053
492.383,1.048
492.413,1.052
492.443,1.049
492.473,1.041
492.503,1.049
492.533,1.056
492.563,1.057
492.593,1.059
492.623,1.053
492.653,1.046
492.683,1.046
492.713,1.041
492.743,1.045
492.773,1.049
492.803,1.044
492.833,1.045
492.863,1.045
492.893,1.044
492.923,1.037
492.953,1.042
492.983,1.045
493.013,1.048
493.043,1.051
493.073,1.050
493.103,1.051
493.133,1.053
493.163,1.050
493.193,1.052
493.223,1.047
493.253,1.046
493.283,1.042
493.313,1.048
493.343,1.052
493.373,1.054
493.403,1.054
493.433,1.051
493.463,1.058
493.493,1.051
493.523,1.052
493.553,1.043
493.583,1.050
493.613,1.052
493.643,1.046
493.673,1.049
493.703,1.045
493.733,1.052
493.763,1.056
493.793,1.050
493.823,1.045
493.853,1.041
493.883,1.047
493.913,1.060
493.943,1.053
493.973,1.054
494.003,1.054
494.033,1.043
494.063,1.042
494.093,1.036
494.123,1.050
494.153,1.062
494.183,1.063
494.213,1.056
494.243,1.048
494.273,1.045
494.303,1.047
494.333,1.044
494.363,1.045
494.393,1.047
494.423,1.053
494.453,1.051
494.483,1.052
494.513,1.053
494.543,1.050
494.573,1.051
494.603,1.049
494.633,1.046
494.663,1.046
494.693,1.050
494.723,1.053
494.753,1.052
494.783,1.050
494.813,1.049
494.843,1.047
494.873,1.057
494.903,1.061
494.933,1.050
494.963,1.046
494.993,1.052
495.023,1.049
495.053,1.047
495.083,1.052
495.113,1.051
495.143,1.052
495.173,1.049
495.203,1.049
495.233,1.048
495.263,1.046
495.293,1.043
495.323,1.047
495.353,1.044
495.383,1.053
495.413,1.052
495.443,1.050
495.473,1.052
495.503,1.041
495.533,1.057
495.563,1.053
495.593,1.053
495.623,1.058
495.653,1.046
495.683,1.035
495.713,1.051
495.743,1.055
495.773,1.065
495.803,1.068
495.833,1.035
495.863,1.037
495.893,1.029
495.923,1.004
495.953,1.000
495.983,1.005
496.013,1.000
496.043,1.021
496.073,1.041
496.103,1.040
496.133,1.058
496.163,1.054
496.193,1.058
496.223,1.060
496.253,1.062
496.283,1.055
496.313,1.054
496.343,1.048
496.373,1.047
496.403,1.048
496.433,1.038
496.463,1.029
496.493,1.021
496.523,1.032
496.553,1.035
496.583,1.037
496.613,1.043
496.643,1.041
496.673,1.039
496.703,1.027
496.733,1.030
496.763,1.027
496.793,1.023
496.823,1.040
496.853,1.038
496.883,1.033
496.913,1.046
496.943,1.040
496.973,1.052
497.003,1.047
497.033,1.044
497.063,1.045
497.093,1.050
497.123,1.034
497.153,0.999
497.183,1.033
497.213,1.028
497.243,1.035
497.273,1.044
497.303,1.052
497.333,1.053
497.363,1.051
497.393,1.049
497.423,1.026
497.453,1.010
497.483,1.020
497.513,1.018
497.543,1.014
497.573,1.013
497.603,1.038
497.633,1.029
497.663,1.029
497.693,1.021
497.723,0.991
497.753,1.020
497.783,1.024
497.813,1.028
497.843,1.021
497.873,1.023
497.903,1.030
497.933,1.028
497.963,1.028
497.993,1.023
498.023,1.028
498.053,1.039
498.083,1.012
498.113,1.019
498.143,1.021
498.173,1.032
498.203,1.039
498.233,1.039
498.263,1.027
498.293,1.042
498.323,1.032
498.353,1.022
498.383,1.026
498.413,1.022
498.443,1.023
498.473,1.028
498.503,1.034
498.533,1.033
498.563,1.022
498.593,1.025
498.623,1.029
498.653,1.012
498.683,1.019
498.713,1.042
498.743,1.032
498.773,1.039
498.803,1.026
498.833,1.026
498.863,1.044
498.893,1.027
498.923,1.030
498.953,1.031
498.983,1.016
499.013,1.002
499.043,1.022
499.073,1.019
499.103,1.011
499.133,1.022
499.163,1.039
499.193,1.041
499.223,1.038
499.253,1.040
499.283,1.046
499.313,1.031
499.343,1.015
499.373,1.045
499.403,1.089
499.433,1.035
499.463,1.039
499.493,1.042
499.523,1.050
499.553,1.039
499.583,1.037
499.613,1.058
499.643,1.042
499.673,1.040
499.703,1.043
499.733,1.036
499.763,1.024
499.793,1.078
499.823,0.954
499.853,1.062
499.883,1.072
499.913,1.074
499.943,1.027
499.973,1.072
500.003,1.047
500.033,1.060
500.063,1.078
500.093,1.055
500.123,1.053
500.153,1.058
500.183,1.056
500.213,1.054
500.243,1.046
500.273,1.071
500.303,1.059
500.333,1.085
500.363,1.084
500.393,1.047
500.423,1.076
500.453,1.029
500.483,1.018
500.513,1.033
500.543,0.661
500.573,1.044
500.603,1.108
500.633,0.896
500.663,1.140
500.693,1.045
500.723,0.996
500.753,0.981
500.783,0.941
500.813,0.978
500.843,1.106
500.873,1.014
500.903,0.995
500.933,1.076
500.963,1.003
500.993,1.002
501.023,0.900
501.053,1.573
501.083,1.037
501.113,1.184
501.143,1.083
501.173,1.065
501.203,1.036
501.233,1.004
501.263,0.998
501.293,1.136
501.323,1.061
501.353,0.839
501.383,1.035
501.413,1.035
501.443,0.849
501.473,1.104
501.503,0.969
501.533,0.791
501.563,0.659
501.593,1.173
501.623,1.315
501.653,1.336
501.683,1.127
501.713,1.014
501.743,0.992
501.773,1.049
501.803,1.133
501.833,1.156
501.863,0.812
501.893,1.122
501.923,1.244
501.953,0.890
501.983,1.126
502.013,1.073
502.043,1.026
502.073,1.054
502.103,0.864
502.133,0.901
502.163,0.635
502.193,0.828
502.223,1.135
502.253,1.203
502.283,1.071
502.313,0.916
502.343,0.826
502.373,0.769
502.403,1.053
502.433,1.042
502.463,0.938
502.493,0.898
502.523,0.908
502.553,1.047
502.583,0.898
502.613,0.849
502.643,0.457
502.673,2.285
502.703,0.336
502.733,1.324
502.763,0.628
502.793,1.024
502.823,0.842
502.853,0.831
502.883,0.943
502.913,0.886
502.943,1.081
502.973,0.959
503.003,0.828
503.033,1.014
503.063,0.926
503.093,1.009
503.123,0.833
503.153,0.918
503.183,0.923
503.213,1.004
503.243,0.865
503.273,0.854
503.303,0.968
503.333,0.940
503.363,0.899
503.393,0.847
503.423,0.922
503.453,0.933
503.483,0.945
503.513,0.863
503.543,0.961
503.573,0.926
503.603,0.948
503.633,0.860
503.663,0.982
503.693,0.925
503.723,0.933
503.753,0.878
503.783,0.920
503.813,0.961
503.843,0.962
503.873,0.881
503.903,0.937
503.933,0.949
503.963,0.962
503.993,0.866
504.023,0.928
504.053,0.951
504.083,0.968
504.113,0.864
504.143,0.949
504.173,0.952
504.203,0.932
504.233,0.869
504.263,0.920
504.293,0.947
504.323,0.945
504.353,0.881
504.383,0.928
504.413,0.942
504.443,0.927
504.473,0.894
504.503,0.928
504.533,0.929
504.563,0.928
504.593,0.880
504.623,0.899
504.653,0.935
504.683,0.937
504.713,0.902
504.743,0.899
504.773,0.938
504.803,0.934
504.833,0.898
504.863,0.906
504.893,0.939
504.923,0.930
504.953,0.883
504.983,0.915
505.013,0.946
505.043,0.918
505.073,0.877
505.103,0.898
505.133,0.940
505.163,0.931
505.193,0.889
505.223,0.897
505.253,0.934
505.283,0.941
505.313,0.913
505.343,0.899
505.373,0.929
505.403,0.943
505.433,0.920
505.463,0.907
505.493,0.924
505.523,0.932
505.553,0.906
505.583,0.897
505.613,0.930
505.643,0.921
505.673,0.917
505.703,0.918
505.733,0.928
505.763,0.921
505.793,0.914
505.823,0.915
505.853,0.923
505.883,0.916
505.913,0.913
505.943,0.917
505.973,0.923
506.003,0.918
506.033,0.909
506.063,0.905
506.093,0.914
506.123,0.917
506.153,0.905
506.183,0.901
506.213,0.981
506.243,0.904
506.273,0.896
506.303,0.922
506.333,0.896
506.363,0.924
506.393,0.889
506.423,0.917
506.453,0.917
506.483,0.912
506.513,0.910
506.543,0.912
506.573,0.912
506.603,0.909
506.633,0.915
506.663,0.924
506.693,0.922
506.723,0.917
506.753,0.860
506.783,0.791
506.813,1.024
506.843,0.915
506.873,0.880
506.903,0.913
506.933,0.937
506.963,0.922
506.993,0.908
507.023,0.904
507.053,0.915
507.083,0.921
507.113,0.927
507.143,0.917
507.173,0.908
507.203,0.924
507.233,0.916
507.263,0.915
507.293,0.918
507.323,0.910
507.353,0.915
507.383,0.925
507.413,0.911
507.443,0.919
507.473,0.923
507.503,0.915
507.533,0.912
507.563,0.922
507.593,0.922
507.623,0.913
507.653,0.919
507.683,0.918
507.713,0.916
507.743,0.914
507.773,0.917
507.803,0.914
507.833,0.917
507.863,0.913
507.893,0.916
507.923,0.918
507.953,0.916
507.983,0.910
508.013,0.917
508.043,0.918
508.073,0.913
508.103,0.915
508.133,0.906
508.163,0.918
508.193,0.923
508.223,0.912
508.253,0.911
508.283,0.909
508.313,0.915
508.343,0.918
508.373,0.916
508.403,0.917
508.433,0.917
508.463,0.917
508.493,0.918
508.523,0.917
508.553,0.922
508.583,0.911
508.613,0.921
508.643,0.931
508.673,0.920
508.703,0.902
508.733,0.919
508.763,0.914
508.793,0.917
508.823,0.918
508.853,0.915
508.883,0.918
508.913,0.915
508.943,0.909
508.973,0.925
509.003,0.916
509.033,0.918
509.063,0.912
509.093,0.919
509.123,0.917
509.153,0.913
509.183,0.919
509.213,0.914
509.243,0.916
509.273,0.916
509.303,0.911
509.333,0.917
509.363,0.916
509.393,0.917
509.423,0.917
509.453,0.914
509.483,0.919
509.513,0.912
509.543,0.916
509.573,0.920
509.603,0.916
509.633,0.916
509.663,0.915
509.693,0.920
509.723,0.918
509.753,0.921
509.783,0.915
509.813,0.915
509.843,0.923
509.873,0.913
509.903,0.918
509.933,0.911
509.963,0.919
509.993,0.914
510.023,0.918
510.053,0.922
510.083,0.922
510.113,0.910
510.143,0.912
510.173,0.921
510.203,0.911
510.233,0.915
510.263,0.915
510.293,0.913
510.323,0.928
510.353,0.920
510.383,0.913
510.413,0.915
510.443,0.915
510.473,0.920
510.503,0.919
510.533,0.931
510.563,0.910
510.593,0.910
510.623,0.922
510.653,0.924
510.683,0.911
510.713,0.910
510.743,0.918
510.773,0.915
510.803,0.916
510.833,0.915
510.863,0.917
510.893,0.917
510.923,0.918
510.953,0.915
510.983,0.915
511.013,0.917
511.043,0.916
511.073,0.917
511.103,0.915
511.133,0.921
511.163,0.914
511.193,0.913
511.223,0.920
511.253,0.911
511.283,0.919
511.313,0.916
511.343,0.910
511.373,0.918
511.403,0.915
511.433,0.917
511.463,0.920
511.493,0.918
511.523,0.915
511.553,0.917
511.583,0.922
511.613,0.917
511.643,0.917
511.673,0.915
511.703,0.917
511.733,0.918
511.763,0.918
511.793,0.920
511.823,0.915
511.853,0.919
511.883,0.912
511.913,0.916
511.943,0.918
511.973,0.917
512.003,0.913
512.033,0.915
512.063,0.918
512.093,0.916
512.123,0.915
512.153,0.921
512.183,0.911
512.213,0.917
512.243,0.905
512.273,0.917
512.303,0.921
512.333,0.915
512.363,0.916
512.393,0.916
512.423,0.912
512.453,0.914
512.483,0.914
512.513,0.920
512.543,0.917
512.573,0.917
512.603,0.914
512.633,0.917
512.663,0.917
512.693,0.916
512.723,0.913
512.753,0.918
512.783,0.916
512.813,0.913
512.843,0.918
512.873,0.917
512.903,0.914
512.933,0.918
512.963,0.920
512.993,0.911
513.023,0.910
513.053,0.917
513.083,0.917
513.113,0.915
513.143,0.917
513.173,0.911
513.203,0.914
513.233,0.918
513.263,0.916
513.293,0.917
513.323,0.916
513.353,0.917
513.383,0.916
513.413,0.914
513.443,0.917
513.473,0.919
513.503,0.915
513.533,0.920
513.563,0.912
513.593,0.912
513.623,0.917
513.653,0.921
513.683,0.914
513.713,0.914
513.743,0.917
513.773,0.918
513.803,0.921
513.833,0.917
513.863,0.913
513.893,0.910
513.923,0.918
513.953,0.914
513.983,0.919
514.013,0.915
514.043,0.913
514.073,0.919
514.103,0.920
514.133,0.915
514.163,0.913
514.193,0.914
514.223,0.910
514.253,0.912
514.283,0.920
514.313,0.920
514.343,0.922
514.373,0.918
514.403,0.922
514.433,0.919
514.463,0.906
514.493,0.921
514.523,0.920
514.553,0.917
514.583,0.913
514.613,0.915
514.643,0.916
514.673,0.916
514.703,0.912
514.733,0.909
514.763,0.921
514.793,0.922
514.823,0.910
514.853,0.920
514.883,0.923
514.913,0.910
514.943,0.918
514.973,0.919
515.003,0.912
515.033,0.917
515.063,0.916
515.093,0.920
515.123,0.919
515.153,0.913
515.183,0.912
515.213,0.917
515.243,0.919
515.273,0.916
515.303,0.922
515.333,0.922
515.363,0.909
515.393,0.915
515.423,0.915
515.453,0.918
515.483,0.920
515.513,0.911
515.543,0.914
515.573,0.915
515.603,0.917
515.633,0.915
515.663,0.918
515.693,0.914
515.723,0.916
515.753,0.914
515.783,0.913
515.813,0.920
515.843,0.917
515.873,0.929
515.903,0.917
515.933,0.909
515.963,0.913
515.993,0.909
516.023,0.919
516.053,0.920
516.083,0.919
516.113,0.918
516.143,0.917
516.173,0.914
516.203,0.916
516.233,0.912
516.263,0.917
516.293,0.913
516.323,0.914
516.353,0.914
516.383,0.909
516.413,0.919
516.443,0.923
516.473,0.911
516.503,0.914
516.533,0.916
516.563,0.923
516.593,0.919
516.623,0.911
516.653,0.917
516.683,0.911
516.713,0.916
516.743,0.917
516.773,0.923
516.803,0.915
516.833,0.916
516.863,0.912
516.893,0.912
516.923,0.929
516.953,0.923
516.983,0.948
517.013,0.909
517.043,0.907
517.073,0.920
517.103,0.927
517.133,0.913
517.163,0.918
517.193,0.919
517.223,0.915
517.253,0.914
517.283,0.921
517.313,0.913
517.343,0.915
517.373,0.915
517.403,0.917
517.433,0.918
517.463,0.914
517.493,0.919
517.523,0.914
517.553,0.916
517.583,0.912
517.613,0.918
517.643,0.917
517.673,0.913
517.703,0.917
517.733,0.917
517.763,0.916
517.793,0.914
517.823,0.914
517.853,0.919
517.883,0.919
517.913,0.912
517.943,0.915
517.973,0.916
518.003,0.915
518.033,0.917
518.063,0.915
518.093,0.921
518.123,0.915
518.153,0.918
518.183,0.914
518.213,0.917
518.243,0.915
518.273,0.915
518.303,0.916
518.333,0.917
518.363,0.918
518.393,0.918
518.423,0.917
518.453,0.919
518.483,0.917
518.513,0.918
518.543,0.916
518.573,0.913
518.603,0.917
518.633,0.917
518.663,0.917
518.693,0.922
518.723,0.911
518.753,0.917
518.783,0.916
518.813,0.917
518.843,0.916
518.873,0.917
518.903,0.917
518.933,0.914
518.963,0.918
518.993,0.912
519.023,0.915
519.053,0.914
519.083,0.917
519.113,0.917
519.143,0.919
