df_hash,22ZHK4.W8ZZR3
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.2MA8
person_label,V92
date_time_start,2025-11-04_16-32-02.909000_+03
date_time_start_unix,1762259522.909
date_time_end,2025-11-04_16-40-18.078000_+03
length_difference_noticed,no

time,ppg_med
192.208,851
192.233,737
192.258,609
192.283,482
192.308,367
192.333,276
192.358,221
192.383,208
192.408,229
192.433,265
192.458,305
192.483,345
192.508,391
192.533,441
192.558,491
192.583,531
192.608,558
192.633,573
192.658,571
192.683,546
192.708,494
192.733,429
192.758,372
192.783,340
192.808,333
192.833,338
192.858,343
192.883,348
192.908,358
192.933,368
192.958,358
192.983,310
193.008,224
193.033,122
193.058,34
193.083,-23
193.108,-56
193.133,-83
193.158,-112
193.183,-142
193.208,-159
193.233,-158
193.258,-139
193.283,-110
193.308,-79
193.333,-49
193.358,-22
193.383,0
193.408,20
193.433,38
193.458,51
193.483,52
193.508,39
193.533,16
193.558,-9
193.583,-30
193.608,-45
193.633,-60
193.658,-78
193.683,-102
193.708,-137
193.733,-187
193.758,-250
193.783,-309
193.808,-336
193.833,-312
193.858,-246
193.883,-168
193.908,-100
193.933,-43
193.958,17
193.983,92
194.008,167
194.033,220
194.058,238
194.083,231
194.108,219
194.133,210
194.158,204
194.183,196
194.208,188
194.233,183
194.258,182
194.283,181
194.308,177
194.333,175
194.358,182
194.383,202
194.408,235
194.433,279
194.458,333
194.483,390
194.508,442
194.533,484
194.558,519
194.583,555
194.608,594
194.633,627
194.658,641
194.683,635
194.708,619
194.733,603
194.758,582
194.783,543
194.808,485
194.833,435
194.858,430
194.883,492
194.908,612
194.933,756
194.958,898
194.983,1030
195.008,1161
195.033,1292
195.058,1408
195.083,1472
195.108,1446
195.133,1315
195.158,1102
195.183,867
195.208,679
195.233,583
195.258,564
195.283,566
195.308,517
195.333,375
195.358,144
195.383,-133
195.408,-403
195.433,-617
195.458,-751
195.483,-813
195.508,-833
195.533,-845
195.558,-867
195.583,-895
195.608,-914
195.633,-911
195.658,-882
195.683,-826
195.708,-749
195.733,-666
195.758,-605
195.783,-584
195.808,-585
195.833,-556
195.858,-449
195.883,-266
195.908,-62
195.933,96
195.958,193
195.983,262
196.008,348
196.033,457
196.058,557
196.083,616
196.108,639
196.133,656
196.158,687
196.183,729
196.208,761
196.233,773
196.258,771
196.283,762
196.308,745
196.333,714
196.358,676
196.383,644
196.408,621
196.433,593
196.458,541
196.483,463
196.508,369
196.533,276
196.558,192
196.583,114
196.608,41
196.633,-31
196.658,-110
196.683,-203
196.708,-304
196.733,-382
196.758,-392
196.783,-311
196.808,-164
196.833,-3
196.858,122
196.883,207
196.908,274
196.933,345
196.958,417
196.983,466
197.008,475
197.033,453
197.058,421
197.083,397
197.108,384
197.133,371
197.158,350
197.183,317
197.208,280
197.233,246
197.258,224
197.283,220
197.308,229
197.333,243
197.358,245
197.383,229
197.408,203
197.433,185
197.458,184
197.483,191
197.508,177
197.533,126
197.558,54
197.583,4
197.608,17
197.633,103
197.658,235
197.683,373
197.708,493
197.733,595
197.758,683
197.783,748
197.808,769
197.833,736
197.858,662
197.883,577
197.908,509
197.933,466
197.958,437
197.983,403
198.008,359
198.033,307
198.058,253
198.083,200
198.108,143
198.133,78
198.158,1
198.183,-90
198.208,-196
198.233,-313
198.258,-429
198.283,-533
198.308,-623
198.333,-714
198.358,-822
198.383,-935
198.408,-1003
198.433,-961
198.458,-771
198.483,-459
198.508,-99
198.533,236
198.558,518
198.583,758
198.608,973
198.633,1152
198.658,1265
198.683,1297
198.708,1266
198.733,1213
198.758,1159
198.783,1097
198.808,1004
198.833,873
198.858,719
198.883,572
198.908,454
198.933,371
198.958,314
198.983,271
199.008,229
199.033,186
199.058,148
199.083,123
199.108,100
199.133,59
199.158,-16
199.183,-109
199.208,-171
199.233,-158
199.258,-66
199.283,63
199.308,180
199.333,263
199.358,328
199.383,393
199.408,458
199.433,503
199.458,516
199.483,511
199.508,507
199.533,511
199.558,514
199.583,502
199.608,474
199.633,437
199.658,390
199.683,327
199.708,242
199.733,145
199.758,50
199.783,-35
199.808,-116
199.833,-200
199.858,-284
199.883,-366
199.908,-451
199.933,-545
199.958,-639
199.983,-708
200.008,-723
200.033,-678
200.058,-597
200.083,-509
200.108,-421
200.133,-319
200.158,-189
200.183,-36
200.208,114
200.233,243
200.258,346
200.283,434
200.308,508
200.333,562
200.358,594
200.383,612
200.408,626
200.433,644
200.458,658
200.483,658
200.508,644
200.533,621
200.558,593
200.583,557
200.608,510
200.633,454
200.658,392
200.683,327
200.708,262
200.733,203
200.758,166
200.783,166
200.808,203
200.833,258
200.858,307
200.883,335
200.908,345
200.933,344
200.958,334
200.983,310
201.008,279
201.033,256
201.058,256
201.083,274
201.108,293
201.133,295
201.158,284
201.183,275
201.208,281
201.233,292
201.258,289
201.283,264
201.308,229
201.333,204
201.358,197
201.383,194
201.408,178
201.433,150
201.458,132
201.483,154
201.508,225
201.533,325
201.558,419
201.583,478
201.608,501
201.633,501
201.658,500
201.683,508
201.708,525
201.733,545
201.758,566
201.783,585
201.808,594
201.833,581
201.858,537
201.883,462
201.908,370
201.933,273
201.958,179
201.983,88
202.008,4
202.033,-64
202.058,-117
202.083,-165
202.108,-224
202.133,-296
202.158,-354
202.183,-370
202.208,-334
202.233,-266
202.258,-190
202.283,-115
202.308,-33
202.333,54
202.358,136
202.383,207
202.408,284
202.433,385
202.458,490
202.483,535
202.508,461
202.533,273
202.558,39
202.583,-188
202.608,-440
202.633,-805
202.658,-1314
202.683,-1868
202.708,-2269
202.733,-2363
202.758,-2139
202.783,-1720
202.808,-1249
202.833,-804
202.858,-390
202.883,10
202.908,403
202.933,784
202.958,1154
202.983,1505
203.008,1804
203.033,2001
203.058,2065
203.083,2025
203.108,1943
203.133,1877
203.158,1836
203.183,1791
203.208,1711
203.233,1593
203.258,1463
203.283,1351
203.308,1276
203.333,1227
203.358,1165
203.383,1040
203.408,821
203.433,526
203.458,219
203.483,-29
203.508,-180
203.533,-244
203.558,-260
203.583,-261
203.608,-262
203.633,-264
203.658,-270
203.683,-280
203.708,-289
203.733,-287
203.758,-268
203.783,-239
203.808,-213
203.833,-192
203.858,-172
203.883,-146
203.908,-116
203.933,-88
203.958,-66
203.983,-47
204.008,-31
204.033,-27
204.058,-46
204.083,-82
204.108,-105
204.133,-86
204.158,-20
204.183,63
204.208,126
204.233,150
204.258,149
204.283,144
204.308,140
204.333,123
204.358,89
204.383,58
204.408,53
204.433,69
204.458,64
204.483,8
204.508,-74
204.533,-106
204.558,-26
204.583,140
204.608,293
204.633,333
204.658,250
204.683,121
204.708,35
204.733,26
204.758,71
204.783,138
204.808,230
204.833,359
204.858,513
204.883,644
204.908,704
204.933,695
204.958,656
204.983,630
205.008,628
205.033,631
205.058,620
205.083,595
205.108,563
205.133,527
205.158,482
205.183,428
205.208,371
205.233,315
205.258,258
205.283,197
205.308,134
205.333,71
205.358,0
205.383,-85
205.408,-181
205.433,-259
205.458,-288
205.483,-257
205.508,-192
205.533,-126
205.558,-68
205.583,-4
205.608,77
205.633,161
205.658,216
205.683,226
205.708,206
205.733,189
205.758,189
205.783,197
205.808,197
205.833,185
205.858,170
205.883,162
205.908,159
205.933,154
205.958,146
205.983,141
206.008,141
206.033,140
206.058,131
206.083,111
206.108,80
206.133,36
206.158,-18
206.183,-73
206.208,-105
206.233,-96
206.258,-49
206.283,12
206.308,69
206.333,112
206.358,145
206.383,163
206.408,157
206.433,118
206.458,59
206.483,8
206.508,-11
206.533,0
206.558,25
206.583,43
206.608,46
206.633,42
206.658,40
206.683,41
206.708,40
206.733,31
206.758,12
206.783,-10
206.808,-27
206.833,-32
206.858,-27
206.883,-17
206.908,-2
206.933,24
206.958,77
206.983,160
207.008,271
207.033,400
207.058,545
207.083,704
207.108,874
207.133,1038
207.158,1184
207.183,1305
207.208,1411
207.233,1508
207.258,1595
207.283,1667
207.308,1719
207.333,1752
207.358,1763
207.383,1748
207.408,1708
207.433,1656
207.458,1610
207.483,1571
207.508,1524
207.533,1464
207.558,1407
207.583,1374
207.608,1343
207.633,1235
207.658,961
207.683,502
207.708,-54
207.733,-570
207.758,-957
207.783,-1232
207.808,-1483
207.833,-1775
207.858,-2101
207.883,-2392
207.908,-2572
207.933,-2611
207.958,-2529
207.983,-2376
208.008,-2213
208.033,-2081
208.058,-1982
208.083,-1872
208.108,-1697
208.133,-1430
208.158,-1098
208.183,-756
208.208,-447
208.233,-173
208.258,79
208.283,316
208.308,520
208.333,680
208.358,808
208.383,936
208.408,1078
208.433,1219
208.458,1331
208.483,1399
208.508,1434
208.533,1454
208.558,1456
208.583,1425
208.608,1348
208.633,1232
208.658,1097
208.683,960
208.708,828
208.733,704
208.758,592
208.783,499
208.808,424
208.833,360
208.858,299
208.883,242
208.908,190
208.933,140
208.958,78
208.983,0
209.008,-86
209.033,-147
209.058,-155
209.083,-106
209.108,-26
209.133,51
209.158,104
209.183,135
209.208,162
209.233,196
209.258,234
209.283,266
209.308,288
209.333,314
209.358,365
209.383,448
209.408,546
209.433,626
209.458,664
209.483,659
209.508,626
209.533,584
209.558,539
209.583,486
209.608,423
209.633,356
209.658,298
209.683,250
209.708,206
209.733,157
209.758,107
209.783,65
209.808,33
209.833,2
209.858,-40
209.883,-98
209.908,-153
209.933,-175
209.958,-148
209.983,-78
210.008,10
210.033,96
210.058,171
210.083,240
210.108,310
210.133,382
210.158,445
210.183,486
210.208,506
210.233,519
210.258,539
210.283,571
210.308,600
210.333,611
210.358,603
210.383,593
210.408,593
210.433,582
210.458,517
210.483,366
210.508,147
210.533,-80
210.558,-256
210.583,-362
210.608,-420
210.633,-461
210.658,-489
210.683,-494
210.708,-470
210.733,-434
210.758,-402
210.783,-365
210.808,-296
210.833,-181
210.858,-40
210.883,86
210.908,177
210.933,244
210.958,313
210.983,394
211.008,465
211.033,506
211.058,518
211.083,524
211.108,543
211.133,567
211.158,581
211.183,574
211.208,553
211.233,532
211.258,512
211.283,486
211.308,450
211.333,410
211.358,371
211.383,332
211.408,292
211.433,249
211.458,210
211.483,175
211.508,137
211.533,90
211.558,37
211.583,-5
211.608,-33
211.633,-61
211.658,-112
211.683,-184
211.708,-242
211.733,-241
211.758,-164
211.783,-43
211.808,71
211.833,153
211.858,208
211.883,263
211.908,329
211.933,393
211.958,435
211.983,449
212.008,449
212.033,451
212.058,463
212.083,480
212.108,490
212.133,489
212.158,476
212.183,458
212.208,437
212.233,415
212.258,390
212.283,361
212.308,330
212.333,299
212.358,266
212.383,232
212.408,193
212.433,154
212.458,120
212.483,92
212.508,67
212.533,40
212.558,9
212.583,-21
212.608,-52
212.633,-90
212.658,-140
212.683,-192
212.708,-217
212.733,-188
212.758,-104
212.783,2
212.808,96
212.833,161
212.858,212
212.883,268
212.908,333
212.933,391
212.958,424
212.983,433
213.008,434
213.033,443
213.058,460
213.083,476
213.108,481
213.133,475
213.158,462
213.183,447
213.208,429
213.233,408
213.258,382
213.283,352
213.308,320
213.333,288
213.358,258
213.383,230
213.408,203
213.433,176
213.458,147
213.483,117
213.508,84
213.533,48
213.558,12
213.583,-20
213.608,-51
213.633,-87
213.658,-134
213.683,-183
213.708,-211
213.733,-191
213.758,-118
213.783,-17
213.808,76
213.833,146
213.858,197
213.883,248
213.908,304
213.933,351
213.958,377
213.983,383
214.008,385
214.033,397
214.058,418
214.083,436
214.108,444
214.133,443
214.158,438
214.183,431
214.208,419
214.233,400
214.258,379
214.283,360
214.308,342
214.333,318
214.358,286
214.383,248
214.408,212
214.433,182
214.458,153
214.483,119
214.508,84
214.533,52
214.558,24
214.583,-8
214.608,-56
214.633,-111
214.658,-149
214.683,-141
214.708,-83
214.733,4
214.758,93
214.783,164
214.808,220
214.833,271
214.858,320
214.883,358
214.908,377
214.933,380
214.958,382
214.983,394
215.008,414
215.033,432
215.058,439
215.083,435
215.108,424
215.133,411
215.158,398
215.183,380
215.208,356
215.233,326
215.258,297
215.283,269
215.308,241
215.333,207
215.358,168
215.383,128
215.408,95
215.433,69
215.458,38
215.483,-12
215.508,-83
215.533,-150
215.558,-183
215.583,-163
215.608,-101
215.633,-28
215.658,35
215.683,90
215.708,152
215.733,226
215.758,300
215.783,352
215.808,376
215.833,385
215.858,399
215.883,424
215.908,451
215.933,468
215.958,471
215.983,464
216.008,453
216.033,438
216.058,419
216.083,395
216.108,369
216.133,341
216.158,308
216.183,268
216.208,225
216.233,186
216.258,150
216.283,114
216.308,70
216.333,20
216.358,-25
216.383,-66
216.408,-106
216.433,-160
216.458,-225
216.483,-282
216.508,-299
216.533,-257
216.558,-165
216.583,-55
216.608,44
216.633,126
216.658,204
216.683,290
216.708,381
216.733,457
216.758,503
216.783,521
216.808,530
216.833,544
216.858,565
216.883,579
216.908,576
216.933,559
216.958,539
216.983,519
217.008,492
217.033,449
217.058,395
217.083,340
217.108,293
217.133,250
217.158,199
217.183,137
217.208,74
217.233,14
217.258,-49
217.283,-133
217.308,-236
217.333,-331
217.358,-377
217.383,-353
217.408,-276
217.433,-184
217.458,-105
217.483,-39
217.508,31
217.533,114
217.558,197
217.583,262
217.608,305
217.633,340
217.658,384
217.683,439
217.708,493
217.733,533
217.758,556
217.783,568
217.808,577
217.833,582
217.858,581
217.883,573
217.908,561
217.933,548
217.958,532
217.983,510
218.008,482
218.033,453
218.058,424
218.083,396
218.108,365
218.133,333
218.158,300
218.183,267
218.208,232
218.233,191
218.258,146
218.283,101
218.308,58
218.333,15
218.358,-30
218.383,-78
218.408,-120
218.433,-156
218.458,-195
218.483,-249
218.508,-313
218.533,-362
218.558,-368
218.583,-319
218.608,-238
218.633,-154
218.658,-85
218.683,-19
218.708,61
218.733,159
218.758,255
218.783,328
218.808,373
218.833,405
218.858,438
218.883,475
218.908,506
218.933,525
218.958,536
218.983,547
219.008,558
219.033,561
219.058,551
219.083,529
219.108,503
219.133,476
219.158,445
219.183,409
219.208,370
219.233,337
219.258,312
219.283,288
219.308,256
219.333,216
219.358,175
219.383,139
219.408,105
219.433,68
219.458,25
219.483,-18
219.508,-60
219.533,-101
219.558,-151
219.583,-207
219.608,-250
219.633,-251
219.658,-199
219.683,-111
219.708,-21
219.733,50
219.758,105
219.783,165
219.808,239
219.833,317
219.858,377
219.883,408
219.908,419
219.933,429
219.958,447
219.983,469
220.008,484
220.033,489
220.058,487
220.083,483
220.108,475
220.133,461
220.158,441
220.183,421
220.208,402
220.233,380
220.258,353
220.283,320
220.308,291
220.333,269
220.358,252
220.383,230
220.408,198
220.433,160
220.458,120
220.483,80
220.508,40
220.533,2
220.558,-28
220.583,-55
220.608,-88
220.633,-136
220.658,-191
220.683,-228
220.708,-221
220.733,-163
220.758,-77
220.783,4
220.808,68
220.833,122
220.858,183
220.883,256
220.908,325
220.933,374
220.958,399
220.983,412
221.008,427
221.033,449
221.058,471
221.083,485
221.108,486
221.133,478
221.158,466
221.183,453
221.208,441
221.233,427
221.258,409
221.283,385
221.308,357
221.333,330
221.358,305
221.383,280
221.408,248
221.433,210
221.458,171
221.483,138
221.508,108
221.533,75
221.558,35
221.583,-5
221.608,-41
221.633,-72
221.658,-111
221.683,-164
221.708,-215
221.733,-231
221.758,-191
221.783,-104
221.808,-7
221.833,69
221.858,122
221.883,175
221.908,244
221.933,323
221.958,388
221.983,421
222.008,429
222.033,430
222.058,441
222.083,461
222.108,479
222.133,486
222.158,483
222.183,476
222.208,469
222.233,461
222.258,447
222.283,425
222.308,398
222.333,368
222.358,338
222.383,308
222.408,274
222.433,237
222.458,199
222.483,162
222.508,124
222.533,81
222.558,28
222.583,-29
222.608,-82
222.633,-128
222.658,-174
222.683,-228
222.708,-279
222.733,-299
222.758,-262
222.783,-170
222.808,-52
222.833,50
222.858,126
222.883,191
222.908,265
222.933,352
222.958,428
222.983,470
223.008,478
223.033,474
223.058,481
223.083,503
223.108,529
223.133,544
223.158,545
223.183,539
223.208,532
223.233,526
223.258,514
223.283,492
223.308,454
223.333,401
223.358,343
223.383,293
223.408,263
223.433,250
223.458,241
223.483,221
223.508,185
223.533,142
223.558,100
223.583,66
223.608,38
223.633,13
223.658,-12
223.683,-48
223.708,-100
223.733,-167
223.758,-230
223.783,-263
223.808,-245
223.833,-180
223.858,-94
223.883,-14
223.908,50
223.933,113
223.958,191
223.983,281
224.008,364
224.033,422
224.058,450
224.083,465
224.108,481
224.133,504
224.158,522
224.183,525
224.208,513
224.233,492
224.258,468
224.283,436
224.308,393
224.333,337
224.358,272
224.383,208
224.408,151
224.433,105
224.458,74
224.483,60
224.508,59
224.533,64
224.558,68
224.583,66
224.608,56
224.633,39
224.658,15
224.683,-12
224.708,-35
224.733,-48
224.758,-57
224.783,-70
224.808,-93
224.833,-108
224.858,-91
224.883,-26
224.908,71
224.933,165
224.958,231
224.983,272
225.008,313
225.033,370
225.058,432
225.083,476
225.108,489
225.133,483
225.158,482
225.183,494
225.208,512
225.233,521
225.258,517
225.283,506
225.308,495
225.333,482
225.358,463
225.383,439
225.408,414
225.433,389
225.458,361
225.483,329
225.508,297
225.533,269
225.558,244
225.583,217
225.608,182
225.633,143
225.658,104
225.683,69
225.708,34
225.733,-2
225.758,-36
225.783,-66
225.808,-96
225.833,-138
225.858,-190
225.883,-231
225.908,-228
225.933,-170
225.958,-75
225.983,19
226.008,92
226.033,147
226.058,202
226.083,265
226.108,324
226.133,364
226.158,381
226.183,389
226.208,401
226.233,420
226.258,438
226.283,449
226.308,453
226.333,451
226.358,445
226.383,436
226.408,424
226.433,409
226.458,391
226.483,367
226.508,338
226.533,306
226.558,276
226.583,248
226.608,221
226.633,193
226.658,165
226.683,136
226.708,104
226.733,68
226.758,29
226.783,-5
226.808,-39
226.833,-79
226.858,-130
226.883,-179
226.908,-198
226.933,-167
226.958,-92
226.983,-3
227.008,71
227.033,128
227.058,185
227.083,255
227.108,327
227.133,381
227.158,405
227.183,411
227.208,419
227.233,440
227.258,465
227.283,482
227.308,484
227.333,479
227.358,473
227.383,464
227.408,451
227.433,429
227.458,403
227.483,377
227.508,350
227.533,322
227.558,291
227.583,261
227.608,232
227.633,203
227.658,169
227.683,130
227.708,86
227.733,43
227.758,7
227.783,-22
227.808,-54
227.833,-97
227.858,-156
227.883,-217
227.908,-253
227.933,-241
227.958,-178
227.983,-86
228.008,4
228.033,77
228.058,139
228.083,206
228.108,283
228.133,359
228.158,417
228.183,448
228.208,460
228.233,467
228.258,481
228.283,501
228.308,519
228.333,525
228.358,518
228.383,501
228.408,481
228.433,460
228.458,436
228.483,406
228.508,371
228.533,335
228.558,301
228.583,270
228.608,236
228.633,199
228.658,161
228.683,122
228.708,82
228.733,38
228.758,-6
228.783,-48
228.808,-87
228.833,-133
228.858,-195
228.883,-260
228.908,-300
228.933,-282
228.958,-206
228.983,-102
229.008,-8
229.033,61
229.058,124
229.083,201
229.108,295
229.133,384
229.158,444
229.183,470
229.208,480
229.233,493
229.258,513
229.283,531
229.308,542
229.333,545
229.358,543
229.383,537
229.408,525
229.433,504
229.458,478
229.483,450
229.508,421
229.533,391
229.558,359
229.583,326
229.608,294
229.633,264
229.658,235
229.683,202
229.708,161
229.733,107
229.758,44
229.783,-17
229.808,-71
229.833,-118
229.858,-172
229.883,-242
229.908,-315
229.933,-357
229.958,-339
229.983,-261
230.008,-154
230.033,-58
230.058,14
230.083,77
230.108,153
230.133,242
230.158,324
230.183,379
230.208,406
230.233,420
230.258,440
230.283,467
230.308,494
230.333,512
230.358,519
