df_hash,22ZHK4.HAC2HB
442.772,1.062
442.802,1.065
442.832,1.059
442.862,1.060
442.892,1.062
442.922,1.061
442.952,1.065
442.982,1.062
443.012,1.063
443.042,1.060
443.072,1.064
443.102,1.064
443.132,1.063
443.162,1.062
443.192,1.061
443.222,1.061
443.252,1.063
443.282,1.062
443.312,1.062
443.342,1.064
443.372,1.061
443.402,1.061
443.432,1.062
443.462,1.062
443.492,1.059
443.522,1.063
443.552,1.065
443.582,1.068
443.612,1.062
443.642,1.059
443.672,1.060
443.702,1.062
443.732,1.062
443.762,1.065
443.792,1.064
443.822,1.059
443.852,1.062
443.882,1.062
443.912,1.062
443.942,1.062
443.972,1.059
444.002,1.061
444.032,1.065
444.062,1.064
444.092,1.063
444.122,1.062
444.152,1.064
444.182,1.065
444.212,1.064
444.242,1.059
444.272,1.061
444.302,1.064
444.332,1.065
444.362,1.061
444.392,1.058
444.422,1.060
444.452,1.062
444.482,1.063
444.512,1.061
444.542,1.063
444.572,1.062
444.602,1.062
444.632,1.063
444.662,1.062
444.692,1.061
444.722,1.063
444.752,1.060
444.782,1.062
444.812,1.062
444.842,1.061
444.872,1.059
444.902,1.062
444.932,1.061
444.962,1.059
444.992,1.063
445.022,1.068
445.052,1.064
445.082,1.064
445.112,1.060
445.142,1.059
445.172,1.060
445.202,1.064
445.232,1.060
445.262,1.062
445.292,1.062
445.322,1.060
445.352,1.063
445.382,1.062
445.412,1.059
445.442,1.061
445.472,1.061
445.502,1.060
445.532,1.064
445.562,1.063
445.592,1.061
445.622,1.061
445.652,1.064
445.682,1.060
445.712,1.060
445.742,1.063
445.772,1.066
445.802,1.066
445.832,1.057
445.862,1.059
445.892,1.062
445.922,1.062
445.952,1.062
445.982,1.063
446.012,1.061
446.042,1.063
446.072,1.061
446.102,1.064
446.132,1.063
446.162,1.061
446.192,1.063
446.222,1.058
446.252,1.062
446.282,1.063
446.312,1.060
446.342,1.062
446.372,1.062
446.402,1.061
446.432,1.062
446.462,1.063
446.492,1.066
446.522,1.063
446.552,1.056
446.582,1.057
446.612,1.062
446.642,1.061
446.672,1.064
446.702,1.063
446.732,1.064
446.762,1.062
446.792,1.062
446.822,1.065
446.852,1.064
446.882,1.056
446.912,1.061
446.942,1.065
446.972,1.062
447.002,1.063
447.032,1.058
447.062,1.061
447.092,1.065
447.122,1.062
447.152,1.062
447.182,1.062
447.212,1.063
447.242,1.068
447.272,1.066
447.302,1.053
447.332,1.055
447.362,1.063
447.392,1.065
447.422,1.067
447.452,1.062
447.482,1.062
447.512,1.060
447.542,1.064
447.572,1.062
447.602,1.063
447.632,1.063
447.662,1.061
447.692,1.062
447.722,1.063
447.752,1.064
447.782,1.063
447.812,1.063
447.842,1.059
447.872,1.060
447.902,1.062
447.932,1.060
447.962,1.065
447.992,1.063
448.022,1.060
448.052,1.066
448.082,1.064
448.112,1.058
448.142,1.059
448.172,1.063
448.202,1.063
448.232,1.063
448.262,1.062
448.292,1.059
448.322,1.058
448.352,1.062
448.382,1.066
448.412,1.063
448.442,1.062
448.472,1.061
448.502,1.063
448.532,1.062
448.562,1.064
448.592,1.061
448.622,1.061
448.652,1.063
448.682,1.061
448.712,1.062
448.742,1.061
448.772,1.064
448.802,1.063
448.832,1.062
448.862,1.061
448.892,1.062
448.922,1.066
448.952,1.061
448.982,1.061
449.012,1.062
449.042,1.061
449.072,1.061
449.102,1.062
449.132,1.065
449.162,1.059
449.192,1.062
449.222,1.062
449.252,1.062
449.282,1.063
449.312,1.060
449.342,1.062
449.372,1.061
449.402,1.062
449.432,1.060
449.462,1.062
449.492,1.062
449.522,1.060
449.552,1.062
449.582,1.060
449.612,1.064
449.642,1.065
449.672,1.065
449.702,1.059
449.732,1.062
449.762,1.062
449.792,1.067
449.822,1.056
449.852,1.062
449.882,1.062
449.912,1.062
449.942,1.064
449.972,1.062
450.002,1.062
450.032,1.058
450.062,1.061
450.092,1.062
450.122,1.064
450.152,1.065
450.182,1.062
450.212,1.057
450.242,1.063
450.272,1.067
450.302,1.066
450.332,1.064
450.362,1.058
450.392,1.056
450.422,1.068
450.452,1.061
450.482,1.059
450.512,1.062
450.542,1.063
450.572,1.062
450.602,1.067
450.632,1.064
450.662,1.059
450.692,1.066
450.722,1.062
450.752,1.064
450.782,1.063
450.812,1.061
450.842,1.065
450.872,1.062
450.902,1.063
450.932,1.069
450.962,1.065
450.992,1.062
451.022,1.049
451.052,1.058
451.082,1.057
451.112,1.063
451.142,1.066
451.172,1.065
451.202,1.064
451.232,1.054
451.262,1.058
451.292,1.067
451.322,1.072
451.352,1.068
451.382,1.062
451.412,1.055
451.442,1.058
451.472,1.059
451.502,1.061
451.532,1.062
451.562,1.062
451.592,1.065
451.622,1.065
451.652,1.062
451.682,1.062
451.712,1.062
451.742,1.062
451.772,1.061
451.802,1.065
451.832,1.064
451.862,1.065
451.892,1.061
451.922,1.058
451.952,1.061
451.982,1.063
452.012,1.067
452.042,1.062
452.072,1.060
452.102,1.054
452.132,1.059
452.162,1.062
452.192,1.058
452.222,1.060
452.252,1.062
452.282,1.069
452.312,1.068
452.342,1.065
452.372,1.060
452.402,1.062
452.432,1.063
452.462,1.061
452.492,1.064
452.522,1.062
452.552,1.064
452.582,1.061
452.612,1.064
452.642,1.062
452.672,1.062
452.702,1.062
452.732,1.066
452.762,1.061
452.792,1.059
452.822,1.063
452.852,1.058
452.882,1.064
452.912,1.062
452.942,1.061
452.972,1.058
453.002,1.062
453.032,1.063
453.062,1.064
453.092,1.060
453.122,1.063
453.152,1.062
453.182,1.062
453.212,1.062
453.242,1.062
453.272,1.062
453.302,1.065
453.332,1.065
453.362,1.061
453.392,1.063
453.422,1.062
453.452,1.067
453.482,1.062
453.512,1.060
453.542,1.059
453.572,1.061
453.602,1.062
453.632,1.062
453.662,1.061
453.692,1.056
453.722,1.064
453.752,1.064
453.782,1.063
453.812,1.062
453.842,1.058
453.872,1.065
453.902,1.065
453.932,1.064
453.962,1.062
453.992,1.058
454.022,1.062
454.052,1.062
454.082,1.056
454.112,1.061
454.142,1.066
454.172,1.066
454.202,1.059
454.232,1.058
454.262,1.064
454.292,1.062
454.322,1.065
454.352,1.065
454.382,1.061
454.412,1.060
454.442,1.065
454.472,1.063
454.502,1.062
454.532,1.059
454.562,1.058
454.592,1.060
454.622,1.062
454.652,1.064
454.682,1.064
454.712,1.061
454.742,1.060
454.772,1.063
454.802,1.062
454.832,1.065
454.862,1.066
454.892,1.063
454.922,1.061
454.952,1.060
454.982,1.062
455.012,1.059
455.042,1.060
455.072,1.063
455.102,1.066
455.132,1.062
455.162,1.062
455.192,1.061
455.222,1.060
455.252,1.060
455.282,1.058
455.312,1.064
455.342,1.064
455.372,1.062
455.402,1.063
455.432,1.066
455.462,1.057
455.492,1.061
455.522,1.062
455.552,1.063
455.582,1.062
455.612,1.058
455.642,1.064
455.672,1.061
455.702,1.062
455.732,1.063
455.762,1.064
455.792,1.061
455.822,1.059
455.852,1.061
455.882,1.063
455.912,1.062
455.942,1.062
455.972,1.062
456.002,1.062
456.032,1.068
456.062,1.060
456.092,1.060
456.122,1.062
456.152,1.060
456.182,1.060
456.212,1.062
456.242,1.062
456.272,1.062
456.302,1.063
456.332,1.062
456.362,1.065
456.392,1.060
456.422,1.060
456.452,1.061
456.482,1.065
456.512,1.063
456.542,1.062
456.572,1.064
456.602,1.060
456.632,1.062
456.662,1.064
456.692,1.064
456.722,1.059
456.752,1.061
456.782,1.059
456.812,1.067
456.842,1.063
456.872,1.060
456.902,1.061
456.932,1.064
456.962,1.062
456.992,1.063
457.022,1.063
457.052,1.062
457.082,1.062
457.112,1.063
457.142,1.068
457.172,1.071
457.202,1.062
457.232,1.061
457.262,1.060
457.292,1.064
457.322,1.061
457.352,1.060
457.382,1.065
457.412,1.062
457.442,1.061
457.472,1.062
457.502,1.063
457.532,1.063
457.562,1.057
457.592,1.063
457.622,1.065
457.652,1.061
457.682,1.058
457.712,1.066
457.742,1.058
457.772,1.052
457.802,1.067
457.832,1.076
457.862,1.059
457.892,1.055
457.922,1.065
457.952,1.069
457.982,1.065
458.012,1.067
458.042,1.060
458.072,1.057
458.102,1.056
458.132,1.061
458.162,1.065
458.192,1.065
458.222,1.060
458.252,1.062
458.282,1.064
458.312,1.063
458.342,1.059
458.372,1.062
458.402,1.060
458.432,1.062
458.462,1.058
458.492,1.064
458.522,1.063
458.552,1.064
458.582,1.062
458.612,1.060
458.642,1.061
458.672,1.062
458.702,1.064
458.732,1.066
458.762,1.063
458.792,1.060
458.822,1.059
458.852,1.060
458.882,1.062
458.912,1.063
458.942,1.065
458.972,1.061
459.002,1.062
459.032,1.063
459.062,1.062
459.092,1.061
459.122,1.062
459.152,1.061
459.182,1.060
459.212,1.061
459.242,1.065
459.272,1.062
459.302,1.062
459.332,1.062
459.362,1.064
459.392,1.063
459.422,1.060
459.452,1.062
459.482,1.065
459.512,1.062
459.542,1.058
459.572,1.064
459.602,1.062
459.632,1.062
459.662,1.063
459.692,1.062
459.722,1.064
459.752,1.061
459.782,1.059
459.812,1.062
459.842,1.061
459.872,1.065
459.902,1.062
459.932,1.062
459.962,1.066
459.992,1.064
460.022,1.062
460.052,1.061
460.082,1.061
460.112,1.060
460.142,1.062
460.172,1.062
460.202,1.062
460.232,1.062
460.262,1.066
460.292,1.067
460.322,1.059
460.352,1.062
460.382,1.062
460.412,1.060
460.442,1.061
460.472,1.060
460.502,1.063
460.532,1.061
460.562,1.067
460.592,1.062
460.622,1.064
460.652,1.062
460.682,1.061
460.712,1.062
460.742,1.061
460.772,1.064
460.802,1.066
460.832,1.062
460.862,1.063
460.892,1.060
460.922,1.059
460.952,1.062
460.982,1.058
461.012,1.059
461.042,1.066
461.072,1.067
461.102,1.060
461.132,1.062
461.162,1.062
461.192,1.060
461.222,1.059
461.252,1.065
461.282,1.069
461.312,1.062
461.342,1.063
461.372,1.062
461.402,1.059
461.432,1.060
461.462,1.059
461.492,1.061
461.522,1.062
461.552,1.064
461.582,1.061
461.612,1.065
461.642,1.061
461.672,1.060
461.702,1.060
461.732,1.068
461.762,1.069
461.792,1.067
461.822,1.062
461.852,1.061
461.882,1.061
461.912,1.062
461.942,1.056
461.972,1.061
462.002,1.059
462.032,1.066
462.062,1.064
462.092,1.063
462.122,1.063
462.152,1.062
462.182,1.063
462.212,1.060
462.242,1.064
462.272,1.064
462.302,1.062
462.332,1.060
462.362,1.061
462.392,1.058
462.422,1.062
462.452,1.066
462.482,1.066
462.512,1.065
462.542,1.061
462.572,1.060
462.602,1.060
462.632,1.062
462.662,1.061
462.692,1.065
462.722,1.062
462.752,1.062
462.782,1.061
462.812,1.062
462.842,1.062
462.872,1.061
462.902,1.060
462.932,1.064
462.962,1.063
462.992,1.061
463.022,1.062
463.052,1.066
463.082,1.061
463.112,1.058
463.142,1.059
463.172,1.063
463.202,1.070
463.232,1.063
463.262,1.061
463.292,1.062
463.322,1.061
463.352,1.062
463.382,1.061
463.412,1.064
463.442,1.062
463.472,1.060
463.502,1.064
463.532,1.063
463.562,1.063
463.592,1.059
463.622,1.062
463.652,1.062
463.682,1.063
463.712,1.062
463.742,1.058
463.772,1.062
463.802,1.061
463.832,1.063
463.862,1.063
463.892,1.062
463.922,1.061
463.952,1.066
463.982,1.063
464.012,1.057
464.042,1.059
464.072,1.059
464.102,1.062
464.132,1.062
464.162,1.062
464.192,1.060
464.222,1.062
464.252,1.063
464.282,1.062
464.312,1.062
464.342,1.062
464.372,1.063
464.402,1.061
464.432,1.059
464.462,1.065
464.492,1.062
464.522,1.060
464.552,1.062
464.582,1.061
464.612,1.059
464.642,1.060
464.672,1.063
464.702,1.063
464.732,1.067
464.762,1.063
464.792,1.057
464.822,1.061
464.852,1.062
464.882,1.062
464.912,1.062
464.942,1.062
464.972,1.062
465.002,1.063
465.032,1.062
465.062,1.060
465.092,1.062
465.122,1.069
465.152,1.062
465.182,1.064
465.212,1.060
465.242,1.059
465.272,1.059
465.302,1.062
465.332,1.065
465.362,1.062
465.392,1.064
465.422,1.063
465.452,1.063
465.482,1.062
465.512,1.057
465.542,1.056
465.572,1.063
465.602,1.062
465.632,1.060
465.662,1.061
465.692,1.066
465.722,1.064
465.752,1.062
465.782,1.067
465.812,1.063
465.842,1.060
465.872,1.059
465.902,1.058
465.932,1.063
465.962,1.057
465.992,1.062
466.022,1.060
466.052,1.060
466.082,1.057
466.112,1.062
466.142,1.069
466.172,1.067
466.202,1.060
466.232,1.060
466.262,1.062
466.292,1.065
466.322,1.061
466.352,1.062
466.382,1.062
466.412,1.068
466.442,1.065
466.472,1.062
466.502,1.062
466.532,1.063
466.562,1.054
466.592,1.062
466.622,1.061
466.652,1.065
466.682,1.062
466.712,1.063
466.742,1.059
466.772,1.060
466.802,1.064
466.832,1.070
466.862,1.058
466.892,1.058
466.922,1.062
466.952,1.059
466.982,1.065
467.012,1.063
467.042,1.063
467.072,1.064
467.102,1.060
467.132,1.062
467.162,1.072
467.192,1.062
467.222,1.060
467.252,1.059
467.282,1.058
467.312,1.061
467.342,1.059
467.372,1.060
467.402,1.060
467.432,1.058
467.462,1.062
467.492,1.066
467.522,1.066
467.552,1.057
467.582,1.060
467.612,1.058
467.642,1.061
467.672,1.063
467.702,1.062
467.732,1.058
467.762,1.056
467.792,1.064
467.822,1.063
467.852,1.057
467.882,1.061
467.912,1.060
467.942,1.063
467.972,1.063
468.002,1.062
468.032,1.060
468.062,1.058
468.092,1.059
468.122,1.059
468.152,1.065
468.182,1.064
468.212,1.060
468.242,1.059
468.272,1.060
468.302,1.064
468.332,1.061
468.362,1.059
468.392,1.061
468.422,1.061
468.452,1.062
468.482,1.064
468.512,1.062
468.542,1.058
468.572,1.061
468.602,1.061
468.632,1.063
468.662,1.062
468.692,1.061
468.722,1.062
468.752,1.062
468.782,1.056
468.812,1.061
468.842,1.062
468.872,1.062
468.902,1.064
468.932,1.061
468.962,1.060
468.992,1.060
469.022,1.059
469.052,1.061
469.082,1.062
469.112,1.060
469.142,1.055
469.172,1.061
469.202,1.062
469.232,1.062
469.262,1.060
469.292,1.062
469.322,1.065
469.352,1.061
469.382,1.062
469.412,1.063
469.442,1.062
469.472,1.062
469.502,1.061
469.532,1.062
469.562,1.063
469.592,1.060
469.622,1.062
469.652,1.062
469.682,1.059
469.712,1.058
469.742,1.062
469.772,1.059
469.802,1.061
469.832,1.062
469.862,1.062
469.892,1.065
469.922,1.060
469.952,1.065
469.982,1.058
470.012,1.058
470.042,1.062
470.072,1.065
470.102,1.062
470.132,1.063
470.162,1.064
470.192,1.054
470.222,1.063
470.252,1.057
470.282,1.063
470.312,1.060
470.342,1.062
470.372,1.062
470.402,1.060
470.432,1.058
470.462,1.062
470.492,1.062
470.522,1.061
470.552,1.067
470.582,1.060
470.612,1.060
470.642,1.062
470.672,1.062
470.702,1.062
470.732,1.061
470.762,1.063
470.792,1.061
470.822,1.064
470.852,1.062
470.882,1.062
470.912,1.057
470.942,1.062
470.972,1.061
471.002,1.063
471.032,1.060
471.062,1.064
471.092,1.062
471.122,1.063
471.152,1.063
471.182,1.062
471.212,1.062
471.242,1.063
471.272,1.057
471.302,1.061
471.332,1.062
471.362,1.065
471.392,1.057
471.422,1.062
471.452,1.059
471.482,1.062
471.512,1.063
471.542,1.064
471.572,1.060
471.602,1.061
471.632,1.062
471.662,1.059
471.692,1.059
471.722,1.058
471.752,1.063
471.782,1.063
471.812,1.063
471.842,1.061
471.872,1.061
471.902,1.062
471.932,1.062
471.962,1.061
471.992,1.063
472.022,1.059
472.052,1.060
472.082,1.062
472.112,1.066
472.142,1.065
472.172,1.059
472.202,1.061
472.232,1.062
472.262,1.060
472.292,1.059
472.322,1.065
472.352,1.062
472.382,1.063
472.412,1.062
472.442,1.062
472.472,1.059
472.502,1.061
472.532,1.065
472.562,1.058
472.592,1.057
472.622,1.062
472.652,1.061
472.682,1.063
472.712,1.061
472.742,1.058
472.772,1.061
472.802,1.061
472.832,1.064
472.862,1.066
472.892,1.058
472.922,1.061
472.952,1.057
472.982,1.064
473.012,1.062
473.042,1.061
473.072,1.057
473.102,1.067
473.132,1.059
473.162,1.061
473.192,1.059
473.222,1.060
473.252,1.062
473.282,1.061
473.312,1.061
473.342,1.060
473.372,1.063
473.402,1.058
473.432,1.063
473.462,1.062
473.492,1.060
473.522,1.065
473.552,1.063
473.582,1.065
473.612,1.057
473.642,1.058
473.672,1.060
473.702,1.057
473.732,1.062
473.762,1.064
473.792,1.059
473.822,1.067
473.852,1.062
473.882,1.062
473.912,1.062
473.942,1.059
473.972,1.062
474.002,1.064
474.032,1.063
474.062,1.062
474.092,1.060
474.122,1.059
474.152,1.061
474.182,1.063
474.212,1.065
474.242,1.063
474.272,1.065
474.302,1.056
474.332,1.062
474.362,1.062
474.392,1.061
474.422,1.065
474.452,1.062
474.482,1.062
474.512,1.061
474.542,1.057
474.572,1.062
474.602,1.063
474.632,1.063
474.662,1.059
474.692,1.062
474.722,1.062
474.752,1.062
474.782,1.062
474.812,1.058
474.842,1.059
474.872,1.062
474.902,1.069
474.932,1.060
474.962,1.057
474.992,1.068
475.022,1.071
475.052,1.059
475.082,1.081
475.112,1.102
475.142,1.114
475.172,1.140
475.202,1.144
475.232,1.164
475.262,1.147
475.292,1.133
475.322,1.131
475.352,1.142
475.382,1.117
475.412,1.104
475.442,1.099
475.472,1.067
475.502,1.061
475.532,1.058
475.562,1.069
475.592,1.052
475.622,1.043
475.652,1.056
475.682,1.032
475.712,1.012
475.742,1.040
475.772,1.027
475.802,1.015
475.832,1.016
475.862,1.020
475.892,1.020
475.922,0.990
475.952,1.017
475.982,1.021
476.012,1.002
476.042,1.023
476.072,1.021
476.102,0.990
476.132,1.025
476.162,1.057
476.192,1.037
476.222,1.008
476.252,0.972
476.282,0.970
476.312,1.011
476.342,1.049
476.372,1.062
476.402,1.036
476.432,1.027
476.462,1.054
476.492,1.045
476.522,1.029
476.552,1.022
476.582,1.021
476.612,1.029
476.642,1.027
476.672,1.014
476.702,1.021
476.732,1.040
476.762,1.032
476.792,1.044
476.822,1.060
476.852,1.042
476.882,1.021
476.912,1.027
476.942,1.034
476.972,1.027
477.002,1.036
477.032,1.025
477.062,1.025
477.092,1.029
477.122,1.027
477.152,1.024
477.182,1.030
477.212,1.046
477.242,1.043
477.272,1.043
477.302,1.038
477.332,1.029
477.362,1.038
477.392,1.062
477.422,1.039
477.452,1.044
477.482,1.044
477.512,1.038
477.542,1.040
477.572,1.031
477.602,1.055
477.632,1.040
477.662,1.038
477.692,1.037
477.722,1.050
477.752,1.035
477.782,1.027
477.812,1.035
477.842,1.044
477.872,1.035
477.902,1.043
477.932,1.032
477.962,1.032
477.992,1.039
478.022,1.050
478.052,1.038
478.082,1.036
478.112,1.036
478.142,1.036
478.172,1.034
478.202,1.033
478.232,1.038
478.262,1.043
478.292,1.037
478.322,1.027
478.352,1.039
478.382,1.050
478.412,1.051
478.442,1.035
478.472,1.040
478.502,1.038
478.532,1.038
478.562,1.029
478.592,1.029
478.622,1.031
478.652,1.032
478.682,1.032
478.712,1.023
478.742,1.035
478.772,1.042
478.802,1.027
478.832,1.030
478.862,1.044
478.892,1.032
478.922,1.062
478.952,1.089
478.982,1.053
479.012,1.086
479.042,1.111
479.072,1.095
479.102,1.101
479.132,1.086
479.162,1.045
479.192,1.047
479.222,1.073
479.252,1.033
479.282,1.055
479.312,1.081
479.342,1.034
479.372,1.002
479.402,1.015
479.432,1.007
479.462,1.015
479.492,1.036
479.522,1.027
479.552,1.004
479.582,1.014
479.612,1.009
479.642,1.000
479.672,1.030
479.702,1.024
479.732,1.024
479.762,0.992
479.792,0.991
479.822,1.037
479.852,1.058
479.882,1.037
479.912,1.045
479.942,1.031
479.972,1.007
480.002,1.017
480.032,1.031
480.062,1.048
480.092,1.018
480.122,1.011
480.152,1.053
480.182,1.073
480.212,1.032
480.242,1.030
480.272,1.057
480.302,1.041
480.332,1.037
480.362,1.011
480.392,1.016
480.422,1.030
480.452,1.040
480.482,1.046
480.512,1.057
480.542,1.058
480.572,1.034
480.602,1.014
480.632,0.984
480.662,0.970
480.692,0.977
480.722,1.032
480.752,1.014
480.782,1.013
480.812,1.046
480.842,1.025
480.872,1.026
480.902,1.021
480.932,1.044
480.962,1.044
480.992,1.021
481.022,1.035
481.052,1.037
481.082,1.019
481.112,1.028
481.142,1.035
481.172,1.038
481.202,1.040
481.232,1.017
481.262,1.004
481.292,1.032
481.322,1.041
481.352,1.026
481.382,0.993
481.412,0.988
481.442,0.965
481.472,0.976
481.502,0.960
481.532,0.956
481.562,0.953
481.592,0.974
481.622,1.028
481.652,1.119
481.682,1.114
481.712,1.087
481.742,1.041
481.772,1.017
481.802,1.019
481.832,1.048
481.862,1.034
481.892,1.024
481.922,1.034
481.952,1.025
481.982,1.005
482.012,0.984
482.042,0.986
482.072,0.997
482.102,1.030
482.132,1.033
482.162,1.013
482.192,1.001
482.222,1.009
482.252,1.013
482.282,1.005
482.312,1.014
482.342,1.022
482.372,1.046
482.402,1.060
482.432,1.042
482.462,0.999
482.492,0.989
482.522,1.024
482.552,1.048
482.582,1.049
482.612,1.013
482.642,0.961
482.672,1.016
482.702,1.023
482.732,1.063
482.762,1.051
482.792,1.047
482.822,1.016
482.852,0.991
482.882,1.028
482.912,1.030
482.942,1.032
482.972,1.043
483.002,1.039
483.032,1.027
483.062,1.013
483.092,1.019
483.122,1.037
483.152,1.035
483.182,1.015
483.212,1.039
483.242,1.036
483.272,1.040
483.302,1.025
483.332,1.030
483.362,1.016
483.392,1.009
483.422,1.012
483.452,1.033
483.482,1.077
483.512,1.080
483.542,1.065
483.572,1.008
483.602,0.977
483.632,1.032
483.662,1.057
483.692,1.045
483.722,1.046
483.752,1.034
483.782,1.071
483.812,1.021
483.842,0.998
483.872,1.007
483.902,1.023
483.932,1.038
483.962,1.052
483.992,1.042
484.022,1.026
484.052,1.021
484.082,1.023
484.112,1.025
484.142,1.032
484.172,1.034
484.202,1.030
484.232,1.037
484.262,1.034
484.292,1.021
484.322,1.033
484.352,1.055
484.382,1.047
484.412,1.016
484.442,1.024
484.472,1.037
484.502,1.017
484.532,1.018
484.562,1.019
484.592,1.080
484.622,1.063
484.652,1.041
484.682,1.032
484.712,1.010
484.742,1.013
484.772,1.022
484.802,1.048
484.832,1.035
484.862,1.045
484.892,1.055
484.922,1.012
484.952,0.988
484.982,1.029
485.012,1.038
485.042,1.065
485.072,1.030
485.102,1.022
485.132,1.024
485.162,1.059
485.192,1.094
485.222,1.073
485.252,1.042
485.282,1.006
485.312,1.027
485.342,1.027
485.372,1.055
485.402,1.036
485.432,1.020
485.462,1.017
485.492,1.029
485.522,1.005
485.552,0.975
485.582,0.918
485.612,0.943
485.642,0.982
485.672,0.953
485.702,0.975
485.732,1.015
485.762,1.053
485.792,1.096
485.822,1.117
485.852,1.065
485.882,1.021
485.912,1.029
485.942,1.083
485.972,1.033
486.002,0.989
486.032,0.963
486.062,0.957
486.092,0.988
486.122,1.009
486.152,1.015
486.182,1.003
486.212,0.959
486.242,0.969
486.272,1.015
486.302,1.006
486.332,1.057
486.362,1.064
486.392,1.030
486.422,1.013
486.452,1.022
486.482,1.010
486.512,0.986
486.542,0.975
486.572,0.994
486.602,0.987
486.632,0.996
486.662,1.003
486.692,0.996
486.722,0.999
486.752,1.007
486.782,1.021
