df_hash,22ZHK4.JEJ4QH
433.125,0.985
433.155,0.991
433.185,0.996
433.215,0.991
433.245,0.998
433.275,0.997
433.305,1.004
433.335,1.012
433.365,0.997
433.395,1.000
433.425,1.003
433.455,0.997
433.485,0.994
433.515,0.991
433.545,0.995
433.575,0.996
433.605,0.992
433.635,0.987
433.665,0.979
433.695,0.979
433.725,0.989
433.755,0.983
433.785,0.982
433.815,0.995
433.845,1.000
433.875,0.994
433.905,0.982
433.935,0.984
433.965,0.979
433.995,0.989
434.025,0.991
434.055,1.002
434.085,0.994
434.115,0.990
434.145,0.994
434.175,1.005
434.205,1.010
434.235,1.008
434.265,1.004
434.295,0.991
434.325,0.981
434.355,0.980
434.385,0.989
434.415,0.986
434.445,0.983
434.475,0.997
434.505,0.990
434.535,0.991
434.565,0.979
434.595,0.987
434.625,0.991
434.655,0.983
434.685,0.990
434.715,0.992
434.745,0.994
434.775,0.990
434.805,0.985
434.835,0.985
434.865,0.990
434.895,0.986
434.925,0.983
434.955,0.987
434.985,0.984
435.015,0.987
435.045,0.985
435.075,0.994
435.105,0.997
435.135,0.988
435.165,0.984
435.195,0.991
435.225,1.003
435.255,0.989
435.285,0.987
435.315,0.989
435.345,0.989
435.375,0.993
435.405,1.000
435.435,0.984
435.465,0.988
435.495,0.991
435.525,0.987
435.555,0.984
435.585,0.996
435.615,0.997
435.645,0.992
435.675,0.990
435.705,0.988
435.735,0.981
435.765,0.979
435.795,0.994
435.825,1.001
435.855,0.993
435.885,0.988
435.915,0.987
435.945,0.987
435.975,0.989
436.005,0.989
436.035,0.989
436.065,0.991
436.095,0.994
436.125,0.988
436.155,0.985
436.185,0.992
436.215,0.994
436.245,0.990
436.275,0.993
436.305,0.989
436.335,0.988
436.365,0.990
436.395,0.990
436.425,0.985
436.455,0.996
436.485,0.994
436.515,0.988
436.545,0.992
436.575,0.990
436.605,0.988
436.635,0.993
436.665,0.995
436.695,0.992
436.725,0.996
436.755,0.990
436.785,0.987
436.815,0.986
436.845,0.992
436.875,0.990
436.905,0.992
436.935,0.993
436.965,0.993
436.995,0.988
437.025,0.988
437.055,0.991
437.085,0.991
437.115,0.991
437.145,0.991
437.175,0.990
437.205,0.992
437.235,0.988
437.265,0.990
437.295,0.984
437.325,1.000
437.355,0.995
437.385,0.993
437.415,0.989
437.445,0.991
437.475,0.986
437.505,0.989
437.535,0.993
437.565,0.988
437.595,0.993
437.625,0.993
437.655,0.987
437.685,0.989
437.715,0.990
437.745,0.992
437.775,0.995
437.805,0.991
437.835,0.991
437.865,0.990
437.895,0.985
437.925,0.991
437.955,0.992
437.985,0.990
438.015,0.991
438.045,0.988
438.075,0.990
438.105,0.994
438.135,0.988
438.165,0.987
438.195,0.998
438.225,0.994
438.255,0.987
438.285,0.989
438.315,0.986
438.345,0.990
438.375,0.992
438.405,0.994
438.435,0.991
438.465,0.987
438.495,0.987
438.525,0.991
438.555,0.986
438.585,0.987
438.615,0.995
438.645,0.996
438.675,0.990
438.705,0.993
438.735,0.990
438.765,0.987
438.795,0.987
438.825,0.994
438.855,0.992
438.885,0.992
438.915,0.987
438.945,0.988
438.975,0.990
439.005,0.991
439.035,0.990
439.065,0.996
439.095,0.994
439.125,0.989
439.155,0.985
439.185,0.990
439.215,0.988
439.245,0.992
439.275,0.995
439.305,0.984
439.335,0.992
439.365,0.991
439.395,0.987
439.425,0.986
439.455,0.989
439.485,0.991
439.515,0.991
439.545,0.992
439.575,0.992
439.605,0.989
439.635,0.993
439.665,0.991
439.695,0.992
439.725,0.991
439.755,0.991
439.785,0.988
439.815,0.985
439.845,0.996
439.875,0.998
439.905,0.990
439.935,0.986
439.965,0.987
439.995,0.989
440.025,0.992
440.055,0.996
440.085,0.988
440.115,0.993
440.145,0.988
440.175,0.991
440.205,0.989
440.235,0.990
440.265,0.989
440.295,0.989
440.325,0.994
440.355,0.992
440.385,0.990
440.415,0.987
440.445,0.990
440.475,0.995
440.505,0.989
440.535,0.989
440.565,0.987
440.595,0.999
440.625,0.993
440.655,0.990
440.685,0.983
440.715,0.990
440.745,0.987
440.775,0.995
440.805,0.995
440.835,0.983
440.865,0.991
440.895,0.988
440.925,0.992
440.955,0.988
440.985,0.991
441.015,0.993
441.045,0.993
441.075,0.991
441.105,0.986
441.135,0.989
441.165,0.988
441.195,0.991
441.225,0.992
441.255,0.987
441.285,0.986
441.315,0.997
441.345,0.992
441.375,0.987
441.405,0.988
441.435,0.988
441.465,0.991
441.495,0.993
441.525,0.993
441.555,0.986
441.585,0.990
441.615,0.988
441.645,0.989
441.675,0.988
441.705,0.992
441.735,0.992
441.765,0.992
441.795,0.991
441.825,0.991
441.855,0.988
441.885,0.986
441.915,0.992
441.945,0.994
441.975,0.987
442.005,0.987
442.035,0.995
442.065,0.996
442.095,0.991
442.125,0.992
442.155,0.992
442.185,0.987
442.215,0.992
442.245,0.994
442.275,0.984
442.305,0.988
442.335,0.991
442.365,0.994
442.395,0.990
442.425,0.989
442.455,0.991
442.485,0.992
442.515,0.992
442.545,0.989
442.575,0.990
442.605,0.988
442.635,0.992
442.665,0.993
442.695,0.995
442.725,0.991
442.755,0.991
442.785,0.998
442.815,0.984
442.845,0.984
442.875,0.993
442.905,0.990
442.935,0.993
442.965,0.992
442.995,0.989
443.025,0.986
443.055,0.991
443.085,0.990
443.115,0.993
443.145,0.994
443.175,0.988
443.205,0.988
443.235,0.993
443.265,0.989
443.295,0.988
443.325,0.993
443.355,0.991
443.385,0.988
443.415,0.985
443.445,0.990
443.475,0.996
443.505,0.991
443.535,0.987
443.565,0.998
443.595,0.991
443.625,0.985
443.655,0.989
443.685,0.990
443.715,0.991
443.745,0.993
443.775,0.998
443.805,0.986
443.835,0.990
443.865,0.988
443.895,0.990
443.925,0.992
443.955,0.993
443.985,0.992
444.015,0.989
444.045,0.992
444.075,0.986
444.105,0.989
444.135,0.992
444.165,0.988
444.195,0.993
444.225,0.992
444.255,0.989
444.285,0.988
444.315,0.988
444.345,0.988
444.375,0.998
444.405,0.990
444.435,0.990
444.465,0.988
444.495,0.988
444.525,0.990
444.555,0.995
444.585,0.995
444.615,0.982
444.645,0.990
444.675,0.993
444.705,0.990
444.735,0.992
444.765,0.997
444.795,0.988
444.825,0.986
444.855,0.988
444.885,0.993
444.915,0.988
444.945,0.987
444.975,0.989
445.005,0.991
445.035,0.990
445.065,0.994
445.095,0.990
445.125,0.990
445.155,0.986
445.185,0.988
445.215,0.989
445.245,1.000
445.275,0.989
445.305,0.984
445.335,0.991
445.365,0.985
445.395,0.991
445.425,0.993
445.455,0.990
445.485,0.988
445.515,0.997
445.545,0.989
445.575,0.983
445.605,0.989
445.635,0.992
445.665,0.991
445.695,0.992
445.725,0.995
445.755,0.987
445.785,0.987
445.815,0.991
445.845,0.986
445.875,0.988
445.905,0.991
445.935,0.994
445.965,0.988
445.995,0.987
446.025,0.998
446.055,0.991
446.085,0.987
446.115,0.984
446.145,0.988
446.175,0.992
446.205,0.991
446.235,0.990
446.265,0.987
446.295,0.994
446.325,0.992
446.355,0.990
446.385,0.988
446.415,0.989
446.445,0.991
446.475,0.993
446.505,0.991
446.535,0.991
446.565,0.989
446.595,0.985
446.625,0.989
446.655,0.994
446.685,0.989
446.715,0.987
446.745,0.996
446.775,0.989
446.805,0.986
446.835,0.989
446.865,0.994
446.895,0.988
446.925,0.989
446.955,0.987
446.985,0.988
447.015,0.990
447.045,0.991
447.075,0.996
447.105,0.983
447.135,0.992
447.165,0.991
447.195,0.993
447.225,0.989
447.255,0.986
447.285,0.987
447.315,0.991
447.345,0.994
447.375,0.987
447.405,0.988
447.435,0.988
447.465,0.986
447.495,0.989
447.525,0.989
447.555,0.991
447.585,0.993
447.615,0.985
447.645,0.987
447.675,0.986
447.705,0.995
447.735,0.991
447.765,0.989
447.795,0.985
447.825,0.991
447.855,0.990
447.885,0.993
447.915,0.995
447.945,0.981
447.975,0.986
448.005,0.988
448.035,0.992
448.065,0.991
448.095,0.988
448.125,0.994
448.155,0.992
448.185,0.989
448.215,0.993
448.245,0.989
448.275,0.987
448.305,0.995
448.335,0.991
448.365,0.989
448.395,0.996
448.425,0.983
448.455,0.987
448.485,0.995
448.515,0.995
448.545,0.989
448.575,0.986
448.605,0.989
448.635,0.985
448.665,0.992
448.695,0.992
448.725,0.990
448.755,0.986
448.785,0.994
448.815,0.989
448.845,0.991
448.875,0.984
448.905,0.991
448.935,0.993
448.965,0.994
448.995,0.988
449.025,0.992
449.055,0.989
449.085,0.989
449.115,0.990
449.145,0.992
449.175,0.991
449.205,0.989
449.235,0.989
449.265,1.001
449.295,0.992
449.325,0.987
449.355,0.989
449.385,0.986
449.415,0.987
449.445,0.995
449.475,0.994
449.505,0.978
449.535,0.993
449.565,0.991
449.595,0.994
449.625,0.990
449.655,0.990
449.685,0.988
449.715,0.989
449.745,0.993
449.775,0.992
449.805,0.988
449.835,0.987
449.865,0.991
449.895,0.989
449.925,0.986
449.955,0.986
449.985,0.986
450.015,0.992
450.045,0.993
450.075,0.988
450.105,0.986
450.135,0.992
450.165,0.989
450.195,0.986
450.225,0.989
450.255,0.988
450.285,0.991
450.315,0.990
450.345,0.995
450.375,0.992
450.405,0.990
450.435,0.986
450.465,0.991
450.495,0.995
450.525,0.993
450.555,0.989
450.585,0.990
450.615,0.992
450.645,0.992
450.675,0.992
450.705,0.988
450.735,0.994
450.765,0.990
450.795,0.999
450.825,0.993
450.855,0.987
450.885,0.991
450.915,0.990
450.945,0.989
450.975,0.996
451.005,0.993
451.035,0.983
451.065,0.988
451.095,0.988
451.125,0.995
451.155,0.990
451.185,0.994
451.215,0.995
451.245,0.990
451.275,0.990
451.305,0.986
451.335,0.986
451.365,0.989
451.395,0.993
451.425,0.992
451.455,0.994
451.485,0.992
451.515,0.988
451.545,0.990
451.575,1.004
451.605,0.996
451.635,0.991
451.665,0.987
451.695,0.990
451.725,0.990
451.755,0.993
451.785,0.997
451.815,0.989
451.845,0.991
451.875,0.992
451.905,0.994
451.935,0.986
451.965,0.989
451.995,0.994
452.025,0.994
452.055,0.995
452.085,0.994
452.115,0.990
452.145,0.997
452.175,0.995
452.205,0.988
452.235,0.989
452.265,0.994
452.295,1.003
452.325,0.991
452.355,0.989
452.385,0.990
452.415,0.991
452.445,0.988
452.475,0.993
452.505,1.000
452.535,0.985
452.565,0.994
452.595,0.992
452.625,0.991
452.655,0.990
452.685,0.997
452.715,0.994
452.745,0.996
452.775,0.997
452.805,0.996
452.835,0.990
452.865,0.985
452.895,0.992
452.925,0.991
452.955,0.999
452.985,0.995
453.015,0.990
453.045,0.988
453.075,0.993
453.105,0.993
453.135,0.993
453.165,0.999
453.195,0.991
453.225,1.000
453.255,0.998
453.285,0.988
453.315,0.986
453.345,0.989
453.375,0.990
453.405,0.995
453.435,0.996
453.465,0.993
453.495,0.991
453.525,0.991
453.555,0.994
453.585,0.994
453.615,0.992
453.645,1.003
453.675,0.995
453.705,0.992
453.735,0.991
453.765,0.992
453.795,0.992
453.825,0.997
453.855,0.995
453.885,0.984
453.915,0.991
453.945,0.994
453.975,0.990
454.005,0.985
454.035,0.995
454.065,0.993
454.095,0.994
454.125,0.997
454.155,0.995
454.185,0.982
454.215,0.987
454.245,0.991
454.275,0.994
454.305,0.993
454.335,0.991
454.365,0.995
454.395,1.001
454.425,0.997
454.455,0.994
454.485,0.990
454.515,0.993
454.545,1.000
454.575,1.000
454.605,0.986
454.635,0.996
454.665,0.995
454.695,0.984
454.725,0.986
454.755,0.993
454.785,0.980
454.815,0.980
454.845,1.015
454.875,1.014
454.905,1.001
454.935,1.000
454.965,0.990
454.995,0.971
455.025,0.975
455.055,0.997
455.085,0.994
455.115,0.998
455.145,0.994
455.175,0.999
455.205,1.000
455.235,0.992
455.265,0.987
455.295,0.994
455.325,0.991
455.355,0.993
455.385,0.994
455.415,0.988
455.445,1.011
455.475,1.016
455.505,0.994
455.535,1.011
455.565,1.024
455.595,1.023
455.625,1.046
455.655,1.033
455.685,1.027
455.715,1.005
455.745,0.992
455.775,0.980
455.805,0.992
455.835,1.013
455.865,1.025
455.895,1.019
455.925,1.019
455.955,1.021
455.985,1.013
456.015,0.998
456.045,1.004
456.075,1.006
456.105,1.003
456.135,1.004
456.165,1.004
456.195,1.008
456.225,1.010
456.255,1.012
456.285,1.012
456.315,1.008
456.345,1.003
456.375,0.999
456.405,1.011
456.435,1.001
456.465,0.996
456.495,1.005
456.525,1.006
456.555,1.004
456.585,1.005
456.615,1.005
456.645,1.020
456.675,1.018
456.705,1.006
456.735,1.002
456.765,0.998
456.795,0.995
456.825,1.000
456.855,1.013
456.885,1.013
456.915,1.006
456.945,1.014
456.975,1.009
457.005,1.003
457.035,1.005
457.065,1.010
457.095,1.006
457.125,1.008
457.155,1.013
457.185,1.005
457.215,1.005
457.245,1.006
457.275,1.002
457.305,1.000
457.335,1.002
457.365,1.008
457.395,1.014
457.425,1.006
457.455,0.999
457.485,1.010
457.515,1.015
457.545,1.002
457.575,0.996
457.605,1.004
457.635,1.009
457.665,1.010
457.695,1.010
457.725,1.002
457.755,1.006
457.785,1.001
457.815,0.997
457.845,1.004
457.875,1.013
457.905,1.011
457.935,1.011
457.965,1.006
457.995,1.004
458.025,1.004
458.055,1.008
458.085,1.009
458.115,1.013
458.145,1.003
458.175,1.005
458.205,1.005
458.235,1.006
458.265,1.006
458.295,1.008
458.325,1.008
458.355,1.005
458.385,1.007
458.415,1.005
458.445,1.003
458.475,1.002
458.505,1.009
458.535,1.008
458.565,1.007
458.595,1.005
458.625,1.005
458.655,1.004
458.685,1.006
458.715,1.005
458.745,1.005
458.775,1.006
458.805,1.005
458.835,1.005
458.865,1.006
458.895,1.011
458.925,1.003
458.955,1.002
458.985,1.001
459.015,1.005
459.045,1.004
459.075,1.006
459.105,1.007
459.135,1.000
459.165,1.002
459.195,1.004
459.225,1.000
459.255,1.000
459.285,1.004
459.315,1.009
459.345,1.009
459.375,1.007
459.405,1.008
459.435,1.000
459.465,1.002
459.495,1.004
459.525,1.004
459.555,1.008
459.585,1.006
459.615,1.007
459.645,1.006
459.675,1.010
459.705,1.002
459.735,1.001
459.765,0.998
459.795,1.004
459.825,1.012
459.855,1.010
459.885,1.001
459.915,1.001
459.945,1.009
459.975,1.003
460.005,1.004
460.035,1.006
460.065,1.004
460.095,1.010
460.125,1.006
460.155,1.004
460.185,1.002
460.215,1.005
460.245,1.002
460.275,1.006
460.305,1.006
460.335,1.003
460.365,1.005
460.395,1.006
460.425,1.005
460.455,1.002
460.485,1.003
460.515,1.004
460.545,1.002
460.575,1.007
460.605,1.005
460.635,1.001
460.665,1.001
460.695,1.004
460.725,1.003
460.755,1.001
460.785,1.003
460.815,1.007
460.845,1.002
460.875,1.006
460.905,1.005
460.935,1.006
460.965,1.002
460.995,1.000
461.025,1.007
461.055,1.002
461.085,1.000
461.115,1.001
461.145,1.013
461.175,1.004
461.205,1.000
461.235,1.003
461.265,1.003
461.295,1.002
461.325,1.010
461.355,1.011
461.385,0.993
461.415,1.006
461.445,1.006
461.475,1.002
461.505,1.002
461.535,1.006
461.565,1.007
461.595,1.005
461.625,1.001
461.655,1.006
461.685,1.008
461.715,1.002
461.745,1.005
461.775,1.005
461.805,1.004
461.835,1.001
461.865,1.005
461.895,1.011
461.925,1.010
461.955,0.999
461.985,1.000
462.015,1.004
462.045,1.003
462.075,1.004
462.105,1.009
462.135,1.000
462.165,1.002
462.195,1.004
462.225,1.003
462.255,1.000
462.285,0.999
462.315,1.008
462.345,1.006
462.375,1.007
462.405,1.001
462.435,1.000
462.465,1.004
462.495,1.005
462.525,1.000
462.555,1.007
462.585,1.011
462.615,1.006
462.645,0.997
462.675,0.999
462.705,1.004
462.735,1.006
462.765,1.009
462.795,1.010
462.825,1.002
462.855,1.003
462.885,1.005
462.915,1.001
462.945,1.002
462.975,1.010
463.005,1.009
463.035,1.003
463.065,1.005
463.095,1.007
463.125,1.001
463.155,1.006
463.185,1.004
463.215,1.008
463.245,1.009
463.275,1.005
463.305,1.003
463.335,1.002
463.365,1.005
463.395,1.008
463.425,1.009
463.455,0.998
463.485,1.008
463.515,1.004
463.545,1.004
463.575,1.005
463.605,1.006
463.635,1.003
463.665,1.008
463.695,1.003
463.725,1.002
463.755,1.007
463.785,1.004
463.815,1.004
463.845,1.007
463.875,1.010
463.905,1.001
463.935,0.999
463.965,1.005
463.995,1.006
464.025,1.006
464.055,1.011
464.085,1.000
464.115,1.005
464.145,1.014
464.175,1.010
464.205,1.004
464.235,1.004
464.265,1.004
464.295,1.005
464.325,1.010
464.355,1.008
464.385,1.006
464.415,1.008
464.445,1.008
464.475,0.997
464.505,0.999
464.535,1.007
464.565,1.013
464.595,1.007
464.625,1.011
464.655,1.009
464.685,1.007
464.715,1.008
464.745,1.007
464.775,1.004
464.805,1.008
464.835,1.009
464.865,1.005
464.895,1.006
464.925,1.002
464.955,1.004
464.985,1.011
465.015,1.010
465.045,1.011
465.075,1.004
465.105,1.002
465.135,1.008
465.165,1.011
465.195,1.006
465.225,1.018
465.255,1.014
465.285,1.009
465.315,1.005
465.345,0.999
465.375,1.009
465.405,1.012
465.435,1.019
465.465,1.001
465.495,1.002
465.525,1.012
465.555,1.021
465.585,1.025
465.615,1.009
465.645,1.013
465.675,1.017
465.705,1.002
465.735,1.006
465.765,1.014
465.795,1.021
465.825,1.025
465.855,1.015
465.885,1.009
465.915,1.009
465.945,1.012
465.975,1.016
466.005,1.009
466.035,1.006
466.065,1.020
466.095,1.022
466.125,1.019
466.155,1.021
466.185,1.021
466.215,1.027
466.245,1.021
466.275,1.009
466.305,1.015
466.335,1.017
466.365,1.016
466.395,1.018
466.425,1.011
466.455,1.011
466.485,1.022
466.515,1.022
466.545,1.023
466.575,1.022
466.605,1.010
466.635,1.031
466.665,1.031
466.695,1.017
466.725,1.008
466.755,1.014
466.785,1.028
466.815,1.039
466.845,1.028
466.875,1.016
466.905,1.024
466.935,1.020
466.965,1.013
466.995,1.028
467.025,1.021
467.055,1.023
467.085,1.028
467.115,1.034
467.145,1.026
467.175,1.018
467.205,1.030
467.235,1.024
467.265,1.021
467.295,1.031
467.325,1.020
467.355,1.017
467.385,1.021
467.415,1.024
467.445,1.019
467.475,1.023
467.505,1.009
467.535,1.021
467.565,1.024
467.595,1.022
467.625,1.020
467.655,1.021
467.685,1.019
467.715,1.006
467.745,1.016
467.775,1.024
467.805,1.007
467.835,1.024
467.865,1.023
467.895,0.989
467.925,1.018
467.955,1.054
467.985,1.009
468.015,1.010
468.045,1.036
468.075,1.012
468.105,1.008
468.135,1.023
468.165,1.016
468.195,1.016
468.225,1.029
468.255,1.024
468.285,1.009
468.315,1.021
468.345,1.012
468.375,1.002
468.405,1.001
468.435,1.000
468.465,1.003
468.495,1.008
468.525,1.014
468.555,1.021
468.585,1.007
468.615,1.004
468.645,1.006
468.675,1.009
468.705,1.016
468.735,0.999
468.765,1.000
468.795,1.008
468.825,1.025
468.855,1.022
468.885,1.005
468.915,1.005
468.945,0.992
468.975,1.004
469.005,1.005
469.035,1.005
469.065,1.013
469.095,1.019
469.125,1.016
469.155,1.008
469.185,1.008
469.215,1.007
469.245,1.007
469.275,1.009
469.305,1.012
469.335,1.008
469.365,1.006
469.395,1.009
469.425,1.006
469.455,1.006
469.485,1.005
469.515,1.009
469.545,1.012
469.575,1.005
469.605,1.014
469.635,1.008
469.665,1.012
469.695,1.006
469.725,1.005
469.755,1.008
469.785,1.004
469.815,1.007
469.845,1.012
469.875,1.012
469.905,0.999
469.935,1.005
469.965,1.010
469.995,1.011
470.025,1.007
470.055,1.002
470.085,1.004
470.115,1.003
470.145,1.008
470.175,1.016
470.205,1.015
470.235,1.007
470.265,1.005
470.295,1.003
470.325,1.003
470.355,1.012
470.385,1.001
470.415,1.005
470.445,1.012
470.475,1.019
470.505,1.023
470.535,1.021
470.565,1.018
470.595,1.016
470.625,1.017
470.655,1.007
470.685,1.008
470.715,1.012
470.745,1.016
470.775,1.008
470.805,0.996
470.835,1.021
470.865,1.008
470.895,0.994
470.925,0.996
470.955,1.006
470.985,1.001
471.015,1.006
471.045,1.018
471.075,1.019
471.105,1.007
471.135,1.010
471.165,1.004
471.195,1.003
471.225,1.008
471.255,0.995
471.285,0.992
471.315,0.994
471.345,1.008
471.375,1.015
471.405,1.003
471.435,1.006
471.465,1.010
471.495,0.991
471.525,0.998
471.555,1.035
471.585,1.005
471.615,1.018
471.645,1.054
471.675,1.024
471.705,1.024
471.735,1.038
471.765,1.023
471.795,1.025
471.825,1.019
471.855,0.997
471.885,1.010
471.915,1.018
471.945,0.990
471.975,0.991
472.005,1.018
472.035,1.031
472.065,1.041
472.095,1.038
472.125,1.031
472.155,1.021
472.185,1.021
472.215,1.033
472.245,1.023
472.275,1.001
472.305,0.991
472.335,1.001
472.365,0.989
472.395,0.984
472.425,1.012
472.455,1.005
472.485,1.000
472.515,1.000
472.545,1.003
472.575,0.992
472.605,0.997
472.635,1.000
472.665,1.001
472.695,1.009
472.725,1.015
472.755,1.007
472.785,0.996
472.815,0.986
472.845,1.001
472.875,0.992
472.905,0.984
472.935,1.017
472.965,1.023
472.995,1.000
473.025,0.993
473.055,1.019
473.085,1.011
473.115,0.988
473.145,1.002
473.175,1.005
473.205,1.007
473.235,1.004
473.265,1.005
473.295,1.017
473.325,1.000
473.355,1.010
473.385,1.007
473.415,1.000
473.445,0.991
473.475,0.998
473.505,1.015
473.535,1.017
473.565,1.024
473.595,1.017
473.625,1.010
473.655,1.004
473.685,1.007
473.715,1.010
473.745,1.009
473.775,1.010
473.805,1.023
473.835,1.013
473.865,1.000
473.895,1.008
473.925,1.015
473.955,1.012
473.985,1.001
474.015,1.009
474.045,1.007
474.075,1.017
474.105,1.001
474.135,1.005
474.165,1.016
474.195,1.001
474.225,1.004
474.255,1.008
474.285,1.009
474.315,1.006
474.345,1.000
474.375,1.005
474.405,1.004
474.435,1.011
474.465,1.019
474.495,1.037
474.525,1.039
474.555,1.021
474.585,1.009
474.615,1.005
474.645,1.008
474.675,1.016
474.705,1.009
474.735,1.013
474.765,1.015
474.795,0.986
474.825,1.006
474.855,0.995
474.885,0.995
474.915,1.024
474.945,1.017
474.975,0.993
475.005,1.007
475.035,0.999
475.065,1.014
475.095,1.010
475.125,1.006
475.155,1.027
475.185,1.018
475.215,1.011
475.245,1.017
475.275,1.004
475.305,1.003
475.335,0.995
475.365,0.997
475.395,0.998
475.425,1.014
475.455,1.003
475.485,1.013
475.515,1.013
475.545,1.017
475.575,0.999
475.605,1.016
475.635,1.004
475.665,0.996
475.695,0.959
475.725,0.963
475.755,0.938
475.785,0.958
475.815,0.928
475.845,0.892
475.875,0.927
475.905,0.993
475.935,1.020
475.965,1.067
475.995,1.100
476.025,1.110
476.055,1.090
476.085,1.102
476.115,1.076
476.145,0.951
476.175,0.813
476.205,0.785
476.235,0.926
476.265,0.969
476.295,1.003
476.325,1.042
476.355,1.071
476.385,1.093
476.415,1.099
476.445,1.094
476.475,1.036
476.505,1.017
476.535,1.025
476.565,1.053
476.595,1.058
476.625,1.044
476.655,1.058
476.685,1.051
476.715,1.039
476.745,1.045
476.775,1.034
476.805,1.034
476.835,1.021
476.865,1.038
476.895,1.056
476.925,1.040
476.955,1.040
476.985,1.038
477.015,1.004
477.045,0.992
477.075,0.976
477.105,0.985
477.135,1.018
