df_hash,22ZHK4.S8EAUS
324.626,1.031
324.656,1.012
324.686,1.020
324.716,1.031
324.746,1.012
324.776,1.002
324.806,0.998
324.836,0.993
324.866,0.983
324.896,0.987
324.926,0.995
324.956,0.998
324.986,0.994
325.016,1.005
325.046,0.995
325.076,0.992
325.106,1.000
325.136,0.991
325.166,0.972
325.196,0.982
325.226,1.000
325.256,1.018
325.286,1.014
325.316,1.005
325.346,0.991
325.376,1.022
325.406,1.028
325.436,1.014
325.466,1.012
325.496,1.027
325.526,1.036
325.556,1.035
325.586,1.043
325.616,1.030
325.646,1.024
325.676,1.034
325.706,1.034
325.736,1.037
325.766,1.037
325.796,1.039
325.826,1.041
325.856,1.039
325.886,1.035
325.916,1.030
325.946,1.026
325.976,1.020
326.006,1.033
326.036,1.047
326.066,1.039
326.096,1.038
326.126,1.045
326.156,1.043
326.186,1.027
326.216,1.033
326.246,1.020
326.276,1.030
326.306,1.032
326.336,1.032
326.366,1.037
326.396,1.039
326.426,1.024
326.456,1.027
326.486,1.031
326.516,1.029
326.546,1.032
326.576,1.033
326.606,1.035
326.636,1.027
326.666,1.025
326.696,1.025
326.726,1.029
326.756,1.027
326.786,1.030
326.816,1.026
326.846,1.026
326.876,1.032
326.906,1.034
326.936,1.038
326.966,1.025
326.996,1.028
327.026,1.037
327.056,1.032
327.086,1.033
327.116,1.031
327.146,1.026
327.176,1.032
327.206,1.028
327.236,1.029
327.266,1.024
327.296,1.026
327.326,1.026
327.356,1.021
327.386,1.021
327.416,1.034
327.446,1.035
327.476,1.027
327.506,1.022
327.536,1.023
327.566,1.021
327.596,1.030
327.626,1.029
327.656,1.022
327.686,1.028
327.716,1.030
327.746,1.023
327.776,1.035
327.806,1.029
327.836,1.021
327.866,1.015
327.896,1.017
327.926,1.012
327.956,1.019
327.986,1.009
328.016,1.022
328.046,1.032
328.076,1.032
328.106,1.021
328.136,1.021
328.166,1.024
328.196,1.027
328.226,1.035
328.256,1.027
328.286,1.026
328.316,1.023
328.346,1.025
328.376,1.027
328.406,1.028
328.436,1.024
328.466,1.028
328.496,1.029
328.526,1.028
328.556,1.025
328.586,1.023
328.616,1.018
328.646,1.021
328.676,1.029
328.706,1.035
328.736,1.032
328.766,1.025
328.796,1.019
328.826,1.028
328.856,1.031
328.886,1.024
328.916,1.027
328.946,1.023
328.976,1.025
329.006,1.026
329.036,1.027
329.066,1.026
329.096,1.023
329.126,1.027
329.156,1.032
329.186,1.035
329.216,1.037
329.246,1.041
329.276,1.040
329.306,1.047
329.336,1.040
329.366,1.030
329.396,1.019
329.426,1.022
329.456,1.017
329.486,1.021
329.516,1.017
329.546,1.007
329.576,1.015
329.606,1.001
329.636,1.001
329.666,1.009
329.696,1.017
329.726,1.019
329.756,1.016
329.786,1.014
329.816,1.008
329.846,1.010
329.876,1.001
329.906,1.011
329.936,1.002
329.966,0.993
329.996,1.005
330.026,1.001
330.056,0.997
330.086,1.003
330.116,0.991
330.146,0.994
330.176,1.013
330.206,1.010
330.236,1.000
330.266,1.010
330.296,1.011
330.326,1.012
330.356,1.004
330.386,1.005
330.416,1.009
330.446,1.011
330.476,1.012
330.506,0.996
330.536,0.987
330.566,0.989
330.596,0.993
330.626,1.003
330.656,1.005
330.686,1.009
330.716,1.020
330.746,1.024
330.776,1.014
330.806,1.019
330.836,1.026
330.866,1.029
330.896,1.021
330.926,0.993
330.956,1.014
330.986,1.031
331.016,1.032
331.046,1.017
331.076,1.041
331.106,1.050
331.136,1.043
331.166,1.045
331.196,1.046
331.226,1.043
331.256,1.034
331.286,1.026
331.316,1.033
331.346,1.031
331.376,1.037
331.406,1.035
331.436,1.026
331.466,1.028
331.496,1.032
331.526,1.034
331.556,1.035
331.586,1.042
331.616,1.027
331.646,1.008
331.676,1.010
331.706,1.020
331.736,1.013
331.766,1.019
331.796,1.006
331.826,1.011
331.856,1.031
331.886,1.042
331.916,1.046
331.946,1.058
331.976,1.064
332.006,1.044
332.036,1.040
332.066,1.041
332.096,1.019
332.126,1.024
332.156,1.036
332.186,1.021
332.216,1.037
332.246,1.057
332.276,1.057
332.306,1.042
332.336,1.044
332.366,1.049
332.396,1.038
332.426,1.038
332.456,1.040
332.486,1.042
332.516,1.040
332.546,1.042
332.576,1.042
332.606,1.041
332.636,1.037
332.666,1.040
332.696,1.044
332.726,1.040
332.756,1.046
332.786,1.041
332.816,1.036
332.846,1.039
332.876,1.040
332.906,1.035
332.936,1.038
332.966,1.046
332.996,1.046
333.026,1.039
333.056,1.043
333.086,1.041
333.116,1.037
333.146,1.040
333.176,1.040
333.206,1.038
333.236,1.035
333.266,1.041
333.296,1.037
333.326,1.036
333.356,1.041
333.386,1.045
333.416,1.038
333.446,1.039
333.476,1.044
333.506,1.033
333.536,1.041
333.566,1.036
333.596,1.038
333.626,1.041
333.656,1.042
333.686,1.050
333.716,1.045
333.746,1.035
333.776,1.039
333.806,1.042
333.836,1.046
333.866,1.042
333.896,1.037
333.926,1.035
333.956,1.040
333.986,1.035
334.016,1.032
334.046,1.039
334.076,1.045
334.106,1.042
334.136,1.042
334.166,1.039
334.196,1.037
334.226,1.034
334.256,1.038
334.286,1.034
334.316,1.041
334.346,1.043
334.376,1.028
334.406,1.025
334.436,1.029
334.466,1.036
334.496,1.027
334.526,1.031
334.556,1.041
334.586,1.031
334.616,1.031
334.646,1.034
334.676,1.030
334.706,1.027
334.736,1.035
334.766,1.031
334.796,1.038
334.826,1.038
334.856,1.037
334.886,1.038
334.916,1.035
334.946,1.030
334.976,1.021
335.006,1.021
335.036,1.022
335.066,1.027
335.096,1.031
335.126,1.033
335.156,1.039
335.186,1.032
335.216,1.037
335.246,1.033
335.276,1.035
335.306,1.033
335.336,1.027
335.366,1.034
335.396,1.034
335.426,1.021
335.456,1.021
335.486,1.021
335.516,1.022
335.546,1.021
335.576,1.024
335.606,1.024
335.636,1.022
335.666,1.014
335.696,1.026
335.726,1.033
335.756,1.029
335.786,1.028
335.816,1.023
335.846,1.029
335.876,1.025
335.906,1.023
335.936,1.023
335.966,1.022
335.996,1.021
336.026,1.024
336.056,1.030
336.086,1.029
336.116,1.022
336.146,1.021
336.176,1.025
336.206,1.029
336.236,1.023
336.266,1.027
336.296,1.025
336.326,1.032
336.356,1.029
336.386,1.026
336.416,1.018
336.446,1.024
336.476,1.029
336.506,1.029
336.536,1.025
336.566,1.023
336.596,1.025
336.626,1.022
336.656,1.025
336.686,1.027
336.716,1.022
336.746,1.032
336.776,1.030
336.806,1.029
336.836,1.025
336.866,1.027
336.896,1.028
336.926,1.032
336.956,1.023
336.986,1.021
337.016,1.034
337.046,1.032
337.076,1.027
337.106,1.024
337.136,1.029
337.166,1.024
337.196,1.020
337.226,1.015
337.256,1.027
337.286,1.050
337.316,1.046
337.346,1.063
337.376,1.079
337.406,1.056
337.436,1.064
337.466,1.059
337.496,1.019
337.526,1.010
337.556,0.997
337.586,0.976
337.616,0.983
337.646,0.994
337.676,0.970
337.706,0.976
337.736,0.988
337.766,0.978
337.796,0.968
337.826,0.976
337.856,0.993
337.886,0.988
337.916,0.982
337.946,0.980
337.976,0.976
338.006,0.989
338.036,1.009
338.066,0.996
338.096,0.984
338.126,0.988
338.156,1.000
338.186,1.000
338.216,1.012
338.246,1.010
338.276,1.001
338.306,0.987
338.336,0.990
338.366,0.976
338.396,0.985
338.426,0.986
338.456,1.016
338.486,1.027
338.516,1.036
338.546,1.047
338.576,1.055
338.606,1.038
338.636,1.045
338.666,1.048
338.696,1.028
338.726,1.019
338.756,1.013
338.786,1.023
338.816,1.026
338.846,1.027
338.876,1.031
338.906,1.036
338.936,1.025
338.966,1.021
338.996,1.004
339.026,1.014
339.056,1.016
339.086,1.021
339.116,1.019
339.146,1.025
339.176,1.023
339.206,1.024
339.236,1.017
339.266,1.021
339.296,1.028
339.326,1.020
339.356,1.015
339.386,1.018
339.416,1.021
339.446,1.019
339.476,1.017
339.506,1.016
339.536,1.011
339.566,1.012
339.596,1.017
339.626,1.028
339.656,1.024
339.686,1.017
339.716,1.022
339.746,1.021
339.776,1.017
339.806,1.018
339.836,1.020
339.866,1.013
339.896,1.018
339.926,1.012
339.956,1.016
339.986,1.013
340.016,1.015
340.046,1.021
340.076,1.018
340.106,1.012
340.136,1.022
340.166,1.030
340.196,1.012
340.226,1.016
340.256,1.017
340.286,1.019
340.316,1.017
340.346,1.013
340.376,1.013
340.406,1.017
340.436,1.017
340.466,1.019
340.496,1.021
340.526,1.016
340.556,1.021
340.586,1.021
340.616,1.021
340.646,1.019
340.676,1.020
340.706,1.021
340.736,1.015
340.766,1.019
340.796,1.033
340.826,1.026
340.856,1.017
340.886,1.023
340.916,1.028
340.946,1.020
340.976,1.024
341.006,1.031
341.036,1.025
341.066,1.022
341.096,1.014
341.126,1.033
341.156,1.021
341.186,1.017
341.216,1.022
341.246,1.015
341.276,1.006
341.306,0.995
341.336,1.011
341.366,1.001
341.396,0.998
341.426,0.997
341.456,1.005
341.486,0.985
341.516,0.995
341.546,0.987
341.576,0.992
341.606,0.985
341.636,1.006
341.666,0.992
341.696,0.991
341.726,1.000
341.756,0.987
341.786,0.982
341.816,0.995
341.846,0.996
341.876,0.991
341.906,0.983
341.936,0.994
341.966,0.999
341.996,1.012
342.026,1.012
342.056,1.001
342.086,1.080
342.116,1.015
342.146,0.986
342.176,0.979
342.206,0.948
342.236,0.991
342.266,0.978
342.296,0.994
342.326,1.007
342.356,1.000
342.386,0.988
342.416,0.995
342.446,0.977
342.476,0.972
342.506,1.018
342.536,1.033
342.566,1.030
342.596,1.000
342.626,0.935
342.656,0.990
342.686,0.979
342.716,1.010
342.746,1.046
342.776,1.010
342.806,0.991
342.836,0.982
342.866,0.978
342.896,0.984
342.926,0.990
342.956,1.013
342.986,1.014
343.016,1.024
343.046,0.934
343.076,0.862
343.106,0.907
343.136,0.974
343.166,0.958
343.196,1.007
343.226,1.023
343.256,1.018
343.286,1.031
343.316,1.034
343.346,1.061
343.376,1.016
343.406,1.012
343.436,1.051
343.466,1.069
343.496,1.054
343.526,1.063
343.556,1.068
343.586,1.073
343.616,1.073
343.646,1.041
343.676,1.080
343.706,1.087
343.736,1.109
343.766,1.104
343.796,1.104
343.826,1.100
343.856,1.090
343.886,1.066
343.916,1.021
343.946,1.066
343.976,1.077
344.006,1.080
344.036,1.088
344.066,1.081
344.096,1.080
344.126,1.076
344.156,1.068
344.186,1.057
344.216,1.053
344.246,1.053
344.276,1.044
344.306,1.049
344.336,1.070
344.366,1.070
344.396,1.047
344.426,1.044
344.456,1.032
344.486,1.046
344.516,1.047
344.546,1.051
344.576,1.036
344.606,1.052
344.636,1.064
344.666,1.072
344.696,1.054
344.726,1.053
344.756,1.065
344.786,1.064
344.816,1.064
344.846,1.068
344.876,1.070
344.906,1.060
344.936,1.058
344.966,1.061
344.996,1.063
345.026,1.065
345.056,1.062
345.086,1.060
345.116,1.055
345.146,1.062
345.176,1.079
345.206,1.080
345.236,1.083
345.266,1.069
345.296,1.056
345.326,1.047
345.356,1.032
345.386,1.045
345.416,1.056
345.446,1.045
345.476,1.058
345.506,1.060
345.536,1.058
345.566,1.049
345.596,1.061
345.626,1.042
345.656,1.019
345.686,1.043
345.716,1.060
345.746,1.040
345.776,1.025
345.806,1.033
345.836,1.031
345.866,1.025
345.896,1.032
345.926,1.035
345.956,1.026
345.986,1.013
346.016,1.020
346.046,1.021
346.076,1.027
346.106,1.022
346.136,1.025
346.166,1.025
346.196,1.030
346.226,1.044
346.256,1.031
346.286,1.046
346.316,1.037
346.346,1.055
346.376,1.076
346.406,1.062
346.436,1.060
346.466,1.051
346.496,1.063
346.526,1.035
346.556,1.037
346.586,1.032
346.616,1.024
346.646,1.026
346.676,1.018
346.706,1.020
346.736,1.017
346.766,1.018
346.796,1.026
346.826,1.027
346.856,1.026
346.886,1.032
346.916,1.029
346.946,1.028
346.976,1.056
347.006,1.064
347.036,1.060
347.066,1.061
347.096,1.031
347.126,1.070
347.156,1.050
347.186,1.028
347.216,1.032
347.246,1.012
347.276,1.016
347.306,1.025
347.336,1.049
347.366,1.052
347.396,1.014
347.426,1.036
347.456,1.044
347.486,1.014
347.516,1.012
347.546,1.013
347.576,1.020
347.606,1.029
347.636,1.034
347.666,0.987
347.696,1.057
347.726,1.062
347.756,0.996
347.786,0.982
347.816,0.985
347.846,1.015
347.876,1.041
347.906,1.067
347.936,1.082
347.966,1.109
347.996,1.081
348.026,1.063
348.056,1.052
348.086,1.027
348.116,1.022
348.146,1.059
348.176,1.064
348.206,1.067
348.236,1.046
348.266,1.040
348.296,1.038
348.326,1.027
348.356,1.017
348.386,1.030
348.416,1.040
348.446,1.044
348.476,1.049
348.506,1.049
348.536,1.060
348.566,1.060
348.596,1.065
348.626,1.062
348.656,1.070
348.686,1.041
348.716,1.025
348.746,1.024
348.776,1.007
348.806,1.050
348.836,1.026
348.866,1.060
348.896,1.056
348.926,1.090
348.956,1.103
348.986,1.080
349.016,1.048
349.046,1.021
349.076,1.000
349.106,1.041
349.136,1.024
349.166,1.012
349.196,0.999
349.226,1.032
349.256,1.068
349.286,1.065
349.316,1.035
349.346,1.021
349.376,1.032
349.406,1.027
349.436,0.965
349.466,0.946
349.496,0.980
349.526,1.058
349.556,1.075
349.586,1.076
349.616,1.119
349.646,1.104
349.676,1.095
349.706,1.075
349.736,1.060
349.766,1.033
349.796,1.030
349.826,1.028
349.856,1.034
349.886,1.044
349.916,1.043
349.946,1.044
349.976,1.050
350.006,1.035
350.036,1.029
350.066,1.029
350.096,1.041
350.126,1.047
350.156,1.056
350.186,1.051
350.216,1.062
350.246,1.109
350.276,1.128
350.306,1.107
350.336,1.090
350.366,1.067
350.396,1.054
350.426,1.021
350.456,1.001
350.486,1.015
350.516,1.030
350.546,1.025
350.576,1.011
350.606,1.010
350.636,1.022
350.666,1.042
350.696,1.025
350.726,1.003
350.756,1.003
350.786,1.017
350.816,1.020
350.846,1.017
350.876,1.009
350.906,1.018
350.936,1.023
350.966,1.019
350.996,1.030
351.026,1.035
351.056,1.022
351.086,1.025
351.116,1.041
351.146,1.049
351.176,1.046
351.206,1.052
351.236,1.052
351.266,1.040
351.296,1.042
351.326,1.044
351.356,1.035
351.386,1.029
351.416,1.034
351.446,1.027
351.476,1.029
351.506,1.036
351.536,1.029
351.566,1.025
351.596,1.031
351.626,1.021
351.656,1.026
351.686,1.027
351.716,1.034
351.746,1.033
351.776,1.026
351.806,1.027
351.836,1.035
351.866,1.035
351.896,1.030
351.926,1.026
351.956,1.034
351.986,1.027
352.016,1.031
352.046,1.030
352.076,1.021
352.106,1.021
352.136,1.028
352.166,1.027
352.196,1.031
352.226,1.027
352.256,1.022
352.286,1.027
352.316,1.032
352.346,1.026
352.376,1.032
352.406,1.035
352.436,1.039
352.466,1.033
352.496,1.029
352.526,1.023
352.556,1.031
352.586,1.031
352.616,1.027
352.646,1.033
352.676,1.030
352.706,1.024
352.736,1.027
352.766,1.024
352.796,1.026
352.826,1.027
352.856,1.028
352.886,1.025
352.916,1.023
352.946,1.031
352.976,1.023
353.006,1.023
353.036,1.026
353.066,1.023
353.096,1.027
353.126,1.032
353.156,1.041
353.186,1.038
353.216,1.043
353.246,1.036
353.276,1.028
353.306,1.022
353.336,1.037
353.366,1.037
353.396,1.030
353.426,1.024
353.456,1.034
353.486,1.034
353.516,1.033
353.546,1.026
353.576,1.027
353.606,1.021
353.636,1.033
353.666,1.036
353.696,1.029
353.726,1.032
353.756,1.028
353.786,1.028
353.816,1.028
353.846,1.027
353.876,1.032
353.906,1.036
353.936,1.038
353.966,1.030
353.996,1.034
354.026,1.035
354.056,1.034
354.086,1.027
354.116,1.045
354.146,1.062
354.176,1.068
354.206,1.063
354.236,1.045
354.266,1.025
354.296,1.017
354.326,1.001
354.356,0.990
354.386,1.007
354.416,1.013
354.446,1.009
354.476,1.021
354.506,1.004
354.536,1.005
354.566,1.009
354.596,0.989
354.626,1.003
354.656,1.007
354.686,0.995
354.716,1.003
354.746,1.001
354.776,1.000
354.806,1.008
354.836,1.016
354.866,1.008
354.896,1.010
354.926,1.009
354.956,1.001
354.986,1.009
355.016,1.026
355.046,1.014
355.076,1.009
355.106,0.998
355.136,0.985
355.166,1.010
355.196,1.013
355.226,1.015
355.256,0.992
355.286,0.944
355.316,0.920
355.346,0.937
355.376,0.977
355.406,1.028
355.436,1.072
355.466,1.138
355.496,1.182
355.526,1.161
355.556,1.118
355.586,1.074
355.616,1.038
355.646,1.027
355.676,1.026
355.706,1.042
355.736,1.049
355.766,1.034
355.796,1.035
355.826,1.039
355.856,1.052
355.886,1.037
355.916,1.040
355.946,1.052
355.976,1.066
356.006,1.072
356.036,1.075
356.066,1.078
356.096,1.047
356.126,1.080
356.156,1.091
356.186,1.137
356.216,1.113
356.246,1.050
356.276,0.991
356.306,0.933
356.336,0.967
356.366,0.987
356.396,1.008
356.426,0.979
356.456,0.981
356.486,0.978
356.516,0.988
356.546,0.989
356.576,0.989
356.606,0.998
356.636,1.012
356.666,1.015
356.696,1.010
356.726,1.001
356.756,1.000
356.786,1.022
356.816,1.047
356.846,1.032
356.876,0.991
356.906,0.963
356.936,0.967
356.966,0.994
356.996,1.003
357.026,1.056
357.056,1.099
357.086,1.077
357.116,1.055
357.146,1.021
357.176,1.005
357.206,0.995
357.236,0.995
357.266,0.986
357.296,1.011
357.326,1.037
357.356,1.044
357.386,1.045
357.416,1.038
357.446,1.028
357.476,1.020
357.506,1.015
357.536,1.019
357.566,1.021
357.596,1.021
357.626,1.022
357.656,1.029
357.686,1.023
357.716,1.026
357.746,1.022
357.776,1.031
357.806,1.038
357.836,1.052
357.866,1.065
357.896,1.093
357.926,1.064
357.956,1.042
357.986,1.002
358.016,1.027
358.046,0.979
358.076,0.973
358.106,1.001
358.136,1.035
358.166,1.038
358.196,1.024
358.226,1.015
358.256,1.022
358.286,1.018
358.316,1.020
358.346,1.022
358.376,1.023
358.406,1.033
358.436,1.031
358.466,1.029
358.496,1.029
358.526,1.039
358.556,1.039
358.586,1.025
358.616,1.025
358.646,1.023
358.676,1.027
358.706,1.027
358.736,1.025
358.766,1.037
358.796,1.031
358.826,1.030
358.856,1.014
358.886,1.020
358.916,1.016
358.946,1.039
358.976,1.026
359.006,1.019
359.036,1.009
359.066,1.023
359.096,1.036
359.126,1.039
359.156,1.049
359.186,1.058
359.216,1.064
359.246,1.072
359.276,1.079
359.306,1.083
359.336,1.068
359.366,1.045
359.396,1.027
359.426,1.024
359.456,1.027
359.486,1.028
359.516,1.038
359.546,1.053
359.576,1.058
359.606,1.044
359.636,1.028
359.666,1.027
359.696,1.037
359.726,1.035
359.756,1.043
359.786,1.044
359.816,1.050
359.846,1.046
359.876,1.036
359.906,1.037
359.936,1.032
359.966,1.036
359.996,1.038
360.026,1.029
360.056,1.034
360.086,1.042
360.116,1.045
360.146,1.042
360.176,1.037
360.206,1.044
360.236,1.048
360.266,1.034
360.296,1.035
360.326,1.037
360.356,1.042
360.386,1.029
360.416,1.017
360.446,0.998
360.476,1.006
360.506,1.031
360.536,1.048
360.566,1.071
360.596,1.068
360.626,1.049
360.656,1.025
360.686,1.034
360.716,1.041
360.746,1.059
360.776,1.065
360.806,1.075
360.836,1.061
360.866,1.059
360.896,1.037
360.926,1.038
360.956,1.004
360.986,0.985
361.016,0.976
361.046,1.015
361.076,1.051
361.106,1.087
361.136,1.116
361.166,1.125
361.196,1.112
361.226,1.107
361.256,1.066
361.286,1.047
361.316,1.028
361.346,1.011
361.376,0.999
361.406,1.017
361.436,1.031
361.466,1.047
361.496,1.044
361.526,1.043
361.556,1.039
361.586,1.032
361.616,1.023
361.646,1.029
361.676,1.027
361.706,1.033
361.736,1.042
361.766,1.049
361.796,1.060
361.826,1.057
361.856,1.047
361.886,1.025
361.916,1.019
361.946,1.020
361.976,1.037
362.006,1.058
362.036,1.043
362.066,1.037
362.096,1.028
362.126,1.030
362.156,1.021
362.186,1.019
362.216,1.017
362.246,1.029
362.276,1.025
362.306,1.021
362.336,1.025
362.366,1.030
362.396,1.019
362.426,1.005
362.456,0.992
362.486,0.988
362.516,1.000
362.546,1.023
362.576,1.040
362.606,1.068
362.636,1.063
362.666,1.048
362.696,1.037
362.726,1.057
362.756,1.052
362.786,1.057
362.816,1.080
362.846,1.058
362.876,1.045
362.906,1.043
362.936,1.040
362.966,1.040
362.996,1.050
363.026,1.033
363.056,1.039
363.086,1.047
363.116,1.056
363.146,1.045
363.176,1.056
363.206,1.047
363.236,1.046
363.266,1.045
363.296,1.061
363.326,1.054
363.356,1.041
363.386,1.028
363.416,1.046
363.446,1.046
363.476,1.054
363.506,1.056
363.536,1.062
363.566,1.053
363.596,1.065
363.626,1.069
363.656,1.057
363.686,1.028
363.716,1.024
363.746,1.014
363.776,0.998
363.806,1.008
363.836,1.027
363.866,1.027
363.896,1.069
363.926,1.037
363.956,1.040
363.986,1.015
364.016,0.960
364.046,0.917
364.076,0.901
364.106,0.911
364.136,0.933
364.166,0.947
364.196,0.983
364.226,0.937
364.256,0.991
364.286,1.043
364.316,1.056
364.346,1.010
364.376,0.976
364.406,0.960
364.436,0.954
364.466,0.942
364.496,0.969
364.526,0.988
364.556,1.014
364.586,0.971
364.616,0.996
364.646,1.011
364.676,0.995
364.706,0.990
364.736,0.961
364.766,0.976
364.796,0.977
364.826,0.986
364.856,0.996
364.886,0.988
364.916,1.000
364.946,0.993
364.976,0.986
365.006,0.981
365.036,0.986
365.066,1.003
365.096,0.987
365.126,0.983
365.156,0.998
365.186,0.998
365.216,0.997
365.246,0.989
365.276,1.016
365.306,0.988
365.336,1.008
365.366,1.001
365.396,0.996
365.426,0.988
365.456,0.981
365.486,0.980
365.516,0.986
365.546,0.994
365.576,0.981
365.606,0.962
365.636,0.975
365.666,0.986
365.696,0.986
365.726,0.983
365.756,0.990
365.786,1.000
365.816,1.012
365.846,1.008
365.876,0.998
365.906,1.007
365.936,1.002
365.966,0.990
365.996,0.992
366.026,1.010
366.056,0.986
366.086,0.976
366.116,0.971
366.146,0.992
366.176,0.993
366.206,1.007
366.236,1.009
366.266,1.000
366.296,0.992
366.326,1.005
366.356,1.018
366.386,1.021
366.416,1.012
366.446,1.011
366.476,1.008
366.506,1.012
366.536,1.011
366.566,1.021
366.596,1.010
366.626,1.006
366.656,1.010
366.686,1.011
366.716,1.014
366.746,1.001
366.776,0.996
366.806,0.996
366.836,0.999
366.866,1.003
366.896,0.994
366.926,1.001
366.956,1.016
366.986,1.012
367.016,1.009
367.046,1.010
367.076,1.009
367.106,1.009
367.136,1.005
367.166,1.005
367.196,1.007
367.226,0.999
367.256,0.994
367.286,1.006
367.316,1.008
367.346,1.001
367.376,1.005
367.406,1.010
367.436,1.008
367.466,1.002
367.496,1.009
367.526,1.022
367.556,1.017
367.586,1.005
367.616,1.001
367.646,1.012
367.676,0.999
367.706,1.008
367.736,1.009
367.766,1.002
367.796,1.012
367.826,1.020
367.856,1.006
367.886,1.005
367.916,1.008
367.946,1.023
367.976,1.023
368.006,1.014
368.036,1.016
368.066,1.005
368.096,1.008
368.126,1.012
368.156,1.013
368.186,1.011
368.216,1.009
368.246,1.005
368.276,1.009
368.306,1.014
368.336,1.003
368.366,1.008
368.396,1.013
368.426,1.007
368.456,1.007
368.486,1.006
368.516,1.012
368.546,1.010
368.576,1.015
368.606,1.010
368.636,1.000
