df_hash,22ZHK4.TDZQKW
488.510,1.005
488.540,1.012
488.570,1.006
488.600,1.000
488.630,1.005
488.660,1.012
488.690,1.005
488.720,1.005
488.750,1.010
488.780,1.002
488.810,1.009
488.840,1.008
488.870,1.004
488.900,1.011
488.930,1.005
488.960,1.011
488.990,1.003
489.020,1.006
489.050,1.005
489.080,1.005
489.110,1.007
489.140,1.005
489.170,1.006
489.200,1.005
489.230,1.011
489.260,1.007
489.290,1.000
489.320,1.003
489.350,1.017
489.380,1.006
489.410,1.008
489.440,1.014
489.470,1.004
489.500,1.007
489.530,1.001
489.560,0.998
489.590,1.011
489.620,1.012
489.650,1.009
489.680,1.007
489.710,1.007
489.740,1.005
489.770,1.010
489.800,1.007
489.830,1.002
489.860,0.990
489.890,0.974
489.920,1.007
489.950,1.020
489.980,1.006
490.010,0.995
490.040,0.994
490.070,1.010
490.100,1.008
490.130,1.015
490.160,1.020
490.190,0.983
490.220,0.986
490.250,1.007
490.280,1.002
490.310,0.967
490.340,1.002
490.370,1.022
490.400,1.002
490.430,1.017
490.460,1.043
490.490,1.048
490.520,1.042
490.550,1.040
490.580,1.049
490.610,1.050
490.640,1.045
490.670,1.054
490.700,1.048
490.730,1.053
490.760,1.051
490.790,1.043
490.820,1.023
490.850,1.038
490.880,1.051
490.910,1.042
490.940,1.031
490.970,1.034
491.000,1.047
491.030,1.053
491.060,1.038
491.090,1.037
491.120,1.040
491.150,1.038
491.180,1.036
491.210,1.039
491.240,1.043
491.270,1.038
491.300,1.027
491.330,1.031
491.360,1.038
491.390,1.028
491.420,1.027
491.450,1.034
491.480,1.038
491.510,1.033
491.540,1.034
491.570,1.036
491.600,1.032
491.630,1.033
491.660,1.034
491.690,1.036
491.720,1.037
491.750,1.030
491.780,1.035
491.810,1.037
491.840,1.037
491.870,1.035
491.900,1.039
491.930,1.034
491.960,1.036
491.990,1.035
492.020,1.034
492.050,1.039
492.080,1.028
492.110,1.037
492.140,1.037
492.170,1.037
492.200,1.031
492.230,1.040
492.260,1.033
492.290,1.035
492.320,1.035
492.350,1.039
492.380,1.033
492.410,1.037
492.440,1.035
492.470,1.035
492.500,1.037
492.530,1.035
492.560,1.031
492.590,1.037
492.620,1.035
492.650,1.036
492.680,1.039
492.710,1.043
492.740,1.042
492.770,1.044
492.800,1.050
492.830,1.045
492.860,1.051
492.890,1.056
492.920,1.062
492.950,1.064
492.980,1.065
493.010,1.034
493.040,1.015
493.070,1.048
493.100,1.016
493.130,1.020
493.160,1.024
493.190,1.016
493.220,1.008
493.250,1.016
493.280,1.009
493.310,0.993
493.340,1.018
493.370,1.004
493.400,0.979
493.430,0.981
493.460,1.002
493.490,0.987
493.520,0.990
493.550,0.956
493.580,0.976
493.610,1.005
493.640,0.984
493.670,0.968
493.700,0.981
493.730,0.970
493.760,0.999
493.790,1.001
493.820,1.006
493.850,1.041
493.880,1.055
493.910,1.038
493.940,1.073
493.970,1.039
494.000,1.020
494.030,1.017
494.060,0.997
494.090,0.994
494.120,1.001
494.150,1.022
494.180,1.020
494.210,1.018
494.240,1.028
494.270,1.014
494.300,1.011
494.330,1.017
494.360,1.021
494.390,1.028
494.420,1.034
494.450,1.012
494.480,0.987
494.510,0.989
494.540,0.970
494.570,0.970
494.600,0.983
494.630,1.004
494.660,1.011
494.690,1.021
494.720,1.034
494.750,1.031
494.780,1.032
494.810,1.015
494.840,1.021
494.870,1.015
494.900,1.028
494.930,1.035
494.960,1.023
494.990,1.039
495.020,1.048
495.050,1.037
495.080,1.034
495.110,1.040
495.140,1.030
495.170,1.037
495.200,1.034
495.230,1.022
495.260,1.037
495.290,1.031
495.320,1.025
495.350,1.027
495.380,1.023
495.410,1.014
495.440,1.018
495.470,1.022
495.500,1.023
495.530,1.014
495.560,1.011
495.590,1.018
495.620,1.030
495.650,1.034
495.680,1.015
495.710,1.014
495.740,1.020
495.770,1.023
495.800,1.017
495.830,1.021
495.860,1.020
495.890,1.019
495.920,1.025
495.950,1.018
495.980,1.022
496.010,1.024
496.040,1.026
496.070,1.027
496.100,1.022
496.130,1.033
496.160,1.029
496.190,1.020
496.220,1.021
496.250,1.017
496.280,1.019
496.310,1.018
496.340,1.021
496.370,1.018
496.400,1.016
496.430,1.020
496.460,1.026
496.490,1.030
496.520,1.029
496.550,1.021
496.580,1.024
496.610,1.026
496.640,1.023
496.670,1.032
496.700,1.021
496.730,1.026
496.760,1.023
496.790,1.024
496.820,1.026
496.850,1.030
496.880,1.032
496.910,1.028
496.940,1.019
496.970,1.025
497.000,1.033
497.030,1.032
497.060,1.033
497.090,1.034
497.120,1.025
497.150,1.025
497.180,1.029
497.210,1.023
497.240,1.020
497.270,1.028
497.300,1.029
497.330,1.029
497.360,1.026
497.390,1.030
497.420,1.035
497.450,1.043
497.480,1.040
497.510,1.025
497.540,1.017
497.570,1.019
497.600,1.023
497.630,1.017
497.660,1.021
497.690,1.027
497.720,1.035
497.750,1.029
497.780,1.028
497.810,1.029
497.840,1.026
497.870,1.026
497.900,1.031
497.930,1.033
497.960,1.034
497.990,1.022
498.020,1.025
498.050,1.032
498.080,1.031
498.110,1.021
498.140,1.018
498.170,1.016
498.200,1.021
498.230,1.016
498.260,1.016
498.290,1.007
498.320,1.021
498.350,1.026
498.380,1.027
498.410,1.033
498.440,1.031
498.470,1.013
498.500,1.037
498.530,1.046
498.560,1.037
498.590,1.035
498.620,1.050
498.650,1.045
498.680,1.037
498.710,1.026
498.740,1.021
498.770,1.040
498.800,1.042
498.830,1.047
498.860,1.036
498.890,1.029
498.920,1.037
498.950,1.042
498.980,1.036
499.010,1.025
499.040,1.038
499.070,1.043
499.100,1.041
499.130,1.043
499.160,1.039
499.190,1.040
499.220,1.043
499.250,1.044
499.280,1.044
499.310,1.041
499.340,1.045
499.370,1.049
499.400,1.045
499.430,1.038
499.460,1.030
499.490,1.038
499.520,1.042
499.550,1.035
499.580,1.033
499.610,1.040
499.640,1.035
499.670,1.046
499.700,1.040
499.730,1.045
499.760,1.038
499.790,1.044
499.820,1.040
499.850,1.036
499.880,1.039
499.910,1.031
499.940,1.036
499.970,1.034
500.000,1.036
500.030,1.033
500.060,1.035
500.090,1.027
500.120,1.029
500.150,1.035
500.180,1.040
500.210,1.037
500.240,1.041
500.270,1.035
500.300,1.040
500.330,1.042
500.360,1.039
500.390,1.040
500.420,1.033
500.450,1.033
500.480,1.040
500.510,1.043
500.540,1.037
500.570,1.039
500.600,1.042
500.630,1.041
500.660,1.036
500.690,1.039
500.720,1.040
500.750,1.037
500.780,1.035
500.810,1.036
500.840,1.042
500.870,1.037
500.900,1.030
500.930,1.040
500.960,1.044
500.990,1.038
501.020,1.037
501.050,1.036
501.080,1.035
501.110,1.035
501.140,1.035
501.170,1.037
501.200,1.045
501.230,1.042
501.260,1.038
501.290,1.032
501.320,1.040
501.350,1.040
501.380,1.042
501.410,1.038
501.440,1.032
501.470,1.035
501.500,1.039
501.530,1.043
501.560,1.043
501.590,1.041
501.620,1.036
501.650,1.038
501.680,1.045
501.710,1.044
501.740,1.035
501.770,1.037
501.800,1.035
501.830,1.030
501.860,1.040
501.890,1.042
501.920,1.038
501.950,1.034
501.980,1.031
502.010,1.040
502.040,1.045
502.070,1.044
502.100,1.040
502.130,1.038
502.160,1.039
502.190,1.039
502.220,1.035
502.250,1.034
502.280,1.035
502.310,1.032
502.340,1.038
502.370,1.041
502.400,1.039
502.430,1.032
502.460,1.034
502.490,1.038
502.520,1.039
502.550,1.034
502.580,1.036
502.610,1.047
502.640,1.039
502.670,1.037
502.700,1.037
502.730,1.039
502.760,1.029
502.790,1.037
502.820,1.041
502.850,1.037
502.880,1.039
502.910,1.039
502.940,1.040
502.970,1.039
503.000,1.041
503.030,1.043
503.060,1.041
503.090,1.035
503.120,1.037
503.150,1.039
503.180,1.039
503.210,1.030
503.240,1.036
503.270,1.036
503.300,1.040
503.330,1.047
503.360,1.040
503.390,1.040
503.420,1.047
503.450,1.038
503.480,1.040
503.510,1.035
503.540,1.041
503.570,1.039
503.600,1.039
503.630,1.040
503.660,1.039
503.690,1.037
503.720,1.038
503.750,1.037
503.780,1.037
503.810,1.038
503.840,1.033
503.870,1.037
503.900,1.038
503.930,1.039
503.960,1.035
503.990,1.040
504.020,1.041
504.050,1.037
504.080,1.040
504.110,1.040
504.140,1.037
504.170,1.035
504.200,1.031
504.230,1.037
504.260,1.045
504.290,1.041
504.320,1.037
504.350,1.036
504.380,1.036
504.410,1.037
504.440,1.036
504.470,1.040
504.500,1.043
504.530,1.040
504.560,1.034
504.590,1.033
504.620,1.037
504.650,1.040
504.680,1.040
504.710,1.036
504.740,1.036
504.770,1.039
504.800,1.047
504.830,1.044
504.860,1.040
504.890,1.038
504.920,1.042
504.950,1.036
504.980,1.040
505.010,1.039
505.040,1.035
505.070,1.036
505.100,1.038
505.130,1.040
505.160,1.041
505.190,1.039
505.220,1.042
505.250,1.041
505.280,1.035
505.310,1.036
505.340,1.039
505.370,1.042
505.400,1.038
505.430,1.039
505.460,1.046
505.490,1.033
505.520,1.039
505.550,1.043
505.580,1.038
505.610,1.039
505.640,1.033
505.670,1.032
505.700,1.039
505.730,1.036
505.760,1.037
505.790,1.036
505.820,1.034
505.850,1.039
505.880,1.038
505.910,1.042
505.940,1.040
505.970,1.038
506.000,1.041
506.030,1.041
506.060,1.039
506.090,1.037
506.120,1.035
506.150,1.039
506.180,1.048
506.210,1.041
506.240,1.036
506.270,1.036
506.300,1.037
506.330,1.037
506.360,1.033
506.390,1.041
506.420,1.041
506.450,1.042
506.480,1.037
506.510,1.039
506.540,1.037
506.570,1.033
506.600,1.039
506.630,1.039
506.660,1.038
506.690,1.035
506.720,1.038
506.750,1.032
506.780,1.028
506.810,1.033
506.840,1.044
506.870,1.054
506.900,1.055
506.930,1.041
506.960,1.039
506.990,1.037
507.020,1.033
507.050,1.037
507.080,1.029
507.110,1.034
507.140,1.042
507.170,1.045
507.200,1.042
507.230,1.040
507.260,1.037
507.290,1.046
507.320,1.043
507.350,1.041
507.380,1.039
507.410,1.039
507.440,1.045
507.470,1.049
507.500,1.046
507.530,1.035
507.560,1.036
507.590,1.041
507.620,1.039
507.650,1.034
507.680,1.033
507.710,1.036
507.740,1.034
507.770,1.044
507.800,1.031
507.830,1.033
507.860,1.040
507.890,1.040
507.920,1.038
507.950,1.041
507.980,1.039
508.010,1.034
508.040,1.040
508.070,1.040
508.100,1.040
508.130,1.046
508.160,1.043
508.190,1.039
508.220,1.040
508.250,1.048
508.280,1.037
508.310,1.034
508.340,1.036
508.370,1.040
508.400,1.040
508.430,1.044
508.460,1.043
508.490,1.045
508.520,1.046
508.550,1.049
508.580,1.046
508.610,1.052
508.640,1.080
508.670,1.080
508.700,1.085
508.730,1.066
508.760,1.062
508.790,1.054
508.820,1.048
508.850,1.045
508.880,1.035
508.910,1.032
508.940,1.037
508.970,1.038
509.000,1.002
509.030,1.009
509.060,1.018
509.090,0.997
509.120,0.995
509.150,0.993
509.180,1.016
509.210,1.013
509.240,0.966
509.270,0.978
509.300,1.004
509.330,0.992
509.360,0.971
509.390,0.985
509.420,0.997
509.450,0.999
509.480,0.997
509.510,1.002
509.540,0.996
509.570,1.025
509.600,1.011
509.630,1.005
509.660,0.988
509.690,0.995
509.720,1.003
509.750,1.005
509.780,1.002
509.810,1.009
509.840,1.009
509.870,1.006
509.900,1.003
509.930,0.988
509.960,0.991
509.990,0.994
510.020,0.991
510.050,1.013
510.080,1.016
510.110,0.997
510.140,0.998
510.170,0.997
510.200,1.016
510.230,0.976
510.260,0.980
510.290,0.999
510.320,0.993
510.350,0.979
510.380,0.984
510.410,0.991
510.440,0.991
510.470,0.965
510.500,0.986
510.530,1.000
510.560,1.000
510.590,0.952
510.620,0.971
510.650,1.006
510.680,0.971
510.710,0.977
510.740,0.997
510.770,0.996
510.800,0.992
510.830,1.000
510.860,0.991
510.890,0.998
510.920,1.017
510.950,1.021
510.980,1.000
511.010,1.010
511.040,1.043
511.070,1.075
511.100,1.088
511.130,1.052
511.160,0.969
511.190,0.995
511.220,1.021
511.250,1.005
511.280,1.009
511.310,1.029
511.340,1.069
511.370,1.022
511.400,1.051
511.430,1.053
511.460,1.019
511.490,1.031
511.520,1.037
511.550,1.039
511.580,1.034
511.610,1.020
511.640,1.020
511.670,1.031
511.700,1.031
511.730,1.013
511.760,1.013
511.790,1.023
511.820,1.010
511.850,1.009
511.880,1.027
511.910,1.013
511.940,1.004
511.970,1.040
512.000,1.030
512.030,1.025
512.060,1.016
512.090,1.035
512.120,1.042
512.150,1.015
512.180,1.025
512.210,1.037
512.240,1.022
512.270,1.016
512.300,1.037
512.330,1.030
512.360,1.017
512.390,1.022
512.420,1.024
512.450,1.031
512.480,1.023
512.510,1.012
512.540,1.018
512.570,1.031
512.600,1.021
512.630,1.009
512.660,1.016
512.690,1.027
512.720,1.015
512.750,1.013
512.780,1.019
512.810,1.026
512.840,1.037
512.870,1.023
512.900,1.018
512.930,1.010
512.960,1.035
512.990,1.039
513.020,1.024
513.050,1.032
513.080,1.028
513.110,1.016
513.140,1.028
513.170,1.016
513.200,1.023
513.230,1.025
513.260,1.027
513.290,1.005
513.320,1.016
513.350,1.023
513.380,1.016
513.410,1.010
513.440,1.014
513.470,1.027
513.500,1.016
513.530,1.012
513.560,1.017
513.590,1.014
513.620,1.018
513.650,1.022
513.680,1.016
513.710,1.015
513.740,1.020
513.770,1.026
513.800,1.022
513.830,1.021
513.860,1.021
513.890,1.034
513.920,1.026
513.950,1.018
513.980,1.025
514.010,1.034
514.040,1.018
514.070,1.021
514.100,1.033
514.130,1.030
514.160,1.013
514.190,1.005
514.220,1.019
514.250,1.027
514.280,1.021
514.310,1.016
514.340,1.017
514.370,1.011
514.400,1.038
514.430,1.011
514.460,1.021
514.490,1.027
514.520,1.016
514.550,1.014
514.580,1.013
514.610,1.013
514.640,1.015
514.670,1.021
514.700,1.024
514.730,1.019
514.760,1.005
514.790,1.012
514.820,1.018
514.850,1.016
514.880,1.012
514.910,1.008
514.940,1.020
514.970,1.017
515.000,1.013
515.030,1.017
515.060,1.017
515.090,1.015
515.120,1.013
515.150,1.022
515.180,1.022
515.210,1.013
515.240,1.011
515.270,1.017
515.300,1.021
515.330,1.019
515.360,1.015
515.390,1.014
515.420,1.017
515.450,1.023
515.480,1.018
515.510,1.010
515.540,1.017
515.570,1.014
515.600,1.006
515.630,1.011
515.660,1.003
515.690,0.997
515.720,1.005
515.750,1.021
515.780,1.008
515.810,1.015
515.840,1.040
515.870,1.052
515.900,1.036
515.930,1.022
515.960,1.019
515.990,1.003
516.020,0.995
516.050,1.007
516.080,1.015
516.110,1.017
516.140,1.027
516.170,0.994
516.200,0.998
516.230,1.014
516.260,0.999
516.290,0.996
516.320,0.997
516.350,1.008
516.380,1.027
516.410,1.025
516.440,0.998
516.470,1.010
516.500,1.015
516.530,1.000
516.560,1.008
516.590,1.012
516.620,1.006
516.650,1.008
516.680,1.013
516.710,1.010
516.740,1.008
516.770,1.011
516.800,1.022
516.830,1.011
516.860,1.015
516.890,1.008
516.920,1.004
516.950,1.016
516.980,1.008
517.010,1.000
517.040,1.003
517.070,1.002
517.100,1.004
517.130,1.008
517.160,1.008
517.190,1.008
517.220,1.008
517.250,1.007
517.280,1.004
517.310,1.011
517.340,1.003
517.370,1.000
517.400,1.008
517.430,1.010
517.460,1.006
517.490,1.011
517.520,1.007
517.550,1.005
517.580,1.002
517.610,1.015
517.640,1.012
517.670,1.001
517.700,1.006
517.730,1.010
517.760,1.003
517.790,1.013
517.820,1.010
517.850,1.014
517.880,1.012
517.910,1.005
517.940,1.009
517.970,1.006
518.000,1.011
518.030,1.006
518.060,0.998
518.090,1.006
518.120,1.012
518.150,1.015
518.180,1.012
518.210,1.011
518.240,1.015
518.270,1.008
518.300,1.007
518.330,1.003
518.360,1.008
518.390,1.015
518.420,1.020
518.450,1.022
518.480,1.020
518.510,1.030
518.540,1.027
518.570,1.025
518.600,1.036
518.630,0.993
518.660,0.988
518.690,0.990
518.720,1.007
518.750,0.967
518.780,1.005
518.810,0.987
518.840,0.981
518.870,0.975
518.900,0.976
518.930,0.985
518.960,0.989
518.990,0.982
519.020,0.981
519.050,1.001
519.080,0.983
519.110,0.986
519.140,0.999
519.170,0.989
519.200,0.990
519.230,0.986
519.260,0.978
519.290,0.966
519.320,0.966
519.350,0.954
519.380,1.021
519.410,0.997
519.440,0.996
519.470,0.979
519.500,0.980
519.530,0.983
519.560,1.003
519.590,0.984
519.620,0.997
519.650,0.997
519.680,0.991
519.710,0.993
519.740,0.997
519.770,0.981
519.800,0.992
519.830,1.000
519.860,0.977
519.890,0.977
519.920,0.988
519.950,1.023
519.980,0.952
520.010,0.994
520.040,0.988
520.070,0.988
520.100,0.976
520.130,0.966
520.160,0.997
520.190,1.005
520.220,1.022
520.250,0.996
520.280,0.955
520.310,1.009
520.340,0.994
520.370,0.982
520.400,0.989
520.430,0.992
520.460,1.001
520.490,0.986
520.520,1.007
520.550,0.994
520.580,0.989
520.610,0.963
520.640,0.983
520.670,0.992
520.700,0.972
520.730,0.980
520.760,0.988
520.790,0.990
520.820,0.969
520.850,0.975
520.880,0.996
520.910,1.005
520.940,0.973
520.970,0.999
521.000,0.974
521.030,0.983
521.060,0.988
521.090,0.992
521.120,0.996
521.150,1.002
521.180,1.007
521.210,0.997
521.240,0.987
521.270,0.995
521.300,1.008
521.330,0.983
521.360,0.982
521.390,0.984
521.420,1.009
521.450,0.995
521.480,0.990
521.510,0.987
521.540,0.971
521.570,0.990
521.600,0.992
521.630,1.000
521.660,0.992
521.690,0.998
521.720,0.979
521.750,0.961
521.780,0.992
521.810,1.001
521.840,0.985
521.870,1.004
521.900,0.981
521.930,0.991
521.960,0.995
521.990,0.995
522.020,0.997
522.050,1.004
522.080,1.003
522.110,0.985
522.140,1.010
522.170,1.038
522.200,0.985
522.230,0.993
522.260,1.017
522.290,0.990
522.320,1.049
522.350,1.004
522.380,0.996
522.410,1.017
522.440,0.999
522.470,1.021
522.500,1.006
522.530,0.994
522.560,1.008
522.590,1.030
522.620,0.964
522.650,0.994
522.680,1.002
522.710,1.019
522.740,1.018
522.770,1.024
522.800,0.988
522.830,0.991
522.860,1.023
522.890,1.011
522.920,0.978
522.950,1.025
522.980,1.010
523.010,1.028
523.040,1.017
523.070,1.010
523.100,1.022
523.130,1.002
523.160,1.023
523.190,0.979
523.220,1.024
523.250,0.980
523.280,1.005
523.310,1.030
523.340,0.991
523.370,0.958
523.400,1.012
523.430,0.996
523.460,0.996
523.490,1.049
523.520,0.994
523.550,1.021
523.580,0.998
523.610,1.031
523.640,0.993
523.670,1.036
523.700,0.995
523.730,1.006
523.760,1.086
523.790,1.046
523.820,1.015
523.850,1.016
523.880,1.067
523.910,1.019
523.940,0.957
523.970,1.033
524.000,1.009
524.030,1.051
524.060,1.013
524.090,0.990
524.120,0.988
524.150,1.059
524.180,0.980
524.210,1.064
524.240,1.030
524.270,1.052
524.300,0.981
524.330,1.070
524.360,1.014
524.390,1.015
524.420,1.042
524.450,1.037
524.480,1.040
524.510,1.038
524.540,1.024
524.570,1.059
524.600,1.055
524.630,1.034
524.660,1.038
524.690,1.033
524.720,1.026
524.750,1.016
524.780,1.034
524.810,1.053
524.840,1.049
524.870,1.042
524.900,1.053
524.930,1.033
524.960,0.994
524.990,1.026
525.020,1.033
525.050,1.032
525.080,1.028
525.110,1.020
525.140,1.038
525.170,1.023
525.200,1.022
525.230,1.036
525.260,1.025
525.290,1.019
525.320,1.001
525.350,1.042
525.380,1.024
525.410,1.041
525.440,1.029
525.470,1.051
525.500,1.043
525.530,1.007
525.560,1.072
525.590,0.971
525.620,0.993
525.650,1.028
525.680,1.030
525.710,1.002
525.740,1.010
525.770,1.047
525.800,1.025
525.830,0.977
525.860,1.014
525.890,1.040
525.920,1.039
525.950,1.042
525.980,1.030
526.010,1.041
526.040,1.047
526.070,1.039
526.100,1.060
526.130,1.053
526.160,1.021
526.190,1.015
526.220,1.038
526.250,1.035
526.280,1.034
526.310,1.039
526.340,0.999
526.370,1.009
526.400,1.024
526.430,1.045
526.460,1.088
526.490,1.082
526.520,1.050
526.550,1.029
526.580,1.040
526.610,1.029
526.640,1.012
526.670,0.988
526.700,1.005
526.730,1.004
526.760,0.992
526.790,0.990
526.820,1.007
526.850,1.013
526.880,1.007
526.910,0.991
526.940,1.018
526.970,1.020
527.000,1.009
527.030,0.993
527.060,1.011
527.090,1.019
527.120,0.994
527.150,1.021
527.180,1.043
527.210,1.015
527.240,1.016
527.270,1.023
527.300,1.006
527.330,0.999
527.360,1.025
527.390,1.023
527.420,1.018
527.450,1.021
527.480,1.014
527.510,1.018
527.540,1.048
527.570,1.017
527.600,1.000
527.630,1.019
527.660,1.016
527.690,1.005
527.720,1.031
527.750,1.031
527.780,1.028
527.810,1.034
527.840,1.025
527.870,1.014
527.900,0.998
527.930,1.009
527.960,1.003
527.990,1.008
528.020,0.983
528.050,1.008
528.080,1.006
528.110,0.999
528.140,1.001
528.170,1.001
528.200,1.001
528.230,0.997
528.260,1.000
528.290,1.016
528.320,1.009
528.350,1.013
528.380,1.014
528.410,1.012
528.440,1.007
528.470,1.008
528.500,1.003
528.530,1.008
528.560,1.011
528.590,1.011
528.620,1.012
528.650,1.013
528.680,1.015
528.710,1.008
528.740,1.005
528.770,1.015
528.800,1.006
528.830,1.003
528.860,1.004
528.890,1.014
528.920,1.012
528.950,1.010
528.980,1.009
529.010,1.009
529.040,0.999
529.070,1.003
529.100,1.009
529.130,1.010
529.160,1.012
529.190,1.014
529.220,1.007
529.250,1.008
529.280,1.012
529.310,1.004
529.340,0.992
529.370,1.003
529.400,1.009
529.430,1.014
529.460,1.017
529.490,1.008
529.520,0.995
529.550,1.002
529.580,1.003
529.610,1.003
529.640,1.008
529.670,1.009
529.700,1.004
529.730,1.007
529.760,1.011
529.790,1.010
529.820,1.006
529.850,1.009
529.880,1.000
529.910,1.002
529.940,1.007
529.970,1.008
530.000,1.007
530.030,1.012
530.060,1.017
530.090,1.018
530.120,1.023
530.150,1.029
530.180,1.021
530.210,1.022
530.240,1.015
530.270,1.006
530.300,0.996
530.330,1.007
530.360,0.999
530.390,0.995
530.420,0.992
530.450,0.996
530.480,0.999
530.510,0.997
530.540,0.997
530.570,0.987
530.600,0.987
530.630,0.994
530.660,0.987
530.690,0.973
530.720,0.989
530.750,0.989
530.780,0.971
530.810,0.973
530.840,0.978
530.870,0.995
530.900,0.980
530.930,0.983
530.960,0.989
530.990,0.990
531.020,0.980
531.050,0.982
531.080,0.981
531.110,0.979
531.140,0.987
531.170,0.986
531.200,0.989
531.230,0.995
531.260,0.990
531.290,0.983
531.320,0.988
531.350,0.974
531.380,0.978
531.410,0.979
531.440,0.985
531.470,0.979
531.500,0.985
531.530,0.991
531.560,0.990
531.590,0.992
531.620,0.984
531.650,0.990
531.680,0.991
531.710,0.987
531.740,0.985
531.770,0.988
531.800,0.995
531.830,0.984
531.860,0.994
531.890,0.990
531.920,0.996
531.950,0.982
531.980,0.982
532.010,0.995
532.040,0.992
532.070,0.990
532.100,0.989
532.130,0.987
532.160,0.993
532.190,0.998
532.220,0.989
532.250,0.992
532.280,0.996
532.310,0.991
532.340,0.988
532.370,0.989
532.400,0.988
532.430,0.990
532.460,0.991
532.490,0.989
532.520,0.990
