df_hash,22ZHK4.L745P3
293.070,1.007
293.100,1.008
293.130,1.003
293.160,1.001
293.190,1.008
293.220,1.006
293.250,1.005
293.280,1.008
293.310,1.004
293.340,1.007
293.370,1.007
293.400,1.003
293.430,1.000
293.460,1.003
293.490,1.008
293.520,1.004
293.550,1.007
293.580,1.003
293.610,1.004
293.640,1.008
293.670,1.004
293.700,1.002
293.730,1.005
293.760,1.011
293.790,1.002
293.820,1.000
293.850,1.012
293.880,1.003
293.910,1.010
293.940,1.002
293.970,1.004
294.000,1.005
294.030,1.008
294.060,1.008
294.090,1.004
294.120,1.004
294.150,1.010
294.180,1.002
294.210,0.995
294.240,1.004
294.270,1.001
294.300,1.010
294.330,1.004
294.360,1.005
294.390,1.009
294.420,1.007
294.450,1.005
294.480,1.007
294.510,1.000
294.540,1.000
294.570,1.006
294.600,1.011
294.630,1.004
294.660,1.004
294.690,1.008
294.720,1.008
294.750,1.008
294.780,1.001
294.810,1.007
294.840,1.008
294.870,1.006
294.900,1.007
294.930,1.004
294.960,1.008
294.990,1.007
295.020,1.002
295.050,1.006
295.080,1.006
295.110,1.004
295.140,1.011
295.170,1.007
295.200,1.007
295.230,1.000
295.260,1.009
295.290,1.002
295.320,1.009
295.350,1.005
295.380,1.001
295.410,1.005
295.440,1.012
295.470,1.010
295.500,1.005
295.530,1.009
295.560,1.004
295.590,1.009
295.620,1.007
295.650,0.995
295.680,1.011
295.710,1.010
295.740,0.999
295.770,1.007
295.800,1.009
295.830,1.010
295.860,1.013
295.890,1.009
295.920,1.012
295.950,1.000
295.980,1.005
296.010,1.005
296.040,1.004
296.070,1.005
296.100,1.003
296.130,1.005
296.160,1.008
296.190,1.010
296.220,1.011
296.250,1.009
296.280,1.011
296.310,1.005
296.340,1.012
296.370,1.006
296.400,1.007
296.430,1.008
296.460,1.003
296.490,1.001
296.520,1.012
296.550,1.003
296.580,1.010
296.610,1.010
296.640,1.007
296.670,1.009
296.700,1.010
296.730,1.010
296.760,1.008
296.790,1.003
296.820,1.008
296.850,1.009
296.880,1.007
296.910,1.002
296.940,1.012
296.970,1.011
297.000,1.012
297.030,1.009
297.060,1.010
297.090,1.011
297.120,1.013
297.150,1.000
297.180,1.008
297.210,1.007
297.240,1.004
297.270,1.005
297.300,1.014
297.330,1.006
297.360,1.009
297.390,1.009
297.420,1.005
297.450,1.006
297.480,1.013
297.510,1.007
297.540,1.006
297.570,1.012
297.600,1.014
297.630,1.007
297.660,1.010
297.690,1.006
297.720,1.003
297.750,1.012
297.780,1.014
297.810,1.002
297.840,1.009
297.870,1.010
297.900,1.011
297.930,1.007
297.960,1.007
297.990,1.015
298.020,1.004
298.050,1.013
298.080,1.012
298.110,1.011
298.140,1.010
298.170,1.011
298.200,1.009
298.230,1.005
298.260,1.005
298.290,1.006
298.320,1.006
298.350,1.011
298.380,1.007
298.410,1.002
298.440,1.016
298.470,1.011
298.500,1.010
298.530,1.007
298.560,1.008
298.590,1.015
298.620,1.006
298.650,1.009
298.680,1.012
298.710,1.010
298.740,1.012
298.770,1.008
298.800,1.008
298.830,1.012
298.860,1.008
298.890,1.009
298.920,1.007
298.950,1.007
298.980,1.008
299.010,1.014
299.040,1.017
299.070,1.011
299.100,1.004
299.130,1.013
299.160,1.017
299.190,1.009
299.220,1.004
299.250,1.009
299.280,1.016
299.310,1.010
299.340,1.012
299.370,1.008
299.400,1.008
299.430,1.007
299.460,1.007
299.490,1.012
299.520,1.009
299.550,1.004
299.580,1.012
299.610,1.007
299.640,1.006
299.670,1.010
299.700,1.008
299.730,1.007
299.760,1.008
299.790,1.005
299.820,1.008
299.850,1.009
299.880,1.011
299.910,1.011
299.940,1.011
299.970,1.013
300.000,1.016
300.030,1.004
300.060,1.005
300.090,1.004
300.120,1.004
300.150,1.013
300.180,1.014
300.210,1.011
300.240,1.016
300.270,1.006
300.300,1.009
300.330,1.013
300.360,1.011
300.390,1.008
300.420,1.014
300.450,1.004
300.480,1.009
300.510,1.009
300.540,1.010
300.570,1.007
300.600,1.012
300.630,1.006
300.660,1.010
300.690,1.007
300.720,1.008
300.750,1.004
300.780,1.013
300.810,1.007
300.840,1.008
300.870,1.012
300.900,1.020
300.930,1.010
300.960,1.017
300.990,1.007
301.020,1.013
301.050,1.016
301.080,1.011
301.110,1.012
301.140,1.007
301.170,1.015
301.200,1.011
301.230,1.017
301.260,1.009
301.290,1.006
301.320,1.003
301.350,1.015
301.380,1.022
301.410,1.012
301.440,1.013
301.470,1.013
301.500,1.010
301.530,1.014
301.560,1.011
301.590,1.007
301.620,1.005
301.650,1.007
301.680,1.004
301.710,0.999
301.740,0.986
301.770,0.993
301.800,0.987
301.830,0.999
301.860,0.991
301.890,0.979
301.920,1.010
301.950,0.996
301.980,0.998
302.010,0.986
302.040,0.985
302.070,1.009
302.100,0.993
302.130,0.992
302.160,1.002
302.190,0.995
302.220,1.015
302.250,1.018
302.280,1.009
302.310,1.013
302.340,0.993
302.370,0.977
302.400,1.003
302.430,0.999
302.460,0.992
302.490,1.006
302.520,1.007
302.550,1.004
302.580,1.018
302.610,1.009
302.640,1.013
302.670,1.014
302.700,1.013
302.730,1.007
302.760,1.011
302.790,1.001
302.820,1.006
302.850,1.003
302.880,0.999
302.910,0.992
302.940,0.996
302.970,0.996
303.000,0.997
303.030,1.003
303.060,0.993
303.090,0.991
303.120,0.994
303.150,1.009
303.180,1.004
303.210,0.993
303.240,0.998
303.270,1.001
303.300,1.005
303.330,1.004
303.360,1.005
303.390,1.005
303.420,0.996
303.450,0.994
303.480,1.002
303.510,1.004
303.540,0.994
303.570,1.002
303.600,1.007
303.630,0.996
303.660,0.998
303.690,1.002
303.720,1.003
303.750,1.004
303.780,1.000
303.810,1.000
303.840,1.001
303.870,1.001
303.900,1.006
303.930,0.994
303.960,1.005
303.990,1.001
304.020,1.000
304.050,1.001
304.080,1.003
304.110,1.009
304.140,1.002
304.170,1.005
304.200,1.007
304.230,0.997
304.260,1.003
304.290,0.998
304.320,1.004
304.350,1.005
304.380,1.002
304.410,1.004
304.440,0.996
304.470,1.005
304.500,1.009
304.530,1.004
304.560,1.003
304.590,0.995
304.620,1.002
304.650,0.999
304.680,1.000
304.710,1.008
304.740,1.002
304.770,0.999
304.800,0.997
304.830,0.999
304.860,1.002
304.890,1.001
304.920,1.003
304.950,1.007
304.980,1.002
305.010,1.002
305.040,1.001
305.070,1.005
305.100,1.001
305.130,1.005
305.160,0.997
305.190,1.004
305.220,1.002
305.250,1.009
305.280,1.000
305.310,1.005
305.340,0.997
305.370,1.002
305.400,1.005
305.430,1.003
305.460,1.004
305.490,1.000
305.520,0.994
305.550,1.008
305.580,1.011
305.610,1.003
305.640,1.000
305.670,1.005
305.700,1.000
305.730,1.004
305.760,1.008
305.790,1.004
305.820,1.008
305.850,1.010
305.880,1.007
305.910,1.000
305.940,0.996
305.970,1.007
306.000,1.009
306.030,1.004
306.060,1.010
306.090,1.014
306.120,1.005
306.150,1.006
306.180,1.000
306.210,1.005
306.240,1.002
306.270,1.016
306.300,1.004
306.330,1.011
306.360,1.014
306.390,1.015
306.420,1.011
306.450,1.015
306.480,1.001
306.510,0.995
306.540,0.997
306.570,0.988
306.600,0.998
306.630,1.003
306.660,0.997
306.690,1.001
306.720,1.003
306.750,1.005
306.780,1.003
306.810,1.008
306.840,0.996
306.870,1.006
306.900,1.011
306.930,0.997
306.960,1.007
306.990,1.015
307.020,1.020
307.050,1.043
307.080,1.037
307.110,1.018
307.140,1.002
307.170,0.990
307.200,0.989
307.230,0.981
307.260,0.991
307.290,0.998
307.320,1.005
307.350,0.991
307.380,0.998
307.410,1.022
307.440,0.988
307.470,0.999
307.500,0.999
307.530,0.980
307.560,1.009
307.590,0.998
307.620,0.984
307.650,0.996
307.680,1.019
307.710,0.998
307.740,0.998
307.770,0.995
307.800,0.991
307.830,0.994
307.860,1.003
307.890,1.002
307.920,1.007
307.950,1.015
307.980,1.009
308.010,1.004
308.040,0.995
308.070,1.002
308.100,1.005
308.130,1.003
308.160,1.001
308.190,0.998
308.220,1.006
308.250,1.003
308.280,0.997
308.310,1.003
308.340,1.005
308.370,1.011
308.400,1.000
308.430,0.999
308.460,1.007
308.490,1.001
308.520,1.001
308.550,1.002
308.580,1.010
308.610,1.004
308.640,1.001
308.670,1.008
308.700,1.009
308.730,1.006
308.760,1.011
308.790,1.005
308.820,1.002
308.850,1.001
308.880,1.001
308.910,0.998
308.940,1.006
308.970,1.003
309.000,1.004
309.030,1.008
309.060,1.006
309.090,1.001
309.120,1.002
309.150,1.003
309.180,1.003
309.210,1.011
309.240,1.003
309.270,1.001
309.300,1.009
309.330,1.005
309.360,1.000
309.390,1.006
309.420,1.006
309.450,1.002
309.480,1.001
309.510,1.005
309.540,1.005
309.570,1.005
309.600,1.009
309.630,1.007
309.660,1.001
309.690,1.007
309.720,1.011
309.750,0.999
309.780,1.000
309.810,1.006
309.840,1.000
309.870,1.009
309.900,1.007
309.930,1.003
309.960,1.004
309.990,1.007
310.020,1.007
310.050,0.999
310.080,1.007
310.110,1.007
310.140,1.005
310.170,1.004
310.200,1.011
310.230,1.001
310.260,1.007
310.290,1.008
310.320,1.008
310.350,1.005
310.380,1.002
310.410,1.007
310.440,1.010
310.470,0.999
310.500,1.006
310.530,0.998
310.560,1.008
310.590,1.012
310.620,1.004
310.650,0.999
310.680,1.002
310.710,1.002
310.740,1.009
310.770,1.009
310.800,1.006
310.830,1.009
310.860,1.001
310.890,1.008
310.920,1.007
310.950,1.014
310.980,1.000
311.010,1.017
311.040,1.007
311.070,1.008
311.100,1.007
311.130,1.005
311.160,0.997
311.190,1.021
311.220,1.004
311.250,1.010
311.280,1.008
311.310,1.014
311.340,1.002
311.370,1.000
311.400,1.019
311.430,1.003
311.460,1.007
311.490,1.006
311.520,1.006
311.550,1.001
311.580,1.006
311.610,1.008
311.640,1.003
311.670,1.004
311.700,1.004
311.730,1.003
311.760,1.006
311.790,1.000
311.820,1.001
311.850,1.005
311.880,1.006
311.910,1.005
311.940,1.004
311.970,1.000
312.000,1.007
312.030,1.001
312.060,1.013
312.090,1.005
312.120,1.007
312.150,1.009
312.180,1.008
312.210,0.997
312.240,1.004
312.270,1.006
312.300,1.003
312.330,1.006
312.360,1.014
312.390,1.006
312.420,1.008
312.450,1.008
312.480,1.007
312.510,1.008
312.540,1.007
312.570,1.005
312.600,1.011
312.630,1.005
312.660,1.004
312.690,1.002
312.720,1.009
312.750,1.005
312.780,1.010
312.810,1.003
312.840,1.007
312.870,1.002
312.900,1.007
312.930,1.009
312.960,1.001
312.990,1.007
313.020,1.004
313.050,1.007
313.080,1.001
313.110,1.004
313.140,1.011
313.170,1.009
313.200,1.010
313.230,1.005
313.260,1.006
313.290,1.012
313.320,1.005
313.350,1.008
313.380,1.002
313.410,1.004
313.440,1.008
313.470,1.003
313.500,1.010
313.530,1.006
313.560,1.005
313.590,1.004
313.620,1.005
313.650,1.007
313.680,1.011
313.710,1.009
313.740,0.998
313.770,1.003
313.800,1.006
313.830,1.014
313.860,1.007
313.890,1.006
313.920,1.000
313.950,1.011
313.980,1.017
314.010,1.000
314.040,1.003
314.070,1.014
314.100,1.010
314.130,1.006
314.160,1.007
314.190,1.006
314.220,1.005
314.250,1.007
314.280,1.005
314.310,1.003
314.340,1.011
314.370,1.006
314.400,1.014
314.430,1.007
314.460,1.005
314.490,1.015
314.520,1.006
314.550,1.010
314.580,1.021
314.610,1.011
314.640,1.017
314.670,1.005
314.700,1.009
314.730,1.009
314.760,1.011
314.790,0.999
314.820,1.000
314.850,0.998
314.880,1.004
314.910,1.007
314.940,0.986
314.970,1.000
315.000,1.002
315.030,0.996
315.060,0.982
315.090,0.996
315.120,1.001
315.150,0.987
315.180,0.992
315.210,0.997
315.240,0.993
315.270,1.002
315.300,1.001
315.330,0.981
315.360,0.986
315.390,0.996
315.420,0.992
315.450,0.984
315.480,0.997
315.510,0.982
315.540,0.987
315.570,0.988
315.600,0.985
315.630,0.980
315.660,0.994
315.690,0.998
315.720,0.995
315.750,0.980
315.780,0.991
315.810,0.998
315.840,0.999
315.870,0.988
315.900,0.989
315.930,1.002
315.960,1.003
315.990,0.995
316.020,1.002
316.050,0.998
316.080,0.983
316.110,0.978
316.140,0.993
316.170,0.983
316.200,1.001
316.230,1.010
316.260,0.994
316.290,0.995
316.320,0.988
316.350,0.977
316.380,0.976
316.410,0.979
316.440,0.993
316.470,0.985
316.500,0.980
316.530,0.975
316.560,0.968
316.590,0.970
316.620,0.962
316.650,0.964
316.680,0.968
316.710,0.979
316.740,1.004
316.770,1.004
316.800,0.999
316.830,1.000
316.860,1.009
316.890,1.016
316.920,1.008
316.950,0.996
316.980,1.006
317.010,1.017
317.040,1.008
317.070,1.002
317.100,0.997
317.130,0.992
317.160,0.988
317.190,0.990
317.220,0.982
317.250,0.988
317.280,0.988
317.310,0.976
317.340,0.973
317.370,0.984
317.400,0.981
317.430,0.976
317.460,0.976
317.490,0.981
317.520,0.975
317.550,0.983
317.580,0.984
317.610,0.982
317.640,0.977
317.670,0.988
317.700,0.983
317.730,0.987
317.760,0.999
317.790,0.987
317.820,1.005
317.850,1.022
317.880,1.023
317.910,1.018
317.940,0.998
317.970,1.003
318.000,1.023
318.030,1.012
318.060,0.972
318.090,0.986
318.120,0.983
318.150,0.985
318.180,0.982
318.210,0.999
318.240,1.020
318.270,1.016
318.300,1.007
318.330,1.007
318.360,1.007
318.390,0.994
318.420,0.997
318.450,0.986
318.480,1.006
318.510,1.006
318.540,1.005
318.570,0.996
318.600,1.004
318.630,0.991
318.660,0.988
318.690,1.007
318.720,0.995
318.750,0.990
318.780,0.996
318.810,0.988
318.840,1.000
318.870,1.003
318.900,1.016
318.930,0.999
318.960,0.997
318.990,1.003
319.020,0.997
319.050,0.997
319.080,1.000
319.110,0.999
319.140,1.002
319.170,0.991
319.200,1.003
319.230,0.989
319.260,0.988
319.290,1.003
319.320,1.002
319.350,0.993
319.380,0.988
319.410,0.995
319.440,0.998
319.470,0.999
319.500,0.998
319.530,1.002
319.560,0.999
319.590,0.993
319.620,0.993
319.650,1.001
319.680,1.004
319.710,0.996
319.740,0.997
319.770,0.995
319.800,1.002
319.830,0.995
319.860,0.995
319.890,1.002
319.920,0.995
319.950,0.998
319.980,0.996
320.010,1.002
320.040,0.996
320.070,0.992
320.100,0.995
320.130,1.003
320.160,0.998
320.190,0.993
320.220,1.000
320.250,1.003
320.280,0.996
320.310,0.988
320.340,0.996
320.370,1.003
320.400,0.990
320.430,1.001
320.460,0.998
320.490,1.002
320.520,1.007
320.550,0.993
320.580,0.997
320.610,0.999
320.640,1.001
320.670,1.001
320.700,1.001
320.730,0.997
320.760,0.996
320.790,1.000
320.820,0.996
320.850,1.003
320.880,1.001
320.910,1.000
320.940,0.995
320.970,0.995
321.000,1.000
321.030,1.000
321.060,0.999
321.090,0.997
321.120,0.992
321.150,0.996
321.180,0.996
321.210,0.997
321.240,0.999
321.270,1.003
321.300,1.000
321.330,0.997
321.360,0.995
321.390,1.001
321.420,1.006
321.450,1.000
321.480,0.999
321.510,0.997
321.540,0.997
321.570,1.001
321.600,0.993
321.630,1.000
321.660,1.000
321.690,0.999
321.720,0.989
321.750,1.000
321.780,0.995
321.810,1.003
321.840,1.004
321.870,1.002
321.900,0.997
321.930,1.003
321.960,0.996
321.990,1.000
322.020,0.997
322.050,0.992
322.080,1.001
322.110,1.004
322.140,0.995
322.170,0.993
322.200,1.000
322.230,0.992
322.260,0.997
322.290,0.992
322.320,0.995
322.350,1.002
322.380,0.991
322.410,0.995
322.440,0.994
322.470,0.998
322.500,1.005
322.530,0.997
322.560,0.991
322.590,0.998
322.620,0.995
322.650,0.994
322.680,0.995
322.710,1.000
322.740,0.997
322.770,1.001
322.800,0.990
322.830,0.993
322.860,0.997
322.890,1.003
322.920,0.999
322.950,0.999
322.980,1.003
323.010,0.997
323.040,0.996
323.070,1.002
323.100,0.994
323.130,0.998
323.160,1.008
323.190,0.998
323.220,0.998
323.250,0.999
323.280,1.002
323.310,0.996
323.340,0.995
323.370,0.995
323.400,0.998
323.430,0.999
323.460,1.006
323.490,0.996
323.520,0.994
323.550,0.997
323.580,0.999
323.610,0.999
323.640,0.997
323.670,0.996
323.700,0.999
323.730,1.002
323.760,1.002
323.790,0.996
323.820,1.003
323.850,1.003
323.880,0.998
323.910,0.992
323.940,1.008
323.970,1.005
324.000,0.999
324.030,0.994
324.060,0.997
324.090,0.999
324.120,1.001
324.150,0.998
324.180,0.998
324.210,0.998
324.240,1.002
324.270,0.999
324.300,1.007
324.330,1.003
324.360,0.992
324.390,0.999
324.420,1.002
324.450,0.998
324.480,1.002
324.510,0.998
324.540,1.005
324.570,1.003
324.600,0.999
324.630,1.002
324.660,0.997
324.690,0.999
324.720,0.995
324.750,1.002
324.780,0.999
324.810,0.999
324.840,1.000
324.870,0.998
324.900,0.997
324.930,1.002
324.960,0.995
324.990,1.000
325.020,1.003
325.050,1.003
325.080,1.000
325.110,1.001
325.140,0.991
325.170,1.005
325.200,1.003
325.230,0.993
325.260,0.998
325.290,0.998
325.320,0.999
325.350,1.000
325.380,1.000
325.410,0.991
325.440,0.995
325.470,1.002
325.500,1.000
325.530,0.999
325.560,0.997
325.590,0.999
325.620,0.999
325.650,0.999
325.680,0.998
325.710,1.001
325.740,1.000
325.770,1.000
325.800,0.995
325.830,1.002
325.860,1.000
325.890,1.002
325.920,0.995
325.950,0.999
325.980,1.004
326.010,1.003
326.040,0.995
326.070,1.000
326.100,0.988
326.130,0.994
326.160,1.006
326.190,0.998
326.220,1.002
326.250,0.996
326.280,0.994
326.310,0.998
326.340,1.000
326.370,1.002
326.400,0.998
326.430,1.003
326.460,1.010
326.490,1.010
326.520,0.995
326.550,1.002
326.580,1.006
326.610,1.005
326.640,0.997
326.670,0.999
326.700,1.004
326.730,1.007
326.760,1.004
326.790,1.001
326.820,1.006
326.850,0.993
326.880,0.993
326.910,1.008
326.940,0.996
326.970,0.996
327.000,0.992
327.030,0.996
327.060,0.989
327.090,0.997
327.120,0.996
327.150,0.993
327.180,0.994
327.210,0.986
327.240,0.986
327.270,0.987
327.300,0.990
327.330,0.992
327.360,0.994
327.390,0.992
327.420,0.990
327.450,0.994
327.480,0.992
327.510,0.992
327.540,0.984
327.570,0.997
327.600,0.994
327.630,0.996
327.660,0.987
327.690,0.991
327.720,0.994
327.750,1.000
327.780,1.006
327.810,0.999
327.840,0.999
327.870,0.999
327.900,1.000
327.930,0.989
327.960,0.989
327.990,0.999
328.020,0.996
328.050,0.994
328.080,0.989
328.110,0.995
328.140,1.004
328.170,0.995
328.200,0.998
328.230,0.998
328.260,0.998
328.290,0.994
328.320,0.998
328.350,0.997
328.380,0.996
328.410,0.987
328.440,0.997
328.470,0.994
328.500,0.999
328.530,0.993
328.560,0.992
328.590,0.989
328.620,0.969
328.650,0.968
328.680,0.958
328.710,0.977
328.740,0.970
328.770,0.989
328.800,0.990
328.830,0.990
328.860,0.993
328.890,0.990
328.920,0.970
328.950,0.991
328.980,0.999
329.010,0.989
329.040,1.008
329.070,1.010
329.100,1.012
329.130,1.010
329.160,1.026
329.190,1.011
329.220,1.003
329.250,1.014
329.280,1.007
329.310,1.014
329.340,1.006
329.370,0.993
329.400,1.009
329.430,1.010
329.460,0.997
329.490,1.006
329.520,1.006
329.550,1.009
329.580,1.012
329.610,1.009
329.640,1.007
329.670,1.007
329.700,1.006
329.730,1.003
329.760,1.006
329.790,1.006
329.820,1.007
329.850,1.006
329.880,1.002
329.910,0.998
329.940,0.995
329.970,0.997
330.000,1.000
330.030,1.006
330.060,0.998
330.090,0.996
330.120,0.995
330.150,0.996
330.180,0.992
330.210,0.997
330.240,0.993
330.270,1.002
330.300,0.996
330.330,0.985
330.360,0.998
330.390,0.995
330.420,0.981
330.450,1.006
330.480,1.000
330.510,0.997
330.540,0.999
330.570,0.992
330.600,0.991
330.630,0.994
330.660,0.994
330.690,1.000
330.720,0.987
330.750,0.993
330.780,0.990
330.810,0.998
330.840,1.011
330.870,0.996
330.900,0.996
330.930,0.993
330.960,0.998
330.990,0.998
331.020,0.996
331.050,0.993
331.080,0.997
331.110,0.994
331.140,1.003
331.170,1.009
331.200,1.002
331.230,1.001
331.260,0.999
331.290,1.001
331.320,0.999
331.350,1.001
331.380,1.004
331.410,1.002
331.440,1.002
331.470,1.004
331.500,1.008
331.530,1.010
331.560,1.009
331.590,1.006
331.620,1.005
331.650,1.004
331.680,1.007
331.710,0.997
331.740,0.988
331.770,0.989
331.800,0.995
331.830,1.000
331.860,1.009
331.890,1.010
331.920,0.997
331.950,0.999
331.980,0.999
332.010,0.997
332.040,0.988
332.070,0.983
332.100,0.993
332.130,0.996
332.160,0.993
332.190,0.996
332.220,0.996
332.250,0.991
332.280,0.990
332.310,0.993
332.340,0.996
332.370,0.995
332.400,0.995
332.430,0.994
332.460,0.992
332.490,0.998
332.520,1.003
332.550,0.995
332.580,0.998
332.610,1.004
332.640,1.002
332.670,0.998
332.700,0.993
332.730,0.999
332.760,0.994
332.790,1.002
332.820,1.004
332.850,0.997
332.880,0.997
332.910,1.001
332.940,0.998
332.970,0.995
333.000,0.994
333.030,0.998
333.060,1.001
333.090,0.999
333.120,0.992
333.150,0.996
333.180,1.001
333.210,1.006
333.240,0.998
333.270,0.998
333.300,1.002
333.330,1.001
333.360,0.992
333.390,0.996
333.420,0.991
333.450,1.002
333.480,0.999
333.510,1.001
333.540,1.007
333.570,0.998
333.600,0.999
333.630,1.004
333.660,0.998
333.690,0.994
333.720,0.998
333.750,1.003
333.780,1.003
333.810,0.999
333.840,0.992
333.870,1.001
333.900,1.003
333.930,0.999
333.960,0.999
333.990,1.001
334.020,0.999
334.050,0.997
334.080,0.999
334.110,0.993
334.140,0.994
334.170,1.006
334.200,1.009
334.230,1.002
334.260,0.998
334.290,1.002
334.320,1.001
334.350,1.002
334.380,0.999
334.410,0.995
334.440,0.997
334.470,1.005
334.500,1.002
334.530,1.004
334.560,0.995
334.590,0.996
334.620,0.999
334.650,1.003
334.680,1.007
334.710,0.997
334.740,1.003
334.770,0.996
334.800,0.996
334.830,1.000
334.860,1.000
334.890,0.999
334.920,0.998
334.950,1.004
334.980,1.002
335.010,0.999
335.040,0.999
335.070,1.005
335.100,0.999
335.130,1.000
335.160,0.997
335.190,0.999
335.220,1.002
335.250,1.005
335.280,0.998
335.310,1.001
335.340,1.006
335.370,1.000
335.400,1.000
335.430,1.003
335.460,1.004
335.490,1.001
335.520,0.998
335.550,0.995
335.580,1.002
335.610,0.993
335.640,0.999
335.670,1.010
335.700,1.007
335.730,1.000
335.760,1.002
335.790,1.000
335.820,0.999
335.850,1.005
335.880,1.002
335.910,0.997
335.940,1.000
335.970,0.999
336.000,1.004
336.030,1.014
336.060,1.015
336.090,0.991
336.120,1.005
336.150,1.003
336.180,1.001
336.210,0.999
336.240,1.003
336.270,0.999
336.300,1.004
336.330,1.009
336.360,1.006
336.390,1.003
336.420,1.007
336.450,1.007
336.480,1.010
336.510,1.008
336.540,1.004
336.570,1.013
336.600,1.019
336.630,1.017
336.660,1.013
336.690,1.002
336.720,0.996
336.750,0.999
336.780,0.997
336.810,0.998
336.840,1.008
336.870,1.001
336.900,1.006
336.930,0.995
336.960,0.993
336.990,0.993
337.020,0.993
337.050,0.987
337.080,0.983
