df_hash,22ZHK4.L745P3
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.HN75
person_label,V121
date_time_start,2026-04-06_13-33-18.934000_+03
date_time_start_unix,1775464398.934
date_time_end,2026-04-06_13-41-40.504000_+03
length_difference_noticed,no

time,ppg_med
442.030,264
442.055,212
442.080,171
442.105,137
442.130,93
442.155,27
442.180,-44
442.205,-85
442.230,-59
442.255,36
442.280,162
442.305,269
442.330,331
442.355,358
442.380,377
442.405,401
442.430,419
442.455,418
442.480,397
442.505,373
442.530,359
442.555,355
442.580,346
442.605,318
442.630,269
442.655,210
442.680,157
442.705,114
442.730,70
442.755,6
442.780,-79
442.805,-158
442.830,-178
442.855,-110
442.880,28
442.905,181
442.930,296
442.955,363
442.980,408
443.005,452
443.030,488
443.055,494
443.080,469
443.105,433
443.130,413
443.155,408
443.180,398
443.205,366
443.230,317
443.255,263
443.280,208
443.305,150
443.330,95
443.355,54
443.380,24
443.405,-14
443.430,-77
443.455,-145
443.480,-167
443.505,-97
443.530,55
443.555,234
443.580,380
443.605,477
443.630,546
443.655,609
443.680,664
443.705,695
443.730,692
443.755,668
443.780,635
443.805,594
443.830,539
443.855,469
443.880,390
443.905,307
443.930,223
443.955,139
443.980,62
444.005,-4
444.030,-69
444.055,-143
444.080,-220
444.105,-274
444.130,-270
444.155,-197
444.180,-74
444.205,61
444.230,179
444.255,271
444.280,336
444.305,371
444.330,376
444.355,353
444.380,316
444.405,282
444.430,262
444.455,258
444.480,260
444.505,252
444.530,225
444.555,183
444.580,141
444.605,109
444.630,75
444.655,19
444.680,-60
444.705,-125
444.730,-121
444.755,-20
444.780,143
444.805,304
444.830,415
444.855,475
444.880,515
444.905,555
444.930,583
444.955,581
444.980,547
445.005,498
445.030,454
445.055,424
445.080,400
445.105,373
445.130,334
445.155,280
445.180,214
445.205,150
445.230,97
445.255,47
445.280,-19
445.305,-109
445.330,-187
445.355,-197
445.380,-108
445.405,47
445.430,203
445.455,307
445.480,365
445.505,414
445.530,471
445.555,520
445.580,532
445.605,505
445.630,463
445.655,431
445.680,413
445.705,395
445.730,365
445.755,324
445.780,274
445.805,216
445.830,154
445.855,95
445.880,38
445.905,-29
445.930,-118
445.955,-203
445.980,-232
446.005,-159
446.030,-1
446.055,172
446.080,296
446.105,362
446.130,407
446.155,466
446.180,525
446.205,547
446.230,520
446.255,474
446.280,444
446.305,436
446.330,426
446.355,394
446.380,346
446.405,299
446.430,254
446.455,198
446.480,128
446.505,59
446.530,5
446.555,-45
446.580,-119
446.605,-211
446.630,-270
446.655,-235
446.680,-94
446.705,97
446.730,261
446.755,360
446.780,415
446.805,469
446.830,534
446.855,583
446.880,587
446.905,550
446.930,505
446.955,483
446.980,481
447.005,477
447.030,449
447.055,398
447.080,343
447.105,294
447.130,246
447.155,188
447.180,118
447.205,50
447.230,-3
447.255,-53
447.280,-120
447.305,-209
447.330,-288
447.355,-298
447.380,-205
447.405,-30
447.430,155
447.455,290
447.480,363
447.505,407
447.530,458
447.555,512
447.580,538
447.605,521
447.630,482
447.655,453
447.680,447
447.705,445
447.730,423
447.755,383
447.780,342
447.805,308
447.830,269
447.855,211
447.880,139
447.905,77
447.930,33
447.955,-12
447.980,-87
448.005,-181
448.030,-240
448.055,-208
448.080,-76
448.105,106
448.130,267
448.155,369
448.180,425
448.205,469
448.230,516
448.255,551
448.280,554
448.305,525
448.330,488
448.355,467
448.380,463
448.405,458
448.430,432
448.455,385
448.480,332
448.505,285
448.530,240
448.555,185
448.580,118
448.605,51
448.630,0
448.655,-42
448.680,-100
448.705,-185
448.730,-270
448.755,-292
448.780,-208
448.805,-34
448.830,156
448.855,294
448.880,361
448.905,396
448.930,440
448.955,494
448.980,526
449.005,515
449.030,477
449.055,450
449.080,450
449.105,458
449.130,445
449.155,405
449.180,358
449.205,320
449.230,286
449.255,238
449.280,175
449.305,114
449.330,71
449.355,33
449.380,-24
449.405,-108
449.430,-178
449.455,-171
449.480,-61
449.505,117
449.530,289
449.555,399
449.580,449
449.605,477
449.630,509
449.655,537
449.680,533
449.705,492
449.730,442
449.755,414
449.780,412
449.805,410
449.830,384
449.855,337
449.880,294
449.905,264
449.930,234
449.955,182
449.980,110
450.005,46
450.030,2
450.055,-36
450.080,-104
450.105,-196
450.130,-262
450.155,-241
450.180,-119
450.205,52
450.230,200
450.255,289
450.280,333
450.305,366
450.330,398
450.355,415
450.380,407
450.405,381
450.430,357
450.455,347
450.480,349
450.505,351
450.530,344
450.555,327
450.580,298
450.605,259
450.630,219
450.655,181
450.680,139
450.705,79
450.730,2
450.755,-56
450.780,-49
450.805,44
450.830,196
450.855,341
450.880,430
450.905,464
450.930,475
450.955,484
450.980,488
451.005,470
451.030,430
451.055,392
451.080,376
451.105,377
451.130,371
451.155,340
451.180,289
451.205,237
451.230,196
451.255,156
451.280,99
451.305,18
451.330,-66
451.355,-112
451.380,-87
451.405,14
451.430,156
451.455,285
451.480,367
451.505,402
451.530,414
451.555,419
451.580,413
451.605,385
451.630,338
451.655,299
451.680,286
451.705,291
451.730,285
451.755,251
451.780,201
451.805,159
451.830,133
451.855,98
451.880,31
451.905,-54
451.930,-107
451.955,-81
451.980,24
452.005,163
452.030,282
452.055,357
452.080,399
452.105,425
452.130,438
452.155,429
452.180,397
452.205,355
452.230,326
452.255,316
452.280,316
452.305,306
452.330,276
452.355,227
452.380,174
452.405,129
452.430,90
452.455,41
452.480,-31
452.505,-117
452.530,-176
452.555,-161
452.580,-54
452.605,105
452.630,254
452.655,349
452.680,397
452.705,437
452.730,489
452.755,537
452.780,549
452.805,519
452.830,477
452.855,455
452.880,453
452.905,447
452.930,416
452.955,368
452.980,321
453.005,281
453.030,232
453.055,166
453.080,95
453.105,41
453.130,1
453.155,-52
453.180,-139
453.205,-232
453.230,-269
453.255,-200
453.280,-40
453.305,143
453.330,287
453.355,370
453.380,424
453.405,478
453.430,538
453.455,578
453.480,578
453.505,545
453.530,505
453.555,481
453.580,472
453.605,460
453.630,428
453.655,380
453.680,327
453.705,280
453.730,232
453.755,173
453.780,103
453.805,38
453.830,-10
453.855,-53
453.880,-117
453.905,-210
453.930,-294
453.955,-303
453.980,-205
454.005,-28
454.030,151
454.055,279
454.080,353
454.105,411
454.130,480
454.155,546
454.180,578
454.205,569
454.230,540
454.255,521
454.280,516
454.305,511
454.330,493
454.355,462
454.380,423
454.405,380
454.430,329
454.455,273
454.480,216
454.505,161
454.530,104
454.555,44
454.580,-11
454.605,-57
454.630,-105
454.655,-172
454.680,-257
454.705,-316
454.730,-292
454.755,-165
454.780,22
454.805,199
454.830,319
454.855,391
454.880,451
454.905,517
454.930,573
454.955,596
454.980,585
455.005,562
455.030,545
455.055,537
455.080,527
455.105,506
455.130,474
455.155,432
455.180,384
455.205,332
455.230,280
455.255,227
455.280,168
455.305,100
455.330,30
455.355,-27
455.380,-76
455.405,-134
455.430,-214
455.455,-292
455.480,-314
455.505,-234
455.530,-69
455.555,116
455.580,257
455.605,337
455.630,389
455.655,449
455.680,516
455.705,559
455.730,558
455.755,526
455.780,495
455.805,484
455.830,486
455.855,478
455.880,448
455.905,402
455.930,356
455.955,313
455.980,266
456.005,206
456.030,137
456.055,71
456.080,19
456.105,-28
456.130,-91
456.155,-177
456.180,-262
456.205,-295
456.230,-236
456.255,-89
456.280,91
456.305,242
456.330,336
456.355,389
456.380,438
456.405,494
456.430,537
456.455,543
456.480,516
456.505,486
456.530,477
456.555,482
456.580,477
456.605,446
456.630,401
456.655,362
456.680,331
456.705,290
456.730,228
456.755,156
456.780,100
456.805,65
456.830,25
456.855,-49
456.880,-146
456.905,-212
456.930,-188
456.955,-66
456.980,104
457.005,254
457.030,348
457.055,398
457.080,434
457.105,471
457.130,495
457.155,491
457.180,463
457.205,428
457.230,408
457.255,402
457.280,399
457.305,384
457.330,352
457.355,313
457.380,274
457.405,239
457.430,203
457.455,156
457.480,97
457.505,38
457.530,-10
457.555,-51
457.580,-104
457.605,-182
457.630,-264
457.655,-302
457.680,-249
457.705,-106
457.730,76
457.755,234
457.780,337
457.805,400
457.830,456
457.855,516
457.880,561
457.905,571
457.930,547
457.955,515
457.980,499
458.005,502
458.030,506
458.055,493
458.080,458
458.105,414
458.130,371
458.155,329
458.180,278
458.205,210
458.230,132
458.255,59
458.280,-3
458.305,-66
458.330,-146
458.355,-235
458.380,-290
458.405,-257
458.430,-119
458.455,80
458.480,264
458.505,382
458.530,444
458.555,493
458.580,550
458.605,593
458.630,588
458.655,540
458.680,493
458.705,491
458.730,534
458.755,576
458.780,576
458.805,528
458.830,457
458.855,382
458.880,301
458.905,209
458.930,115
458.955,41
458.980,-13
459.005,-74
459.030,-165
459.055,-269
459.080,-328
459.105,-290
459.130,-156
459.155,15
459.180,156
459.205,242
459.230,294
459.255,345
459.280,402
459.305,440
459.330,439
459.355,409
459.380,382
459.405,378
459.430,388
459.455,383
459.480,348
459.505,296
459.530,248
459.555,212
459.580,175
459.605,122
459.630,60
459.655,2
459.680,-49
459.705,-107
459.730,-175
459.755,-225
459.780,-205
459.805,-85
459.830,105
459.855,296
459.880,427
459.905,492
459.930,526
459.955,565
459.980,605
460.005,620
460.030,597
460.055,553
460.080,519
460.105,506
460.130,500
460.155,482
460.180,449
460.205,409
460.230,366
460.255,319
460.280,269
460.305,225
460.330,191
460.355,157
460.380,99
460.405,11
460.430,-71
460.455,-92
460.480,-12
460.505,145
460.530,314
460.555,430
460.580,478
460.605,490
460.630,497
460.655,500
460.680,469
460.705,390
460.730,283
460.755,189
460.780,128
460.805,83
460.830,22
460.855,-64
460.880,-161
460.905,-248
460.930,-328
460.955,-415
460.980,-496
461.005,-526
461.030,-467
461.055,-340
461.080,-212
461.105,-139
461.130,-103
461.155,-29
461.180,135
461.205,362
461.230,567
461.255,686
461.280,730
461.305,755
461.330,791
461.355,821
461.380,808
461.405,750
461.430,683
461.455,640
461.480,619
461.505,593
461.530,550
461.555,496
461.580,447
461.605,400
461.630,341
461.655,273
461.680,211
461.705,160
461.730,99
461.755,11
461.780,-84
461.805,-131
461.830,-77
461.855,66
461.880,230
461.905,345
461.930,396
461.955,419
461.980,450
462.005,485
462.030,490
462.055,453
462.080,397
462.105,360
462.130,350
462.155,343
462.180,314
462.205,263
462.230,208
462.255,163
462.280,117
462.305,56
462.330,-16
462.355,-82
462.380,-133
462.405,-183
462.430,-256
462.455,-347
462.480,-406
462.505,-378
462.530,-248
462.555,-64
462.580,98
462.605,198
462.630,249
462.655,297
462.680,371
462.705,455
462.730,516
462.755,536
462.780,532
462.805,531
462.830,539
462.855,541
462.880,519
462.905,469
462.930,409
462.955,355
462.980,311
463.005,275
463.030,239
463.055,191
463.080,119
463.105,20
463.130,-80
463.155,-133
463.180,-98
463.205,18
463.230,166
463.255,285
463.280,351
463.305,387
463.330,419
463.355,452
463.380,466
463.405,453
463.430,434
463.455,435
463.480,460
463.505,485
463.530,487
463.555,466
463.580,437
463.605,403
463.630,354
463.655,284
463.680,214
463.705,175
463.730,164
463.755,145
463.780,77
463.805,-32
463.830,-135
463.855,-186
463.880,-184
463.905,-164
463.930,-146
463.955,-105
463.980,-7
464.005,146
464.030,305
464.055,411
464.080,454
464.105,471
464.130,501
464.155,547
464.180,577
464.205,563
464.230,515
464.255,461
464.280,421
464.305,388
464.330,342
464.355,280
464.380,217
464.405,168
464.430,129
464.455,85
464.480,26
464.505,-38
464.530,-89
464.555,-122
464.580,-153
464.605,-203
464.630,-267
464.655,-308
464.680,-285
464.705,-184
464.730,-35
464.755,115
464.780,236
464.805,330
464.830,416
464.855,501
464.880,571
464.905,606
464.930,604
464.955,588
464.980,578
465.005,579
465.030,576
465.055,557
465.080,527
465.105,501
465.130,486
465.155,468
465.180,430
465.205,366
465.230,292
465.255,226
465.280,162
465.305,78
465.330,-36
465.355,-158
465.380,-235
465.405,-225
465.430,-132
465.455,0
465.480,119
465.505,202
465.530,257
465.555,302
465.580,343
465.605,371
465.630,379
465.655,369
465.680,355
465.705,344
465.730,340
465.755,337
465.780,325
465.805,298
465.830,256
465.855,206
465.880,161
465.905,122
465.930,74
465.955,5
465.980,-72
466.005,-119
466.030,-94
466.055,7
466.080,146
466.105,270
466.130,353
466.155,407
466.180,454
466.205,498
466.230,525
466.255,523
466.280,501
466.305,476
466.330,459
466.355,443
466.380,420
466.405,388
466.430,348
466.455,301
466.480,250
466.505,201
466.530,159
466.555,113
466.580,43
466.605,-49
466.630,-130
466.655,-149
466.680,-78
466.705,52
466.730,188
466.755,288
466.780,356
466.805,414
466.830,468
466.855,496
466.880,485
466.905,447
466.930,410
466.955,386
466.980,362
467.005,325
467.030,276
467.055,230
467.080,190
467.105,145
467.130,88
467.155,27
467.180,-24
467.205,-75
467.230,-140
467.255,-213
467.280,-249
467.305,-196
467.330,-52
467.355,123
467.380,262
467.405,338
467.430,379
467.455,421
467.480,463
467.505,480
467.530,459
467.555,421
467.580,399
467.605,396
467.630,391
467.655,364
467.680,321
467.705,281
467.730,248
467.755,210
467.780,162
467.805,115
467.830,80
467.855,46
467.880,-11
467.905,-94
467.930,-158
467.955,-145
467.980,-35
468.005,131
468.030,285
468.055,386
468.080,443
468.105,491
468.130,543
468.155,584
468.180,590
468.205,561
468.230,523
468.255,498
468.280,490
468.305,482
468.330,458
468.355,415
468.380,365
468.405,317
468.430,270
468.455,215
468.480,149
468.505,82
468.530,30
468.555,-5
468.580,-42
468.605,-104
468.630,-186
468.655,-249
468.680,-242
468.705,-143
468.730,13
468.755,167
468.780,275
468.805,339
468.830,385
468.855,434
468.880,477
468.905,494
468.930,480
468.955,454
468.980,438
469.005,440
469.030,443
469.055,428
469.080,392
469.105,348
469.130,310
469.155,277
469.180,237
469.205,183
469.230,123
469.255,74
469.280,39
469.305,0
469.330,-59
469.355,-137
469.380,-196
469.405,-188
469.430,-94
469.455,57
469.480,211
469.505,323
469.530,389
469.555,433
469.580,477
469.605,517
469.630,537
469.655,526
469.680,497
469.705,472
469.730,463
469.755,460
469.780,443
469.805,405
469.830,356
469.855,311
469.880,273
469.905,233
469.930,179
469.955,116
469.980,59
470.005,16
470.030,-22
470.055,-77
470.080,-150
470.105,-209
470.130,-210
470.155,-132
470.180,2
470.205,143
470.230,247
470.255,312
470.280,359
470.305,407
470.330,452
470.355,475
470.380,468
470.405,447
470.430,432
470.455,434
470.480,442
470.505,439
470.530,416
470.555,381
470.580,345
470.605,313
470.630,280
470.655,234
470.680,178
470.705,123
470.730,80
470.755,47
470.780,4
470.805,-60
470.830,-135
470.855,-180
470.880,-156
470.905,-58
470.930,77
470.955,200
470.980,285
471.005,340
471.030,387
471.055,435
471.080,474
471.105,488
471.130,476
471.155,455
471.180,444
471.205,446
471.230,448
471.255,435
471.280,404
471.305,365
471.330,328
471.355,295
471.380,258
471.405,210
471.430,153
471.455,101
471.480,61
471.505,22
471.530,-31
471.555,-103
471.580,-164
471.605,-174
471.630,-108
471.655,15
471.680,146
471.705,245
471.730,304
471.755,345
471.780,386
471.805,427
471.830,451
471.855,452
471.880,438
471.905,426
471.930,424
471.955,426
471.980,420
472.005,401
472.030,373
472.055,344
472.080,319
472.105,291
472.130,253
472.155,200
472.180,142
472.205,93
472.230,55
472.255,12
472.280,-50
472.305,-127
472.330,-178
472.355,-161
472.380,-67
472.405,68
472.430,193
472.455,277
472.480,331
472.505,380
472.530,433
472.555,475
472.580,489
472.605,477
472.630,459
472.655,451
472.680,455
472.705,457
472.730,447
472.755,422
472.780,388
472.805,352
472.830,315
472.855,274
472.880,224
472.905,167
472.930,111
472.955,65
472.980,23
473.005,-28
473.030,-100
473.055,-172
473.080,-201
473.105,-150
473.130,-23
473.155,126
473.180,246
473.205,319
473.230,367
473.255,418
473.280,473
473.305,510
473.330,513
473.355,492
473.380,474
473.405,476
473.430,486
473.455,488
473.480,468
473.505,432
473.530,389
473.555,347
473.580,305
473.605,259
473.630,205
473.655,143
473.680,82
473.705,28
473.730,-19
473.755,-75
473.780,-149
473.805,-227
473.830,-263
473.855,-217
473.880,-89
473.905,69
473.930,197
473.955,270
473.980,313
474.005,359
474.030,411
474.055,447
474.080,447
474.105,424
474.130,409
474.155,413
474.180,423
474.205,415
474.230,387
474.255,355
474.280,330
474.305,301
474.330,256
474.355,198
474.380,144
474.405,104
474.430,62
474.455,-4
474.480,-88
474.505,-144
474.530,-123
474.555,-15
474.580,136
474.605,273
474.630,363
474.655,415
474.680,459
474.705,504
474.730,535
474.755,535
474.780,506
474.805,473
474.830,456
474.855,454
474.880,446
474.905,418
474.930,372
474.955,323
474.980,277
475.005,228
475.030,165
475.055,95
475.080,34
475.105,-13
475.130,-64
475.155,-138
475.180,-228
475.205,-284
475.230,-254
475.255,-127
475.280,48
475.305,200
475.330,292
475.355,342
475.380,390
475.405,451
475.430,499
475.455,508
475.480,481
475.505,450
475.530,441
475.555,448
475.580,444
475.605,415
475.630,372
475.655,331
475.680,293
475.705,244
475.730,181
475.755,118
475.780,69
475.805,25
475.830,-36
475.855,-120
475.880,-191
475.905,-194
475.930,-104
475.955,45
475.980,193
476.005,295
476.030,355
476.055,404
476.080,460
476.105,513
476.130,538
476.155,526
476.180,495
476.205,470
476.230,462
476.255,460
476.280,447
476.305,414
476.330,370
476.355,328
476.380,290
476.405,245
476.430,185
476.455,116
476.480,57
476.505,16
476.530,-19
476.555,-75
476.580,-155
476.605,-225
476.630,-233
476.655,-152
476.680,-7
476.705,142
476.730,252
476.755,319
476.780,371
476.805,425
476.830,475
476.855,500
476.880,495
476.905,474
476.930,459
476.955,454
476.980,452
477.005,438
477.030,411
477.055,375
477.080,337
477.105,298
477.130,255
477.155,207
477.180,153
477.205,102
477.230,60
477.255,27
477.280,-9
477.305,-65
477.330,-133
477.355,-180
477.380,-162
477.405,-65
477.430,80
477.455,220
477.480,317
477.505,372
477.530,413
477.555,456
477.580,491
477.605,503
477.630,489
477.655,463
477.680,442
477.705,431
477.730,421
477.755,408
477.780,389
477.805,362
477.830,328
477.855,289
477.880,251
477.905,213
477.930,174
477.955,129
477.980,85
478.005,49
478.030,17
478.055,-25
478.080,-89
478.105,-152
478.130,-170
478.155,-109
478.180,16
478.205,154
478.230,255
478.255,312
478.280,352
478.305,400
478.330,450
478.355,480
478.380,479
478.405,461
478.430,448
478.455,448
478.480,452
478.505,447
478.530,429
478.555,402
478.580,371
478.605,341
478.630,311
478.655,278
478.680,237
478.705,187
478.730,135
478.755,93
478.780,59
478.805,20
478.830,-36
478.855,-97
478.880,-123
478.905,-77
478.930,36
478.955,174
478.980,281
479.005,343
479.030,382
479.055,428
479.080,482
479.105,522
479.130,527
479.155,503
479.180,476
479.205,464
479.230,463
479.255,456
479.280,431
479.305,391
479.330,348
479.355,306
479.380,261
479.405,206
479.430,141
479.455,74
479.480,13
479.505,-39
479.530,-97
479.555,-172
479.580,-262
479.605,-339
479.630,-363
479.655,-316
479.680,-218
479.705,-111
479.730,-32
479.755,17
479.780,63
479.805,127
479.830,203
479.855,267
479.880,306
479.905,331
479.930,370
479.955,436
479.980,514
