df_hash,22ZHK4.YBNJA6
440.135,401
440.160,384
440.185,371
440.210,362
440.235,348
440.260,325
440.285,291
440.310,244
440.335,190
440.360,146
440.385,134
440.410,158
440.435,195
440.460,215
440.485,212
440.510,215
440.535,257
440.560,343
440.585,434
440.610,480
440.635,458
440.660,401
440.685,358
440.710,359
440.735,387
440.760,409
440.785,411
440.810,412
440.835,432
440.860,467
440.885,487
440.910,470
440.935,424
440.960,376
440.985,337
441.010,299
441.035,255
441.060,225
441.085,240
441.110,308
441.135,390
441.160,438
441.185,437
441.210,421
441.235,431
441.260,467
441.285,493
441.310,472
441.335,405
441.360,325
441.385,257
441.410,192
441.435,114
441.460,20
441.485,-64
441.510,-118
441.535,-137
441.560,-144
441.585,-164
441.610,-216
441.635,-304
441.660,-421
441.685,-545
441.710,-646
441.735,-711
441.760,-760
441.785,-822
441.810,-899
441.835,-943
441.860,-883
441.885,-695
441.910,-431
441.935,-191
441.960,-43
441.985,13
442.010,26
442.035,38
442.060,52
442.085,57
442.110,58
442.135,74
442.160,120
442.185,188
442.210,273
442.235,409
442.260,651
442.285,1018
442.310,1452
442.335,1831
442.360,2058
442.385,2130
442.410,2126
442.435,2142
442.460,2213
442.485,2309
442.510,2381
442.535,2397
442.560,2359
442.585,2270
442.610,2131
442.635,1945
442.660,1733
442.685,1520
442.710,1312
442.735,1088
442.760,828
442.785,527
442.810,206
442.835,-110
442.860,-417
442.885,-711
442.910,-983
442.935,-1209
442.960,-1371
442.985,-1477
443.010,-1555
443.035,-1633
443.060,-1724
443.085,-1819
443.110,-1904
443.135,-1973
443.160,-2026
443.185,-2056
443.210,-2032
443.235,-1897
443.260,-1591
443.285,-1100
443.310,-494
443.335,87
443.360,517
443.385,765
443.410,914
443.435,1083
443.460,1320
443.485,1559
443.510,1692
443.535,1665
443.560,1522
443.585,1347
443.610,1192
443.635,1043
443.660,868
443.685,671
443.710,500
443.735,406
443.760,394
443.785,423
443.810,436
443.835,397
443.860,305
443.885,192
443.910,95
443.935,37
443.960,14
443.985,2
444.010,-15
444.035,-39
444.060,-48
444.085,-32
444.110,0
444.135,43
444.160,108
444.185,217
444.210,372
444.235,534
444.260,650
444.285,705
444.310,734
444.335,784
444.360,865
444.385,934
444.410,944
444.435,890
444.460,810
444.485,744
444.510,695
444.535,649
444.560,602
444.585,575
444.610,580
444.635,590
444.660,552
444.685,428
444.710,231
444.735,2
444.760,-223
444.785,-440
444.810,-644
444.835,-816
444.860,-924
444.885,-955
444.910,-932
444.935,-904
444.960,-904
444.985,-935
445.010,-974
445.035,-1002
445.060,-1009
445.085,-992
445.110,-947
445.135,-863
445.160,-730
445.185,-538
445.210,-288
445.235,-7
445.260,259
445.285,464
445.310,597
445.335,690
445.360,786
445.385,897
445.410,990
445.435,1028
445.460,1009
445.485,967
445.510,934
445.535,909
445.560,876
445.585,840
445.610,829
445.635,865
445.660,938
445.685,1022
445.710,1102
445.735,1180
445.760,1247
445.785,1273
445.810,1249
445.835,1220
445.860,1260
445.885,1380
445.910,1495
445.935,1499
445.960,1387
445.985,1267
446.010,1228
446.035,1185
446.060,912
446.085,256
446.110,-663
446.135,-1501
446.160,-1935
446.185,-1900
446.210,-1583
446.235,-1222
446.260,-923
446.285,-663
446.310,-418
446.335,-236
446.360,-186
446.385,-265
446.410,-386
446.435,-453
446.460,-440
446.485,-384
446.510,-323
446.535,-261
446.560,-182
446.585,-89
446.610,-9
446.635,33
446.660,49
446.685,80
446.710,169
446.735,328
446.760,529
446.785,710
446.810,819
446.835,856
446.860,875
446.885,925
446.910,988
446.935,977
446.960,820
446.985,553
447.010,296
447.035,153
447.060,116
447.085,88
447.110,0
447.135,-117
447.160,-175
447.185,-139
447.210,-67
447.235,-43
447.260,-77
447.285,-104
447.310,-58
447.335,51
447.360,165
447.385,246
447.410,318
447.435,425
447.460,570
447.485,708
447.510,799
447.535,843
447.560,872
447.585,904
447.610,917
447.635,883
447.660,798
447.685,682
447.710,559
447.735,439
447.760,326
447.785,231
447.810,166
447.835,132
447.860,117
447.885,111
447.910,121
447.935,158
447.960,214
447.985,261
448.010,269
448.035,239
448.060,200
448.085,185
448.110,201
448.135,225
448.160,220
448.185,167
448.210,73
448.235,-32
448.260,-113
448.285,-148
448.310,-140
448.335,-111
448.360,-95
448.385,-108
448.410,-140
448.435,-166
448.460,-161
448.485,-116
448.510,-41
448.535,45
448.560,132
448.585,206
448.610,259
448.635,285
448.660,288
448.685,281
448.710,280
448.735,293
448.760,312
448.785,323
448.810,317
448.835,304
448.860,303
448.885,329
448.910,378
448.935,427
448.960,456
448.985,457
449.010,433
449.035,391
449.060,335
449.085,271
449.110,214
449.135,182
449.160,182
449.185,202
449.210,224
449.235,241
449.260,254
449.285,263
449.310,259
449.335,232
449.360,195
449.385,181
449.410,217
449.435,291
449.460,357
449.485,370
449.510,328
449.535,269
449.560,232
449.585,223
449.610,221
449.635,200
449.660,158
449.685,110
449.710,72
449.735,48
449.760,36
449.785,37
449.810,53
449.835,89
449.860,141
449.885,200
449.910,252
449.935,275
449.960,254
449.985,194
450.010,123
450.035,75
450.060,59
450.085,58
450.110,51
450.135,43
450.160,65
450.185,132
450.210,220
450.235,282
450.260,294
450.285,273
450.310,251
450.335,237
450.360,211
450.385,164
450.410,124
450.435,145
450.460,245
450.485,383
450.510,486
450.535,512
450.560,480
450.585,440
450.610,423
450.635,421
450.660,405
450.685,363
450.710,309
450.735,262
450.760,226
450.785,195
450.810,159
450.835,119
450.860,88
450.885,87
450.910,131
450.935,224
450.960,343
450.985,447
451.010,492
451.035,463
451.060,385
451.085,307
451.110,270
451.135,283
451.160,333
451.185,400
451.210,472
451.235,547
451.260,616
451.285,670
451.310,700
451.335,706
451.360,689
451.385,646
451.410,567
451.435,456
451.460,331
451.485,221
451.510,137
451.535,61
451.560,-37
451.585,-168
451.610,-305
451.635,-405
451.660,-446
451.685,-443
451.710,-431
451.735,-433
451.760,-442
451.785,-437
451.810,-401
451.835,-331
451.860,-221
451.885,-66
451.910,115
451.935,280
451.960,381
451.985,410
452.010,415
452.035,451
452.060,530
452.085,608
452.110,634
452.135,602
452.160,556
452.185,531
452.210,516
452.235,465
452.260,360
452.285,232
452.310,131
452.335,74
452.360,37
452.385,4
452.410,-1
452.435,53
452.460,164
452.485,274
452.510,323
452.535,313
452.560,303
452.585,336
452.610,393
452.635,411
452.660,364
452.685,298
452.710,289
452.735,364
452.760,476
452.785,560
452.810,597
452.835,617
452.860,643
452.885,644
452.910,562
452.935,380
452.960,149
452.985,-43
453.010,-150
453.035,-181
453.060,-176
453.085,-160
453.110,-131
453.135,-89
453.160,-52
453.185,-38
453.210,-47
453.235,-57
453.260,-52
453.285,-37
453.310,-24
453.335,-18
453.360,-8
453.385,9
453.410,33
453.435,52
453.460,66
453.485,74
453.510,68
453.535,34
453.560,-19
453.585,-46
453.610,11
453.635,166
453.660,363
453.685,517
453.710,575
453.735,553
453.760,503
453.785,459
453.810,429
453.835,403
453.860,386
453.885,380
453.910,374
453.935,349
453.960,309
453.985,288
454.010,315
454.035,378
454.060,425
454.085,423
454.110,398
454.135,417
454.160,515
454.185,655
454.210,762
454.235,794
454.260,772
454.285,741
454.310,711
454.335,640
454.360,496
454.385,303
454.410,145
454.435,93
454.460,149
454.485,244
454.510,299
454.535,290
454.560,254
454.585,249
454.610,293
454.635,346
454.660,353
454.685,292
454.710,198
454.735,125
454.760,92
454.785,67
454.810,-3
454.835,-138
454.860,-298
454.885,-418
454.910,-456
454.935,-421
454.960,-361
454.985,-326
455.010,-344
455.035,-403
455.060,-454
455.085,-437
455.110,-320
455.135,-130
455.160,53
455.185,157
455.210,176
455.235,171
455.260,217
455.285,335
455.310,480
455.335,592
455.360,649
455.385,673
455.410,691
455.435,704
455.460,696
455.485,663
455.510,625
455.535,609
455.560,621
455.585,635
455.610,605
455.635,498
455.660,320
455.685,135
455.710,31
455.735,58
455.760,171
455.785,252
455.810,218
455.835,111
455.860,84
455.885,254
455.910,566
455.935,816
455.960,818
455.985,574
456.010,267
456.035,94
456.060,99
456.085,169
456.110,177
456.135,111
456.160,63
456.185,111
456.210,237
456.235,352
456.260,393
456.285,373
456.310,349
456.335,349
456.360,353
456.385,322
456.410,246
456.435,149
456.460,61
456.485,-4
456.510,-57
456.535,-108
456.560,-156
456.585,-187
456.610,-184
456.635,-135
456.660,-50
456.685,42
456.710,117
456.735,173
456.760,228
456.785,300
456.810,378
456.835,424
456.860,420
456.885,387
456.910,374
456.935,408
456.960,472
456.985,523
457.010,547
457.035,566
457.060,612
457.085,673
457.110,699
457.135,642
457.160,506
457.185,350
457.210,232
457.235,166
457.260,122
457.285,61
457.310,-28
457.335,-132
457.360,-229
457.385,-307
457.410,-366
457.435,-410
457.460,-442
457.485,-468
457.510,-491
457.535,-509
457.560,-509
457.585,-477
457.610,-410
457.635,-319
457.660,-222
457.685,-130
457.710,-41
457.735,45
457.760,127
457.785,199
457.810,264
457.835,334
457.860,428
457.885,554
457.910,700
457.935,838
457.960,938
457.985,984
458.010,981
458.035,944
458.060,888
458.085,821
458.110,748
458.135,675
458.160,616
458.185,580
458.210,568
458.235,571
458.260,586
458.285,621
458.310,684
458.335,773
458.360,863
458.385,923
458.410,931
458.435,884
458.460,790
458.485,663
458.510,512
458.535,351
458.560,199
458.585,75
458.610,-9
458.635,-62
458.660,-96
458.685,-119
458.710,-132
458.735,-133
458.760,-127
458.785,-125
458.810,-137
458.835,-165
458.860,-199
458.885,-230
458.910,-251
458.935,-261
458.960,-261
458.985,-253
459.010,-239
459.035,-219
459.060,-187
459.085,-137
459.110,-71
459.135,0
459.160,61
459.185,104
459.210,139
459.235,181
459.260,235
459.285,286
459.310,312
459.335,306
459.360,279
459.385,257
459.410,253
459.435,264
459.460,275
459.485,274
459.510,262
459.535,246
459.560,236
459.585,238
459.610,253
459.635,275
459.660,290
459.685,284
459.710,259
459.735,227
459.760,212
459.785,224
459.810,256
459.835,290
459.860,315
459.885,332
459.910,349
459.935,372
459.960,396
459.985,417
460.010,438
460.035,462
460.060,490
460.085,521
460.110,553
460.135,588
460.160,621
460.185,643
460.210,647
460.235,636
460.260,629
460.285,642
460.310,675
460.335,705
460.360,705
460.385,657
460.410,566
460.435,451
460.460,332
460.485,227
460.510,147
460.535,97
460.560,78
460.585,77
460.610,84
460.635,83
460.660,61
460.685,8
460.710,-77
460.735,-181
460.760,-277
460.785,-346
460.810,-384
460.835,-406
460.860,-423
460.885,-425
460.910,-400
460.935,-350
460.960,-305
460.985,-303
461.010,-352
461.035,-425
461.060,-482
461.085,-513
461.110,-536
461.135,-577
461.160,-632
461.185,-675
461.210,-683
461.235,-652
461.260,-588
461.285,-479
461.310,-285
461.335,27
461.360,450
461.385,913
461.410,1315
461.435,1581
461.460,1692
461.485,1687
461.510,1626
461.535,1554
461.560,1482
461.585,1409
461.610,1332
461.635,1257
461.660,1188
461.685,1113
461.710,1014
461.735,888
461.760,755
461.785,644
461.810,571
461.835,517
461.860,459
461.885,395
461.910,345
461.935,329
461.960,341
461.985,364
462.010,391
462.035,437
462.060,495
462.085,506
462.110,378
462.135,67
462.160,-364
462.185,-771
462.210,-1024
462.235,-1080
462.260,-983
462.285,-791
462.310,-526
462.335,-200
462.360,142
462.385,409
462.410,518
462.435,459
462.460,300
462.485,135
462.510,12
462.535,-78
462.560,-167
462.585,-264
462.610,-349
462.635,-398
462.660,-405
462.685,-380
462.710,-339
462.735,-288
462.760,-226
462.785,-151
462.810,-70
462.835,1
462.860,53
462.885,88
462.910,120
462.935,166
462.960,232
462.985,305
463.010,373
463.035,434
463.060,501
463.085,582
463.110,666
463.135,729
463.160,758
463.185,767
463.210,791
463.235,847
463.260,921
463.285,978
463.310,999
463.335,996
463.360,987
463.385,972
463.410,916
463.435,784
463.460,582
463.485,358
463.510,171
463.535,47
463.560,-33
463.585,-107
463.610,-186
463.635,-252
463.660,-278
463.685,-259
463.710,-221
463.735,-196
463.760,-191
463.785,-189
463.810,-169
463.835,-123
463.860,-65
463.885,-9
463.910,42
463.935,97
463.960,162
463.985,237
464.010,308
464.035,365
464.060,399
464.085,411
464.110,403
464.135,383
464.160,356
464.185,323
464.210,279
464.235,216
464.260,133
464.285,38
464.310,-49
464.335,-112
464.360,-139
464.385,-138
464.410,-125
464.435,-114
464.460,-109
464.485,-103
464.510,-86
464.535,-60
464.560,-40
464.585,-38
464.610,-47
464.635,-38
464.660,15
464.685,110
464.710,209
464.735,269
464.760,281
464.785,282
464.810,320
464.835,415
464.860,540
464.885,651
464.910,725
464.935,768
464.960,801
464.985,827
465.010,838
465.035,828
465.060,810
465.085,799
465.110,797
465.135,786
465.160,755
465.185,712
465.210,678
465.235,665
465.260,659
465.285,631
465.310,566
465.335,471
465.360,367
465.385,269
465.410,171
465.435,66
465.460,-51
465.485,-168
465.510,-266
465.535,-334
465.560,-373
465.585,-394
465.610,-406
465.635,-407
465.660,-389
465.685,-347
465.710,-290
465.735,-234
465.760,-183
465.785,-129
465.810,-60
465.835,20
465.860,95
465.885,150
465.910,193
465.935,245
465.960,318
465.985,398
466.010,458
466.035,483
466.060,482
466.085,472
466.110,457
466.135,428
466.160,379
466.185,319
466.210,261
466.235,202
466.260,129
466.285,40
466.310,-43
466.335,-98
466.360,-123
466.385,-144
466.410,-183
466.435,-225
466.460,-224
466.485,-147
466.510,-7
466.535,144
466.560,262
466.585,338
466.610,388
466.635,427
466.660,453
466.685,456
466.710,440
466.735,419
466.760,403
466.785,387
466.810,357
466.835,316
466.860,278
466.885,264
466.910,279
466.935,308
466.960,333
466.985,348
467.010,357
467.035,368
467.060,384
467.085,399
467.110,403
467.135,393
467.160,368
467.185,331
467.210,283
467.235,229
467.260,179
467.285,150
467.310,153
467.335,187
467.360,235
467.385,278
467.410,298
467.435,295
467.460,278
467.485,256
467.510,234
467.535,211
467.560,188
467.585,172
467.610,169
467.635,177
467.660,184
467.685,177
467.710,158
467.735,150
467.760,178
467.785,254
467.810,362
467.835,466
467.860,531
467.885,538
467.910,484
467.935,377
467.960,228
467.985,65
468.010,-67
468.035,-132
468.060,-119
468.085,-60
468.110,-7
468.135,12
468.160,9
468.185,22
468.210,74
468.235,156
468.260,236
468.285,293
468.310,325
468.335,345
468.360,359
468.385,361
468.410,346
468.435,325
468.460,317
468.485,333
468.510,359
468.535,372
468.560,357
468.585,321
468.610,285
468.635,261
468.660,243
468.685,213
468.710,160
468.735,97
468.760,50
468.785,33
468.810,38
468.835,38
468.860,9
468.885,-41
468.910,-85
468.935,-93
468.960,-54
468.985,14
469.010,93
469.035,170
469.060,245
469.085,323
469.110,401
469.135,465
469.160,504
469.185,513
469.210,500
469.235,475
469.260,450
469.285,430
469.310,414
469.335,399
469.360,380
469.385,357
469.410,332
469.435,311
469.460,295
469.485,284
469.510,275
469.535,262
469.560,236
469.585,193
469.610,132
469.635,60
469.660,-11
469.685,-67
469.710,-97
469.735,-99
469.760,-77
469.785,-38
469.810,6
469.835,52
469.860,95
469.885,135
469.910,170
469.935,196
469.960,213
469.985,225
470.010,239
470.035,263
470.060,295
470.085,325
470.110,345
470.135,348
470.160,342
470.185,335
470.210,336
470.235,343
470.260,352
470.285,357
470.310,356
470.335,349
470.360,340
470.385,331
470.410,319
470.435,300
470.460,270
470.485,232
470.510,192
470.535,155
470.560,119
470.585,85
470.610,53
470.635,34
470.660,36
470.685,61
470.710,100
470.735,136
470.760,162
470.785,180
470.810,199
470.835,224
470.860,254
470.885,277
470.910,284
470.935,277
470.960,263
470.985,256
471.010,264
471.035,284
471.060,307
471.085,322
471.110,323
471.135,313
471.160,301
471.185,294
471.210,292
471.235,294
471.260,292
471.285,280
471.310,259
471.335,234
471.360,211
471.385,196
471.410,184
471.435,169
471.460,146
471.485,120
471.510,95
471.535,74
471.560,51
471.585,24
471.610,7
471.635,17
471.660,64
471.685,134
471.710,203
471.735,253
471.760,288
471.785,323
471.810,360
471.835,389
471.860,393
471.885,376
471.910,356
471.935,350
471.960,360
471.985,375
472.010,386
472.035,394
472.060,405
472.085,419
472.110,428
472.135,426
472.160,414
472.185,396
472.210,372
472.235,343
472.260,313
472.285,288
472.310,271
472.335,254
472.360,228
472.385,188
472.410,145
472.435,110
472.460,85
472.485,62
472.510,30
472.535,-11
472.560,-55
472.585,-90
472.610,-106
472.635,-96
472.660,-57
472.685,3
472.710,70
472.735,124
472.760,159
472.785,178
472.810,193
472.835,205
472.860,216
472.885,226
472.910,244
472.935,270
472.960,293
472.985,302
473.010,296
473.035,289
473.060,289
473.085,290
473.110,278
473.135,255
473.160,236
473.185,229
473.210,224
473.235,197
473.260,148
473.285,113
473.310,133
473.335,214
473.360,317
473.385,394
473.410,426
473.435,439
473.460,462
473.485,500
473.510,535
473.535,545
473.560,527
473.585,491
473.610,442
473.635,384
473.660,321
473.685,265
473.710,224
473.735,193
473.760,164
473.785,130
473.810,91
473.835,45
473.860,-11
473.885,-81
473.910,-156
473.935,-222
473.960,-269
473.985,-298
474.010,-311
474.035,-305
474.060,-276
474.085,-230
474.110,-189
474.135,-174
474.160,-182
474.185,-181
474.210,-133
474.235,-13
474.260,181
474.285,432
474.310,695
474.335,915
474.360,1037
474.385,1042
474.410,964
474.435,864
474.460,791
474.485,751
474.510,718
474.535,675
474.560,628
474.585,593
474.610,570
474.635,540
474.660,486
474.685,408
474.710,326
474.735,251
474.760,178
474.785,95
474.810,-5
474.835,-116
474.860,-217
474.885,-288
474.910,-317
474.935,-304
474.960,-267
474.985,-231
475.010,-214
475.035,-210
475.060,-194
475.085,-140
475.110,-48
475.135,55
475.160,139
475.185,195
475.210,240
475.235,295
475.260,365
475.285,436
475.310,485
475.335,505
475.360,505
475.385,504
475.410,514
475.435,533
475.460,552
475.485,558
475.510,547
475.535,525
475.560,493
475.585,452
475.610,403
475.635,348
475.660,299
475.685,265
475.710,246
475.735,235
475.760,223
475.785,203
475.810,177
475.835,143
475.860,99
475.885,43
475.910,-23
475.935,-92
475.960,-160
475.985,-221
476.010,-267
476.035,-284
476.060,-257
476.085,-188
476.110,-94
476.135,0
476.160,82
476.185,156
476.210,234
476.235,321
476.260,406
476.285,471
476.310,505
476.335,515
476.360,512
476.385,512
476.410,521
476.435,539
476.460,560
476.485,568
476.510,551
476.535,498
476.560,413
476.585,312
476.610,218
476.635,152
476.660,124
476.685,132
476.710,161
476.735,192
476.760,207
476.785,197
476.810,168
476.835,132
476.860,102
476.885,81
476.910,64
476.935,37
476.960,-4
476.985,-55
477.010,-99
477.035,-116
477.060,-98
477.085,-54
477.110,-2
477.135,42
477.160,81
477.185,123
477.210,176
477.235,234
477.260,283
477.285,312
477.310,326
477.335,344
477.360,375
477.385,415
477.410,447
477.435,457
477.460,451
477.485,442
477.510,443
477.535,450
477.560,451
477.585,438
477.610,413
477.635,389
477.660,369
477.685,347
477.710,314
477.735,269
477.760,220
477.785,179
477.810,150
477.835,129
477.860,105
477.885,75
477.910,41
477.935,10
477.960,-15
477.985,-41
478.010,-71
478.035,-100
478.060,-117
478.085,-108
478.110,-71
478.135,-17
478.160,38
478.185,93
478.210,148
