df_hash,22ZHK4.9VZJG1
474.231,1.015
474.261,1.015
474.291,1.018
474.321,1.021
474.351,1.015
474.381,1.016
474.411,1.014
474.441,1.021
474.471,1.015
474.501,1.015
474.531,1.013
474.561,1.014
474.591,1.014
474.621,1.017
474.651,1.011
474.681,1.016
474.711,1.016
474.741,1.015
474.771,1.014
474.801,1.015
474.831,1.014
474.861,1.015
474.891,1.016
474.921,1.019
474.951,1.015
474.981,1.016
475.011,1.016
475.041,1.015
475.071,1.016
475.101,1.015
475.131,1.011
475.161,1.017
475.191,1.014
475.221,1.019
475.251,1.016
475.281,1.012
475.311,1.014
475.341,1.017
475.371,1.015
475.401,1.014
475.431,1.011
475.461,1.012
475.491,1.015
475.521,1.018
475.551,1.012
475.581,1.014
475.611,1.015
475.641,1.018
475.671,1.017
475.701,1.015
475.731,1.012
475.761,1.016
475.791,1.017
475.821,1.013
475.851,1.016
475.881,1.016
475.911,1.013
475.941,1.014
475.971,1.015
476.001,1.020
476.031,1.015
476.061,1.014
476.091,1.013
476.121,1.019
476.151,1.015
476.181,1.015
476.211,1.019
476.241,1.015
476.271,1.017
476.301,1.020
476.331,1.015
476.361,1.014
476.391,1.020
476.421,1.017
476.451,1.020
476.481,1.018
476.511,1.019
476.541,1.015
476.571,1.016
476.601,1.014
476.631,1.015
476.661,1.019
476.691,1.013
476.721,1.009
476.751,1.016
476.781,1.015
476.811,1.019
476.841,1.014
476.871,1.012
476.901,1.017
476.931,1.013
476.961,1.013
476.991,1.016
477.021,1.012
477.051,1.013
477.081,1.018
477.111,1.016
477.141,1.016
477.171,1.015
477.201,1.015
477.231,1.014
477.261,1.019
477.291,1.017
477.321,1.014
477.351,1.017
477.381,1.012
477.411,1.013
477.441,1.016
477.471,1.017
477.501,1.013
477.531,1.017
477.561,1.017
477.591,1.017
477.621,1.015
477.651,1.012
477.681,1.012
477.711,1.014
477.741,1.012
477.771,1.020
477.801,1.012
477.831,1.015
477.861,1.019
477.891,1.014
477.921,1.011
477.951,1.014
477.981,1.015
478.011,1.013
478.041,1.018
478.071,1.015
478.101,1.016
478.131,1.017
478.161,1.015
478.191,1.016
478.221,1.017
478.251,1.012
478.281,1.015
478.311,1.015
478.341,1.020
478.371,1.016
478.401,1.015
478.431,1.015
478.461,1.015
478.491,1.013
478.521,1.012
478.551,1.013
478.581,1.015
478.611,1.015
478.641,1.014
478.671,1.014
478.701,1.016
478.731,1.014
478.761,1.014
478.791,1.015
478.821,1.019
478.851,1.017
478.881,1.016
478.911,1.016
478.941,1.013
478.971,1.017
479.001,1.019
479.031,1.012
479.061,1.016
479.091,1.015
479.121,1.020
479.151,1.015
479.181,1.017
479.211,1.010
479.241,1.015
479.271,1.014
479.301,1.016
479.331,1.014
479.361,1.015
479.391,1.018
479.421,1.017
479.451,1.015
479.481,1.018
479.511,1.018
479.541,1.018
479.571,1.016
479.601,1.016
479.631,1.016
479.661,1.014
479.691,1.014
479.721,1.012
479.751,1.018
479.781,1.014
479.811,1.012
479.841,1.014
479.871,1.017
479.901,1.020
479.931,1.016
479.961,1.015
479.991,1.011
480.021,1.017
480.051,1.016
480.081,1.016
480.111,1.011
480.141,1.014
480.171,1.013
480.201,1.016
480.231,1.012
480.261,1.014
480.291,1.015
480.321,1.017
480.351,1.019
480.381,1.016
480.411,1.014
480.441,1.015
480.471,1.015
480.501,1.013
480.531,1.017
480.561,1.015
480.591,1.016
480.621,1.015
480.651,1.015
480.681,1.019
480.711,1.017
480.741,1.013
480.771,1.015
480.801,1.018
480.831,1.017
480.861,1.012
480.891,1.019
480.921,1.011
480.951,1.015
480.981,1.020
481.011,1.017
481.041,1.016
481.071,1.019
481.101,1.014
481.131,1.014
481.161,1.018
481.191,1.016
481.221,1.018
481.251,1.014
481.281,1.014
481.311,1.015
481.341,1.013
481.371,1.016
481.401,1.017
481.431,1.014
481.461,1.015
481.491,1.016
481.521,1.015
481.551,1.013
481.581,1.012
481.611,1.013
481.641,1.017
481.671,1.016
481.701,1.020
481.731,1.014
481.761,1.018
481.791,1.017
481.821,1.013
481.851,1.015
481.881,1.015
481.911,1.015
481.941,1.017
481.971,1.017
482.001,1.017
482.031,1.015
482.061,1.019
482.091,1.015
482.121,1.015
482.151,1.016
482.181,1.016
482.211,1.016
482.241,1.015
482.271,1.017
482.301,1.016
482.331,1.014
482.361,1.011
482.391,1.013
482.421,1.013
482.451,1.015
482.481,1.018
482.511,1.012
482.541,1.015
482.571,1.016
482.601,1.016
482.631,1.015
482.661,1.013
482.691,1.014
482.721,1.015
482.751,1.018
482.781,1.017
482.811,1.018
482.841,1.015
482.871,1.012
482.901,1.018
482.931,1.018
482.961,1.014
482.991,1.017
483.021,1.016
483.051,1.017
483.081,1.013
483.111,1.018
483.141,1.016
483.171,1.015
483.201,1.014
483.231,1.019
483.261,1.008
483.291,1.014
483.321,1.013
483.351,1.018
483.381,1.013
483.411,1.012
483.441,1.016
483.471,1.018
483.501,1.017
483.531,1.019
483.561,1.015
483.591,1.014
483.621,1.018
483.651,1.012
483.681,1.015
483.711,1.014
483.741,1.016
483.771,1.016
483.801,1.018
483.831,1.014
483.861,1.015
483.891,1.015
483.921,1.017
483.951,1.013
483.981,1.018
484.011,1.013
484.041,1.021
484.071,1.017
484.101,1.016
484.131,1.012
484.161,1.012
484.191,1.009
484.221,1.016
484.251,1.019
484.281,1.019
484.311,1.014
484.341,1.014
484.371,1.012
484.401,1.014
484.431,1.013
484.461,1.016
484.491,1.015
484.521,1.014
484.551,1.017
484.581,1.013
484.611,1.012
484.641,1.013
484.671,1.016
484.701,1.019
484.731,1.018
484.761,1.017
484.791,1.014
484.821,1.016
484.851,1.020
484.881,1.015
484.911,1.015
484.941,1.018
484.971,1.013
485.001,1.017
485.031,1.019
485.061,1.014
485.091,1.016
485.121,1.016
485.151,1.012
485.181,1.016
485.211,1.014
485.241,1.012
485.271,1.016
485.301,1.015
485.331,1.018
485.361,1.015
485.391,1.016
485.421,1.015
485.451,1.014
485.481,1.013
485.511,1.018
485.541,1.014
485.571,1.015
485.601,1.017
485.631,1.017
485.661,1.015
485.691,1.015
485.721,1.012
485.751,1.014
485.781,1.017
485.811,1.015
485.841,1.015
485.871,1.013
485.901,1.013
485.931,1.013
485.961,1.016
485.991,1.014
486.021,1.016
486.051,1.017
486.081,1.016
486.111,1.016
486.141,1.014
486.171,1.012
486.201,1.014
486.231,1.019
486.261,1.021
486.291,1.012
486.321,1.017
486.351,1.019
486.381,1.014
486.411,1.014
486.441,1.015
486.471,1.015
486.501,1.014
486.531,1.016
486.561,1.016
486.591,1.013
486.621,1.016
486.651,1.015
486.681,1.012
486.711,1.017
486.741,1.014
486.771,1.019
486.801,1.014
486.831,1.012
486.861,1.016
486.891,1.016
486.921,1.012
486.951,1.016
486.981,1.018
487.011,1.012
487.041,1.015
487.071,1.017
487.101,1.014
487.131,1.012
487.161,1.014
487.191,1.011
487.221,1.016
487.251,1.015
487.281,1.019
487.311,1.015
487.341,1.017
487.371,1.015
487.401,1.016
487.431,1.014
487.461,1.018
487.491,1.018
487.521,1.019
487.551,1.013
487.581,1.012
487.611,1.015
487.641,1.013
487.671,1.013
487.701,1.021
487.731,1.013
487.761,1.016
487.791,1.016
487.821,1.017
487.851,1.015
487.881,1.012
487.911,1.015
487.941,1.015
487.971,1.015
488.001,1.016
488.031,1.015
488.061,1.016
488.091,1.015
488.121,1.015
488.151,1.013
488.181,1.016
488.211,1.021
488.241,1.018
488.271,1.013
488.301,1.015
488.331,1.013
488.361,1.014
488.391,1.012
488.421,1.018
488.451,1.014
488.481,1.020
488.511,1.017
488.541,1.014
488.571,1.017
488.601,1.013
488.631,1.013
488.661,1.013
488.691,1.017
488.721,1.015
488.751,1.017
488.781,1.017
488.811,1.017
488.841,1.017
488.871,1.010
488.901,1.016
488.931,1.020
488.961,1.018
488.991,1.014
489.021,1.017
489.051,1.012
489.081,1.013
489.111,1.013
489.141,1.018
489.171,1.013
489.201,1.016
489.231,1.015
489.261,1.016
489.291,1.015
489.321,1.016
489.351,1.014
489.381,1.013
489.411,1.016
489.441,1.017
489.471,1.014
489.501,1.013
489.531,1.015
489.561,1.014
489.591,1.015
489.621,1.014
489.651,1.020
489.681,1.017
489.711,1.014
489.741,1.015
489.771,1.014
489.801,1.012
489.831,1.014
489.861,1.018
489.891,1.013
489.921,1.017
489.951,1.017
489.981,1.016
490.011,1.012
490.041,1.013
490.071,1.015
490.101,1.014
490.131,1.015
490.161,1.019
490.191,1.014
490.221,1.013
490.251,1.016
490.281,1.011
490.311,1.016
490.341,1.014
490.371,1.017
490.401,1.012
490.431,1.013
490.461,1.016
490.491,1.014
490.521,1.014
490.551,1.013
490.581,1.013
490.611,1.015
490.641,1.017
490.671,1.013
490.701,1.012
490.731,1.011
490.761,1.014
490.791,1.017
490.821,1.016
490.851,1.017
490.881,1.013
490.911,1.015
490.941,1.014
490.971,1.018
491.001,1.016
491.031,1.014
491.061,1.018
491.091,1.018
491.121,1.020
491.151,1.014
491.181,1.014
491.211,1.013
491.241,1.013
491.271,1.012
491.301,1.013
491.331,1.009
491.361,1.014
491.391,1.016
491.421,1.017
491.451,1.013
491.481,1.016
491.511,1.014
491.541,1.014
491.571,1.016
491.601,1.016
491.631,1.015
491.661,1.016
491.691,1.015
491.721,1.018
491.751,1.013
491.781,1.016
491.811,1.016
491.841,1.014
491.871,1.020
491.901,1.018
491.931,1.017
491.961,1.014
491.991,1.015
492.021,1.013
492.051,1.017
492.081,1.012
492.111,1.016
492.141,1.019
492.171,1.017
492.201,1.012
492.231,1.017
492.261,1.017
492.291,1.016
492.321,1.016
492.351,1.017
492.381,1.014
492.411,1.014
492.441,1.013
492.471,1.014
492.501,1.016
492.531,1.016
492.561,1.014
492.591,1.019
492.621,1.012
492.651,1.019
492.681,1.014
492.711,1.015
492.741,1.012
492.771,1.016
492.801,1.015
492.831,1.018
492.861,1.014
492.891,1.016
492.921,1.013
492.951,1.015
492.981,1.015
493.011,1.017
493.041,1.016
493.071,1.015
493.101,1.017
493.131,1.016
493.161,1.015
493.191,1.018
493.221,1.014
493.251,1.016
493.281,1.018
493.311,1.012
493.341,1.016
493.371,1.013
493.401,1.018
493.431,1.017
493.461,1.016
493.491,1.013
493.521,1.014
493.551,1.017
493.581,1.015
493.611,1.013
493.641,1.015
493.671,1.016
493.701,1.019
493.731,1.013
493.761,1.016
493.791,1.016
493.821,1.014
493.851,1.017
493.881,1.015
493.911,1.015
493.941,1.014
493.971,1.017
494.001,1.016
494.031,1.015
494.061,1.016
494.091,1.013
494.121,1.015
494.151,1.017
494.181,1.014
494.211,1.016
494.241,1.016
494.271,1.017
494.301,1.013
494.331,1.020
494.361,1.012
494.391,1.017
494.421,1.017
494.451,1.013
494.481,1.011
494.511,1.016
494.541,1.015
494.571,1.018
494.601,1.019
494.631,1.018
494.661,1.019
494.691,1.014
494.721,1.014
494.751,1.015
494.781,1.012
494.811,1.015
494.841,1.017
494.871,1.020
494.901,1.015
494.931,1.016
494.961,1.016
494.991,1.015
495.021,1.013
495.051,1.016
495.081,1.009
495.111,1.013
495.141,1.015
495.171,1.016
495.201,1.011
495.231,1.011
495.261,1.017
495.291,1.019
495.321,1.015
495.351,1.018
495.381,1.016
495.411,1.012
495.441,1.016
495.471,1.016
495.501,1.011
495.531,1.014
495.561,1.015
495.591,1.019
495.621,1.016
495.651,1.013
495.681,1.014
495.711,1.015
495.741,1.013
495.771,1.012
495.801,1.013
495.831,1.015
495.861,1.015
495.891,1.021
495.921,1.011
495.951,1.013
495.981,1.015
496.011,1.014
496.041,1.015
496.071,1.014
496.101,1.018
496.131,1.015
496.161,1.014
496.191,1.008
496.221,1.012
496.251,1.016
496.281,1.020
496.311,1.021
496.341,1.013
496.371,1.010
496.401,1.013
496.431,1.012
496.461,1.009
496.491,1.010
496.521,1.017
496.551,1.014
496.581,1.013
496.611,1.017
496.641,1.012
496.671,1.013
496.701,1.012
496.731,1.011
496.761,1.012
496.791,1.013
496.821,1.014
496.851,1.014
496.881,1.012
496.911,1.013
496.941,1.012
496.971,1.016
497.001,1.015
497.031,1.015
497.061,1.014
497.091,1.007
497.121,1.013
497.151,1.009
497.181,1.012
497.211,1.017
497.241,1.007
497.271,1.012
497.301,1.015
497.331,1.012
497.361,1.011
497.391,1.014
497.421,1.007
497.451,1.013
497.481,1.013
497.511,1.021
497.541,1.017
497.571,1.014
497.601,1.010
497.631,1.009
497.661,1.012
497.691,1.013
497.721,1.014
497.751,1.017
497.781,1.012
497.811,1.014
497.841,1.017
497.871,1.017
497.901,1.013
497.931,1.019
497.961,1.013
497.991,1.019
498.021,1.016
498.051,1.014
498.081,1.013
498.111,1.012
498.141,1.014
498.171,1.014
498.201,1.015
498.231,1.019
498.261,1.015
498.291,1.014
498.321,1.013
498.351,1.010
498.381,1.012
498.411,1.009
498.441,1.017
498.471,1.021
498.501,1.016
498.531,1.014
498.561,1.015
498.591,1.023
498.621,1.024
498.651,1.018
498.681,1.010
498.711,1.002
498.741,1.004
498.771,1.009
498.801,1.006
498.831,1.011
498.861,1.013
498.891,1.012
498.921,1.009
498.951,1.015
498.981,1.016
499.011,1.016
499.041,1.018
499.071,1.020
499.101,1.011
499.131,1.014
499.161,1.017
499.191,1.020
499.221,1.012
499.251,1.008
499.281,1.011
499.311,1.014
499.341,1.014
499.371,1.016
499.401,1.011
499.431,1.014
499.461,1.021
499.491,1.016
499.521,1.015
499.551,1.018
499.581,1.012
499.611,1.019
499.641,1.021
499.671,1.016
499.701,1.015
499.731,1.013
499.761,1.013
499.791,1.014
499.821,1.014
499.851,1.010
499.881,1.018
499.911,1.017
499.941,1.017
499.971,1.015
500.001,1.014
500.031,1.014
500.061,1.016
500.091,1.014
500.121,1.015
500.151,1.011
500.181,1.018
500.211,1.015
500.241,1.009
500.271,1.012
500.301,1.014
500.331,1.015
500.361,1.015
500.391,1.015
500.421,1.017
500.451,1.015
500.481,1.019
500.511,1.018
500.541,1.015
500.571,1.009
500.601,1.015
500.631,1.008
500.661,1.015
500.691,1.011
500.721,1.011
500.751,1.013
500.781,1.014
500.811,1.012
500.841,1.016
500.871,1.015
500.901,1.012
500.931,1.012
500.961,1.015
500.991,1.014
501.021,1.015
501.051,1.016
501.081,1.012
501.111,1.017
501.141,1.019
501.171,1.016
501.201,1.014
501.231,1.015
501.261,1.016
501.291,1.010
501.321,1.016
501.351,1.014
501.381,1.020
501.411,1.015
501.441,1.017
501.471,1.013
501.501,1.015
501.531,1.016
501.561,1.009
501.591,1.009
501.621,1.018
501.651,1.015
501.681,1.010
501.711,1.020
501.741,1.019
501.771,1.010
501.801,1.001
501.831,1.014
501.861,1.009
501.891,1.014
501.921,1.011
501.951,1.015
501.981,1.011
502.011,1.007
502.041,1.009
502.071,1.011
502.101,1.011
502.131,1.012
502.161,1.012
502.191,1.015
502.221,1.015
502.251,1.013
502.281,1.009
502.311,1.007
502.341,1.010
502.371,1.018
502.401,1.016
502.431,1.012
502.461,1.014
502.491,1.013
502.521,1.007
502.551,1.013
502.581,1.017
502.611,1.015
502.641,1.013
502.671,1.011
502.701,1.012
502.731,1.006
502.761,1.009
502.791,1.014
502.821,1.018
502.851,1.011
502.881,1.012
502.911,1.014
502.941,1.016
502.971,1.015
503.001,1.011
503.031,1.010
503.061,1.014
503.091,1.013
503.121,1.011
503.151,1.008
503.181,1.006
503.211,1.008
503.241,1.010
503.271,1.018
503.301,1.021
503.331,1.018
503.361,1.020
503.391,1.012
503.421,1.009
503.451,1.017
503.481,1.011
503.511,1.010
503.541,1.010
503.571,1.006
503.601,1.008
503.631,1.014
503.661,1.014
503.691,1.015
503.721,1.016
503.751,1.012
503.781,1.015
503.811,1.016
503.841,1.014
503.871,1.011
503.901,1.010
503.931,1.008
503.961,1.014
503.991,1.014
504.021,1.013
504.051,1.014
504.081,1.011
504.111,1.014
504.141,1.014
504.171,1.008
504.201,1.018
504.231,1.020
504.261,1.017
504.291,1.018
504.321,1.017
504.351,1.014
504.381,1.016
504.411,1.009
504.441,1.011
504.471,1.013
504.501,1.012
504.531,1.013
504.561,1.011
504.591,1.013
504.621,1.014
504.651,1.013
504.681,1.014
504.711,1.014
504.741,1.011
504.771,1.013
504.801,1.012
504.831,1.016
504.861,1.009
504.891,1.016
504.921,1.017
504.951,1.014
504.981,1.015
505.011,1.015
505.041,1.014
505.071,1.013
505.101,1.011
505.131,1.009
505.161,1.005
505.191,1.008
505.221,1.010
505.251,1.014
505.281,1.015
505.311,1.017
505.341,1.021
505.371,1.016
505.401,1.000
505.431,0.995
505.461,1.020
505.491,1.033
505.521,1.021
505.551,1.013
505.581,1.008
505.611,1.016
505.641,1.012
505.671,1.013
505.701,1.018
505.731,1.021
505.761,1.016
505.791,1.009
505.821,1.010
505.851,0.993
505.881,1.009
505.911,1.046
505.941,1.030
505.971,0.975
506.001,0.979
506.031,1.012
506.061,1.007
506.091,0.978
506.121,0.952
506.151,0.956
506.181,0.999
506.211,0.981
506.241,1.005
506.271,1.027
506.301,1.119
506.331,1.125
506.361,1.106
506.391,1.079
506.421,1.021
506.451,0.978
506.481,0.968
506.511,1.008
506.541,0.984
506.571,1.046
506.601,1.044
506.631,1.062
506.661,1.045
506.691,1.005
506.721,0.926
506.751,1.009
506.781,1.022
506.811,0.993
506.841,1.001
506.871,1.048
506.901,1.517
506.931,1.275
506.961,0.994
506.991,1.084
507.021,1.016
507.051,1.002
507.081,1.068
507.111,1.041
507.141,1.109
507.171,1.072
507.201,0.983
507.231,1.068
507.261,1.052
507.291,1.022
507.321,1.067
507.351,1.024
507.381,1.042
507.411,1.007
507.441,1.051
507.471,1.013
507.501,1.004
507.531,1.011
507.561,1.065
507.591,1.039
507.621,1.011
507.651,0.983
507.681,0.964
507.711,1.002
507.741,1.018
507.771,1.098
507.801,0.850
507.831,1.023
507.861,1.037
507.891,1.047
507.921,1.030
507.951,1.010
507.981,1.004
508.011,0.990
508.041,1.001
508.071,0.940
508.101,1.036
508.131,1.030
508.161,1.022
508.191,1.023
508.221,0.931
508.251,0.941
508.281,0.958
508.311,0.969
508.341,0.927
508.371,1.215
508.401,1.356
508.431,2.850
508.461,0.766
508.491,1.231
508.521,1.050
508.551,0.893
508.581,0.893
508.611,0.986
508.641,0.874
508.671,0.544
508.701,2.107
508.731,0.979
508.761,1.305
508.791,1.296
508.821,1.066
508.851,1.077
508.881,1.051
508.911,1.030
508.941,0.842
508.971,1.076
509.001,0.957
509.031,1.202
509.061,1.066
509.091,1.006
509.121,0.866
509.151,0.984
509.181,1.278
509.211,1.022
509.241,1.105
509.271,1.116
509.301,0.956
509.331,1.145
509.361,0.962
509.391,0.969
509.421,1.232
509.451,1.313
509.481,1.628
509.511,0.636
509.541,0.974
509.571,1.114
509.601,1.146
509.631,1.309
509.661,1.023
509.691,0.829
509.721,0.977
509.751,0.799
509.781,0.837
509.811,1.095
509.841,0.955
509.871,0.783
509.901,0.767
509.931,0.840
509.961,0.781
509.991,0.679
510.021,0.917
510.051,0.863
510.081,1.011
510.111,0.975
510.141,1.011
510.171,1.078
510.201,1.222
510.231,1.279
510.261,1.231
510.291,1.101
510.321,1.025
510.351,0.887
510.381,0.891
510.411,1.067
510.441,0.957
510.471,0.776
510.501,0.898
510.531,0.877
510.561,0.964
510.591,1.262
510.621,1.006
510.651,0.819
510.681,1.373
510.711,1.234
510.741,0.782
510.771,1.059
510.801,1.003
510.831,1.016
510.861,1.221
510.891,0.858
510.921,0.912
510.951,1.098
510.981,0.864
511.011,0.997
511.041,1.116
511.071,1.022
511.101,0.914
511.131,0.885
511.161,0.970
511.191,0.965
511.221,0.957
511.251,0.907
511.281,1.039
511.311,0.974
511.341,0.848
511.371,0.648
511.401,0.661
511.431,0.810
511.461,0.919
511.491,0.978
511.521,0.911
511.551,1.018
511.581,0.911
511.611,0.979
511.641,0.974
511.671,0.962
511.701,0.834
511.731,0.943
511.761,0.976
511.791,0.879
511.821,0.922
511.851,0.946
511.881,0.926
511.911,0.937
511.941,0.963
511.971,0.940
512.001,0.969
512.031,0.989
512.061,0.967
512.091,0.954
512.121,0.963
512.151,0.973
512.181,0.958
512.211,0.952
512.241,0.946
512.271,0.963
512.301,0.942
512.331,0.963
512.361,0.963
512.391,0.952
512.421,0.958
512.451,0.961
512.481,0.956
512.511,0.958
512.541,0.961
512.571,0.956
512.601,0.954
512.631,0.958
512.661,0.956
512.691,0.954
512.721,0.954
512.751,0.956
512.781,0.959
512.811,0.958
512.841,0.956
512.871,0.956
512.901,0.956
512.931,0.956
512.961,0.959
512.991,0.958
513.021,0.954
513.051,0.956
513.081,0.958
513.111,0.961
513.141,0.956
513.171,0.959
513.201,0.956
513.231,0.954
513.261,0.961
513.291,0.959
513.321,0.954
513.351,0.958
513.381,0.959
513.411,0.954
513.441,0.954
513.471,0.956
513.501,0.954
513.531,0.958
513.561,0.959
513.591,0.961
513.621,0.956
513.651,0.956
513.681,0.959
513.711,0.961
513.741,0.958
513.771,0.958
513.801,0.956
513.831,0.956
513.861,0.956
513.891,0.959
513.921,0.956
513.951,0.958
513.981,0.961
514.011,0.958
514.041,0.954
514.071,0.958
514.101,0.958
514.131,0.952
514.161,0.956
514.191,0.959
514.221,0.956
514.251,0.952
514.281,0.959
514.311,0.959
514.341,0.956
514.371,0.958
514.401,0.959
514.431,0.959
514.461,0.954
514.491,0.958
514.521,0.959
514.551,0.956
514.581,0.958
514.611,0.961
514.641,0.956
514.671,0.956
514.701,0.956
514.731,0.956
514.761,0.954
514.791,0.956
514.821,0.952
514.851,0.958
514.881,0.956
514.911,0.958
514.941,0.958
514.971,0.959
515.001,0.956
515.031,0.954
515.061,0.954
515.091,0.954
515.121,0.958
515.151,0.959
515.181,0.956
515.211,0.956
515.241,0.958
515.271,0.958
515.301,0.958
515.331,0.958
515.361,0.956
515.391,0.959
515.421,0.954
515.451,0.958
515.481,0.956
515.511,0.958
515.541,0.956
515.571,0.958
515.601,0.954
515.631,0.973
515.661,0.954
515.691,0.934
515.721,0.963
515.751,0.963
515.781,0.956
515.811,0.958
515.841,0.964
515.871,0.952
515.901,0.959
515.931,0.958
515.961,0.960
515.991,0.958
516.021,0.956
516.051,0.961
516.081,0.999
516.111,0.945
516.141,0.922
516.171,0.993
516.201,0.963
516.231,0.940
516.261,0.948
516.291,0.958
516.321,0.950
516.351,0.958
516.381,0.938
516.411,0.948
516.441,0.959
516.471,0.954
516.501,0.958
516.531,0.963
516.561,0.956
516.591,0.956
516.621,0.958
516.651,0.950
516.681,0.954
516.711,0.959
516.741,0.954
516.771,0.946
516.801,0.948
516.831,0.958
516.861,0.946
516.891,0.956
516.921,0.963
516.951,0.959
516.981,0.956
517.011,0.961
517.041,0.954
517.071,0.959
517.101,0.961
517.131,0.954
517.161,0.967
517.191,0.964
517.221,0.944
517.251,0.963
517.281,0.965
517.311,0.954
517.341,0.944
517.371,0.950
517.401,0.961
517.431,0.958
517.461,0.958
517.491,0.956
517.521,0.961
517.551,0.959
517.581,0.946
517.611,0.954
517.641,1.393
517.671,0.937
517.701,1.188
517.731,0.948
517.761,0.974
517.791,0.975
517.821,0.961
517.851,0.939
517.881,0.931
517.911,1.003
517.941,1.065
517.971,0.914
518.001,1.139
518.031,1.120
518.061,1.056
518.091,1.133
518.121,1.040
518.151,1.125
518.181,1.052
518.211,0.890
518.241,0.740
