df_hash,22ZHK4.BUJ0BH
184.883,1.031
184.913,1.026
184.943,1.025
184.973,1.031
185.003,1.022
185.033,1.029
185.063,1.033
185.093,1.025
185.123,1.024
185.153,1.028
185.183,1.030
185.213,1.030
185.243,1.025
185.273,1.030
185.303,1.027
185.333,1.027
185.363,1.026
185.393,1.026
185.423,1.032
185.453,1.026
185.483,1.031
185.513,1.025
185.543,1.021
185.573,1.028
185.603,1.032
185.633,1.027
185.663,1.027
185.693,1.031
185.723,1.025
185.753,1.032
185.783,1.028
185.813,1.024
185.843,1.027
185.873,1.029
185.903,1.030
185.933,1.025
185.963,1.031
185.993,1.031
186.023,1.025
186.053,1.026
186.083,1.026
186.113,1.029
186.143,1.025
186.173,1.028
186.203,1.025
186.233,1.032
186.263,1.025
186.293,1.023
186.323,1.028
186.353,1.031
186.383,1.026
186.413,1.026
186.443,1.029
186.473,1.027
186.503,1.032
186.533,1.025
186.563,1.027
186.593,1.027
186.623,1.029
186.653,1.027
186.683,1.027
186.713,1.027
186.743,1.026
186.773,1.027
186.803,1.026
186.833,1.027
186.863,1.028
186.893,1.027
186.923,1.024
186.953,1.029
186.983,1.027
187.013,1.032
187.043,1.026
187.073,1.024
187.103,1.032
187.133,1.032
187.163,1.025
187.193,1.031
187.223,1.026
187.253,1.029
187.283,1.029
187.313,1.024
187.343,1.028
187.373,1.030
187.403,1.027
187.433,1.028
187.463,1.027
187.493,1.031
187.523,1.024
187.553,1.030
187.583,1.034
187.613,1.027
187.643,1.026
187.673,1.034
187.703,1.024
187.733,1.032
187.763,1.024
187.793,1.025
187.823,1.031
187.853,1.034
187.883,1.027
187.913,1.027
187.943,1.032
187.973,1.026
188.003,1.031
188.033,1.027
188.063,1.027
188.093,1.027
188.123,1.030
188.153,1.027
188.183,1.025
188.213,1.028
188.243,1.029
188.273,1.032
188.303,1.027
188.333,1.028
188.363,1.028
188.393,1.023
188.423,1.029
188.453,1.030
188.483,1.023
188.513,1.025
188.543,1.031
188.573,1.030
188.603,1.028
188.633,1.030
188.663,1.025
188.693,1.030
188.723,1.024
188.753,1.026
188.783,1.027
188.813,1.028
188.843,1.030
188.873,1.024
188.903,1.028
188.933,1.029
188.963,1.028
188.993,1.027
189.023,1.028
189.053,1.030
189.083,1.027
189.113,1.033
189.143,1.024
189.173,1.029
189.203,1.028
189.233,1.026
189.263,1.025
189.293,1.028
189.323,1.030
189.353,1.028
189.383,1.033
189.413,1.027
189.443,1.026
189.473,1.029
189.503,1.028
189.533,1.025
189.563,1.028
189.593,1.028
189.623,1.029
189.653,1.028
189.683,1.032
189.713,1.028
189.743,1.022
189.773,1.028
189.803,1.028
189.833,1.028
189.863,1.024
189.893,1.028
189.923,1.025
189.953,1.036
189.983,1.027
190.013,1.024
190.043,1.027
190.073,1.032
190.103,1.027
190.133,1.029
190.163,1.029
190.193,1.029
190.223,1.027
190.253,1.027
190.283,1.024
190.313,1.027
190.343,1.027
190.373,1.027
190.403,1.027
190.433,1.029
190.463,1.024
190.493,1.028
190.523,1.030
190.553,1.029
190.583,1.023
190.613,1.034
190.643,1.022
190.673,1.032
190.703,1.026
190.733,1.025
190.763,1.026
190.793,1.028
190.823,1.028
190.853,1.025
190.883,1.029
190.913,1.024
190.943,1.028
190.973,1.026
191.003,1.025
191.033,1.029
191.063,1.030
191.093,1.025
191.123,1.028
191.153,1.028
191.183,1.029
191.213,1.028
191.243,1.031
191.273,1.027
191.303,1.033
191.333,1.020
191.363,1.035
191.393,1.028
191.423,1.025
191.453,1.024
191.483,1.030
191.513,1.025
191.543,1.026
191.573,1.036
191.603,1.025
191.633,1.028
191.663,1.029
191.693,1.029
191.723,1.026
191.753,1.029
191.783,1.028
191.813,1.026
191.843,1.028
191.873,1.030
191.903,1.032
191.933,1.028
191.963,1.029
191.993,1.028
192.023,1.030
192.053,1.022
192.083,1.036
192.113,1.024
192.143,1.022
192.173,1.031
192.203,1.034
192.233,1.026
192.263,1.027
192.293,1.031
192.323,1.025
192.353,1.032
192.383,1.028
192.413,1.023
192.443,1.029
192.473,1.029
192.503,1.028
192.533,1.028
192.563,1.028
192.593,1.028
192.623,1.028
192.653,1.029
192.683,1.028
192.713,1.026
192.743,1.022
192.773,1.032
192.803,1.021
192.833,1.031
192.863,1.031
192.893,1.023
192.923,1.027
192.953,1.031
192.983,1.029
193.013,1.027
193.043,1.031
193.073,1.027
193.103,1.029
193.133,1.028
193.163,1.024
193.193,1.028
193.223,1.028
193.253,1.029
193.283,1.029
193.313,1.030
193.343,1.028
193.373,1.031
193.403,1.028
193.433,1.026
193.463,1.029
193.493,1.030
193.523,1.025
193.553,1.035
193.583,1.022
193.613,1.032
193.643,1.025
193.673,1.027
193.703,1.027
193.733,1.032
193.763,1.027
193.793,1.029
193.823,1.034
193.853,1.021
193.883,1.029
193.913,1.027
193.943,1.024
193.973,1.028
194.003,1.033
194.033,1.025
194.063,1.029
194.093,1.030
194.123,1.029
194.153,1.028
194.183,1.029
194.213,1.029
194.243,1.026
194.273,1.026
194.303,1.034
194.333,1.023
194.363,1.031
194.393,1.026
194.423,1.023
194.453,1.027
194.483,1.030
194.513,1.032
194.543,1.031
194.573,1.036
194.603,1.020
194.633,1.026
194.663,1.032
194.693,1.027
194.723,1.028
194.753,1.030
194.783,1.028
194.813,1.027
194.843,1.029
194.873,1.031
194.903,1.025
194.933,1.031
194.963,1.032
194.993,1.028
195.023,1.032
195.053,1.022
195.083,1.029
195.113,1.029
195.143,1.025
195.173,1.023
195.203,1.032
195.233,1.029
195.263,1.027
195.293,1.030
195.323,1.027
195.353,1.031
195.383,1.029
195.413,1.028
195.443,1.026
195.473,1.029
195.503,1.030
195.533,1.028
195.563,1.027
195.593,1.030
195.623,1.029
195.653,1.029
195.683,1.031
195.713,1.026
195.743,1.030
195.773,1.027
195.803,1.030
195.833,1.023
195.863,1.033
195.893,1.026
195.923,1.025
195.953,1.030
195.983,1.032
196.013,1.025
196.043,1.026
196.073,1.028
196.103,1.027
196.133,1.032
196.163,1.030
196.193,1.024
196.223,1.026
196.253,1.027
196.283,1.028
196.313,1.029
196.343,1.025
196.373,1.026
196.403,1.029
196.433,1.027
196.463,1.024
196.493,1.029
196.523,1.031
196.553,1.024
196.583,1.030
196.613,1.023
196.643,1.032
196.673,1.029
196.703,1.024
196.733,1.025
196.763,1.032
196.793,1.030
196.823,1.029
196.853,1.032
196.883,1.025
196.913,1.033
196.943,1.025
196.973,1.021
197.003,1.026
197.033,1.029
197.063,1.027
197.093,1.025
197.123,1.025
197.153,1.031
197.183,1.031
197.213,1.027
197.243,1.027
197.273,1.029
197.303,1.028
197.333,1.021
197.363,1.032
197.393,1.024
197.423,1.030
197.453,1.025
197.483,1.025
197.513,1.028
197.543,1.029
197.573,1.029
197.603,1.027
197.633,1.027
197.663,1.024
197.693,1.031
197.723,1.026
197.753,1.025
197.783,1.027
197.813,1.030
197.843,1.025
197.873,1.024
197.903,1.030
197.933,1.028
197.963,1.028
197.993,1.031
198.023,1.025
198.053,1.029
198.083,1.029
198.113,1.025
198.143,1.033
198.173,1.030
198.203,1.025
198.233,1.027
198.263,1.030
198.293,1.029
198.323,1.022
198.353,1.030
198.383,1.024
198.413,1.028
198.443,1.029
198.473,1.024
198.503,1.027
198.533,1.031
198.563,1.029
198.593,1.028
198.623,1.028
198.653,1.025
198.683,1.030
198.713,1.029
198.743,1.032
198.773,1.030
198.803,1.030
198.833,1.025
198.863,1.037
198.893,1.025
198.923,1.023
198.953,1.030
198.983,1.030
199.013,1.026
199.043,1.024
199.073,1.029
199.103,1.028
199.133,1.030
199.163,1.023
199.193,1.025
199.223,1.026
199.253,1.031
199.283,1.028
199.313,1.031
199.343,1.027
199.373,1.027
199.403,1.031
199.433,1.026
199.463,1.028
199.493,1.027
199.523,1.026
199.553,1.029
199.583,1.023
199.613,1.027
199.643,1.029
199.673,1.026
199.703,1.027
199.733,1.027
199.763,1.026
199.793,1.025
199.823,1.028
199.853,1.026
199.883,1.028
199.913,1.026
199.943,1.024
199.973,1.027
200.003,1.025
200.033,1.029
200.063,1.030
200.093,1.025
200.123,1.025
200.153,1.029
200.183,1.030
200.213,1.027
200.243,1.024
200.273,1.031
200.303,1.027
200.333,1.027
200.363,1.032
200.393,1.022
200.423,1.032
200.453,1.027
200.483,1.022
200.513,1.031
200.543,1.031
200.573,1.030
200.603,1.024
200.633,1.028
200.663,1.030
200.693,1.031
200.723,1.025
200.753,1.026
200.783,1.028
200.813,1.031
200.843,1.026
200.873,1.026
200.903,1.031
200.933,1.025
200.963,1.029
200.993,1.029
201.023,1.030
201.053,1.030
201.083,1.026
201.113,1.025
201.143,1.035
201.173,1.025
201.203,1.029
201.233,1.029
201.263,1.024
201.293,1.026
201.323,1.031
201.353,1.029
201.383,1.026
201.413,1.032
201.443,1.022
201.473,1.029
201.503,1.026
201.533,1.024
201.563,1.024
201.593,1.029
201.623,1.030
201.653,1.029
201.683,1.027
201.713,1.029
201.743,1.027
201.773,1.027
201.803,1.027
201.833,1.030
201.863,1.031
201.893,1.032
201.923,1.025
201.953,1.035
201.983,1.026
202.013,1.025
202.043,1.027
202.073,1.029
202.103,1.027
202.133,1.030
202.163,1.033
202.193,1.023
202.223,1.032
202.253,1.029
202.283,1.026
202.313,1.028
202.343,1.030
202.373,1.031
202.403,1.026
202.433,1.027
202.463,1.030
202.493,1.030
202.523,1.029
202.553,1.031
202.583,1.026
202.613,1.028
202.643,1.022
202.673,1.032
202.703,1.030
202.733,1.028
202.763,1.028
202.793,1.030
202.823,1.030
202.853,1.023
202.883,1.029
202.913,1.025
202.943,1.032
202.973,1.027
203.003,1.025
203.033,1.028
203.063,1.028
203.093,1.028
203.123,1.029
203.153,1.029
203.183,1.027
203.213,1.031
203.243,1.023
203.273,1.027
203.303,1.030
203.333,1.024
203.363,1.027
203.393,1.023
203.423,1.028
203.453,1.030
203.483,1.022
203.513,1.026
203.543,1.028
203.573,1.031
203.603,1.026
203.633,1.030
203.663,1.022
203.693,1.027
203.723,1.028
203.753,1.026
203.783,1.025
203.813,1.027
203.843,1.030
203.873,1.028
203.903,1.027
203.933,1.027
203.963,1.031
203.993,1.027
204.023,1.025
204.053,1.027
204.083,1.026
204.113,1.025
204.143,1.030
204.173,1.020
204.203,1.032
204.233,1.027
204.263,1.023
204.293,1.026
204.323,1.032
204.353,1.028
204.383,1.028
204.413,1.030
204.443,1.024
204.473,1.029
204.503,1.031
204.533,1.024
204.563,1.024
204.593,1.028
204.623,1.029
204.653,1.030
204.683,1.029
204.713,1.028
204.743,1.025
204.773,1.030
204.803,1.027
204.833,1.029
204.863,1.029
204.893,1.027
204.923,1.025
204.953,1.028
204.983,1.031
205.013,1.025
205.043,1.026
205.073,1.028
205.103,1.030
205.133,1.028
205.163,1.030
205.193,1.025
205.223,1.031
205.253,1.029
205.283,1.029
205.313,1.025
205.343,1.028
205.373,1.029
205.403,1.026
205.433,1.028
205.463,1.028
205.493,1.028
205.523,1.027
205.553,1.030
205.583,1.028
205.613,1.021
205.643,1.026
205.673,1.027
205.703,1.026
205.733,1.025
205.763,1.026
205.793,1.028
205.823,1.027
205.853,1.027
205.883,1.030
205.913,1.028
205.943,1.028
205.973,1.031
206.003,1.030
206.033,1.025
206.063,1.027
206.093,1.028
206.123,1.023
206.153,1.029
206.183,1.028
206.213,1.029
206.243,1.027
206.273,1.029
206.303,1.028
206.333,1.027
206.363,1.022
206.393,1.033
206.423,1.025
206.453,1.023
206.483,1.032
206.513,1.030
206.543,1.026
206.573,1.026
206.603,1.029
206.633,1.026
206.663,1.028
206.693,1.031
206.723,1.023
206.753,1.028
206.783,1.028
206.813,1.032
206.843,1.025
206.873,1.027
206.903,1.027
206.933,1.027
206.963,1.029
206.993,1.030
207.023,1.028
207.053,1.026
207.083,1.024
207.113,1.033
207.143,1.027
207.173,1.026
207.203,1.031
207.233,1.033
207.263,1.028
207.293,1.026
207.323,1.027
207.353,1.029
207.383,1.033
207.413,1.026
207.443,1.023
207.473,1.029
207.503,1.031
207.533,1.027
207.563,1.029
207.593,1.030
207.623,1.030
207.653,1.026
207.683,1.029
207.713,1.030
207.743,1.028
207.773,1.025
207.803,1.028
207.833,1.023
207.863,1.030
207.893,1.031
207.923,1.028
207.953,1.028
207.983,1.027
208.013,1.031
208.043,1.026
208.073,1.031
208.103,1.023
208.133,1.032
208.163,1.030
208.193,1.023
208.223,1.028
208.253,1.033
208.283,1.028
208.313,1.029
208.343,1.030
208.373,1.030
208.403,1.025
208.433,1.030
208.463,1.030
208.493,1.027
208.523,1.026
208.553,1.032
208.583,1.024
208.613,1.031
208.643,1.026
208.673,1.025
208.703,1.031
208.733,1.034
208.763,1.031
208.793,1.030
208.823,1.031
208.853,1.025
208.883,1.031
208.913,1.027
208.943,1.025
208.973,1.031
209.003,1.033
209.033,1.027
209.063,1.027
209.093,1.031
209.123,1.028
209.153,1.028
209.183,1.028
209.213,1.026
209.243,1.032
209.273,1.024
209.303,1.032
209.333,1.026
209.363,1.027
209.393,1.031
209.423,1.031
209.453,1.028
209.483,1.027
209.513,1.030
209.543,1.025
209.573,1.029
209.603,1.030
209.633,1.023
209.663,1.026
209.693,1.029
209.723,1.028
209.753,1.028
209.783,1.028
209.813,1.033
209.843,1.028
209.873,1.031
209.903,1.029
209.933,1.033
209.963,1.022
209.993,1.035
210.023,1.027
210.053,1.022
210.083,1.026
210.113,1.029
210.143,1.027
210.173,1.026
210.203,1.032
210.233,1.028
210.263,1.031
210.293,1.028
210.323,1.027
210.353,1.028
210.383,1.031
210.413,1.030
210.443,1.027
210.473,1.028
210.503,1.030
210.533,1.029
210.563,1.028
210.593,1.032
210.623,1.025
210.653,1.032
210.683,1.022
210.713,1.034
210.743,1.031
210.773,1.023
210.803,1.024
210.833,1.030
210.863,1.029
210.893,1.026
210.923,1.035
210.953,1.027
210.983,1.027
211.013,1.027
211.043,1.028
211.073,1.029
211.103,1.028
211.133,1.027
211.163,1.028
211.193,1.024
211.223,1.028
211.253,1.029
211.283,1.029
211.313,1.027
211.343,1.026
211.373,1.023
211.403,1.033
211.433,1.024
211.463,1.035
211.493,1.025
211.523,1.023
211.553,1.029
211.583,1.029
211.613,1.028
211.643,1.034
211.673,1.028
211.703,1.032
211.733,1.029
211.763,1.029
211.793,1.029
211.823,1.030
211.853,1.029
211.883,1.025
211.913,1.028
211.943,1.026
211.973,1.028
212.003,1.029
212.033,1.026
212.063,1.026
212.093,1.031
212.123,1.028
212.153,1.031
212.183,1.023
212.213,1.024
212.243,1.030
212.273,1.029
212.303,1.027
212.333,1.028
212.363,1.026
212.393,1.027
212.423,1.030
212.453,1.023
212.483,1.027
212.513,1.029
212.543,1.029
212.573,1.030
212.603,1.029
212.633,1.031
212.663,1.029
212.693,1.030
212.723,1.029
212.753,1.034
212.783,1.022
212.813,1.037
212.843,1.028
212.873,1.026
212.903,1.029
212.933,1.034
212.963,1.026
212.993,1.027
213.023,1.032
213.053,1.026
213.083,1.030
213.113,1.029
213.143,1.026
213.173,1.025
213.203,1.027
213.233,1.029
213.263,1.031
213.293,1.031
213.323,1.026
213.353,1.027
213.383,1.034
213.413,1.028
213.443,1.033
213.473,1.021
213.503,1.033
213.533,1.031
213.563,1.027
213.593,1.027
213.623,1.029
213.653,1.028
213.683,1.029
213.713,1.031
213.743,1.027
213.773,1.031
213.803,1.028
213.833,1.026
213.863,1.025
213.893,1.033
213.923,1.030
213.953,1.031
213.983,1.031
214.013,1.030
214.043,1.028
214.073,1.030
214.103,1.029
214.133,1.032
214.163,1.027
214.193,1.033
214.223,1.021
214.253,1.034
214.283,1.028
214.313,1.028
214.343,1.031
214.373,1.029
214.403,1.028
214.433,1.028
214.463,1.033
214.493,1.024
214.523,1.030
214.553,1.026
214.583,1.027
214.613,1.027
214.643,1.030
214.673,1.033
214.703,1.029
214.733,1.029
214.763,1.028
214.793,1.027
214.823,1.029
214.853,1.032
214.883,1.031
214.913,1.028
214.943,1.027
214.973,1.028
215.003,1.030
215.033,1.031
215.063,1.028
215.093,1.027
215.123,1.028
215.153,1.032
215.183,1.029
215.213,1.033
215.243,1.025
215.273,1.031
215.303,1.029
215.333,1.027
215.363,1.029
215.393,1.029
215.423,1.029
215.453,1.027
215.483,1.028
215.513,1.029
215.543,1.029
215.573,1.030
215.603,1.033
215.633,1.029
215.663,1.036
215.693,1.022
215.723,1.035
215.753,1.031
215.783,1.027
215.813,1.026
215.843,1.031
215.873,1.029
215.903,1.027
215.933,1.032
215.963,1.026
215.993,1.031
216.023,1.033
216.053,1.029
216.083,1.025
216.113,1.028
216.143,1.028
216.173,1.028
216.203,1.031
216.233,1.028
216.263,1.028
216.293,1.023
216.323,1.024
216.353,1.030
216.383,1.013
216.413,1.031
216.443,1.029
216.473,1.036
216.503,1.042
216.533,1.041
216.563,1.032
216.593,1.029
216.623,1.032
216.653,1.030
216.683,1.023
216.713,1.019
216.743,1.021
216.773,1.029
216.803,1.035
216.833,1.037
216.863,1.030
216.893,1.025
216.923,1.029
216.953,1.030
216.983,1.029
217.013,1.029
217.043,1.031
217.073,1.027
217.103,1.033
217.133,1.027
217.163,1.029
217.193,1.028
217.223,1.037
217.253,1.032
217.283,1.030
217.313,1.031
217.343,1.030
217.373,1.030
217.403,1.024
217.433,1.027
217.463,1.027
217.493,1.029
217.523,1.031
217.553,1.028
217.583,1.031
217.613,1.029
217.643,1.030
217.673,1.029
217.703,1.025
217.733,1.032
217.763,1.037
217.793,1.027
217.823,1.024
217.853,1.031
217.883,1.035
217.913,1.030
217.943,1.031
217.973,1.026
218.003,1.030
218.033,1.032
218.063,1.025
218.093,1.027
218.123,1.032
218.153,1.031
218.183,1.028
218.213,1.029
218.243,1.029
218.273,1.031
218.303,1.032
218.333,1.025
218.363,1.034
218.393,1.032
218.423,1.022
218.453,1.037
218.483,1.029
218.513,1.028
218.543,1.029
218.573,1.035
218.603,1.030
218.633,1.030
218.663,1.028
218.693,1.026
218.723,1.033
218.753,1.028
218.783,1.027
218.813,1.033
218.843,1.031
218.873,1.034
218.903,1.030
218.933,1.027
218.963,1.028
218.993,1.027
219.023,1.030
219.053,1.035
219.083,1.027
219.113,1.031
219.143,1.034
219.173,1.030
219.203,1.044
219.233,1.035
219.263,1.025
219.293,1.019
219.323,1.028
219.353,1.037
219.383,1.036
219.413,1.030
219.443,1.028
219.473,1.018
219.503,1.015
219.533,1.028
219.563,1.040
219.593,1.033
219.623,1.036
219.653,1.036
219.683,1.034
219.713,1.029
219.743,1.026
219.773,1.027
219.803,1.032
219.833,1.021
219.863,1.023
219.893,1.020
219.923,1.026
219.953,1.021
219.983,1.025
220.013,1.024
220.043,1.024
220.073,1.024
220.103,1.030
220.133,1.031
220.163,1.023
220.193,1.027
220.223,1.026
220.253,1.018
220.283,1.024
220.313,1.026
220.343,1.023
220.373,1.025
220.403,1.025
220.433,1.024
220.463,1.025
220.493,1.029
220.523,1.025
220.553,1.024
220.583,1.020
220.613,1.024
220.643,1.030
220.673,1.021
220.703,1.023
220.733,1.026
220.763,1.030
220.793,1.021
220.823,1.027
220.853,1.023
220.883,1.028
220.913,1.026
220.943,1.022
220.973,1.025
221.003,1.022
221.033,1.027
221.063,1.025
221.093,1.024
221.123,1.027
221.153,1.024
221.183,1.025
221.213,1.021
221.243,1.027
221.273,1.026
221.303,1.025
221.333,1.021
221.363,1.025
221.393,1.025
221.423,1.027
221.453,1.025
221.483,1.024
221.513,1.022
221.543,1.029
221.573,1.027
221.603,1.021
221.633,1.023
221.663,1.028
221.693,1.024
221.723,1.027
221.753,1.025
221.783,1.021
221.813,1.027
221.843,1.025
221.873,1.032
221.903,1.019
221.933,1.032
221.963,1.023
221.993,1.020
222.023,1.024
222.053,1.023
222.083,1.025
222.113,1.029
222.143,1.024
222.173,1.020
222.203,1.024
222.233,1.028
222.263,1.028
222.293,1.021
222.323,1.022
222.353,1.028
222.383,1.028
222.413,1.030
222.443,1.025
222.473,1.029
222.503,1.024
222.533,1.015
222.563,1.018
222.593,1.027
222.623,1.021
222.653,1.025
222.683,1.029
222.713,1.027
222.743,1.021
222.773,1.023
222.803,1.024
222.833,1.020
222.863,1.033
222.893,1.011
222.923,1.024
222.953,1.021
222.983,1.026
223.013,1.021
223.043,1.028
223.073,1.035
223.103,1.032
223.133,1.023
223.163,1.019
223.193,1.028
223.223,1.029
223.253,1.029
223.283,1.024
223.313,1.019
223.343,1.025
223.373,1.030
223.403,1.027
223.433,1.027
223.463,1.022
223.493,1.028
223.523,1.025
223.553,1.023
223.583,1.026
223.613,1.032
223.643,1.024
223.673,1.020
223.703,1.026
223.733,1.026
223.763,1.025
223.793,1.032
223.823,1.028
223.853,1.015
223.883,1.031
223.913,1.035
223.943,1.027
223.973,1.025
224.003,1.027
224.033,1.033
224.063,1.029
224.093,1.029
224.123,1.021
224.153,1.036
224.183,1.032
224.213,1.026
224.243,1.029
224.273,1.032
224.303,1.032
224.333,1.028
224.363,1.025
224.393,1.026
224.423,1.029
224.453,1.030
224.483,1.032
224.513,1.025
224.543,1.033
224.573,1.031
224.603,1.028
224.633,1.026
224.663,1.036
224.693,1.035
224.723,1.028
224.753,1.027
224.783,1.021
224.813,1.023
224.843,1.033
224.873,1.045
224.903,1.031
224.933,1.036
224.963,1.037
224.993,1.046
225.023,1.032
225.053,1.030
225.083,1.035
225.113,1.040
225.143,1.030
225.173,1.035
225.203,1.079
225.233,1.045
225.263,1.055
225.293,1.045
225.323,1.046
225.353,1.057
225.383,1.045
225.413,1.053
225.443,1.054
225.473,1.072
225.503,1.075
225.533,1.095
225.563,1.105
225.593,1.079
225.623,1.039
225.653,1.042
225.683,1.058
225.713,1.034
225.743,1.004
225.773,1.017
225.803,1.044
225.833,1.062
225.863,1.067
225.893,1.071
225.923,1.065
225.953,1.082
225.983,1.115
226.013,1.133
226.043,1.154
226.073,1.158
226.103,1.157
226.133,1.139
226.163,1.103
226.193,1.051
226.223,1.045
226.253,1.015
226.283,0.999
226.313,1.039
226.343,1.057
226.373,1.088
226.403,1.054
226.433,1.070
226.463,1.069
226.493,1.042
226.523,1.039
226.553,1.061
226.583,1.036
226.613,1.034
226.643,1.040
226.673,1.033
226.703,1.077
226.733,1.087
226.763,1.095
226.793,1.098
226.823,1.104
226.853,1.091
226.883,1.053
226.913,1.086
226.943,0.970
226.973,0.946
227.003,1.028
227.033,0.974
227.063,0.993
227.093,1.042
227.123,1.025
227.153,1.008
227.183,1.029
227.213,1.052
227.243,1.063
227.273,1.059
227.303,1.025
227.333,1.049
227.363,1.141
227.393,1.136
227.423,1.089
227.453,1.072
227.483,1.085
227.513,1.106
227.543,1.085
227.573,1.041
227.603,0.983
227.633,1.103
227.663,1.144
227.693,1.088
227.723,1.005
227.753,0.937
227.783,0.961
227.813,0.959
227.843,0.943
227.873,1.033
227.903,1.083
227.933,0.950
227.963,1.062
227.993,1.089
228.023,1.065
228.053,0.975
228.083,0.957
228.113,1.067
228.143,1.135
228.173,1.007
228.203,0.946
228.233,1.047
228.263,0.970
228.293,0.966
228.323,1.102
228.353,1.137
228.383,1.288
228.413,1.077
228.443,0.989
228.473,0.960
228.503,1.000
228.533,1.033
228.563,1.028
228.593,1.021
228.623,1.021
228.653,1.046
228.683,1.046
228.713,1.106
228.743,1.090
228.773,1.005
228.803,0.990
228.833,1.022
228.863,1.034
228.893,1.033
