df_hash,22ZHK4.A1FC45
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.FG7V
person_label,V89
date_time_start,2025-11-04_15-27-15.507000_+03
date_time_start_unix,1762255635.507
date_time_end,2025-11-04_15-36-02.416000_+03
length_difference_noticed,no

time,acc_mag
461.090,1.046
461.120,1.044
461.150,1.044
461.180,1.047
461.210,1.039
461.240,1.037
461.270,1.039
461.300,1.044
461.330,1.042
461.360,1.039
461.390,1.041
461.420,1.042
461.450,1.042
461.480,1.040
461.510,1.046
461.540,1.042
461.570,1.037
461.600,1.041
461.630,1.044
461.660,1.041
461.690,1.043
461.720,1.042
461.750,1.043
461.780,1.039
461.810,1.045
461.840,1.041
461.870,1.038
461.900,1.043
461.930,1.043
461.960,1.041
461.990,1.043
462.020,1.039
462.050,1.041
462.080,1.039
462.110,1.044
462.140,1.035
462.170,1.047
462.200,1.045
462.230,1.033
462.260,1.039
462.290,1.042
462.320,1.039
462.350,1.042
462.380,1.044
462.410,1.042
462.440,1.043
462.470,1.044
462.500,1.037
462.530,1.041
462.560,1.041
462.590,1.040
462.620,1.041
462.650,1.043
462.680,1.042
462.710,1.040
462.740,1.039
462.770,1.041
462.800,1.040
462.830,1.041
462.860,1.041
462.890,1.042
462.920,1.037
462.950,1.042
462.980,1.035
463.010,1.042
463.040,1.037
463.070,1.038
463.100,1.046
463.130,1.043
463.160,1.042
463.190,1.044
463.220,1.041
463.250,1.043
463.280,1.043
463.310,1.041
463.340,1.041
463.370,1.039
463.400,1.041
463.430,1.040
463.460,1.040
463.490,1.040
463.520,1.041
463.550,1.041
463.580,1.040
463.610,1.041
463.640,1.041
463.670,1.044
463.700,1.038
463.730,1.043
463.760,1.040
463.790,1.044
463.820,1.040
463.850,1.039
463.880,1.041
463.910,1.042
463.940,1.036
463.970,1.043
464.000,1.039
464.030,1.037
464.060,1.044
464.090,1.041
464.120,1.040
464.150,1.040
464.180,1.041
464.210,1.036
464.240,1.046
464.270,1.043
464.300,1.043
464.330,1.041
464.360,1.042
464.390,1.040
464.420,1.039
464.450,1.038
464.480,1.043
464.510,1.043
464.540,1.041
464.570,1.038
464.600,1.045
464.630,1.036
464.660,1.042
464.690,1.042
464.720,1.041
464.750,1.042
464.780,1.045
464.810,1.038
464.840,1.044
464.870,1.044
464.900,1.039
464.930,1.039
464.960,1.046
464.990,1.040
465.020,1.041
465.050,1.044
465.080,1.041
465.110,1.042
465.140,1.040
465.170,1.042
465.200,1.042
465.230,1.042
465.260,1.040
465.290,1.040
465.320,1.040
465.350,1.050
465.380,1.045
465.410,1.037
465.440,1.041
465.470,1.042
465.500,1.041
465.530,1.039
465.560,1.043
465.590,1.038
465.620,1.046
465.650,1.040
465.680,1.038
465.710,1.041
465.740,1.041
465.770,1.040
465.800,1.040
465.830,1.045
465.860,1.045
465.890,1.040
465.920,1.040
465.950,1.044
465.980,1.041
466.010,1.039
466.040,1.038
466.070,1.042
466.100,1.044
466.130,1.037
466.160,1.040
466.190,1.044
466.220,1.040
466.250,1.040
466.280,1.043
466.310,1.038
466.340,1.046
466.370,1.043
466.400,1.036
466.430,1.042
466.460,1.038
466.490,1.041
466.520,1.043
466.550,1.042
466.580,1.043
466.610,1.040
466.640,1.042
466.670,1.040
466.700,1.044
466.730,1.042
466.760,1.039
466.790,1.038
466.820,1.046
466.850,1.040
466.880,1.037
466.910,1.042
466.940,1.044
466.970,1.043
467.000,1.045
467.030,1.047
467.060,1.039
467.090,1.046
467.120,1.047
467.150,1.041
467.180,1.038
467.210,1.037
467.240,1.036
467.270,1.040
467.300,1.042
467.330,1.043
467.360,1.043
467.390,1.041
467.420,1.040
467.450,1.038
467.480,1.042
467.510,1.045
467.540,1.040
467.570,1.039
467.600,1.041
467.630,1.049
467.660,1.039
467.690,1.042
467.720,1.041
467.750,1.041
467.780,1.044
467.810,1.048
467.840,1.039
467.870,1.044
467.900,1.048
467.930,1.039
467.960,1.039
467.990,1.043
468.020,1.045
468.050,1.041
468.080,1.043
468.110,1.039
468.140,1.043
468.170,1.042
468.200,1.040
468.230,1.041
468.260,1.043
468.290,1.042
468.320,1.044
468.350,1.040
468.380,1.039
468.410,1.045
468.440,1.046
468.470,1.037
468.500,1.037
468.530,1.042
468.560,1.044
468.590,1.043
468.620,1.044
468.650,1.037
468.680,1.047
468.710,1.041
468.740,1.039
468.770,1.042
468.800,1.045
468.830,1.040
468.860,1.041
468.890,1.045
468.920,1.043
468.950,1.043
468.980,1.047
469.010,1.044
469.040,1.046
469.070,1.039
469.100,1.038
469.130,1.043
469.160,1.037
469.190,1.037
469.220,1.045
469.250,1.050
469.280,1.044
469.310,1.035
469.340,1.039
469.370,1.044
469.400,1.044
469.430,1.036
469.460,1.035
469.490,1.044
469.520,1.042
469.550,1.041
469.580,1.041
469.610,1.040
469.640,1.044
469.670,1.039
469.700,1.042
469.730,1.033
469.760,1.046
469.790,1.037
469.820,1.033
469.850,1.041
469.880,1.047
469.910,1.044
469.940,1.044
469.970,1.043
470.000,1.041
470.030,1.045
470.060,1.039
470.090,1.035
470.120,1.041
470.150,1.042
470.180,1.044
470.210,1.041
470.240,1.043
470.270,1.038
470.300,1.044
470.330,1.043
470.360,1.040
470.390,1.037
470.420,1.045
470.450,1.045
470.480,1.039
470.510,1.046
470.540,1.038
470.570,1.041
470.600,1.040
470.630,1.047
470.660,1.038
470.690,1.042
470.720,1.044
470.750,1.040
470.780,1.041
470.810,1.043
470.840,1.038
470.870,1.040
470.900,1.047
470.930,1.046
470.960,1.043
470.990,1.043
471.020,1.040
471.050,1.037
471.080,1.058
471.110,1.048
471.140,1.028
471.170,1.028
471.200,1.045
471.230,1.047
471.260,1.041
471.290,1.026
471.320,1.019
471.350,1.042
471.380,1.060
471.410,1.075
471.440,1.062
471.470,1.041
471.500,1.041
471.530,1.040
471.560,1.050
471.590,1.017
471.620,1.033
471.650,1.044
471.680,1.054
471.710,1.052
471.740,1.043
471.770,1.044
471.800,1.045
471.830,1.042
471.860,1.041
471.890,1.037
471.920,1.052
471.950,1.041
471.980,1.037
472.010,1.042
472.040,1.042
472.070,1.022
472.100,1.041
472.130,1.065
472.160,1.061
472.190,1.038
472.220,1.031
472.250,1.036
472.280,1.040
472.310,1.048
472.340,1.049
472.370,1.044
472.400,1.048
472.430,1.040
472.460,1.039
472.490,1.043
472.520,1.046
472.550,1.048
472.580,1.043
472.610,1.040
472.640,1.047
472.670,1.038
472.700,1.043
472.730,1.043
472.760,1.044
472.790,1.044
472.820,1.045
472.850,1.039
472.880,1.039
472.910,1.043
472.940,1.039
472.970,1.039
473.000,1.044
473.030,1.048
473.060,1.045
473.090,1.041
473.120,1.045
473.150,1.043
473.180,1.043
473.210,1.036
473.240,1.044
473.270,1.044
473.300,1.047
473.330,1.048
473.360,1.043
473.390,1.040
473.420,1.049
473.450,1.044
473.480,1.043
473.510,1.044
473.540,1.044
473.570,1.042
473.600,1.047
473.630,1.046
473.660,1.037
473.690,1.037
473.720,1.047
473.750,1.048
473.780,1.044
473.810,1.039
473.840,1.036
473.870,1.044
473.900,1.045
473.930,1.045
473.960,1.042
473.990,1.042
474.020,1.044
474.050,1.046
474.080,1.041
474.110,1.044
474.140,1.043
474.170,1.046
474.200,1.049
474.230,1.046
474.260,1.041
474.290,1.042
474.320,1.043
474.350,1.048
474.380,1.042
474.410,1.042
474.440,1.040
474.470,1.047
474.500,1.044
474.530,1.043
474.560,1.046
474.590,1.040
474.620,1.043
474.650,1.045
474.680,1.043
474.710,1.045
474.740,1.043
474.770,1.046
474.800,1.043
474.830,1.044
474.860,1.045
474.890,1.051
474.920,1.044
474.950,1.047
474.980,1.048
475.010,1.040
475.040,1.039
475.070,1.044
475.100,1.043
475.130,1.044
475.160,1.045
475.190,1.040
475.220,1.045
475.250,1.048
475.280,1.041
475.310,1.041
475.340,1.045
475.370,1.045
475.400,1.045
475.430,1.044
475.460,1.045
475.490,1.045
475.520,1.046
475.550,1.053
475.580,1.042
475.610,1.040
475.640,1.043
475.670,1.044
475.700,1.039
475.730,1.047
475.760,1.043
475.790,1.043
475.820,1.045
475.850,1.050
475.880,1.046
475.910,1.040
475.940,1.042
475.970,1.044
476.000,1.042
476.030,1.044
476.060,1.050
476.090,1.047
476.120,1.037
476.150,1.049
476.180,1.046
476.210,1.040
476.240,1.043
476.270,1.043
476.300,1.045
476.330,1.043
476.360,1.048
476.390,1.045
476.420,1.044
476.450,1.044
476.480,1.042
476.510,1.044
476.540,1.043
476.570,1.042
476.600,1.044
476.630,1.044
476.660,1.044
476.690,1.046
476.720,1.047
476.750,1.044
476.780,1.041
476.810,1.045
476.840,1.041
476.870,1.042
476.900,1.040
476.930,1.044
476.960,1.046
476.990,1.040
477.020,1.042
477.050,1.046
477.080,1.041
477.110,1.045
477.140,1.044
477.170,1.040
477.200,1.040
477.230,1.046
477.260,1.046
477.290,1.046
477.320,1.042
477.350,1.040
477.380,1.041
477.410,1.045
477.440,1.042
477.470,1.044
477.500,1.046
477.530,1.042
477.560,1.037
477.590,1.042
477.620,1.050
477.650,1.047
477.680,1.047
477.710,1.033
477.740,1.050
477.770,1.040
477.800,1.041
477.830,1.040
477.860,1.047
477.890,1.042
477.920,1.039
477.950,1.042
477.980,1.048
478.010,1.042
478.040,1.042
478.070,1.042
478.100,1.036
478.130,1.042
478.160,1.049
478.190,1.043
478.220,1.036
478.250,1.044
478.280,1.044
478.310,1.039
478.340,1.044
478.370,1.047
478.400,1.041
478.430,1.038
478.460,1.051
478.490,1.051
478.520,1.040
478.550,1.038
478.580,1.047
478.610,1.050
478.640,1.036
478.670,1.032
478.700,1.047
478.730,1.050
478.760,1.045
478.790,1.040
478.820,1.044
478.850,1.044
478.880,1.044
478.910,1.040
478.940,1.037
478.970,1.044
479.000,1.046
479.030,1.043
479.060,1.043
479.090,1.045
479.120,1.046
479.150,1.041
479.180,1.041
479.210,1.042
479.240,1.043
479.270,1.043
479.300,1.041
479.330,1.046
479.360,1.045
479.390,1.038
479.420,1.041
479.450,1.046
479.480,1.048
479.510,1.039
479.540,1.040
479.570,1.044
479.600,1.043
479.630,1.040
479.660,1.043
479.690,1.040
479.720,1.042
479.750,1.048
479.780,1.043
479.810,1.037
479.840,1.042
479.870,1.040
479.900,1.039
479.930,1.044
479.960,1.043
479.990,1.044
480.020,1.043
480.050,1.044
480.080,1.046
480.110,1.043
480.140,1.040
480.170,1.042
480.200,1.041
480.230,1.043
480.260,1.042
480.290,1.046
480.320,1.037
480.350,1.043
480.380,1.042
480.410,1.045
480.440,1.043
480.470,1.044
480.500,1.044
480.530,1.045
480.560,1.046
480.590,1.040
480.620,1.041
480.650,1.043
480.680,1.043
480.710,1.040
480.740,1.042
480.770,1.041
480.800,1.041
480.830,1.043
480.860,1.042
480.890,1.042
480.920,1.045
480.950,1.037
480.980,1.041
481.010,1.039
481.040,1.050
481.070,1.040
481.100,1.039
481.130,1.043
481.160,1.044
481.190,1.042
481.220,1.043
481.250,1.045
481.280,1.042
481.310,1.049
481.340,1.045
481.370,1.036
481.400,1.044
481.430,1.041
481.460,1.043
481.490,1.043
481.520,1.042
481.550,1.043
481.580,1.041
481.610,1.050
481.640,1.041
481.670,1.045
481.700,1.042
481.730,1.045
481.760,1.045
481.790,1.040
481.820,1.043
481.850,1.043
481.880,1.044
481.910,1.046
481.940,1.044
481.970,1.040
482.000,1.047
482.030,1.044
482.060,1.038
482.090,1.041
482.120,1.044
482.150,1.043
482.180,1.047
482.210,1.044
482.240,1.043
482.270,1.042
482.300,1.042
482.330,1.043
482.360,1.043
482.390,1.043
482.420,1.034
482.450,1.046
482.480,1.043
482.510,1.041
482.540,1.041
482.570,1.043
482.600,1.045
482.630,1.044
482.660,1.044
482.690,1.043
482.720,1.045
482.750,1.042
482.780,1.043
482.810,1.039
482.840,1.043
482.870,1.040
482.900,1.037
482.930,1.045
482.960,1.041
482.990,1.040
483.020,1.046
483.050,1.042
483.080,1.042
483.110,1.038
483.140,1.049
483.170,1.043
483.200,1.036
483.230,1.038
483.260,1.043
483.290,1.046
483.320,1.044
483.350,1.046
483.380,1.043
483.410,1.044
483.440,1.044
483.470,1.038
483.500,1.043
483.530,1.046
483.560,1.043
483.590,1.045
483.620,1.041
483.650,1.042
483.680,1.047
483.710,1.045
483.740,1.041
483.770,1.040
483.800,1.051
483.830,1.040
483.860,1.036
483.890,1.042
483.920,1.049
483.950,1.047
483.980,1.045
484.010,1.043
484.040,1.044
484.070,1.047
484.100,1.043
484.130,1.043
484.160,1.043
484.190,1.042
484.220,1.047
484.250,1.045
484.280,1.047
484.310,1.042
484.340,1.047
484.370,1.039
484.400,1.040
484.430,1.050
484.460,1.045
484.490,1.037
484.520,1.043
484.550,1.047
484.580,1.047
484.610,1.043
484.640,1.043
484.670,1.040
484.700,1.045
484.730,1.042
484.760,1.039
484.790,1.045
484.820,1.044
484.850,1.041
484.880,1.047
484.910,1.044
484.940,1.045
484.970,1.049
485.000,1.044
485.030,1.043
485.060,1.051
485.090,1.045
485.120,1.037
485.150,1.040
485.180,1.047
485.210,1.047
485.240,1.045
485.270,1.046
485.300,1.043
485.330,1.050
485.360,1.046
485.390,1.040
485.420,1.040
485.450,1.044
485.480,1.044
485.510,1.045
485.540,1.044
485.570,1.042
485.600,1.045
485.630,1.045
485.660,1.041
485.690,1.043
485.720,1.045
485.750,1.046
485.780,1.038
485.810,1.041
485.840,1.049
485.870,1.045
485.900,1.046
485.930,1.046
485.960,1.043
485.990,1.048
486.020,1.045
486.050,1.040
486.080,1.039
486.110,1.041
486.140,1.045
486.170,1.044
486.200,1.049
486.230,1.047
486.260,1.043
486.290,1.042
486.320,1.048
486.350,1.044
486.380,1.045
486.410,1.043
486.440,1.039
486.470,1.051
486.500,1.045
486.530,1.039
486.560,1.043
486.590,1.044
486.620,1.047
486.650,1.046
486.680,1.046
486.710,1.038
486.740,1.053
486.770,1.047
486.800,1.040
486.830,1.039
486.860,1.043
486.890,1.043
486.920,1.046
486.950,1.048
486.980,1.045
487.010,1.043
487.040,1.047
487.070,1.045
487.100,1.040
487.130,1.049
487.160,1.044
487.190,1.047
487.220,1.044
487.250,1.042
487.280,1.052
487.310,1.042
487.340,1.040
487.370,1.041
487.400,1.044
487.430,1.046
487.460,1.046
487.490,1.046
487.520,1.040
487.550,1.045
487.580,1.048
487.610,1.044
487.640,1.039
487.670,1.046
487.700,1.043
487.730,1.045
487.760,1.048
487.790,1.041
487.820,1.043
487.850,1.043
487.880,1.046
487.910,1.045
487.940,1.044
487.970,1.045
488.000,1.045
488.030,1.047
488.060,1.042
488.090,1.042
488.120,1.037
488.150,1.051
488.180,1.044
488.210,1.041
488.240,1.041
488.270,1.045
488.300,1.041
488.330,1.044
488.360,1.043
488.390,1.041
488.420,1.044
488.450,1.048
488.480,1.044
488.510,1.038
488.540,1.041
488.570,1.046
488.600,1.041
488.630,1.044
488.660,1.047
488.690,1.043
488.720,1.044
488.750,1.039
488.780,1.045
488.810,1.043
488.840,1.045
488.870,1.042
488.900,1.048
488.930,1.042
488.960,1.045
488.990,1.044
489.020,1.045
489.050,1.044
489.080,1.042
489.110,1.041
489.140,1.042
489.170,1.043
489.200,1.047
489.230,1.045
489.260,1.047
489.290,1.038
489.320,1.050
489.350,1.041
489.380,1.040
489.410,1.038
489.440,1.046
489.470,1.042
489.500,1.040
489.530,1.053
489.560,1.043
489.590,1.039
489.620,1.041
489.650,1.048
489.680,1.044
489.710,1.042
489.740,1.047
489.770,1.044
489.800,1.044
489.830,1.039
489.860,1.044
489.890,1.039
489.920,1.046
489.950,1.048
489.980,1.039
490.010,1.041
490.040,1.045
490.070,1.046
490.100,1.045
490.130,1.046
490.160,1.042
490.190,1.041
490.220,1.045
490.250,1.048
490.280,1.042
490.310,1.040
490.340,1.044
490.370,1.044
490.400,1.043
490.430,1.043
490.460,1.040
490.490,1.042
490.520,1.045
490.550,1.046
490.580,1.043
490.610,1.039
490.640,1.045
490.670,1.041
490.700,1.044
490.730,1.046
490.760,1.046
490.790,1.047
490.820,1.037
490.850,1.050
490.880,1.045
490.910,1.039
490.940,1.044
490.970,1.041
491.000,1.046
491.030,1.041
491.060,1.042
491.090,1.044
491.120,1.042
491.150,1.046
491.180,1.042
491.210,1.041
491.240,1.044
491.270,1.039
491.300,1.043
491.330,1.041
491.360,1.048
491.390,1.043
491.420,1.041
491.450,1.045
491.480,1.043
491.510,1.045
491.540,1.044
491.570,1.044
491.600,1.041
491.630,1.048
491.660,1.043
491.690,1.042
491.720,1.038
491.750,1.044
491.780,1.045
491.810,1.041
491.840,1.042
491.870,1.045
491.900,1.047
491.930,1.041
491.960,1.043
491.990,1.043
492.020,1.043
492.050,1.044
492.080,1.042
492.110,1.038
492.140,1.041
492.170,1.043
492.200,1.046
492.230,1.044
492.260,1.048
492.290,1.043
492.320,1.042
492.350,1.044
492.380,1.041
492.410,1.043
492.440,1.037
492.470,1.043
492.500,1.045
492.530,1.042
492.560,1.041
492.590,1.047
492.620,1.050
492.650,1.042
492.680,1.041
492.710,1.042
492.740,1.045
492.770,1.042
492.800,1.042
492.830,1.044
492.860,1.037
492.890,1.048
492.920,1.045
492.950,1.039
492.980,1.040
493.010,1.042
493.040,1.044
493.070,1.047
493.100,1.045
493.130,1.046
493.160,1.044
493.190,1.043
493.220,1.042
493.250,1.039
493.280,1.045
493.310,1.047
493.340,1.039
493.370,1.042
493.400,1.049
493.430,1.044
493.460,1.037
493.490,1.041
493.520,1.045
493.550,1.044
493.580,1.042
493.610,1.048
493.640,1.041
493.670,1.041
493.700,1.043
493.730,1.040
493.760,1.037
493.790,1.043
493.820,1.039
493.850,1.040
493.880,1.046
493.910,1.043
493.940,1.042
493.970,1.045
494.000,1.045
494.030,1.043
494.060,1.044
494.090,1.044
494.120,1.040
494.150,1.040
494.180,1.050
494.210,1.042
494.240,1.040
494.270,1.045
494.300,1.043
494.330,1.043
494.360,1.043
494.390,1.044
494.420,1.041
494.450,1.049
494.480,1.041
494.510,1.036
494.540,1.047
494.570,1.047
494.600,1.039
494.630,1.038
494.660,1.046
494.690,1.044
494.720,1.040
494.750,1.043
494.780,1.044
494.810,1.047
494.840,1.043
494.870,1.039
494.900,1.040
494.930,1.050
494.960,1.044
494.990,1.040
495.020,1.039
495.050,1.043
495.080,1.043
495.110,1.042
495.140,1.046
495.170,1.043
495.200,1.044
495.230,1.044
495.260,1.040
495.290,1.039
495.320,1.045
495.350,1.042
495.380,1.045
495.410,1.050
495.440,1.045
495.470,1.042
495.500,1.032
495.530,1.043
495.560,1.043
495.590,1.042
495.620,1.035
495.650,1.042
495.680,1.049
495.710,1.045
495.740,1.036
495.770,1.031
495.800,1.041
495.830,1.040
495.860,1.050
495.890,1.059
495.920,1.053
495.950,1.057
495.980,1.049
496.010,1.035
496.040,1.064
496.070,1.048
496.100,1.040
496.130,1.062
496.160,1.056
496.190,1.036
496.220,1.058
496.250,1.052
496.280,1.048
496.310,1.074
496.340,1.038
496.370,1.059
496.400,1.050
496.430,1.031
496.460,1.040
496.490,1.026
496.520,1.019
496.550,1.031
496.580,1.044
496.610,1.029
496.640,1.069
496.670,1.050
496.700,1.038
496.730,1.060
496.760,1.072
496.790,1.061
496.820,1.028
496.850,1.018
496.880,1.031
496.910,1.042
496.940,1.081
496.970,1.088
497.000,1.072
497.030,1.065
497.060,1.098
497.090,1.072
497.120,1.079
497.150,1.052
497.180,1.056
497.210,1.051
497.240,1.030
497.270,1.034
497.300,1.032
497.330,1.036
497.360,1.044
497.390,1.045
497.420,1.052
497.450,1.026
497.480,1.036
497.510,1.025
497.540,1.046
497.570,1.037
497.600,1.062
497.630,1.006
497.660,0.996
497.690,1.040
497.720,1.042
497.750,1.035
497.780,1.023
497.810,1.037
497.840,1.058
497.870,1.039
497.900,1.021
497.930,1.048
497.960,1.049
497.990,1.039
498.020,1.057
498.050,1.060
498.080,1.060
498.110,1.044
498.140,1.038
498.170,1.049
498.200,1.042
498.230,1.047
498.260,1.036
498.290,1.027
498.320,1.025
498.350,1.008
498.380,1.041
498.410,1.036
498.440,1.034
498.470,1.050
498.500,1.056
498.530,1.062
498.560,1.045
498.590,1.049
498.620,1.064
498.650,1.046
498.680,1.046
498.710,1.045
498.740,1.070
498.770,1.041
498.800,1.069
498.830,1.047
498.860,1.069
498.890,1.026
498.920,1.057
498.950,1.005
498.980,1.007
499.010,1.056
499.040,1.097
499.070,1.024
499.100,1.040
499.130,1.067
499.160,1.052
499.190,1.007
499.220,1.081
499.250,1.019
499.280,1.050
499.310,1.032
499.340,1.048
499.370,1.062
499.400,1.054
499.430,1.067
499.460,1.004
499.490,1.037
499.520,1.033
499.550,1.033
499.580,1.055
499.610,1.057
499.640,1.057
499.670,1.052
499.700,1.066
499.730,1.010
499.760,1.006
499.790,1.020
499.820,1.062
499.850,1.069
499.880,1.058
499.910,1.081
499.940,1.047
499.970,1.015
500.000,1.032
500.030,1.022
500.060,1.016
500.090,1.024
500.120,1.032
500.150,1.049
500.180,1.036
500.210,1.061
500.240,1.067
500.270,1.046
500.300,1.013
500.330,1.042
500.360,1.064
500.390,1.033
500.420,1.007
500.450,1.088
500.480,1.053
500.510,1.012
500.540,1.050
500.570,1.011
500.600,1.021
500.630,1.080
500.660,1.052
500.690,1.039
500.720,1.076
500.750,1.064
500.780,0.983
500.810,1.073
500.840,1.060
500.870,1.073
500.900,1.069
500.930,1.023
500.960,1.021
500.990,1.044
501.020,1.048
501.050,1.057
501.080,1.054
501.110,1.013
501.140,1.048
501.170,1.047
501.200,1.056
501.230,1.092
501.260,1.023
501.290,1.002
501.320,1.061
501.350,1.047
501.380,1.064
501.410,1.072
501.440,1.030
501.470,1.020
501.500,1.006
501.530,1.084
501.560,1.050
501.590,1.046
501.620,1.055
501.650,1.053
501.680,1.073
501.710,1.059
501.740,1.030
501.770,1.063
501.800,1.096
501.830,1.078
501.860,1.052
501.890,1.051
501.920,1.082
501.950,1.066
501.980,1.056
502.010,1.074
502.040,1.056
502.070,1.053
502.100,1.051
502.130,1.029
502.160,1.057
502.190,1.095
502.220,1.064
502.250,1.049
502.280,1.017
502.310,0.999
502.340,1.027
502.370,1.037
502.400,1.056
502.430,1.044
502.460,1.049
502.490,1.032
502.520,1.055
502.550,1.084
502.580,1.080
502.610,1.061
502.640,1.049
502.670,1.021
502.700,1.015
502.730,1.039
502.760,1.039
502.790,1.048
502.820,1.053
502.850,1.068
502.880,1.056
502.910,1.053
502.940,1.047
502.970,1.044
503.000,1.030
503.030,1.034
503.060,1.035
503.090,1.041
503.120,1.043
503.150,1.038
503.180,1.048
503.210,1.044
503.240,1.032
503.270,1.041
503.300,1.039
503.330,1.040
503.360,1.036
503.390,1.042
503.420,1.041
503.450,1.043
503.480,1.045
503.510,1.039
503.540,1.049
503.570,1.049
503.600,1.043
503.630,1.056
503.660,1.059
503.690,1.054
503.720,1.051
503.750,1.056
503.780,1.051
503.810,1.035
503.840,1.012
503.870,1.012
503.900,1.032
503.930,1.035
503.960,1.030
503.990,1.043
504.020,1.040
504.050,1.036
504.080,1.043
504.110,1.045
504.140,1.046
504.170,1.042
504.200,1.034
504.230,1.038
504.260,1.042
504.290,1.041
504.320,1.039
504.350,1.041
504.380,1.041
504.410,1.055
504.440,1.045
504.470,1.037
504.500,1.034
504.530,1.039
504.560,1.037
504.590,1.036
504.620,1.037
504.650,1.052
504.680,1.046
504.710,1.040
504.740,1.034
504.770,1.040
504.800,1.037
504.830,1.048
504.860,1.042
504.890,1.041
504.920,1.042
504.950,1.041
504.980,1.031
505.010,1.029
505.040,1.040
505.070,1.045
505.100,1.047
505.130,1.038
505.160,1.066
505.190,1.038
505.220,1.014
505.250,1.014
505.280,1.061
505.310,1.059
505.340,1.057
505.370,1.056
505.400,1.035
505.430,1.029
505.460,1.041
505.490,1.049
505.520,1.043
505.550,1.039
505.580,1.032
505.610,1.020
