df_hash,22ZHK4.PMY16R
317.955,0.981
317.985,0.984
318.015,0.991
318.045,0.989
318.075,0.989
318.105,0.989
318.135,0.989
318.165,0.992
318.195,0.983
318.225,0.984
318.255,0.981
318.285,0.982
318.315,0.989
318.345,0.996
318.375,0.995
318.405,0.987
318.435,0.985
318.465,0.990
318.495,0.985
318.525,0.985
318.555,0.995
318.585,0.988
318.615,0.980
318.645,0.985
318.675,0.983
318.705,0.995
318.735,0.991
318.765,0.986
318.795,0.990
318.825,0.997
318.855,0.994
318.885,0.990
318.915,0.995
318.945,0.993
318.975,0.991
319.005,0.981
319.035,0.979
319.065,0.987
319.095,0.993
319.125,1.000
319.155,0.994
319.185,0.989
319.215,0.985
319.245,0.992
319.275,0.991
319.305,0.988
319.335,0.982
319.365,0.984
319.395,0.981
319.425,0.983
319.455,0.985
319.485,0.978
319.515,0.972
319.545,0.976
319.575,0.981
319.605,0.985
319.635,0.987
319.665,0.987
319.695,1.000
319.725,0.998
319.755,0.990
319.785,0.983
319.815,0.985
319.845,0.999
319.875,0.999
319.905,0.987
319.935,0.995
319.965,0.997
319.995,0.995
320.025,0.998
320.055,0.990
320.085,0.992
320.115,0.985
320.145,0.988
320.175,0.988
320.205,0.991
320.235,0.995
320.265,0.991
320.295,0.988
320.325,0.992
320.355,0.994
320.385,0.992
320.415,0.991
320.445,0.988
320.475,0.989
320.505,0.994
320.535,0.999
320.565,0.990
320.595,0.992
320.625,0.996
320.655,0.992
320.685,0.991
320.715,0.994
320.745,0.988
320.775,0.986
320.805,0.992
320.835,0.987
320.865,0.991
320.895,0.979
320.925,0.987
320.955,0.991
320.985,0.987
321.015,0.993
321.045,0.995
321.075,0.994
321.105,0.994
321.135,1.000
321.165,0.996
321.195,1.000
321.225,1.002
321.255,1.001
321.285,0.991
321.315,0.995
321.345,0.989
321.375,0.983
321.405,0.990
321.435,0.994
321.465,0.984
321.495,0.982
321.525,0.991
321.555,0.984
321.585,0.988
321.615,0.998
321.645,0.992
321.675,0.997
321.705,1.005
321.735,1.011
321.765,1.001
321.795,0.990
321.825,1.006
321.855,1.027
321.885,1.018
321.915,1.038
321.945,1.024
321.975,1.007
322.005,1.025
322.035,0.989
322.065,0.967
322.095,0.985
322.125,0.998
322.155,1.000
322.185,1.005
322.215,0.976
322.245,0.960
322.275,0.969
322.305,0.978
322.335,0.998
322.365,0.976
322.395,0.960
322.425,0.995
322.455,0.963
322.485,0.951
322.515,0.978
322.545,0.946
322.575,0.990
322.605,0.996
322.635,0.968
322.665,1.004
322.695,1.003
322.725,0.970
322.755,1.011
322.785,0.961
322.815,0.892
322.845,1.035
322.875,1.012
322.905,1.004
322.935,1.041
322.965,1.034
322.995,1.005
323.025,1.019
323.055,1.032
323.085,1.011
323.115,0.993
323.145,0.989
323.175,0.990
323.205,1.001
323.235,1.002
323.265,1.002
323.295,1.001
323.325,1.000
323.355,1.003
323.385,0.998
323.415,0.993
323.445,1.004
323.475,1.001
323.505,1.008
323.535,1.012
323.565,1.021
323.595,1.013
323.625,0.977
323.655,0.975
323.685,0.977
323.715,0.974
323.745,1.007
323.775,1.011
323.805,1.015
323.835,1.023
323.865,0.977
323.895,0.977
323.925,0.986
323.955,0.993
323.985,1.000
324.015,1.008
324.045,0.995
324.075,0.997
324.105,0.995
324.135,0.993
324.165,0.981
324.195,0.973
324.225,0.992
324.255,0.999
324.285,0.998
324.315,0.990
324.345,0.991
324.375,1.004
324.405,1.001
324.435,0.983
324.465,0.979
324.495,1.000
324.525,0.996
324.555,0.996
324.585,1.003
324.615,1.004
324.645,0.992
324.675,0.991
324.705,0.998
324.735,0.986
324.765,0.994
324.795,0.996
324.825,0.998
324.855,0.999
324.885,0.998
324.915,0.986
324.945,0.983
324.975,0.989
325.005,0.999
325.035,1.003
325.065,0.992
325.095,0.992
325.125,0.993
325.155,0.987
325.185,0.987
325.215,0.992
325.245,1.000
325.275,0.991
325.305,0.988
325.335,0.996
325.365,0.987
325.395,0.996
325.425,1.000
325.455,0.991
325.485,1.000
325.515,0.991
325.545,0.995
325.575,0.997
325.605,0.986
325.635,0.981
325.665,0.994
325.695,1.000
325.725,1.000
325.755,0.996
325.785,0.994
325.815,0.988
325.845,0.994
325.875,0.993
325.905,0.995
325.935,1.000
325.965,0.994
325.995,0.987
326.025,0.998
326.055,1.002
326.085,1.007
326.115,0.999
326.145,0.996
326.175,0.996
326.205,0.995
326.235,0.999
326.265,1.001
326.295,1.004
326.325,1.003
326.355,1.006
326.385,0.996
326.415,0.983
326.445,0.992
326.475,0.983
326.505,0.982
326.535,0.991
326.565,1.000
326.595,1.000
326.625,1.000
326.655,0.993
326.685,0.988
326.715,0.998
326.745,0.998
326.775,0.995
326.805,0.995
326.835,0.986
326.865,0.996
326.895,0.995
326.925,0.993
326.955,0.995
326.985,0.999
327.015,0.998
327.045,1.000
327.075,0.992
327.105,0.987
327.135,0.997
327.165,0.997
327.195,0.991
327.225,0.995
327.255,1.000
327.285,1.003
327.315,0.996
327.345,0.992
327.375,0.995
327.405,1.002
327.435,0.995
327.465,0.995
327.495,1.000
327.525,0.994
327.555,0.996
327.585,0.996
327.615,0.997
327.645,0.999
327.675,0.998
327.705,0.996
327.735,0.997
327.765,0.996
327.795,0.998
327.825,0.990
327.855,0.995
327.885,0.991
327.915,0.997
327.945,0.998
327.975,0.996
328.005,1.001
328.035,1.001
328.065,0.987
328.095,0.988
328.125,1.004
328.155,1.000
328.185,1.005
328.215,1.002
328.245,0.996
328.275,0.995
328.305,1.004
328.335,1.002
328.365,1.000
328.395,1.003
328.425,1.007
328.455,1.007
328.485,1.024
328.515,1.036
328.545,1.031
328.575,1.045
328.605,1.062
328.635,1.042
328.665,1.024
328.695,1.016
328.725,1.015
328.755,1.005
328.785,1.007
328.815,1.008
328.845,1.008
328.875,0.982
328.905,0.992
328.935,1.005
328.965,0.996
328.995,0.987
329.025,1.000
329.055,0.985
329.085,0.986
329.115,0.988
329.145,0.980
329.175,0.981
329.205,0.981
329.235,1.011
329.265,1.013
329.295,1.000
329.325,0.987
329.355,0.995
329.385,0.974
329.415,1.016
329.445,1.014
329.475,1.021
329.505,1.012
329.535,0.999
329.565,0.992
329.595,0.959
329.625,0.988
329.655,1.006
329.685,1.004
329.715,0.977
329.745,1.005
329.775,1.032
329.805,0.989
329.835,1.003
329.865,1.025
329.895,1.013
329.925,1.016
329.955,1.007
329.985,1.000
330.015,0.995
330.045,1.012
330.075,1.032
330.105,1.011
330.135,1.029
330.165,1.036
330.195,1.005
330.225,1.007
330.255,1.047
330.285,1.032
330.315,1.010
330.345,1.033
330.375,1.035
330.405,1.039
330.435,1.046
330.465,1.030
330.495,1.021
330.525,1.053
330.555,1.055
330.585,1.056
330.615,1.036
330.645,1.043
330.675,1.039
330.705,1.016
330.735,1.033
330.765,1.038
330.795,1.021
330.825,1.017
330.855,1.030
330.885,1.026
330.915,1.012
330.945,1.019
330.975,1.023
331.005,1.011
331.035,1.007
331.065,1.013
331.095,1.016
331.125,1.019
331.155,1.015
331.185,1.011
331.215,1.011
331.245,1.022
331.275,1.018
331.305,1.014
331.335,1.014
331.365,1.008
331.395,1.021
331.425,1.017
331.455,1.014
331.485,1.020
331.515,1.025
331.545,1.015
331.575,1.006
331.605,1.015
331.635,1.017
331.665,1.006
331.695,1.012
331.725,1.012
331.755,1.009
331.785,1.021
331.815,1.016
331.845,1.006
331.875,1.009
331.905,1.016
331.935,1.017
331.965,1.018
331.995,1.016
332.025,1.019
332.055,1.021
332.085,1.004
332.115,1.004
332.145,1.017
332.175,1.014
332.205,1.010
332.235,1.017
332.265,1.012
332.295,1.019
332.325,1.017
332.355,1.013
332.385,1.010
332.415,1.015
332.445,1.005
332.475,1.021
332.505,1.017
332.535,1.004
332.565,1.010
332.595,1.011
332.625,1.016
332.655,1.022
332.685,1.015
332.715,1.001
332.745,1.011
332.775,1.016
332.805,1.021
332.835,1.015
332.865,1.009
332.895,1.009
332.925,1.007
332.955,1.010
332.985,1.017
333.015,1.011
333.045,1.012
333.075,1.005
333.105,1.006
333.135,1.016
333.165,1.014
333.195,1.017
333.225,1.015
333.255,1.016
333.285,1.012
333.315,1.015
333.345,1.024
333.375,1.021
333.405,1.015
333.435,1.009
333.465,1.003
333.495,1.011
333.525,1.003
333.555,1.007
333.585,1.016
333.615,1.016
333.645,1.012
333.675,1.012
333.705,1.013
333.735,1.012
333.765,1.014
333.795,1.011
333.825,1.013
333.855,1.008
333.885,1.011
333.915,1.012
333.945,1.009
333.975,1.000
334.005,1.003
334.035,1.006
334.065,1.016
334.095,1.009
334.125,1.007
334.155,1.018
334.185,1.013
334.215,1.009
334.245,1.023
334.275,1.017
334.305,1.007
334.335,1.011
334.365,1.012
334.395,1.003
334.425,1.008
334.455,1.008
334.485,1.005
334.515,1.008
334.545,1.007
334.575,1.012
334.605,1.021
334.635,1.012
334.665,1.001
334.695,1.000
334.725,1.008
334.755,1.011
334.785,1.006
334.815,1.018
334.845,1.021
334.875,1.013
334.905,1.009
334.935,1.012
334.965,1.015
334.995,1.006
335.025,1.005
335.055,1.013
335.085,1.017
335.115,1.006
335.145,1.012
335.175,1.006
335.205,1.006
335.235,1.005
335.265,1.013
335.295,1.011
335.325,1.018
335.355,1.010
335.385,1.011
335.415,1.009
335.445,1.008
335.475,1.007
335.505,1.015
335.535,1.018
335.565,1.021
335.595,1.015
335.625,1.008
335.655,1.010
335.685,1.019
335.715,1.017
335.745,1.010
335.775,1.005
335.805,1.018
335.835,1.002
335.865,1.000
335.895,1.007
335.925,1.002
335.955,1.004
335.985,1.015
336.015,1.009
336.045,1.001
336.075,1.009
336.105,1.019
336.135,1.017
336.165,1.010
336.195,1.004
336.225,1.006
336.255,1.008
336.285,1.006
336.315,1.022
336.345,1.025
336.375,1.009
336.405,1.008
336.435,1.016
336.465,1.015
336.495,1.013
336.525,1.017
336.555,1.022
336.585,1.021
336.615,1.012
336.645,1.001
336.675,1.001
336.705,1.010
336.735,1.015
336.765,1.009
336.795,1.006
336.825,1.003
336.855,1.000
336.885,1.001
336.915,1.002
336.945,0.999
336.975,0.998
337.005,1.009
337.035,1.016
337.065,1.009
337.095,1.014
337.125,1.013
337.155,1.001
337.185,1.003
337.215,1.016
337.245,1.019
337.275,1.019
337.305,1.017
337.335,1.018
337.365,1.015
337.395,1.006
337.425,1.006
337.455,1.017
337.485,1.016
337.515,1.011
337.545,1.017
337.575,1.017
337.605,1.005
337.635,0.997
337.665,1.002
337.695,1.008
337.725,1.002
337.755,1.015
337.785,1.017
337.815,1.014
337.845,0.999
337.875,0.999
337.905,1.013
337.935,1.018
337.965,1.014
337.995,1.012
338.025,1.008
338.055,1.011
338.085,1.010
338.115,0.993
338.145,1.006
338.175,1.012
338.205,1.016
338.235,1.019
338.265,1.016
338.295,1.009
338.325,1.021
338.355,1.010
338.385,0.999
338.415,1.006
338.445,1.014
338.475,1.018
338.505,1.021
338.535,1.021
338.565,1.021
338.595,1.006
338.625,1.007
338.655,1.011
338.685,1.019
338.715,1.012
338.745,0.996
338.775,1.005
338.805,1.018
338.835,1.024
338.865,1.031
338.895,1.053
338.925,1.047
338.955,1.049
338.985,1.044
339.015,1.037
339.045,1.032
339.075,1.031
339.105,1.065
339.135,1.028
339.165,0.992
339.195,0.996
339.225,0.989
339.255,1.016
339.285,1.035
339.315,1.037
339.345,1.030
339.375,1.022
339.405,1.005
339.435,0.989
339.465,0.979
339.495,0.995
339.525,1.025
339.555,1.026
339.585,1.026
339.615,1.018
339.645,1.020
339.675,1.021
339.705,1.002
339.735,1.022
339.765,1.030
339.795,1.023
339.825,1.020
339.855,1.031
339.885,1.011
339.915,0.993
339.945,1.003
339.975,1.030
340.005,1.027
340.035,1.027
340.065,1.038
340.095,1.013
340.125,1.003
340.155,1.021
340.185,1.021
340.215,1.005
340.245,0.995
340.275,1.006
340.305,1.012
340.335,1.016
340.365,1.016
340.395,1.021
340.425,1.018
340.455,1.021
340.485,1.021
340.515,1.036
340.545,1.028
340.575,1.019
340.605,1.026
340.635,1.029
340.665,1.033
340.695,1.018
340.725,1.021
340.755,1.023
340.785,1.019
340.815,1.021
340.845,1.023
340.875,1.021
340.905,1.025
340.935,1.021
340.965,1.021
340.995,1.014
341.025,1.011
341.055,1.011
341.085,1.017
341.115,1.011
341.145,1.013
341.175,1.014
341.205,1.021
341.235,1.017
341.265,1.021
341.295,1.010
341.325,1.006
341.355,1.018
341.385,1.013
341.415,1.007
341.445,1.008
341.475,1.014
341.505,1.014
341.535,1.011
341.565,1.021
341.595,1.025
341.625,1.024
341.655,1.018
341.685,1.013
341.715,1.013
341.745,1.017
341.775,1.015
341.805,1.022
341.835,1.026
341.865,1.016
341.895,1.014
341.925,1.021
341.955,1.011
341.985,1.008
342.015,1.012
342.045,1.023
342.075,1.023
342.105,1.012
342.135,1.014
342.165,1.016
342.195,1.015
342.225,1.018
342.255,1.019
342.285,1.017
342.315,1.014
342.345,1.012
342.375,1.013
342.405,1.022
342.435,1.023
342.465,1.019
342.495,1.021
342.525,1.018
342.555,1.016
342.585,1.015
342.615,1.019
342.645,1.013
342.675,1.016
342.705,1.012
342.735,1.011
342.765,1.021
342.795,1.018
342.825,1.015
342.855,1.014
342.885,1.016
342.915,1.016
342.945,1.003
342.975,1.013
343.005,1.019
343.035,1.011
343.065,1.014
343.095,1.021
343.125,1.018
343.155,1.015
343.185,1.020
343.215,1.019
343.245,1.021
343.275,1.020
343.305,1.020
343.335,1.020
343.365,1.013
343.395,1.014
343.425,1.009
343.455,1.012
343.485,1.006
343.515,1.017
343.545,1.020
343.575,1.015
343.605,1.019
343.635,1.020
343.665,1.011
343.695,1.010
343.725,1.012
343.755,1.017
343.785,1.013
343.815,1.019
343.845,1.010
343.875,1.004
343.905,1.018
343.935,1.013
343.965,1.018
343.995,1.022
344.025,1.020
344.055,1.013
344.085,1.011
344.115,1.027
344.145,1.023
344.175,1.021
344.205,1.035
344.235,1.021
344.265,1.031
344.295,1.042
344.325,1.030
344.355,1.046
344.385,1.048
344.415,1.046
344.445,1.042
344.475,1.037
344.505,1.024
344.535,1.027
344.565,1.023
344.595,1.007
344.625,1.015
344.655,1.009
344.685,1.010
344.715,1.018
344.745,1.014
344.775,1.012
344.805,1.013
344.835,1.002
344.865,1.009
344.895,1.006
344.925,1.008
344.955,1.018
344.985,1.016
345.015,1.006
345.045,1.005
345.075,0.998
345.105,0.991
345.135,1.003
345.165,1.000
345.195,1.025
345.225,1.017
345.255,1.025
345.285,0.999
345.315,1.007
345.345,1.000
345.375,0.994
345.405,0.998
345.435,1.004
345.465,0.998
345.495,1.006
345.525,1.015
345.555,1.014
345.585,1.010
345.615,1.019
345.645,1.027
345.675,1.015
345.705,1.007
345.735,1.005
345.765,0.981
345.795,0.980
345.825,1.000
345.855,0.996
345.885,1.021
345.915,1.027
345.945,1.031
345.975,1.019
346.005,1.038
346.035,1.026
346.065,1.018
346.095,1.012
346.125,1.026
346.155,1.018
346.185,1.022
346.215,1.012
346.245,1.008
346.275,1.018
346.305,0.989
346.335,1.020
346.365,1.018
346.395,1.005
346.425,1.021
346.455,1.008
346.485,1.024
346.515,1.039
346.545,1.043
346.575,1.064
346.605,1.057
346.635,1.056
346.665,1.064
346.695,1.052
346.725,1.065
346.755,1.052
346.785,1.048
346.815,1.040
346.845,1.050
346.875,1.064
346.905,1.057
346.935,1.053
346.965,1.044
346.995,1.039
347.025,1.044
347.055,1.036
347.085,1.028
347.115,1.027
347.145,1.024
347.175,1.028
347.205,1.019
347.235,1.024
347.265,1.034
347.295,1.043
347.325,1.038
347.355,1.025
347.385,1.031
347.415,1.042
347.445,1.042
347.475,1.045
347.505,1.028
347.535,1.029
347.565,1.036
347.595,1.026
347.625,1.025
347.655,1.021
347.685,1.021
347.715,1.018
347.745,1.024
347.775,1.019
347.805,1.017
347.835,1.025
347.865,1.031
347.895,1.020
347.925,1.010
347.955,1.022
347.985,1.026
348.015,1.016
348.045,1.014
348.075,1.022
348.105,1.016
348.135,1.010
348.165,1.022
348.195,1.025
348.225,1.019
348.255,1.019
348.285,1.026
348.315,1.019
348.345,1.021
348.375,1.016
348.405,1.021
348.435,1.023
348.465,1.020
348.495,1.017
348.525,1.025
348.555,1.027
348.585,1.013
348.615,1.019
348.645,1.018
348.675,1.014
348.705,1.022
348.735,1.021
348.765,1.026
348.795,1.020
348.825,1.020
348.855,1.016
348.885,1.019
348.915,1.015
348.945,1.015
348.975,1.021
349.005,1.023
349.035,1.021
349.065,1.019
349.095,1.018
349.125,1.016
349.155,1.021
349.185,1.022
349.215,1.023
349.245,1.024
349.275,1.018
349.305,1.016
349.335,1.016
349.365,1.020
349.395,1.016
349.425,1.022
349.455,1.030
349.485,1.020
349.515,1.016
349.545,1.016
349.575,1.013
349.605,1.018
349.635,1.024
349.665,1.016
349.695,1.019
349.725,1.024
349.755,1.025
349.785,1.019
349.815,1.019
349.845,1.016
349.875,1.011
349.905,1.012
349.935,1.010
349.965,1.018
349.995,1.020
350.025,1.013
350.055,1.028
350.085,1.032
350.115,1.022
350.145,1.019
350.175,1.014
350.205,1.013
350.235,1.030
350.265,1.026
350.295,1.019
350.325,1.019
350.355,1.019
350.385,1.017
350.415,1.019
350.445,1.024
350.475,1.021
350.505,1.018
350.535,1.022
350.565,1.018
350.595,1.025
350.625,1.021
350.655,1.016
350.685,1.017
350.715,1.018
350.745,1.014
350.775,1.021
350.805,1.017
350.835,1.018
350.865,1.021
350.895,1.023
350.925,1.019
350.955,1.007
350.985,1.017
351.015,1.015
351.045,1.016
351.075,1.023
351.105,1.024
351.135,1.022
351.165,1.021
351.195,1.020
351.225,1.025
351.255,1.021
351.285,1.017
351.315,1.023
351.345,1.022
351.375,1.020
351.405,1.022
351.435,1.019
351.465,1.018
351.495,1.020
351.525,1.016
351.555,1.010
351.585,1.014
351.615,1.018
351.645,1.024
351.675,1.025
351.705,1.026
351.735,1.022
351.765,1.016
351.795,1.020
351.825,1.012
351.855,1.017
351.885,1.020
351.915,1.021
351.945,1.026
351.975,1.017
352.005,1.015
352.035,1.016
352.065,1.014
352.095,1.017
352.125,1.019
352.155,1.021
352.185,1.021
352.215,1.021
352.245,1.027
352.275,1.018
352.305,1.015
352.335,1.021
352.365,1.016
352.395,1.019
352.425,1.018
352.455,1.015
352.485,1.012
352.515,1.018
352.545,1.016
352.575,1.021
352.605,1.020
352.635,1.020
352.665,1.016
352.695,1.017
352.725,1.023
352.755,1.019
352.785,1.016
352.815,1.015
352.845,1.012
352.875,1.019
352.905,1.016
352.935,1.020
352.965,1.021
352.995,1.019
353.025,1.018
353.055,1.020
353.085,1.025
353.115,1.021
353.145,1.013
353.175,1.015
353.205,1.019
353.235,1.015
353.265,1.021
353.295,1.017
353.325,1.025
353.355,1.029
353.385,1.023
353.415,1.014
353.445,1.005
353.475,1.006
353.505,1.008
353.535,1.018
353.565,1.020
353.595,1.027
353.625,1.021
353.655,1.021
353.685,1.021
353.715,1.016
353.745,1.017
353.775,1.011
353.805,1.015
353.835,1.020
353.865,1.015
353.895,1.018
353.925,1.018
353.955,1.019
353.985,1.021
354.015,1.017
354.045,1.010
354.075,1.012
354.105,1.011
354.135,1.019
354.165,1.015
354.195,1.017
354.225,1.014
354.255,1.013
354.285,1.020
354.315,1.012
354.345,1.020
354.375,1.021
354.405,1.015
354.435,1.014
354.465,1.014
354.495,1.012
354.525,1.025
354.555,1.032
354.585,1.029
354.615,1.027
354.645,1.016
354.675,1.010
354.705,1.003
354.735,1.011
354.765,1.019
354.795,1.028
354.825,1.026
354.855,1.015
354.885,1.016
354.915,1.017
354.945,1.014
354.975,1.012
355.005,1.006
355.035,1.010
355.065,1.014
355.095,1.012
355.125,1.008
355.155,1.013
355.185,1.014
355.215,1.014
355.245,1.013
355.275,1.018
355.305,1.021
355.335,1.012
355.365,1.011
355.395,1.014
355.425,1.019
355.455,1.013
355.485,1.016
355.515,1.013
355.545,1.009
355.575,1.014
355.605,1.021
355.635,1.019
355.665,1.012
355.695,1.021
355.725,1.008
355.755,1.008
355.785,1.013
355.815,1.012
355.845,1.015
355.875,1.022
355.905,1.017
355.935,1.015
355.965,1.016
355.995,1.007
356.025,1.022
356.055,1.017
356.085,1.010
356.115,1.012
356.145,1.010
356.175,1.013
356.205,1.010
356.235,1.013
356.265,1.025
356.295,1.025
356.325,1.014
356.355,1.021
356.385,1.021
356.415,1.023
356.445,1.021
356.475,1.010
356.505,1.010
356.535,1.000
356.565,1.008
356.595,1.021
356.625,1.028
356.655,1.020
356.685,1.020
356.715,1.014
356.745,1.001
356.775,0.999
356.805,1.010
356.835,1.006
356.865,1.012
356.895,1.009
356.925,1.014
356.955,1.019
356.985,1.015
357.015,1.019
357.045,1.013
357.075,1.009
357.105,1.017
357.135,1.014
357.165,1.015
357.195,1.014
357.225,1.020
357.255,1.019
357.285,1.015
357.315,1.019
357.345,1.021
357.375,1.016
357.405,1.014
357.435,1.020
357.465,1.021
357.495,1.016
357.525,1.019
357.555,1.016
357.585,1.015
357.615,1.018
357.645,1.018
357.675,1.021
357.705,1.012
357.735,1.018
357.765,1.021
357.795,1.014
357.825,1.005
357.855,1.005
357.885,1.013
357.915,1.011
357.945,1.013
357.975,1.017
358.005,1.015
358.035,1.009
358.065,1.018
358.095,1.014
358.125,1.013
358.155,1.004
358.185,1.009
358.215,1.017
358.245,1.013
358.275,1.011
358.305,1.019
358.335,1.025
358.365,1.037
358.395,1.023
358.425,1.023
358.455,1.018
358.485,1.011
358.515,1.021
358.545,1.019
358.575,1.029
358.605,1.024
358.635,1.021
358.665,1.023
358.695,1.017
358.725,1.018
358.755,1.025
358.785,1.027
358.815,1.037
358.845,1.017
358.875,0.999
358.905,1.006
358.935,1.003
358.965,1.008
358.995,1.026
359.025,1.011
359.055,1.009
359.085,0.995
359.115,0.955
359.145,0.976
359.175,0.990
359.205,0.987
359.235,1.038
359.265,1.040
359.295,1.028
359.325,1.025
359.355,1.011
359.385,1.017
359.415,1.037
359.445,1.044
359.475,1.018
359.505,0.996
359.535,0.998
359.565,1.000
359.595,0.996
359.625,1.024
359.655,1.024
359.685,1.029
359.715,1.031
359.745,1.023
359.775,1.009
359.805,0.998
359.835,1.015
359.865,1.016
359.895,1.025
359.925,1.021
359.955,1.021
359.985,1.017
360.015,1.010
360.045,1.004
360.075,1.010
360.105,1.023
360.135,1.024
360.165,1.013
360.195,1.015
360.225,1.026
360.255,1.022
360.285,1.019
360.315,1.010
360.345,0.996
360.375,1.004
360.405,1.014
360.435,1.022
360.465,1.028
360.495,1.021
360.525,1.020
360.555,1.019
360.585,1.015
360.615,1.018
360.645,1.018
360.675,1.007
360.705,1.009
360.735,1.019
360.765,1.018
360.795,1.015
360.825,1.015
360.855,1.018
360.885,1.021
360.915,1.020
360.945,1.012
360.975,1.019
361.005,1.015
361.035,1.013
361.065,1.018
361.095,1.003
361.125,1.002
361.155,1.016
361.185,1.014
361.215,1.013
361.245,1.021
361.275,1.012
361.305,1.017
361.335,1.020
361.365,1.008
361.395,1.010
361.425,1.009
361.455,1.014
361.485,1.022
361.515,1.020
361.545,1.014
361.575,1.005
361.605,1.017
361.635,1.016
361.665,1.012
361.695,1.019
361.725,1.015
361.755,1.012
361.785,1.012
361.815,1.009
361.845,1.013
361.875,1.011
361.905,1.011
361.935,1.018
361.965,1.015
