df_hash,22ZHK4.4549PD
162.028,0.971
162.058,0.973
162.088,0.982
162.118,0.992
162.148,0.994
162.178,0.977
162.208,0.994
162.238,0.988
162.268,0.954
162.298,0.959
162.328,0.999
162.358,0.999
162.388,0.976
162.418,0.979
162.448,0.963
162.478,0.967
162.508,0.975
162.538,1.015
162.568,0.989
162.598,0.975
162.628,0.981
162.658,0.985
162.688,0.993
162.718,0.980
162.748,0.985
162.778,0.991
162.808,0.987
162.838,0.969
162.868,0.976
162.898,0.982
162.928,0.976
162.958,0.982
162.988,0.982
163.018,0.982
163.048,0.988
163.078,0.986
163.108,0.983
163.138,0.979
163.168,0.987
163.198,0.993
163.228,0.991
163.258,0.978
163.288,0.972
163.318,0.975
163.348,0.994
163.378,0.982
163.408,0.978
163.438,0.977
163.468,0.987
163.498,0.987
163.528,0.981
163.558,0.980
163.588,0.987
163.618,0.980
163.648,0.979
163.678,0.987
163.708,0.979
163.738,0.977
163.768,0.983
163.798,0.984
163.828,0.987
163.858,0.984
163.888,0.979
163.918,0.975
163.948,0.988
163.978,0.987
164.008,0.977
164.038,0.980
164.068,0.983
164.098,0.986
164.128,0.981
164.158,0.980
164.188,0.979
164.218,0.986
164.248,0.982
164.278,0.981
164.308,0.982
164.338,0.978
164.368,0.985
164.398,0.984
164.428,0.980
164.458,0.980
164.488,0.980
164.518,0.977
164.548,0.984
164.578,0.984
164.608,0.976
164.638,0.979
164.668,0.979
164.698,0.988
164.728,0.986
164.758,0.980
164.788,0.979
164.818,0.982
164.848,0.979
164.878,0.983
164.908,0.979
164.938,0.972
164.968,0.985
164.998,0.974
165.028,0.982
165.058,0.984
165.088,0.993
165.118,0.980
165.148,0.979
165.178,0.990
165.208,1.013
165.238,1.002
165.268,0.979
165.298,0.987
165.328,0.986
165.358,0.987
165.388,0.988
165.418,0.972
165.448,0.963
165.478,0.971
165.508,0.958
165.538,0.968
165.568,0.986
165.598,0.988
165.628,0.989
165.658,0.991
165.688,0.980
165.718,0.982
165.748,0.979
165.778,0.987
165.808,0.993
165.838,0.982
165.868,0.973
165.898,1.001
165.928,0.995
165.958,0.966
165.988,0.981
166.018,0.982
166.048,0.983
166.078,0.976
166.108,0.978
166.138,0.982
166.168,0.980
166.198,0.984
166.228,0.993
166.258,0.976
166.288,0.974
166.318,0.990
166.348,0.983
166.378,0.992
166.408,0.981
166.438,0.984
166.468,0.993
166.498,0.963
166.528,0.983
166.558,0.984
166.588,0.974
166.618,1.002
166.648,0.981
166.678,0.987
166.708,0.956
166.738,0.990
166.768,1.005
166.798,0.988
166.828,0.968
166.858,0.970
166.888,0.963
166.918,0.983
166.948,1.004
166.978,0.988
167.008,0.975
167.038,0.983
167.068,0.977
167.098,0.980
167.128,0.967
167.158,0.975
167.188,0.981
167.218,0.984
167.248,0.971
167.278,0.974
167.308,0.973
167.338,0.985
167.368,0.988
167.398,0.977
167.428,0.979
167.458,0.988
167.488,0.988
167.518,0.983
167.548,0.978
167.578,0.980
167.608,0.973
167.638,0.982
167.668,0.977
167.698,0.973
167.728,0.974
167.758,0.978
167.788,0.985
167.818,0.988
167.848,0.980
167.878,0.980
167.908,0.982
167.938,0.973
167.968,0.979
167.998,0.987
168.028,0.981
168.058,0.979
168.088,0.981
168.118,0.984
168.148,0.982
168.178,0.979
168.208,0.979
168.238,0.990
168.268,0.979
168.298,0.975
168.328,0.977
168.358,0.973
168.388,0.990
168.418,0.982
168.448,0.974
168.478,0.979
168.508,0.979
168.538,0.979
168.568,0.979
168.598,0.983
168.628,0.974
168.658,0.984
168.688,0.983
168.718,0.978
168.748,0.979
168.778,0.983
168.808,0.978
168.838,0.979
168.868,0.969
168.898,0.978
168.928,0.983
168.958,0.977
168.988,0.982
169.018,0.981
169.048,0.979
169.078,0.986
169.108,0.981
169.138,0.981
169.168,0.978
169.198,0.974
169.228,0.990
169.258,0.979
169.288,0.977
169.318,0.984
169.348,0.973
169.378,0.976
169.408,0.981
169.438,0.983
169.468,0.977
169.498,0.982
169.528,0.984
169.558,0.980
169.588,0.974
169.618,0.981
169.648,0.982
169.678,0.979
169.708,0.977
169.738,0.978
169.768,0.981
169.798,0.980
169.828,0.979
169.858,0.980
169.888,0.979
169.918,0.981
169.948,0.983
169.978,0.976
170.008,0.983
170.038,0.976
170.068,0.979
170.098,0.993
170.128,0.976
170.158,0.974
170.188,0.984
170.218,0.982
170.248,0.982
170.278,0.982
170.308,0.973
170.338,0.976
170.368,0.984
170.398,0.974
170.428,0.976
170.458,0.980
170.488,0.979
170.518,0.982
170.548,0.979
170.578,0.981
170.608,0.982
170.638,0.982
170.668,0.974
170.698,0.980
170.728,0.984
170.758,0.979
170.788,0.974
170.818,0.980
170.848,0.978
170.878,0.975
170.908,0.987
170.938,0.987
170.968,0.966
170.998,0.977
171.028,0.986
171.058,0.981
171.088,0.980
171.118,0.976
171.148,0.985
171.178,0.976
171.208,0.977
171.238,0.994
171.268,0.988
171.298,0.978
171.328,0.976
171.358,0.978
171.388,0.970
171.418,0.980
171.448,0.985
171.478,0.980
171.508,0.984
171.538,0.981
171.568,0.979
171.598,0.979
171.628,0.982
171.658,0.987
171.688,0.981
171.718,0.973
171.748,0.978
171.778,0.982
171.808,0.984
171.838,0.988
171.868,0.980
171.898,0.979
171.928,0.985
171.958,0.980
171.988,0.979
172.018,0.979
172.048,0.974
172.078,0.971
172.108,0.984
172.138,0.981
172.168,0.979
172.198,0.978
172.228,0.987
172.258,0.991
172.288,0.976
172.318,0.985
172.348,0.974
172.378,0.981
172.408,0.991
172.438,0.974
172.468,0.979
172.498,0.978
172.528,0.977
172.558,0.983
172.588,0.984
172.618,0.984
172.648,0.981
172.678,0.983
172.708,0.979
172.738,0.982
172.768,0.981
172.798,0.982
172.828,0.979
172.858,0.983
172.888,0.979
172.918,0.981
172.948,0.984
172.978,0.979
173.008,0.984
173.038,0.978
173.068,0.978
173.098,0.977
173.128,0.985
173.158,0.989
173.188,0.978
173.218,0.983
173.248,0.980
173.278,0.982
173.308,0.980
173.338,0.989
173.368,0.981
173.398,0.983
173.428,0.986
173.458,0.982
173.488,0.980
173.518,0.983
173.548,0.985
173.578,0.979
173.608,0.984
173.638,0.979
173.668,0.980
173.698,0.980
173.728,0.985
173.758,0.992
173.788,0.982
173.818,0.979
173.848,0.974
173.878,0.983
173.908,0.992
173.938,0.978
173.968,0.979
173.998,0.976
174.028,0.985
174.058,0.989
174.088,0.981
174.118,0.972
174.148,0.987
174.178,0.985
174.208,0.979
174.238,0.981
174.268,0.982
174.298,0.983
174.328,0.982
174.358,0.981
174.388,0.980
174.418,0.979
174.448,0.981
174.478,0.982
174.508,0.978
174.538,0.978
174.568,0.983
174.598,0.981
174.628,0.983
174.658,0.992
174.688,0.973
174.718,0.974
174.748,0.985
174.778,0.984
174.808,0.987
174.838,0.988
174.868,0.974
174.898,0.977
174.928,0.980
174.958,0.981
174.988,0.990
175.018,0.979
175.048,0.977
175.078,0.982
175.108,0.982
175.138,0.982
175.168,0.981
175.198,0.982
175.228,0.981
175.258,0.981
175.288,0.979
175.318,0.983
175.348,0.994
175.378,0.991
175.408,0.980
175.438,0.980
175.468,0.983
175.498,0.983
175.528,0.990
175.558,0.995
175.588,0.992
175.618,1.017
175.648,1.013
175.678,1.007
175.708,0.999
175.738,0.971
175.768,0.972
175.798,0.983
175.828,0.977
175.858,0.977
175.888,0.976
175.918,0.979
175.948,0.967
175.978,0.978
176.008,0.992
176.038,0.993
176.068,0.980
176.098,0.979
176.128,0.980
176.158,0.985
176.188,0.989
176.218,0.984
176.248,0.973
176.278,0.980
176.308,0.989
176.338,0.984
176.368,0.985
176.398,0.990
176.428,0.988
176.458,0.982
176.488,0.981
176.518,0.996
176.548,0.991
176.578,0.984
176.608,0.980
176.638,0.986
176.668,0.982
176.698,1.003
176.728,0.970
176.758,0.983
176.788,0.989
176.818,0.999
176.848,0.994
176.878,0.985
176.908,0.993
176.938,0.985
176.968,0.995
176.998,0.993
177.028,0.989
177.058,0.988
177.088,0.999
177.118,0.993
177.148,0.991
177.178,0.988
177.208,0.997
177.238,0.995
177.268,0.984
177.298,0.989
177.328,0.998
177.358,0.994
177.388,1.006
177.418,0.988
177.448,0.984
177.478,0.989
177.508,0.989
177.538,0.977
177.568,0.997
177.598,0.997
177.628,1.001
177.658,1.011
177.688,1.015
177.718,0.990
177.748,0.975
177.778,0.979
177.808,0.997
177.838,1.003
177.868,0.979
177.898,0.979
177.928,1.009
177.958,1.034
177.988,1.020
178.018,1.009
178.048,0.988
178.078,0.984
178.108,0.953
178.138,0.932
178.168,0.995
178.198,1.020
178.228,0.997
178.258,0.995
178.288,1.022
178.318,1.003
178.348,0.971
178.378,0.980
178.408,0.990
178.438,0.977
178.468,1.007
178.498,1.018
178.528,1.006
178.558,1.003
178.588,1.002
178.618,1.000
178.648,1.002
178.678,0.998
178.708,0.992
178.738,0.997
178.768,0.986
178.798,0.988
178.828,0.991
178.858,1.000
178.888,1.001
178.918,1.000
178.948,0.987
178.978,0.989
179.008,0.991
179.038,0.994
179.068,0.994
179.098,0.996
179.128,0.989
179.158,0.984
179.188,1.000
179.218,1.002
179.248,0.990
179.278,0.988
179.308,0.994
179.338,0.997
179.368,0.999
179.398,0.995
179.428,0.983
179.458,0.993
179.488,0.997
179.518,0.987
179.548,0.990
179.578,0.988
179.608,0.983
179.638,0.992
179.668,0.994
179.698,0.992
179.728,0.994
179.758,0.993
179.788,0.989
179.818,0.994
179.848,0.991
179.878,0.994
179.908,0.993
179.938,0.991
179.968,0.989
179.998,0.989
180.028,0.994
180.058,0.995
180.088,0.983
180.118,0.999
180.148,0.994
180.178,0.988
180.208,0.992
180.238,0.989
180.268,0.985
180.298,0.990
180.328,0.997
180.358,0.989
180.388,0.991
180.418,0.996
180.448,0.989
180.478,0.992
180.508,1.000
180.538,0.999
180.568,0.983
180.598,0.985
180.628,0.994
180.658,0.992
180.688,0.990
180.718,0.991
180.748,0.989
180.778,0.987
180.808,0.993
180.838,0.993
180.868,0.996
180.898,0.998
180.928,0.985
180.958,0.985
180.988,0.986
181.018,0.990
181.048,0.994
181.078,0.991
181.108,0.994
181.138,0.993
181.168,0.986
181.198,0.983
181.228,0.999
181.258,0.988
181.288,0.993
181.318,0.989
181.348,0.986
181.378,0.984
181.408,0.989
181.438,0.982
181.468,0.991
181.498,0.987
181.528,0.991
181.558,0.983
181.588,0.987
181.618,0.996
181.648,0.984
181.678,0.986
181.708,0.992
181.738,0.985
181.768,0.985
181.798,0.994
181.828,1.000
181.858,0.985
181.888,0.990
181.918,1.007
181.948,0.980
181.978,0.979
182.008,1.006
182.038,1.014
182.068,0.981
182.098,0.987
182.128,1.005
182.158,1.012
182.188,0.995
182.218,1.002
182.248,0.956
182.278,0.993
182.308,0.978
182.338,1.026
182.368,1.010
182.398,0.993
182.428,0.980
182.458,0.990
182.488,1.006
182.518,0.959
182.548,0.930
182.578,1.026
182.608,1.014
182.638,0.986
182.668,0.967
182.698,0.970
182.728,0.990
182.758,0.945
182.788,0.952
182.818,0.973
182.848,0.976
182.878,1.011
182.908,0.993
182.938,0.947
182.968,0.953
182.998,0.925
183.028,0.960
183.058,1.055
183.088,1.172
183.118,1.167
183.148,1.010
183.178,1.015
183.208,1.028
183.238,1.050
183.268,1.023
183.298,1.067
183.328,1.080
183.358,1.012
183.388,0.956
183.418,0.965
183.448,1.057
183.478,1.059
183.508,1.007
183.538,1.037
183.568,1.074
183.598,1.070
183.628,1.056
183.658,1.114
183.688,1.098
183.718,1.113
183.748,1.113
183.778,1.142
183.808,1.155
183.838,1.150
183.868,1.133
183.898,1.104
183.928,1.062
183.958,1.035
183.988,1.011
184.018,1.010
184.048,1.042
184.078,1.056
184.108,1.093
184.138,1.184
184.168,1.171
184.198,1.111
184.228,1.054
184.258,1.024
184.288,1.032
184.318,1.087
184.348,1.151
184.378,1.214
184.408,1.235
184.438,1.212
184.468,1.084
184.498,0.977
184.528,0.965
184.558,1.053
184.588,1.016
184.618,0.985
184.648,1.078
184.678,1.082
184.708,1.029
184.738,1.071
184.768,1.060
184.798,1.050
184.828,1.044
184.858,0.996
184.888,0.974
184.918,1.006
184.948,0.996
184.978,0.954
185.008,1.000
185.038,1.020
185.068,0.958
185.098,1.001
185.128,1.040
185.158,0.995
185.188,0.973
185.218,0.984
185.248,0.976
185.278,0.982
185.308,0.991
185.338,1.005
185.368,1.004
185.398,1.009
185.428,1.024
185.458,1.026
185.488,0.985
185.518,1.027
185.548,1.022
185.578,1.014
185.608,1.032
185.638,1.043
185.668,1.033
185.698,1.003
185.728,0.986
185.758,1.020
185.788,1.021
185.818,0.994
185.848,1.011
185.878,1.025
185.908,1.036
185.938,1.023
185.968,1.022
185.998,1.016
186.028,1.007
186.058,1.024
186.088,1.018
186.118,1.005
186.148,1.028
186.178,1.026
186.208,0.996
186.238,1.016
186.268,1.028
186.298,1.008
186.328,1.012
186.358,1.012
186.388,1.003
186.418,0.993
186.448,1.016
186.478,1.018
186.508,0.983
186.538,1.006
186.568,1.021
186.598,1.017
186.628,1.021
186.658,1.019
186.688,1.015
186.718,1.010
186.748,1.023
186.778,0.998
186.808,1.005
186.838,1.021
186.868,1.010
186.898,1.004
186.928,1.014
186.958,1.017
186.988,1.003
187.018,1.010
187.048,1.016
187.078,0.994
187.108,1.008
187.138,1.021
187.168,1.005
187.198,1.006
187.228,0.996
187.258,1.015
187.288,1.033
187.318,0.981
187.348,0.996
187.378,1.022
187.408,1.011
187.438,1.000
187.468,1.021
187.498,1.021
187.528,0.987
187.558,1.012
187.588,1.011
187.618,1.012
187.648,1.004
187.678,0.988
187.708,1.014
187.738,1.020
187.768,1.002
187.798,1.005
187.828,0.998
187.858,1.015
187.888,1.010
187.918,1.005
187.948,1.005
187.978,0.999
188.008,0.999
188.038,1.005
188.068,1.007
188.098,1.001
188.128,1.010
188.158,1.002
188.188,0.997
188.218,1.010
188.248,1.003
188.278,1.000
188.308,1.002
188.338,1.007
188.368,1.007
188.398,1.002
188.428,1.002
188.458,1.000
188.488,1.010
188.518,1.007
188.548,1.008
188.578,1.001
188.608,1.009
188.638,1.004
188.668,1.000
188.698,1.001
188.728,0.995
188.758,0.995
188.788,1.002
188.818,1.001
188.848,1.007
188.878,1.006
188.908,1.006
188.938,1.000
188.968,1.004
188.998,1.002
189.028,0.996
189.058,0.994
189.088,1.002
189.118,1.004
189.148,1.007
189.178,1.000
189.208,1.000
189.238,1.003
189.268,0.998
189.298,1.003
189.328,0.999
189.358,1.002
189.388,1.007
189.418,0.995
189.448,0.999
189.478,0.999
189.508,0.997
189.538,1.007
189.568,1.003
189.598,0.997
189.628,1.007
189.658,1.003
189.688,0.995
189.718,1.000
189.748,0.999
189.778,1.000
189.808,0.999
189.838,0.999
189.868,1.000
189.898,0.999
189.928,1.001
189.958,1.003
189.988,1.001
190.018,1.001
190.048,1.002
190.078,1.003
190.108,0.999
190.138,1.015
190.168,0.998
190.198,0.992
190.228,0.995
190.258,0.996
190.288,1.002
190.318,1.007
190.348,0.995
190.378,1.004
190.408,1.000
190.438,1.001
190.468,0.996
190.498,1.002
190.528,0.999
190.558,1.001
190.588,0.994
190.618,1.000
190.648,1.000
190.678,0.999
190.708,1.000
190.738,1.000
190.768,0.999
190.798,1.003
190.828,0.998
190.858,0.995
190.888,1.008
190.918,0.998
190.948,0.997
190.978,0.998
191.008,1.006
191.038,0.999
191.068,1.000
191.098,0.997
191.128,1.002
191.158,1.002
191.188,0.998
191.218,0.998
191.248,1.003
191.278,0.999
191.308,0.998
191.338,1.002
191.368,0.997
191.398,1.003
191.428,1.002
191.458,0.997
191.488,1.004
191.518,1.004
191.548,1.002
191.578,0.997
191.608,0.997
191.638,1.001
191.668,1.003
191.698,1.000
191.728,1.000
191.758,1.004
191.788,1.003
191.818,1.003
191.848,1.002
191.878,1.000
191.908,1.007
191.938,1.003
191.968,1.001
191.998,1.002
192.028,1.003
192.058,1.000
192.088,1.002
192.118,1.002
192.148,0.999
192.178,1.003
192.208,1.008
192.238,1.003
192.268,1.023
192.298,1.021
192.328,1.005
192.358,0.986
192.388,1.002
192.418,1.017
192.448,0.992
192.478,1.005
192.508,1.010
192.538,0.996
192.568,0.982
192.598,0.999
192.628,0.977
192.658,0.991
192.688,1.009
192.718,1.013
192.748,1.004
192.778,0.998
192.808,1.009
192.838,1.003
192.868,0.996
192.898,1.002
192.928,1.008
192.958,1.001
192.988,0.999
193.018,0.999
193.048,1.010
193.078,1.003
193.108,1.000
193.138,1.001
193.168,1.001
193.198,1.009
193.228,0.997
193.258,0.997
193.288,1.006
193.318,1.000
193.348,0.998
193.378,1.006
193.408,1.002
193.438,0.999
193.468,0.999
193.498,0.989
193.528,0.995
193.558,0.962
193.588,1.008
193.618,1.033
193.648,1.018
193.678,0.992
193.708,1.000
193.738,0.998
193.768,0.979
193.798,0.989
193.828,1.001
193.858,1.007
193.888,1.017
193.918,0.979
193.948,0.973
193.978,1.006
194.008,0.972
194.038,1.015
194.068,1.028
194.098,1.004
194.128,0.995
194.158,1.000
194.188,0.992
194.218,0.961
194.248,0.958
194.278,1.009
194.308,0.995
194.338,0.967
194.368,1.024
194.398,1.060
194.428,1.024
194.458,1.007
194.488,0.991
194.518,0.963
194.548,0.961
194.578,1.002
194.608,0.982
194.638,0.982
194.668,1.008
194.698,1.017
194.728,1.013
194.758,1.019
194.788,1.011
194.818,0.977
194.848,0.975
194.878,0.991
194.908,0.997
194.938,0.998
194.968,0.999
194.998,1.010
195.028,0.989
195.058,1.001
195.088,1.016
195.118,0.999
195.148,0.993
195.178,1.002
195.208,0.997
195.238,0.984
195.268,0.984
195.298,1.004
195.328,0.999
195.358,0.996
195.388,1.001
195.418,0.994
195.448,1.000
195.478,1.007
195.508,0.999
195.538,0.991
195.568,0.993
195.598,1.004
195.628,0.997
195.658,0.985
195.688,0.992
195.718,1.005
195.748,0.997
195.778,1.006
195.808,1.005
195.838,1.003
195.868,0.991
195.898,0.991
195.928,1.002
195.958,0.991
195.988,1.000
196.018,1.005
196.048,1.001
196.078,1.000
196.108,1.004
196.138,0.997
196.168,0.973
196.198,0.995
196.228,1.006
196.258,0.994
196.288,1.008
196.318,1.012
196.348,1.002
196.378,0.988
196.408,0.984
196.438,0.997
196.468,0.986
196.498,0.996
196.528,1.011
196.558,1.005
196.588,0.997
196.618,0.995
196.648,0.994
196.678,0.997
196.708,1.002
196.738,1.007
196.768,1.002
196.798,0.995
196.828,1.000
196.858,0.997
196.888,0.993
196.918,0.989
196.948,0.999
196.978,0.999
197.008,0.995
197.038,0.997
197.068,0.996
197.098,0.998
197.128,1.002
197.158,0.994
197.188,1.000
197.218,1.004
197.248,0.998
197.278,0.998
197.308,0.997
197.338,1.003
197.368,1.002
197.398,0.992
197.428,0.993
197.458,1.002
197.488,0.997
197.518,0.994
197.548,0.998
197.578,1.005
197.608,1.003
197.638,0.997
197.668,0.996
197.698,1.000
197.728,0.992
197.758,0.992
197.788,0.996
197.818,0.986
197.848,0.992
197.878,1.001
197.908,1.002
197.938,0.995
197.968,0.988
197.998,0.999
198.028,0.990
198.058,0.993
198.088,1.008
198.118,1.002
198.148,1.000
198.178,1.004
198.208,0.992
198.238,1.000
198.268,1.004
198.298,0.995
198.328,0.992
198.358,0.997
198.388,1.001
198.418,0.993
198.448,0.998
198.478,0.999
198.508,1.004
198.538,0.991
198.568,0.993
198.598,0.999
198.628,0.995
198.658,0.998
198.688,1.004
198.718,0.996
198.748,0.995
198.778,0.996
198.808,0.996
198.838,0.998
198.868,0.997
198.898,0.990
198.928,0.994
198.958,0.994
198.988,0.993
199.018,0.995
199.048,0.996
199.078,0.988
199.108,0.989
199.138,0.997
199.168,1.000
199.198,0.984
199.228,0.957
199.258,0.976
199.288,0.995
199.318,1.000
199.348,1.018
199.378,1.026
199.408,1.024
199.438,1.015
199.468,1.000
199.498,0.989
199.528,0.981
199.558,0.995
199.588,1.009
199.618,1.003
199.648,0.998
199.678,1.008
199.708,1.008
199.738,0.992
199.768,1.005
199.798,0.996
199.828,0.995
199.858,0.993
199.888,0.998
199.918,0.984
199.948,0.980
199.978,1.001
200.008,1.002
200.038,1.015
200.068,1.007
200.098,1.004
200.128,1.002
200.158,1.001
200.188,0.983
200.218,0.990
200.248,1.000
200.278,0.991
200.308,1.005
200.338,0.999
200.368,1.002
200.398,1.014
200.428,1.007
200.458,1.010
200.488,1.004
200.518,0.997
200.548,0.989
200.578,0.993
200.608,1.003
200.638,1.006
200.668,1.006
200.698,1.010
200.728,0.995
200.758,0.999
200.788,1.012
200.818,1.010
200.848,0.994
200.878,1.008
200.908,1.003
200.938,1.000
200.968,1.002
200.998,1.001
201.028,1.005
201.058,1.007
201.088,1.005
201.118,1.004
201.148,1.002
201.178,0.998
201.208,1.003
201.238,1.004
201.268,1.003
201.298,1.003
201.328,0.999
201.358,0.999
201.388,1.000
201.418,0.999
201.448,1.000
201.478,0.996
201.508,1.004
201.538,1.005
201.568,1.001
201.598,1.000
201.628,1.001
201.658,1.000
201.688,1.000
201.718,0.998
201.748,1.002
201.778,1.004
201.808,1.001
201.838,1.000
201.868,1.005
201.898,0.996
201.928,1.003
201.958,0.997
201.988,0.994
202.018,1.005
202.048,1.008
202.078,1.002
202.108,0.997
202.138,0.997
202.168,0.993
202.198,1.001
202.228,1.000
202.258,0.996
202.288,0.996
202.318,0.998
202.348,1.001
202.378,1.003
202.408,0.994
202.438,0.999
202.468,0.999
202.498,0.998
202.528,1.003
202.558,1.000
202.588,1.000
202.618,1.000
202.648,0.999
202.678,0.997
202.708,1.004
202.738,1.003
202.768,0.996
202.798,0.998
202.828,1.003
202.858,1.006
202.888,1.000
202.918,0.992
202.948,0.993
202.978,1.002
203.008,1.002
203.038,1.001
203.068,0.994
203.098,0.996
203.128,1.002
203.158,1.003
203.188,0.995
203.218,0.998
203.248,0.998
203.278,0.998
203.308,1.001
203.338,0.995
203.368,0.998
203.398,1.000
203.428,0.998
203.458,0.998
203.488,0.998
203.518,1.001
203.548,1.001
203.578,0.997
203.608,0.997
203.638,0.997
203.668,1.000
203.698,0.998
203.728,0.996
203.758,1.006
203.788,0.999
203.818,0.990
203.848,1.003
203.878,0.995
203.908,0.998
203.938,1.004
203.968,1.000
203.998,1.000
204.028,1.001
204.058,0.998
204.088,0.997
204.118,1.006
204.148,0.999
204.178,0.995
204.208,0.994
204.238,0.998
204.268,0.992
204.298,0.994
204.328,0.998
204.358,0.994
204.388,0.992
204.418,0.992
204.448,0.994
204.478,0.998
204.508,0.995
204.538,0.994
204.568,0.995
204.598,0.993
204.628,0.993
204.658,1.002
204.688,0.999
204.718,0.995
204.748,0.996
204.778,0.995
204.808,0.997
204.838,0.992
204.868,0.994
204.898,0.995
204.928,0.993
204.958,0.998
204.988,0.992
205.018,0.996
205.048,0.985
205.078,0.996
205.108,0.996
205.138,0.995
205.168,0.997
205.198,0.994
205.228,0.995
205.258,0.997
205.288,0.996
205.318,0.991
205.348,0.997
205.378,0.994
205.408,0.993
205.438,0.991
205.468,0.994
205.498,0.996
205.528,0.996
205.558,0.990
205.588,0.999
205.618,0.997
205.648,0.995
205.678,0.994
205.708,0.992
205.738,0.986
205.768,1.001
205.798,1.001
205.828,0.989
205.858,0.994
205.888,0.999
205.918,0.995
205.948,0.993
205.978,0.998
206.008,0.987
206.038,0.997
