df_hash,22ZHK4.KQAWQ2
165.206,1.035
165.236,1.031
165.266,1.043
165.296,1.041
165.326,1.029
165.356,1.022
165.386,1.026
165.416,1.016
165.446,1.016
165.476,0.997
165.506,1.000
165.536,0.999
165.566,0.999
165.596,0.989
165.626,0.989
165.656,0.990
165.686,0.992
165.716,0.996
165.746,1.002
165.776,0.999
165.806,0.993
165.836,0.994
165.866,0.985
165.896,0.977
165.926,0.979
165.956,0.981
165.986,0.985
166.016,0.985
166.046,0.991
166.076,0.988
166.106,0.988
166.136,0.993
166.166,1.002
166.196,1.004
166.226,1.011
166.256,1.005
166.286,1.004
166.316,1.000
166.346,0.984
166.376,0.989
166.406,0.998
166.436,0.997
166.466,0.993
166.496,0.984
166.526,0.989
166.556,0.989
166.586,0.979
166.616,0.982
166.646,0.990
166.676,0.985
166.706,0.990
166.736,0.994
166.766,0.992
166.796,0.985
166.826,0.986
166.856,0.988
166.886,0.986
166.916,0.987
166.946,0.995
166.976,0.988
167.006,0.984
167.036,0.987
167.066,0.991
167.096,0.988
167.126,0.987
167.156,0.987
167.186,0.989
167.216,0.991
167.246,0.988
167.276,0.984
167.306,0.985
167.336,0.988
167.366,0.993
167.396,0.992
167.426,0.982
167.456,0.990
167.486,0.993
167.516,0.998
167.546,0.986
167.576,0.982
167.606,0.995
167.636,0.983
167.666,0.986
167.696,0.996
167.726,0.988
167.756,0.986
167.786,0.995
167.816,0.986
167.846,0.989
167.876,0.991
167.906,0.984
167.936,0.990
167.966,0.984
167.996,0.985
168.026,0.986
168.056,0.992
168.086,0.986
168.116,0.993
168.146,0.986
168.176,0.983
168.206,0.993
168.236,0.992
168.266,1.010
168.296,1.021
168.326,1.016
168.356,1.046
168.386,1.014
168.416,0.991
168.446,0.964
168.476,0.972
168.506,0.967
168.536,0.961
168.566,0.971
168.596,0.972
168.626,0.973
168.656,0.985
168.686,0.986
168.716,0.980
168.746,0.986
168.776,0.983
168.806,0.982
168.836,0.979
168.866,0.985
168.896,0.982
168.926,0.978
168.956,0.988
168.986,0.987
169.016,0.988
169.046,0.981
169.076,0.985
169.106,0.991
169.136,0.991
169.166,0.980
169.196,0.978
169.226,0.982
169.256,0.985
169.286,0.993
169.316,0.982
169.346,0.990
169.376,0.985
169.406,0.985
169.436,0.989
169.466,0.983
169.496,0.986
169.526,0.985
169.556,0.986
169.586,0.989
169.616,0.988
169.646,0.981
169.676,0.987
169.706,0.994
169.736,0.988
169.766,0.984
169.796,0.987
169.826,0.989
169.856,0.983
169.886,0.998
169.916,0.987
169.946,0.983
169.976,0.990
170.006,0.989
170.036,0.981
170.066,0.988
170.096,0.987
170.126,0.986
170.156,0.994
170.186,0.988
170.216,0.990
170.246,0.986
170.276,0.982
170.306,0.988
170.336,0.988
170.366,0.984
170.396,0.987
170.426,0.985
170.456,0.989
170.486,0.989
170.516,0.990
170.546,0.991
170.576,0.992
170.606,0.988
170.636,0.988
170.666,0.986
170.696,0.986
170.726,0.987
170.756,0.990
170.786,0.984
170.816,0.997
170.846,0.984
170.876,0.978
170.906,1.011
170.936,0.981
170.966,0.987
170.996,0.989
171.026,0.981
171.056,0.986
171.086,0.997
171.116,0.992
171.146,0.991
171.176,0.996
171.206,0.984
171.236,0.983
171.266,0.986
171.296,0.985
171.326,0.986
171.356,0.988
171.386,0.994
171.416,0.984
171.446,0.985
171.476,0.990
171.506,0.991
171.536,0.996
171.566,0.984
171.596,0.996
171.626,0.984
171.656,0.984
171.686,0.992
171.716,0.986
171.746,0.990
171.776,0.988
171.806,0.975
171.836,1.008
171.866,0.992
171.896,0.983
171.926,0.993
171.956,0.988
171.986,0.986
172.016,0.991
172.046,0.988
172.076,0.990
172.106,0.989
172.136,0.990
172.166,0.985
172.196,0.986
172.226,0.988
172.256,0.987
172.286,0.986
172.316,0.992
172.346,0.985
172.376,0.991
172.406,0.987
172.436,0.994
172.466,0.996
172.496,0.984
172.526,0.989
172.556,0.988
172.586,0.991
172.616,0.995
172.646,0.990
172.676,0.984
172.706,0.988
172.736,0.989
172.766,0.987
172.796,0.987
172.826,0.987
172.856,0.990
172.886,0.995
172.916,0.991
172.946,0.989
172.976,0.987
173.006,0.995
173.036,0.991
173.066,0.977
173.096,1.004
173.126,0.981
173.156,0.986
173.186,0.987
173.216,0.987
173.246,0.991
173.276,0.987
173.306,0.995
173.336,0.991
173.366,0.991
173.396,0.988
173.426,0.984
173.456,0.986
173.486,0.989
173.516,0.988
173.546,0.990
173.576,0.990
173.606,0.988
173.636,0.985
173.666,0.989
173.696,0.988
173.726,0.991
173.756,0.993
173.786,0.991
173.816,0.986
173.846,0.997
173.876,0.984
173.906,0.994
173.936,0.989
173.966,0.987
173.996,0.993
174.026,0.990
174.056,0.986
174.086,0.988
174.116,0.992
174.146,0.990
174.176,0.996
174.206,0.976
174.236,1.003
174.266,0.988
174.296,0.989
174.326,0.991
174.356,0.986
174.386,0.990
174.416,0.992
174.446,0.994
174.476,0.994
174.506,0.994
174.536,0.988
174.566,0.986
174.596,0.981
174.626,0.991
174.656,0.993
174.686,0.987
174.716,0.988
174.746,0.991
174.776,0.995
174.806,0.989
174.836,0.990
174.866,0.985
174.896,0.991
174.926,0.997
174.956,0.993
174.986,0.987
175.016,0.988
175.046,0.996
175.076,0.986
175.106,0.987
175.136,0.989
175.166,0.990
175.196,0.999
175.226,0.999
175.256,0.995
175.286,0.976
175.316,0.957
175.346,0.948
175.376,0.960
175.406,0.969
175.436,0.995
175.466,1.020
175.496,1.040
175.526,1.045
175.556,1.025
175.586,1.014
175.616,1.005
175.646,0.999
175.676,0.989
175.706,0.996
175.736,0.994
175.766,0.990
175.796,0.998
175.826,0.992
175.856,0.992
175.886,0.998
175.916,0.992
175.946,0.996
175.976,0.996
176.006,0.998
176.036,0.995
176.066,0.998
176.096,0.999
176.126,0.994
176.156,0.989
176.186,0.997
176.216,0.992
176.246,0.993
176.276,0.999
176.306,0.997
176.336,0.992
176.366,0.993
176.396,0.995
176.426,0.993
176.456,0.994
176.486,0.995
176.516,0.996
176.546,1.002
176.576,0.996
176.606,0.993
176.636,0.996
176.666,0.997
176.696,0.991
176.726,0.991
176.756,0.997
176.786,0.997
176.816,0.996
176.846,0.999
176.876,1.000
176.906,0.993
176.936,1.003
176.966,0.990
176.996,0.997
177.026,1.001
177.056,0.998
177.086,0.990
177.116,0.997
177.146,1.007
177.176,0.993
177.206,1.004
177.236,0.997
177.266,0.999
177.296,1.001
177.326,0.994
177.356,0.994
177.386,0.992
177.416,1.004
177.446,1.003
177.476,0.995
177.506,0.999
177.536,0.994
177.566,0.987
177.596,0.987
177.626,0.978
177.656,0.997
177.686,1.002
177.716,1.003
177.746,0.993
177.776,0.982
177.806,1.005
177.836,1.017
177.866,0.988
177.896,0.981
177.926,0.992
177.956,0.987
177.986,0.985
178.016,0.999
178.046,1.010
178.076,1.009
178.106,1.017
178.136,1.020
178.166,0.999
178.196,0.988
178.226,1.013
178.256,1.012
178.286,0.995
178.316,1.004
178.346,1.021
178.376,1.007
178.406,1.004
178.436,1.005
178.466,1.003
178.496,0.995
178.526,0.992
178.556,1.007
178.586,1.014
178.616,1.012
178.646,0.993
178.676,0.994
178.706,0.996
178.736,0.997
178.766,1.001
178.796,0.999
178.826,1.004
178.856,1.005
178.886,1.008
178.916,1.014
178.946,1.006
178.976,1.008
179.006,1.011
179.036,1.001
179.066,0.980
179.096,0.976
179.126,0.978
179.156,0.975
179.186,0.981
179.216,0.986
179.246,0.996
179.276,1.000
179.306,1.017
179.336,0.997
179.366,0.997
179.396,1.007
179.426,1.017
179.456,1.021
179.486,1.023
179.516,1.020
179.546,0.992
179.576,1.016
179.606,1.001
179.636,1.003
179.666,1.004
179.696,0.996
179.726,1.002
179.756,1.004
179.786,0.990
179.816,0.980
179.846,1.000
179.876,1.010
179.906,1.028
179.936,1.028
179.966,1.010
179.996,1.006
180.026,1.009
180.056,1.000
180.086,1.003
180.116,1.012
180.146,1.013
180.176,1.014
180.206,1.010
180.236,1.004
180.266,0.997
180.296,1.000
180.326,0.996
180.356,0.999
180.386,1.013
180.416,1.012
180.446,1.011
180.476,1.006
180.506,1.000
180.536,1.010
180.566,1.000
180.596,1.001
180.626,1.009
180.656,1.006
180.686,1.002
180.716,1.013
180.746,1.009
180.776,1.009
180.806,1.005
180.836,1.004
180.866,1.003
180.896,0.999
180.926,1.002
180.956,1.009
180.986,1.008
181.016,1.004
181.046,1.007
181.076,1.004
181.106,0.999
181.136,1.007
181.166,1.011
181.196,1.007
181.226,1.009
181.256,1.007
181.286,1.004
181.316,1.012
181.346,1.007
181.376,1.006
181.406,0.999
181.436,1.005
181.466,1.012
181.496,0.996
181.526,1.009
181.556,1.008
181.586,1.003
181.616,1.013
181.646,1.011
181.676,1.002
181.706,1.003
181.736,1.006
181.766,1.004
181.796,1.003
181.826,1.004
181.856,1.004
181.886,1.006
181.916,1.009
181.946,1.009
181.976,1.012
182.006,1.012
182.036,1.002
182.066,1.002
182.096,1.005
182.126,1.007
182.156,1.006
182.186,1.002
182.216,1.002
182.246,1.008
182.276,1.006
182.306,0.997
182.336,1.014
182.366,1.016
182.396,1.002
182.426,1.007
182.456,1.006
182.486,1.002
182.516,1.005
182.546,1.014
182.576,1.009
182.606,1.006
182.636,1.008
182.666,1.005
182.696,1.002
182.726,1.002
182.756,1.002
182.786,1.013
182.816,1.008
182.846,1.009
182.876,1.012
182.906,1.014
182.936,1.004
182.966,1.003
182.996,1.000
183.026,0.994
183.056,1.006
183.086,1.016
183.116,1.007
183.146,1.007
183.176,1.008
183.206,1.000
183.236,1.010
183.266,1.012
183.296,1.007
183.326,0.998
183.356,1.010
183.386,1.008
183.416,1.002
183.446,1.002
183.476,1.000
183.506,0.999
183.536,1.010
183.566,1.016
183.596,1.013
183.626,1.009
183.656,1.000
183.686,1.000
183.716,1.003
183.746,1.000
183.776,1.018
183.806,1.015
183.836,1.016
183.866,1.019
183.896,1.006
183.926,0.995
183.956,1.001
183.986,1.005
184.016,1.001
184.046,1.007
184.076,1.002
184.106,0.997
184.136,0.998
184.166,1.002
184.196,1.004
184.226,0.999
184.256,0.997
184.286,0.990
184.316,0.995
184.346,0.996
184.376,0.990
184.406,0.990
184.436,0.990
184.466,0.993
184.496,0.998
184.526,0.997
184.556,0.991
184.586,0.988
184.616,0.994
184.646,0.997
184.676,0.994
184.706,0.992
184.736,0.988
184.766,0.995
184.796,0.994
184.826,0.995
184.856,0.987
184.886,0.994
184.916,1.002
184.946,0.995
184.976,0.993
185.006,0.991
185.036,0.989
185.066,0.995
185.096,0.994
185.126,0.994
185.156,0.997
185.186,0.987
185.216,0.990
185.246,0.997
185.276,1.001
185.306,0.997
185.336,1.000
185.366,0.991
185.396,0.986
185.426,0.992
185.456,0.990
185.486,0.993
185.516,0.995
185.546,0.997
185.576,1.000
185.606,0.996
185.636,0.992
185.666,0.998
185.696,0.994
185.726,0.997
185.756,0.998
185.786,0.994
185.816,0.993
185.846,0.997
185.876,0.998
185.906,0.989
185.936,0.987
185.966,0.991
185.996,0.990
186.026,1.001
186.056,0.992
186.086,0.994
186.116,0.992
186.146,0.996
186.176,0.999
186.206,0.992
186.236,0.991
186.266,0.991
186.296,0.995
186.326,0.994
186.356,0.992
186.386,0.990
186.416,0.994
186.446,1.000
186.476,0.996
186.506,0.990
186.536,0.990
186.566,0.994
186.596,1.001
186.626,0.997
186.656,0.990
186.686,0.990
186.716,0.994
186.746,0.996
186.776,0.993
186.806,0.997
186.836,0.990
186.866,0.995
186.896,0.999
186.926,0.994
186.956,0.994
186.986,0.991
187.016,0.993
187.046,0.993
187.076,0.994
187.106,0.992
187.136,0.989
187.166,0.996
187.196,0.995
187.226,0.992
187.256,1.000
187.286,0.993
187.316,0.993
187.346,0.999
187.376,0.999
187.406,0.994
187.436,0.991
187.466,0.994
187.496,0.992
187.526,1.003
187.556,0.989
187.586,0.990
187.616,1.000
187.646,0.994
187.676,0.992
187.706,0.992
187.736,0.990
187.766,0.993
187.796,0.999
187.826,0.993
187.856,0.994
187.886,0.996
187.916,0.993
187.946,0.992
187.976,0.997
188.006,0.993
188.036,0.992
188.066,0.994
188.096,0.996
188.126,0.992
188.156,0.996
188.186,0.994
188.216,0.999
188.246,0.997
188.276,0.992
188.306,0.997
188.336,1.003
188.366,0.996
188.396,0.990
188.426,0.992
188.456,0.994
188.486,0.995
188.516,0.995
188.546,1.001
188.576,0.992
188.606,0.997
188.636,1.000
188.666,0.996
188.696,0.996
188.726,0.995
188.756,0.999
188.786,1.001
188.816,0.994
188.846,0.993
188.876,0.987
188.906,0.989
188.936,0.999
188.966,0.996
188.996,0.993
189.026,0.993
189.056,0.996
189.086,0.996
189.116,0.994
189.146,0.995
189.176,0.992
189.206,0.997
189.236,0.995
189.266,0.999
189.296,0.989
189.326,0.989
189.356,0.997
189.386,0.997
189.416,0.988
189.446,0.993
189.476,0.995
189.506,0.996
189.536,0.998
189.566,0.994
189.596,0.994
189.626,0.993
189.656,0.997
189.686,1.000
189.716,0.997
189.746,0.989
189.776,0.992
189.806,0.997
189.836,0.997
189.866,0.990
189.896,0.990
189.926,0.988
189.956,0.996
189.986,0.997
190.016,0.996
190.046,0.990
190.076,0.995
190.106,1.000
190.136,0.994
190.166,0.991
190.196,0.993
190.226,0.992
190.256,0.991
190.286,0.997
190.316,0.996
190.346,0.994
190.376,0.990
190.406,1.000
190.436,0.992
190.466,0.997
190.496,0.991
190.526,0.990
190.556,1.001
190.586,0.997
190.616,0.994
190.646,0.994
190.676,0.996
190.706,0.992
190.736,0.997
190.766,0.991
190.796,0.991
190.826,0.997
190.856,0.997
190.886,0.996
190.916,0.993
190.946,0.995
190.976,0.996
191.006,0.994
191.036,0.997
191.066,0.996
191.096,0.990
191.126,0.994
191.156,0.992
191.186,0.997
191.216,0.990
191.246,0.996
191.276,0.993
191.306,0.997
191.336,0.996
191.366,0.993
191.396,0.993
191.426,0.987
191.456,0.996
191.486,0.995
191.516,0.994
191.546,0.990
191.576,0.994
191.606,0.995
191.636,0.993
191.666,0.990
191.696,0.996
191.726,0.994
191.756,0.996
191.786,0.996
191.816,0.997
191.846,0.992
191.876,0.994
191.906,0.998
191.936,0.996
191.966,0.999
191.996,0.992
192.026,0.994
192.056,0.990
192.086,0.994
192.116,1.000
192.146,0.997
192.176,0.992
192.206,0.990
192.236,0.994
192.266,0.996
192.296,0.999
192.326,0.989
192.356,0.991
192.386,0.996
192.416,0.994
192.446,0.994
192.476,0.995
192.506,0.993
192.536,0.999
192.566,0.999
192.596,0.994
192.626,0.992
192.656,0.990
192.686,0.995
192.716,0.996
192.746,0.993
192.776,0.997
192.806,1.000
192.836,0.994
192.866,0.992
192.896,0.997
192.926,0.992
192.956,0.991
192.986,0.988
193.016,0.996
193.046,0.993
193.076,1.001
193.106,1.006
193.136,0.990
193.166,0.991
193.196,0.995
193.226,0.994
193.256,0.992
193.286,0.994
193.316,0.993
193.346,0.996
193.376,0.999
193.406,1.002
193.436,0.993
193.466,0.989
193.496,0.990
193.526,0.994
193.556,0.997
193.586,1.007
193.616,0.994
193.646,0.994
193.676,0.995
193.706,0.991
193.736,0.997
193.766,1.004
193.796,0.999
193.826,0.992
193.856,0.991
193.886,0.987
193.916,0.981
193.946,0.995
193.976,1.004
194.006,1.007
194.036,1.001
194.066,0.993
194.096,0.989
194.126,0.987
194.156,0.993
194.186,0.996
194.216,0.997
194.246,0.995
194.276,1.009
194.306,0.994
194.336,0.996
194.366,0.991
194.396,0.992
194.426,1.000
194.456,1.003
194.486,0.999
194.516,0.996
194.546,0.994
194.576,0.989
194.606,0.991
194.636,0.997
194.666,0.988
194.696,0.998
194.726,1.003
194.756,1.002
194.786,0.998
194.816,1.000
194.846,0.988
194.876,0.994
194.906,0.994
194.936,0.991
194.966,0.994
194.996,0.993
195.026,0.999
195.056,1.007
195.086,0.988
195.116,0.992
195.146,0.998
195.176,0.995
195.206,1.000
195.236,0.997
195.266,0.994
195.296,0.996
195.326,0.991
195.356,0.993
195.386,0.993
195.416,0.987
195.446,0.996
195.476,1.002
195.506,0.999
195.536,0.994
195.566,0.997
195.596,0.994
195.626,0.995
195.656,0.998
195.686,0.998
195.716,0.996
195.746,0.995
195.776,0.999
195.806,0.990
195.836,0.993
195.866,0.990
195.896,0.996
195.926,0.996
195.956,0.999
195.986,0.988
196.016,1.003
196.046,0.991
196.076,0.988
196.106,0.998
196.136,0.993
196.166,0.996
196.196,1.001
196.226,1.003
196.256,1.000
196.286,0.993
196.316,0.990
196.346,0.990
196.376,0.995
196.406,0.996
196.436,0.998
196.466,0.993
196.496,0.994
196.526,0.997
196.556,1.003
196.586,0.989
196.616,0.994
196.646,1.000
196.676,0.999
196.706,0.992
196.736,0.989
196.766,0.988
196.796,0.994
196.826,1.000
196.856,1.000
196.886,1.000
196.916,0.992
196.946,1.007
196.976,0.988
197.006,0.990
197.036,0.991
197.066,0.991
197.096,1.000
197.126,1.006
197.156,0.999
197.186,0.996
197.216,0.994
197.246,0.990
197.276,0.985
197.306,0.995
197.336,0.995
197.366,0.995
197.396,1.002
197.426,0.997
197.456,0.997
197.486,0.994
197.516,0.997
197.546,0.997
197.576,0.994
197.606,0.990
197.636,0.996
197.666,1.000
197.696,0.998
197.726,0.991
197.756,0.992
197.786,0.998
197.816,0.999
197.846,1.007
197.876,0.997
197.906,0.990
197.936,0.991
197.966,0.988
197.996,0.996
198.026,0.993
198.056,0.992
198.086,1.005
198.116,0.995
198.146,0.997
198.176,0.993
198.206,0.987
198.236,0.992
198.266,0.999
198.296,1.000
198.326,1.001
198.356,0.990
198.386,0.991
198.416,0.994
198.446,0.990
198.476,0.994
198.506,0.997
198.536,0.994
198.566,0.997
198.596,0.995
198.626,0.994
198.656,0.994
198.686,0.995
198.716,0.996
198.746,1.002
198.776,1.004
198.806,1.001
198.836,0.990
198.866,0.996
198.896,0.998
198.926,0.994
198.956,0.996
198.986,0.994
199.016,1.000
199.046,0.983
199.076,1.005
199.106,0.994
199.136,0.987
199.166,0.998
199.196,0.998
199.226,0.995
199.256,1.000
199.286,0.998
199.316,1.000
199.346,1.000
199.376,0.997
199.406,0.991
199.436,0.991
199.466,0.993
199.496,0.996
199.526,1.000
199.556,0.996
199.586,1.005
199.616,0.992
199.646,0.990
199.676,1.001
199.706,0.999
199.736,0.996
199.766,0.997
199.796,0.992
199.826,0.993
199.856,0.996
199.886,0.995
199.916,0.991
199.946,0.996
199.976,1.001
200.006,0.998
200.036,0.990
200.066,1.000
200.096,0.989
200.126,0.994
200.156,0.996
200.186,0.996
200.216,0.999
200.246,0.999
200.276,1.004
200.306,0.997
200.336,1.000
200.366,0.987
200.396,0.993
200.426,0.993
200.456,0.991
200.486,0.999
200.516,0.999
200.546,0.998
200.576,0.993
200.606,1.001
200.636,1.000
200.666,0.994
200.696,0.992
200.726,0.988
200.756,0.995
200.786,1.004
200.816,1.003
200.846,0.995
200.876,0.997
200.906,1.002
200.936,0.992
200.966,0.998
200.996,0.992
201.026,0.990
201.056,0.999
201.086,1.002
201.116,1.007
201.146,0.997
201.176,0.995
201.206,0.988
201.236,0.991
201.266,0.990
201.296,0.995
201.326,1.000
201.356,0.997
201.386,0.994
201.416,0.997
201.446,0.997
201.476,0.999
201.506,0.994
201.536,1.000
201.566,1.002
201.596,0.999
201.626,0.990
201.656,0.995
201.686,0.992
201.716,0.997
201.746,0.998
201.776,0.994
201.806,1.005
201.836,1.002
201.866,0.999
201.896,0.995
201.926,0.999
201.956,0.988
201.986,0.996
202.016,0.998
202.046,1.002
202.076,1.000
202.106,0.992
202.136,0.994
202.166,0.995
202.196,0.997
202.226,0.994
202.256,1.001
202.286,0.994
202.316,0.999
202.346,0.996
202.376,0.999
202.406,0.999
202.436,0.999
202.466,0.998
202.496,0.995
202.526,0.992
202.556,0.998
202.586,0.995
202.616,1.000
202.646,0.994
202.676,1.000
202.706,0.992
202.736,0.997
202.766,1.002
202.796,0.998
202.826,0.992
202.856,0.991
202.886,0.995
202.916,0.995
202.946,0.997
202.976,0.984
203.006,1.007
203.036,0.994
203.066,0.998
203.096,0.996
203.126,0.992
203.156,0.993
203.186,1.002
203.216,1.005
203.246,1.000
203.276,0.995
203.306,0.993
203.336,0.992
203.366,0.996
203.396,0.995
203.426,0.998
203.456,0.998
203.486,0.998
203.516,1.000
203.546,0.992
203.576,0.989
203.606,0.996
203.636,0.999
203.666,0.999
203.696,0.994
203.726,0.989
203.756,0.995
203.786,1.030
203.816,1.072
203.846,1.133
203.876,1.169
203.906,1.082
203.936,0.993
203.966,0.939
203.996,0.918
204.026,0.921
204.056,0.950
204.086,0.966
204.116,0.972
204.146,0.970
204.176,1.005
204.206,0.989
204.236,0.988
204.266,0.993
204.296,1.005
204.326,0.995
204.356,0.994
204.386,0.996
204.416,0.992
204.446,0.986
204.476,0.990
204.506,1.004
204.536,0.997
204.566,0.998
204.596,0.999
204.626,0.996
204.656,0.980
204.686,0.998
204.716,0.999
204.746,1.000
204.776,1.000
204.806,0.983
204.836,1.002
204.866,0.996
204.896,1.001
204.926,0.995
204.956,0.991
204.986,1.004
205.016,0.993
205.046,1.001
205.076,0.999
205.106,0.980
205.136,1.000
205.166,0.997
205.196,0.999
205.226,0.991
205.256,0.993
205.286,0.990
205.316,0.996
205.346,1.000
205.376,1.003
205.406,0.995
205.436,0.987
205.466,0.992
205.496,0.997
205.526,0.997
205.556,0.998
205.586,0.997
205.616,0.995
205.646,0.994
205.676,0.988
205.706,0.998
205.736,0.999
205.766,0.998
205.796,0.998
205.826,0.988
205.856,0.989
205.886,0.999
205.916,0.998
205.946,0.988
205.976,0.958
206.006,0.928
206.036,0.945
206.066,1.062
206.096,1.001
206.126,0.957
206.156,0.955
206.186,0.972
206.216,1.018
206.246,1.019
206.276,1.013
206.306,1.014
206.336,1.012
206.366,1.009
206.396,1.010
206.426,0.990
206.456,0.977
206.486,0.979
206.516,0.997
206.546,1.024
206.576,1.015
206.606,1.017
206.636,1.021
206.666,1.012
206.696,1.018
206.726,1.004
206.756,1.006
206.786,1.007
206.816,0.999
206.846,0.993
206.876,0.998
206.906,1.000
206.936,1.002
206.966,1.002
206.996,0.999
207.026,0.999
207.056,1.001
207.086,0.998
207.116,0.993
207.146,0.998
207.176,0.997
207.206,0.998
207.236,0.998
207.266,0.997
207.296,0.996
207.326,0.998
207.356,0.998
207.386,0.997
207.416,0.998
207.446,0.997
207.476,0.994
207.506,0.999
207.536,1.001
207.566,1.001
207.596,0.997
207.626,0.996
207.656,0.998
207.686,0.998
207.716,0.999
207.746,0.998
207.776,0.996
207.806,0.998
207.836,0.999
207.866,0.995
207.896,1.001
207.926,1.000
207.956,0.998
207.986,0.997
208.016,0.999
208.046,0.997
208.076,0.996
208.106,0.993
208.136,0.999
208.166,0.996
208.196,0.995
208.226,0.993
208.256,0.998
208.286,0.999
208.316,0.999
208.346,0.999
208.376,0.995
208.406,0.995
208.436,1.000
208.466,1.001
208.496,0.996
208.526,0.999
208.556,1.000
208.586,1.000
208.616,0.999
208.646,0.999
208.676,0.998
208.706,0.997
208.736,1.000
208.766,1.000
208.796,1.003
208.826,0.998
208.856,0.994
208.886,1.000
208.916,0.999
208.946,1.000
208.976,0.996
209.006,1.000
209.036,1.002
209.066,0.999
209.096,0.996
209.126,0.995
209.156,0.997
209.186,1.002
209.216,1.001
