df_hash,22ZHK4.DKUMNH
301.237,1.111
301.267,1.128
301.297,1.128
301.327,1.125
301.357,1.110
301.387,1.110
301.417,1.100
301.447,1.091
301.477,1.066
301.507,1.105
301.538,1.066
301.568,1.092
301.598,1.046
301.628,1.039
301.658,1.044
301.688,1.079
301.718,1.057
301.748,1.109
301.778,1.045
301.808,1.063
301.838,1.067
301.868,1.041
301.897,1.089
301.927,1.086
301.957,1.058
301.987,1.062
302.017,1.089
302.047,1.006
302.077,0.988
302.107,1.091
302.137,1.044
302.167,1.039
302.197,1.129
302.227,1.054
302.257,1.115
302.288,0.995
302.318,1.073
302.348,1.143
302.378,1.165
302.408,1.131
302.438,1.098
302.468,1.089
302.498,1.082
302.528,1.082
302.558,1.088
302.588,1.096
302.618,1.095
302.647,1.091
302.677,1.092
302.707,1.098
302.737,1.099
302.767,1.100
302.797,1.104
302.827,1.101
302.857,1.097
302.887,1.097
302.917,1.090
302.947,1.101
302.977,1.083
303.007,1.082
303.038,1.087
303.068,1.093
303.098,1.085
303.128,1.087
303.158,1.087
303.188,1.087
303.218,1.093
303.248,1.093
303.278,1.091
303.308,1.084
303.338,1.090
303.368,1.091
303.397,1.093
303.427,1.088
303.457,1.090
303.487,1.088
303.517,1.083
303.547,1.085
303.577,1.096
303.607,1.089
303.637,1.092
303.667,1.088
303.697,1.090
303.727,1.091
303.757,1.092
303.788,1.088
303.818,1.096
303.848,1.091
303.878,1.091
303.908,1.090
303.938,1.090
303.968,1.084
303.998,1.089
304.028,1.082
304.058,1.087
304.088,1.089
304.118,1.086
304.147,1.091
304.177,1.095
304.207,1.092
304.237,1.097
304.267,1.102
304.297,1.089
304.327,1.088
304.357,1.092
304.387,1.090
304.417,1.085
304.447,1.087
304.477,1.099
304.507,1.094
304.538,1.094
304.568,1.092
304.598,1.093
304.628,1.083
304.658,1.086
304.688,1.087
304.718,1.086
304.748,1.089
304.778,1.089
304.808,1.086
304.838,1.086
304.868,1.081
304.897,1.087
304.927,1.094
304.957,1.095
304.987,1.097
305.017,1.095
305.047,1.089
305.077,1.094
305.107,1.088
305.137,1.089
305.167,1.095
305.197,1.084
305.227,1.083
305.257,1.079
305.288,1.084
305.318,1.077
305.348,1.089
305.378,1.097
305.408,1.096
305.438,1.094
305.468,1.099
305.498,1.090
305.528,1.085
305.558,1.094
305.588,1.091
305.618,1.086
305.647,1.087
305.677,1.098
305.707,1.092
305.737,1.095
305.767,1.086
305.797,1.090
305.827,1.092
305.857,1.090
305.887,1.088
305.917,1.089
305.947,1.090
305.977,1.087
306.007,1.088
306.038,1.096
306.068,1.096
306.098,1.089
306.128,1.092
306.158,1.086
306.188,1.080
306.218,1.091
306.248,1.093
306.278,1.087
306.308,1.097
306.338,1.090
306.368,1.087
306.397,1.093
306.427,1.082
306.457,1.095
306.487,1.093
306.517,1.087
306.547,1.085
306.577,1.093
306.607,1.095
306.637,1.088
306.667,1.088
306.697,1.092
306.727,1.093
306.757,1.094
306.788,1.088
306.818,1.089
306.848,1.085
306.878,1.092
306.908,1.100
306.938,1.095
306.968,1.079
306.998,1.089
307.028,1.087
307.058,1.093
307.088,1.094
307.118,1.094
307.147,1.095
307.177,1.091
307.207,1.086
307.237,1.087
307.267,1.090
307.297,1.099
307.327,1.091
307.357,1.083
307.387,1.089
307.417,1.089
307.447,1.089
307.477,1.095
307.507,1.094
307.538,1.085
307.568,1.092
307.598,1.092
307.628,1.086
307.658,1.092
307.688,1.092
307.718,1.095
307.748,1.104
307.778,1.095
307.808,1.079
307.838,1.079
307.868,1.082
307.897,1.077
307.927,1.077
307.957,1.089
307.987,1.096
308.017,1.099
308.047,1.095
308.077,1.088
308.107,1.090
308.137,1.084
308.167,1.102
308.197,1.092
308.227,1.102
308.257,1.109
308.288,1.087
308.318,1.089
308.348,1.098
308.378,1.087
308.408,1.075
308.438,1.074
308.468,1.078
308.498,1.083
308.528,1.091
308.558,1.091
308.588,1.087
308.618,1.083
308.647,1.095
308.677,1.083
308.707,1.090
308.737,1.103
308.767,1.100
308.797,1.097
308.827,1.106
308.857,1.104
308.887,1.093
308.917,1.108
308.947,1.098
308.977,1.087
309.007,1.087
309.038,1.088
309.068,1.104
309.098,1.100
309.128,1.099
309.158,1.101
309.188,1.100
309.218,1.092
309.248,1.096
309.278,1.100
309.308,1.093
309.338,1.099
309.368,1.100
309.397,1.097
309.427,1.089
309.457,1.098
309.487,1.104
309.517,1.092
309.547,1.094
309.577,1.100
309.607,1.091
309.637,1.087
309.667,1.094
309.697,1.095
309.727,1.089
309.757,1.092
309.788,1.094
309.818,1.094
309.848,1.090
309.878,1.092
309.908,1.097
309.938,1.102
309.968,1.091
309.998,1.091
310.028,1.100
310.058,1.096
310.088,1.094
310.118,1.099
310.147,1.094
310.177,1.091
310.207,1.090
310.237,1.111
310.267,1.104
310.297,1.094
310.327,1.091
310.357,1.096
310.387,1.078
310.417,1.093
310.447,1.093
310.477,1.102
310.507,1.119
310.538,1.118
310.568,1.096
310.598,1.082
310.628,1.086
310.658,1.080
310.688,1.084
310.718,1.086
310.748,1.084
310.778,1.084
310.808,1.100
310.838,1.103
310.868,1.098
310.897,1.097
310.927,1.091
310.957,1.082
310.987,1.095
311.017,1.093
311.047,1.092
311.077,1.088
311.107,1.100
311.137,1.098
311.167,1.092
311.197,1.103
311.227,1.096
311.257,1.097
311.288,1.091
311.318,1.093
311.348,1.094
311.378,1.092
311.408,1.095
311.438,1.093
311.468,1.094
311.498,1.092
311.528,1.097
311.558,1.096
311.588,1.088
311.618,1.090
311.647,1.088
311.677,1.089
311.707,1.096
311.737,1.099
311.767,1.101
311.797,1.093
311.827,1.096
311.857,1.102
311.887,1.104
311.917,1.098
311.947,1.090
311.977,1.094
312.007,1.095
312.038,1.094
312.068,1.099
312.098,1.094
312.128,1.090
312.158,1.096
312.188,1.091
312.218,1.091
312.248,1.090
312.278,1.091
312.308,1.090
312.338,1.093
312.368,1.100
312.397,1.090
312.427,1.090
312.457,1.093
312.487,1.091
312.517,1.101
312.547,1.089
312.577,1.098
312.607,1.100
312.637,1.097
312.667,1.086
312.697,1.093
312.727,1.092
312.757,1.100
312.788,1.096
312.818,1.102
312.848,1.091
312.878,1.089
312.908,1.112
312.938,1.099
312.968,1.107
312.998,1.104
313.028,1.097
313.058,1.109
313.088,1.097
313.118,1.077
313.147,1.063
313.177,1.070
313.207,1.095
313.237,1.099
313.267,1.101
313.297,1.104
313.327,1.101
313.357,1.093
313.387,1.079
313.417,1.086
313.447,1.084
313.477,1.092
313.507,1.104
313.538,1.099
313.568,1.089
313.598,1.105
313.628,1.106
313.658,1.104
313.688,1.099
313.718,1.096
313.748,1.098
313.778,1.098
313.808,1.099
313.838,1.092
313.868,1.092
313.897,1.091
313.927,1.099
313.957,1.101
313.987,1.096
314.017,1.093
314.047,1.087
314.077,1.092
314.107,1.095
314.137,1.092
314.167,1.100
314.197,1.095
314.227,1.096
314.257,1.099
314.288,1.087
314.318,1.089
314.348,1.096
314.378,1.093
314.408,1.099
314.438,1.099
314.468,1.097
314.498,1.097
314.528,1.096
314.558,1.094
314.588,1.092
314.618,1.093
314.647,1.097
314.677,1.091
314.707,1.092
314.737,1.091
314.767,1.096
314.797,1.100
314.827,1.103
314.857,1.106
314.887,1.104
314.917,1.094
314.947,1.099
314.977,1.090
315.007,1.080
315.038,1.089
315.068,1.084
315.098,1.098
315.128,1.096
315.158,1.092
315.188,1.093
315.218,1.104
315.248,1.117
315.278,1.090
315.308,1.073
315.338,1.083
315.368,1.087
315.397,1.095
315.427,1.117
315.457,1.124
315.487,1.098
315.517,1.078
315.547,1.059
315.577,1.075
315.607,1.061
315.637,1.104
315.667,1.121
315.697,1.137
315.727,1.098
315.757,1.092
315.788,1.102
315.818,1.093
315.848,1.081
315.878,1.087
315.908,1.098
315.938,1.091
315.968,1.098
315.998,1.094
316.028,1.096
316.058,1.088
316.088,1.078
316.118,1.082
316.147,1.075
316.177,1.085
316.207,1.084
316.237,1.099
316.267,1.087
316.297,1.066
316.327,1.080
316.357,1.091
316.387,1.078
316.417,1.060
316.447,1.107
316.477,1.087
316.507,1.066
316.538,1.072
316.568,1.062
316.598,1.066
316.628,1.071
316.658,1.067
316.688,1.062
316.718,1.062
316.748,1.072
316.778,1.086
316.808,1.084
316.838,1.081
316.868,1.084
316.897,1.079
316.927,1.081
316.957,1.077
316.987,1.081
317.017,1.063
317.047,1.078
317.077,1.089
317.107,1.077
317.137,1.076
317.167,1.076
317.197,1.084
317.227,1.077
317.257,1.077
317.288,1.081
317.318,1.073
317.348,1.071
317.378,1.072
317.408,1.080
317.438,1.124
317.468,1.126
317.498,1.033
317.528,1.081
317.558,1.050
317.588,1.047
317.618,1.061
317.647,1.059
317.677,1.070
317.707,1.087
317.737,1.077
317.767,1.073
317.797,1.081
317.827,1.073
317.857,1.075
317.887,1.095
317.917,1.089
317.947,1.085
317.977,1.090
318.007,1.076
318.038,1.086
318.068,1.095
318.098,1.081
318.128,1.098
318.158,1.091
318.188,1.076
318.218,1.077
318.248,1.079
318.278,1.087
318.308,1.082
318.338,1.079
318.368,1.088
318.397,1.092
318.427,1.094
318.457,1.089
318.487,1.088
318.517,1.074
318.547,1.088
318.577,1.100
318.607,1.094
318.637,1.107
318.667,1.104
318.697,1.096
318.727,1.099
318.757,1.101
318.788,1.101
318.818,1.103
318.848,1.093
318.878,1.097
318.908,1.099
318.938,1.098
318.968,1.096
318.998,1.099
319.028,1.103
319.058,1.095
319.088,1.091
319.118,1.086
319.147,1.082
319.177,1.094
319.207,1.091
319.237,1.097
319.267,1.094
319.297,1.097
319.327,1.096
319.357,1.096
319.387,1.092
319.417,1.096
319.447,1.094
319.477,1.096
319.507,1.092
319.538,1.089
319.568,1.089
319.598,1.094
319.628,1.090
319.658,1.095
319.688,1.096
319.718,1.097
319.748,1.101
319.778,1.096
319.808,1.087
319.838,1.098
319.868,1.098
319.897,1.094
319.927,1.100
319.957,1.097
319.987,1.092
320.017,1.090
320.047,1.092
320.077,1.101
320.107,1.092
320.137,1.096
320.167,1.095
320.197,1.076
320.227,1.091
320.257,1.086
320.288,1.089
320.318,1.093
320.348,1.085
320.378,1.090
320.408,1.090
320.438,1.093
320.468,1.094
320.498,1.097
320.528,1.092
320.558,1.091
320.588,1.093
320.618,1.092
320.647,1.088
320.677,1.092
320.707,1.097
320.737,1.101
320.767,1.099
320.797,1.093
320.827,1.104
320.857,1.097
320.887,1.095
320.917,1.091
320.947,1.086
320.977,1.091
321.007,1.088
321.038,1.093
321.068,1.093
321.098,1.086
321.128,1.091
321.158,1.091
321.188,1.095
321.218,1.093
321.248,1.095
321.278,1.089
321.308,1.096
321.338,1.081
321.368,1.094
321.397,1.093
321.427,1.085
321.457,1.090
321.487,1.095
321.517,1.096
321.547,1.093
321.577,1.107
321.607,1.110
321.637,1.118
321.667,1.117
321.697,1.119
321.727,1.107
321.757,1.080
321.788,1.078
321.818,1.098
321.848,1.092
321.878,1.082
321.908,1.104
321.938,1.108
321.968,1.100
321.998,1.098
322.028,1.079
322.058,1.081
322.088,1.068
322.118,1.054
322.147,1.062
322.177,1.060
322.207,1.073
322.237,1.073
322.267,1.069
322.297,1.070
322.327,1.070
322.357,1.070
322.387,1.071
322.417,1.075
322.447,1.084
322.477,1.089
322.507,1.087
322.538,1.084
322.568,1.073
322.598,1.076
322.628,1.070
322.658,1.069
322.688,1.065
322.718,1.072
322.748,1.078
322.778,1.081
322.808,1.081
322.838,1.069
322.868,1.069
322.897,1.068
322.927,1.075
322.957,1.092
322.987,1.086
323.017,1.074
323.047,1.085
323.077,1.074
323.107,1.059
323.137,1.062
323.167,1.073
323.197,1.078
323.227,1.077
323.257,1.072
323.288,1.073
323.318,1.074
323.348,1.076
323.378,1.065
323.408,1.069
323.438,1.078
323.468,1.087
323.498,1.082
323.528,1.079
323.558,1.079
323.588,1.072
323.618,1.064
323.647,1.073
323.677,1.084
323.707,1.084
323.737,1.083
323.767,1.080
323.797,1.094
323.827,1.098
323.857,1.067
323.887,1.074
323.917,1.087
323.947,1.096
323.977,1.103
324.007,1.096
324.038,1.087
324.068,1.068
324.098,1.077
324.128,1.064
324.158,1.060
324.188,1.061
324.218,1.071
324.248,1.071
324.278,1.084
324.308,1.083
324.338,1.086
324.368,1.081
324.397,1.091
324.427,1.092
324.457,1.092
324.487,1.080
324.517,1.067
324.547,1.070
324.577,1.075
324.607,1.076
324.637,1.086
324.667,1.087
324.697,1.095
324.727,1.096
324.757,1.100
324.788,1.094
324.818,1.084
324.848,1.080
324.878,1.071
324.908,1.073
324.938,1.074
324.968,1.084
324.998,1.086
325.028,1.084
325.058,1.081
325.088,1.079
325.118,1.090
325.147,1.080
325.177,1.080
325.207,1.084
325.237,1.081
325.267,1.081
325.297,1.085
325.327,1.076
325.357,1.085
325.387,1.080
325.417,1.079
325.447,1.077
325.477,1.080
325.507,1.079
325.538,1.083
325.568,1.080
325.598,1.080
325.628,1.082
325.658,1.085
325.688,1.077
325.718,1.073
325.748,1.086
325.778,1.086
325.808,1.086
325.838,1.077
325.868,1.081
325.897,1.080
325.927,1.082
325.957,1.078
325.987,1.083
326.017,1.081
326.047,1.084
326.077,1.075
326.107,1.083
326.137,1.081
326.167,1.081
326.197,1.080
326.227,1.075
326.257,1.085
326.288,1.089
326.318,1.082
326.348,1.089
326.378,1.081
326.408,1.086
326.438,1.086
326.468,1.085
326.498,1.078
326.528,1.078
326.558,1.081
326.588,1.084
326.618,1.085
326.647,1.080
326.677,1.075
326.707,1.081
326.737,1.084
326.767,1.075
326.797,1.074
326.827,1.080
326.857,1.076
326.887,1.079
326.917,1.074
326.947,1.082
326.977,1.080
327.007,1.082
327.038,1.083
327.068,1.081
327.098,1.084
327.128,1.083
327.158,1.079
327.188,1.081
327.218,1.082
327.248,1.084
327.278,1.081
327.308,1.078
327.338,1.083
327.368,1.085
327.397,1.079
327.427,1.083
327.457,1.083
327.487,1.080
327.517,1.081
327.547,1.081
327.577,1.079
327.607,1.078
327.637,1.080
327.667,1.094
327.697,1.076
327.727,1.079
327.757,1.092
327.788,1.081
327.818,1.074
327.848,1.075
327.878,1.080
327.908,1.085
327.938,1.082
327.968,1.080
327.998,1.082
328.028,1.086
328.058,1.080
328.088,1.084
328.118,1.093
328.147,1.109
328.177,1.097
328.207,1.108
328.237,1.110
328.267,1.098
328.297,1.095
328.327,1.087
328.357,1.085
328.387,1.085
328.417,1.067
328.447,1.079
328.477,1.078
328.507,1.083
328.538,1.078
328.568,1.084
328.598,1.080
328.628,1.077
328.658,1.071
328.688,1.073
328.718,1.081
328.748,1.081
328.778,1.081
328.808,1.087
328.838,1.066
328.868,1.062
328.897,1.048
328.927,1.052
328.957,1.056
328.987,1.054
329.017,1.067
329.047,1.085
329.077,1.072
329.107,1.074
329.137,1.084
329.167,1.084
329.197,1.082
329.227,1.072
329.257,1.067
329.288,1.078
329.318,1.066
329.348,1.070
329.378,1.080
329.408,1.069
329.438,1.070
329.468,1.085
329.498,1.081
329.528,1.079
329.558,1.081
329.588,1.086
329.618,1.091
329.647,1.084
329.677,1.080
329.707,1.085
329.737,1.072
329.767,1.072
329.797,1.075
329.827,1.075
329.857,1.068
329.887,1.062
329.917,1.069
329.947,1.082
329.977,1.062
330.007,1.076
330.038,1.084
330.068,1.082
330.098,1.088
330.128,1.095
330.158,1.097
330.188,1.088
330.218,1.086
330.248,1.084
330.278,1.081
330.308,1.075
330.338,1.075
330.368,1.079
330.397,1.083
330.427,1.086
330.457,1.090
330.487,1.085
330.517,1.099
330.547,1.095
330.577,1.088
330.607,1.092
330.637,1.083
330.667,1.081
330.697,1.076
330.727,1.080
330.757,1.078
330.788,1.082
330.818,1.078
330.848,1.083
330.878,1.078
330.908,1.078
330.938,1.077
330.968,1.082
330.998,1.087
331.028,1.081
331.058,1.080
331.088,1.082
331.118,1.083
331.147,1.081
331.177,1.082
331.207,1.086
331.237,1.078
331.267,1.074
331.297,1.084
331.327,1.080
331.357,1.082
331.387,1.074
331.417,1.080
331.447,1.076
331.477,1.077
331.507,1.081
331.538,1.078
331.568,1.080
331.598,1.081
331.628,1.089
331.658,1.082
331.688,1.082
331.718,1.085
331.748,1.077
331.778,1.088
331.808,1.085
331.838,1.077
331.868,1.083
331.897,1.086
331.927,1.081
331.957,1.087
331.987,1.094
332.017,1.098
332.047,1.091
332.077,1.087
332.107,1.081
332.137,1.085
332.167,1.074
332.197,1.080
332.227,1.079
332.257,1.085
332.288,1.090
332.318,1.087
332.348,1.083
332.378,1.091
332.408,1.092
332.438,1.081
332.468,1.080
332.498,1.084
332.528,1.091
332.558,1.083
332.588,1.077
332.618,1.084
332.647,1.074
332.677,1.067
332.707,1.060
332.737,1.061
332.767,1.082
332.797,1.078
332.827,1.087
332.857,1.088
332.887,1.078
332.917,1.066
332.947,1.058
332.977,1.050
333.007,1.063
333.038,1.058
333.068,1.047
333.098,1.058
333.128,1.076
333.158,1.058
333.188,1.062
333.218,1.073
333.248,1.091
333.278,1.069
333.308,1.086
333.338,1.089
333.368,1.075
333.397,1.074
333.427,1.066
333.457,1.079
333.487,1.085
333.517,1.079
333.547,1.094
333.577,1.092
333.607,1.089
333.637,1.077
333.667,1.075
333.697,1.062
333.727,1.068
333.757,1.072
333.788,1.068
333.818,1.069
333.848,1.067
333.878,1.059
333.908,1.056
333.938,1.062
333.968,1.057
333.998,1.069
334.028,1.062
334.058,1.067
334.088,1.073
334.118,1.070
334.147,1.084
334.177,1.083
334.207,1.086
334.237,1.089
334.267,1.087
334.297,1.105
334.327,1.091
334.357,1.087
334.387,1.089
334.417,1.073
334.447,1.084
334.477,1.072
334.507,1.085
334.538,1.083
334.568,1.072
334.598,1.081
334.628,1.073
334.658,1.065
334.688,1.065
334.718,1.072
334.748,1.081
334.778,1.088
334.808,1.091
334.838,1.104
334.868,1.117
334.897,1.122
334.927,1.113
334.957,1.123
334.987,1.115
335.017,1.104
335.047,1.106
335.077,1.110
335.107,1.104
335.137,1.111
335.167,1.114
335.197,1.108
335.227,1.114
335.257,1.113
335.288,1.104
335.318,1.097
335.348,1.099
335.378,1.100
335.408,1.102
335.438,1.092
335.468,1.098
335.498,1.100
335.528,1.090
335.558,1.093
335.588,1.096
335.618,1.098
335.647,1.096
335.677,1.093
335.707,1.095
335.737,1.098
335.767,1.095
335.797,1.095
335.827,1.093
335.857,1.101
335.887,1.099
335.917,1.100
335.947,1.096
335.977,1.094
336.007,1.101
336.038,1.093
336.068,1.099
336.098,1.102
336.128,1.097
336.158,1.096
336.188,1.092
336.218,1.102
336.248,1.101
336.278,1.108
336.308,1.095
336.338,1.096
336.368,1.099
336.397,1.097
336.427,1.097
336.457,1.098
336.487,1.097
336.517,1.102
336.547,1.101
336.577,1.093
336.607,1.096
336.637,1.093
336.667,1.095
336.697,1.092
336.727,1.100
336.757,1.105
336.788,1.102
336.818,1.095
336.848,1.097
336.878,1.094
336.908,1.089
336.938,1.095
336.968,1.094
336.998,1.100
337.028,1.096
337.058,1.096
337.088,1.100
337.118,1.104
337.147,1.096
337.177,1.096
337.207,1.104
337.237,1.099
337.267,1.101
337.297,1.097
337.327,1.096
337.357,1.092
337.387,1.090
337.417,1.093
337.447,1.096
337.477,1.099
337.507,1.097
337.538,1.101
337.568,1.099
337.598,1.096
337.628,1.102
337.658,1.094
337.688,1.096
337.718,1.097
337.748,1.099
337.778,1.098
337.808,1.095
337.838,1.100
337.868,1.098
337.897,1.098
337.927,1.102
337.957,1.096
337.987,1.096
338.017,1.101
338.047,1.101
338.077,1.096
338.107,1.095
338.137,1.093
338.167,1.093
338.197,1.098
338.227,1.096
338.257,1.104
338.288,1.102
338.318,1.105
338.348,1.099
338.378,1.091
338.408,1.102
338.438,1.095
338.468,1.102
338.498,1.106
338.528,1.112
338.558,1.092
338.588,1.097
338.618,1.097
338.647,1.094
338.677,1.096
338.707,1.099
338.737,1.094
338.767,1.095
338.797,1.104
338.827,1.105
338.857,1.092
338.887,1.096
338.917,1.101
338.947,1.104
338.977,1.099
339.007,1.098
339.038,1.097
339.068,1.098
339.098,1.100
339.128,1.095
339.158,1.092
339.188,1.100
339.218,1.097
339.248,1.094
339.278,1.091
339.308,1.097
339.338,1.098
339.368,1.096
339.397,1.098
339.427,1.101
339.457,1.099
339.487,1.100
339.517,1.102
339.547,1.107
339.577,1.097
339.607,1.093
339.637,1.096
339.667,1.095
339.697,1.096
339.727,1.100
339.757,1.094
339.788,1.109
339.818,1.101
339.848,1.100
339.878,1.097
339.908,1.093
339.938,1.092
339.968,1.096
339.998,1.101
340.028,1.096
340.058,1.100
340.088,1.096
340.118,1.100
340.147,1.093
340.177,1.096
340.207,1.098
340.237,1.094
340.267,1.092
340.297,1.093
340.327,1.099
340.357,1.097
340.387,1.098
340.417,1.087
340.447,1.101
340.477,1.096
340.507,1.089
340.538,1.092
340.568,1.107
340.598,1.094
340.628,1.093
340.658,1.101
340.688,1.103
340.718,1.095
340.748,1.094
340.778,1.101
340.808,1.090
340.838,1.100
340.868,1.104
340.897,1.098
340.927,1.102
340.957,1.099
340.987,1.102
341.017,1.101
341.047,1.097
341.077,1.100
341.107,1.099
341.137,1.093
341.167,1.104
341.197,1.096
341.227,1.096
341.257,1.095
341.288,1.111
341.318,1.110
341.348,1.107
341.378,1.102
341.408,1.095
341.438,1.093
341.468,1.097
341.498,1.103
341.528,1.099
341.558,1.093
341.588,1.092
341.618,1.102
341.647,1.112
341.677,1.103
341.707,1.112
341.737,1.109
341.767,1.099
341.797,1.106
341.827,1.101
341.857,1.099
341.887,1.104
341.917,1.101
341.947,1.097
341.977,1.106
342.007,1.104
342.038,1.112
342.068,1.112
342.098,1.119
342.128,1.108
342.158,1.113
342.188,1.117
342.218,1.117
342.248,1.107
342.278,1.093
342.308,1.092
342.338,1.081
342.368,1.078
342.397,1.089
342.427,1.100
342.457,1.084
342.487,1.078
342.517,1.070
342.547,1.057
342.577,1.071
342.607,1.062
342.637,1.068
342.667,1.077
342.697,1.085
342.727,1.088
342.757,1.096
342.788,1.090
342.818,1.068
342.848,1.049
342.878,1.058
342.908,1.062
342.938,1.059
342.968,1.062
342.998,1.060
343.028,1.079
343.058,1.061
343.088,1.061
343.118,1.081
343.147,1.080
343.177,1.071
343.207,1.079
343.237,1.080
343.267,1.064
343.297,1.066
343.327,1.075
343.357,1.087
343.387,1.071
343.417,1.071
343.447,1.069
343.477,1.051
343.507,1.078
343.538,1.093
343.568,1.101
343.598,1.112
343.628,1.129
343.658,1.110
343.688,1.098
343.718,1.100
343.748,1.100
343.778,1.103
343.808,1.097
343.838,1.088
343.868,1.100
343.897,1.097
343.927,1.087
343.957,1.104
343.987,1.097
344.017,1.097
344.047,1.098
344.077,1.091
344.107,1.093
344.137,1.096
344.167,1.100
344.197,1.104
344.227,1.114
344.257,1.107
344.288,1.105
344.318,1.103
344.348,1.099
344.378,1.098
344.408,1.101
344.438,1.097
344.468,1.100
344.498,1.099
344.528,1.101
344.558,1.095
344.588,1.095
344.618,1.097
344.647,1.098
344.677,1.092
344.707,1.098
344.737,1.102
344.767,1.104
344.797,1.093
344.827,1.101
344.857,1.091
344.887,1.093
344.917,1.099
344.947,1.086
344.977,1.097
345.007,1.099
345.038,1.096
345.068,1.108
345.098,1.101
345.128,1.104
345.158,1.114
345.188,1.101
345.218,1.099
345.248,1.106
