df_hash,22ZHK4.DWJ61Z
298.847,1.087
298.877,1.086
298.907,1.088
298.937,1.093
298.967,1.083
298.997,1.095
299.027,1.085
299.057,1.090
299.087,1.093
299.117,1.071
299.147,1.090
299.177,1.084
299.207,1.104
299.237,1.083
299.267,1.087
299.297,1.100
299.327,1.067
299.357,1.096
299.387,1.093
299.417,1.095
299.447,1.094
299.477,1.092
299.507,1.093
299.537,1.084
299.567,1.086
299.597,1.087
299.627,1.084
299.657,1.093
299.687,1.065
299.717,1.086
299.747,1.093
299.777,1.085
299.807,1.100
299.837,1.099
299.867,1.095
299.897,1.072
299.927,1.096
299.957,1.090
299.987,1.093
300.017,1.090
300.047,1.104
300.077,1.076
300.107,1.094
300.137,1.075
300.167,1.074
300.197,1.093
300.227,1.078
300.257,1.107
300.287,1.088
300.317,1.087
300.347,1.112
300.377,1.077
300.407,1.097
300.437,1.093
300.467,1.086
300.497,1.093
300.527,1.080
300.557,1.077
300.587,1.099
300.617,1.085
300.647,1.078
300.677,1.091
300.707,1.079
300.737,1.110
300.767,1.081
300.797,1.084
300.827,1.083
300.857,1.078
300.887,1.097
300.917,1.076
300.947,1.099
300.977,1.084
301.007,1.091
301.037,1.101
301.067,1.082
301.097,1.097
301.127,1.079
301.157,1.106
301.187,1.070
301.217,1.101
301.247,1.098
301.277,1.068
301.307,1.100
301.337,1.089
301.367,1.081
301.397,1.092
301.427,1.061
301.457,1.102
301.487,1.075
301.517,1.076
301.547,1.092
301.577,1.099
301.607,1.100
301.637,1.095
301.667,1.103
301.697,1.089
301.727,1.088
301.757,1.088
301.787,1.103
301.817,1.102
301.847,1.093
301.877,1.091
301.907,1.093
301.937,1.070
301.967,1.089
301.997,1.091
302.027,1.089
302.057,1.100
302.087,1.087
302.117,1.096
302.147,1.122
302.177,1.115
302.207,1.113
302.237,1.115
302.267,1.147
302.297,1.157
302.327,1.098
302.357,1.117
302.387,1.104
302.417,1.040
302.447,1.082
302.477,1.057
302.507,1.112
302.537,1.079
302.567,1.067
302.597,1.091
302.627,1.064
302.657,1.041
302.687,1.066
302.717,1.033
302.747,1.022
302.777,1.006
302.807,1.022
302.837,1.034
302.867,1.012
302.897,1.018
302.927,1.049
302.957,1.012
302.987,1.092
303.017,1.090
303.047,1.168
303.077,1.108
303.107,1.184
303.137,1.171
303.167,1.127
303.197,1.160
303.227,1.096
303.257,1.113
303.287,1.104
303.317,1.101
303.347,1.088
303.377,1.051
303.407,1.103
303.437,1.089
303.467,1.096
303.497,1.093
303.527,1.079
303.557,1.073
303.587,1.078
303.617,1.075
303.647,1.078
303.677,1.104
303.707,1.100
303.737,1.098
303.767,1.130
303.797,1.131
303.827,1.093
303.857,1.092
303.887,1.086
303.917,1.069
303.947,1.071
303.977,1.043
304.007,1.113
304.037,1.074
304.067,1.116
304.097,1.108
304.127,1.051
304.157,1.091
304.187,1.061
304.217,1.050
304.247,1.066
304.277,1.134
304.307,1.085
304.337,1.143
304.367,1.127
304.397,1.046
304.427,1.088
304.457,0.977
304.487,1.055
304.517,1.027
304.547,1.021
304.577,1.074
304.607,1.094
304.637,1.140
304.667,1.143
304.697,1.130
304.727,1.115
304.757,1.134
304.787,1.101
304.817,1.062
304.847,1.016
304.877,1.049
304.907,1.029
304.937,1.057
304.967,1.073
304.997,1.070
305.027,1.122
305.057,1.048
305.087,1.073
305.117,1.090
305.147,1.049
305.177,1.082
305.207,1.129
305.237,1.156
305.267,1.219
305.297,1.143
305.327,1.193
305.357,1.157
305.387,1.052
305.417,1.095
305.447,1.013
305.477,1.037
305.507,1.057
305.537,0.995
305.567,1.029
305.597,1.025
305.627,1.047
305.657,1.049
305.687,1.049
305.717,1.042
305.747,1.061
305.777,1.069
305.807,1.077
305.837,1.094
305.867,1.091
305.897,1.098
305.927,1.132
305.957,1.106
305.987,1.092
306.017,1.128
306.047,1.086
306.077,1.140
306.107,1.119
306.137,1.106
306.167,1.100
306.197,1.062
306.227,1.058
306.257,1.079
306.287,1.047
306.317,1.104
306.347,1.116
306.377,1.084
306.407,1.111
306.437,1.090
306.467,1.089
306.497,1.108
306.527,1.085
306.557,1.110
306.587,1.088
306.617,1.109
306.647,1.118
306.677,1.064
306.707,1.120
306.737,1.103
306.767,1.073
306.797,1.108
306.827,1.098
306.857,1.091
306.887,1.084
306.917,1.098
306.947,1.105
306.977,1.075
307.007,1.108
307.037,1.103
307.067,1.088
307.097,1.098
307.127,1.092
307.157,1.125
307.187,1.084
307.217,1.105
307.247,1.127
307.277,1.076
307.307,1.092
307.337,1.093
307.367,1.082
307.397,1.109
307.427,1.104
307.457,1.085
307.487,1.106
307.517,1.095
307.547,1.085
307.577,1.110
307.607,1.080
307.637,1.089
307.667,1.095
307.697,1.098
307.727,1.109
307.757,1.109
307.787,1.091
307.817,1.097
307.847,1.093
307.877,1.088
307.907,1.099
307.937,1.096
307.967,1.083
307.997,1.101
308.027,1.082
308.057,1.088
308.087,1.103
308.117,1.076
308.147,1.101
308.177,1.110
308.207,1.078
308.237,1.105
308.267,1.083
308.297,1.091
308.327,1.106
308.357,1.079
308.387,1.104
308.417,1.105
308.447,1.103
308.477,1.101
308.507,1.103
308.537,1.100
308.567,1.087
308.597,1.094
308.627,1.079
308.657,1.083
308.687,1.080
308.717,1.105
308.747,1.095
308.777,1.093
308.807,1.091
308.837,1.094
308.867,1.094
308.897,1.081
308.927,1.091
308.957,1.094
308.987,1.079
309.017,1.122
309.047,1.101
309.077,1.104
309.107,1.113
309.137,1.083
309.167,1.114
309.197,1.095
309.227,1.077
309.257,1.104
309.287,1.080
309.317,1.089
309.347,1.110
309.377,1.104
309.407,1.097
309.437,1.104
309.467,1.115
309.497,1.091
309.527,1.148
309.557,1.138
309.587,1.128
309.617,1.121
309.647,1.065
309.677,1.114
309.707,1.104
309.737,1.084
309.767,1.115
309.797,1.094
309.827,1.112
309.857,1.121
309.887,1.104
309.917,1.098
309.947,1.085
309.977,1.091
310.007,1.086
310.037,1.062
310.067,1.086
310.097,1.093
310.127,1.081
310.157,1.097
310.187,1.104
310.217,1.055
310.247,1.087
310.277,1.084
310.307,1.080
310.337,1.101
310.367,1.094
310.397,1.098
310.427,1.113
310.457,1.076
310.487,1.095
310.517,1.092
310.547,1.082
310.577,1.104
310.607,1.105
310.637,1.122
310.667,1.113
310.697,1.141
310.727,1.119
310.757,1.137
310.787,1.129
310.817,1.140
310.847,1.119
310.877,1.081
310.907,1.038
310.937,1.032
310.967,1.122
310.997,1.049
311.027,1.181
311.057,1.123
311.087,1.099
311.117,1.134
311.147,1.059
311.177,1.072
311.207,1.045
311.237,1.039
311.267,1.084
311.297,1.053
311.327,1.052
311.357,0.996
311.387,1.038
311.417,1.100
311.447,1.069
311.477,1.094
311.507,1.113
311.537,1.073
311.567,1.112
311.597,1.115
311.627,1.103
311.657,1.078
311.687,1.077
311.717,1.099
311.747,1.131
311.777,1.138
311.807,1.116
311.837,1.110
311.867,1.076
311.897,1.076
311.927,1.046
311.957,1.029
311.987,1.031
312.017,1.064
312.047,1.037
312.077,1.064
312.107,1.111
312.137,1.104
312.167,1.085
312.197,1.092
312.227,1.097
312.257,1.064
312.287,1.104
312.317,1.101
312.347,1.084
312.377,1.134
312.407,1.116
312.437,1.133
312.467,1.141
312.497,1.106
312.527,1.132
312.557,1.111
312.587,1.114
312.617,1.110
312.647,1.079
312.677,1.040
312.707,1.050
312.737,1.031
312.767,1.053
312.797,1.075
312.827,1.085
312.857,1.052
312.887,1.087
312.917,1.101
312.947,1.126
312.977,1.138
313.007,1.131
313.037,1.131
313.067,1.136
313.097,1.114
313.127,1.123
313.157,1.100
313.187,1.040
313.217,1.056
313.247,1.056
313.277,1.084
313.307,1.099
313.337,1.101
313.367,1.110
313.397,1.129
313.427,1.100
313.457,1.089
313.487,1.106
313.517,1.082
313.547,1.102
313.577,1.137
313.607,1.071
313.637,1.053
313.667,1.069
313.697,1.075
313.727,1.113
313.757,1.144
313.787,1.108
313.817,1.115
313.847,1.093
313.877,1.075
313.907,1.082
313.937,1.086
313.967,1.099
313.997,1.102
314.027,1.070
314.057,1.087
314.087,1.065
314.117,1.057
314.147,1.094
314.177,1.043
314.207,1.025
314.237,1.010
314.267,1.008
314.297,1.051
314.327,1.114
314.357,1.173
314.387,1.117
314.417,1.110
314.447,1.132
314.477,1.118
314.507,1.153
314.537,1.121
314.567,1.096
314.597,1.155
314.627,1.104
314.657,1.094
314.687,1.143
314.717,1.080
314.747,1.126
314.777,1.128
314.807,1.064
314.837,1.120
314.867,1.107
314.897,1.079
314.927,1.112
314.957,1.099
314.987,1.060
315.017,1.127
315.047,1.101
315.077,1.097
315.107,1.116
315.137,1.085
315.167,1.117
315.197,1.088
315.227,1.076
315.257,1.124
315.287,1.103
315.317,1.139
315.347,1.100
315.377,1.076
315.407,1.090
315.437,1.097
315.467,1.084
315.497,1.090
315.527,1.108
315.557,1.083
315.587,1.115
315.617,1.099
315.647,1.117
315.677,1.092
315.707,1.091
315.737,1.080
315.767,1.080
315.797,1.114
315.827,1.081
315.857,1.108
315.887,1.104
315.917,1.089
315.947,1.122
315.977,1.097
316.007,1.092
316.037,1.104
316.067,1.069
316.097,1.108
316.127,1.099
316.157,1.080
316.187,1.115
316.217,1.099
316.247,1.095
316.277,1.118
316.307,1.103
316.337,1.098
316.367,1.105
316.397,1.095
316.427,1.088
316.457,1.101
316.487,1.090
316.517,1.097
316.547,1.087
316.577,1.100
316.607,1.102
316.637,1.083
316.667,1.107
316.697,1.090
316.727,1.098
316.757,1.097
316.787,1.097
316.817,1.091
316.847,1.095
316.877,1.102
316.907,1.091
316.937,1.098
316.967,1.106
316.997,1.096
317.027,1.103
317.057,1.106
317.087,1.078
317.117,1.101
317.147,1.090
317.177,1.111
317.207,1.110
317.237,1.102
317.267,1.100
317.297,1.081
317.327,1.085
317.357,1.086
317.387,1.085
317.417,1.093
317.447,1.096
317.477,1.087
317.507,1.097
317.537,1.079
317.567,1.107
317.597,1.104
317.627,1.087
317.657,1.102
317.687,1.092
317.717,1.098
317.747,1.089
317.777,1.101
317.807,1.099
317.837,1.084
317.867,1.105
317.897,1.097
317.927,1.115
317.957,1.093
317.987,1.095
318.017,1.107
318.047,1.094
318.077,1.093
318.107,1.088
318.137,1.101
318.167,1.107
318.197,1.101
318.227,1.089
318.257,1.104
318.287,1.090
318.317,1.091
318.347,1.111
318.377,1.096
318.407,1.074
318.437,1.097
318.467,1.090
318.497,1.091
318.527,1.090
318.557,1.085
318.587,1.115
318.617,1.117
318.647,1.129
318.677,1.193
318.707,1.227
318.737,1.181
318.767,1.171
318.797,1.154
318.827,1.113
318.857,1.085
318.887,1.104
318.917,1.083
318.947,1.069
318.977,1.094
319.007,1.064
319.037,1.102
319.067,1.120
319.097,1.087
319.127,1.079
319.157,1.104
319.187,1.062
319.217,1.080
319.247,1.099
319.277,1.014
319.307,1.084
319.337,1.055
319.367,1.053
319.397,1.081
319.427,1.027
319.457,1.052
319.487,1.075
319.517,1.099
319.547,1.068
319.577,1.063
319.607,1.059
319.637,1.028
319.667,1.031
319.697,1.062
319.727,1.090
319.757,1.080
319.787,1.100
319.817,1.069
319.847,1.116
319.877,1.142
319.907,1.133
319.937,1.145
319.967,1.118
319.997,1.102
320.027,1.108
320.057,1.117
320.087,1.116
320.117,1.112
320.147,1.136
320.177,1.122
320.207,1.121
320.237,1.093
320.267,1.091
320.297,1.079
320.327,1.109
320.357,1.105
320.387,1.072
320.417,1.075
320.447,1.062
320.477,1.089
320.507,1.086
320.537,1.095
320.567,1.096
320.597,1.071
320.627,1.077
320.657,1.095
320.687,1.062
320.717,1.103
320.747,1.042
320.777,1.085
320.807,1.095
320.837,1.064
320.867,1.103
320.897,1.093
320.927,1.079
320.957,1.110
320.987,1.091
321.017,1.122
321.047,1.112
321.077,1.101
321.107,1.115
321.137,1.110
321.167,1.109
321.197,1.112
321.227,1.096
321.257,1.093
321.287,1.091
321.317,1.095
321.347,1.103
321.377,1.097
321.407,1.090
321.437,1.081
321.467,1.078
321.497,1.078
321.527,1.095
321.557,1.108
321.587,1.090
321.617,1.099
321.647,1.082
321.677,1.070
321.707,1.089
321.737,1.079
321.767,1.094
321.797,1.094
321.827,1.107
321.857,1.100
321.887,1.080
321.917,1.111
321.947,1.087
321.977,1.088
322.007,1.092
322.037,1.092
322.067,1.112
322.097,1.089
322.127,1.121
322.157,1.119
322.187,1.070
322.217,1.109
322.247,1.095
322.277,1.074
322.307,1.105
322.337,1.122
322.367,1.052
322.397,1.088
322.427,1.093
322.457,1.065
322.487,1.084
322.517,1.110
322.547,1.080
322.577,1.097
322.607,1.073
322.637,1.066
322.667,1.106
322.697,1.079
322.727,1.084
322.757,1.089
322.787,1.063
322.817,1.109
322.847,1.088
322.877,1.105
322.907,1.074
322.937,1.114
322.967,1.092
322.997,1.099
323.027,1.116
323.057,1.060
323.087,1.120
323.117,1.124
323.147,1.083
323.177,1.113
323.207,1.099
323.237,1.104
323.267,1.093
323.297,1.070
323.327,1.091
323.357,1.102
323.387,1.096
323.417,1.097
323.447,1.094
323.477,1.101
323.507,1.079
323.537,1.086
323.567,1.093
323.597,1.066
323.627,1.125
323.657,1.086
323.687,1.102
323.717,1.115
323.747,1.072
323.777,1.098
323.807,1.079
323.837,1.108
323.867,1.108
323.897,1.100
323.927,1.088
323.957,1.093
323.987,1.089
324.017,1.084
324.047,1.092
324.077,1.107
324.107,1.099
324.137,1.120
324.167,1.098
324.197,1.187
324.227,1.127
324.257,1.098
324.287,1.052
324.317,1.062
324.347,1.083
324.377,1.078
324.407,1.096
324.437,1.055
324.467,1.101
324.497,1.083
324.527,1.089
324.557,1.106
324.587,1.088
324.617,1.090
324.647,1.094
324.677,1.094
324.707,1.099
324.737,1.091
324.767,1.099
324.797,1.111
324.827,1.127
324.857,1.142
324.887,1.146
324.917,1.142
324.947,1.147
324.977,1.097
325.007,1.122
325.037,1.112
325.067,1.104
325.097,1.130
325.127,1.084
325.157,1.125
325.187,1.148
325.217,1.093
325.247,1.118
325.277,1.109
325.307,1.076
325.337,1.062
325.367,1.059
325.397,1.016
325.427,1.029
325.457,1.030
325.487,1.029
325.517,1.049
325.547,1.047
325.577,1.038
325.607,1.077
325.637,1.076
325.667,1.076
325.697,1.145
325.727,1.130
325.757,1.117
325.787,1.122
325.817,1.033
325.847,1.098
325.877,1.097
325.907,1.034
325.937,1.107
325.967,1.041
325.997,1.037
326.027,1.089
326.057,1.039
326.087,1.061
326.117,1.012
326.147,1.062
326.177,1.074
326.207,1.021
326.237,1.036
326.267,1.055
326.297,1.057
326.327,1.126
326.357,1.080
326.387,1.125
326.417,1.035
326.447,1.168
326.477,1.131
326.507,1.181
326.537,1.186
326.567,1.150
326.597,1.154
326.627,1.142
326.657,1.139
326.687,1.171
326.717,1.152
326.747,1.167
326.777,1.160
326.807,1.120
326.837,1.137
326.867,1.061
326.897,1.038
326.927,1.066
326.957,1.000
326.987,1.045
327.017,1.050
327.047,1.008
327.077,1.068
327.107,1.000
327.137,1.071
327.167,1.084
327.197,1.068
327.227,1.057
327.257,1.081
327.287,1.090
327.317,1.102
327.347,1.091
327.377,1.109
327.407,1.113
327.437,1.086
327.467,1.106
327.497,1.099
327.527,1.089
327.557,1.087
327.587,1.071
327.617,1.064
327.647,1.073
327.677,1.077
327.707,1.037
327.737,1.053
327.767,1.062
327.797,1.072
327.827,1.079
327.857,1.101
327.887,1.072
327.917,1.107
327.947,1.079
327.977,1.105
328.007,1.102
328.037,1.098
328.067,1.115
328.097,1.101
328.127,1.100
328.157,1.104
328.187,1.096
328.217,1.063
328.247,1.086
328.277,1.089
328.307,1.106
328.337,1.111
328.367,1.120
328.397,1.118
328.427,1.107
328.457,1.100
328.487,1.086
328.517,1.077
328.547,1.086
328.577,1.073
328.607,1.074
328.637,1.096
328.667,1.078
328.697,1.100
328.727,1.091
328.757,1.078
328.787,1.082
328.817,1.083
328.847,1.108
328.877,1.120
328.907,1.090
328.937,1.107
328.967,1.102
328.997,1.095
329.027,1.101
329.057,1.100
329.087,1.092
329.117,1.076
329.147,1.101
329.177,1.104
329.207,1.107
329.237,1.115
329.267,1.094
329.297,1.091
329.327,1.087
329.357,1.104
329.387,1.101
329.417,1.104
329.447,1.105
329.477,1.099
329.507,1.098
329.537,1.086
329.567,1.110
329.597,1.105
329.627,1.096
329.657,1.099
329.687,1.105
329.717,1.089
329.747,1.078
329.777,1.100
329.807,1.085
329.837,1.080
329.867,1.092
329.897,1.081
329.927,1.099
329.957,1.093
329.987,1.095
330.017,1.098
330.047,1.088
330.077,1.080
330.107,1.065
330.137,1.098
330.167,1.081
330.197,1.082
330.227,1.105
330.257,1.101
330.287,1.109
330.317,1.090
330.347,1.103
330.377,1.106
330.407,1.086
330.437,1.091
330.467,1.080
330.497,1.104
330.527,1.101
330.557,1.102
330.587,1.109
330.617,1.100
330.647,1.098
330.677,1.085
330.707,1.107
330.737,1.107
330.767,1.088
330.797,1.094
330.827,1.094
330.857,1.063
330.887,1.083
330.917,1.084
330.947,1.072
330.977,1.067
331.007,1.065
331.037,1.104
331.067,1.111
331.097,1.110
331.127,1.124
331.157,1.113
331.187,1.103
331.217,1.161
331.247,1.130
331.277,1.122
331.307,1.095
331.337,1.066
331.367,1.080
331.397,1.076
331.427,1.089
331.457,1.094
331.487,1.070
331.517,1.068
331.547,1.094
331.577,1.083
331.607,1.080
331.637,1.083
331.667,1.083
331.697,1.085
331.727,1.069
331.757,1.105
331.787,1.117
331.817,1.118
331.847,1.107
331.877,1.104
331.907,1.077
331.937,1.093
331.967,1.108
331.997,1.083
332.027,1.115
332.057,1.110
332.087,1.208
332.117,1.263
332.147,1.151
332.177,1.168
332.207,1.098
332.237,1.125
332.267,1.071
332.297,1.028
332.327,1.039
332.357,1.027
332.387,1.106
332.417,1.075
332.447,1.055
332.477,1.072
332.507,1.100
332.537,1.068
332.567,1.023
332.597,1.045
332.627,1.099
332.657,1.051
332.687,1.094
332.717,1.097
332.747,1.123
332.777,1.072
332.807,1.062
332.837,1.079
332.867,1.072
332.897,1.095
332.927,1.036
332.957,1.081
332.987,1.096
333.017,1.063
333.047,1.130
333.077,1.106
333.107,1.121
333.137,1.084
333.167,1.114
333.197,1.114
333.227,1.061
333.257,1.095
333.287,1.073
333.317,1.096
333.347,1.120
333.377,1.119
333.407,1.107
333.437,1.104
333.467,1.126
333.497,1.103
333.527,1.111
333.557,1.104
333.587,1.108
333.617,1.125
333.647,1.111
333.677,1.107
333.707,1.112
333.737,1.085
333.767,1.097
333.797,1.100
333.827,1.104
333.857,1.101
333.887,1.072
333.917,1.108
333.947,1.125
333.977,1.100
334.007,1.118
334.037,1.127
334.067,1.134
334.097,1.133
334.127,1.104
334.157,1.093
334.187,1.083
334.217,1.071
334.247,1.073
334.277,1.082
334.307,1.082
334.337,1.065
334.367,1.114
334.397,1.116
334.427,1.085
334.457,1.095
334.487,1.100
334.517,1.110
334.547,1.077
334.577,1.096
334.607,1.091
334.637,1.115
334.667,1.070
334.697,1.116
334.727,1.118
334.757,1.095
334.787,1.166
334.817,1.119
334.847,1.104
334.877,1.150
334.907,1.130
334.937,1.127
334.967,1.168
334.997,1.099
335.027,1.059
335.057,1.047
335.087,1.051
335.117,1.054
335.147,1.086
335.177,1.095
335.207,1.066
335.237,1.089
335.267,1.066
335.297,1.085
335.327,1.119
335.357,1.062
335.387,1.065
335.417,1.099
335.447,1.083
335.477,1.099
335.507,1.115
335.537,1.085
335.567,1.110
335.597,1.106
335.627,1.085
335.657,1.111
335.687,1.100
335.717,1.102
335.747,1.102
335.777,1.088
335.807,1.101
335.837,1.104
335.867,1.113
335.897,1.105
335.927,1.094
335.957,1.136
335.987,1.101
336.017,1.098
336.047,1.070
336.077,1.098
336.107,1.107
336.137,1.083
336.167,1.111
336.197,1.093
336.227,1.087
336.257,1.113
336.287,1.090
336.317,1.108
336.347,1.095
336.377,1.110
336.407,1.099
336.437,1.074
336.467,1.127
336.497,1.085
336.527,1.104
336.557,1.103
336.587,1.074
336.617,1.131
336.647,1.096
336.677,1.085
336.707,1.095
336.737,1.097
336.767,1.098
336.797,1.081
336.827,1.089
336.857,1.077
336.887,1.105
336.917,1.099
336.947,1.082
336.977,1.102
337.007,1.100
337.037,1.109
337.067,1.104
337.097,1.083
337.127,1.109
337.157,1.092
337.187,1.093
337.217,1.078
337.247,1.095
337.277,1.111
337.307,1.104
337.337,1.111
337.367,1.103
337.397,1.082
337.427,1.088
337.457,1.083
337.487,1.084
337.517,1.107
337.547,1.105
337.577,1.093
337.607,1.107
337.637,1.091
337.667,1.091
337.697,1.091
337.727,1.101
337.757,1.092
337.787,1.080
337.817,1.088
337.847,1.110
337.877,1.095
337.907,1.105
337.937,1.115
337.967,1.092
337.997,1.079
338.027,1.100
338.057,1.077
338.087,1.104
338.117,1.101
338.147,1.095
338.177,1.108
338.207,1.078
338.237,1.098
338.267,1.104
338.297,1.072
338.327,1.111
338.357,1.106
338.387,1.087
338.417,1.104
338.447,1.090
338.477,1.102
338.507,1.094
338.537,1.085
338.567,1.124
338.597,1.112
338.627,1.112
338.657,1.099
338.687,1.077
338.717,1.096
338.747,1.103
338.777,1.096
338.807,1.093
338.837,1.104
338.867,1.102
338.897,1.092
338.927,1.109
338.957,1.107
338.987,1.094
339.017,1.095
339.047,1.103
339.077,1.088
339.107,1.090
339.137,1.088
339.167,1.081
339.197,1.076
339.227,1.109
339.257,1.089
339.287,1.095
339.317,1.102
339.347,1.091
339.377,1.108
339.407,1.097
339.437,1.103
339.467,1.119
339.497,1.095
339.527,1.106
339.557,1.090
339.587,1.081
339.617,1.081
339.647,1.092
339.677,1.104
339.707,1.099
339.737,1.099
339.767,1.110
339.797,1.095
339.827,1.104
339.857,1.121
339.887,1.089
339.917,1.095
339.947,1.100
339.977,1.069
340.007,1.086
340.037,1.109
340.067,1.100
340.097,1.093
340.127,1.110
340.157,1.089
340.187,1.092
340.217,1.106
340.247,1.105
340.277,1.088
340.307,1.099
340.337,1.098
340.367,1.089
340.397,1.101
340.427,1.090
340.457,1.101
340.487,1.093
340.517,1.104
340.547,1.113
340.577,1.106
340.607,1.110
340.637,1.145
340.667,1.194
340.697,1.171
340.727,1.146
340.757,1.186
340.787,1.108
340.817,1.176
340.847,1.136
340.877,1.131
340.907,1.126
340.937,1.088
340.967,1.067
340.997,1.065
341.027,1.062
341.057,1.056
341.087,1.047
341.117,1.022
341.147,1.032
341.177,1.061
341.207,1.023
341.237,1.089
341.267,1.047
341.297,1.050
341.327,1.099
341.357,1.062
341.387,1.002
341.417,1.070
341.447,1.087
341.477,1.088
341.507,1.081
341.537,1.078
341.567,1.069
341.597,1.053
341.627,1.076
341.657,1.070
341.687,1.021
341.717,1.038
341.747,1.074
341.777,1.080
341.807,1.085
341.837,1.051
341.867,1.067
341.897,1.068
341.927,1.074
341.957,1.070
341.987,1.079
342.017,1.075
342.047,1.062
342.077,1.062
342.107,1.078
342.137,1.063
342.167,1.070
342.197,1.074
342.227,1.115
342.257,1.146
342.287,1.160
342.317,1.132
342.347,1.055
342.377,1.135
342.407,0.974
342.437,1.078
342.467,1.008
342.497,1.039
342.527,1.084
342.557,1.099
342.587,1.085
342.617,1.044
342.647,1.078
342.677,1.087
342.707,1.075
342.737,1.092
342.767,1.085
342.797,1.096
342.827,1.121
342.857,1.089
