df_hash,22ZHK4.QBUHEK
442.532,1.068
442.562,1.043
442.592,1.049
442.622,1.040
442.652,1.044
442.682,1.022
442.712,1.018
442.742,1.021
442.772,1.031
442.802,1.041
442.832,1.041
442.862,1.041
442.892,1.035
442.922,1.050
442.952,1.071
442.982,1.049
443.012,1.012
443.042,1.014
443.072,1.055
443.102,1.090
443.132,1.121
443.162,1.142
443.192,1.138
443.222,1.109
443.252,1.087
443.282,1.053
443.312,1.037
443.342,1.016
443.372,1.007
443.402,1.022
443.432,1.037
443.462,1.021
443.492,1.075
443.522,1.092
443.552,1.108
443.582,1.101
443.612,1.063
443.642,1.059
443.672,1.078
443.702,1.067
443.732,1.066
443.762,1.071
443.792,1.066
443.822,1.064
443.852,1.052
443.882,1.057
443.912,1.054
443.942,1.055
443.972,1.055
444.002,1.058
444.032,1.062
444.062,1.073
444.092,1.071
444.122,1.078
444.152,1.064
444.182,1.066
444.212,1.065
444.242,1.067
444.272,1.063
444.302,1.069
444.332,1.074
444.362,1.067
444.392,1.080
444.422,1.085
444.452,1.083
444.482,1.088
444.512,1.073
444.542,1.056
444.572,1.051
444.602,1.062
444.632,1.046
444.662,1.043
444.692,1.048
444.722,1.063
444.752,1.061
444.782,1.073
444.812,1.088
444.842,1.101
444.872,1.100
444.902,1.088
444.932,1.073
444.962,1.067
444.992,1.056
445.022,1.053
445.052,1.058
445.082,1.065
445.112,1.062
445.142,1.064
445.172,1.062
445.202,1.078
445.232,1.086
445.262,1.076
445.292,1.073
445.322,1.061
445.352,1.056
445.382,1.064
445.412,1.073
445.442,1.082
445.472,1.075
445.502,1.066
445.532,1.057
445.562,1.057
445.592,1.066
445.622,1.068
445.652,1.084
445.682,1.068
445.712,1.066
445.742,1.065
445.772,1.080
445.802,1.071
445.832,1.070
445.862,1.066
445.892,1.069
445.922,1.065
445.952,1.062
445.982,1.061
446.012,1.060
446.042,1.069
446.072,1.062
446.102,1.072
446.132,1.068
446.162,1.088
446.192,1.100
446.222,1.089
446.252,1.091
446.282,1.085
446.312,1.079
446.342,1.072
446.372,1.071
446.402,1.074
446.432,1.069
446.462,1.068
446.492,1.076
446.522,1.078
446.552,1.073
446.582,1.069
446.612,1.078
446.642,1.081
446.672,1.059
446.702,1.066
446.732,1.082
446.762,1.074
446.792,1.069
446.822,1.064
446.852,1.082
446.882,1.074
446.912,1.081
446.942,1.076
446.972,1.074
447.002,1.087
447.032,1.086
447.062,1.084
447.092,1.074
447.122,1.070
447.152,1.070
447.182,1.071
447.212,1.072
447.242,1.073
447.272,1.072
447.302,1.066
447.332,1.065
447.362,1.054
447.392,1.067
447.422,1.070
447.452,1.058
447.482,1.066
447.512,1.051
447.542,1.068
447.572,1.064
447.602,1.094
447.632,1.106
447.662,1.104
447.692,1.083
447.722,1.074
447.752,1.091
447.782,1.058
447.812,1.055
447.842,1.041
447.872,1.032
447.902,1.044
447.932,1.050
447.962,1.072
447.992,1.085
448.022,1.095
448.052,1.135
448.082,1.109
448.112,1.065
448.142,1.052
448.172,1.075
448.202,1.089
448.232,1.070
448.262,1.056
448.292,1.051
448.322,1.047
448.352,1.058
448.382,1.070
448.412,1.088
448.442,1.115
448.472,1.041
448.502,1.020
448.532,1.086
448.562,1.071
448.592,1.059
448.622,1.059
448.652,1.045
448.682,1.049
448.712,1.061
448.742,1.068
448.772,1.093
448.802,1.095
448.832,1.077
448.862,1.069
448.892,1.071
448.922,1.063
448.952,1.064
448.982,1.061
449.012,1.064
449.042,1.069
449.072,1.072
449.102,1.076
449.132,1.062
449.162,1.067
449.192,1.075
449.222,1.066
449.252,1.070
449.282,1.070
449.312,1.068
449.342,1.067
449.372,1.069
449.402,1.069
449.432,1.068
449.462,1.070
449.492,1.067
449.522,1.071
449.552,1.069
449.582,1.069
449.612,1.068
449.642,1.069
449.672,1.066
449.702,1.069
449.732,1.071
449.762,1.076
449.792,1.074
449.822,1.072
449.852,1.071
449.882,1.071
449.912,1.067
449.942,1.071
449.972,1.077
450.002,1.072
450.032,1.070
450.062,1.076
450.092,1.063
450.122,1.070
450.152,1.070
450.182,1.072
450.212,1.075
450.242,1.073
450.272,1.072
450.302,1.082
450.332,1.069
450.362,1.064
450.392,1.063
450.422,1.065
450.452,1.066
450.482,1.062
450.512,1.073
450.542,1.080
450.572,1.079
450.602,1.079
450.632,1.071
450.662,1.069
450.692,1.065
450.722,1.062
450.752,1.074
450.782,1.070
450.812,1.076
450.842,1.078
450.872,1.080
450.902,1.072
450.932,1.075
450.962,1.074
450.992,1.065
451.022,1.072
451.052,1.065
451.082,1.073
451.112,1.079
451.142,1.069
451.172,1.074
451.202,1.078
451.232,1.072
451.262,1.068
451.292,1.073
451.322,1.068
451.352,1.066
451.382,1.066
451.412,1.070
451.442,1.079
451.472,1.074
451.502,1.068
451.532,1.061
451.562,1.072
451.592,1.075
451.622,1.069
451.652,1.062
451.682,1.071
451.712,1.096
451.742,1.094
451.772,1.069
451.802,1.060
451.832,1.067
451.862,1.064
451.892,1.074
451.922,1.081
451.952,1.069
451.982,1.067
452.012,1.076
452.042,1.074
452.072,1.092
452.102,1.072
452.132,1.067
452.162,1.068
452.192,1.055
452.222,1.030
452.252,1.070
452.282,1.062
452.312,1.051
452.342,0.993
452.372,0.984
452.402,1.021
452.432,1.053
452.462,1.078
452.492,1.096
452.522,1.092
452.552,1.098
452.582,1.097
452.612,1.090
452.642,1.076
452.672,1.064
452.702,1.056
452.732,1.051
452.762,1.054
452.792,1.075
452.822,1.075
452.852,1.062
452.882,1.052
452.912,1.047
452.942,1.049
452.972,1.041
453.002,1.062
453.032,1.065
453.062,1.045
453.092,1.080
453.122,1.131
453.152,0.982
453.182,1.109
453.212,0.983
453.242,1.100
453.272,1.070
453.302,1.035
453.332,1.038
453.362,1.056
453.392,1.056
453.422,1.068
453.452,1.083
453.482,1.045
453.512,1.048
453.542,1.069
453.572,1.034
453.602,1.023
453.632,1.014
453.662,1.022
453.692,1.045
453.722,1.034
453.752,1.043
453.782,1.050
453.812,1.046
453.842,1.039
453.872,1.054
453.902,1.077
453.932,1.059
453.962,1.058
453.992,1.090
454.022,1.071
454.052,1.059
454.082,1.043
454.112,1.046
454.142,1.053
454.172,1.052
454.202,1.071
454.232,1.082
454.262,1.055
454.292,1.045
454.322,1.062
454.352,1.054
454.382,1.057
454.412,1.070
454.442,1.061
454.472,1.050
454.502,1.067
454.532,1.073
454.562,1.062
454.592,1.048
454.622,1.060
454.652,1.069
454.682,1.066
454.712,1.059
454.742,1.056
454.772,1.049
454.802,1.062
454.832,1.058
454.862,1.059
454.892,1.060
454.922,1.059
454.952,1.062
454.982,1.069
455.012,1.068
455.042,1.077
455.072,1.070
455.102,1.070
455.132,1.066
455.162,1.063
455.192,1.057
455.222,1.057
455.252,1.059
455.282,1.066
455.312,1.070
455.342,1.070
455.372,1.065
455.402,1.063
455.432,1.058
455.462,1.064
455.492,1.060
455.522,1.065
455.552,1.064
455.582,1.072
455.612,1.062
455.642,1.067
455.672,1.061
455.702,1.066
455.732,1.071
455.762,1.067
455.792,1.069
455.822,1.060
455.852,1.075
455.882,1.065
455.912,1.070
455.942,1.067
455.972,1.069
456.002,1.070
456.032,1.074
456.062,1.065
456.092,1.064
456.122,1.060
456.152,1.062
456.182,1.064
456.212,1.070
456.242,1.077
456.272,1.065
456.302,1.073
456.332,1.065
456.362,1.078
456.392,1.069
456.422,1.070
456.452,1.060
456.482,1.061
456.512,1.068
456.542,1.068
456.572,1.072
456.602,1.069
456.632,1.066
456.662,1.062
456.692,1.069
456.722,1.066
456.752,1.071
456.782,1.066
456.812,1.064
456.842,1.074
456.872,1.072
456.902,1.068
456.932,1.071
456.962,1.066
456.992,1.066
457.022,1.074
457.052,1.067
457.082,1.070
457.112,1.066
457.142,1.072
457.172,1.072
457.202,1.074
457.232,1.069
457.262,1.067
457.292,1.071
457.322,1.070
457.352,1.070
457.382,1.068
457.412,1.072
457.442,1.068
457.472,1.065
457.502,1.067
457.532,1.064
457.562,1.066
457.592,1.065
457.622,1.073
457.652,1.073
457.682,1.069
457.712,1.071
457.742,1.073
457.772,1.072
457.802,1.066
457.832,1.067
457.862,1.065
457.892,1.074
457.922,1.065
457.952,1.077
457.982,1.071
458.012,1.073
458.042,1.066
458.072,1.065
458.102,1.062
458.132,1.073
458.162,1.067
458.192,1.070
458.222,1.071
458.252,1.073
458.282,1.068
458.312,1.071
458.342,1.069
458.372,1.071
458.402,1.075
458.432,1.069
458.462,1.069
458.492,1.074
458.522,1.072
458.552,1.074
458.582,1.071
458.612,1.074
458.642,1.074
458.672,1.070
458.702,1.068
458.732,1.068
458.762,1.069
458.792,1.073
458.822,1.067
458.852,1.078
458.882,1.065
458.912,1.069
458.942,1.073
458.972,1.065
459.002,1.068
459.032,1.069
459.062,1.067
459.092,1.059
459.122,1.024
459.152,1.054
459.182,1.082
459.212,1.082
459.242,1.053
459.272,1.038
459.302,1.036
459.332,1.033
459.362,1.020
459.392,1.027
459.422,1.060
459.452,1.064
459.482,1.053
459.512,1.056
459.542,1.050
459.572,1.051
459.602,1.066
459.632,1.079
459.662,1.062
459.692,1.049
459.722,1.028
459.752,1.029
459.782,1.026
459.812,1.034
459.842,1.040
459.872,1.025
459.902,1.043
459.932,1.059
459.962,1.046
459.992,1.063
460.022,1.058
460.052,1.052
460.082,1.057
460.112,1.043
460.142,1.033
460.172,1.027
460.202,1.026
460.232,1.023
460.262,1.027
460.292,1.026
460.322,1.031
460.352,1.034
460.382,1.027
460.412,1.034
460.442,1.027
460.472,1.041
460.502,1.051
460.532,1.037
460.562,1.037
460.592,1.050
460.622,1.048
460.652,1.057
460.682,1.043
460.712,1.036
460.742,1.037
460.772,1.029
460.802,1.028
460.832,1.021
460.862,1.022
460.892,1.030
460.922,1.043
460.952,1.046
460.982,1.047
461.012,1.042
461.042,1.043
461.072,1.036
461.102,1.040
461.132,1.045
461.162,1.057
461.192,1.063
461.222,1.084
461.252,1.099
461.282,1.090
461.312,1.066
461.342,1.039
461.372,1.016
461.402,1.005
461.432,1.013
461.462,1.025
461.492,1.033
461.522,1.048
461.552,1.048
461.582,1.051
461.612,1.052
461.642,1.049
461.672,1.052
461.702,1.059
461.732,1.060
461.762,1.057
461.792,1.055
461.822,1.074
461.852,1.078
461.882,1.071
461.912,1.060
461.942,1.060
461.972,1.056
462.002,1.064
462.032,1.033
462.062,1.018
462.092,1.036
462.122,1.044
462.152,1.052
462.182,1.051
462.212,1.060
462.242,1.068
462.272,1.067
462.302,1.071
462.332,1.065
462.362,1.055
462.392,1.048
462.422,1.059
462.452,1.058
462.482,1.056
462.512,1.061
462.542,1.060
462.572,1.059
462.602,1.051
462.632,1.054
462.662,1.057
462.692,1.054
462.722,1.063
462.752,1.065
462.782,1.062
462.812,1.067
462.842,1.062
462.872,1.060
462.902,1.060
462.932,1.062
462.962,1.060
462.992,1.056
463.022,1.070
463.052,1.082
463.082,1.062
463.112,1.062
463.142,1.062
463.172,1.062
463.202,1.059
463.232,1.057
463.262,1.054
463.292,1.055
463.322,1.059
463.352,1.063
463.382,1.062
463.412,1.063
463.442,1.063
463.472,1.065
463.502,1.067
463.532,1.064
463.562,1.065
463.592,1.062
463.622,1.064
463.652,1.062
463.682,1.062
463.712,1.066
463.742,1.065
463.772,1.066
463.802,1.062
463.832,1.063
463.862,1.065
463.892,1.065
463.922,1.065
463.952,1.065
463.982,1.065
464.012,1.066
464.042,1.065
464.072,1.071
464.102,1.067
464.132,1.070
464.162,1.073
464.192,1.071
464.222,1.072
464.252,1.070
464.282,1.062
464.312,1.062
464.342,1.064
464.372,1.072
464.402,1.072
464.432,1.070
464.462,1.062
464.492,1.057
464.522,1.056
464.552,1.062
464.582,1.067
464.612,1.072
464.642,1.068
464.672,1.072
464.702,1.068
464.732,1.070
464.762,1.059
464.792,1.070
464.822,1.068
464.852,1.069
464.882,1.069
464.912,1.068
464.942,1.066
464.972,1.066
465.002,1.073
465.032,1.056
465.062,1.057
465.092,1.057
465.122,1.060
465.152,1.071
465.182,1.076
465.212,1.066
465.242,1.073
465.272,1.072
465.302,1.070
465.332,1.066
465.362,1.068
465.392,1.067
465.422,1.074
465.452,1.070
465.482,1.068
465.512,1.067
465.542,1.071
465.572,1.068
465.602,1.067
465.632,1.064
465.662,1.071
465.692,1.070
465.722,1.066
465.752,1.068
465.782,1.062
465.812,1.066
465.842,1.069
465.872,1.075
465.902,1.067
465.932,1.074
465.962,1.071
465.992,1.065
466.022,1.064
466.052,1.067
466.082,1.068
466.112,1.066
466.142,1.073
466.172,1.071
466.202,1.065
466.232,1.063
466.262,1.064
466.292,1.068
466.322,1.069
466.352,1.068
466.382,1.070
466.412,1.064
466.442,1.068
466.472,1.070
466.502,1.061
466.532,1.066
466.562,1.071
466.592,1.066
466.622,1.071
466.652,1.070
466.682,1.064
466.712,1.068
466.742,1.069
466.772,1.068
466.802,1.065
466.832,1.076
466.862,1.065
466.892,1.064
466.922,1.071
466.952,1.069
466.982,1.067
467.012,1.066
467.042,1.067
467.072,1.067
467.102,1.066
467.132,1.067
467.162,1.069
467.192,1.066
467.222,1.064
467.252,1.070
467.282,1.068
467.312,1.070
467.342,1.065
467.372,1.073
467.402,1.062
467.432,1.070
467.462,1.069
467.492,1.065
467.522,1.072
467.552,1.069
467.582,1.068
467.612,1.066
467.642,1.075
467.672,1.069
467.702,1.064
467.732,1.071
467.762,1.070
467.792,1.068
467.822,1.069
467.852,1.072
467.882,1.068
467.912,1.068
467.942,1.068
467.972,1.066
468.002,1.066
468.032,1.068
468.062,1.069
468.092,1.065
468.122,1.066
468.152,1.072
468.182,1.067
468.212,1.073
468.242,1.074
468.272,1.075
468.302,1.066
468.332,1.073
468.362,1.066
468.392,1.063
468.422,1.070
468.452,1.072
468.482,1.071
468.512,1.068
468.542,1.075
468.572,1.064
468.602,1.070
468.632,1.074
468.662,1.067
468.692,1.067
468.722,1.064
468.752,1.070
468.782,1.065
468.812,1.069
468.842,1.070
468.872,1.069
468.902,1.070
468.932,1.069
468.962,1.072
468.992,1.067
469.022,1.068
469.052,1.068
469.082,1.071
469.112,1.066
469.142,1.068
469.172,1.075
469.202,1.069
469.232,1.065
469.262,1.066
469.292,1.065
469.322,1.070
469.352,1.074
469.382,1.070
469.412,1.072
469.442,1.065
469.472,1.070
469.502,1.072
469.532,1.070
469.562,1.065
469.592,1.064
469.622,1.062
469.652,1.065
469.682,1.068
469.712,1.071
469.742,1.069
469.772,1.068
469.802,1.065
469.832,1.068
469.862,1.075
469.892,1.067
469.922,1.065
469.952,1.071
469.982,1.073
470.012,1.073
470.042,1.066
470.072,1.064
470.102,1.069
470.132,1.068
470.162,1.071
470.192,1.068
470.222,1.075
470.252,1.070
470.282,1.067
470.312,1.068
470.342,1.067
470.372,1.065
470.402,1.072
470.432,1.075
470.462,1.074
470.492,1.068
470.522,1.069
470.552,1.072
470.582,1.074
470.612,1.073
470.642,1.073
470.672,1.066
470.702,1.067
470.732,1.072
470.762,1.069
470.792,1.067
470.822,1.073
470.852,1.065
470.882,1.071
470.912,1.071
470.942,1.069
470.972,1.069
471.002,1.068
471.032,1.078
471.062,1.065
471.092,1.070
471.122,1.075
471.152,1.065
471.182,1.067
471.212,1.071
471.242,1.071
471.272,1.072
471.302,1.069
471.332,1.069
471.362,1.072
471.392,1.068
471.422,1.068
471.452,1.068
471.482,1.066
471.512,1.071
471.542,1.067
471.572,1.075
471.602,1.070
471.632,1.071
471.662,1.069
471.692,1.070
471.722,1.069
471.752,1.069
471.782,1.069
471.812,1.069
471.842,1.070
471.872,1.070
471.902,1.073
471.932,1.072
471.962,1.070
471.992,1.067
472.022,1.065
472.052,1.068
472.082,1.068
472.112,1.070
472.142,1.067
472.172,1.069
472.202,1.068
472.232,1.068
472.262,1.067
472.292,1.071
472.322,1.070
472.352,1.068
472.382,1.070
472.412,1.069
472.442,1.067
472.472,1.066
472.502,1.069
472.532,1.069
472.562,1.065
472.592,1.074
472.622,1.070
472.652,1.070
472.682,1.071
472.712,1.063
472.742,1.059
472.772,1.071
472.802,1.073
472.832,1.071
472.862,1.069
472.892,1.073
472.922,1.069
472.952,1.075
472.982,1.068
473.012,1.064
473.042,1.066
473.072,1.065
473.102,1.064
473.132,1.061
473.162,1.063
473.192,1.066
473.222,1.064
473.252,1.061
473.282,1.062
473.312,1.066
473.342,1.064
473.372,1.068
473.402,1.061
473.432,1.063
473.462,1.070
473.492,1.069
473.522,1.066
473.552,1.076
473.582,1.070
473.612,1.064
473.642,1.063
473.672,1.056
473.702,1.058
473.732,1.058
473.762,1.059
473.792,1.063
473.822,1.062
473.852,1.062
473.882,1.055
473.912,1.056
473.942,1.061
473.972,1.061
474.002,1.065
474.032,1.065
474.062,1.066
474.092,1.070
474.122,1.061
474.152,1.057
474.182,1.062
474.212,1.076
474.242,1.085
474.272,1.067
474.302,1.050
474.332,1.047
474.362,1.048
474.392,1.050
474.422,1.055
474.452,1.046
474.482,1.067
474.512,1.082
474.542,1.092
474.572,1.089
474.602,1.074
474.632,1.079
474.662,1.099
474.692,1.092
474.722,1.102
474.752,1.062
474.782,1.091
474.812,1.050
474.842,1.029
474.872,1.054
474.902,1.064
474.932,1.052
474.962,1.053
474.992,1.066
475.022,1.073
475.052,1.063
475.082,1.063
475.112,1.084
475.142,1.082
475.172,1.074
475.202,1.063
475.232,1.034
475.262,1.046
475.292,1.058
475.322,1.054
475.352,1.045
475.382,1.067
475.412,1.068
475.442,1.062
475.472,1.052
475.502,1.057
475.532,1.057
475.562,1.059
475.592,1.061
475.622,1.045
475.652,1.035
475.682,1.045
475.712,1.065
475.742,1.047
475.772,1.055
475.802,1.070
475.832,1.077
475.862,1.054
475.892,1.082
475.922,1.063
475.952,1.025
475.982,1.023
476.012,1.065
476.042,1.092
476.072,1.124
476.102,1.148
476.132,1.110
476.162,1.123
476.192,1.103
476.222,1.072
476.252,1.066
476.282,1.085
476.312,1.046
476.342,1.064
476.372,1.077
476.402,1.025
476.432,1.047
476.462,1.077
476.492,1.042
476.522,1.050
476.552,1.055
476.582,1.082
476.612,1.062
476.642,1.083
476.672,1.089
476.702,1.070
476.732,1.059
476.762,1.068
476.792,1.060
476.822,1.068
476.852,1.069
476.882,1.057
476.912,1.069
476.942,1.091
476.972,1.059
477.002,1.079
477.032,1.078
477.062,1.068
477.092,1.068
477.122,1.069
477.152,1.070
477.182,1.082
477.212,1.069
477.242,1.065
477.272,1.056
477.302,1.062
477.332,1.062
477.362,1.062
477.392,1.075
477.422,1.076
477.452,1.077
477.482,1.063
477.512,1.079
477.542,1.072
477.572,1.065
477.602,1.074
477.632,1.075
477.662,1.066
477.692,1.066
477.722,1.067
477.752,1.064
477.782,1.062
477.812,1.072
477.842,1.074
477.872,1.071
477.902,1.074
477.932,1.075
477.962,1.073
477.992,1.072
478.022,1.069
478.052,1.075
478.082,1.064
478.112,1.065
478.142,1.068
478.172,1.068
478.202,1.074
478.232,1.070
478.262,1.067
478.292,1.072
478.322,1.072
478.352,1.069
478.382,1.070
478.412,1.071
478.442,1.070
478.472,1.071
478.502,1.077
478.532,1.072
478.562,1.068
478.592,1.066
478.622,1.073
478.652,1.062
478.682,1.069
478.712,1.073
478.742,1.071
478.772,1.066
478.802,1.067
478.832,1.067
478.862,1.074
478.892,1.074
478.922,1.073
478.952,1.074
478.982,1.063
479.012,1.069
479.042,1.068
479.072,1.066
479.102,1.070
479.132,1.068
479.162,1.072
479.192,1.075
479.222,1.071
479.252,1.072
479.282,1.073
479.312,1.071
479.342,1.072
479.372,1.074
479.402,1.075
479.432,1.072
479.462,1.068
479.492,1.073
479.522,1.070
479.552,1.072
479.582,1.068
479.612,1.067
479.642,1.065
479.672,1.067
479.702,1.072
479.732,1.071
479.762,1.077
479.792,1.070
479.822,1.064
479.852,1.067
479.882,1.068
479.912,1.069
479.942,1.070
479.972,1.072
480.002,1.073
480.032,1.072
480.062,1.068
480.092,1.067
480.122,1.072
480.152,1.067
480.182,1.071
480.212,1.074
480.242,1.073
480.272,1.069
480.302,1.073
480.332,1.073
480.362,1.068
480.392,1.073
480.422,1.071
480.452,1.069
480.482,1.071
480.512,1.072
480.542,1.071
480.572,1.069
480.602,1.073
480.632,1.070
480.662,1.067
480.692,1.072
480.722,1.069
480.752,1.070
480.782,1.071
480.812,1.067
480.842,1.068
480.872,1.070
480.902,1.067
480.932,1.070
480.962,1.073
480.992,1.070
481.022,1.070
481.052,1.070
481.082,1.070
481.112,1.072
481.142,1.072
481.172,1.068
481.202,1.066
481.232,1.073
481.262,1.071
481.292,1.069
481.322,1.065
481.352,1.069
481.382,1.070
481.412,1.073
481.442,1.072
481.472,1.070
481.502,1.070
481.532,1.069
481.562,1.068
481.592,1.066
481.622,1.066
481.652,1.075
481.682,1.074
481.712,1.074
481.742,1.067
481.772,1.073
481.802,1.070
481.832,1.069
481.862,1.066
481.892,1.064
481.922,1.062
481.952,1.063
481.982,1.074
482.012,1.066
482.042,1.065
482.072,1.075
482.102,1.062
482.132,1.064
482.162,1.069
482.192,1.072
482.222,1.068
482.252,1.069
482.282,1.067
482.312,1.068
482.342,1.067
482.372,1.075
482.402,1.070
482.432,1.072
482.462,1.069
482.492,1.064
482.522,1.068
482.552,1.066
482.582,1.066
482.612,1.071
482.642,1.064
482.672,1.062
482.702,1.071
482.732,1.068
482.762,1.064
482.792,1.062
482.822,1.061
482.852,1.065
482.882,1.075
482.912,1.062
482.942,1.061
482.972,1.065
483.002,1.060
483.032,1.062
483.062,1.069
483.092,1.067
483.122,1.071
483.152,1.066
483.182,1.062
483.212,1.066
483.242,1.065
483.272,1.072
483.302,1.065
483.332,1.067
483.362,1.066
483.392,1.069
483.422,1.062
483.452,1.069
483.482,1.072
483.512,1.064
483.542,1.069
483.572,1.065
483.602,1.067
483.632,1.068
483.662,1.074
483.692,1.063
483.722,1.067
483.752,1.067
483.782,1.062
483.812,1.067
483.842,1.066
483.872,1.068
483.902,1.067
483.932,1.062
483.962,1.068
483.992,1.066
484.022,1.068
484.052,1.068
484.082,1.065
484.112,1.070
484.142,1.068
484.172,1.067
484.202,1.064
484.232,1.061
484.262,1.068
484.292,1.066
484.322,1.066
484.352,1.074
484.382,1.066
484.412,1.067
484.442,1.070
484.472,1.067
484.502,1.063
484.532,1.066
484.562,1.067
484.592,1.060
484.622,1.067
484.652,1.072
484.682,1.068
484.712,1.068
484.742,1.063
484.772,1.061
484.802,1.068
484.832,1.068
484.862,1.071
484.892,1.068
484.922,1.068
484.952,1.065
484.982,1.071
485.012,1.067
485.042,1.068
485.072,1.073
485.102,1.066
485.132,1.069
485.162,1.069
485.192,1.068
485.222,1.064
485.252,1.070
485.282,1.065
485.312,1.064
485.342,1.067
485.372,1.065
485.402,1.066
485.432,1.070
485.462,1.067
485.492,1.062
485.522,1.067
485.552,1.073
485.582,1.068
485.612,1.064
485.642,1.068
485.672,1.068
485.702,1.069
485.732,1.068
485.762,1.064
485.792,1.071
485.822,1.068
485.852,1.066
485.882,1.074
485.912,1.069
485.942,1.068
485.972,1.063
486.002,1.074
486.032,1.067
486.062,1.072
486.092,1.069
486.122,1.069
486.152,1.061
486.182,1.064
486.212,1.073
486.242,1.071
486.272,1.068
486.302,1.069
486.332,1.062
486.362,1.066
486.392,1.077
486.422,1.066
486.452,1.069
486.482,1.063
486.512,1.067
486.542,1.063
