df_hash,22ZHK4.ZXX6DZ
439.421,1.025
439.451,1.024
439.481,1.022
439.511,1.021
439.541,1.025
439.571,1.024
439.601,1.025
439.631,1.025
439.661,1.025
439.691,1.024
439.721,1.019
439.751,1.024
439.781,1.016
439.811,1.030
439.841,1.029
439.871,1.023
439.901,1.021
439.931,1.023
439.961,1.019
439.991,1.021
440.021,1.027
440.051,1.028
440.081,1.017
440.111,1.027
440.141,1.021
440.171,1.021
440.201,1.024
440.231,1.021
440.261,1.026
440.291,1.021
440.321,1.026
440.351,1.024
440.381,1.021
440.411,1.026
440.441,1.021
440.471,1.024
440.501,1.021
440.531,1.026
440.561,1.024
440.591,1.024
440.621,1.018
440.651,1.025
440.681,1.026
440.711,1.023
440.741,1.021
440.771,1.021
440.801,1.024
440.831,1.024
440.861,1.022
440.891,1.022
440.921,1.025
440.951,1.017
440.981,1.024
441.011,1.022
441.041,1.020
441.071,1.020
441.101,1.022
441.131,1.026
441.161,1.023
441.191,1.026
441.221,1.021
441.251,1.025
441.281,1.023
441.311,1.023
441.341,1.024
441.371,1.025
441.401,1.022
441.431,1.021
441.461,1.029
441.491,1.019
441.521,1.025
441.551,1.025
441.581,1.023
441.611,1.027
441.641,1.026
441.671,1.024
441.701,1.023
441.731,1.025
441.761,1.028
441.791,1.020
441.821,1.025
441.851,1.022
441.881,1.017
441.911,1.028
441.941,1.025
441.971,1.020
442.001,1.022
442.031,1.022
442.061,1.021
442.091,1.021
442.121,1.021
442.151,1.025
442.181,1.021
442.211,1.022
442.241,1.023
442.271,1.025
442.301,1.025
442.331,1.022
442.361,1.023
442.391,1.027
442.421,1.021
442.451,1.019
442.481,1.023
442.511,1.023
442.541,1.030
442.571,1.021
442.601,1.027
442.631,1.021
442.661,1.027
442.691,1.024
442.721,1.024
442.751,1.019
442.781,1.019
442.811,1.023
442.841,1.031
442.871,1.021
442.901,1.024
442.931,1.021
442.961,1.021
442.991,1.024
443.021,1.022
443.051,1.024
443.081,1.021
443.111,1.021
443.141,1.019
443.171,1.025
443.201,1.022
443.231,1.028
443.261,1.020
443.291,1.024
443.321,1.032
443.351,1.022
443.381,1.025
443.411,1.019
443.441,1.016
443.471,1.017
443.501,1.018
443.531,1.028
443.561,1.029
443.591,1.026
443.621,1.018
443.651,1.021
443.681,1.021
443.711,1.023
443.741,1.019
443.771,1.018
443.801,1.020
443.831,1.023
443.861,1.021
443.891,1.026
443.921,1.021
443.951,1.018
443.981,1.015
444.011,1.016
444.041,1.027
444.071,1.028
444.101,1.017
444.131,1.014
444.161,1.020
444.191,1.019
444.221,1.019
444.251,1.019
444.281,1.024
444.311,1.019
444.341,1.017
444.371,1.026
444.401,1.022
444.431,1.017
444.461,1.025
444.491,1.020
444.521,1.021
444.551,1.018
444.581,1.023
444.611,1.023
444.641,1.021
444.671,1.026
444.701,1.023
444.731,1.021
444.761,1.028
444.791,1.015
444.821,1.018
444.851,1.021
444.881,1.021
444.911,1.021
444.941,1.024
444.971,1.021
445.001,1.014
445.031,1.019
445.061,1.028
445.091,1.020
445.121,1.021
445.151,1.022
445.181,1.021
445.211,1.019
445.241,1.021
445.271,1.024
445.301,1.025
445.331,1.022
445.361,1.025
445.391,1.022
445.421,1.017
445.451,1.016
445.481,1.022
445.511,1.026
445.541,1.025
445.571,1.017
445.601,1.020
445.631,1.022
445.661,1.026
445.691,1.021
445.721,1.022
445.751,1.027
445.781,1.013
445.811,1.025
445.841,1.023
445.871,1.019
445.901,1.019
445.931,1.021
445.961,1.023
445.991,1.024
446.021,1.023
446.051,1.023
446.081,1.023
446.111,1.025
446.141,1.022
446.171,1.024
446.201,1.023
446.231,1.023
446.261,1.020
446.291,1.021
446.321,1.022
446.351,1.021
446.381,1.021
446.411,1.021
446.441,1.021
446.471,1.021
446.501,1.020
446.531,1.025
446.561,1.014
446.591,1.030
446.621,1.022
446.651,1.019
446.681,1.024
446.711,1.022
446.741,1.025
446.771,1.027
446.801,1.023
446.831,1.023
446.861,1.014
446.891,1.026
446.921,1.023
446.951,1.024
446.981,1.021
447.011,1.023
447.041,1.023
447.071,1.024
447.101,1.022
447.131,1.023
447.161,1.023
447.191,1.021
447.221,1.021
447.251,1.023
447.281,1.022
447.311,1.019
447.341,1.024
447.371,1.023
447.401,1.020
447.431,1.026
447.461,1.021
447.491,1.020
447.521,1.020
447.551,1.017
447.581,1.029
447.611,1.024
447.641,1.015
447.671,1.022
447.701,1.024
447.731,1.023
447.761,1.022
447.791,1.026
447.821,1.024
447.851,1.017
447.881,1.024
447.911,1.026
447.941,1.021
447.971,1.019
448.001,1.024
448.031,1.022
448.061,1.021
448.091,1.023
448.121,1.024
448.151,1.021
448.181,1.023
448.211,1.024
448.241,1.024
448.271,1.022
448.301,1.026
448.331,1.021
448.361,1.021
448.391,1.024
448.421,1.027
448.451,1.014
448.481,1.020
448.511,1.018
448.541,1.026
448.571,1.021
448.601,1.023
448.631,1.024
448.661,1.024
448.691,1.020
448.721,1.030
448.751,1.024
448.781,1.022
448.811,1.019
448.841,1.022
448.871,1.025
448.901,1.022
448.931,1.020
448.961,1.021
448.991,1.024
449.021,1.022
449.051,1.023
449.081,1.022
449.111,1.021
449.141,1.023
449.171,1.025
449.201,1.021
449.231,1.023
449.261,1.023
449.291,1.021
449.321,1.023
449.351,1.024
449.381,1.023
449.411,1.021
449.441,1.025
449.471,1.022
449.501,1.024
449.531,1.024
449.561,1.021
449.591,1.021
449.621,1.022
449.651,1.020
449.681,1.017
449.711,1.026
449.741,1.030
449.771,1.021
449.801,1.024
449.831,1.025
449.861,1.023
449.891,1.021
449.921,1.023
449.951,1.021
449.981,1.023
450.011,1.021
450.041,1.021
450.071,1.024
450.101,1.020
450.131,1.021
450.161,1.024
450.191,1.023
450.221,1.023
450.251,1.021
450.281,1.024
450.311,1.017
450.341,1.024
450.371,1.026
450.401,1.021
450.431,1.023
450.461,1.023
450.491,1.031
450.521,1.024
450.551,1.018
450.581,1.021
450.611,1.027
450.641,1.024
450.671,1.021
450.701,1.020
450.731,1.024
450.761,1.022
450.791,1.025
450.821,1.027
450.851,1.026
450.881,1.021
450.911,1.024
450.941,1.021
450.971,1.021
451.001,1.024
451.031,1.021
451.061,1.021
451.091,1.024
451.121,1.023
451.151,1.026
451.181,1.024
451.211,1.021
451.241,1.021
451.271,1.023
451.301,1.026
451.331,1.023
451.361,1.023
451.391,1.021
451.421,1.021
451.451,1.028
451.481,1.021
451.511,1.022
451.541,1.026
451.571,1.024
451.601,1.023
451.631,1.024
451.661,1.027
451.691,1.023
451.721,1.018
451.751,1.024
451.781,1.029
451.811,1.023
451.841,1.021
451.871,1.024
451.901,1.021
451.931,1.023
451.961,1.024
451.991,1.024
452.021,1.023
452.051,1.024
452.081,1.023
452.111,1.021
452.141,1.024
452.171,1.024
452.201,1.023
452.231,1.020
452.261,1.027
452.291,1.026
452.321,1.021
452.351,1.028
452.381,1.023
452.411,1.019
452.441,1.026
452.471,1.023
452.501,1.022
452.531,1.027
452.561,1.024
452.591,1.021
452.621,1.018
452.651,1.027
452.681,1.024
452.711,1.019
452.741,1.024
452.771,1.026
452.801,1.021
452.831,1.025
452.861,1.023
452.891,1.021
452.921,1.023
452.951,1.023
452.981,1.027
453.011,1.026
453.041,1.020
453.071,1.023
453.101,1.027
453.131,1.019
453.161,1.023
453.191,1.026
453.221,1.023
453.251,1.024
453.281,1.024
453.311,1.021
453.341,1.023
453.371,1.024
453.401,1.021
453.431,1.024
453.461,1.023
453.491,1.018
453.521,1.021
453.551,1.024
453.581,1.027
453.611,1.021
453.641,1.024
453.671,1.023
453.701,1.025
453.731,1.025
453.761,1.024
453.791,1.021
453.821,1.021
453.851,1.025
453.881,1.024
453.911,1.021
453.941,1.023
453.971,1.021
454.001,1.024
454.031,1.026
454.061,1.030
454.091,1.021
454.121,1.021
454.151,1.027
454.181,1.019
454.211,1.018
454.241,1.025
454.271,1.024
454.301,1.027
454.331,1.024
454.361,1.027
454.391,1.020
454.421,1.021
454.451,1.026
454.481,1.024
454.511,1.023
454.541,1.023
454.571,1.024
454.601,1.024
454.631,1.025
454.661,1.023
454.691,1.027
454.721,1.024
454.751,1.024
454.781,1.024
454.811,1.027
454.841,1.021
454.871,1.028
454.901,1.027
454.931,1.019
454.961,1.024
454.991,1.021
455.021,1.025
455.051,1.022
455.081,1.021
455.111,1.021
455.141,1.025
455.171,1.021
455.201,1.025
455.231,1.027
455.261,1.028
455.291,1.021
455.321,1.025
455.351,1.027
455.381,1.021
455.411,1.021
455.441,1.028
455.471,1.024
455.501,1.024
455.531,1.027
455.561,1.022
455.591,1.021
455.621,1.021
455.651,1.025
455.681,1.022
455.711,1.024
455.741,1.025
455.771,1.020
455.801,1.031
455.831,1.024
455.861,1.020
455.891,1.025
455.921,1.025
455.951,1.022
455.981,1.021
456.011,1.024
456.041,1.027
456.071,1.024
456.101,1.025
456.131,1.025
456.161,1.019
456.191,1.023
456.221,1.024
456.251,1.021
456.281,1.027
456.311,1.024
456.341,1.022
456.371,1.022
456.401,1.024
456.431,1.025
456.461,1.026
456.491,1.022
456.521,1.022
456.551,1.025
456.581,1.027
456.611,1.025
456.641,1.019
456.671,1.025
456.701,1.021
456.731,1.027
456.761,1.024
456.791,1.021
456.821,1.021
456.851,1.024
456.881,1.021
456.911,1.025
456.941,1.028
456.971,1.022
457.001,1.019
457.031,1.024
457.061,1.021
457.091,1.022
457.121,1.021
457.151,1.022
457.181,1.024
457.211,1.025
457.241,1.021
457.271,1.027
457.301,1.021
457.331,1.022
457.361,1.024
457.391,1.025
457.421,1.021
457.451,1.024
457.481,1.022
457.511,1.028
457.541,1.024
457.571,1.025
457.601,1.021
457.631,1.021
457.661,1.025
457.691,1.022
457.721,1.020
457.751,1.021
457.781,1.024
457.811,1.024
457.841,1.022
457.871,1.024
457.901,1.024
457.931,1.021
457.961,1.023
457.991,1.024
458.021,1.026
458.051,1.024
458.081,1.021
458.111,1.021
458.141,1.022
458.171,1.028
458.201,1.028
458.231,1.021
458.261,1.020
458.291,1.020
458.321,1.027
458.351,1.024
458.381,1.024
458.411,1.024
458.441,1.021
458.471,1.024
458.501,1.024
458.531,1.028
458.561,1.021
458.591,1.021
458.621,1.025
458.651,1.024
458.681,1.021
458.711,1.024
458.741,1.022
458.771,1.020
458.801,1.026
458.831,1.026
458.861,1.029
458.891,1.017
458.921,1.025
458.951,1.022
458.981,1.025
459.011,1.024
459.041,1.024
459.071,1.021
459.101,1.021
459.131,1.025
459.161,1.025
459.191,1.020
459.221,1.028
459.251,1.025
459.281,1.022
459.311,1.026
459.341,1.023
459.371,1.020
459.401,1.022
459.431,1.027
459.461,1.026
459.491,1.021
459.521,1.023
459.551,1.026
459.581,1.027
459.611,1.026
459.641,1.026
459.671,1.025
459.701,1.025
459.731,1.019
459.761,1.022
459.791,1.026
459.821,1.026
459.851,1.022
459.881,1.022
459.911,1.023
459.941,1.026
459.971,1.025
460.001,1.025
460.031,1.024
460.061,1.021
460.091,1.028
460.121,1.025
460.151,1.029
460.181,1.018
460.211,1.020
460.241,1.026
460.271,1.026
460.301,1.022
460.331,1.025
460.361,1.022
460.391,1.024
460.421,1.026
460.451,1.024
460.481,1.021
460.511,1.021
460.541,1.022
460.571,1.025
460.601,1.025
460.631,1.023
460.661,1.024
460.691,1.026
460.721,1.022
460.751,1.028
460.781,1.028
460.811,1.025
460.841,1.023
460.871,1.025
460.901,1.029
460.931,1.023
460.961,1.026
460.991,1.022
461.021,1.022
461.051,1.028
461.081,1.025
461.111,1.022
461.141,1.022
461.171,1.025
461.201,1.022
461.231,1.028
461.261,1.025
461.291,1.025
461.321,1.019
461.351,1.024
461.381,1.026
461.411,1.026
461.441,1.022
461.471,1.022
461.501,1.023
461.531,1.022
461.561,1.026
461.591,1.023
461.621,1.026
461.651,1.025
461.681,1.023
461.711,1.022
461.741,1.023
461.771,1.021
461.801,1.025
461.831,1.025
461.861,1.028
461.891,1.025
461.921,1.021
461.951,1.021
461.981,1.021
462.011,1.028
462.041,1.026
462.071,1.021
462.101,1.026
462.131,1.022
462.161,1.023
462.191,1.026
462.221,1.021
462.251,1.022
462.281,1.020
462.311,1.026
462.341,1.028
462.371,1.021
462.401,1.022
462.431,1.025
462.461,1.026
462.491,1.020
462.521,1.022
462.551,1.023
462.581,1.025
462.611,1.025
462.641,1.023
462.671,1.025
462.701,1.022
462.731,1.022
462.761,1.025
462.791,1.025
462.821,1.026
462.851,1.021
462.881,1.021
462.911,1.021
462.941,1.023
462.971,1.026
463.001,1.021
463.031,1.022
463.061,1.025
463.091,1.023
463.121,1.022
463.151,1.025
463.181,1.023
463.211,1.022
463.241,1.022
463.271,1.025
463.301,1.025
463.331,1.021
463.361,1.026
463.391,1.026
463.421,1.025
463.451,1.024
463.481,1.021
463.511,1.028
463.541,1.023
463.571,1.025
463.601,1.025
463.631,1.026
463.661,1.020
463.691,1.026
463.721,1.021
463.751,1.023
463.781,1.020
463.811,1.020
463.841,1.025
463.871,1.023
463.901,1.022
463.931,1.021
463.961,1.024
463.991,1.028
464.021,1.025
464.051,1.021
464.081,1.025
464.111,1.020
464.141,1.022
464.171,1.025
464.201,1.020
464.231,1.023
464.261,1.025
464.291,1.026
464.321,1.026
464.351,1.026
464.381,1.023
464.411,1.023
464.441,1.023
464.471,1.025
464.501,1.025
464.531,1.023
464.561,1.026
464.591,1.023
464.621,1.026
464.651,1.021
464.681,1.019
464.711,1.030
464.741,1.022
464.771,1.020
464.801,1.023
464.831,1.024
464.861,1.020
464.891,1.023
464.921,1.026
464.951,1.026
464.981,1.019
465.011,1.024
465.041,1.025
465.071,1.026
465.101,1.022
465.131,1.024
465.161,1.023
465.191,1.026
465.221,1.025
465.251,1.024
465.281,1.025
465.311,1.022
465.341,1.023
465.371,1.028
465.401,1.021
465.431,1.023
465.461,1.023
465.491,1.023
465.521,1.021
465.551,1.025
465.581,1.022
465.611,1.025
465.641,1.026
465.671,1.019
465.701,1.024
465.731,1.025
465.761,1.022
465.791,1.026
465.821,1.028
465.851,1.024
465.881,1.021
465.911,1.022
465.941,1.024
465.971,1.029
466.001,1.025
466.031,1.026
466.061,1.022
466.091,1.023
466.121,1.026
466.151,1.028
466.181,1.019
466.211,1.028
466.241,1.026
466.271,1.026
466.301,1.026
466.331,1.026
466.361,1.022
466.391,1.023
466.421,1.026
466.451,1.022
466.481,1.022
466.511,1.026
466.541,1.024
466.571,1.023
466.601,1.025
466.631,1.022
466.661,1.023
466.691,1.023
466.721,1.025
466.751,1.025
466.781,1.026
466.811,1.021
466.841,1.019
466.871,1.022
466.901,1.031
466.931,1.021
466.961,1.022
466.991,1.026
467.021,1.025
467.051,1.022
467.081,1.026
467.111,1.022
467.141,1.022
467.171,1.023
467.201,1.029
467.231,1.022
467.261,1.026
467.291,1.022
467.321,1.020
467.351,1.020
467.381,1.024
467.411,1.028
467.441,1.025
467.471,1.029
467.501,1.020
467.531,1.022
467.561,1.029
467.591,1.026
467.621,1.028
467.651,1.025
467.681,1.026
467.711,1.019
467.741,1.023
467.771,1.026
467.801,1.024
467.831,1.023
467.861,1.023
467.891,1.026
467.921,1.022
467.951,1.023
467.981,1.025
468.011,1.023
468.041,1.023
468.071,1.023
468.101,1.023
468.131,1.028
468.161,1.023
468.191,1.026
468.221,1.015
468.251,1.021
468.281,1.028
468.311,1.025
468.341,1.022
468.371,1.023
468.401,1.025
468.431,1.025
468.461,1.026
468.491,1.026
468.521,1.027
468.551,1.016
468.581,1.025
468.611,1.025
468.641,1.022
468.671,1.023
468.701,1.028
468.731,1.023
468.761,1.025
468.791,1.031
468.821,1.025
468.851,1.023
468.881,1.026
468.911,1.021
468.941,1.026
468.971,1.022
469.001,1.021
469.031,1.024
469.061,1.024
469.091,1.025
469.121,1.023
469.151,1.022
469.181,1.028
469.211,1.025
469.241,1.025
469.271,1.025
469.301,1.021
469.331,1.023
469.361,1.026
469.391,1.025
469.421,1.023
469.451,1.029
469.481,1.020
469.511,1.019
469.541,1.021
469.571,1.025
469.601,1.028
469.631,1.020
469.661,1.021
469.691,1.016
469.721,1.022
469.751,1.019
469.781,1.024
469.811,1.024
469.841,1.021
469.871,1.009
469.901,1.013
469.931,1.021
469.961,1.020
469.991,1.023
470.021,1.036
470.051,1.030
470.081,1.010
470.111,1.016
470.141,1.018
470.171,1.012
470.201,1.018
470.231,1.016
470.261,1.015
470.291,1.018
470.321,1.021
470.351,1.012
470.381,1.015
470.411,1.011
470.441,1.005
470.471,1.001
470.501,0.999
470.531,1.011
470.561,1.008
470.591,1.004
470.621,1.008
470.651,1.002
470.681,0.998
470.711,1.001
470.741,1.002
470.771,1.001
470.801,1.004
470.831,0.998
470.861,0.998
470.891,1.005
470.921,1.010
470.951,1.002
470.981,1.004
471.011,1.007
471.041,1.006
471.071,1.003
471.101,1.000
471.131,0.996
471.161,1.006
471.191,1.004
471.221,1.004
471.251,1.004
471.281,1.000
471.311,1.008
471.341,1.007
471.371,1.013
471.401,1.014
471.431,1.015
471.461,1.009
471.491,1.007
471.521,1.001
471.551,0.997
471.581,1.003
471.611,0.997
471.641,1.008
471.671,1.002
471.701,0.997
471.731,1.003
471.761,1.001
471.791,1.014
471.821,1.013
471.851,1.007
471.881,1.009
471.911,1.007
471.941,1.009
471.971,1.011
472.001,1.013
472.031,1.005
472.061,1.004
472.091,1.007
472.121,1.006
472.151,1.010
472.181,1.006
472.211,1.005
472.241,1.005
472.271,1.009
472.301,1.011
472.331,1.007
472.361,1.007
472.391,1.007
472.421,1.010
472.451,1.007
472.481,1.005
472.511,1.008
472.541,1.014
472.571,1.007
472.601,1.011
472.631,1.020
472.661,1.027
472.691,1.025
472.721,1.026
472.751,1.018
472.781,1.000
472.811,0.997
472.841,1.008
472.871,1.010
472.901,1.017
472.931,1.020
472.961,1.009
472.991,1.012
473.021,1.011
473.051,1.002
473.081,0.995
473.111,0.975
473.141,0.983
473.171,0.990
473.201,1.002
473.231,1.008
473.261,1.021
473.291,1.026
473.321,1.027
473.351,1.021
473.381,1.013
473.411,1.018
473.441,1.033
473.471,1.032
473.501,1.012
473.531,1.026
473.561,1.033
473.591,1.027
473.621,0.990
473.651,1.013
473.681,1.051
473.711,1.030
473.741,1.021
473.771,1.022
473.801,1.022
473.831,1.007
473.861,1.019
473.891,1.022
473.921,1.016
473.951,1.016
473.981,1.022
474.011,1.020
474.041,1.010
474.071,1.010
474.101,1.009
474.131,1.017
474.161,1.025
474.191,1.023
474.221,1.024
474.251,1.017
474.281,1.019
474.311,1.016
474.341,1.013
474.371,1.019
474.401,1.012
474.431,1.003
474.461,1.021
474.491,1.019
474.521,1.021
474.551,1.016
474.581,1.005
474.611,1.011
474.641,1.012
474.671,1.013
474.701,1.022
474.731,1.015
474.761,1.014
474.791,0.996
474.821,0.977
474.851,1.010
474.881,1.004
474.911,0.998
474.941,1.013
474.971,1.026
475.001,1.026
475.031,1.019
475.061,1.021
475.091,0.995
475.121,1.009
475.151,1.021
475.181,1.019
475.211,1.021
475.241,1.013
475.271,1.011
475.301,1.007
475.331,1.014
475.361,1.019
475.391,0.998
475.421,1.048
475.451,1.004
475.481,1.009
475.511,1.012
475.541,0.998
475.571,1.007
475.601,1.010
475.631,1.004
475.661,0.984
475.691,1.011
475.721,1.026
475.751,1.033
475.781,1.019
475.811,1.043
475.841,1.025
475.871,0.999
475.901,1.020
475.931,0.983
475.961,1.007
475.991,1.021
476.021,1.011
476.051,1.021
476.081,0.996
476.111,1.004
476.141,1.004
476.171,1.002
476.201,1.004
476.231,1.009
476.261,1.003
476.291,1.005
476.321,0.999
476.351,1.014
476.381,1.025
476.411,1.025
476.441,1.016
476.471,1.016
476.501,1.018
476.531,1.009
476.561,1.011
476.591,1.013
476.621,1.000
476.651,1.016
476.681,1.033
476.711,1.010
476.741,1.040
476.771,1.030
476.801,1.022
476.831,1.045
476.861,1.032
476.891,1.010
476.921,0.992
476.951,1.000
476.981,0.984
477.011,0.985
477.041,0.993
477.071,0.994
477.101,0.997
477.131,1.018
477.161,1.010
477.191,1.010
477.221,1.037
477.251,1.040
477.281,1.034
477.311,1.043
477.341,1.041
477.371,1.035
477.401,1.031
477.431,1.027
477.461,1.022
477.491,0.998
477.521,0.991
477.551,0.997
477.581,1.009
477.611,1.004
477.641,1.010
477.671,1.007
477.701,1.017
477.731,1.024
477.761,1.018
477.791,1.018
477.821,1.021
477.851,1.019
477.881,1.017
477.911,1.016
477.941,1.017
477.971,1.012
478.001,1.013
478.031,1.014
478.061,1.014
478.091,1.014
478.121,1.009
478.151,1.020
478.181,1.019
478.211,1.028
478.241,1.021
478.271,1.020
478.301,1.018
478.331,1.014
478.361,1.016
478.391,1.023
478.421,1.021
478.451,1.020
478.481,1.017
478.511,1.018
478.541,1.015
478.571,1.018
478.601,1.018
478.631,1.016
478.661,1.020
478.691,1.019
478.721,1.013
478.751,1.008
478.781,1.015
478.811,1.018
478.841,1.017
478.871,1.017
478.901,1.015
478.931,1.015
478.961,1.017
478.991,1.020
479.021,1.023
479.051,1.018
479.081,1.016
479.111,1.017
479.141,1.023
479.171,1.018
479.201,1.019
479.231,1.018
479.261,1.018
479.291,1.018
479.321,1.015
479.351,1.021
479.381,1.018
479.411,1.020
479.441,1.023
479.471,1.017
479.501,1.018
479.531,1.016
479.561,1.017
479.591,1.019
479.621,1.018
479.651,1.012
479.681,1.014
479.711,1.019
479.741,1.021
479.771,1.027
479.801,1.012
479.831,1.000
479.861,1.001
479.891,0.995
479.921,0.976
479.951,0.994
479.981,0.987
480.011,0.994
480.041,1.008
480.071,1.037
480.101,0.996
480.131,1.036
480.161,1.012
480.191,0.993
480.221,1.036
480.251,1.038
480.281,1.052
480.311,1.048
480.341,1.039
480.371,1.027
480.401,1.002
480.431,0.988
480.461,1.002
480.491,1.016
480.521,1.027
480.551,1.019
480.581,1.002
480.611,0.989
480.641,0.968
480.671,0.964
480.701,0.995
480.731,1.041
480.761,1.053
480.791,1.025
480.821,1.022
480.851,1.016
480.881,1.022
480.911,1.040
480.941,1.025
480.971,1.000
481.001,0.981
481.031,1.002
481.061,1.016
481.091,1.026
481.121,1.022
481.151,1.017
481.181,1.022
481.211,1.017
481.241,1.003
481.271,1.000
481.301,1.009
481.331,1.027
481.361,1.063
481.391,1.089
481.421,1.046
481.451,1.015
481.481,0.984
481.511,0.985
481.541,0.994
481.571,0.984
481.601,0.983
481.631,0.991
481.661,1.012
481.691,1.029
481.721,1.030
481.751,1.034
481.781,1.035
481.811,1.030
481.841,1.025
481.871,1.018
481.901,1.020
481.931,1.026
481.961,1.013
481.991,1.013
482.021,1.028
482.051,1.025
482.081,1.021
482.111,1.016
482.141,1.006
482.171,1.017
482.201,1.011
482.231,1.016
482.261,1.013
482.291,1.018
482.321,1.018
482.351,1.020
482.381,1.028
482.411,1.028
482.441,1.022
482.471,1.017
482.501,1.016
482.531,1.018
482.561,1.011
482.591,1.021
482.621,1.019
482.651,1.015
482.681,1.016
482.711,1.018
482.741,1.018
482.771,1.025
482.801,1.030
482.831,1.025
482.861,1.017
482.891,1.021
482.921,1.015
482.951,1.016
482.981,1.007
483.011,1.004
483.041,0.999
483.071,1.005
483.101,1.001
483.131,1.019
483.161,1.018
483.191,1.012
483.221,1.023
483.251,0.992
483.281,1.001
483.311,1.142
483.341,1.033
483.371,1.016
483.401,1.020
483.431,0.992
