df_hash,22ZHK4.724P3P
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.YWVP
person_label,V66
date_time_start,2025-10-31_17-05-59.075000_+03
date_time_start_unix,1761915959.075
date_time_end,2025-10-31_17-14-45.320000_+03
length_difference_noticed,no

time,acc_mag
464.417,1.033
464.447,1.033
464.477,1.026
464.507,1.025
464.537,1.029
464.567,1.039
464.597,1.044
464.627,1.041
464.657,1.034
464.687,1.030
464.717,1.029
464.747,1.011
464.777,1.026
464.807,1.027
464.837,1.033
464.867,1.039
464.897,1.042
464.927,1.046
464.957,1.047
464.987,1.045
465.017,1.032
465.047,1.018
465.077,1.018
465.107,1.031
465.137,1.043
465.167,1.049
465.197,1.039
465.227,1.032
465.257,1.025
465.287,1.021
465.317,1.020
465.347,1.019
465.377,1.030
465.407,1.035
465.437,1.040
465.467,1.034
465.497,1.041
465.527,1.037
465.557,1.036
465.587,1.032
465.617,1.031
465.647,1.029
465.677,1.032
465.707,1.025
465.737,1.029
465.767,1.026
465.797,1.034
465.827,1.047
465.857,1.043
465.887,1.042
465.917,1.025
465.947,1.027
465.977,1.015
466.007,1.024
466.037,1.054
466.067,1.042
466.097,1.035
466.127,1.032
466.157,1.032
466.187,1.040
466.217,1.036
466.247,1.041
466.277,1.032
466.307,1.029
466.337,1.027
466.367,1.027
466.397,1.036
466.427,1.035
466.457,1.035
466.487,1.034
466.517,1.030
466.547,1.031
466.577,1.027
466.607,1.033
466.637,1.029
466.667,1.028
466.697,1.042
466.727,1.036
466.757,1.036
466.787,1.034
466.817,1.042
466.847,1.037
466.877,1.032
466.907,1.030
466.937,1.027
466.967,1.033
466.997,1.034
467.027,1.032
467.057,1.029
467.087,1.026
467.117,1.030
467.147,1.034
467.177,1.038
467.207,1.041
467.237,1.043
467.267,1.035
467.297,1.026
467.327,1.037
467.357,1.036
467.387,1.032
467.417,1.031
467.447,1.025
467.477,1.021
467.507,1.018
467.537,1.028
467.567,1.036
467.597,1.044
467.627,1.046
467.657,1.042
467.687,1.032
467.717,1.031
467.747,1.031
467.777,1.031
467.807,1.032
467.837,1.041
467.867,1.038
467.897,1.043
467.927,1.035
467.957,1.033
467.987,1.029
468.017,1.033
468.047,1.034
468.077,1.039
468.107,1.042
468.137,1.037
468.167,1.038
468.197,1.031
468.227,1.036
468.257,1.037
468.287,1.035
468.317,1.032
468.347,1.030
468.377,1.028
468.407,1.030
468.437,1.032
468.467,1.033
468.497,1.035
468.527,1.038
468.557,1.039
468.587,1.044
468.617,1.037
468.647,1.031
468.677,1.032
468.707,1.030
468.737,1.035
468.767,1.031
468.797,1.026
468.827,1.031
468.857,1.033
468.887,1.032
468.917,1.035
468.947,1.035
468.977,1.037
469.007,1.035
469.037,1.033
469.067,1.030
469.097,1.030
469.127,1.028
469.157,1.035
469.187,1.036
469.217,1.038
469.247,1.043
469.277,1.038
469.307,1.036
469.337,1.028
469.367,1.033
469.397,1.035
469.427,1.038
469.457,1.038
469.487,1.037
469.517,1.033
469.547,1.035
469.577,1.036
469.607,1.034
469.637,1.036
469.667,1.038
469.697,1.038
469.727,1.035
469.757,1.028
469.787,1.031
469.817,1.033
469.847,1.036
469.877,1.037
469.907,1.035
469.937,1.039
469.967,1.036
469.997,1.035
470.027,1.037
470.057,1.039
470.087,1.028
470.117,1.025
470.147,1.032
470.177,1.034
470.207,1.037
470.237,1.042
470.267,1.039
470.297,1.030
470.327,1.029
470.357,1.026
470.387,1.031
470.417,1.024
470.447,1.029
470.477,1.034
470.507,1.040
470.537,1.036
470.567,1.035
470.597,1.036
470.627,1.026
470.657,1.025
470.687,1.026
470.717,1.029
470.747,1.041
470.777,1.031
470.807,1.036
470.837,1.029
470.867,1.037
470.897,1.033
470.927,1.030
470.957,1.037
470.987,1.031
471.017,1.033
471.047,1.033
471.077,1.033
471.107,1.034
471.137,1.030
471.167,1.036
471.197,1.039
471.227,1.036
471.257,1.031
471.287,1.031
471.317,1.029
471.347,1.029
471.377,1.029
471.407,1.033
471.437,1.034
471.467,1.037
471.497,1.036
471.527,1.040
471.557,1.030
471.587,1.028
471.617,1.030
471.647,1.034
471.677,1.033
471.707,1.034
471.737,1.032
471.767,1.031
471.797,1.036
471.827,1.032
471.857,1.037
471.887,1.024
471.917,1.035
471.947,1.036
471.977,1.027
472.007,1.031
472.037,1.034
472.067,1.028
472.097,1.034
472.127,1.036
472.157,1.037
472.187,1.042
472.217,1.035
472.247,1.039
472.277,1.039
472.307,1.030
472.337,1.035
472.367,1.035
472.397,1.033
472.427,1.030
472.457,1.033
472.487,1.034
472.517,1.034
472.547,1.031
472.577,1.038
472.607,1.034
472.637,1.033
472.667,1.035
472.697,1.032
472.727,1.033
472.757,1.030
472.787,1.038
472.817,1.029
472.847,1.038
472.877,1.032
472.907,1.035
472.937,1.035
472.967,1.036
472.997,1.037
473.027,1.033
473.057,1.033
473.087,1.035
473.117,1.035
473.147,1.039
473.177,1.036
473.207,1.037
473.237,1.034
473.267,1.034
473.297,1.030
473.327,1.034
473.357,1.033
473.387,1.032
473.417,1.032
473.447,1.031
473.477,1.035
473.507,1.033
473.537,1.033
473.567,1.035
473.597,1.032
473.627,1.034
473.657,1.036
473.687,1.038
473.717,1.034
473.747,1.034
473.777,1.037
473.807,1.035
473.837,1.032
473.867,1.036
473.897,1.037
473.927,1.035
473.957,1.035
473.987,1.024
474.017,1.031
474.047,1.035
474.077,1.041
474.107,1.045
474.137,1.036
474.167,1.036
474.197,1.032
474.227,1.035
474.257,1.036
474.287,1.033
474.317,1.033
474.347,1.034
474.377,1.043
474.407,1.035
474.437,1.031
474.467,1.031
474.497,1.027
474.527,1.032
474.557,1.033
474.587,1.034
474.617,1.033
474.647,1.036
474.677,1.036
474.707,1.040
474.737,1.036
474.767,1.036
474.797,1.033
474.827,1.030
474.857,1.029
474.887,1.037
474.917,1.033
474.947,1.034
474.977,1.038
475.007,1.039
475.037,1.034
475.067,1.039
475.097,1.034
475.127,1.036
475.157,1.035
475.187,1.029
475.217,1.034
475.247,1.035
475.277,1.033
475.307,1.034
475.337,1.037
475.367,1.029
475.397,1.033
475.427,1.039
475.457,1.032
475.487,1.032
475.517,1.033
475.547,1.032
475.577,1.038
475.607,1.038
475.637,1.035
475.667,1.034
475.697,1.035
475.727,1.035
475.757,1.040
475.787,1.034
475.817,1.037
475.847,1.032
475.877,1.031
475.907,1.048
475.937,1.044
475.967,1.028
475.997,1.029
476.027,1.027
476.057,1.030
476.087,1.032
476.117,1.036
476.147,1.041
476.177,1.033
476.207,1.037
476.237,1.036
476.267,1.039
476.297,1.036
476.327,1.036
476.357,1.033
476.387,1.027
476.417,1.028
476.447,1.034
476.477,1.035
476.507,1.040
476.537,1.039
476.567,1.041
476.597,1.048
476.627,1.046
476.657,1.040
476.687,1.043
476.717,1.026
476.747,1.029
476.777,1.034
476.807,1.030
476.837,1.027
476.867,1.028
476.897,1.034
476.927,1.039
476.957,1.045
476.987,1.042
477.017,1.039
477.047,1.034
477.077,1.035
477.107,1.036
477.137,1.030
477.167,1.036
477.197,1.035
477.227,1.040
477.257,1.039
477.287,1.041
477.317,1.038
477.347,1.039
477.377,1.037
477.407,1.035
477.437,1.034
477.467,1.036
477.497,1.037
477.527,1.039
477.557,1.036
477.587,1.030
477.617,1.036
477.647,1.036
477.677,1.038
477.707,1.037
477.737,1.042
477.767,1.033
477.797,1.037
477.827,1.031
477.857,1.031
477.887,1.034
477.917,1.036
477.947,1.039
477.977,1.038
478.007,1.036
478.037,1.039
478.067,1.038
478.097,1.031
478.127,1.035
478.157,1.040
478.187,1.042
478.217,1.041
478.247,1.039
478.277,1.033
478.307,1.031
478.337,1.035
478.367,1.036
478.397,1.032
478.427,1.037
478.457,1.039
478.487,1.038
478.517,1.038
478.547,1.041
478.577,1.031
478.607,1.043
478.637,1.038
478.667,1.042
478.697,1.041
478.727,1.039
478.757,1.038
478.787,1.031
478.817,1.034
478.847,1.034
478.877,1.038
478.907,1.043
478.937,1.043
478.967,1.034
478.997,1.029
479.027,1.033
479.057,1.034
479.087,1.037
479.117,1.043
479.147,1.038
479.177,1.036
479.207,1.033
479.237,1.035
479.267,1.030
479.297,1.036
479.327,1.037
479.357,1.039
479.387,1.047
479.417,1.040
479.447,1.041
479.477,1.035
479.507,1.037
479.537,1.036
479.567,1.031
479.597,1.034
479.627,1.046
479.657,1.043
479.687,1.040
479.717,1.030
479.747,1.028
479.777,1.036
479.807,1.038
479.837,1.040
479.867,1.038
479.897,1.031
479.927,1.037
479.957,1.034
479.987,1.041
480.017,1.041
480.047,1.038
480.077,1.037
480.107,1.028
480.137,1.035
480.167,1.036
480.197,1.039
480.227,1.040
480.257,1.037
480.287,1.037
480.317,1.040
480.347,1.037
480.377,1.033
480.407,1.033
480.437,1.037
480.467,1.038
480.497,1.036
480.527,1.035
480.557,1.041
480.587,1.038
480.617,1.035
480.647,1.036
480.677,1.031
480.707,1.036
480.737,1.034
480.767,1.041
480.797,1.035
480.827,1.036
480.857,1.035
480.887,1.036
480.917,1.040
480.947,1.037
480.977,1.036
481.007,1.037
481.037,1.038
481.067,1.040
481.097,1.056
481.127,1.035
481.157,1.037
481.187,1.028
481.217,1.034
481.247,1.045
481.277,1.034
481.307,1.031
481.337,1.025
481.367,1.032
481.397,1.038
481.427,1.047
481.457,1.040
481.487,1.038
481.517,1.034
481.547,1.036
481.577,1.039
481.607,1.038
481.637,1.033
481.667,1.041
481.697,1.039
481.727,1.041
481.757,1.037
481.787,1.040
481.817,1.040
481.847,1.040
481.877,1.039
481.907,1.035
481.937,1.034
481.967,1.039
481.997,1.039
482.027,1.035
482.057,1.033
482.087,1.030
482.117,1.037
482.147,1.039
482.177,1.040
482.207,1.035
482.237,1.035
482.267,1.040
482.297,1.041
482.327,1.041
482.357,1.037
482.387,1.032
482.417,1.039
482.447,1.038
482.477,1.039
482.507,1.039
482.537,1.035
482.567,1.032
482.597,1.035
482.627,1.036
482.657,1.040
482.687,1.038
482.717,1.038
482.747,1.039
482.777,1.039
482.807,1.035
482.837,1.038
482.867,1.037
482.897,1.039
482.927,1.038
482.957,1.039
482.987,1.037
483.017,1.040
483.047,1.042
483.077,1.041
483.107,1.037
483.137,1.030
483.167,1.034
483.197,1.037
483.227,1.040
483.257,1.039
483.287,1.044
483.317,1.039
483.347,1.036
483.377,1.037
483.407,1.032
483.437,1.033
483.467,1.039
483.497,1.038
483.527,1.034
483.557,1.034
483.587,1.028
483.617,1.032
483.647,1.031
483.677,1.035
483.707,1.037
483.737,1.040
483.767,1.037
483.797,1.036
483.827,1.031
483.857,1.041
483.887,1.038
483.917,1.039
483.947,1.039
483.977,1.039
484.007,1.039
484.037,1.039
484.067,1.044
484.097,1.041
484.127,1.041
484.157,1.037
484.187,1.036
484.217,1.037
484.247,1.041
484.277,1.041
484.307,1.034
484.337,1.036
484.367,1.036
484.397,1.038
484.427,1.044
484.457,1.039
484.487,1.041
484.517,1.033
484.547,1.037
484.577,1.043
484.607,1.042
484.637,1.024
484.667,1.035
484.697,1.040
484.727,1.043
484.757,1.046
484.787,1.038
484.817,1.037
484.847,1.038
484.877,1.038
484.907,1.037
484.937,1.033
484.967,1.032
484.997,1.035
485.027,1.044
485.057,1.047
485.087,1.041
485.117,1.033
485.147,1.031
485.177,1.036
485.207,1.038
485.237,1.032
485.267,1.038
485.297,1.037
485.327,1.037
485.357,1.038
485.387,1.039
485.417,1.050
485.447,1.040
485.477,1.033
485.507,1.031
485.537,1.028
485.567,1.036
485.597,1.040
485.627,1.038
485.657,1.038
485.687,1.034
485.717,1.030
485.747,1.031
485.777,1.037
485.807,1.048
485.837,1.038
485.867,1.040
485.897,1.038
485.927,1.038
485.957,1.035
485.987,1.038
486.017,1.044
486.047,1.038
486.077,1.037
486.107,1.037
486.137,1.035
486.167,1.041
486.197,1.038
486.227,1.035
486.257,1.037
486.287,1.041
486.317,1.044
486.347,1.039
486.377,1.034
486.407,1.037
486.437,1.037
486.467,1.040
486.497,1.040
486.527,1.036
486.557,1.041
486.587,1.033
486.617,1.038
486.647,1.044
486.677,1.043
486.707,1.041
486.737,1.037
486.767,1.041
486.797,1.039
486.827,1.039
486.857,1.041
486.887,1.041
486.917,1.043
486.947,1.044
486.977,1.035
487.007,1.033
487.037,1.036
487.067,1.038
487.097,1.041
487.127,1.040
487.157,1.039
487.187,1.036
487.217,1.035
487.247,1.034
487.277,1.044
487.307,1.041
487.337,1.036
487.367,1.036
487.397,1.036
487.427,1.036
487.457,1.045
487.487,1.048
487.517,1.035
487.547,1.031
487.577,1.035
487.607,1.038
487.637,1.037
487.667,1.040
487.697,1.038
487.727,1.034
487.757,1.036
487.787,1.034
487.817,1.038
487.847,1.042
487.877,1.041
487.907,1.031
487.937,1.016
487.967,1.030
487.997,1.034
488.027,1.039
488.057,1.060
488.087,1.059
488.117,1.052
488.147,1.045
488.177,1.034
488.207,1.028
488.237,1.032
488.267,1.033
488.297,1.034
488.327,1.042
488.357,1.043
488.387,1.048
488.417,1.047
488.447,1.039
488.477,1.041
488.507,1.036
488.537,1.035
488.567,1.036
488.597,1.039
488.627,1.039
488.657,1.043
488.687,1.042
488.717,1.037
488.747,1.038
488.777,1.036
488.807,1.033
488.837,1.041
488.867,1.037
488.897,1.038
488.927,1.042
488.957,1.039
488.987,1.038
489.017,1.042
489.047,1.041
489.077,1.038
489.107,1.037
489.137,1.038
489.167,1.039
489.197,1.042
489.227,1.040
489.257,1.040
489.287,1.036
489.317,1.042
489.347,1.039
489.377,1.043
489.407,1.039
489.437,1.040
489.467,1.040
489.497,1.037
489.527,1.047
489.557,1.046
489.587,1.038
489.617,1.042
489.647,1.041
489.677,1.039
489.707,1.035
489.737,1.039
489.767,1.035
489.797,1.037
489.827,1.038
489.857,1.043
489.887,1.039
489.917,1.038
489.947,1.042
489.977,1.041
490.007,1.037
490.037,1.039
490.067,1.037
490.097,1.039
490.127,1.042
490.157,1.049
490.187,1.047
490.217,1.041
490.247,1.034
490.277,1.034
490.307,1.035
490.337,1.040
490.367,1.039
490.397,1.041
490.427,1.035
490.457,1.037
490.487,1.039
490.517,1.044
490.547,1.038
490.577,1.037
490.607,1.036
490.637,1.038
490.667,1.039
490.697,1.041
490.727,1.030
490.757,1.036
490.787,1.035
490.817,1.035
490.847,1.037
490.877,1.039
490.907,1.040
490.937,1.042
490.967,1.037
490.997,1.044
491.027,1.038
491.057,1.041
491.087,1.043
491.117,1.037
491.147,1.037
491.177,1.035
491.207,1.032
491.237,1.036
491.267,1.042
491.297,1.043
491.327,1.043
491.357,1.043
491.387,1.036
491.417,1.035
491.447,1.038
491.477,1.037
491.507,1.039
491.537,1.040
491.567,1.041
491.597,1.039
491.627,1.043
491.657,1.040
491.687,1.041
491.717,1.038
491.747,1.040
491.777,1.034
491.807,1.041
491.837,1.042
491.867,1.042
491.897,1.040
491.927,1.040
491.957,1.041
491.987,1.041
492.017,1.044
492.047,1.041
492.077,1.035
492.107,1.038
492.137,1.034
492.167,1.035
492.197,1.035
492.227,1.037
492.257,1.039
492.287,1.037
492.317,1.038
492.347,1.040
492.377,1.047
492.407,1.042
492.437,1.045
492.467,1.045
492.497,1.035
492.527,1.032
492.557,1.036
492.587,1.038
492.617,1.040
492.647,1.043
492.677,1.041
492.707,1.045
492.737,1.037
492.767,1.035
492.797,1.037
492.827,1.038
492.857,1.040
492.887,1.042
492.917,1.042
492.947,1.038
492.977,1.034
493.007,1.035
493.037,1.038
493.067,1.041
493.097,1.041
493.127,1.040
493.157,1.041
493.187,1.038
493.217,1.039
493.247,1.037
493.277,1.034
493.307,1.044
493.337,1.047
493.367,1.045
493.397,1.064
493.427,1.041
493.457,1.027
493.487,1.025
493.517,1.033
493.547,1.049
493.577,1.056
493.607,1.043
493.637,1.030
493.667,1.029
493.697,1.031
493.727,1.039
493.757,1.043
493.787,1.040
493.817,1.044
493.847,1.041
493.877,1.039
493.907,1.035
493.937,1.035
493.967,1.033
493.997,1.036
494.027,1.053
494.057,1.051
494.087,1.047
494.117,1.040
494.147,1.037
494.177,1.038
494.207,1.039
494.237,1.044
494.267,1.041
494.297,1.042
494.327,1.041
494.357,1.044
494.387,1.040
494.417,1.039
494.447,1.038
494.477,1.039
494.507,1.037
494.537,1.039
494.567,1.041
494.597,1.043
494.627,1.040
494.657,1.039
494.687,1.036
494.717,1.043
494.747,1.039
494.777,1.039
494.807,1.042
494.837,1.038
494.867,1.039
494.897,1.039
494.927,1.041
494.957,1.038
494.987,1.041
495.017,1.042
495.047,1.039
495.077,1.038
495.107,1.037
495.137,1.038
495.167,1.038
495.197,1.039
495.227,1.039
495.257,1.043
495.287,1.038
495.317,1.043
495.347,1.043
495.377,1.041
495.407,1.041
495.437,1.039
495.467,1.039
495.497,1.039
495.527,1.042
495.557,1.047
495.587,1.045
495.617,1.036
495.647,1.040
495.677,1.040
495.707,1.041
495.737,1.042
495.767,1.037
495.797,1.037
495.827,1.042
495.857,1.038
495.887,1.042
495.917,1.040
495.947,1.043
495.977,1.041
496.007,1.044
496.037,1.037
496.067,1.041
496.097,1.037
496.127,1.038
496.157,1.040
496.187,1.045
496.217,1.040
496.247,1.040
496.277,1.044
496.307,1.038
496.337,1.045
496.367,1.050
496.397,1.050
496.427,1.035
496.457,1.045
496.487,1.036
496.517,1.043
496.547,1.047
496.577,1.048
496.607,1.040
496.637,1.041
496.667,1.035
496.697,1.024
496.727,1.028
496.757,1.019
496.787,1.021
496.817,1.021
496.847,1.022
496.877,1.030
496.907,1.026
496.937,1.032
496.967,1.031
496.997,1.027
497.027,1.026
497.057,1.024
497.087,1.029
497.117,1.029
497.147,1.027
497.177,1.023
497.207,1.018
497.237,1.017
497.267,1.015
497.297,1.015
497.327,1.019
497.357,1.028
497.387,1.037
497.417,1.028
497.447,1.031
497.477,1.024
497.507,1.012
497.537,1.028
497.567,1.019
497.597,1.012
497.627,1.020
497.657,1.029
497.687,1.012
497.717,1.020
497.747,1.020
497.777,1.015
497.807,1.020
497.837,1.016
497.867,1.024
497.897,1.004
497.927,1.014
497.957,1.018
497.987,1.019
498.017,1.022
498.047,1.019
498.077,1.022
498.107,1.026
498.137,1.025
498.167,1.032
498.197,1.040
498.227,1.031
498.257,1.057
498.287,1.078
498.317,1.085
498.347,1.073
498.377,1.043
498.407,1.038
498.437,1.035
498.467,1.009
498.497,1.006
498.527,0.991
498.557,0.980
498.587,0.985
498.617,0.981
498.647,0.980
498.677,1.000
498.707,1.006
498.737,1.018
498.767,1.017
498.797,1.018
498.827,1.027
498.857,1.029
498.887,1.017
498.917,1.020
498.947,1.017
498.977,1.022
499.007,1.020
499.037,1.024
499.067,1.025
499.097,1.021
499.127,1.024
499.157,1.018
499.187,1.017
499.217,1.018
499.247,1.018
499.277,1.024
499.307,1.023
499.337,1.017
499.367,1.022
499.397,1.024
499.427,1.028
499.457,1.021
499.487,1.021
499.517,1.013
499.547,1.020
499.577,1.018
499.607,1.018
499.637,1.027
499.667,1.027
499.697,1.023
499.727,1.021
499.757,1.021
499.787,1.020
499.817,1.011
499.847,1.011
499.877,1.016
499.907,1.011
499.937,1.006
499.967,1.012
499.997,1.010
500.027,1.003
500.057,1.016
500.087,1.010
500.117,1.010
500.147,1.013
500.177,1.014
500.207,1.012
500.237,1.013
500.267,1.011
500.297,1.012
500.327,1.008
500.357,1.014
500.387,1.010
500.417,1.018
500.447,1.019
500.477,1.018
500.507,1.013
500.537,1.001
500.567,0.997
500.597,1.004
500.627,1.005
500.657,1.013
500.687,1.024
500.717,1.027
500.747,1.032
500.777,1.024
500.807,1.016
500.837,1.012
500.867,1.011
500.897,1.008
500.927,1.012
500.957,1.021
500.987,1.021
501.017,1.021
501.047,1.024
501.077,1.017
501.107,1.002
501.137,0.995
501.167,0.991
501.197,1.018
501.227,1.027
501.257,1.011
501.287,0.990
501.317,0.994
501.347,1.000
501.377,1.000
501.407,0.994
501.437,0.973
501.467,0.998
501.497,1.012
501.527,1.030
501.557,1.030
501.587,1.010
501.617,1.011
501.647,1.036
501.677,1.040
501.707,1.021
501.737,1.013
501.767,1.007
501.797,0.997
501.827,1.017
501.857,1.017
501.887,1.023
501.917,1.015
501.947,1.053
501.977,1.089
502.007,1.070
502.037,1.059
502.067,1.146
502.097,1.045
502.127,1.020
502.157,1.009
502.187,1.019
502.217,1.027
502.247,1.024
502.277,1.014
502.307,0.993
502.337,1.000
502.367,0.997
502.397,0.988
502.427,1.012
502.457,0.985
502.487,1.012
502.517,1.026
502.547,1.014
502.577,1.019
502.607,1.009
502.637,1.013
502.667,1.017
502.697,1.027
502.727,1.026
502.757,1.030
502.787,1.013
502.817,1.001
502.847,0.989
502.877,0.994
502.907,0.986
502.937,0.978
502.967,0.991
502.997,0.986
503.027,0.988
503.057,1.006
503.087,1.027
503.117,1.041
503.147,1.036
503.177,1.014
503.207,1.006
503.237,0.997
503.267,1.001
503.297,0.999
503.327,1.005
503.357,1.002
503.387,1.017
503.417,1.007
503.447,1.023
503.477,1.042
503.507,1.054
503.537,1.053
503.567,1.043
503.597,1.030
503.627,1.002
503.657,0.999
503.687,1.022
503.717,1.026
503.747,0.989
503.777,1.009
503.807,1.032
503.837,1.046
503.867,1.050
503.897,1.057
503.927,1.050
503.957,1.047
503.987,1.025
504.017,1.021
504.047,1.012
504.077,1.009
504.107,1.013
504.137,1.007
504.167,1.025
504.197,1.027
504.227,1.020
504.257,1.017
504.287,1.023
504.317,1.024
504.347,1.028
504.377,1.055
504.407,1.069
504.437,1.048
504.467,1.048
504.497,1.025
504.527,1.024
504.557,1.016
504.587,1.077
504.617,1.007
504.647,1.010
504.677,1.012
504.707,1.017
504.737,1.027
504.767,1.037
504.797,1.054
504.827,1.050
504.857,1.034
504.887,1.023
504.917,1.026
504.947,1.034
504.977,1.033
505.007,1.030
505.037,1.027
505.067,1.052
505.097,1.055
505.127,1.039
505.157,1.037
505.187,1.034
505.217,1.021
505.247,1.008
505.277,1.017
505.307,1.016
505.337,1.019
505.367,1.021
505.397,1.022
505.427,1.006
505.457,1.016
505.487,1.026
505.517,1.037
505.547,1.025
505.577,1.030
505.607,1.028
505.637,1.041
505.667,1.026
505.697,1.031
505.727,1.019
505.757,0.992
505.787,0.967
505.817,0.984
505.847,0.999
505.877,1.039
505.907,1.026
505.937,1.025
505.967,1.024
505.997,1.016
506.027,1.006
506.057,1.023
506.087,1.028
506.117,1.038
506.147,1.028
506.177,1.036
506.207,1.040
506.237,1.053
506.267,1.033
506.297,1.046
506.327,1.005
506.357,1.001
506.387,0.999
506.417,1.006
506.447,0.995
506.477,0.997
506.507,1.020
506.537,1.017
506.567,1.021
506.597,1.015
506.627,1.010
506.657,1.020
506.687,1.021
506.717,1.008
506.747,1.009
506.777,1.005
506.807,1.019
506.837,1.022
506.867,1.021
506.897,1.028
506.927,1.016
506.957,0.989
506.987,0.997
507.017,0.986
507.047,0.982
507.077,0.990
507.107,1.000
507.137,1.008
507.167,1.027
507.197,1.029
507.227,1.024
507.257,1.014
507.287,0.995
507.317,0.994
507.347,0.997
507.377,0.993
507.407,1.005
507.437,0.993
507.467,0.996
507.497,0.986
507.527,0.977
507.557,0.990
507.587,1.008
507.617,1.033
507.647,1.063
507.677,1.104
507.707,1.104
507.737,1.091
507.767,1.062
507.797,1.027
507.827,1.012
507.857,1.000
507.887,0.993
507.917,0.985
507.947,0.986
507.977,1.004
508.007,1.018
508.037,1.031
508.067,1.030
508.097,1.012
508.127,0.998
508.157,1.000
508.187,1.004
508.217,1.009
508.247,1.017
508.277,1.013
508.307,1.017
508.337,1.029
508.367,1.024
508.397,1.018
508.427,1.023
508.457,1.020
508.487,1.005
508.517,1.004
508.547,0.995
508.577,0.980
508.607,0.980
508.637,0.978
508.667,0.977
508.697,0.983
508.727,1.004
508.757,1.005
508.787,1.004
508.817,0.999
508.847,0.998
508.877,0.982
508.907,0.983
508.937,0.980
