df_hash,22ZHK4.FHJRBH
450.567,0.988
450.597,0.984
450.627,0.976
450.657,0.981
450.687,0.990
450.717,0.969
450.747,0.969
450.777,0.975
450.807,0.975
450.837,0.943
450.867,0.970
450.897,0.962
450.927,0.971
450.957,0.981
450.987,0.962
451.017,0.980
451.047,0.997
451.077,1.004
451.107,1.029
451.137,1.022
451.167,0.992
451.197,0.972
451.227,0.966
451.257,0.979
451.287,0.981
451.317,0.969
451.347,0.981
451.377,1.000
451.407,0.962
451.437,0.944
451.467,0.980
451.497,0.983
451.527,0.972
451.557,0.964
451.587,0.954
451.617,0.976
451.647,0.992
451.677,0.984
451.707,0.982
451.737,1.003
451.767,0.972
451.797,0.986
451.827,0.979
451.857,0.972
451.887,0.975
451.917,0.963
451.947,0.976
451.977,0.968
452.007,0.960
452.037,0.958
452.067,0.978
452.097,0.979
452.127,0.967
452.157,0.982
452.187,0.992
452.217,0.975
452.247,0.962
452.277,0.978
452.307,0.982
452.337,0.973
452.367,0.983
452.397,0.991
452.427,0.962
452.457,0.973
452.487,0.980
452.517,0.972
452.547,0.977
452.577,0.983
452.607,0.986
452.637,0.979
452.667,0.980
452.697,0.974
452.727,0.971
452.757,0.979
452.787,0.979
452.817,0.978
452.847,0.975
452.877,0.975
452.907,0.983
452.937,0.979
452.967,0.969
452.997,0.971
453.027,0.979
453.057,0.980
453.087,0.976
453.117,0.975
453.147,0.986
453.177,0.979
453.207,0.972
453.237,0.974
453.267,0.979
453.297,0.979
453.327,0.977
453.357,0.977
453.387,0.975
453.417,0.978
453.447,0.975
453.477,0.981
453.507,0.985
453.537,0.976
453.567,0.975
453.597,0.977
453.627,0.982
453.657,0.979
453.687,0.976
453.717,0.976
453.747,0.981
453.777,0.975
453.807,0.977
453.837,0.973
453.867,0.977
453.897,0.975
453.927,0.981
453.957,0.980
453.987,0.980
454.017,0.978
454.047,0.972
454.077,0.973
454.107,0.979
454.137,0.980
454.167,0.969
454.197,0.983
454.227,0.977
454.257,0.978
454.287,0.974
454.317,0.971
454.347,0.981
454.377,0.981
454.407,0.971
454.437,0.978
454.467,0.983
454.497,0.978
454.527,0.977
454.557,0.978
454.587,0.977
454.617,0.979
454.647,0.977
454.677,0.979
454.707,0.980
454.737,0.979
454.767,0.972
454.797,0.982
454.827,0.979
454.857,0.974
454.887,0.974
454.917,0.976
454.947,0.978
454.977,0.975
455.007,0.978
455.037,0.982
455.067,0.972
455.097,0.986
455.127,0.982
455.157,1.026
455.187,1.017
455.217,0.959
455.247,0.965
455.277,0.984
455.307,0.959
455.337,0.951
455.367,0.961
455.397,0.996
455.427,1.001
455.457,0.985
455.487,0.928
455.517,0.967
455.547,0.959
455.577,1.005
455.607,0.983
455.637,0.974
455.667,0.968
455.697,0.976
455.727,0.979
455.757,0.969
455.787,0.990
455.817,0.982
455.847,0.972
455.877,0.985
455.907,0.972
455.937,0.956
455.967,0.959
455.997,0.979
456.027,0.969
456.057,0.974
456.087,0.969
456.117,0.978
456.147,0.986
456.177,0.986
456.207,0.978
456.237,0.973
456.267,0.977
456.297,0.991
456.327,0.976
456.357,0.950
456.387,0.979
456.417,0.978
456.447,0.973
456.477,1.010
456.507,1.027
456.537,0.972
456.567,0.983
456.597,0.978
456.627,0.977
456.657,0.993
456.687,0.965
456.717,0.975
456.747,1.002
456.777,1.002
456.807,0.984
456.837,0.982
456.867,0.987
456.897,0.972
456.927,0.978
456.957,0.968
456.987,0.973
457.017,0.981
457.047,0.955
457.077,0.972
457.107,0.997
457.137,1.006
457.167,0.987
457.197,0.978
457.227,0.988
457.257,0.987
457.287,0.989
457.317,0.977
457.347,0.990
457.377,0.994
457.407,0.970
457.437,0.969
457.467,0.979
457.497,0.964
457.527,0.978
457.557,1.003
457.587,1.021
457.617,0.972
457.647,0.973
457.677,1.008
457.707,0.996
457.737,0.970
457.767,0.960
457.797,0.980
457.827,0.982
457.857,0.977
457.887,0.962
457.917,1.008
457.947,1.010
457.977,1.007
458.007,0.995
458.037,0.938
458.067,0.965
458.097,0.914
458.127,1.001
458.157,0.980
458.187,0.967
458.217,1.024
458.247,0.974
458.277,0.979
458.307,0.991
458.337,0.987
458.367,0.987
458.397,0.986
458.427,0.977
458.457,0.973
458.487,0.958
458.517,0.942
458.547,0.926
458.577,0.975
458.607,0.970
458.637,1.000
458.667,1.009
458.697,0.957
458.727,0.972
458.757,0.987
458.787,0.984
458.817,0.968
458.847,0.965
458.877,0.972
458.907,0.988
458.937,1.001
458.967,0.947
458.997,1.009
459.027,1.037
459.057,0.953
459.087,0.907
459.117,0.871
459.147,0.871
459.177,0.967
459.207,1.057
459.237,1.066
459.267,1.031
459.297,1.032
459.327,1.007
459.357,0.905
459.387,0.940
459.417,1.045
459.447,1.066
459.477,1.045
459.507,1.037
459.537,1.013
459.567,0.975
459.597,0.932
459.627,0.943
459.657,0.970
459.687,1.019
459.717,1.048
459.747,1.060
459.777,0.990
459.807,0.942
459.837,0.965
459.867,0.954
459.897,0.942
459.927,0.945
459.957,0.949
459.987,0.968
460.017,0.980
460.047,0.984
460.077,0.987
460.107,0.983
460.137,0.996
460.167,1.011
460.197,0.995
460.227,0.961
460.257,0.979
460.287,0.991
460.317,0.992
460.347,0.984
460.377,0.988
460.407,0.985
460.437,0.986
460.467,0.985
460.497,0.980
460.527,0.983
460.557,0.988
460.587,0.986
460.617,0.990
460.647,0.991
460.677,0.991
460.707,0.986
460.737,0.998
460.767,0.993
460.797,0.983
460.827,0.979
460.857,0.984
460.887,0.979
460.917,0.992
460.947,0.979
460.977,0.979
461.007,0.988
461.037,0.984
461.067,0.976
461.097,0.984
461.127,0.986
461.157,0.992
461.187,0.982
461.217,0.982
461.247,0.987
461.277,0.984
461.307,0.979
461.337,0.980
461.367,0.982
461.397,0.987
461.427,0.986
461.457,0.966
461.487,0.982
461.517,0.991
461.547,0.986
461.577,0.987
461.607,0.985
461.637,0.987
461.667,0.987
461.697,0.989
461.727,0.984
461.757,0.985
461.787,0.980
461.817,0.980
461.847,0.984
461.877,0.986
461.907,0.981
461.937,0.983
461.967,0.990
461.997,0.985
462.027,0.977
462.057,0.986
462.087,0.988
462.117,0.983
462.147,0.986
462.177,0.987
462.207,0.981
462.237,0.985
462.267,0.983
462.297,0.985
462.327,0.982
462.357,0.983
462.387,0.981
462.417,0.985
462.447,0.985
462.477,0.979
462.507,0.986
462.537,0.978
462.567,0.984
462.597,0.995
462.627,0.975
462.657,0.986
462.687,0.987
462.717,0.981
462.747,0.977
462.777,0.981
462.807,0.989
462.837,0.983
462.867,0.981
462.897,0.978
462.927,0.985
462.957,0.968
462.987,1.010
463.017,1.034
463.047,1.028
463.077,1.021
463.107,0.944
463.137,0.983
463.167,0.943
463.197,0.974
463.227,0.975
463.257,0.961
463.287,0.966
463.317,0.962
463.347,0.997
463.377,0.939
463.407,0.985
463.437,0.987
463.467,0.977
463.497,0.960
463.527,0.957
463.557,0.985
463.587,0.970
463.617,0.975
463.647,0.957
463.677,0.976
463.707,0.987
463.737,0.958
463.767,0.947
463.797,0.989
463.827,0.975
463.857,0.964
463.887,0.966
463.917,0.958
463.947,0.986
463.977,0.963
464.007,0.957
464.037,0.981
464.067,0.948
464.097,0.975
464.127,0.971
464.157,0.957
464.187,0.979
464.217,0.955
464.247,0.969
464.277,0.964
464.307,0.962
464.337,0.979
464.367,0.959
464.397,0.956
464.427,0.973
464.457,0.963
464.487,0.982
464.517,0.946
464.547,0.954
464.577,0.982
464.607,0.975
464.637,0.947
464.667,0.975
464.697,0.970
464.727,0.959
464.757,0.968
464.787,0.965
464.817,0.976
464.847,0.965
464.877,0.963
464.907,0.969
464.937,0.956
464.967,0.970
464.997,0.968
465.027,0.967
465.057,0.969
465.087,0.968
465.117,0.958
465.147,0.961
465.177,0.964
465.207,0.983
465.237,0.982
465.267,0.960
465.297,0.964
465.327,0.961
465.357,0.959
465.387,0.970
465.417,0.974
465.447,0.971
465.477,0.966
465.507,0.968
465.537,0.967
465.567,0.960
465.597,0.976
465.627,0.988
465.657,1.041
465.687,0.932
465.717,0.958
465.747,0.932
465.777,0.869
465.807,0.924
465.837,0.963
465.867,0.982
465.897,0.992
465.927,0.958
465.957,1.013
465.987,1.043
466.017,1.021
466.047,1.014
466.077,0.995
466.107,0.995
466.137,0.992
466.167,0.984
466.197,0.991
466.227,0.985
466.257,0.990
466.287,0.990
466.317,0.974
466.347,0.973
466.377,0.979
466.407,0.982
466.437,0.983
466.467,0.988
466.497,0.973
466.527,0.971
466.557,0.964
466.587,0.958
466.617,0.969
466.647,0.979
466.677,0.971
466.707,0.973
466.737,0.981
466.767,0.984
466.797,0.974
466.827,0.975
466.857,0.972
466.887,0.969
466.917,0.971
466.947,0.974
466.977,0.970
467.007,0.974
467.037,0.981
467.067,0.981
467.097,0.980
467.127,0.980
467.157,0.969
467.187,0.977
467.217,0.977
467.247,0.970
467.277,0.974
467.307,0.975
467.337,0.983
467.367,0.979
467.397,0.972
467.427,0.975
467.457,0.977
467.487,0.975
467.517,0.970
467.547,0.973
467.577,0.970
467.607,0.977
467.637,0.972
467.667,0.977
467.697,0.977
467.727,0.975
467.757,0.979
467.787,0.980
467.817,0.977
467.847,0.981
467.877,0.976
467.907,0.966
467.937,0.974
467.967,0.977
467.997,0.978
468.027,0.974
468.057,0.975
468.087,0.979
468.117,0.979
468.147,0.979
468.177,0.973
468.207,0.977
468.237,0.976
468.267,0.965
468.297,0.979
468.327,0.981
468.357,0.979
468.387,0.979
468.417,0.979
468.447,0.976
468.477,0.983
468.507,0.979
468.537,0.976
468.567,0.979
468.597,0.980
468.627,0.983
468.657,0.979
468.687,0.968
468.717,0.967
468.747,0.972
468.777,0.968
468.807,0.960
468.837,0.974
468.867,0.979
468.897,0.992
468.927,0.963
468.957,0.979
468.987,1.009
469.017,1.015
469.047,0.986
469.077,0.982
469.107,0.980
469.137,0.989
469.167,0.987
469.197,0.972
469.227,0.982
469.257,0.981
469.287,0.954
469.317,0.967
469.347,0.983
469.377,0.984
469.407,0.983
469.437,0.990
469.467,0.979
469.497,0.966
469.527,0.979
469.557,0.980
469.587,0.978
469.617,0.981
469.647,0.972
469.677,0.970
469.707,0.975
469.737,0.978
469.767,0.991
469.797,1.015
469.827,1.012
469.857,1.019
469.887,0.999
469.917,0.978
469.947,0.986
469.977,0.998
470.007,1.021
470.037,0.972
470.067,1.008
470.097,0.932
470.127,0.952
470.157,0.944
470.187,0.955
470.217,0.968
470.247,0.956
470.277,0.999
470.307,0.951
470.337,0.972
470.367,0.976
470.397,0.909
470.427,0.996
470.457,0.994
470.487,1.000
470.517,1.004
470.547,0.987
470.577,0.970
470.607,1.040
470.637,0.973
470.667,0.966
470.697,1.012
470.727,0.995
470.757,0.955
470.787,0.985
470.817,1.012
470.847,1.000
470.877,0.992
470.907,0.984
470.937,1.013
470.967,1.003
470.997,0.962
471.027,0.952
471.057,1.017
471.087,0.989
471.117,0.989
471.147,0.979
471.177,1.009
471.207,0.985
471.237,1.031
471.267,0.980
471.297,1.002
471.327,0.985
471.357,0.989
471.387,1.042
471.417,0.954
471.447,1.030
471.477,0.966
471.507,1.009
471.537,0.992
471.567,0.976
471.597,1.021
471.627,0.957
471.657,1.010
471.687,0.976
471.717,0.984
471.747,1.006
471.777,0.986
471.807,1.013
471.837,0.982
471.867,1.002
471.897,0.981
471.927,1.006
471.957,1.004
471.987,0.995
472.017,0.997
472.047,0.967
472.077,1.022
472.107,0.974
472.137,1.003
472.167,1.012
472.197,0.980
472.227,1.020
472.257,0.981
472.287,0.972
472.317,0.986
472.347,1.028
472.377,1.013
472.407,0.975
472.437,1.024
472.467,0.996
472.497,0.967
472.527,1.013
472.557,0.979
472.587,1.005
472.617,1.015
472.647,0.979
472.677,1.012
472.707,0.989
472.737,0.995
472.767,0.999
472.797,0.989
472.827,0.992
472.857,0.993
472.887,1.017
472.917,1.005
472.947,0.990
472.977,1.008
473.007,0.990
473.037,1.007
473.067,1.001
473.097,1.002
473.127,0.988
473.157,1.014
473.187,1.034
473.217,0.989
473.247,1.047
473.277,0.990
473.307,1.013
473.337,1.088
473.367,0.906
473.397,0.949
473.427,1.078
473.457,1.050
473.487,0.930
473.517,0.955
473.547,0.988
473.577,0.985
473.607,0.912
473.637,1.010
473.667,1.026
473.697,0.985
473.727,0.976
473.757,1.016
473.787,0.932
473.817,0.937
473.847,1.003
473.877,1.026
473.907,0.966
473.937,0.994
473.967,0.988
473.997,0.984
474.027,1.053
474.057,1.071
474.087,1.040
474.117,0.998
474.147,0.989
474.177,0.953
474.207,0.962
474.237,0.973
474.267,0.977
474.297,0.977
474.327,0.954
474.357,0.946
474.387,0.966
474.417,0.971
474.447,0.962
474.477,0.975
474.507,0.980
474.537,0.996
474.567,0.990
474.597,0.986
474.627,0.989
474.657,0.992
474.687,0.974
474.717,0.974
474.747,0.968
474.777,0.960
474.807,0.956
474.837,0.967
474.867,0.974
474.897,0.976
474.927,0.971
474.957,0.972
474.987,0.973
475.017,0.980
475.047,0.981
475.077,0.979
475.107,0.986
475.137,0.988
475.167,0.996
475.197,0.993
475.227,0.991
475.257,0.985
475.287,0.981
475.317,0.993
475.347,0.987
475.377,0.982
475.407,0.979
475.437,0.976
475.467,0.982
475.497,0.980
475.527,0.973
475.557,0.974
475.587,0.968
475.617,0.974
475.647,0.974
475.677,0.980
475.707,0.979
475.737,0.980
475.767,0.983
475.797,0.977
475.827,0.979
475.857,0.981
475.887,0.979
475.917,0.979
475.947,0.978
475.977,0.982
476.007,0.973
476.037,0.967
476.067,0.977
476.097,0.991
476.127,0.987
476.157,0.979
476.187,0.979
476.217,0.979
476.247,0.973
476.277,0.981
476.307,0.978
476.337,0.979
476.367,0.985
476.397,0.977
476.427,0.975
476.457,0.979
476.487,0.984
476.517,0.983
476.547,0.974
476.577,0.975
476.607,0.979
476.637,0.969
476.667,0.980
476.697,0.978
476.727,0.976
476.757,0.978
476.787,0.984
476.817,0.975
476.847,0.981
476.877,0.982
476.907,0.970
476.937,0.981
476.967,0.982
476.997,0.984
477.027,0.969
477.057,0.981
477.087,0.984
477.117,0.979
477.147,0.975
477.177,0.982
477.207,0.983
477.237,0.977
477.267,0.970
477.297,0.978
477.327,0.974
477.357,0.979
477.387,0.980
477.417,0.974
477.447,0.970
477.477,0.969
477.507,0.978
477.537,0.982
477.567,0.979
477.597,0.969
477.627,0.980
477.657,0.980
477.687,0.979
477.717,0.978
477.747,0.981
477.777,0.982
477.807,0.979
477.837,0.971
477.867,0.975
477.897,0.975
477.927,0.975
477.957,0.983
477.987,0.983
478.017,0.975
478.047,0.968
478.077,0.974
478.107,0.982
478.137,0.986
478.167,0.973
478.197,0.978
478.227,0.982
478.257,0.980
478.287,0.972
478.317,0.978
478.347,0.979
478.377,0.975
478.407,0.980
478.437,0.970
478.467,0.973
478.497,0.976
478.527,0.981
478.557,0.979
478.587,0.974
478.617,0.978
478.647,0.976
478.677,0.973
478.707,0.983
478.737,0.978
478.767,0.980
478.797,0.981
478.827,0.975
478.857,0.976
478.887,0.975
478.917,0.977
478.947,0.971
478.977,0.979
479.007,0.983
479.037,0.979
479.067,0.971
479.097,0.977
479.127,0.983
479.157,0.974
479.187,0.977
479.217,0.978
479.247,0.979
479.277,0.970
479.307,0.977
479.337,0.979
479.367,0.979
479.397,0.977
479.427,0.975
479.457,0.977
479.487,0.980
479.517,0.977
479.547,0.979
479.577,0.977
479.607,0.981
479.637,0.976
479.667,0.973
479.697,0.972
479.727,0.979
479.757,0.979
479.787,0.977
479.817,0.981
479.847,0.983
479.877,0.980
479.907,0.968
479.937,0.980
479.967,0.978
479.997,0.982
480.027,0.981
480.057,0.976
480.087,0.978
480.117,0.975
480.147,0.978
480.177,0.974
480.207,0.979
480.237,0.976
480.267,0.979
480.297,0.981
480.327,0.982
480.357,0.984
480.387,0.979
480.417,0.975
480.447,0.977
480.477,0.979
480.507,0.972
480.537,0.979
480.567,0.980
480.597,0.980
480.627,0.973
480.657,0.978
480.687,0.973
480.717,0.976
480.747,0.982
480.777,0.975
480.807,0.977
480.837,0.974
480.867,0.977
480.897,0.976
480.927,0.978
480.957,0.979
480.987,0.974
481.017,0.976
481.047,0.980
481.077,0.980
481.107,0.979
481.137,0.970
481.167,0.975
481.197,0.981
481.227,0.978
481.257,0.979
481.287,0.982
481.317,0.980
481.347,0.972
481.377,0.975
481.407,0.971
481.437,0.975
481.467,0.979
481.497,0.980
481.527,0.981
481.557,0.977
481.587,0.971
481.617,0.975
481.647,0.979
481.677,0.977
481.707,0.975
481.737,0.976
481.767,0.978
481.797,0.983
481.827,0.975
481.857,0.979
481.887,0.972
481.917,0.978
481.947,0.975
481.977,0.976
482.007,0.981
482.037,0.984
482.067,0.976
482.097,0.979
482.127,0.971
482.157,0.977
482.187,0.983
482.217,0.981
482.247,0.974
482.277,0.975
482.307,0.977
482.337,0.980
482.367,0.977
482.397,0.973
482.427,0.974
482.457,0.979
482.487,0.977
482.517,0.979
482.547,0.978
482.577,0.972
482.607,0.973
482.637,0.981
482.667,0.980
482.697,0.978
482.727,0.981
482.757,0.981
482.787,0.976
482.817,0.975
482.847,0.978
482.877,0.981
482.907,0.978
482.937,0.976
482.967,0.975
482.997,0.983
483.027,0.978
483.057,0.976
483.087,0.979
483.117,0.978
483.147,0.980
483.177,0.980
483.207,0.983
483.237,0.983
483.267,0.974
483.297,0.979
483.327,0.978
483.357,0.977
483.387,0.980
483.417,0.982
483.447,0.974
483.477,0.975
483.507,0.971
483.537,0.974
483.567,0.980
483.597,0.977
483.627,0.980
483.657,0.979
483.687,0.977
483.717,0.974
483.747,0.977
483.777,0.979
483.807,0.980
483.837,0.981
483.867,0.975
483.897,0.978
483.927,0.977
483.957,0.979
483.987,0.976
484.017,0.977
484.047,0.983
484.077,0.979
484.107,0.976
484.137,0.972
484.167,0.977
484.197,0.980
484.227,0.978
484.257,0.984
484.287,0.981
484.317,0.978
484.347,0.975
484.377,0.976
484.407,0.978
484.437,0.979
484.467,0.981
484.497,0.978
484.527,0.974
484.557,0.981
484.587,0.977
484.617,0.977
484.647,0.972
484.677,0.981
484.707,0.979
484.737,0.983
484.767,0.973
484.797,0.974
484.827,0.980
484.857,0.980
484.887,0.979
484.917,0.979
484.947,0.975
484.977,0.970
485.007,0.980
485.037,0.981
485.067,0.977
485.097,0.980
485.127,0.978
485.157,0.981
485.187,0.980
485.217,0.985
485.247,0.977
485.277,0.979
485.307,0.975
485.337,0.979
485.367,0.969
485.397,0.981
485.427,0.977
485.457,0.977
485.487,0.974
485.517,0.981
485.547,0.978
485.577,0.978
485.607,0.978
485.637,0.979
485.667,0.974
485.697,0.981
485.727,0.982
485.757,0.980
485.787,0.977
485.817,0.972
485.847,0.980
485.877,0.978
485.907,0.979
485.937,0.976
485.967,0.976
485.997,0.984
486.027,0.978
486.057,0.981
486.087,0.978
486.117,0.975
486.147,0.978
486.177,0.975
486.207,0.979
486.237,0.979
486.267,0.977
486.297,0.984
486.327,0.981
486.357,0.980
486.387,0.977
486.417,0.975
486.447,0.979
486.477,0.977
486.507,0.971
486.537,0.978
486.567,0.981
486.597,0.979
486.627,0.978
486.657,0.977
486.687,0.976
486.717,0.979
486.747,0.973
486.777,0.978
486.807,0.980
486.837,0.971
486.867,0.980
486.897,0.985
486.927,0.977
486.957,0.978
486.987,0.979
487.017,0.973
487.047,0.976
487.077,0.979
487.107,0.980
487.137,0.980
487.167,0.978
487.197,0.978
487.227,0.979
487.257,0.978
487.287,0.977
487.317,0.976
487.347,0.978
487.377,0.981
487.407,0.979
487.437,0.974
487.467,0.975
487.497,0.978
487.527,0.974
487.557,0.979
487.587,0.980
487.617,0.978
487.647,0.970
487.677,0.978
487.707,0.981
487.737,0.977
487.767,0.974
487.797,0.977
487.827,0.977
487.857,0.978
487.887,0.978
487.917,0.974
487.947,0.980
487.977,0.978
488.007,0.978
488.037,0.979
488.067,0.981
488.097,0.979
488.127,0.984
488.157,0.973
488.187,0.981
488.217,0.983
488.247,0.980
488.277,0.981
488.307,0.978
488.337,0.975
488.367,0.977
488.397,0.972
488.427,0.977
488.457,0.983
488.487,0.980
488.517,0.976
488.547,0.977
488.577,0.979
488.607,0.974
488.637,0.973
488.667,0.976
488.697,0.975
488.727,0.976
488.757,0.984
488.787,0.986
488.817,0.984
488.847,0.981
488.877,0.968
488.907,0.975
488.937,0.980
488.967,0.973
488.997,0.980
489.027,0.991
489.057,0.976
489.087,0.980
489.117,0.977
489.147,0.978
489.177,0.977
489.207,0.975
489.237,0.976
489.267,0.982
489.297,0.979
489.327,0.980
489.357,0.980
489.387,0.975
489.417,0.976
489.447,0.979
489.477,0.981
489.507,0.987
489.537,0.991
489.567,0.972
489.597,0.974
489.627,0.982
489.657,0.974
489.687,0.975
489.717,0.988
489.747,0.982
489.777,0.975
489.807,0.979
489.837,0.976
489.867,0.982
489.897,0.984
489.927,0.977
489.957,0.978
489.987,0.975
490.017,0.977
490.047,0.981
490.077,0.975
490.107,0.982
490.137,0.985
490.167,0.986
490.197,0.973
490.227,0.972
490.257,0.977
490.287,0.985
490.317,0.981
490.347,0.979
490.377,0.980
490.407,0.976
490.437,0.976
490.467,0.972
490.497,0.979
490.527,0.979
490.557,0.980
490.587,0.981
490.617,0.980
490.647,0.978
490.677,0.972
490.707,0.971
490.737,0.983
490.767,0.981
490.797,0.979
490.827,0.983
490.857,0.982
490.887,0.976
490.917,0.975
490.947,0.978
490.977,0.981
491.007,0.981
491.037,0.978
491.067,0.980
491.097,0.980
491.127,0.981
491.157,0.983
491.187,0.977
491.217,0.978
491.247,0.976
491.277,0.977
491.307,0.975
491.337,0.979
491.367,0.982
491.397,0.983
491.427,0.978
491.457,0.974
491.487,0.978
491.517,0.983
491.547,0.976
491.577,0.978
491.607,0.985
491.637,0.978
491.667,0.979
491.697,0.978
491.727,0.978
491.757,0.980
491.787,0.976
491.817,0.979
491.847,0.980
491.877,0.978
491.907,0.975
491.937,0.974
491.967,0.978
491.997,0.981
492.027,0.984
492.057,0.969
492.087,0.979
492.117,0.981
492.147,0.981
492.177,0.980
492.207,0.982
492.237,0.978
492.267,0.976
492.297,0.979
492.327,0.976
492.357,0.979
492.387,0.980
492.417,0.979
492.447,0.977
492.477,0.977
492.507,0.978
492.537,0.980
492.567,0.978
492.597,0.980
492.627,0.979
492.657,0.971
492.687,0.980
492.717,0.979
492.747,0.979
492.777,0.980
492.807,0.984
492.837,0.982
492.867,0.980
492.897,0.980
492.927,0.981
492.957,0.979
492.987,0.978
493.017,0.982
493.047,0.976
493.077,0.977
493.107,0.979
493.137,0.975
493.167,0.976
493.197,0.981
493.227,0.981
493.257,0.979
493.287,0.973
493.317,0.981
493.347,0.981
493.377,0.978
493.407,0.980
493.437,0.982
493.467,0.975
493.497,0.970
493.527,0.975
493.557,0.981
493.587,0.980
493.617,0.978
493.647,0.980
493.677,0.979
493.707,0.981
493.737,0.980
493.767,0.980
493.797,0.979
493.827,0.979
493.857,0.978
493.887,0.979
493.917,0.979
493.947,0.976
493.977,0.981
494.007,0.979
494.037,0.981
494.067,0.982
494.097,0.985
494.127,0.981
494.157,0.981
494.187,0.976
494.217,0.975
494.247,0.984
494.277,0.979
494.307,0.976
494.337,0.977
494.367,0.977
494.397,0.975
494.427,0.983
494.457,0.981
494.487,0.982
494.517,0.983
494.547,0.979
494.577,0.973
