df_hash,22ZHK4.JCYLLW
418.840,1.021
418.870,1.020
418.900,1.021
418.930,1.017
418.960,1.023
418.990,1.015
419.020,1.019
419.050,1.026
419.080,1.023
419.110,1.021
419.140,1.019
419.170,1.018
419.200,1.018
419.230,1.025
419.260,1.018
419.290,1.018
419.320,1.019
419.350,1.019
419.380,1.026
419.410,1.025
419.440,1.023
419.470,1.022
419.500,1.020
419.530,1.021
419.560,1.024
419.590,1.026
419.620,1.021
419.650,1.026
419.680,1.022
419.710,1.022
419.740,1.015
419.770,1.023
419.800,1.021
419.830,1.029
419.860,1.024
419.890,1.021
419.920,1.018
419.950,1.019
419.980,1.024
420.010,1.024
420.040,1.025
420.070,1.023
420.100,1.021
420.130,1.016
420.160,1.024
420.190,1.024
420.220,1.018
420.250,1.021
420.280,1.021
420.310,1.019
420.340,1.019
420.370,1.024
420.400,1.021
420.430,1.023
420.460,1.024
420.490,1.025
420.520,1.018
420.550,1.019
420.580,1.020
420.610,1.024
420.640,1.023
420.670,1.026
420.700,1.021
420.730,1.022
420.760,1.022
420.790,1.023
420.820,1.021
420.850,1.018
420.880,1.026
420.910,1.027
420.940,1.025
420.970,1.026
421.000,1.028
421.030,1.013
421.060,1.019
421.090,1.023
421.120,1.021
421.150,1.025
421.180,1.021
421.210,1.014
421.240,1.031
421.270,1.027
421.300,1.025
421.330,1.022
421.360,1.022
421.390,1.021
421.420,1.022
421.450,1.019
421.480,1.017
421.510,1.014
421.540,1.021
421.570,1.015
421.600,1.027
421.630,1.024
421.660,1.028
421.690,1.024
421.720,1.017
421.750,1.020
421.780,1.018
421.810,1.029
421.840,1.028
421.870,1.021
421.900,1.020
421.930,1.021
421.960,1.020
421.990,1.019
422.020,1.020
422.050,1.024
422.080,1.028
422.110,1.022
422.140,1.021
422.170,1.023
422.200,1.019
422.230,1.022
422.260,1.019
422.290,1.015
422.320,1.012
422.350,1.014
422.380,1.021
422.410,1.026
422.440,1.020
422.470,1.020
422.500,1.021
422.530,1.022
422.560,1.020
422.590,1.026
422.620,1.024
422.650,1.019
422.680,1.021
422.710,1.022
422.740,1.026
422.770,1.026
422.800,1.021
422.830,1.020
422.860,1.018
422.890,1.021
422.920,1.021
422.950,1.024
422.980,1.021
423.010,1.021
423.040,1.024
423.070,1.022
423.100,1.021
423.130,1.025
423.160,1.019
423.190,1.026
423.220,1.018
423.250,1.022
423.280,1.024
423.310,1.018
423.340,1.022
423.370,1.025
423.400,1.022
423.430,1.025
423.460,1.020
423.490,1.017
423.520,1.019
423.550,1.022
423.580,1.020
423.610,1.021
423.640,1.022
423.670,1.021
423.700,1.022
423.730,1.023
423.760,1.021
423.790,1.021
423.820,1.022
423.850,1.019
423.880,1.024
423.910,1.020
423.940,1.022
423.970,1.021
424.000,1.023
424.030,1.024
424.060,1.023
424.090,1.021
424.120,1.020
424.150,1.021
424.180,1.023
424.210,1.024
424.240,1.021
424.270,1.026
424.300,1.016
424.330,1.020
424.360,1.023
424.390,1.021
424.420,1.024
424.450,1.021
424.480,1.021
424.510,1.022
424.540,1.022
424.570,1.020
424.600,1.017
424.630,1.024
424.660,1.026
424.690,1.022
424.720,1.021
424.750,1.023
424.780,1.021
424.810,1.021
424.840,1.021
424.870,1.025
424.900,1.024
424.930,1.020
424.960,1.022
424.990,1.023
425.020,1.021
425.050,1.023
425.080,1.021
425.110,1.018
425.140,1.020
425.170,1.024
425.200,1.021
425.230,1.020
425.260,1.019
425.290,1.022
425.320,1.024
425.350,1.023
425.380,1.021
425.410,1.021
425.440,1.022
425.470,1.021
425.500,1.022
425.530,1.021
425.560,1.023
425.590,1.023
425.620,1.021
425.650,1.021
425.680,1.021
425.710,1.024
425.740,1.026
425.770,1.019
425.800,1.022
425.830,1.021
425.860,1.022
425.890,1.023
425.920,1.018
425.950,1.020
425.980,1.017
426.010,1.022
426.040,1.021
426.070,1.022
426.100,1.025
426.130,1.020
426.160,1.023
426.190,1.024
426.220,1.021
426.250,1.022
426.280,1.020
426.310,1.021
426.340,1.023
426.370,1.024
426.400,1.019
426.430,1.025
426.460,1.022
426.490,1.026
426.520,1.021
426.550,1.023
426.580,1.022
426.610,1.021
426.640,1.027
426.670,1.023
426.700,1.024
426.730,1.025
426.760,1.023
426.790,1.018
426.820,1.025
426.850,1.024
426.880,1.021
426.910,1.021
426.940,1.019
426.970,1.018
427.000,1.027
427.030,1.022
427.060,1.023
427.090,1.021
427.120,1.023
427.150,1.026
427.180,1.027
427.210,1.024
427.240,1.022
427.270,1.021
427.300,1.026
427.330,1.018
427.360,1.021
427.390,1.024
427.420,1.021
427.450,1.020
427.480,1.022
427.510,1.024
427.540,1.023
427.570,1.030
427.600,1.017
427.630,1.023
427.660,1.024
427.690,1.023
427.720,1.022
427.750,1.021
427.780,1.021
427.810,1.024
427.840,1.025
427.870,1.025
427.900,1.023
427.930,1.021
427.960,1.019
427.990,1.023
428.020,1.021
428.050,1.021
428.080,1.022
428.110,1.019
428.140,1.022
428.170,1.021
428.200,1.021
428.230,1.021
428.260,1.025
428.290,1.019
428.320,1.021
428.350,1.023
428.380,1.024
428.410,1.026
428.440,1.021
428.470,1.019
428.500,1.010
428.530,1.020
428.560,1.026
428.590,1.021
428.620,1.022
428.650,1.017
428.680,1.023
428.710,1.026
428.740,1.030
428.770,1.025
428.800,1.019
428.830,1.022
428.860,1.021
428.890,1.021
428.920,1.021
428.950,1.027
428.980,1.028
429.010,1.024
429.040,1.021
429.070,1.022
429.100,1.025
429.130,1.023
429.160,1.021
429.190,1.021
429.220,1.017
429.250,1.017
429.280,1.018
429.310,1.019
429.340,1.024
429.370,1.021
429.400,1.019
429.430,1.021
429.460,1.027
429.490,1.024
429.520,1.023
429.550,1.022
429.580,1.021
429.610,1.025
429.640,1.021
429.670,1.021
429.700,1.021
429.730,1.021
429.760,1.023
429.790,1.021
429.820,1.021
429.850,1.024
429.880,1.025
429.910,1.025
429.940,1.019
429.970,1.021
430.000,1.021
430.030,1.021
430.060,1.023
430.090,1.021
430.120,1.021
430.150,1.021
430.180,1.023
430.210,1.019
430.240,1.024
430.270,1.029
430.300,1.023
430.330,1.015
430.360,1.025
430.390,1.021
430.420,1.023
430.450,1.021
430.480,1.020
430.510,1.021
430.540,1.023
430.570,1.021
430.600,1.021
430.630,1.017
430.660,1.021
430.690,1.019
430.720,1.020
430.750,1.024
430.780,1.022
430.810,1.022
430.840,1.023
430.870,1.023
430.900,1.025
430.930,1.026
430.960,1.019
430.990,1.026
431.020,1.021
431.050,1.026
431.080,1.023
431.110,1.022
431.140,1.022
431.170,1.025
431.200,1.024
431.230,1.024
431.260,1.028
431.290,1.017
431.320,1.024
431.350,1.027
431.380,1.025
431.410,1.023
431.440,1.021
431.470,1.021
431.500,1.022
431.530,1.022
431.560,1.020
431.590,1.020
431.620,1.020
431.650,1.021
431.680,1.022
431.710,1.024
431.740,1.021
431.770,1.023
431.800,1.022
431.830,1.023
431.860,1.022
431.890,1.021
431.920,1.018
431.950,1.024
431.980,1.019
432.010,1.022
432.040,1.024
432.070,1.029
432.100,1.021
432.130,1.018
432.160,1.024
432.190,1.027
432.220,1.024
432.250,1.022
432.280,1.021
432.310,1.017
432.340,1.026
432.370,1.027
432.400,1.022
432.430,1.022
432.460,1.020
432.490,1.021
432.520,1.024
432.550,1.022
432.580,1.023
432.610,1.021
432.640,1.019
432.670,1.021
432.700,1.021
432.730,1.028
432.760,1.020
432.790,1.020
432.820,1.025
432.850,1.024
432.880,1.021
432.910,1.021
432.940,1.021
432.970,1.021
433.000,1.023
433.030,1.022
433.060,1.026
433.090,1.021
433.120,1.020
433.150,1.021
433.180,1.024
433.210,1.023
433.240,1.024
433.270,1.024
433.300,1.016
433.330,1.022
433.360,1.027
433.390,1.023
433.420,1.021
433.450,1.021
433.480,1.025
433.510,1.025
433.540,1.023
433.570,1.021
433.600,1.021
433.630,1.024
433.660,1.024
433.690,1.021
433.720,1.021
433.750,1.021
433.780,1.022
433.810,1.025
433.840,1.021
433.870,1.022
433.900,1.021
433.930,1.023
433.960,1.021
433.990,1.024
434.020,1.021
434.050,1.025
434.080,1.021
434.110,1.021
434.140,1.027
434.170,1.024
434.200,1.023
434.230,1.021
434.260,1.026
434.290,1.018
434.320,1.025
434.350,1.023
434.380,1.021
434.410,1.024
434.440,1.023
434.470,1.022
434.500,1.022
434.530,1.022
434.560,1.021
434.590,1.018
434.620,1.022
434.650,1.021
434.680,1.022
434.710,1.023
434.740,1.021
434.770,1.020
434.800,1.020
434.830,1.023
434.860,1.021
434.890,1.024
434.920,1.019
434.950,1.022
434.980,1.023
435.010,1.015
435.040,1.024
435.070,1.025
435.100,1.025
435.130,1.022
435.160,1.023
435.190,1.014
435.220,1.023
435.250,1.025
435.280,1.021
435.310,1.020
435.340,1.021
435.370,1.022
435.400,1.025
435.430,1.021
435.460,1.022
435.490,1.021
435.520,1.021
435.550,1.023
435.580,1.023
435.610,1.021
435.640,1.023
435.670,1.022
435.700,1.025
435.730,1.024
435.760,1.024
435.790,1.019
435.820,1.021
435.850,1.022
435.880,1.015
435.910,1.021
435.940,1.026
435.970,1.025
436.000,1.024
436.030,1.024
436.060,1.018
436.090,1.021
436.120,1.027
436.150,1.021
436.180,1.020
436.210,1.021
436.240,1.021
436.270,1.023
436.300,1.021
436.330,1.024
436.360,1.026
436.390,1.023
436.420,1.025
436.450,1.021
436.480,1.025
436.510,1.026
436.540,1.022
436.570,1.019
436.600,1.023
436.630,1.019
436.660,1.026
436.690,1.023
436.720,1.018
436.750,1.022
436.780,1.021
436.810,1.023
436.840,1.036
436.870,1.049
436.900,1.022
436.930,1.010
436.960,1.013
436.990,1.012
437.020,1.015
437.050,1.025
437.080,1.024
437.110,1.020
437.140,1.020
437.170,1.026
437.200,1.023
437.230,1.021
437.260,1.019
437.290,1.023
437.320,1.018
437.350,1.021
437.380,1.025
437.410,1.021
437.440,1.021
437.470,1.023
437.500,1.020
437.530,1.019
437.560,1.023
437.590,1.022
437.620,1.025
437.650,1.023
437.680,1.021
437.710,1.020
437.740,1.024
437.770,1.023
437.800,1.022
437.830,1.022
437.860,1.021
437.890,1.023
437.920,1.023
437.950,1.021
437.980,1.024
438.010,1.021
438.040,1.021
438.070,1.019
438.100,1.021
438.130,1.021
438.160,1.026
438.190,1.021
438.220,1.026
438.250,1.021
438.280,1.023
438.310,1.021
438.340,1.024
438.370,1.021
438.400,1.022
438.430,1.024
438.460,1.022
438.490,1.027
438.520,1.016
438.550,1.023
438.580,1.026
438.610,1.025
438.640,1.021
438.670,1.022
438.700,1.026
438.730,1.022
438.760,1.021
438.790,1.019
438.820,1.022
438.850,1.023
438.880,1.021
438.910,1.021
438.940,1.025
438.970,1.020
439.000,1.021
439.030,1.024
439.060,1.026
439.090,1.021
439.120,1.027
439.150,1.021
439.180,1.024
439.210,1.023
439.240,1.019
439.270,1.022
439.300,1.024
439.330,1.022
439.360,1.023
439.390,1.028
439.420,1.016
439.450,1.022
439.480,1.027
439.510,1.022
439.540,1.021
439.570,1.021
439.600,1.023
439.630,1.022
439.660,1.021
439.690,1.021
439.720,1.021
439.750,1.021
439.780,1.022
439.810,1.022
439.840,1.020
439.870,1.023
439.900,1.024
439.930,1.021
439.960,1.021
439.990,1.024
440.020,1.018
440.050,1.022
440.080,1.021
440.110,1.025
440.140,1.019
440.170,1.024
440.200,1.023
440.230,1.024
440.260,1.024
440.290,1.025
440.320,1.028
440.350,1.017
440.380,1.019
440.410,1.025
440.440,1.021
440.470,1.022
440.500,1.021
440.530,1.023
440.560,1.020
440.590,1.020
440.620,1.021
440.650,1.020
440.680,1.019
440.710,1.024
440.740,1.025
440.770,1.026
440.800,1.027
440.830,1.020
440.860,1.022
440.890,1.020
440.920,1.021
440.950,1.023
440.980,1.018
441.010,1.021
441.040,1.024
441.070,1.019
441.100,1.020
441.130,1.021
441.160,1.020
441.190,1.021
441.220,1.020
441.250,1.017
441.280,1.017
441.310,1.028
441.340,1.024
441.370,1.021
441.400,1.022
441.430,1.022
441.460,1.022
441.490,1.021
441.520,1.020
441.550,1.021
441.580,1.024
441.610,1.024
441.640,1.023
441.670,1.022
441.700,1.021
441.730,1.026
441.760,1.022
441.790,1.018
441.820,1.023
441.850,1.029
441.880,1.019
441.910,1.020
441.940,1.019
441.970,1.023
442.000,1.025
442.030,1.017
442.060,1.019
442.090,1.021
442.120,1.025
442.150,1.023
442.180,1.021
442.210,1.019
442.240,1.022
442.270,1.027
442.300,1.020
442.330,1.021
442.360,1.018
442.390,1.022
442.420,1.022
442.450,1.024
442.480,1.024
442.510,1.021
442.540,1.022
442.570,1.024
442.600,1.023
442.630,1.021
442.660,1.025
442.690,1.023
442.720,1.022
442.750,1.024
442.780,1.021
442.810,1.019
442.840,1.022
442.870,1.021
442.900,1.018
442.930,1.023
442.960,1.026
442.990,1.021
443.020,1.021
443.050,1.020
443.080,1.021
443.110,1.023
443.140,1.025
443.170,1.027
443.200,1.018
443.230,1.024
443.260,1.023
443.290,1.025
443.320,1.022
443.350,1.021
443.380,1.023
443.410,1.026
443.440,1.025
443.470,1.021
443.500,1.020
443.530,1.021
443.560,1.021
443.590,1.022
443.620,1.021
443.650,1.023
443.680,1.021
443.710,1.022
443.740,1.021
443.770,1.021
443.800,1.019
443.830,1.025
443.860,1.025
443.890,1.023
443.920,1.023
443.950,1.019
443.980,1.028
444.010,1.026
444.040,1.025
444.070,1.023
444.100,1.021
444.130,1.016
444.160,1.021
444.190,1.025
444.220,1.023
444.250,1.025
444.280,1.027
444.310,1.024
444.340,1.024
444.370,1.015
444.400,1.012
444.430,1.020
444.460,1.023
444.490,1.024
444.520,1.024
444.550,1.019
444.580,1.022
444.610,1.024
444.640,1.024
444.670,1.019
444.700,1.026
444.730,1.019
444.760,1.023
444.790,1.020
444.820,1.016
444.850,1.021
444.880,1.024
444.910,1.024
444.940,1.024
444.970,1.021
445.000,1.013
445.030,1.020
445.060,1.024
445.090,1.023
445.120,1.021
445.150,1.018
445.180,1.024
445.210,1.022
445.240,1.025
445.270,1.021
445.300,1.022
445.330,1.021
445.360,1.021
445.390,1.021
445.420,1.021
445.450,1.025
445.480,1.022
445.510,1.024
445.540,1.021
445.570,1.020
445.600,1.023
445.630,1.022
445.660,1.024
445.690,1.022
445.720,1.018
445.750,1.020
445.780,1.022
445.810,1.021
445.840,1.025
445.870,1.022
445.900,1.029
445.930,1.014
445.960,1.026
445.990,1.026
446.020,1.024
446.050,1.021
446.080,1.020
446.110,1.022
446.140,1.023
446.170,1.022
446.200,1.021
446.230,1.021
446.260,1.022
446.290,1.022
446.320,1.024
446.350,1.021
446.380,1.023
446.410,1.021
446.440,1.022
446.470,1.023
446.500,1.024
446.530,1.021
446.560,1.023
446.590,1.021
446.620,1.023
446.650,1.021
446.680,1.021
446.710,1.023
446.740,1.022
446.770,1.025
446.800,1.022
446.830,1.030
446.860,1.015
446.890,1.023
446.920,1.027
446.950,1.024
446.980,1.021
447.010,1.022
447.040,1.021
447.070,1.023
447.100,1.023
447.130,1.021
447.160,1.023
447.190,1.022
447.220,1.023
447.250,1.023
447.280,1.022
447.310,1.021
447.340,1.023
447.370,1.023
447.400,1.021
447.430,1.021
447.460,1.022
447.490,1.022
447.520,1.021
447.550,1.022
447.580,1.021
447.610,1.024
447.640,1.023
447.670,1.019
447.700,1.022
447.730,1.021
447.760,1.024
447.790,1.022
447.820,1.023
447.850,1.019
447.880,1.024
447.910,1.027
447.940,1.022
447.970,1.021
448.000,1.021
448.030,1.022
448.060,1.024
448.090,1.023
448.120,1.020
448.150,1.021
448.180,1.022
448.210,1.022
448.240,1.020
448.270,1.023
448.300,1.022
448.330,1.022
448.360,1.021
448.390,1.021
448.420,1.020
448.450,1.022
448.480,1.020
448.510,1.024
448.540,1.021
448.570,1.022
448.600,1.023
448.630,1.023
448.660,1.020
448.690,1.025
448.720,1.021
448.750,1.023
448.780,1.023
448.810,1.022
448.840,1.023
448.870,1.018
448.900,1.024
448.930,1.024
448.960,1.023
448.990,1.023
449.020,1.023
449.050,1.024
449.080,1.024
449.110,1.021
449.140,1.018
449.170,1.021
449.200,1.023
449.230,1.024
449.260,1.021
449.290,1.021
449.320,1.024
449.350,1.023
449.380,1.023
449.410,1.018
449.440,1.017
449.470,1.017
449.500,1.021
449.530,1.024
449.560,1.022
449.590,1.021
449.620,1.021
449.650,1.022
449.680,1.023
449.710,1.023
449.740,1.019
449.770,1.019
449.800,1.018
449.830,1.025
449.860,1.021
449.890,1.021
449.920,1.019
449.950,1.020
449.980,1.023
450.010,1.023
450.040,1.021
450.070,1.021
450.100,1.019
450.130,1.021
450.160,1.023
450.190,1.025
450.220,1.023
450.250,1.024
450.280,1.022
450.310,1.023
450.340,1.023
450.370,1.021
450.400,1.021
450.430,1.021
450.460,1.023
450.490,1.020
450.520,1.021
450.550,1.020
450.580,1.019
450.610,1.024
450.640,1.020
450.670,1.021
450.700,1.019
450.730,1.023
450.760,1.021
450.790,1.022
450.820,1.026
450.850,1.021
450.880,1.021
450.910,1.021
450.940,1.023
450.970,1.024
451.000,1.023
451.030,1.020
451.060,1.018
451.090,1.023
451.120,1.025
451.150,1.022
451.180,1.021
451.210,1.023
451.240,1.022
451.270,1.023
451.300,1.021
451.330,1.020
451.360,1.022
451.390,1.021
451.420,1.022
451.450,1.022
451.480,1.024
451.510,1.017
451.540,1.021
451.570,1.025
451.600,1.027
451.630,1.023
451.660,1.016
451.690,1.015
451.720,1.014
451.750,1.024
451.780,1.024
451.810,1.020
451.840,1.022
451.870,1.020
451.900,1.023
451.930,1.025
451.960,1.022
451.990,1.023
452.020,1.025
452.050,1.023
452.080,1.019
452.110,1.023
452.140,1.024
452.170,1.025
452.200,1.020
452.230,1.029
452.260,1.025
452.290,1.024
452.320,1.021
452.350,1.021
452.380,1.021
452.410,1.020
452.440,1.022
452.470,1.022
452.500,1.022
452.530,1.019
452.560,1.021
452.590,1.020
452.620,1.025
452.650,1.024
452.680,1.022
452.710,1.022
452.740,1.023
452.770,1.026
452.800,1.022
452.830,1.024
452.860,1.023
452.890,1.021
452.920,1.023
452.950,1.024
452.980,1.023
453.010,1.025
453.040,1.022
453.070,1.019
453.100,1.026
453.130,1.019
453.160,1.021
453.190,1.021
453.220,1.023
453.250,1.020
453.280,1.021
453.310,1.023
453.340,1.021
453.370,1.025
453.400,1.025
453.430,1.025
453.460,1.021
453.490,1.022
453.520,1.025
453.550,1.023
453.580,1.023
453.610,1.022
453.640,1.025
453.670,1.025
453.700,1.021
453.730,1.021
453.760,1.021
453.790,1.021
453.820,1.024
453.850,1.020
453.880,1.024
453.910,1.021
453.940,1.022
453.970,1.023
454.000,1.019
454.030,1.022
454.060,1.022
454.090,1.020
454.120,1.021
454.150,1.024
454.180,1.020
454.210,1.020
454.240,1.024
454.270,1.025
454.300,1.023
454.330,1.021
454.360,1.017
454.390,1.021
454.420,1.024
454.450,1.023
454.480,1.021
454.510,1.019
454.540,1.023
454.570,1.026
454.600,1.025
454.630,1.022
454.660,1.020
454.690,1.021
454.720,1.022
454.750,1.023
454.780,1.023
454.810,1.023
454.840,1.021
454.870,1.021
454.900,1.023
454.930,1.023
454.960,1.019
454.990,1.024
455.020,1.021
455.050,1.022
455.080,1.021
455.110,1.023
455.140,1.024
455.170,1.027
455.200,1.028
455.230,1.023
455.260,1.024
455.290,1.016
455.320,1.019
455.350,1.023
455.380,1.021
455.410,1.022
455.440,1.021
455.470,1.021
455.500,1.027
455.530,1.023
455.560,1.023
455.590,1.019
455.620,1.026
455.650,1.026
455.680,1.024
455.710,1.021
455.740,1.026
455.770,1.021
455.800,1.021
455.830,1.021
455.860,1.023
455.890,1.019
455.920,1.022
455.950,1.021
455.980,1.029
456.010,1.031
456.040,1.021
456.070,1.020
456.100,1.023
456.130,1.026
456.160,1.022
456.190,1.018
456.220,1.012
456.250,1.015
456.280,1.021
456.310,1.020
456.340,1.022
456.370,1.022
456.400,1.025
456.430,1.026
456.460,1.021
456.490,1.022
456.520,1.024
456.550,1.021
456.580,1.020
456.610,1.019
456.640,1.020
456.670,1.021
456.700,1.019
456.730,1.026
456.760,1.021
456.790,1.022
456.820,1.022
456.850,1.025
456.880,1.026
456.910,1.020
456.940,1.023
456.970,1.025
457.000,1.021
457.030,1.019
457.060,1.021
457.090,1.022
457.120,1.027
457.150,1.023
457.180,1.022
457.210,1.018
457.240,1.028
457.270,1.026
457.300,1.021
457.330,1.019
457.360,1.022
457.390,1.021
457.420,1.027
457.450,1.022
457.480,1.022
457.510,1.021
457.540,1.020
457.570,1.022
457.600,1.021
457.630,1.021
457.660,1.022
457.690,1.021
457.720,1.022
457.750,1.019
457.780,1.023
457.810,1.021
457.840,1.025
457.870,1.022
457.900,1.023
457.930,1.021
457.960,1.020
457.990,1.023
458.020,1.023
458.050,1.028
458.080,1.024
458.110,1.021
458.140,1.018
458.170,1.023
458.200,1.021
458.230,1.024
458.260,1.021
458.290,1.021
458.320,1.024
458.350,1.022
458.380,1.024
458.410,1.021
458.440,1.022
458.470,1.023
458.500,1.021
458.530,1.024
458.560,1.026
458.590,1.025
458.620,1.021
458.650,1.022
458.680,1.021
458.710,1.020
458.740,1.027
458.770,1.021
458.800,1.027
458.830,1.023
458.860,1.017
458.890,1.022
458.920,1.028
458.950,1.023
458.980,1.022
459.010,1.020
459.040,1.018
459.070,1.020
459.100,1.025
459.130,1.021
459.160,1.021
459.190,1.028
459.220,1.021
459.250,1.027
459.280,1.021
459.310,1.021
459.340,1.018
459.370,1.018
459.400,1.027
459.430,1.021
459.460,1.023
459.490,1.024
459.520,1.025
459.550,1.021
459.580,1.020
459.610,1.021
459.640,1.018
459.670,1.027
459.700,1.024
459.730,1.025
459.760,1.019
459.790,1.021
459.820,1.024
459.850,1.021
459.880,1.024
459.910,1.020
459.940,1.020
459.970,1.021
460.000,1.027
460.030,1.025
460.060,1.021
460.090,1.022
460.120,1.022
460.150,1.022
460.180,1.024
460.210,1.021
460.240,1.021
460.270,1.022
460.300,1.020
460.330,1.023
460.360,1.025
460.390,1.026
460.420,1.024
460.450,1.026
460.480,1.021
460.510,1.023
460.540,1.019
460.570,1.023
460.600,1.021
460.630,1.023
460.660,1.022
460.690,1.021
460.720,1.025
460.750,1.024
460.780,1.024
460.810,1.017
460.840,1.021
460.870,1.024
460.900,1.022
460.930,1.024
460.960,1.021
460.990,1.021
461.020,1.024
461.050,1.021
461.080,1.021
461.110,1.021
461.140,1.019
461.170,1.022
461.200,1.021
461.230,1.023
461.260,1.022
461.290,1.022
461.320,1.022
461.350,1.024
461.380,1.023
461.410,1.024
461.440,1.020
461.470,1.023
461.500,1.019
461.530,1.019
461.560,1.025
461.590,1.026
461.620,1.022
461.650,1.024
461.680,1.020
461.710,1.016
461.740,1.018
461.770,1.021
461.800,1.023
461.830,1.021
461.860,1.021
461.890,1.025
461.920,1.024
461.950,1.023
461.980,1.025
462.010,1.024
462.040,1.022
462.070,1.027
462.100,1.021
462.130,1.021
462.160,1.024
462.190,1.025
462.220,1.024
462.250,1.021
462.280,1.024
462.310,1.021
462.340,1.023
462.370,1.024
462.400,1.022
462.430,1.021
462.460,1.018
462.490,1.019
462.520,1.027
462.550,1.028
462.580,1.025
462.610,1.021
462.640,1.016
462.670,1.029
462.700,1.026
462.730,1.021
462.760,1.021
462.790,1.021
462.820,1.025
462.850,1.026
