df_hash,22ZHK4.Z5RDGQ
316.625,1.013
316.655,1.013
316.685,1.008
316.715,1.029
316.745,1.018
316.775,1.020
316.805,1.026
316.835,1.029
316.865,1.025
316.895,1.026
316.925,1.033
316.955,1.027
316.985,1.038
317.015,1.060
317.045,1.073
317.075,1.078
317.105,1.077
317.135,1.081
317.165,1.074
317.195,1.055
317.225,1.018
317.255,1.021
317.285,1.000
317.315,1.005
317.345,1.006
317.375,0.986
317.405,0.984
317.435,0.998
317.465,1.019
317.495,1.014
317.525,1.021
317.555,1.018
317.585,0.992
317.615,1.016
317.645,1.028
317.675,1.011
317.705,1.000
317.735,1.015
317.765,1.037
317.795,1.018
317.825,1.006
317.855,1.013
317.885,1.012
317.915,1.020
317.945,1.003
317.975,1.002
318.005,1.005
318.035,1.000
318.065,1.015
318.095,1.019
318.125,1.031
318.155,1.025
318.185,1.028
318.215,1.034
318.245,1.048
318.275,1.043
318.305,1.038
318.335,1.038
318.365,1.045
318.395,1.040
318.425,1.025
318.455,1.021
318.485,1.033
318.515,1.027
318.545,1.031
318.575,1.031
318.605,1.025
318.635,1.024
318.665,1.037
318.695,1.039
318.725,1.041
318.755,1.038
318.785,1.039
318.815,1.045
318.845,1.042
318.875,1.045
318.905,1.053
318.935,1.062
318.965,1.054
318.995,1.050
319.025,1.055
319.055,1.050
319.085,1.056
319.115,1.051
319.145,1.051
319.175,1.049
319.205,1.055
319.235,1.055
319.265,1.054
319.295,1.055
319.325,1.052
319.355,1.059
319.385,1.057
319.415,1.057
319.445,1.054
319.475,1.067
319.505,1.056
319.535,1.050
319.565,1.074
319.595,1.085
319.625,1.076
319.655,1.064
319.685,1.054
319.715,1.057
319.745,1.055
319.775,1.057
319.805,1.065
319.835,1.071
319.865,1.070
319.895,1.064
319.925,1.059
319.955,1.067
319.985,1.058
320.015,1.054
320.045,1.048
320.075,1.058
320.105,1.065
320.135,1.061
320.165,1.052
320.195,1.068
320.225,1.068
320.255,1.068
320.285,1.060
320.315,1.054
320.345,1.052
320.375,1.064
320.405,1.061
320.435,1.062
320.465,1.065
320.495,1.077
320.525,1.074
320.555,1.068
320.585,1.064
320.615,1.062
320.645,1.061
320.675,1.058
320.705,1.063
320.735,1.062
320.765,1.062
320.795,1.059
320.825,1.070
320.855,1.080
320.885,1.073
320.915,1.063
320.945,1.064
320.975,1.059
321.005,1.061
321.035,1.062
321.065,1.065
321.095,1.066
321.125,1.069
321.155,1.067
321.185,1.074
321.215,1.065
321.245,1.066
321.275,1.063
321.305,1.062
321.335,1.062
321.365,1.065
321.395,1.062
321.425,1.062
321.455,1.059
321.485,1.073
321.515,1.077
321.545,1.065
321.575,1.063
321.605,1.062
321.635,1.064
321.665,1.067
321.695,1.062
321.725,1.061
321.755,1.066
321.785,1.068
321.815,1.072
321.845,1.075
321.875,1.067
321.905,1.063
321.935,1.063
321.965,1.063
321.995,1.063
322.025,1.053
322.055,1.061
322.085,1.059
322.115,1.062
322.145,1.081
322.175,1.080
322.205,1.066
322.235,1.065
322.265,1.058
322.295,1.062
322.325,1.020
322.355,1.034
322.385,1.091
322.415,1.100
322.445,1.092
322.475,1.083
322.505,1.065
322.535,1.053
322.565,1.040
322.595,1.044
322.625,1.060
322.655,1.058
322.685,1.054
322.715,1.051
322.745,1.057
322.775,1.063
322.805,1.080
322.835,1.077
322.865,1.066
322.895,1.067
322.925,1.058
322.955,1.071
322.985,1.060
323.015,1.062
323.045,1.067
323.075,1.074
323.105,1.066
323.135,1.073
323.165,1.077
323.195,1.065
323.225,1.039
323.255,1.022
323.285,1.044
323.315,1.040
323.345,1.032
323.375,1.043
323.405,1.048
323.435,1.063
323.465,1.062
323.495,1.034
323.525,1.026
323.555,1.028
323.585,1.035
323.615,1.042
323.645,1.047
323.675,1.033
323.705,1.023
323.735,1.021
323.765,1.008
323.795,1.023
323.825,1.036
323.855,1.049
323.885,1.041
323.915,1.047
323.945,1.042
323.975,1.029
324.005,1.024
324.035,1.016
324.065,1.015
324.095,1.017
324.125,1.027
324.155,1.071
324.185,1.078
324.215,1.056
324.245,1.047
324.275,1.037
324.305,1.030
324.335,1.022
324.365,1.029
324.395,1.045
324.425,1.076
324.455,1.083
324.485,1.073
324.515,1.079
324.545,1.094
324.575,1.074
324.605,1.062
324.635,1.070
324.665,1.058
324.695,1.062
324.725,1.058
324.755,1.053
324.785,1.061
324.815,1.075
324.845,1.073
324.875,1.081
324.905,1.080
324.935,1.081
324.965,1.072
324.995,1.078
325.025,1.069
325.055,1.064
325.085,1.067
325.115,1.065
325.145,1.065
325.175,1.074
325.205,1.072
325.235,1.064
325.265,1.058
325.295,1.047
325.325,1.019
325.355,1.000
325.385,0.954
325.415,0.997
325.445,1.037
325.475,1.082
325.505,1.089
325.535,1.089
325.565,1.077
325.595,1.046
325.625,1.051
325.655,1.053
325.685,1.056
325.715,1.065
325.745,1.061
325.775,1.060
325.805,1.052
325.835,1.067
325.865,1.053
325.895,1.052
325.925,1.040
325.955,1.028
325.985,1.024
326.015,1.031
326.045,1.033
326.075,1.048
326.105,1.067
326.135,1.089
326.165,1.097
326.195,1.083
326.225,1.082
326.255,1.089
326.285,1.091
326.315,1.089
326.345,1.057
326.375,1.036
326.405,1.007
326.435,1.010
326.465,1.008
326.495,1.014
326.525,1.021
326.555,1.021
326.585,1.027
326.615,1.029
326.645,1.016
326.675,1.027
326.705,1.020
326.735,1.020
326.765,1.034
326.795,1.037
326.825,1.028
326.855,1.015
326.885,1.020
326.915,1.033
326.945,1.029
326.975,1.025
327.005,1.027
327.035,1.052
327.065,1.043
327.095,1.031
327.125,1.028
327.155,1.038
327.185,1.034
327.215,1.025
327.245,1.014
327.275,1.035
327.305,1.041
327.335,1.051
327.365,1.039
327.395,1.045
327.425,1.060
327.455,1.073
327.485,1.065
327.515,1.058
327.545,1.062
327.575,1.053
327.605,1.055
327.635,1.066
327.665,1.061
327.695,1.052
327.725,1.056
327.755,1.063
327.785,1.065
327.815,1.068
327.845,1.071
327.875,1.073
327.905,1.077
327.935,1.068
327.965,1.068
327.995,1.076
328.025,1.066
328.055,1.072
328.085,1.071
328.115,1.077
328.145,1.072
328.175,1.076
328.205,1.086
328.235,1.081
328.265,1.076
328.295,1.072
328.325,1.073
328.355,1.079
328.385,1.082
328.415,1.078
328.445,1.075
328.475,1.073
328.505,1.072
328.535,1.069
328.565,1.064
328.595,1.064
328.625,1.079
328.655,1.076
328.685,1.070
328.715,1.064
328.745,1.076
328.775,1.072
328.805,1.067
328.835,1.064
328.865,1.062
328.895,1.069
328.925,1.066
328.955,1.071
328.985,1.066
329.015,1.064
329.045,1.064
329.075,1.079
329.105,1.074
329.135,1.066
329.165,1.068
329.195,1.069
329.225,1.074
329.255,1.069
329.285,1.068
329.315,1.069
329.345,1.068
329.375,1.068
329.405,1.064
329.435,1.070
329.465,1.070
329.495,1.069
329.525,1.064
329.555,1.061
329.585,1.067
329.615,1.071
329.645,1.071
329.675,1.067
329.705,1.064
329.735,1.071
329.765,1.075
329.795,1.077
329.825,1.073
329.855,1.068
329.885,1.070
329.915,1.069
329.945,1.065
329.975,1.063
330.005,1.071
330.035,1.087
330.065,1.106
330.095,1.110
330.125,1.093
330.155,1.072
330.185,1.031
330.215,1.037
330.245,1.062
330.275,1.066
330.305,1.059
330.335,1.064
330.365,1.063
330.395,1.038
330.425,1.033
330.455,1.033
330.485,1.030
330.515,1.038
330.545,1.043
330.575,1.050
330.605,1.050
330.635,1.052
330.665,1.055
330.695,1.046
330.725,1.040
330.755,1.047
330.785,1.055
330.815,1.054
330.845,1.049
330.875,1.044
330.905,1.049
330.935,1.053
330.965,1.053
330.995,1.051
331.025,1.051
331.055,1.047
331.085,1.051
331.115,1.053
331.145,1.047
331.175,1.043
331.205,1.044
331.235,1.045
331.265,1.043
331.295,1.043
331.325,1.045
331.355,1.047
331.385,1.044
331.415,1.056
331.445,1.056
331.475,1.051
331.505,1.055
331.535,1.055
331.565,1.058
331.595,1.058
331.625,1.056
331.655,1.056
331.685,1.041
331.715,1.041
331.745,1.048
331.775,1.052
331.805,1.047
331.835,1.052
331.865,1.064
331.895,1.064
331.925,1.066
331.955,1.062
331.985,1.055
332.015,1.049
332.045,1.044
332.075,1.033
332.105,1.028
332.135,1.026
332.165,1.040
332.195,1.047
332.225,1.037
332.255,1.043
332.285,1.033
332.315,1.026
332.345,1.050
332.375,1.066
332.405,1.050
332.435,1.059
332.465,1.050
332.495,1.061
332.525,1.067
332.555,1.042
332.585,1.041
332.615,1.049
332.645,1.043
332.675,1.047
332.705,1.049
332.735,1.043
332.765,1.041
332.795,1.048
332.825,1.043
332.855,1.034
332.885,1.033
332.915,1.057
332.945,1.047
332.975,1.036
333.005,1.045
333.035,1.044
333.065,1.031
333.095,1.044
333.125,1.045
333.155,1.034
333.185,1.032
333.215,1.049
333.245,1.037
333.275,1.028
333.305,1.040
333.335,1.035
333.365,1.040
333.395,1.037
333.425,1.030
333.455,1.037
333.485,1.045
333.515,1.050
333.545,1.043
333.575,1.029
333.605,1.031
333.635,1.034
333.665,1.021
333.695,1.022
333.725,1.031
333.755,1.049
333.785,1.048
333.815,1.025
333.845,1.039
333.875,1.046
333.905,1.035
333.935,1.032
333.965,1.026
333.995,1.021
334.025,1.025
334.055,1.027
334.085,1.036
334.115,1.036
334.145,1.039
334.175,1.036
334.205,1.044
334.235,1.036
334.265,1.043
334.295,1.048
334.325,1.035
334.355,1.037
334.385,1.045
334.415,1.038
334.445,1.036
334.475,1.033
334.505,1.041
334.535,1.049
334.565,1.041
334.595,1.037
334.625,1.041
334.655,1.039
334.685,1.035
334.715,1.038
334.745,1.043
334.775,1.045
334.805,1.043
334.835,1.041
334.865,1.038
334.895,1.045
334.925,1.045
334.955,1.050
334.985,1.047
335.015,1.046
335.045,1.040
335.075,1.041
335.105,1.049
335.135,1.051
335.165,1.046
335.195,1.049
335.225,1.052
335.255,1.055
335.285,1.055
335.315,1.058
335.345,1.053
335.375,1.056
335.405,1.055
335.435,1.052
335.465,1.050
335.495,1.056
335.525,1.058
335.555,1.051
335.585,1.055
335.615,1.062
335.645,1.059
335.675,1.054
335.705,1.056
335.735,1.050
335.765,1.054
335.795,1.051
335.825,1.049
335.855,1.055
335.885,1.060
335.915,1.055
335.945,1.058
335.975,1.062
336.005,1.064
336.035,1.057
336.065,1.058
336.095,1.055
336.125,1.056
336.155,1.061
336.185,1.048
336.215,1.051
336.245,1.061
336.275,1.062
336.305,1.057
336.335,1.056
336.365,1.059
336.395,1.061
336.425,1.058
336.455,1.059
336.485,1.060
336.515,1.057
336.545,1.059
336.575,1.062
336.605,1.062
336.635,1.054
336.665,1.056
336.695,1.056
336.725,1.057
336.755,1.055
336.785,1.061
336.815,1.050
336.845,1.050
336.875,1.065
336.905,1.067
336.935,1.060
336.965,1.056
336.995,1.054
337.025,1.059
337.055,1.062
337.085,1.055
337.115,1.058
337.145,1.059
337.175,1.060
337.205,1.060
337.235,1.059
337.265,1.060
337.295,1.059
337.325,1.057
337.355,1.062
337.385,1.056
337.415,1.056
337.445,1.059
337.475,1.054
337.505,1.055
337.535,1.064
337.565,1.062
337.595,1.057
337.625,1.057
337.655,1.058
337.685,1.057
337.715,1.056
337.745,1.055
337.775,1.060
337.805,1.061
337.835,1.057
337.865,1.059
337.895,1.061
337.925,1.062
337.955,1.058
337.985,1.058
338.015,1.055
338.045,1.055
338.075,1.062
338.105,1.058
338.135,1.057
338.165,1.056
338.195,1.062
338.225,1.062
338.255,1.055
338.285,1.054
338.315,1.056
338.345,1.062
338.375,1.062
338.405,1.054
338.435,1.058
338.465,1.059
338.495,1.057
338.525,1.060
338.555,1.059
338.585,1.060
338.615,1.056
338.645,1.055
338.675,1.056
338.705,1.059
338.735,1.054
338.765,1.058
338.795,1.062
338.825,1.062
338.855,1.062
338.885,1.062
338.915,1.064
338.945,1.053
338.975,1.056
339.005,1.057
339.035,1.058
339.065,1.058
339.095,1.056
339.125,1.057
339.155,1.056
339.185,1.060
339.215,1.058
339.245,1.055
339.275,1.057
339.305,1.057
339.335,1.058
339.365,1.057
339.395,1.059
339.425,1.060
339.455,1.060
339.485,1.060
339.515,1.052
339.545,1.058
339.575,1.066
339.605,1.063
339.635,1.062
339.665,1.052
339.695,1.055
339.725,1.054
339.755,1.054
339.785,1.054
339.815,1.055
339.845,1.055
339.875,1.057
339.905,1.057
339.935,1.062
339.965,1.060
339.995,1.062
340.025,1.062
340.055,1.055
340.085,1.059
340.115,1.058
340.145,1.058
340.175,1.058
340.205,1.061
340.235,1.067
340.265,1.063
340.295,1.060
340.325,1.060
340.355,1.060
340.385,1.062
340.415,1.055
340.445,1.047
340.475,1.056
340.505,1.054
340.535,1.063
340.565,1.061
340.595,1.047
340.625,1.060
340.655,1.067
340.685,1.062
340.715,1.062
340.745,1.064
340.775,1.069
340.805,1.056
340.835,1.049
340.865,1.053
340.895,1.063
340.925,1.062
340.955,1.055
340.985,1.055
341.015,1.057
341.045,1.048
341.075,1.050
341.105,1.053
341.135,1.047
341.165,1.042
341.195,1.040
341.225,1.050
341.255,1.058
341.285,1.059
341.315,1.050
341.345,1.049
341.375,1.045
341.405,1.050
341.435,1.053
341.465,1.056
341.495,1.052
341.525,1.063
341.555,1.071
341.585,1.084
341.615,1.085
341.645,1.089
341.675,1.094
341.705,1.104
341.735,1.095
341.765,1.104
341.795,1.103
341.825,1.093
341.855,1.091
341.885,1.078
341.915,1.086
341.945,1.090
341.975,1.093
342.005,1.085
342.035,1.089
342.065,1.092
342.095,1.090
342.125,1.092
342.155,1.084
342.185,1.086
342.215,1.090
342.245,1.088
342.275,1.086
342.305,1.086
342.335,1.083
342.365,1.091
342.395,1.093
342.425,1.091
342.455,1.088
342.485,1.093
342.515,1.099
342.545,1.096
342.575,1.085
342.605,1.088
342.635,1.095
342.665,1.095
342.695,1.096
342.725,1.093
342.755,1.093
342.785,1.096
342.815,1.088
342.845,1.093
342.875,1.099
342.905,1.083
342.935,1.084
342.965,1.090
342.995,1.093
343.025,1.088
343.055,1.089
343.085,1.099
343.115,1.103
343.145,1.090
343.175,1.090
343.205,1.094
343.235,1.095
343.265,1.084
343.295,1.087
343.325,1.094
343.355,1.100
343.385,1.095
343.415,1.089
343.445,1.096
343.475,1.097
343.505,1.093
343.535,1.096
343.565,1.089
343.595,1.089
343.625,1.089
343.655,1.078
343.685,1.084
343.715,1.099
343.745,1.102
343.775,1.106
343.805,1.108
343.835,1.120
343.865,1.133
343.895,1.133
343.925,1.134
343.955,1.126
343.985,1.120
344.015,1.105
344.045,1.103
344.075,1.109
344.105,1.097
344.135,1.076
344.165,1.073
344.195,1.065
344.225,1.063
344.255,1.058
344.285,1.056
344.315,1.069
344.345,1.068
344.375,1.057
344.405,1.051
344.435,1.052
344.465,1.057
344.495,1.056
344.525,1.049
344.555,1.048
344.585,1.050
344.615,1.048
344.645,1.044
344.675,1.039
344.705,1.034
344.735,1.044
344.765,1.051
344.795,1.049
344.825,1.058
344.855,1.061
344.885,1.070
344.915,1.065
344.945,1.063
344.975,1.070
345.005,1.064
345.035,1.067
345.065,1.068
345.095,1.064
345.125,1.073
345.155,1.073
345.185,1.075
345.215,1.077
345.245,1.079
345.275,1.073
345.305,1.073
345.335,1.089
345.365,1.085
345.395,1.076
345.425,1.069
345.455,1.073
345.485,1.074
345.515,1.074
345.545,1.067
345.575,1.072
345.605,1.075
345.635,1.076
345.665,1.077
345.695,1.080
345.725,1.077
345.755,1.074
345.785,1.073
345.815,1.078
345.845,1.077
345.875,1.076
345.905,1.073
345.935,1.069
345.965,1.070
345.995,1.078
346.025,1.077
346.055,1.075
346.085,1.070
346.115,1.068
346.145,1.069
346.175,1.075
346.205,1.074
346.235,1.071
346.265,1.067
346.295,1.069
346.325,1.073
346.355,1.075
346.385,1.072
346.415,1.073
346.445,1.078
346.475,1.077
346.505,1.076
346.535,1.071
346.565,1.068
346.595,1.070
346.625,1.068
346.655,1.073
346.685,1.073
346.715,1.072
346.745,1.069
346.775,1.075
346.805,1.072
346.835,1.074
346.865,1.071
346.895,1.077
346.925,1.068
346.955,1.068
346.985,1.070
347.015,1.074
347.045,1.072
347.075,1.069
347.105,1.065
347.135,1.064
347.165,1.071
347.195,1.069
347.225,1.064
347.255,1.063
347.285,1.059
347.315,1.072
347.345,1.082
347.375,1.076
347.405,1.074
347.435,1.075
347.465,1.077
347.495,1.080
347.525,1.078
347.555,1.073
347.585,1.065
347.615,1.062
347.645,1.062
347.675,1.081
347.705,1.088
347.735,1.082
347.765,1.088
347.795,1.080
347.825,1.067
347.855,1.068
347.885,1.077
347.915,1.079
347.945,1.074
347.975,1.089
348.005,1.096
348.035,1.092
348.065,1.084
348.095,1.082
348.125,1.082
348.155,1.079
348.185,1.070
348.215,1.075
348.245,1.079
348.275,1.071
348.305,1.071
348.335,1.085
348.365,1.096
348.395,1.095
348.425,1.089
348.455,1.076
348.485,1.080
348.515,1.085
348.545,1.107
348.575,1.106
348.605,1.078
348.635,1.081
348.665,1.067
348.695,1.054
348.725,1.050
348.755,1.056
348.785,1.083
348.815,1.083
348.845,1.086
348.875,1.088
348.905,1.083
348.935,1.065
348.965,1.075
348.995,1.077
349.025,1.071
349.055,1.070
349.085,1.077
349.115,1.082
349.145,1.080
349.175,1.067
349.205,1.068
349.235,1.061
349.265,1.081
349.295,1.095
349.325,1.103
349.355,1.085
349.385,1.098
349.415,1.108
349.445,1.106
349.475,1.098
349.505,1.069
349.535,1.083
349.565,1.097
349.595,1.076
349.625,1.050
349.655,1.067
349.685,1.064
349.715,1.049
349.745,1.042
349.775,1.058
349.805,1.055
349.835,1.067
349.865,1.068
349.895,1.057
349.925,1.065
349.955,1.064
349.985,1.060
350.015,1.063
350.045,1.054
350.075,1.052
350.105,1.064
350.135,1.067
350.165,1.061
350.195,1.065
350.225,1.071
350.255,1.073
350.285,1.061
350.315,1.065
350.345,1.075
350.375,1.058
350.405,1.050
350.435,1.062
350.465,1.082
350.495,1.092
350.525,1.108
350.555,1.053
350.585,0.995
350.615,0.991
350.645,1.014
350.675,1.049
350.705,1.069
350.735,1.105
350.765,1.126
350.795,1.105
350.825,1.061
350.855,1.027
350.885,1.024
350.915,1.031
350.945,1.020
350.975,1.017
351.005,1.008
351.035,1.012
351.065,0.994
351.095,0.980
351.125,0.987
351.155,1.006
351.185,1.012
351.215,1.026
351.245,1.057
351.275,1.061
351.305,1.040
351.335,1.054
351.365,1.065
351.395,1.081
351.425,1.059
351.455,1.068
351.485,1.073
351.515,1.070
351.545,1.062
351.575,1.046
351.605,1.032
351.635,1.041
351.665,1.023
351.695,1.027
351.725,1.032
351.755,1.027
351.785,1.027
351.815,1.026
351.845,1.033
351.875,1.042
351.905,1.044
351.935,1.040
351.965,1.031
351.995,1.030
352.025,1.028
352.055,1.027
352.085,1.041
352.115,1.030
352.145,1.032
352.175,1.028
352.205,1.030
352.235,1.031
352.265,1.029
352.295,1.035
352.325,1.034
352.355,1.032
352.385,1.034
352.415,1.037
352.445,1.034
352.475,1.027
352.505,1.035
352.535,1.031
352.565,1.032
352.595,1.032
352.625,1.031
352.655,1.031
352.685,1.032
352.715,1.044
352.745,1.036
352.775,1.032
352.805,1.027
352.835,1.031
352.865,1.031
352.895,1.028
352.925,1.029
352.955,1.035
352.985,1.033
353.015,1.040
353.045,1.037
353.075,1.033
353.105,1.031
353.135,1.031
353.165,1.036
353.195,1.035
353.225,1.031
353.255,1.033
353.285,1.023
353.315,1.038
353.345,1.042
353.375,1.037
353.405,1.038
353.435,1.041
353.465,1.035
353.495,1.036
353.525,1.033
353.555,1.041
353.585,1.045
353.615,1.039
353.645,1.042
353.675,1.043
353.705,1.040
353.735,1.033
353.765,1.035
353.795,1.036
353.825,1.031
353.855,1.032
353.885,1.038
353.915,1.033
353.945,1.023
353.975,1.024
354.005,1.031
354.035,1.034
354.065,1.038
354.095,1.033
354.125,1.031
354.155,1.036
354.185,1.030
354.215,1.033
354.245,1.030
354.275,1.030
354.305,1.035
354.335,1.032
354.365,1.029
354.395,1.035
354.425,1.038
354.455,1.039
354.485,1.028
354.515,1.030
354.545,1.034
354.575,1.034
354.605,1.036
354.635,1.040
354.665,1.042
354.695,1.036
354.725,1.037
354.755,1.017
354.785,1.016
354.815,1.024
354.845,1.025
354.875,1.022
354.905,1.012
354.935,1.006
354.965,1.017
354.995,1.042
355.025,1.051
355.055,1.048
355.085,1.032
355.115,1.009
355.145,0.996
355.175,0.991
355.205,0.995
355.235,1.017
355.265,1.028
355.295,1.062
355.325,1.061
355.355,1.059
355.385,1.053
355.415,1.048
355.445,1.039
355.475,1.032
355.505,1.033
355.535,1.057
355.565,1.047
355.595,1.021
355.625,1.025
355.655,1.039
355.685,1.043
355.715,1.052
355.745,1.042
355.775,1.030
355.805,1.030
355.835,1.054
355.865,1.062
355.895,1.048
355.925,1.039
355.955,1.041
355.985,1.042
356.015,1.039
356.045,1.030
356.075,1.040
356.105,1.045
356.135,1.045
356.165,1.040
356.195,1.026
356.225,1.035
356.255,1.037
356.285,1.031
356.315,1.037
356.345,1.032
356.375,1.037
356.405,1.047
356.435,1.054
356.465,1.074
356.495,1.062
356.525,1.053
356.555,1.069
356.585,1.067
356.615,1.070
356.645,1.063
356.675,1.044
356.705,1.014
356.735,1.004
356.765,1.015
356.795,1.067
356.825,1.072
356.855,1.064
356.885,1.025
356.915,0.977
356.945,0.956
356.975,0.989
357.005,1.022
357.035,1.036
357.065,1.027
357.095,1.009
357.125,0.993
357.155,1.050
357.185,1.115
357.215,1.152
357.245,1.088
357.275,1.069
357.305,1.032
357.335,0.978
357.365,0.916
357.395,1.012
357.425,1.038
357.455,1.033
357.485,1.016
357.515,1.019
357.545,1.024
357.575,1.051
357.605,1.062
357.635,1.008
357.665,0.958
357.695,0.965
357.725,0.921
357.755,0.906
357.785,1.045
357.815,1.092
357.845,1.104
357.875,1.104
357.905,1.115
357.935,1.082
357.965,1.048
357.995,1.042
358.025,1.021
358.055,1.001
358.085,1.003
358.115,1.021
358.145,1.037
358.175,1.056
358.205,1.062
358.235,1.061
358.265,1.057
358.295,1.054
358.325,1.038
358.355,1.025
358.385,1.023
358.415,1.028
358.445,1.043
358.475,1.046
358.505,1.034
358.535,1.041
358.565,1.044
358.595,1.037
358.625,1.020
358.655,1.021
358.685,1.037
358.715,1.038
358.745,1.037
358.775,1.026
358.805,1.045
358.835,1.047
358.865,1.034
358.895,1.026
358.925,1.030
358.955,1.042
358.985,1.040
359.015,1.041
359.045,1.035
359.075,1.037
359.105,1.041
359.135,1.037
359.165,1.042
359.195,1.039
359.225,1.043
359.255,1.049
359.285,1.048
359.315,1.040
359.345,1.037
359.375,1.042
359.405,1.037
359.435,1.032
359.465,1.034
359.495,1.048
359.525,1.042
359.555,1.030
359.585,1.040
359.615,1.043
359.645,1.038
359.675,1.030
359.705,1.028
359.735,1.041
359.765,1.056
359.795,1.067
359.825,1.066
359.855,1.073
359.885,1.075
359.915,1.076
359.945,1.074
359.975,1.064
360.005,1.058
360.035,1.059
360.065,1.046
360.095,1.033
360.125,1.020
360.155,1.015
360.185,1.010
360.215,1.005
360.245,1.018
360.275,1.027
360.305,1.027
360.335,1.032
360.365,1.031
360.395,1.038
360.425,1.026
360.455,1.023
360.485,1.018
360.515,1.020
360.545,1.031
360.575,1.040
360.605,1.043
360.635,1.038
