df_hash,22ZHK4.JPPQDU
171.580,1.010
171.610,1.010
171.640,1.010
171.670,1.009
171.700,1.008
171.730,1.012
171.760,1.009
171.790,1.009
171.820,1.009
171.850,1.013
171.880,1.010
171.910,1.005
171.940,1.009
171.970,1.006
172.000,1.015
172.030,1.010
172.060,1.007
172.090,1.010
172.120,1.011
172.150,1.014
172.180,1.014
172.210,1.016
172.240,1.004
172.270,1.012
172.300,1.012
172.330,1.010
172.360,1.010
172.390,1.012
172.420,1.007
172.450,1.011
172.480,1.012
172.510,1.009
172.540,1.010
172.570,1.007
172.600,1.009
172.630,1.014
172.660,1.009
172.690,1.008
172.720,1.012
172.750,1.013
172.780,1.008
172.810,1.007
172.840,1.007
172.870,1.009
172.900,1.014
172.930,1.010
172.960,1.007
172.990,1.006
173.020,1.006
173.050,1.014
173.080,1.014
173.110,1.013
173.140,1.008
173.170,1.009
173.200,1.013
173.230,1.007
173.260,1.010
173.290,1.013
173.320,1.012
173.350,1.010
173.380,1.011
173.410,1.010
173.440,1.008
173.470,1.012
173.500,1.010
173.530,1.006
173.560,1.011
173.590,1.010
173.620,1.010
173.650,1.004
173.680,1.009
173.710,1.013
173.740,1.009
173.770,1.009
173.800,1.005
173.830,1.002
173.860,1.009
173.890,1.014
173.920,1.014
173.950,1.015
173.980,1.007
174.010,1.009
174.040,1.011
174.070,1.008
174.100,1.008
174.130,1.010
174.160,1.009
174.190,1.012
174.220,1.017
174.250,1.008
174.280,1.010
174.310,1.010
174.340,1.007
174.370,1.007
174.400,1.005
174.430,1.007
174.460,1.009
174.490,1.008
174.520,1.015
174.550,1.008
174.580,1.013
174.610,1.013
174.640,1.011
174.670,1.003
174.700,1.010
174.730,1.010
174.760,1.011
174.790,1.014
174.820,1.003
174.850,1.010
174.880,1.011
174.910,1.011
174.940,1.009
174.970,1.008
175.000,1.008
175.030,1.010
175.060,1.010
175.090,1.009
175.120,1.009
175.150,1.008
175.180,1.010
175.210,1.006
175.240,1.007
175.270,1.010
175.300,1.015
175.330,1.010
175.360,1.009
175.390,1.011
175.420,1.009
175.450,1.009
175.480,1.012
175.510,1.005
175.540,1.007
175.570,1.006
175.600,1.012
175.630,1.012
175.660,1.009
175.690,1.009
175.720,1.014
175.750,1.010
175.780,1.008
175.810,1.011
175.840,1.009
175.870,1.009
175.900,1.010
175.930,1.011
175.960,1.012
175.990,1.009
176.020,1.011
176.050,1.011
176.080,1.005
176.110,1.003
176.140,1.011
176.170,1.013
176.200,1.009
176.230,1.006
176.260,1.014
176.290,1.010
176.320,1.009
176.350,1.006
176.380,1.005
176.410,1.009
176.440,1.014
176.470,1.009
176.500,1.013
176.530,1.004
176.560,1.009
176.590,1.015
176.620,1.010
176.650,1.008
176.680,1.010
176.710,1.010
176.740,1.006
176.770,1.009
176.800,1.010
176.830,1.013
176.860,1.011
176.890,1.008
176.920,1.008
176.950,1.009
176.980,1.011
177.010,1.007
177.040,1.008
177.070,1.005
177.100,1.013
177.130,1.010
177.160,1.013
177.190,1.009
177.220,1.006
177.250,1.006
177.280,1.012
177.310,1.013
177.340,1.014
177.370,1.011
177.400,1.011
177.430,1.012
177.460,1.010
177.490,1.011
177.520,1.009
177.550,1.004
177.580,1.008
177.610,1.011
177.640,1.004
177.670,1.013
177.700,1.013
177.730,1.010
177.760,1.007
177.790,1.009
177.820,1.005
177.850,1.009
177.880,1.003
177.910,1.012
177.940,1.010
177.970,1.009
178.000,1.011
178.030,1.005
178.060,1.007
178.090,1.010
178.120,1.011
178.150,1.011
178.180,1.012
178.210,1.002
178.240,1.010
178.270,1.009
178.300,1.009
178.330,1.009
178.360,1.011
178.390,1.007
178.420,1.013
178.450,1.013
178.480,1.012
178.510,1.008
178.540,1.010
178.570,1.011
178.600,1.009
178.630,1.007
178.660,1.008
178.690,1.013
178.720,1.011
178.750,1.014
178.780,1.008
178.810,1.013
178.840,1.010
178.870,1.010
178.900,1.008
178.930,1.010
178.960,1.013
178.990,1.013
179.020,1.015
179.050,1.002
179.080,1.008
179.110,1.010
179.140,1.009
179.170,1.009
179.200,1.007
179.230,1.012
179.260,1.009
179.290,1.014
179.320,1.013
179.350,1.009
179.380,1.008
179.410,1.010
179.440,1.010
179.470,1.011
179.500,1.011
179.530,1.013
179.560,1.012
179.590,1.010
179.620,1.010
179.650,1.007
179.680,1.012
179.710,1.007
179.740,1.010
179.770,1.007
179.800,1.011
179.830,1.010
179.860,1.013
179.890,1.016
179.920,1.007
179.950,1.011
179.980,1.011
180.010,1.008
180.040,1.007
180.070,1.008
180.100,1.007
180.130,1.010
180.160,1.012
180.190,1.010
180.220,1.008
180.250,1.009
180.280,1.009
180.310,1.008
180.340,1.007
180.370,1.008
180.400,1.008
180.430,1.012
180.460,1.010
180.490,1.013
180.520,1.008
180.550,1.016
180.580,1.009
180.610,1.006
180.640,1.005
180.670,1.011
180.700,1.010
180.730,1.007
180.760,1.011
180.790,1.006
180.820,1.011
180.850,1.009
180.880,1.009
180.910,1.012
180.940,1.012
180.970,1.008
181.000,1.010
181.030,1.010
181.060,1.009
181.090,1.007
181.120,1.010
181.150,1.008
181.180,1.008
181.210,1.010
181.240,1.008
181.270,1.012
181.300,1.011
181.330,1.009
181.360,1.011
181.390,1.013
181.420,1.010
181.450,1.006
181.480,1.010
181.510,1.014
181.540,1.014
181.570,1.011
181.600,1.002
181.630,1.007
181.660,1.013
181.690,1.007
181.720,1.007
181.750,1.011
181.780,1.014
181.810,1.010
181.840,1.009
181.870,1.013
181.900,1.011
181.930,1.010
181.960,1.008
181.990,1.011
182.020,1.007
182.050,1.009
182.080,1.011
182.110,1.008
182.140,1.008
182.170,1.009
182.200,1.011
182.230,1.009
182.260,1.010
182.290,1.012
182.320,1.006
182.350,1.010
182.380,1.010
182.410,1.010
182.440,1.012
182.470,1.005
182.500,1.010
182.530,1.014
182.560,1.009
182.590,1.007
182.620,1.008
182.650,1.006
182.680,1.011
182.710,1.013
182.740,1.009
182.770,1.008
182.800,1.013
182.830,1.009
182.860,1.011
182.890,1.007
182.920,1.010
182.950,1.009
182.980,1.012
183.010,1.008
183.040,1.009
183.070,1.006
183.100,1.009
183.130,1.015
183.160,1.013
183.190,1.007
183.220,1.004
183.250,1.011
183.280,1.012
183.310,1.015
183.340,1.001
183.370,1.008
183.400,1.012
183.430,1.008
183.460,1.011
183.490,1.009
183.520,1.011
183.550,1.011
183.580,1.009
183.610,1.010
183.640,1.011
183.670,1.012
183.700,1.008
183.730,1.008
183.760,1.011
183.790,1.009
183.820,1.009
183.850,1.008
183.880,1.012
183.910,1.012
183.940,1.012
183.970,1.009
184.000,1.003
184.030,1.007
184.060,1.013
184.090,1.010
184.120,1.010
184.150,1.006
184.180,1.008
184.210,1.013
184.240,1.008
184.270,1.010
184.300,1.010
184.330,1.007
184.360,1.009
184.390,1.010
184.420,1.012
184.450,1.015
184.480,1.008
184.510,1.010
184.540,1.009
184.570,1.008
184.600,1.009
184.630,1.010
184.660,1.011
184.690,1.011
184.720,1.014
184.750,1.010
184.780,1.005
184.810,1.005
184.840,1.012
184.870,1.010
184.900,1.011
184.930,1.007
184.960,1.009
184.990,1.015
185.020,1.009
185.050,1.007
185.080,1.012
185.110,1.013
185.140,1.010
185.170,1.013
185.200,1.013
185.230,1.008
185.260,1.011
185.290,1.008
185.320,1.012
185.350,1.010
185.380,1.013
185.410,1.010
185.440,1.009
185.470,1.014
185.500,1.011
185.530,1.010
185.560,1.009
185.590,1.006
185.620,1.009
185.650,1.009
185.680,1.011
185.710,1.011
185.740,1.006
185.770,1.006
185.800,1.011
185.830,1.011
185.860,1.009
185.890,1.009
185.920,1.011
185.950,1.010
185.980,1.013
186.010,1.009
186.040,1.012
186.070,1.009
186.100,1.009
186.130,1.009
186.160,1.007
186.190,1.007
186.220,1.009
186.250,1.012
186.280,1.009
186.310,1.009
186.340,1.010
186.370,1.012
186.400,1.010
186.430,1.010
186.460,1.007
186.490,1.005
186.520,1.008
186.550,1.011
186.580,1.009
186.610,1.010
186.640,1.011
186.670,1.006
186.700,1.010
186.730,1.011
186.760,1.014
186.790,1.015
186.820,1.007
186.850,1.011
186.880,1.013
186.910,1.011
186.940,1.012
186.970,1.009
187.000,1.012
187.030,1.010
187.060,1.007
187.090,1.013
187.120,1.008
187.150,1.011
187.180,1.011
187.210,1.014
187.240,1.009
187.270,1.008
187.300,1.013
187.330,1.011
187.360,1.010
187.390,1.010
187.420,1.004
187.450,1.012
187.480,1.010
187.510,1.013
187.540,1.013
187.570,1.003
187.600,1.005
187.630,1.015
187.660,1.011
187.690,1.009
187.720,1.011
187.750,1.006
187.780,1.008
187.810,1.013
187.840,1.009
187.870,1.007
187.900,1.009
187.930,1.010
187.960,1.012
187.990,1.007
188.020,1.009
188.050,1.010
188.080,1.011
188.110,1.007
188.140,1.009
188.170,1.014
188.200,1.010
188.230,1.012
188.260,1.011
188.290,1.007
188.320,1.004
188.350,1.010
188.380,1.013
188.410,1.008
188.440,1.005
188.470,1.005
188.500,1.012
188.530,1.011
188.560,1.013
188.590,1.011
188.620,1.009
188.650,1.013
188.680,1.009
188.710,1.013
188.740,1.011
188.770,1.011
188.800,1.009
188.830,1.009
188.860,1.010
188.890,1.007
188.920,1.008
188.950,1.010
188.980,1.011
189.010,1.010
189.040,1.011
189.070,1.005
189.100,1.014
189.130,1.008
189.160,1.011
189.190,1.011
189.220,1.006
189.250,1.006
189.280,1.011
189.310,1.011
189.340,1.015
189.370,1.012
189.400,1.003
189.430,1.012
189.460,1.011
189.490,1.008
189.520,1.008
189.550,1.006
189.580,1.009
189.610,1.010
189.640,1.013
189.670,1.009
189.700,1.010
189.730,1.013
189.760,1.007
189.790,1.008
189.820,1.009
189.850,1.009
189.880,1.010
189.910,1.007
189.940,1.010
189.970,1.010
190.000,1.008
190.030,1.009
190.060,1.012
190.090,1.006
190.120,1.012
190.150,1.006
190.180,1.012
190.210,1.010
190.240,1.009
190.270,1.007
190.300,1.010
190.330,1.011
190.360,1.014
190.390,1.015
190.420,1.000
190.450,1.010
190.480,1.010
190.510,1.010
190.540,1.009
190.570,1.008
190.600,1.009
190.630,1.010
190.660,1.014
190.690,1.012
190.720,1.010
190.750,1.013
190.780,1.010
190.810,1.007
190.840,1.010
190.870,1.007
190.900,1.009
190.930,1.013
190.960,1.010
190.990,1.006
191.020,1.008
191.050,1.010
191.080,1.010
191.110,1.013
191.140,1.011
191.170,1.004
191.200,1.005
191.230,1.012
191.260,1.010
191.290,1.008
191.320,1.012
191.350,1.005
191.380,1.010
191.410,1.010
191.440,1.011
191.470,1.010
191.500,1.014
191.530,1.010
191.560,1.010
191.590,1.011
191.620,1.009
191.650,1.010
191.680,1.010
191.710,1.011
191.740,1.008
191.770,1.006
191.800,1.008
191.830,1.012
191.860,1.009
191.890,1.010
191.920,1.013
191.950,1.012
191.980,1.009
192.010,1.007
192.040,1.010
192.070,1.008
192.100,1.013
192.130,1.011
192.160,1.015
192.190,1.006
192.220,1.011
192.250,1.012
192.280,1.003
192.310,1.011
192.340,1.011
192.370,1.012
192.400,1.012
192.430,1.013
192.460,1.015
192.490,1.011
192.520,1.011
192.550,1.009
192.580,1.007
192.610,1.009
192.640,1.011
192.670,1.012
192.700,1.009
192.730,1.014
192.760,1.007
192.790,1.015
192.820,1.009
192.850,1.010
192.880,1.008
192.910,1.009
192.940,1.012
192.970,1.012
193.000,1.011
193.030,1.003
193.060,1.013
193.090,1.014
193.120,1.008
193.150,1.009
193.180,1.011
193.210,1.009
193.240,1.011
193.270,1.016
193.300,1.012
193.330,1.009
193.360,1.009
193.390,1.011
193.420,1.008
193.450,1.009
193.480,1.011
193.510,1.013
193.540,1.008
193.570,1.012
193.600,1.009
193.630,1.012
193.660,1.008
193.690,1.008
193.720,1.005
193.750,1.009
193.780,1.011
193.810,1.015
193.840,1.015
193.870,1.005
193.900,1.011
193.930,1.011
193.960,1.009
193.990,1.009
194.020,1.008
194.050,1.007
194.080,1.010
194.110,1.016
194.140,1.012
194.170,1.009
194.200,1.008
194.230,1.010
194.260,1.006
194.290,1.011
194.320,1.007
194.350,1.006
194.380,1.009
194.410,1.014
194.440,1.013
194.470,1.008
194.500,1.004
194.530,1.004
194.560,1.008
194.590,1.013
194.620,1.011
194.650,1.012
194.680,1.007
194.710,1.011
194.740,1.011
194.770,1.009
194.800,1.009
194.830,1.010
194.860,1.009
194.890,1.014
194.920,1.013
194.950,1.010
194.980,1.011
195.010,1.011
195.040,1.009
195.070,1.010
195.100,1.005
195.130,1.007
195.160,1.009
195.190,1.013
195.220,1.012
195.250,1.009
195.280,1.006
195.310,1.008
195.340,1.006
195.370,1.013
195.400,1.010
195.430,1.011
195.460,1.009
195.490,1.006
195.520,1.012
195.550,1.015
195.580,1.006
195.610,1.011
195.640,1.012
195.670,1.009
195.700,1.009
195.730,1.008
195.760,1.011
195.790,1.011
195.820,1.007
195.850,1.008
195.880,1.011
195.910,1.010
195.940,1.009
195.970,1.007
196.000,1.014
196.030,1.004
196.060,1.014
196.090,1.011
196.120,1.009
196.150,1.009
196.180,1.007
196.210,1.011
196.240,1.012
196.270,1.014
196.300,1.006
196.330,1.012
196.360,1.011
196.390,1.013
196.420,1.010
196.450,1.007
196.480,1.011
196.510,1.013
196.540,1.012
196.570,1.012
196.600,1.009
196.630,1.008
196.660,1.008
196.690,1.007
196.720,1.012
196.750,1.010
196.780,1.009
196.810,1.013
196.840,1.010
196.870,1.011
196.900,1.012
196.930,1.009
196.960,1.008
196.990,1.009
197.020,1.014
197.050,1.013
197.080,1.012
197.110,1.005
197.140,1.009
197.170,1.012
197.200,1.008
197.230,1.009
197.260,1.010
197.290,1.009
197.320,1.009
197.350,1.013
197.380,1.014
197.410,1.006
197.440,1.009
197.470,1.007
197.500,1.007
197.530,1.009
197.560,1.005
197.590,1.010
197.620,1.011
197.650,1.013
197.680,1.014
197.710,1.009
197.740,1.007
197.770,1.005
197.800,1.011
197.830,1.011
197.860,1.015
197.890,1.002
197.920,1.010
197.950,1.013
197.980,1.009
198.010,1.011
198.040,1.010
198.070,1.008
198.100,1.007
198.130,1.011
198.160,1.010
198.190,1.010
198.220,1.009
198.250,1.009
198.280,1.009
198.310,1.006
198.340,1.009
198.370,1.011
198.400,1.011
198.430,1.014
198.460,1.007
198.490,1.005
198.520,1.003
198.550,1.008
198.580,1.011
198.610,1.012
198.640,1.009
198.670,1.005
198.700,1.009
198.730,1.011
198.760,1.009
198.790,1.010
198.820,1.013
198.850,1.009
198.880,1.012
198.910,1.009
198.940,1.011
198.970,1.013
199.000,1.010
199.030,1.012
199.060,1.010
199.090,1.008
199.120,1.012
199.150,1.008
199.180,1.014
199.210,1.012
199.240,1.009
199.270,1.011
199.300,1.010
199.330,1.011
199.360,1.011
199.390,1.010
199.420,1.011
199.450,1.004
199.480,1.008
199.510,1.011
199.540,1.010
199.570,1.007
199.600,1.011
199.630,1.011
199.660,1.010
199.690,1.012
199.720,1.010
199.750,1.010
199.780,1.011
199.810,1.011
199.840,1.009
199.870,1.010
199.900,1.008
199.930,1.011
199.960,1.014
199.990,1.008
200.020,1.011
200.050,1.010
200.080,1.011
200.110,1.006
200.140,1.008
200.170,1.007
200.200,1.011
200.230,1.013
200.260,1.014
200.290,1.007
200.320,1.011
200.350,1.010
200.380,1.008
200.410,1.008
200.440,1.010
200.470,1.005
200.500,1.012
200.530,1.013
200.560,1.011
200.590,1.011
200.620,1.012
200.650,1.010
200.680,1.012
200.710,1.006
200.740,1.010
200.770,1.013
200.800,1.011
200.830,1.007
200.860,1.008
200.890,1.014
200.920,1.013
200.950,1.011
200.980,1.004
201.010,1.003
201.040,1.009
201.070,1.013
201.100,1.015
201.130,1.015
201.160,1.007
201.190,1.007
201.220,1.011
201.250,1.011
201.280,1.010
201.310,1.009
201.340,1.011
201.370,1.007
201.400,1.013
201.430,1.009
201.460,1.011
201.490,1.011
201.520,1.005
201.550,1.009
201.580,1.009
201.610,1.009
201.640,1.013
201.670,1.010
201.700,1.014
201.730,1.011
201.760,1.014
201.790,1.008
201.820,1.005
201.850,1.008
201.880,1.010
201.910,1.012
201.940,1.014
201.970,1.007
202.000,1.009
202.030,1.011
202.060,1.007
202.090,1.006
202.120,1.011
202.150,1.010
202.180,1.011
202.210,1.008
202.240,1.010
202.270,1.008
202.300,1.010
202.330,1.014
202.360,1.007
202.390,1.008
202.420,1.010
202.450,1.011
202.480,1.012
202.510,1.013
202.540,1.006
202.570,1.009
202.600,1.009
202.630,1.012
202.660,1.008
202.690,1.006
202.720,1.012
202.750,1.016
202.780,1.012
202.810,1.002
202.840,1.009
202.870,1.013
202.900,1.009
202.930,1.012
202.960,1.012
202.990,1.011
203.020,1.010
203.050,1.009
203.080,1.012
203.110,1.013
203.140,1.007
203.170,1.009
203.200,1.010
203.230,1.007
203.260,1.009
203.290,1.008
203.320,1.009
203.350,1.012
203.380,1.011
203.410,1.013
203.440,1.011
203.470,1.006
203.500,1.008
203.530,1.010
203.560,1.010
203.590,1.012
203.620,1.010
203.650,1.002
203.680,1.009
203.710,1.011
203.740,1.013
203.770,1.010
203.800,1.008
203.830,1.007
203.860,1.012
203.890,1.012
203.920,1.011
203.950,1.009
203.980,1.010
204.010,1.010
204.040,1.008
204.070,1.008
204.100,1.010
204.130,1.011
204.160,1.013
204.190,1.006
204.220,1.018
204.250,1.007
204.280,1.014
204.310,1.009
204.340,1.007
204.370,1.010
204.400,1.013
204.430,1.011
204.460,1.010
204.490,1.010
204.520,1.008
204.550,1.011
204.580,1.011
204.610,1.011
204.640,1.011
204.670,1.010
204.700,1.012
204.730,1.009
204.760,1.009
204.790,1.010
204.820,1.015
204.850,1.006
204.880,1.009
204.910,1.011
204.940,1.005
204.970,1.004
205.000,1.007
205.030,1.017
205.060,1.009
205.090,1.016
205.120,1.006
205.150,1.002
205.180,1.009
205.210,1.010
205.240,1.013
205.270,1.012
205.300,1.009
205.330,1.009
205.360,1.012
205.390,1.008
205.420,1.007
205.450,1.010
205.480,1.010
205.510,1.013
205.540,1.012
205.570,1.007
205.600,1.011
205.630,1.012
205.660,1.010
205.690,1.010
205.720,1.010
205.750,1.010
205.780,1.011
205.810,1.012
205.840,1.013
205.870,1.011
205.900,1.010
205.930,1.009
205.960,1.007
205.990,1.008
206.020,1.012
206.050,1.012
206.080,1.011
206.110,1.003
206.140,1.008
206.170,1.011
206.200,1.009
206.230,1.011
206.260,1.010
206.290,1.011
206.320,1.012
206.350,1.011
206.380,1.013
206.410,1.013
206.440,1.012
206.470,1.009
206.500,1.008
206.530,1.011
206.560,1.012
206.590,1.012
206.620,1.009
206.650,1.014
206.680,1.013
206.710,1.011
206.740,1.011
206.770,1.009
206.800,1.009
206.830,1.010
206.860,1.007
206.890,1.012
206.920,1.013
206.950,1.005
206.980,1.015
207.010,1.011
207.040,1.012
207.070,1.013
207.100,1.010
207.130,1.009
207.160,1.015
207.190,1.014
207.220,1.007
207.250,1.010
207.280,1.013
207.310,1.008
207.340,1.008
207.370,1.008
207.400,1.008
207.430,1.008
207.460,1.008
207.490,1.010
207.520,1.015
207.550,1.008
207.580,1.012
207.610,1.014
207.640,1.007
207.670,1.009
207.700,1.012
207.730,1.009
207.760,1.009
207.790,1.012
207.820,1.007
207.850,1.011
207.880,1.015
207.910,1.006
207.940,1.011
207.970,1.009
208.000,1.010
208.030,1.009
208.060,1.014
208.090,1.012
208.120,1.008
208.150,1.008
208.180,1.004
208.210,1.008
208.240,1.011
208.270,1.011
208.300,1.007
208.330,1.007
208.360,1.016
208.390,1.014
208.420,1.014
208.450,1.010
208.480,1.005
208.510,1.004
208.540,1.007
208.570,1.013
208.600,1.011
208.630,1.006
208.660,1.007
208.690,1.013
208.720,1.007
208.750,1.007
208.780,1.010
208.810,1.012
208.840,1.009
208.870,1.009
208.900,1.012
208.930,1.014
208.960,1.010
208.990,1.013
209.020,1.008
209.050,1.009
209.080,1.011
209.110,1.008
209.140,1.008
209.170,1.012
209.200,1.011
209.230,1.014
209.260,1.009
209.290,1.006
209.320,1.008
209.350,1.011
209.380,1.013
209.410,1.013
209.440,1.003
209.470,1.005
209.500,1.012
209.530,1.007
209.560,1.008
209.590,1.013
209.620,1.011
209.650,1.010
209.680,1.011
209.710,1.014
209.740,1.011
209.770,1.009
209.800,1.009
209.830,1.010
209.860,1.009
209.890,1.012
209.920,1.011
209.950,1.011
209.980,1.016
210.010,1.012
210.040,1.011
210.070,1.008
210.100,1.009
210.130,1.007
210.160,1.009
210.190,1.012
210.220,1.010
210.250,1.011
210.280,1.006
210.310,1.010
210.340,1.010
210.370,1.007
210.400,1.010
210.430,1.009
210.460,1.009
210.490,1.008
210.520,1.012
210.550,1.013
210.580,1.010
210.610,1.013
210.640,1.014
210.670,1.010
210.700,1.008
210.730,1.004
210.760,1.015
210.790,1.007
210.820,1.012
210.850,1.009
210.880,1.013
210.910,1.009
210.940,1.007
210.970,1.008
211.000,1.013
211.030,1.010
211.060,1.010
211.090,1.008
211.120,1.011
211.150,1.010
211.180,1.013
211.210,1.012
211.240,1.011
211.270,1.012
211.300,1.010
211.330,1.010
211.360,1.013
211.390,1.010
211.420,1.014
211.450,1.010
211.480,1.008
211.510,1.010
211.540,1.008
211.570,1.009
211.600,1.013
211.630,1.010
211.660,1.012
211.690,1.007
211.720,1.013
211.750,1.016
211.780,1.011
211.810,1.005
211.840,1.007
211.870,1.010
211.900,1.014
211.930,1.016
211.960,1.005
211.990,1.009
212.020,1.015
212.050,1.009
212.080,1.009
212.110,1.011
212.140,1.010
212.170,1.008
212.200,1.011
212.230,1.011
212.260,1.008
212.290,1.009
212.320,1.006
212.350,1.008
212.380,1.010
212.410,1.006
212.440,1.005
212.470,1.009
212.500,1.011
212.530,1.011
212.560,1.010
212.590,1.009
212.620,1.005
212.650,1.008
212.680,1.014
212.710,1.013
212.740,1.015
212.770,1.005
212.800,1.010
212.830,1.013
212.860,1.009
212.890,1.008
212.920,1.013
212.950,1.008
212.980,1.010
213.010,1.013
213.040,1.010
213.070,1.013
213.100,1.012
213.130,1.009
213.160,1.008
213.190,1.009
213.220,1.009
213.250,1.012
213.280,1.009
213.310,1.011
213.340,1.010
213.370,1.012
213.400,1.009
213.430,1.008
213.460,1.006
213.490,1.010
213.520,1.011
213.550,1.016
213.580,1.017
213.610,1.003
213.640,1.012
213.670,1.012
213.700,1.011
213.730,1.013
213.760,1.013
213.790,1.008
213.820,1.008
213.850,1.010
213.880,1.011
213.910,1.012
213.940,1.010
213.970,1.011
214.000,1.009
214.030,1.010
214.060,1.010
214.090,1.010
214.120,1.011
214.150,1.011
214.180,1.010
214.210,1.012
214.240,1.008
214.270,1.008
214.300,1.011
214.330,1.012
214.360,1.012
214.390,1.012
214.420,1.004
214.450,1.012
214.480,1.012
214.510,1.011
214.540,1.011
214.570,1.010
214.600,1.009
214.630,1.008
214.660,1.012
214.690,1.013
214.720,1.012
214.750,1.008
214.780,1.009
214.810,1.010
214.840,1.009
214.870,1.010
214.900,1.011
214.930,1.013
214.960,1.013
214.990,1.008
215.020,1.012
215.050,1.015
215.080,1.012
215.110,1.011
215.140,1.012
215.170,1.007
215.200,1.008
215.230,1.010
215.260,1.014
215.290,1.017
215.320,1.007
215.350,1.010
215.380,1.011
215.410,1.011
215.440,1.009
215.470,1.010
215.500,1.011
215.530,1.010
215.560,1.010
215.590,1.011
