df_hash,22ZHK4.PRJFYW
326.902,1.080
326.932,1.079
326.962,1.080
326.992,1.071
327.022,1.077
327.052,1.074
327.082,1.080
327.112,1.070
327.142,1.078
327.172,1.074
327.202,1.083
327.232,1.079
327.262,1.083
327.292,1.073
327.322,1.076
327.352,1.082
327.382,1.067
327.412,1.074
327.442,1.078
327.472,1.079
327.502,1.081
327.532,1.081
327.562,1.081
327.592,1.079
327.622,1.076
327.652,1.082
327.682,1.081
327.712,1.074
327.742,1.074
327.772,1.078
327.802,1.080
327.832,1.081
327.862,1.080
327.892,1.081
327.922,1.079
327.952,1.071
327.982,1.079
328.012,1.075
328.042,1.085
328.072,1.073
328.102,1.073
328.132,1.085
328.162,1.073
328.192,1.087
328.222,1.080
328.252,1.075
328.282,1.085
328.312,1.077
328.342,1.075
328.372,1.070
328.402,1.081
328.432,1.072
328.462,1.066
328.492,1.080
328.522,1.074
328.552,1.079
328.582,1.072
328.612,1.070
328.642,1.073
328.672,1.089
328.702,1.076
328.732,1.082
328.762,1.089
328.792,1.080
328.822,1.085
328.852,1.083
328.882,1.078
328.912,1.091
328.942,1.071
328.972,1.075
329.002,1.087
329.032,1.079
329.062,1.076
329.092,1.107
329.122,1.068
329.152,1.050
329.182,1.064
329.212,1.045
329.242,1.020
329.272,1.024
329.302,1.049
329.332,1.074
329.362,1.074
329.392,1.023
329.422,1.057
329.452,1.089
329.482,1.026
329.512,1.081
329.542,1.109
329.572,1.090
329.602,1.084
329.632,1.062
329.662,1.087
329.692,1.073
329.722,1.054
329.752,1.073
329.782,1.058
329.812,1.042
329.842,1.046
329.872,1.046
329.902,1.075
329.932,1.080
329.962,1.078
329.992,1.074
330.022,1.067
330.052,1.051
330.082,1.077
330.112,1.054
330.142,1.052
330.172,1.061
330.202,1.067
330.232,1.073
330.262,1.071
330.292,1.048
330.322,1.048
330.352,1.067
330.382,1.074
330.412,1.067
330.442,1.079
330.472,1.077
330.502,1.073
330.532,1.081
330.562,1.079
330.592,1.078
330.622,1.071
330.652,1.060
330.682,1.050
330.712,1.048
330.742,1.073
330.772,1.087
330.802,1.062
330.832,1.070
330.862,1.084
330.892,1.088
330.922,1.070
330.952,1.048
330.982,1.059
331.012,1.074
331.042,1.060
331.072,1.062
331.102,1.078
331.132,1.093
331.162,1.074
331.192,1.085
331.222,1.089
331.252,1.075
331.282,1.070
331.312,1.086
331.342,1.070
331.372,1.065
331.402,1.071
331.432,1.071
331.462,1.076
331.492,1.076
331.522,1.069
331.552,1.069
331.582,1.062
331.612,1.053
331.642,1.042
331.672,1.034
331.702,1.018
331.732,0.985
331.762,1.009
331.792,1.030
331.822,1.096
331.852,1.067
331.882,1.091
331.912,1.100
331.942,1.099
331.972,1.109
332.002,1.145
332.032,1.165
332.062,1.141
332.092,1.132
332.122,1.113
332.152,1.129
332.182,1.097
332.212,1.101
332.242,1.069
332.272,1.021
332.302,0.937
332.332,1.003
332.362,1.005
332.392,0.961
332.422,1.020
332.452,0.998
332.482,1.060
332.512,1.069
332.542,1.073
332.572,1.097
332.602,1.071
332.632,1.085
332.662,1.092
332.692,1.093
332.722,1.090
332.752,1.067
332.782,1.078
332.812,1.087
332.842,1.063
332.872,1.069
332.902,1.093
332.932,1.074
332.962,1.091
332.992,1.103
333.022,1.085
333.052,1.058
333.082,1.060
333.112,1.097
333.142,1.087
333.172,1.097
333.202,1.116
333.232,1.104
333.262,1.060
333.292,1.062
333.322,1.081
333.352,1.056
333.382,1.066
333.412,1.072
333.442,1.087
333.472,1.084
333.502,1.092
333.532,1.091
333.562,1.087
333.592,1.083
333.622,1.055
333.652,1.062
333.682,1.069
333.712,1.057
333.742,1.057
333.772,1.074
333.802,1.073
333.832,1.071
333.862,1.077
333.892,1.081
333.922,1.083
333.952,1.079
333.982,1.068
334.012,1.073
334.042,1.074
334.072,1.072
334.102,1.082
334.132,1.074
334.162,1.068
334.192,1.065
334.222,1.064
334.252,1.081
334.282,1.072
334.312,1.073
334.342,1.084
334.372,1.074
334.402,1.073
334.432,1.066
334.462,1.080
334.492,1.094
334.522,1.088
334.552,1.078
334.582,1.084
334.612,1.078
334.642,1.065
334.672,1.062
334.702,1.062
334.732,1.054
334.762,1.056
334.792,1.047
334.822,1.053
334.852,1.061
334.882,1.048
334.912,1.037
334.942,1.029
334.972,1.063
335.002,1.051
335.032,1.034
335.062,1.070
335.092,1.075
335.122,1.066
335.152,1.065
335.182,1.082
335.212,1.062
335.242,1.069
335.272,1.110
335.302,1.088
335.332,1.066
335.362,1.066
335.392,1.071
335.422,1.055
335.452,1.065
335.482,1.075
335.512,1.063
335.542,1.079
335.572,1.083
335.602,1.066
335.632,1.049
335.662,1.067
335.692,1.071
335.722,1.048
335.752,1.050
335.782,1.067
335.812,1.065
335.842,1.056
335.872,1.046
335.902,1.052
335.932,1.066
335.962,1.059
335.992,1.054
336.022,1.055
336.052,1.044
336.082,1.049
336.112,1.047
336.142,1.048
336.172,1.056
336.202,1.046
336.232,1.047
336.262,1.060
336.292,1.053
336.322,1.059
336.352,1.065
336.382,1.057
336.412,1.051
336.442,1.055
336.472,1.052
336.502,1.046
336.532,1.044
336.562,1.060
336.592,1.059
336.622,1.055
336.652,1.054
336.682,1.067
336.712,1.060
336.742,1.050
336.772,1.060
336.802,1.065
336.832,1.055
336.862,1.054
336.892,1.054
336.922,1.058
336.952,1.057
336.982,1.049
337.012,1.053
337.042,1.053
337.072,1.060
337.102,1.053
337.132,1.054
337.162,1.059
337.192,1.061
337.222,1.059
337.252,1.055
337.282,1.056
337.312,1.063
337.342,1.061
337.372,1.055
337.402,1.053
337.432,1.063
337.462,1.050
337.492,1.056
337.522,1.055
337.552,1.049
337.582,1.061
337.612,1.054
337.642,1.053
337.672,1.047
337.702,1.060
337.732,1.058
337.762,1.058
337.792,1.060
337.822,1.051
337.852,1.055
337.882,1.058
337.912,1.053
337.942,1.055
337.972,1.056
338.002,1.060
338.032,1.051
338.062,1.060
338.092,1.062
338.122,1.064
338.152,1.053
338.182,1.047
338.212,1.053
338.242,1.059
338.272,1.056
338.302,1.058
338.332,1.058
338.362,1.053
338.392,1.051
338.422,1.050
338.452,1.051
338.482,1.059
338.512,1.058
338.542,1.056
338.572,1.054
338.602,1.064
338.632,1.060
338.662,1.048
338.692,1.058
338.722,1.060
338.752,1.049
338.782,1.056
338.812,1.057
338.842,1.062
338.872,1.057
338.902,1.056
338.932,1.064
338.962,1.072
338.992,1.046
339.022,1.058
339.052,1.066
339.082,1.056
339.112,1.054
339.142,1.057
339.172,1.053
339.202,1.056
339.232,1.049
339.262,1.062
339.292,1.058
339.322,1.055
339.352,1.051
339.382,1.052
339.412,1.056
339.442,1.054
339.472,1.054
339.502,1.060
339.532,1.054
339.562,1.055
339.592,1.056
339.622,1.062
339.652,1.056
339.682,1.062
339.712,1.064
339.742,1.062
339.772,1.050
339.802,1.049
339.832,1.069
339.862,1.048
339.892,1.057
339.922,1.065
339.952,1.062
339.982,1.058
340.012,1.056
340.042,1.054
340.072,1.056
340.102,1.058
340.132,1.062
340.162,1.055
340.192,1.057
340.222,1.060
340.252,1.062
340.282,1.050
340.312,1.061
340.342,1.057
340.372,1.058
340.402,1.055
340.432,1.061
340.462,1.064
340.492,1.057
340.522,1.057
340.552,1.055
340.582,1.048
340.612,1.060
340.642,1.054
340.672,1.059
340.702,1.061
340.732,1.053
340.762,1.052
340.792,1.065
340.822,1.063
340.852,1.050
340.882,1.054
340.912,1.060
340.942,1.052
340.972,1.057
341.002,1.063
341.032,1.061
341.062,1.062
341.092,1.054
341.122,1.054
341.152,1.059
341.182,1.062
341.212,1.063
341.242,1.060
341.272,1.055
341.302,1.052
341.332,1.056
341.362,1.058
341.392,1.060
341.422,1.061
341.452,1.062
341.482,1.056
341.512,1.062
341.542,1.060
341.572,1.052
341.602,1.055
341.632,1.070
341.662,1.047
341.692,1.057
341.722,1.048
341.752,1.058
341.782,1.061
341.812,1.052
341.842,1.064
341.872,1.063
341.902,1.063
341.932,1.061
341.962,1.052
341.992,1.052
342.022,1.058
342.052,1.065
342.082,1.060
342.112,1.052
342.142,1.056
342.172,1.060
342.202,1.056
342.232,1.050
342.262,1.060
342.292,1.046
342.322,1.058
342.352,1.059
342.382,1.051
342.412,1.063
342.442,1.073
342.472,1.073
342.502,1.065
342.532,1.071
342.562,1.101
342.592,1.120
342.622,1.110
342.652,1.138
342.682,1.087
342.712,1.074
342.742,1.054
342.772,1.060
342.802,1.058
342.832,1.035
342.862,1.015
342.892,1.036
342.922,1.032
342.952,1.031
342.982,1.031
343.012,1.058
343.042,1.054
343.072,1.054
343.102,1.064
343.132,1.055
343.162,1.046
343.192,1.067
343.222,1.053
343.252,1.059
343.282,1.043
343.312,1.061
343.342,1.077
343.372,1.066
343.402,1.069
343.432,1.085
343.462,1.084
343.492,1.077
343.522,1.089
343.552,1.081
343.582,1.084
343.612,1.083
343.642,1.084
343.672,1.083
343.702,1.077
343.732,1.082
343.762,1.069
343.792,1.078
343.822,1.081
343.852,1.058
343.882,1.048
343.912,1.056
343.942,1.073
343.972,1.066
344.002,1.065
344.032,1.059
344.062,1.054
344.092,1.061
344.122,1.047
344.152,1.053
344.182,1.063
344.212,1.045
344.242,1.053
344.272,1.049
344.302,1.048
344.332,1.057
344.362,1.050
344.392,1.042
344.422,1.059
344.452,1.069
344.482,1.064
344.512,1.067
344.542,1.067
344.572,1.070
344.602,1.074
344.632,1.068
344.662,1.080
344.692,1.075
344.722,1.070
344.752,1.075
344.782,1.072
344.812,1.075
344.842,1.072
344.872,1.077
344.902,1.094
344.932,1.097
344.962,1.082
344.992,1.070
345.022,1.087
345.052,1.098
345.082,1.078
345.112,1.082
345.142,1.083
345.172,1.088
345.202,1.077
345.232,1.082
345.262,1.094
345.292,1.094
345.322,1.086
345.352,1.082
345.382,1.091
345.412,1.083
345.442,1.080
345.472,1.091
345.502,1.086
345.532,1.084
345.562,1.085
345.592,1.089
345.622,1.083
345.652,1.086
345.682,1.095
345.712,1.084
345.742,1.090
345.772,1.097
345.802,1.084
345.832,1.078
345.862,1.083
345.892,1.087
345.922,1.082
345.952,1.077
345.982,1.092
346.012,1.092
346.042,1.083
346.072,1.091
346.102,1.082
346.132,1.080
346.162,1.077
346.192,1.081
346.222,1.087
346.252,1.087
346.282,1.084
346.312,1.085
346.342,1.089
346.372,1.080
346.402,1.080
346.432,1.088
346.462,1.081
346.492,1.078
346.522,1.087
346.552,1.087
346.582,1.084
346.612,1.088
346.642,1.083
346.672,1.084
346.702,1.085
346.732,1.081
346.762,1.081
346.792,1.084
346.822,1.085
346.852,1.091
346.882,1.086
346.912,1.081
346.942,1.077
346.972,1.082
347.002,1.082
347.032,1.082
347.062,1.084
347.092,1.084
347.122,1.084
347.152,1.088
347.182,1.081
347.212,1.088
347.242,1.090
347.272,1.082
347.302,1.081
347.332,1.084
347.362,1.089
347.392,1.081
347.422,1.083
347.452,1.087
347.482,1.088
347.512,1.084
347.542,1.084
347.572,1.088
347.602,1.081
347.632,1.083
347.662,1.085
347.692,1.089
347.722,1.083
347.752,1.085
347.782,1.085
347.812,1.082
347.842,1.083
347.872,1.081
347.902,1.088
347.932,1.089
347.962,1.083
347.992,1.090
348.022,1.089
348.052,1.083
348.082,1.081
348.112,1.092
348.142,1.084
348.172,1.081
348.202,1.083
348.232,1.092
348.262,1.089
348.292,1.079
348.322,1.087
348.352,1.083
348.382,1.091
348.412,1.079
348.442,1.084
348.472,1.086
348.502,1.085
348.532,1.089
348.562,1.086
348.592,1.084
348.622,1.090
348.652,1.083
348.682,1.089
348.712,1.090
348.742,1.084
348.772,1.081
348.802,1.079
348.832,1.081
348.862,1.084
348.892,1.083
348.922,1.084
348.952,1.083
348.982,1.088
349.012,1.089
349.042,1.077
349.072,1.084
349.102,1.083
349.132,1.083
349.162,1.085
349.192,1.083
349.222,1.084
349.252,1.092
349.282,1.092
349.312,1.085
349.342,1.090
349.372,1.082
349.402,1.091
349.432,1.085
349.462,1.081
349.492,1.087
349.522,1.078
349.552,1.085
349.582,1.086
349.612,1.085
349.642,1.089
349.672,1.083
349.702,1.084
349.732,1.086
349.762,1.081
349.792,1.080
349.822,1.083
349.852,1.085
349.882,1.088
349.912,1.083
349.942,1.089
349.972,1.082
350.002,1.085
350.032,1.083
350.062,1.090
350.092,1.083
350.122,1.086
350.152,1.085
350.182,1.084
350.212,1.089
350.242,1.089
350.272,1.088
350.302,1.076
350.332,1.078
350.362,1.090
350.392,1.084
350.422,1.082
350.452,1.083
350.482,1.089
350.512,1.083
350.542,1.088
350.572,1.087
350.602,1.085
350.632,1.082
350.662,1.081
350.692,1.081
350.722,1.089
350.752,1.087
350.782,1.087
350.812,1.083
350.842,1.091
350.872,1.088
350.902,1.084
350.932,1.090
350.962,1.085
350.992,1.088
351.022,1.090
351.052,1.089
351.082,1.085
351.112,1.078
351.142,1.088
351.172,1.090
351.202,1.089
351.232,1.104
351.262,1.116
351.292,1.121
351.322,1.097
351.352,1.093
351.382,1.103
351.412,1.104
351.442,1.103
351.472,1.087
351.502,1.098
351.532,1.088
351.562,1.078
351.592,1.067
351.622,1.081
351.652,1.087
351.682,1.073
351.712,1.078
351.742,1.076
351.772,1.069
351.802,1.059
351.832,1.078
351.862,1.079
351.892,1.068
351.922,1.066
351.952,1.078
351.982,1.072
352.012,1.073
352.042,1.077
352.072,1.073
352.102,1.082
352.132,1.070
352.162,1.071
352.192,1.070
352.222,1.079
352.252,1.077
352.282,1.060
352.312,1.075
352.342,1.068
352.372,1.073
352.402,1.069
352.432,1.065
352.462,1.062
352.492,1.089
352.522,1.094
352.552,1.055
352.582,1.076
352.612,1.106
352.642,1.102
352.672,1.085
352.702,1.066
352.732,1.063
352.762,1.074
352.792,1.059
352.822,1.056
352.852,1.057
352.882,1.086
352.912,1.098
352.942,0.948
352.972,1.000
353.002,0.867
353.032,1.012
353.062,1.118
353.092,1.165
353.122,1.178
353.152,1.148
353.182,1.134
353.212,1.074
353.242,1.061
353.272,1.041
353.302,1.025
353.332,1.017
353.362,1.085
353.392,1.182
353.422,1.181
353.452,1.147
353.482,1.110
353.512,1.068
353.542,1.026
353.572,1.024
353.602,0.960
353.632,0.949
353.662,0.992
353.692,1.012
353.722,1.018
353.752,1.063
353.782,1.060
353.812,1.052
353.842,1.071
353.872,1.043
353.902,1.015
353.932,0.979
353.962,0.972
353.992,1.068
354.022,1.096
354.052,1.082
354.082,1.110
354.112,1.080
354.142,1.047
354.172,1.070
354.202,1.090
354.232,1.060
354.262,1.082
354.292,1.096
354.322,1.089
354.352,1.068
354.382,1.079
354.412,1.086
354.442,1.087
354.472,1.075
354.502,1.098
354.532,1.106
354.562,1.096
354.592,1.107
354.622,1.104
354.652,1.099
354.682,1.089
354.712,1.102
354.742,1.090
354.772,1.105
354.802,1.106
354.832,1.096
354.862,1.092
354.892,1.083
354.922,1.085
354.952,1.094
354.982,1.092
355.012,1.078
355.042,1.074
355.072,1.088
355.102,1.092
355.132,1.081
355.162,1.093
355.192,1.084
355.222,1.080
355.252,1.086
355.282,1.080
355.312,1.079
355.342,1.083
355.372,1.084
355.402,1.071
355.432,1.080
355.462,1.079
355.492,1.076
355.522,1.078
355.552,1.086
355.582,1.084
355.612,1.076
355.642,1.085
355.672,1.087
355.702,1.077
355.732,1.085
355.762,1.089
355.792,1.087
355.822,1.076
355.852,1.086
355.882,1.086
355.912,1.088
355.942,1.080
355.972,1.091
356.002,1.084
356.032,1.091
356.062,1.080
356.092,1.090
356.122,1.084
356.152,1.088
356.182,1.083
356.212,1.085
356.242,1.078
356.272,1.081
356.302,1.093
356.332,1.083
356.362,1.084
356.392,1.085
356.422,1.094
356.452,1.083
356.482,1.084
356.512,1.091
356.542,1.078
356.572,1.082
356.602,1.086
356.632,1.091
356.662,1.085
356.692,1.088
356.722,1.091
356.752,1.099
356.782,1.098
356.812,1.097
356.842,1.099
356.872,1.104
356.902,1.090
356.932,1.089
356.962,1.101
356.992,1.100
357.022,1.083
357.052,1.094
357.082,1.104
357.112,1.109
357.142,1.097
357.172,1.112
357.202,1.130
357.232,1.067
357.262,1.040
357.292,1.052
357.322,1.070
357.352,1.066
357.382,1.053
357.412,1.077
357.442,1.082
357.472,1.062
357.502,1.067
357.532,1.091
357.562,1.066
357.592,1.052
357.622,1.073
357.652,1.061
357.682,1.071
357.712,1.067
357.742,1.061
357.772,1.076
357.802,1.065
357.832,1.054
357.862,1.053
357.892,1.041
357.922,1.026
357.952,1.085
357.982,1.092
358.012,1.071
358.042,1.093
358.072,1.086
358.102,1.070
358.132,1.069
358.162,1.065
358.192,1.044
358.222,1.049
358.252,1.061
358.282,1.071
358.312,1.065
358.342,1.071
358.372,1.088
358.402,1.082
358.432,1.095
358.462,1.083
358.492,1.086
358.522,1.093
358.552,1.096
358.582,1.086
358.612,1.080
358.642,1.087
358.672,1.100
358.702,1.095
358.732,1.092
358.762,1.074
358.792,1.066
358.822,1.078
358.852,1.087
358.882,1.075
358.912,1.068
358.942,1.075
358.972,1.088
359.002,1.069
359.032,1.064
359.062,1.075
359.092,1.072
359.122,1.069
359.152,1.066
359.182,1.067
359.212,1.068
359.242,1.070
359.272,1.075
359.302,1.080
359.332,1.077
359.362,1.073
359.392,1.073
359.422,1.076
359.452,1.069
359.482,1.082
359.512,1.070
359.542,1.068
359.572,1.062
359.602,1.072
359.632,1.066
359.662,1.061
359.692,1.063
359.722,1.063
359.752,1.067
359.782,1.062
359.812,1.066
359.842,1.059
359.872,1.065
359.902,1.057
359.932,1.062
359.962,1.073
359.992,1.073
360.022,1.063
360.052,1.066
360.082,1.065
360.112,1.063
360.142,1.072
360.172,1.074
360.202,1.060
360.232,1.069
360.262,1.074
360.292,1.076
360.322,1.067
360.352,1.069
360.382,1.065
360.412,1.067
360.442,1.064
360.472,1.065
360.502,1.073
360.532,1.074
360.562,1.070
360.592,1.066
360.622,1.063
360.652,1.067
360.682,1.064
360.712,1.064
360.742,1.073
360.772,1.074
360.802,1.056
360.832,1.065
360.862,1.075
360.892,1.069
360.922,1.066
360.952,1.062
360.982,1.075
361.012,1.069
361.042,1.066
361.072,1.078
361.102,1.066
361.132,1.067
361.162,1.065
361.192,1.066
361.222,1.074
361.252,1.063
361.282,1.069
361.312,1.071
361.342,1.057
361.372,1.063
361.402,1.066
361.432,1.069
361.462,1.068
361.492,1.066
361.522,1.062
361.552,1.070
361.582,1.063
361.612,1.065
361.642,1.073
361.672,1.071
361.702,1.070
361.732,1.069
361.762,1.071
361.792,1.074
361.822,1.077
361.852,1.065
361.882,1.070
361.912,1.068
361.942,1.064
361.972,1.065
362.002,1.060
362.032,1.068
362.062,1.070
362.092,1.064
362.122,1.064
362.152,1.074
362.182,1.069
362.212,1.062
362.242,1.068
362.272,1.069
362.302,1.061
362.332,1.072
362.362,1.075
362.392,1.061
362.422,1.059
362.452,1.074
362.482,1.067
362.512,1.066
362.542,1.065
362.572,1.077
362.602,1.072
362.632,1.069
362.662,1.065
362.692,1.068
362.722,1.068
362.752,1.078
362.782,1.091
362.812,1.097
362.842,1.121
362.872,1.109
362.902,1.098
362.932,1.051
362.962,1.042
362.992,1.080
363.022,1.076
363.052,1.075
363.082,1.056
363.112,1.072
363.142,1.072
363.172,1.082
363.202,1.062
363.232,1.055
363.262,1.076
363.292,1.053
363.322,1.050
363.352,1.044
363.382,1.057
363.412,1.056
363.442,1.057
363.472,1.058
363.502,1.069
363.532,1.065
363.562,1.064
363.592,1.062
363.622,1.072
363.652,1.066
363.682,1.039
363.712,1.019
363.742,0.986
363.772,1.093
363.802,1.104
363.832,1.058
363.862,1.108
363.892,1.095
363.922,1.059
363.952,1.061
363.982,1.044
364.012,1.031
364.042,1.038
364.072,1.051
364.102,1.050
364.132,1.055
364.162,1.057
364.192,1.064
364.222,1.081
364.252,1.080
364.282,1.076
364.312,1.074
364.342,1.081
364.372,1.070
364.402,1.064
364.432,1.068
364.462,1.055
364.492,1.041
364.522,1.041
364.552,1.039
364.582,1.029
364.612,1.033
364.642,1.044
364.672,1.059
364.702,1.058
364.732,1.059
364.762,1.078
364.792,1.091
364.822,1.083
364.852,1.058
364.882,1.062
364.912,1.065
364.942,1.057
364.972,1.049
365.002,1.058
365.032,1.046
365.062,1.068
365.092,1.078
365.122,1.057
365.152,1.033
365.182,1.045
365.212,1.057
365.242,1.061
365.272,1.048
365.302,1.040
365.332,1.047
365.362,1.046
365.392,1.045
365.422,1.045
365.452,1.048
365.482,1.048
365.512,1.048
365.542,1.043
365.572,1.032
365.602,1.027
365.632,1.027
365.662,1.039
365.692,1.041
365.722,1.038
365.752,1.040
365.782,1.039
365.812,1.046
365.842,1.054
365.872,1.041
365.902,1.034
365.932,1.047
365.962,1.046
365.992,1.042
366.022,1.038
366.052,1.040
366.082,1.052
366.112,1.046
366.142,1.039
366.172,1.035
366.202,1.035
366.232,1.038
366.262,1.041
366.292,1.033
366.322,1.038
366.352,1.040
366.382,1.042
366.412,1.043
366.442,1.045
366.472,1.038
366.502,1.041
366.532,1.042
366.562,1.035
366.592,1.044
366.622,1.040
366.652,1.044
366.682,1.050
366.712,1.040
366.742,1.044
366.772,1.050
366.802,1.041
366.832,1.048
366.862,1.045
366.892,1.043
366.922,1.051
366.952,1.034
366.982,1.037
367.012,1.046
367.042,1.043
367.072,1.047
367.102,1.047
367.132,1.038
367.162,1.040
367.192,1.043
367.222,1.043
367.252,1.038
367.282,1.041
367.312,1.034
367.342,1.040
367.372,1.037
367.402,1.042
367.432,1.044
367.462,1.043
367.492,1.040
367.522,1.048
367.552,1.046
367.582,1.041
367.612,1.047
367.642,1.051
367.672,1.044
367.702,1.040
367.732,1.040
367.762,1.044
367.792,1.048
367.822,1.038
367.852,1.043
367.882,1.040
367.912,1.046
367.942,1.039
367.972,1.044
368.002,1.045
368.032,1.048
368.062,1.046
368.092,1.050
368.122,1.044
368.152,1.043
368.182,1.043
368.212,1.048
368.242,1.041
368.272,1.042
368.302,1.043
368.332,1.042
368.362,1.043
368.392,1.049
368.422,1.049
368.452,1.055
368.482,1.049
368.512,1.048
368.542,1.056
368.572,1.053
368.602,1.045
368.632,1.046
368.662,1.044
368.692,1.039
368.722,1.040
368.752,1.051
368.782,1.047
368.812,1.047
368.842,1.050
368.872,1.048
368.902,1.046
368.932,1.050
368.962,1.049
368.992,1.044
369.022,1.047
369.052,1.051
369.082,1.053
369.112,1.046
369.142,1.046
369.172,1.043
369.202,1.051
369.232,1.050
369.262,1.049
369.292,1.045
369.322,1.059
369.352,1.050
369.382,1.045
369.412,1.052
369.442,1.044
369.472,1.054
369.502,1.058
369.532,1.058
369.562,1.056
369.592,1.059
369.622,1.055
369.652,1.051
369.682,1.041
369.712,1.050
369.742,1.061
369.772,1.050
369.802,1.036
369.832,1.061
369.862,1.062
369.892,1.051
369.922,1.047
369.952,1.061
369.982,1.054
370.012,1.057
370.042,1.054
370.072,1.062
370.102,1.045
370.132,1.050
370.162,1.063
370.192,1.062
370.222,1.053
370.252,1.064
370.282,1.062
370.312,1.062
370.342,1.057
370.372,1.049
370.402,1.058
370.432,1.063
370.462,1.057
370.492,1.057
370.522,1.057
370.552,1.067
370.582,1.058
370.612,1.060
370.642,1.064
370.672,1.053
370.702,1.062
370.732,1.067
370.762,1.054
370.792,1.058
370.822,1.056
370.852,1.055
370.882,1.065
370.912,1.055
