df_hash,22ZHK4.P6Z1T7
397.824,0.993
397.854,1.003
397.884,1.000
397.914,0.998
397.944,1.000
397.974,0.998
398.004,0.999
398.034,1.000
398.064,1.000
398.094,1.008
398.124,0.998
398.154,1.001
398.184,1.008
398.214,1.001
398.244,1.004
398.274,1.002
398.304,1.001
398.334,1.001
398.364,0.997
398.394,0.991
398.424,0.992
398.454,1.005
398.484,1.008
398.514,1.001
398.544,1.003
398.574,1.000
398.604,0.995
398.634,1.001
398.664,1.001
398.694,0.999
398.724,1.000
398.754,1.005
398.784,1.000
398.814,1.001
398.844,1.006
398.874,0.994
398.904,1.001
398.934,1.006
398.964,1.000
398.994,0.998
399.024,0.997
399.054,1.000
399.084,1.001
399.114,1.002
399.144,0.999
399.174,1.000
399.204,1.012
399.234,0.996
399.264,1.000
399.294,0.999
399.324,1.000
399.354,1.000
399.384,1.002
399.414,1.001
399.444,0.998
399.474,1.003
399.504,0.995
399.534,1.000
399.564,0.995
399.594,1.006
399.624,1.003
399.654,1.004
399.684,1.000
399.714,1.000
399.744,0.999
399.774,0.998
399.804,1.007
399.834,1.006
399.864,0.995
399.894,1.005
399.924,1.000
399.954,0.998
399.984,1.000
400.014,0.995
400.044,0.997
400.074,1.004
400.104,1.001
400.134,0.999
400.164,0.994
400.194,0.998
400.224,1.000
400.254,1.004
400.284,1.002
400.314,0.994
400.344,0.999
400.374,0.995
400.404,1.004
400.434,1.006
400.464,0.994
400.494,0.995
400.524,1.000
400.554,1.008
400.584,1.006
400.614,0.992
400.644,0.999
400.674,1.001
400.704,1.001
400.734,0.999
400.764,1.006
400.794,0.999
400.824,1.000
400.854,0.999
400.884,0.997
400.914,1.001
400.944,0.999
400.974,0.994
401.004,0.999
401.034,0.995
401.064,1.000
401.094,1.004
401.124,0.997
401.154,1.004
401.184,1.010
401.214,1.006
401.244,0.991
401.274,1.011
401.304,0.983
401.334,0.986
401.364,0.995
401.394,0.993
401.424,0.995
401.454,0.989
401.484,0.990
401.514,0.993
401.544,1.002
401.574,0.998
401.604,1.007
401.634,1.005
401.664,0.996
401.694,0.998
401.724,1.001
401.754,0.999
401.784,1.000
401.814,0.994
401.844,1.000
401.874,1.012
401.904,0.998
401.934,0.989
401.964,1.004
401.994,0.999
402.024,1.021
402.054,0.993
402.084,1.022
402.114,0.993
402.144,0.954
402.174,1.010
402.204,1.011
402.234,0.994
402.264,0.985
402.294,0.992
402.324,1.000
402.354,1.015
402.384,1.003
402.414,1.003
402.444,1.000
402.474,0.993
402.504,0.991
402.534,0.999
402.564,0.998
402.594,1.010
402.624,1.004
402.654,1.003
402.684,0.996
402.714,1.000
402.744,0.995
402.774,1.001
402.804,1.008
402.834,1.008
402.864,1.012
402.894,1.007
402.924,1.000
402.954,0.997
402.984,1.011
403.014,0.999
403.044,0.996
403.074,0.992
403.104,0.995
403.134,0.994
403.164,0.992
403.194,0.983
403.224,0.993
403.254,0.990
403.284,0.991
403.314,0.995
403.344,1.012
403.374,1.011
403.404,1.002
403.434,1.001
403.464,1.004
403.494,1.009
403.524,0.996
403.554,0.995
403.584,0.999
403.614,1.007
403.644,1.004
403.674,1.008
403.704,0.999
403.734,1.003
403.764,0.995
403.794,0.998
403.824,0.997
403.854,0.999
403.884,1.004
403.914,1.000
403.944,0.997
403.974,1.004
404.004,1.001
404.034,0.997
404.064,0.996
404.094,0.984
404.124,0.973
404.154,0.991
404.184,1.020
404.214,1.016
404.244,1.007
404.274,0.996
404.304,0.999
404.334,1.006
404.364,0.996
404.394,0.997
404.424,1.002
404.454,0.997
404.484,0.997
404.514,0.993
404.544,0.992
404.574,0.985
404.604,0.982
404.634,1.003
404.664,1.009
404.694,1.004
404.724,1.007
404.754,0.995
404.784,0.995
404.814,0.996
404.844,1.000
404.874,1.004
404.904,1.002
404.934,0.996
404.964,0.991
404.994,0.994
405.024,0.999
405.054,1.009
405.084,0.997
405.114,1.003
405.144,0.998
405.174,0.994
405.204,0.993
405.234,1.008
405.264,1.006
405.294,1.000
405.324,1.007
405.354,1.001
405.384,0.998
405.414,1.006
405.444,1.004
405.474,0.995
405.504,1.004
405.534,1.006
405.564,0.995
405.594,0.998
405.624,1.006
405.654,0.995
405.684,0.998
405.714,1.002
405.744,1.005
405.774,1.000
405.804,1.001
405.834,1.004
405.864,1.000
405.894,0.997
405.924,0.997
405.954,1.005
405.984,1.006
406.014,0.998
406.044,0.997
406.074,1.001
406.104,0.985
406.134,0.992
406.164,1.000
406.194,1.033
406.224,1.019
406.254,1.021
406.284,1.005
406.314,1.005
406.344,0.993
406.374,0.984
406.404,0.985
406.434,0.992
406.464,0.985
406.494,0.979
406.524,0.992
406.554,0.993
406.584,0.997
406.614,1.001
406.644,1.001
406.674,1.010
406.704,1.004
406.734,1.024
406.764,1.019
406.794,1.016
406.824,1.012
406.854,1.003
406.884,1.033
406.914,1.026
406.944,1.003
406.974,0.992
407.004,0.998
407.034,0.991
407.064,0.989
407.094,0.991
407.124,0.979
407.154,0.991
407.184,0.988
407.214,0.995
407.244,1.006
407.274,1.002
407.304,0.998
407.334,1.001
407.364,1.022
407.394,1.021
407.424,1.018
407.454,1.010
407.484,0.995
407.514,0.995
407.544,1.007
407.574,1.023
407.604,1.010
407.634,1.005
407.664,1.012
407.694,1.019
407.724,1.004
407.754,1.010
407.784,1.009
407.814,0.995
407.844,1.003
407.874,1.030
407.904,1.011
407.934,1.016
407.964,1.027
407.994,1.008
408.024,1.004
408.054,1.008
408.084,0.991
408.114,0.993
408.144,0.990
408.174,0.987
408.204,0.995
408.234,1.001
408.264,0.990
408.294,0.995
408.324,0.973
408.354,0.979
408.384,0.990
408.414,1.010
408.444,1.017
408.474,1.017
408.504,1.011
408.534,1.015
408.564,1.009
408.594,1.005
408.624,0.999
408.654,1.014
408.684,1.008
408.714,1.001
408.744,1.002
408.774,1.006
408.804,0.999
408.834,0.996
408.864,1.009
408.894,0.998
408.924,1.005
408.954,1.004
408.984,1.001
409.014,0.998
409.044,1.004
409.074,1.002
409.104,1.000
409.134,0.995
409.164,1.004
409.194,1.002
409.224,1.004
409.254,0.998
409.284,1.005
409.314,1.000
409.344,0.998
409.374,1.001
409.404,1.003
409.434,1.001
409.464,1.002
409.494,1.004
409.524,1.000
409.554,1.001
409.584,1.001
409.614,1.005
409.644,0.998
409.674,0.995
409.704,1.006
409.734,1.007
409.764,1.000
409.794,1.001
409.824,0.996
409.854,1.002
409.884,1.000
409.914,1.007
409.944,0.999
409.974,1.002
410.004,1.008
410.034,0.995
410.064,1.006
410.094,0.998
410.124,1.003
410.154,1.007
410.184,1.009
410.214,1.003
410.244,0.997
410.274,1.013
410.304,1.004
410.334,0.996
410.364,1.005
410.394,1.003
410.424,1.005
410.454,1.006
410.484,1.004
410.514,0.997
410.544,1.001
410.574,1.009
410.604,1.004
410.634,0.996
410.664,1.004
410.694,1.003
410.724,0.997
410.754,1.001
410.784,1.001
410.814,1.002
410.844,1.003
410.874,1.001
410.904,1.005
410.934,0.998
410.964,1.001
410.994,1.003
411.024,1.003
411.054,1.005
411.084,1.006
411.114,0.996
411.144,1.006
411.174,1.006
411.204,0.999
411.234,1.003
411.264,0.999
411.294,0.995
411.324,1.002
411.354,0.998
411.384,1.008
411.414,1.002
411.444,1.004
411.474,1.003
411.504,1.007
411.534,1.002
411.564,1.003
411.594,1.004
411.624,1.001
411.654,1.002
411.684,0.998
411.714,1.005
411.744,1.005
411.774,1.001
411.804,1.002
411.834,1.002
411.864,1.006
411.894,1.000
411.924,0.999
411.954,0.998
411.984,0.997
412.014,1.003
412.044,1.004
412.074,1.002
412.104,1.000
412.134,1.008
412.164,0.999
412.194,1.002
412.224,1.005
412.254,1.008
412.284,0.999
412.314,1.006
412.344,1.002
412.374,0.997
412.404,1.000
412.434,1.003
412.464,1.005
412.494,0.997
412.524,0.995
412.554,1.000
412.584,0.998
412.614,1.003
412.644,1.005
412.674,0.998
412.704,0.997
412.734,0.999
412.764,1.006
412.794,1.001
412.824,1.000
412.854,1.001
412.884,1.004
412.914,1.000
412.944,1.003
412.974,1.002
413.004,1.003
413.034,1.000
413.064,1.006
413.094,1.005
413.124,1.000
413.154,1.002
413.184,0.998
413.214,1.003
413.244,1.004
413.274,0.991
413.304,1.006
413.334,0.999
413.364,1.000
413.394,1.007
413.424,1.002
413.454,1.001
413.484,1.000
413.514,1.004
413.544,1.013
413.574,0.988
413.604,0.998
413.634,1.006
413.664,0.997
413.694,0.997
413.724,1.004
413.754,1.000
413.784,0.997
413.814,1.002
413.844,1.002
413.874,0.999
413.904,1.000
413.934,0.999
413.964,0.997
413.994,1.005
414.024,1.001
414.054,0.999
414.084,0.995
414.114,1.013
414.144,1.000
414.174,0.997
414.204,0.997
414.234,0.997
414.264,1.003
414.294,1.009
414.324,1.005
414.354,1.007
414.384,1.003
414.414,0.999
414.444,0.996
414.474,1.002
414.504,1.010
414.534,1.000
414.564,1.002
414.594,1.007
414.624,0.999
414.654,1.006
414.684,0.999
414.714,1.003
414.744,1.002
414.774,0.992
414.804,0.951
414.834,0.965
414.864,0.983
414.894,0.994
414.924,1.033
414.954,1.022
414.984,1.019
415.014,1.026
415.044,1.025
415.074,1.021
415.104,1.026
415.134,1.021
415.164,1.001
415.194,1.000
415.224,0.990
415.254,0.989
415.284,0.991
415.314,0.993
415.344,0.999
415.374,0.991
415.404,0.982
415.434,1.004
415.464,1.001
415.494,0.998
415.524,0.998
415.554,0.995
415.584,1.003
415.614,0.993
415.644,0.986
415.674,0.999
415.704,1.013
415.734,1.008
415.764,1.040
415.794,1.057
415.824,1.022
415.854,1.052
415.884,1.021
415.914,0.996
415.944,0.953
415.974,0.958
416.004,0.959
416.034,0.975
416.064,0.989
416.094,0.998
416.124,1.011
416.154,1.028
416.184,1.015
416.214,0.983
416.244,0.963
416.274,0.996
416.304,1.021
416.334,1.042
416.364,1.027
416.394,1.004
416.424,0.992
416.454,0.983
416.484,0.992
416.514,1.017
416.544,1.002
416.574,1.017
416.604,1.006
416.634,0.994
416.664,0.990
416.694,0.994
416.724,0.995
416.754,1.002
416.784,1.001
416.814,0.996
416.844,1.001
416.874,1.009
416.904,1.013
416.934,1.007
416.964,1.011
416.994,1.008
417.024,1.008
417.054,0.996
417.084,0.997
417.114,0.993
417.144,0.991
417.174,0.991
417.204,1.003
417.234,0.993
417.264,0.995
417.294,0.994
417.324,1.000
417.354,1.002
417.384,0.993
417.414,1.009
417.444,1.024
417.474,1.022
417.504,1.017
417.534,1.009
417.564,1.006
417.594,0.998
417.624,1.009
417.654,1.026
417.684,1.053
417.714,1.037
417.744,1.014
417.774,0.997
417.804,1.007
417.834,1.007
417.864,1.016
417.894,1.031
417.924,1.021
417.954,1.016
417.984,1.017
418.014,1.005
418.044,1.003
418.074,1.002
418.104,1.000
418.134,1.014
418.164,1.021
418.194,1.019
418.224,1.009
418.254,1.016
418.284,0.994
418.314,0.972
418.344,0.989
418.374,1.000
418.404,1.012
418.434,1.023
418.464,1.008
418.494,1.003
418.524,0.997
418.554,0.995
418.584,1.002
418.614,1.008
418.644,1.007
418.674,1.010
418.704,1.008
418.734,0.995
418.764,1.002
418.794,0.994
418.824,1.012
418.854,1.017
418.884,1.005
418.914,1.004
418.944,1.006
418.974,1.006
419.004,1.017
419.034,1.013
419.064,1.003
419.094,0.996
419.124,0.996
419.154,1.000
419.184,1.011
419.214,1.010
419.244,1.013
419.274,1.013
419.304,0.999
419.334,1.001
419.364,1.016
419.394,1.014
419.424,1.013
419.454,1.006
419.484,1.006
419.514,1.007
419.544,0.999
419.574,0.998
419.604,1.004
419.634,1.006
419.664,1.010
419.694,1.013
419.724,1.002
419.754,1.000
419.784,1.002
419.814,1.000
419.844,0.989
419.874,1.006
419.904,1.003
419.934,0.994
419.964,0.998
419.994,0.999
420.024,0.998
420.054,1.003
420.084,0.996
420.114,1.009
420.144,1.013
420.174,1.015
420.204,1.004
420.234,1.004
420.264,1.001
420.294,0.994
420.324,0.996
420.354,1.004
420.384,0.999
420.414,0.999
420.444,1.007
420.474,1.002
420.504,1.007
420.534,0.998
420.564,1.000
420.594,0.998
420.624,0.989
420.654,1.009
420.684,1.001
420.714,1.003
420.744,0.999
420.774,1.003
420.804,1.001
420.834,0.998
420.864,0.998
420.894,1.004
420.924,1.002
420.954,0.992
420.984,1.000
421.014,1.004
421.044,0.998
421.074,1.000
421.104,1.011
421.134,1.006
421.164,1.002
421.194,1.003
421.224,1.004
421.254,1.003
421.284,1.009
421.314,1.002
421.344,1.019
421.374,1.002
421.404,1.001
421.434,0.984
421.464,0.989
421.494,1.000
421.524,1.006
421.554,1.008
421.584,1.000
421.614,0.997
421.644,0.992
421.674,0.992
421.704,1.002
421.734,1.001
421.764,1.004
421.794,0.989
421.824,0.989
421.854,1.008
421.884,1.001
421.914,1.004
421.944,1.002
421.974,1.001
422.004,0.997
422.034,1.000
422.064,0.999
422.094,0.997
422.124,0.993
422.154,1.002
422.184,1.007
422.214,1.000
422.244,0.999
422.274,0.994
422.304,0.995
422.334,0.998
422.364,1.011
422.394,1.005
422.424,0.998
422.454,0.993
422.484,1.000
422.514,1.008
422.544,1.015
422.574,1.002
422.604,0.994
422.634,1.005
422.664,1.003
422.694,1.001
422.724,1.000
422.754,1.008
422.784,0.997
422.814,0.996
422.844,1.004
422.874,1.006
422.904,1.005
422.934,1.001
422.964,1.011
422.994,0.994
423.024,1.001
423.054,1.010
423.084,1.001
423.114,1.008
423.144,1.001
423.174,0.991
423.204,1.003
423.234,1.001
423.264,1.003
423.294,1.000
423.324,1.002
423.354,0.998
423.384,1.009
423.414,1.002
423.444,1.002
423.474,0.998
423.504,1.005
423.534,1.011
423.564,1.011
423.594,1.009
423.624,1.004
423.654,0.997
423.684,1.006
423.714,1.001
423.744,0.997
423.774,0.997
423.804,0.990
423.834,1.006
423.864,1.004
423.894,1.007
423.924,0.994
423.954,0.995
423.984,0.992
424.014,0.995
424.044,1.010
424.074,1.025
424.104,1.032
424.134,1.010
424.164,0.996
424.194,0.989
424.224,0.987
424.254,0.994
424.284,1.002
424.314,1.001
424.344,0.993
424.374,0.994
424.404,1.005
424.434,1.006
424.464,1.004
424.494,0.996
424.524,0.997
424.554,0.996
424.584,0.993
424.614,0.998
424.644,0.992
424.674,1.000
424.704,1.001
424.734,1.014
424.764,1.006
424.794,1.000
424.824,0.999
424.854,1.000
424.884,1.000
424.914,1.004
424.944,1.004
424.974,0.999
425.004,0.989
425.034,0.990
425.064,0.998
425.094,1.005
425.124,1.005
425.154,0.998
425.184,1.005
425.214,1.003
425.244,1.002
425.274,0.998
425.304,0.997
425.334,1.005
425.364,1.008
425.394,0.997
425.424,0.992
425.454,1.007
425.484,1.003
425.514,0.998
425.544,0.992
425.574,1.001
425.604,1.001
425.634,0.998
425.664,1.005
425.694,0.993
425.724,1.001
425.754,1.001
425.784,1.004
425.814,1.005
425.844,1.002
425.874,0.998
425.904,1.004
425.934,1.000
425.964,0.995
425.994,1.000
426.024,0.996
426.054,1.002
426.084,1.003
426.114,0.997
426.144,1.000
426.174,0.996
426.204,1.003
426.234,1.001
426.264,1.007
426.294,1.005
426.324,0.994
426.354,0.993
426.384,0.998
426.414,1.002
426.444,1.006
426.474,0.995
426.504,1.003
426.534,1.001
426.564,0.996
426.594,0.991
426.624,0.996
426.654,1.003
426.684,1.001
426.714,0.995
426.744,1.004
426.774,1.000
426.804,0.995
426.834,1.001
426.864,1.007
426.894,1.001
426.924,1.010
426.954,0.992
426.984,0.989
427.014,1.007
427.044,1.014
427.074,1.003
427.104,0.992
427.134,0.991
427.164,1.008
427.194,1.005
427.224,1.003
427.254,1.002
427.284,1.001
427.314,0.996
427.344,0.992
427.374,0.997
427.404,1.006
427.434,1.003
427.464,0.997
427.494,1.009
427.524,1.003
427.554,0.996
427.584,1.000
427.614,0.998
427.644,1.006
427.674,0.996
427.704,0.995
427.734,0.997
427.764,1.004
427.794,1.009
427.824,0.997
427.854,0.995
427.884,1.003
427.914,0.995
427.944,1.006
427.974,0.994
428.004,1.001
428.034,0.995
428.064,0.994
428.094,0.995
428.124,1.001
428.154,1.002
428.184,1.006
428.214,1.002
428.244,0.999
428.274,1.000
428.304,1.005
428.334,1.000
428.364,1.000
428.394,1.002
428.424,1.001
428.454,1.001
428.484,1.008
428.514,0.996
428.544,0.993
428.574,1.002
428.604,1.001
428.634,1.000
428.664,1.004
428.694,0.999
428.724,1.001
428.754,1.001
428.784,0.995
428.814,1.006
428.844,1.004
428.874,1.003
428.904,1.003
428.934,0.993
428.964,0.988
428.994,0.992
429.024,1.002
429.054,1.007
429.084,1.004
429.114,0.994
429.144,1.004
429.174,1.010
429.204,0.998
429.234,0.997
429.264,1.001
429.294,1.010
429.324,1.006
429.354,0.995
429.384,0.999
429.414,1.005
429.444,1.005
429.474,0.991
429.504,0.999
429.534,1.000
429.564,1.002
429.594,0.996
429.624,1.009
429.654,1.000
429.684,0.992
429.714,1.012
429.744,0.998
429.774,1.001
429.804,1.002
429.834,1.006
429.864,0.996
429.894,1.005
429.924,0.995
429.954,1.004
429.984,1.008
430.014,0.993
430.044,1.005
430.074,1.001
430.104,0.997
430.134,1.003
430.164,0.998
430.194,0.998
430.224,1.005
430.254,1.004
430.284,1.004
430.314,0.993
430.344,1.003
430.374,0.997
430.404,0.999
430.434,1.001
430.464,1.004
430.494,0.997
430.524,0.994
430.554,1.001
430.584,1.001
430.614,1.005
430.644,1.003
430.674,0.995
430.704,1.000
430.734,0.996
430.764,1.003
430.794,0.995
430.824,0.996
430.854,1.001
430.884,1.004
430.914,0.999
430.944,1.002
430.974,1.002
431.004,0.995
431.034,1.004
431.064,0.992
431.094,0.996
431.124,0.999
431.154,1.002
431.184,0.995
431.214,0.997
431.244,1.004
431.274,1.013
431.304,0.992
431.334,0.996
431.364,1.001
431.394,0.996
431.424,0.997
431.454,1.008
431.484,1.003
431.514,1.001
431.544,1.003
431.574,1.002
431.604,0.998
431.634,1.000
431.664,0.997
431.694,1.001
431.724,0.995
431.754,1.000
431.784,1.007
431.814,1.002
431.844,0.998
431.874,1.002
431.904,1.002
431.934,1.005
431.964,0.996
431.994,1.002
432.024,0.997
432.054,0.998
432.084,0.993
432.114,0.997
432.144,1.003
432.174,1.007
432.204,1.001
432.234,1.006
432.264,0.998
432.294,0.998
432.324,1.004
432.354,0.999
432.384,0.993
432.414,0.996
432.444,1.000
432.474,1.007
432.504,0.999
432.534,0.996
432.564,0.997
432.594,0.999
432.624,1.005
432.654,1.005
432.684,0.989
432.714,1.001
432.744,1.006
432.774,0.997
432.804,0.995
432.834,1.004
432.864,0.999
432.894,1.002
432.924,1.005
432.954,0.998
432.984,1.000
433.014,0.992
433.044,0.999
433.074,1.002
433.104,0.999
433.134,0.997
433.164,0.998
433.194,1.000
433.224,1.010
433.254,0.999
433.284,1.002
433.314,0.989
433.344,0.993
433.374,1.007
433.404,1.000
433.434,0.992
433.464,0.993
433.494,1.002
433.524,1.000
433.554,1.004
433.584,0.998
433.614,1.001
433.644,1.002
433.674,0.991
433.704,1.004
433.734,1.002
433.764,1.001
433.794,0.992
433.824,0.998
433.854,1.000
433.884,0.997
433.914,0.998
433.944,1.007
433.974,1.011
434.004,0.996
434.034,1.000
434.064,1.004
434.094,0.993
434.124,1.000
434.154,0.995
434.184,0.992
434.214,1.001
434.244,1.004
434.274,1.011
434.304,0.991
434.334,0.995
434.364,1.005
434.394,0.998
434.424,0.997
434.454,0.998
434.484,1.010
434.514,1.003
434.544,1.003
434.574,1.001
434.604,0.998
434.634,1.003
434.664,1.001
434.694,0.997
434.724,1.005
434.754,0.997
434.784,1.002
434.814,1.002
434.844,0.996
434.874,0.993
434.904,0.999
434.934,1.004
434.964,0.998
434.994,0.995
435.024,1.005
435.054,0.995
435.084,1.002
435.114,0.999
435.144,1.000
435.174,0.999
435.204,1.002
435.234,0.997
435.264,0.991
435.294,1.008
435.324,0.997
435.354,1.001
435.384,0.997
435.414,1.010
435.444,1.002
435.474,0.996
435.504,1.005
435.534,1.002
435.564,0.995
435.594,1.002
435.624,1.002
435.654,1.001
435.684,0.997
435.714,0.999
435.744,1.000
435.774,1.003
435.804,0.995
435.834,0.995
435.864,1.000
435.894,0.991
435.924,1.009
435.954,1.004
435.984,0.996
436.014,0.997
436.044,1.002
436.074,1.007
436.104,1.000
436.134,1.010
436.164,0.996
436.194,1.006
436.224,1.008
436.254,1.002
436.284,0.994
436.314,0.997
436.344,0.993
436.374,0.991
436.404,0.995
436.434,1.003
436.464,0.997
436.494,1.000
436.524,0.996
436.554,1.006
436.584,1.005
436.614,0.997
436.644,1.008
436.674,0.995
436.704,0.996
436.734,0.997
436.764,1.007
436.794,0.995
436.824,0.999
436.854,0.997
436.884,0.999
436.914,1.007
436.944,0.997
436.974,1.001
437.004,0.997
437.034,1.002
437.064,1.003
437.094,0.998
437.124,1.001
437.154,0.996
437.184,1.001
437.214,1.003
437.244,1.002
437.274,1.002
437.304,0.997
437.334,0.998
437.364,0.997
437.394,0.999
437.424,1.012
437.454,1.005
437.484,0.997
437.514,0.992
437.544,0.999
437.574,0.994
437.604,1.010
437.634,1.006
437.664,1.000
437.694,0.992
437.724,1.000
437.754,1.001
437.784,0.999
437.814,1.004
437.844,0.995
437.874,1.000
437.904,0.999
437.934,1.002
437.964,1.000
437.994,0.998
438.024,0.999
438.054,0.998
438.084,1.003
438.114,1.001
438.144,0.997
438.174,1.001
438.204,0.999
438.234,0.995
438.264,1.002
438.294,1.000
438.324,0.996
438.354,1.004
438.384,0.993
438.414,0.997
438.444,1.003
438.474,1.010
438.504,0.999
438.534,1.002
438.564,1.001
438.594,1.000
438.624,0.998
438.654,1.003
438.684,1.000
438.714,0.983
438.744,1.003
438.774,1.001
438.804,1.002
438.834,0.995
438.864,1.005
438.894,1.008
438.924,0.998
438.954,0.998
438.984,1.000
439.014,0.994
439.044,0.992
439.074,1.005
439.104,1.005
439.134,1.004
439.164,1.002
439.194,1.006
439.224,1.001
439.254,0.999
439.284,1.002
439.314,1.002
439.344,0.997
439.374,0.986
439.404,1.002
439.434,1.005
439.464,0.996
439.494,0.994
439.524,0.998
439.554,1.006
439.584,1.002
439.614,1.002
439.644,0.994
439.674,0.998
439.704,1.004
439.734,0.998
439.764,0.996
439.794,0.998
439.824,0.997
439.854,1.001
439.884,1.005
439.914,0.998
439.944,0.997
439.974,0.997
440.004,0.994
440.034,1.002
440.064,0.995
440.094,0.999
440.124,0.999
440.154,1.001
440.184,0.996
440.214,1.000
440.244,1.003
440.274,0.997
440.304,1.002
440.334,0.991
440.364,1.010
440.394,1.002
440.424,0.992
440.454,0.994
440.484,0.999
440.514,0.998
440.544,0.998
440.574,1.002
440.604,0.990
440.634,0.997
440.664,0.997
440.694,1.009
440.724,1.008
440.754,0.993
440.784,0.995
440.814,1.005
440.844,1.003
440.874,1.004
440.904,0.992
440.934,1.011
440.964,1.006
440.994,0.990
441.024,0.989
441.054,0.994
441.084,1.001
441.114,1.004
441.144,1.000
441.174,0.988
441.204,1.001
441.234,0.995
441.264,1.002
441.294,1.009
441.324,0.997
441.354,0.990
441.384,1.002
441.414,1.008
441.444,1.004
441.474,0.999
441.504,0.996
441.534,0.998
441.564,0.997
441.594,1.008
441.624,0.996
441.654,0.993
441.684,1.002
441.714,1.001
441.744,1.001
441.774,0.999
441.804,0.997
441.834,0.998
