df_hash,22ZHK4.EBWR1B
303.971,1.089
304.001,1.086
304.031,1.082
304.061,1.086
304.091,1.084
304.121,1.079
304.151,1.089
304.181,1.089
304.211,1.083
304.241,1.090
304.271,1.091
304.301,1.089
304.331,1.083
304.361,1.082
304.391,1.086
304.421,1.087
304.451,1.088
304.481,1.084
304.511,1.084
304.541,1.083
304.571,1.087
304.601,1.080
304.631,1.081
304.661,1.088
304.691,1.084
304.721,1.085
304.751,1.083
304.781,1.087
304.811,1.082
304.841,1.086
304.871,1.077
304.901,1.087
304.931,1.081
304.961,1.086
304.991,1.087
305.021,1.081
305.051,1.087
305.081,1.081
305.111,1.083
305.141,1.082
305.171,1.078
305.201,1.080
305.231,1.086
305.261,1.082
305.291,1.087
305.321,1.091
305.351,1.086
305.381,1.086
305.411,1.080
305.441,1.080
305.471,1.084
305.501,1.081
305.531,1.085
305.561,1.088
305.591,1.092
305.621,1.084
305.651,1.076
305.681,1.086
305.711,1.087
305.741,1.085
305.771,1.092
305.801,1.087
305.831,1.085
305.861,1.086
305.891,1.087
305.921,1.080
305.951,1.084
305.981,1.082
306.011,1.084
306.041,1.073
306.071,1.086
306.101,1.090
306.131,1.088
306.161,1.090
306.191,1.089
306.221,1.084
306.251,1.086
306.281,1.083
306.311,1.076
306.341,1.082
306.371,1.085
306.401,1.083
306.431,1.090
306.461,1.077
306.491,1.073
306.521,1.081
306.551,1.080
306.581,1.080
306.611,1.089
306.641,1.081
306.671,1.083
306.701,1.083
306.731,1.083
306.761,1.086
306.791,1.087
306.821,1.084
306.851,1.081
306.881,1.080
306.911,1.082
306.941,1.089
306.971,1.092
307.001,1.083
307.031,1.081
307.061,1.086
307.091,1.087
307.121,1.086
307.151,1.081
307.181,1.075
307.211,1.084
307.241,1.086
307.271,1.092
307.301,1.083
307.331,1.090
307.361,1.086
307.391,1.081
307.421,1.079
307.451,1.088
307.481,1.083
307.511,1.086
307.541,1.083
307.571,1.082
307.601,1.082
307.631,1.090
307.661,1.085
307.691,1.083
307.721,1.080
307.751,1.084
307.781,1.086
307.811,1.085
307.841,1.083
307.871,1.084
307.901,1.084
307.931,1.083
307.961,1.087
307.991,1.087
308.021,1.082
308.051,1.077
308.081,1.087
308.111,1.085
308.141,1.082
308.171,1.087
308.201,1.084
308.231,1.089
308.261,1.085
308.291,1.085
308.321,1.085
308.351,1.083
308.381,1.076
308.411,1.083
308.441,1.087
308.471,1.086
308.501,1.078
308.531,1.083
308.561,1.088
308.591,1.085
308.621,1.080
308.651,1.085
308.681,1.084
308.711,1.083
308.741,1.087
308.771,1.087
308.801,1.082
308.831,1.083
308.861,1.086
308.891,1.082
308.921,1.080
308.951,1.084
308.981,1.083
309.011,1.086
309.041,1.083
309.071,1.085
309.101,1.085
309.131,1.084
309.161,1.083
309.191,1.086
309.221,1.089
309.251,1.082
309.281,1.084
309.311,1.080
309.341,1.081
309.371,1.090
309.401,1.089
309.431,1.084
309.461,1.083
309.491,1.078
309.521,1.088
309.551,1.086
309.581,1.087
309.611,1.084
309.641,1.086
309.671,1.087
309.701,1.089
309.731,1.084
309.761,1.088
309.791,1.085
309.821,1.086
309.851,1.081
309.881,1.087
309.911,1.097
309.941,1.095
309.971,1.098
310.001,1.082
310.031,1.078
310.061,1.084
310.091,1.092
310.121,1.086
310.151,1.080
310.181,1.074
310.211,1.074
310.241,1.070
310.271,1.072
310.301,1.084
310.331,1.088
310.361,1.091
310.391,1.092
310.421,1.097
310.451,1.088
310.481,1.086
310.511,1.081
310.541,1.090
310.571,1.087
310.601,1.079
310.631,1.072
310.661,1.070
310.691,1.071
310.721,1.073
310.751,1.065
310.781,1.062
310.811,1.073
310.841,1.066
310.871,1.073
310.901,1.066
310.931,1.071
310.961,1.079
310.991,1.073
311.021,1.065
311.051,1.062
311.081,1.066
311.111,1.080
311.141,1.077
311.171,1.097
311.201,1.094
311.231,1.100
311.261,1.105
311.291,1.094
311.321,1.094
311.351,1.087
311.381,1.082
311.411,1.078
311.441,1.089
311.471,1.092
311.501,1.091
311.531,1.095
311.561,1.091
311.591,1.087
311.621,1.089
311.651,1.088
311.681,1.089
311.711,1.088
311.741,1.082
311.771,1.082
311.801,1.084
311.831,1.081
311.861,1.085
311.891,1.083
311.921,1.086
311.951,1.082
311.981,1.081
312.011,1.079
312.041,1.085
312.071,1.080
312.101,1.079
312.131,1.085
312.161,1.079
312.191,1.085
312.221,1.084
312.251,1.083
312.281,1.085
312.311,1.083
312.341,1.083
312.371,1.082
312.401,1.087
312.431,1.078
312.461,1.076
312.491,1.085
312.521,1.090
312.551,1.087
312.581,1.084
312.611,1.077
312.641,1.079
312.671,1.084
312.701,1.077
312.731,1.082
312.761,1.088
312.791,1.080
312.821,1.083
312.851,1.083
312.881,1.078
312.911,1.081
312.941,1.085
312.971,1.084
313.001,1.085
313.031,1.090
313.061,1.082
313.091,1.080
313.121,1.083
313.151,1.083
313.181,1.080
313.211,1.078
313.241,1.083
313.271,1.086
313.301,1.086
313.331,1.079
313.361,1.082
313.391,1.084
313.421,1.083
313.451,1.081
313.481,1.082
313.511,1.087
313.541,1.077
313.571,1.081
313.601,1.088
313.631,1.084
313.661,1.083
313.691,1.086
313.721,1.083
313.751,1.077
313.781,1.082
313.811,1.079
313.841,1.076
313.871,1.082
313.901,1.084
313.931,1.082
313.961,1.084
313.991,1.079
314.021,1.083
314.051,1.081
314.081,1.083
314.111,1.082
314.141,1.078
314.171,1.081
314.201,1.084
314.231,1.088
314.261,1.082
314.291,1.082
314.321,1.080
314.351,1.081
314.381,1.081
314.411,1.091
314.441,1.085
314.471,1.080
314.501,1.081
314.531,1.082
314.561,1.084
314.591,1.078
314.621,1.083
314.651,1.085
314.681,1.082
314.711,1.086
314.741,1.087
314.771,1.082
314.801,1.084
314.831,1.082
314.861,1.081
314.891,1.086
314.921,1.081
314.951,1.081
314.981,1.085
315.011,1.082
315.041,1.081
315.071,1.081
315.101,1.081
315.131,1.087
315.161,1.075
315.191,1.080
315.221,1.091
315.251,1.084
315.281,1.085
315.311,1.078
315.341,1.080
315.371,1.085
315.401,1.079
315.431,1.081
315.461,1.085
315.491,1.072
315.521,1.094
315.551,1.094
315.581,1.080
315.611,1.093
315.641,1.088
315.671,1.086
315.701,1.088
315.731,1.084
315.761,1.071
315.791,1.081
315.821,1.079
315.851,1.074
315.881,1.077
315.911,1.088
315.941,1.076
315.971,1.061
316.001,1.069
316.031,1.097
316.061,1.115
316.091,1.106
316.121,1.091
316.151,1.106
316.181,1.090
316.211,1.072
316.241,1.069
316.271,1.068
316.301,1.075
316.331,1.073
316.361,1.072
316.391,1.071
316.421,1.043
316.451,1.056
316.481,1.071
316.511,1.070
316.541,1.064
316.571,1.074
316.601,1.073
316.631,1.079
316.661,1.065
316.691,1.080
316.721,1.081
316.751,1.072
316.781,1.075
316.811,1.082
316.841,1.065
316.871,1.086
316.901,1.076
316.931,1.069
316.961,1.082
316.991,1.072
317.021,1.079
317.051,1.087
317.081,1.084
317.111,1.081
317.141,1.080
317.171,1.076
317.201,1.068
317.231,1.072
317.261,1.079
317.291,1.078
317.321,1.080
317.351,1.077
317.381,1.084
317.411,1.071
317.441,1.074
317.471,1.079
317.501,1.074
317.531,1.073
317.561,1.070
317.591,1.069
317.621,1.072
317.651,1.083
317.681,1.074
317.711,1.072
317.741,1.069
317.771,1.034
317.801,1.044
317.831,1.064
317.861,1.085
317.891,1.099
317.921,1.095
317.951,1.080
317.981,1.068
318.011,1.111
318.041,1.085
318.071,1.089
318.101,1.106
318.131,1.095
318.161,1.057
318.191,1.083
318.221,1.076
318.251,1.073
318.281,1.108
318.311,1.070
318.341,1.072
318.371,1.076
318.401,1.076
318.431,1.072
318.461,1.080
318.491,1.062
318.521,1.058
318.551,1.054
318.581,1.056
318.611,1.067
318.641,1.061
318.671,1.093
318.701,1.089
318.731,1.080
318.761,1.088
318.791,1.096
318.821,1.095
318.851,1.090
318.881,1.094
318.911,1.079
318.941,1.047
318.971,1.064
319.001,1.037
319.031,1.043
319.061,1.067
319.091,1.043
319.121,1.062
319.151,1.074
319.181,1.057
319.211,1.063
319.241,1.064
319.271,1.062
319.301,1.063
319.331,1.073
319.361,1.068
319.391,1.067
319.421,1.069
319.451,1.073
319.481,1.068
319.511,1.077
319.541,1.074
319.571,1.072
319.601,1.070
319.631,1.066
319.661,1.071
319.691,1.072
319.721,1.071
319.751,1.077
319.781,1.076
319.811,1.076
319.841,1.075
319.871,1.074
319.901,1.074
319.931,1.080
319.961,1.078
319.991,1.069
320.021,1.075
320.051,1.065
320.081,1.072
320.111,1.075
320.141,1.076
320.171,1.072
320.201,1.076
320.231,1.071
320.261,1.070
320.291,1.077
320.321,1.073
320.351,1.073
320.381,1.073
320.411,1.072
320.441,1.076
320.471,1.075
320.501,1.073
320.531,1.073
320.561,1.078
320.591,1.072
320.621,1.077
320.651,1.076
320.681,1.077
320.711,1.075
320.741,1.078
320.771,1.069
320.801,1.077
320.831,1.075
320.861,1.073
320.891,1.078
320.921,1.075
320.951,1.075
320.981,1.073
321.011,1.075
321.041,1.074
321.071,1.075
321.101,1.069
321.131,1.076
321.161,1.077
321.191,1.072
321.221,1.074
321.251,1.073
321.281,1.074
321.311,1.077
321.341,1.076
321.371,1.072
321.401,1.072
321.431,1.078
321.461,1.077
321.491,1.068
321.521,1.075
321.551,1.082
321.581,1.080
321.611,1.073
321.641,1.075
321.671,1.073
321.701,1.074
321.731,1.074
321.761,1.074
321.791,1.074
321.821,1.073
321.851,1.073
321.881,1.078
321.911,1.076
321.941,1.070
321.971,1.069
322.001,1.077
322.031,1.076
322.061,1.077
322.091,1.075
322.121,1.070
322.151,1.075
322.181,1.076
322.211,1.078
322.241,1.075
322.271,1.074
322.301,1.077
322.331,1.073
322.361,1.076
322.391,1.080
322.421,1.075
322.451,1.073
322.481,1.073
322.511,1.077
322.541,1.079
322.571,1.076
322.601,1.072
322.631,1.075
322.661,1.075
322.691,1.076
322.721,1.075
322.751,1.074
322.781,1.073
322.811,1.070
322.841,1.073
322.871,1.073
322.901,1.075
322.931,1.079
322.961,1.073
322.991,1.076
323.021,1.075
323.051,1.073
323.081,1.073
323.111,1.077
323.141,1.072
323.171,1.076
323.201,1.076
323.231,1.079
323.261,1.069
323.291,1.072
323.321,1.076
323.351,1.076
323.381,1.074
323.411,1.075
323.441,1.077
323.471,1.077
323.501,1.073
323.531,1.076
323.561,1.076
323.591,1.078
323.621,1.077
323.651,1.071
323.681,1.073
323.711,1.075
323.741,1.082
323.771,1.079
323.801,1.072
323.831,1.075
323.861,1.073
323.891,1.075
323.921,1.070
323.951,1.075
323.981,1.076
324.011,1.070
324.041,1.080
324.071,1.076
324.101,1.080
324.131,1.076
324.161,1.076
324.191,1.071
324.221,1.073
324.251,1.071
324.281,1.073
324.311,1.072
324.341,1.076
324.371,1.078
324.401,1.076
324.431,1.077
324.461,1.075
324.491,1.072
324.521,1.073
324.551,1.075
324.581,1.075
324.611,1.073
324.641,1.076
324.671,1.077
324.701,1.076
324.731,1.078
324.761,1.073
324.791,1.073
324.821,1.084
324.851,1.085
324.881,1.077
324.911,1.077
324.941,1.074
324.971,1.078
325.001,1.067
325.031,1.072
325.061,1.090
325.091,1.067
325.121,1.074
325.151,1.077
325.181,1.088
325.211,1.089
325.241,1.075
325.271,1.090
325.301,1.072
325.331,1.073
325.361,1.059
325.391,1.071
325.421,1.085
325.451,1.091
325.481,1.065
325.511,1.065
325.541,1.067
325.571,1.061
325.601,1.064
325.631,1.061
325.661,1.055
325.691,1.055
325.721,1.051
325.751,1.045
325.781,1.045
325.811,1.038
325.841,1.034
325.871,1.049
325.901,1.053
325.931,1.055
325.961,1.063
325.991,1.056
326.021,1.054
326.051,1.072
326.081,1.078
326.111,1.082
326.141,1.098
326.171,1.095
326.201,1.095
326.231,1.100
326.261,1.099
326.291,1.083
326.321,1.088
326.351,1.101
326.381,1.098
326.411,1.086
326.441,1.089
326.471,1.080
326.501,1.068
326.531,1.068
326.561,1.065
326.591,1.070
326.621,1.060
326.651,1.059
326.681,1.067
326.711,1.062
326.741,1.065
326.771,1.070
326.801,1.074
326.831,1.069
326.861,1.066
326.891,1.065
326.921,1.064
326.951,1.062
326.981,1.064
327.011,1.061
327.041,1.062
327.071,1.065
327.101,1.063
327.131,1.065
327.161,1.066
327.191,1.059
327.221,1.062
327.251,1.063
327.281,1.067
327.311,1.065
327.341,1.067
327.371,1.063
327.401,1.062
327.431,1.067
327.461,1.063
327.491,1.067
327.521,1.063
327.551,1.066
327.581,1.064
327.611,1.065
327.641,1.066
327.671,1.067
327.701,1.066
327.731,1.068
327.761,1.065
327.791,1.072
327.821,1.059
327.851,1.064
327.881,1.072
327.911,1.069
327.941,1.067
327.971,1.069
328.001,1.070
328.031,1.068
328.061,1.065
328.091,1.063
328.121,1.062
328.151,1.066
328.181,1.070
328.211,1.065
328.241,1.063
328.271,1.066
328.301,1.068
328.331,1.068
328.361,1.065
328.391,1.069
328.421,1.067
328.451,1.063
328.481,1.067
328.511,1.064
328.541,1.066
328.571,1.072
328.601,1.062
328.631,1.063
328.661,1.069
328.691,1.068
328.721,1.068
328.751,1.066
328.781,1.067
328.811,1.069
328.841,1.067
328.871,1.065
328.901,1.067
328.931,1.069
328.961,1.071
328.991,1.073
329.021,1.066
329.051,1.060
329.081,1.062
329.111,1.069
329.141,1.064
329.171,1.062
329.201,1.069
329.231,1.073
329.261,1.066
329.291,1.068
329.321,1.063
329.351,1.066
329.381,1.069
329.411,1.070
329.441,1.072
329.471,1.069
329.501,1.066
329.531,1.070
329.561,1.071
329.591,1.067
329.621,1.065
329.651,1.068
329.681,1.073
329.711,1.066
329.741,1.068
329.771,1.069
329.801,1.070
329.831,1.066
329.861,1.065
329.891,1.067
329.921,1.063
329.951,1.064
329.981,1.063
330.011,1.069
330.041,1.060
330.071,1.058
330.101,1.062
330.131,1.069
330.161,1.071
330.191,1.064
330.221,1.063
330.251,1.071
330.281,1.069
330.311,1.066
330.341,1.069
330.371,1.068
330.401,1.069
330.431,1.073
330.461,1.071
330.491,1.059
330.521,1.066
330.551,1.067
330.581,1.064
330.611,1.066
330.641,1.072
330.671,1.067
330.701,1.062
330.731,1.060
330.761,1.065
330.791,1.071
330.821,1.060
330.851,1.070
330.881,1.077
330.911,1.077
330.941,1.070
330.971,1.063
331.001,1.064
331.031,1.066
331.061,1.072
331.091,1.087
331.121,1.101
331.151,1.126
331.181,1.118
331.211,1.107
331.241,1.058
331.271,1.049
331.301,1.038
331.331,1.027
331.361,1.028
331.391,1.004
331.421,1.006
331.451,0.989
331.481,1.006
331.511,1.021
331.541,1.021
331.571,1.056
331.601,1.123
331.631,1.163
331.661,1.167
331.691,1.121
331.721,1.064
331.751,1.035
331.781,1.035
331.811,1.035
331.841,1.024
331.871,1.043
331.901,1.069
331.931,1.079
331.961,1.092
331.991,1.116
332.021,1.120
332.051,1.084
332.081,1.103
332.111,1.092
332.141,1.076
332.171,1.068
332.201,1.070
332.231,1.065
332.261,1.065
332.291,1.065
332.321,1.066
332.351,1.070
332.381,1.073
332.411,1.075
332.441,1.070
332.471,1.072
332.501,1.074
332.531,1.067
332.561,1.061
332.591,1.062
332.621,1.067
332.651,1.067
332.681,1.070
332.711,1.066
332.741,1.071
332.771,1.078
332.801,1.067
332.831,1.065
332.861,1.075
332.891,1.074
332.921,1.063
332.951,1.070
332.981,1.071
333.011,1.069
333.041,1.075
333.071,1.074
333.101,1.068
333.131,1.069
333.161,1.069
333.191,1.068
333.221,1.064
333.251,1.072
333.281,1.072
333.311,1.069
333.341,1.076
333.371,1.072
333.401,1.069
333.431,1.071
333.461,1.067
333.491,1.072
333.521,1.070
333.551,1.068
333.581,1.071
333.611,1.069
333.641,1.075
333.671,1.074
333.701,1.073
333.731,1.065
333.761,1.063
333.791,1.071
333.821,1.077
333.851,1.074
333.881,1.071
333.911,1.069
333.941,1.069
333.971,1.067
334.001,1.073
334.031,1.074
334.061,1.066
334.091,1.068
334.121,1.079
334.151,1.075
334.181,1.078
334.211,1.063
334.241,1.067
334.271,1.071
334.301,1.073
334.331,1.077
334.361,1.088
334.391,1.121
334.421,1.146
334.451,1.099
334.481,1.105
334.511,1.096
334.541,1.097
334.571,1.091
334.601,1.068
334.631,1.077
334.661,1.079
334.691,1.054
334.721,1.064
334.751,1.077
334.781,1.078
334.811,1.072
334.841,1.074
334.871,1.085
334.901,1.067
334.931,1.079
334.961,1.077
334.991,1.052
335.021,1.055
335.051,1.079
335.081,1.069
335.111,1.042
335.141,1.041
335.171,1.060
335.201,1.058
335.231,1.081
335.261,1.090
335.291,1.075
335.321,1.080
335.351,1.074
335.381,1.078
335.411,1.068
335.441,1.072
335.471,1.077
335.501,1.062
335.531,1.044
335.561,1.071
335.591,1.092
335.621,1.074
335.651,1.064
335.681,1.077
335.711,1.076
335.741,1.068
335.771,1.073
335.801,1.083
335.831,1.089
335.861,1.093
335.891,1.086
335.921,1.084
335.951,1.094
335.981,1.096
336.011,1.101
336.041,1.098
336.071,1.092
336.101,1.092
336.131,1.091
336.161,1.084
336.191,1.085
336.221,1.096
336.251,1.089
336.281,1.087
336.311,1.088
336.341,1.090
336.371,1.085
336.401,1.085
336.431,1.078
336.461,1.085
336.491,1.082
336.521,1.092
336.551,1.105
336.581,1.104
336.611,1.108
336.641,1.099
336.671,1.101
336.701,1.110
336.731,1.104
336.761,1.098
336.791,1.100
336.821,1.090
336.851,1.100
336.881,1.100
336.911,1.099
336.941,1.092
336.971,1.102
337.001,1.104
337.031,1.104
337.061,1.098
337.091,1.085
337.121,1.077
337.151,1.086
337.181,1.088
337.211,1.097
337.241,1.088
337.271,1.092
337.301,1.085
337.331,1.088
337.361,1.095
337.391,1.087
337.421,1.093
337.451,1.092
337.481,1.086
337.511,1.086
337.541,1.089
337.571,1.087
337.601,1.092
337.631,1.093
337.661,1.092
337.691,1.097
337.721,1.093
337.751,1.093
337.781,1.090
337.811,1.091
337.841,1.096
337.871,1.097
337.901,1.104
337.931,1.097
337.961,1.090
337.991,1.091
338.021,1.094
338.051,1.096
338.081,1.093
338.111,1.088
338.141,1.091
338.171,1.098
338.201,1.099
338.231,1.091
338.261,1.099
338.291,1.098
338.321,1.091
338.351,1.091
338.381,1.096
338.411,1.095
338.441,1.089
338.471,1.091
338.501,1.094
338.531,1.092
338.561,1.090
338.591,1.094
338.621,1.095
338.651,1.097
338.681,1.097
338.711,1.098
338.741,1.096
338.771,1.097
338.801,1.094
338.831,1.091
338.861,1.095
338.891,1.095
338.921,1.093
338.951,1.091
338.981,1.094
339.011,1.093
339.041,1.098
339.071,1.098
339.101,1.093
339.131,1.095
339.161,1.090
339.191,1.095
339.221,1.098
339.251,1.093
339.281,1.094
339.311,1.088
339.341,1.095
339.371,1.094
339.401,1.090
339.431,1.096
339.461,1.090
339.491,1.095
339.521,1.097
339.551,1.095
339.581,1.089
339.611,1.096
339.641,1.097
339.671,1.095
339.701,1.090
339.731,1.093
339.761,1.097
339.791,1.093
339.821,1.095
339.851,1.095
339.881,1.090
339.911,1.093
339.941,1.100
339.971,1.099
340.001,1.096
340.031,1.099
340.061,1.094
340.091,1.093
340.121,1.095
340.151,1.092
340.181,1.094
340.211,1.088
340.241,1.091
340.271,1.095
340.301,1.094
340.331,1.094
340.361,1.104
340.391,1.105
340.421,1.109
340.451,1.098
340.481,1.098
340.511,1.092
340.541,1.088
340.571,1.087
340.601,1.090
340.631,1.087
340.661,1.093
340.691,1.103
340.721,1.105
340.751,1.117
340.781,1.127
340.811,1.115
340.841,1.109
340.871,1.104
340.901,1.079
340.931,1.081
340.961,1.077
340.991,1.067
341.021,1.088
341.051,1.079
341.081,1.084
341.111,1.082
341.141,1.096
341.171,1.096
341.201,1.104
341.231,1.103
341.261,1.107
341.291,1.104
341.321,1.081
341.351,1.083
341.381,1.093
341.411,1.099
341.441,1.082
341.471,1.076
341.501,1.067
341.531,1.074
341.561,1.072
341.591,1.079
341.621,1.089
341.651,1.090
341.681,1.092
341.711,1.100
341.741,1.104
341.771,1.107
341.801,1.096
341.831,1.102
341.861,1.102
341.891,1.102
341.921,1.113
341.951,1.114
341.981,1.104
342.011,1.101
342.041,1.104
342.071,1.107
342.101,1.109
342.131,1.104
342.161,1.101
342.191,1.099
342.221,1.100
342.251,1.098
342.281,1.108
342.311,1.108
342.341,1.112
342.371,1.104
342.401,1.104
342.431,1.101
342.461,1.100
342.491,1.103
342.521,1.104
342.551,1.102
342.581,1.100
342.611,1.102
342.641,1.099
342.671,1.097
342.701,1.104
342.731,1.107
342.761,1.105
342.791,1.109
342.821,1.106
342.851,1.104
342.881,1.106
342.911,1.102
342.941,1.104
342.971,1.108
343.001,1.107
343.031,1.100
343.061,1.107
343.091,1.106
343.121,1.102
343.151,1.104
343.181,1.106
343.211,1.104
343.241,1.098
343.271,1.103
343.301,1.101
343.331,1.098
343.361,1.100
343.391,1.103
343.421,1.104
343.451,1.101
343.481,1.104
343.511,1.104
343.541,1.101
343.571,1.103
343.601,1.099
343.631,1.098
343.661,1.104
343.691,1.108
343.721,1.100
343.751,1.104
343.781,1.103
343.811,1.104
343.841,1.101
343.871,1.105
343.901,1.106
343.931,1.110
343.961,1.120
343.991,1.140
344.021,1.143
344.051,1.146
344.081,1.146
344.111,1.123
344.141,1.109
344.171,1.098
344.201,1.090
344.231,1.082
344.261,1.083
344.291,1.083
344.321,1.073
344.351,1.078
344.381,1.080
344.411,1.076
344.441,1.084
344.471,1.086
344.501,1.080
344.531,1.083
344.561,1.093
344.591,1.087
344.621,1.084
344.651,1.084
344.681,1.096
344.711,1.096
344.741,1.087
344.771,1.090
344.801,1.089
344.831,1.092
344.861,1.090
344.891,1.089
344.921,1.081
344.951,1.085
344.981,1.083
345.011,1.085
345.041,1.085
345.071,1.097
345.101,1.091
345.131,1.101
345.161,1.089
345.191,1.088
345.221,1.090
345.251,1.094
345.281,1.098
345.311,1.098
345.341,1.097
345.371,1.104
345.401,1.091
345.431,1.076
345.461,1.085
345.491,1.091
345.521,1.097
345.551,1.089
345.581,1.094
345.611,1.099
345.641,1.097
345.671,1.088
345.701,1.092
345.731,1.084
345.761,1.071
345.791,1.072
345.821,1.065
345.851,1.078
345.881,1.083
345.911,1.096
345.941,1.098
345.971,1.095
346.001,1.103
346.031,1.098
346.061,1.102
346.091,1.104
346.121,1.112
346.151,1.098
346.181,1.107
346.211,1.099
346.241,1.093
346.271,1.088
346.301,1.068
346.331,1.075
346.361,1.066
346.391,1.073
346.421,1.090
346.451,1.089
346.481,1.098
346.511,1.115
346.541,1.119
346.571,1.123
346.601,1.128
346.631,1.110
346.661,1.100
346.691,1.091
346.721,1.094
346.751,1.091
346.781,1.082
346.811,1.096
346.841,1.094
346.871,1.101
346.901,1.096
346.931,1.094
346.961,1.096
346.991,1.092
347.021,1.091
347.051,1.092
347.081,1.099
347.111,1.093
347.141,1.085
347.171,1.095
347.201,1.085
347.231,1.089
347.261,1.090
347.291,1.087
347.321,1.090
347.351,1.089
347.381,1.092
347.411,1.091
347.441,1.087
347.471,1.088
347.501,1.090
347.531,1.094
347.561,1.092
347.591,1.091
347.621,1.092
347.651,1.094
347.681,1.090
347.711,1.095
347.741,1.098
347.771,1.091
347.801,1.092
347.831,1.094
347.861,1.098
347.891,1.096
347.921,1.096
347.951,1.089
347.981,1.086
