df_hash,22ZHK4.UV7K0H
404.059,0.990
404.089,0.990
404.119,0.994
404.149,1.004
404.179,0.991
404.209,0.995
404.239,0.996
404.269,0.990
404.299,0.993
404.329,0.995
404.359,0.995
404.389,0.995
404.419,0.998
404.449,0.991
404.479,0.997
404.509,1.000
404.539,1.000
404.569,0.994
404.599,0.989
404.629,1.005
404.659,1.001
404.689,0.996
404.719,0.991
404.749,0.990
404.779,0.991
404.809,0.998
404.839,0.997
404.869,0.990
404.899,1.000
404.929,0.996
404.959,0.996
404.989,0.992
405.019,0.996
405.049,0.997
405.079,0.997
405.109,0.991
405.139,0.992
405.169,1.000
405.199,0.992
405.229,0.996
405.259,0.992
405.289,1.004
405.319,1.005
405.349,0.992
405.379,0.992
405.409,0.990
405.439,0.997
405.469,0.996
405.499,0.996
405.529,0.989
405.559,0.998
405.589,0.993
405.619,0.987
405.649,0.994
405.679,0.992
405.709,0.994
405.739,0.997
405.769,0.999
405.799,0.994
405.829,0.988
405.859,0.999
405.889,1.000
405.919,1.007
405.949,0.994
405.979,0.982
406.009,0.989
406.039,0.996
406.069,0.997
406.099,1.004
406.129,0.991
406.159,0.995
406.189,0.987
406.219,0.992
406.249,0.997
406.279,0.995
406.309,1.002
406.339,0.994
406.369,0.995
406.399,0.993
406.429,0.996
406.459,0.995
406.489,0.994
406.519,1.005
406.549,0.995
406.579,0.990
406.609,0.993
406.639,0.995
406.669,1.000
406.699,1.009
406.729,1.002
406.759,0.994
406.789,0.994
406.819,1.000
406.849,0.993
406.879,0.997
406.909,0.998
406.939,0.996
406.969,0.998
406.999,0.986
407.029,1.000
407.059,0.997
407.089,1.000
407.119,0.994
407.149,1.002
407.179,0.996
407.209,0.990
407.239,0.992
407.269,0.993
407.299,0.998
407.329,1.003
407.359,1.000
407.389,1.001
407.419,0.996
407.449,0.980
407.479,0.993
407.509,1.002
407.539,0.999
407.569,0.998
407.599,0.998
407.629,0.998
407.659,0.979
407.689,0.996
407.719,1.001
407.749,1.012
407.779,0.996
407.809,0.984
407.839,0.986
407.869,0.999
407.899,0.999
407.929,1.001
407.959,0.992
407.989,1.003
408.019,1.000
408.049,0.987
408.079,0.993
408.109,0.999
408.139,1.004
408.169,0.996
408.199,0.992
408.229,0.990
408.259,0.995
408.289,0.995
408.319,1.006
408.349,1.009
408.379,0.986
408.409,0.987
408.439,0.994
408.469,1.001
408.499,0.988
408.529,0.990
408.559,0.992
408.589,1.002
408.619,1.000
408.649,0.997
408.679,0.991
408.709,0.999
408.739,1.003
408.769,0.998
408.799,0.988
408.829,0.996
408.859,0.996
408.889,0.995
408.919,0.996
408.949,1.006
408.979,0.999
409.009,0.990
409.039,0.989
409.069,1.000
409.099,1.002
409.129,0.999
409.159,0.987
409.189,1.001
409.219,0.998
409.249,0.992
409.279,0.995
409.309,0.991
409.339,0.997
409.369,0.999
409.399,0.999
409.429,0.995
409.459,0.991
409.489,0.991
409.519,1.009
409.549,0.997
409.579,0.994
409.609,0.989
409.639,0.993
409.669,0.996
409.699,1.007
409.729,0.994
409.759,1.005
409.789,0.995
409.819,0.991
409.849,0.994
409.879,0.998
409.909,1.000
409.939,0.998
409.969,0.996
409.999,0.996
410.029,0.994
410.059,0.998
410.089,0.992
410.119,1.010
410.149,0.995
410.179,0.989
410.209,0.990
410.239,0.996
410.269,0.999
410.299,1.001
410.329,0.989
410.359,1.000
410.389,0.997
410.419,0.994
410.449,0.992
410.479,0.997
410.509,0.997
410.539,1.002
410.569,0.996
410.599,0.996
410.629,1.000
410.659,0.997
410.689,0.991
410.719,0.993
410.749,1.005
410.779,1.003
410.809,0.996
410.839,0.989
410.869,0.989
410.899,1.002
410.929,1.001
410.959,0.998
410.989,1.000
411.019,1.000
411.049,0.994
411.079,0.989
411.109,1.001
411.139,0.993
411.169,0.996
411.199,0.998
411.229,0.995
411.259,0.993
411.289,0.993
411.319,1.000
411.349,0.994
411.379,1.000
411.409,0.993
411.439,1.008
411.469,0.995
411.499,0.989
411.529,0.989
411.559,0.998
411.589,0.999
411.619,1.003
411.649,0.994
411.679,0.996
411.709,0.991
411.739,0.993
411.769,1.000
411.799,0.994
411.829,0.998
411.859,0.996
411.889,0.994
411.919,0.997
411.949,0.991
411.979,0.996
412.009,0.991
412.039,1.000
412.069,1.001
412.099,0.999
412.129,0.992
412.159,0.992
412.189,0.993
412.219,1.000
412.249,0.997
412.279,1.001
412.309,0.999
412.339,0.999
412.369,0.990
412.399,0.996
412.429,0.999
412.459,0.999
412.489,0.999
412.519,0.999
412.549,1.001
412.579,0.989
412.609,0.986
412.639,0.997
412.669,1.000
412.699,0.995
412.729,0.995
412.759,1.002
412.789,1.002
412.819,0.994
412.849,0.992
412.879,0.997
412.909,0.995
412.939,1.000
412.969,1.003
412.999,0.990
413.029,0.997
413.059,0.997
413.089,0.997
413.119,0.990
413.149,0.996
413.179,0.999
413.209,0.994
413.239,0.992
413.269,0.993
413.299,0.997
413.329,1.002
413.359,0.997
413.389,0.989
413.419,0.995
413.449,1.002
413.479,1.010
413.509,0.991
413.539,0.985
413.569,0.988
413.599,0.996
413.629,1.000
413.659,1.004
413.689,0.992
413.719,0.996
413.749,0.998
413.779,0.986
413.809,0.993
413.839,1.001
413.869,0.999
413.899,0.997
413.929,0.993
413.959,0.998
413.989,0.995
414.019,0.993
414.049,0.989
414.079,0.998
414.109,1.009
414.139,0.993
414.169,0.986
414.199,0.990
414.229,0.998
414.259,1.002
414.289,1.004
414.319,0.990
414.349,1.000
414.379,1.000
414.409,0.992
414.439,0.994
414.469,0.995
414.499,0.995
414.529,0.997
414.559,0.996
414.589,0.991
414.619,0.996
414.649,0.997
414.679,0.993
414.709,0.993
414.739,1.004
414.769,0.996
414.799,0.993
414.829,0.997
414.859,0.996
414.889,0.994
414.919,0.993
414.949,1.000
414.979,0.994
415.009,0.996
415.039,0.993
415.069,0.995
415.099,0.997
415.129,0.993
415.159,0.998
415.189,0.996
415.219,0.997
415.249,0.994
415.279,0.997
415.309,1.002
415.339,0.998
415.369,0.989
415.399,1.007
415.429,1.002
415.459,0.994
415.489,0.993
415.519,0.992
415.549,0.994
415.579,1.000
415.609,1.000
415.639,0.995
415.669,1.000
415.699,0.997
415.729,0.993
415.759,0.999
415.789,0.995
415.819,0.999
415.849,0.996
415.879,0.998
415.909,0.994
415.939,0.999
415.969,0.994
415.999,0.992
416.029,0.994
416.059,1.004
416.089,1.002
416.119,0.989
416.149,0.993
416.179,0.992
416.209,0.997
416.239,0.999
416.269,0.998
416.299,0.995
416.329,1.004
416.359,0.992
416.389,0.993
416.419,0.991
416.449,0.998
416.479,1.004
416.509,0.997
416.539,0.994
416.569,0.989
416.599,0.989
416.629,0.993
416.659,1.000
416.689,0.992
416.719,0.994
416.749,1.000
416.779,1.001
416.809,0.993
416.839,0.993
416.869,0.993
416.899,0.998
416.929,0.998
416.959,1.000
416.989,0.989
417.019,1.005
417.049,0.994
417.079,0.994
417.109,0.992
417.139,0.995
417.169,0.993
417.199,0.998
417.229,0.999
417.259,0.995
417.289,0.994
417.319,0.995
417.349,0.996
417.379,0.992
417.409,0.995
417.439,1.004
417.469,0.999
417.499,0.989
417.529,0.993
417.559,0.992
417.589,1.000
417.619,0.997
417.649,1.005
417.679,0.998
417.709,0.999
417.739,0.995
417.769,0.994
417.799,0.993
417.829,0.993
417.859,1.001
417.889,0.999
417.919,0.994
417.949,0.994
417.979,0.996
418.009,1.000
418.039,0.993
418.069,0.997
418.099,0.998
418.129,1.004
418.159,0.988
418.189,0.990
418.219,0.989
418.249,0.998
418.279,0.996
418.309,1.003
418.339,0.992
418.369,1.000
418.399,0.998
418.429,0.993
418.459,0.994
418.489,0.997
418.519,0.998
418.549,0.994
418.579,0.997
418.609,0.996
418.639,0.997
418.669,1.000
418.699,0.994
418.729,0.996
418.759,1.003
418.789,0.997
418.819,0.988
418.849,0.989
418.879,0.991
418.909,1.002
418.939,1.004
418.969,0.996
418.999,0.994
419.029,1.000
419.059,0.995
419.089,0.995
419.119,0.996
419.149,0.995
419.179,0.998
419.209,0.998
419.239,0.997
419.269,0.993
419.299,1.003
419.329,0.999
419.359,0.992
419.389,0.995
419.419,1.008
419.449,0.997
419.479,0.990
419.509,0.988
419.539,0.998
419.569,1.005
419.599,1.010
419.629,0.987
419.659,0.996
419.689,0.998
419.719,0.996
419.749,0.995
419.779,0.998
419.809,0.996
419.839,0.995
419.869,0.996
419.899,0.996
419.929,0.995
419.959,0.994
419.989,0.988
420.019,1.000
420.049,0.998
420.079,1.005
420.109,0.992
420.139,0.988
420.169,0.990
420.199,1.000
420.229,1.002
420.259,1.002
420.289,0.987
420.319,1.001
420.349,1.002
420.379,0.990
420.409,0.993
420.439,0.996
420.469,0.998
420.499,0.997
420.529,0.995
420.559,0.997
420.589,1.000
420.619,0.995
420.649,0.993
420.679,0.999
420.709,1.004
420.739,1.006
420.769,0.992
420.799,0.988
420.829,0.991
420.859,1.003
420.889,1.001
420.919,1.000
420.949,0.991
420.979,1.000
421.009,0.998
421.039,0.993
421.069,0.994
421.099,0.996
421.129,1.000
421.159,0.999
421.189,1.000
421.219,0.990
421.249,0.995
421.279,1.001
421.309,1.000
421.339,0.986
421.369,0.995
421.399,1.008
421.429,1.004
421.459,0.988
421.489,0.988
421.519,0.995
421.549,0.999
421.579,0.999
421.609,1.002
421.639,0.990
421.669,1.000
421.699,0.997
421.729,0.995
421.759,0.996
421.789,0.993
421.819,0.998
421.849,1.004
421.879,0.999
421.909,0.993
421.939,0.995
421.969,0.999
421.999,0.998
422.029,1.000
422.059,0.991
422.089,1.000
422.119,0.999
422.149,1.010
422.179,0.993
422.209,0.989
422.239,0.986
422.269,0.997
422.299,1.001
422.329,1.007
422.359,0.986
422.389,0.998
422.419,0.999
422.449,0.993
422.479,0.998
422.509,0.999
422.539,0.996
422.569,0.999
422.599,0.995
422.629,0.996
422.659,0.995
422.689,0.994
422.719,0.996
422.749,0.998
422.779,0.998
422.809,0.992
422.839,0.995
422.869,1.007
422.899,1.006
422.929,0.993
422.959,0.989
422.989,0.993
423.019,0.999
423.049,1.005
423.079,1.003
423.109,0.985
423.139,0.998
423.169,1.001
423.199,0.995
423.229,0.994
423.259,0.996
423.289,0.998
423.319,0.994
423.349,1.000
423.379,1.005
423.409,0.999
423.439,0.995
423.469,0.994
423.499,0.988
423.529,0.985
423.559,0.997
423.589,1.012
423.619,1.001
423.649,0.990
423.679,0.989
423.709,0.995
423.739,1.002
423.769,1.000
423.799,0.998
423.829,0.991
423.859,1.003
423.889,1.002
423.919,0.991
423.949,0.996
423.979,1.000
424.009,0.998
424.039,0.993
424.069,0.997
424.099,0.997
424.129,0.995
424.159,0.995
424.189,1.000
424.219,0.991
424.249,0.994
424.279,0.993
424.309,1.007
424.339,0.996
424.369,0.987
424.399,0.993
424.429,0.995
424.459,0.996
424.489,1.001
424.519,0.995
424.549,0.997
424.579,1.004
424.609,0.996
424.639,0.994
424.669,0.995
424.699,0.995
424.729,0.996
424.759,0.997
424.789,1.000
424.819,0.994
424.849,0.992
424.879,1.002
424.909,0.998
424.939,0.992
424.969,0.994
424.999,1.006
425.029,1.002
425.059,0.989
425.089,0.990
425.119,0.992
425.149,1.000
425.179,0.992
425.209,0.997
425.239,0.993
425.269,1.002
425.299,0.998
425.329,0.996
425.359,0.995
425.389,0.995
425.419,0.999
425.449,0.999
425.479,0.993
425.509,0.997
425.539,0.999
425.569,1.001
425.599,0.992
425.629,0.999
425.659,1.001
425.689,1.007
425.719,0.994
425.749,0.990
425.779,0.993
425.809,0.996
425.839,1.007
425.869,1.005
425.899,0.989
425.929,0.995
425.959,0.997
425.989,0.996
426.019,0.994
426.049,0.998
426.079,0.997
426.109,1.000
426.139,0.997
426.169,0.993
426.199,0.995
426.229,0.998
426.259,0.994
426.289,0.994
426.319,0.999
426.349,1.008
426.379,0.993
426.409,0.992
426.439,0.992
426.469,0.998
426.499,1.006
426.529,1.006
426.559,0.989
426.589,0.994
426.619,0.998
426.649,0.996
426.679,0.995
426.709,1.000
426.739,0.996
426.769,0.993
426.799,0.999
426.829,0.997
426.859,0.996
426.889,1.000
426.919,0.997
426.949,0.994
426.979,0.990
427.009,1.009
427.039,1.001
427.069,0.989
427.099,0.988
427.129,0.994
427.159,1.001
427.189,1.001
427.219,0.998
427.249,0.990
427.279,1.000
427.309,0.999
427.339,0.995
427.369,0.994
427.399,0.995
427.429,0.999
427.459,0.997
427.489,0.995
427.519,0.994
427.549,0.998
427.579,0.996
427.609,0.997
427.639,0.991
427.669,0.999
427.699,1.002
427.729,1.006
427.759,0.993
427.789,0.989
427.819,0.990
427.849,1.000
427.879,1.006
427.909,1.006
427.939,0.983
427.969,0.996
427.999,1.003
428.029,0.994
428.059,0.995
428.089,0.998
428.119,0.995
428.149,0.996
428.179,0.998
428.209,0.997
428.239,0.996
428.269,0.997
428.299,0.999
428.329,0.998
428.359,0.992
428.389,0.994
428.419,1.001
428.449,1.007
428.479,0.989
428.509,0.990
428.539,0.994
428.569,1.000
428.599,1.006
428.629,1.004
428.659,0.990
428.689,0.995
428.719,0.999
428.749,0.996
428.779,0.996
428.809,0.996
428.839,0.998
428.869,1.000
428.899,1.000
428.929,0.998
428.959,0.995
428.989,0.991
429.019,1.002
429.049,0.999
429.079,0.992
429.109,0.990
429.139,0.996
429.169,1.009
429.199,0.997
429.229,0.988
429.259,0.986
429.289,0.998
429.319,1.001
429.349,0.997
429.379,0.997
429.409,0.989
429.439,1.001
429.469,1.002
429.499,0.997
429.529,0.991
429.559,0.996
429.589,0.999
429.619,1.002
429.649,0.996
429.679,0.996
429.709,0.992
429.739,0.999
429.769,0.999
429.799,0.996
429.829,0.991
429.859,0.995
429.889,1.006
429.919,1.005
429.949,0.990
429.979,0.990
430.009,0.995
430.039,1.000
430.069,0.999
430.099,0.999
430.129,0.988
430.159,1.001
430.189,0.996
430.219,0.992
430.249,0.996
430.279,0.996
430.309,0.994
430.339,1.000
430.369,1.000
430.399,0.996
430.429,0.996
430.459,0.998
430.489,0.996
430.519,1.000
430.549,0.992
430.579,0.992
430.609,0.992
430.639,1.005
430.669,1.001
430.699,0.990
430.729,0.991
430.759,0.991
430.789,1.001
430.819,1.001
430.849,1.002
430.879,0.991
430.909,0.999
430.939,0.996
430.969,0.993
430.999,0.993
431.029,0.996
431.059,1.000
431.089,0.995
431.119,0.996
431.149,0.996
431.179,0.998
431.209,0.999
431.239,0.998
431.269,0.996
431.299,0.988
431.329,0.995
431.359,1.004
431.389,1.005
431.419,0.983
431.449,0.990
431.479,0.995
431.509,1.002
431.539,0.993
431.569,0.996
431.599,0.959
431.629,1.032
431.659,1.035
431.689,1.019
431.719,0.942
431.749,0.957
431.779,0.999
431.809,1.029
431.839,1.040
431.869,0.992
431.899,0.970
431.929,0.978
431.959,0.994
431.989,1.015
432.019,1.012
432.049,1.004
432.079,0.997
432.109,0.998
432.139,0.990
432.169,0.990
432.199,0.988
432.229,0.995
432.259,1.002
432.289,1.010
432.319,0.992
432.349,0.990
432.379,0.996
432.409,0.980
432.439,0.968
432.469,0.968
432.499,0.997
432.529,1.002
432.559,1.026
432.589,1.044
432.619,1.035
432.649,1.014
432.679,1.000
432.709,0.984
432.739,1.004
432.769,1.014
432.799,1.023
432.829,1.024
432.859,0.994
432.889,0.993
432.919,0.997
432.949,1.010
432.979,1.006
433.009,1.003
433.039,1.015
433.069,1.003
433.099,1.000
433.129,1.009
433.159,1.007
433.189,1.006
433.219,1.009
433.249,0.991
433.279,1.014
433.309,1.014
433.339,0.995
433.369,0.998
433.399,0.996
433.429,1.009
433.459,0.999
433.489,0.984
433.519,0.999
433.549,0.999
433.579,0.993
433.609,0.991
433.639,0.999
433.669,1.016
433.699,1.001
433.729,1.000
433.759,1.017
433.789,1.018
433.819,1.005
433.849,0.988
433.879,0.992
433.909,1.004
433.939,0.987
433.969,0.988
433.999,1.001
434.029,0.992
434.059,1.009
434.089,0.991
434.119,0.979
434.149,0.995
434.179,0.992
434.209,0.996
434.239,0.995
434.269,1.001
434.299,0.999
434.329,0.999
434.359,1.006
434.389,0.988
434.419,1.027
434.449,0.993
434.479,0.999
434.509,1.013
434.539,0.998
434.569,1.008
434.599,1.029
434.629,1.029
434.659,1.044
434.689,1.021
434.719,0.999
434.749,0.988
434.779,0.989
434.809,0.990
434.839,0.979
434.869,0.993
434.899,0.998
434.929,0.996
434.959,1.002
434.989,1.027
435.019,1.033
435.049,1.016
435.079,1.013
435.109,1.004
435.139,0.978
435.169,0.956
435.199,0.973
435.229,0.967
435.259,0.961
435.289,0.976
435.319,0.965
435.349,0.980
435.379,1.009
435.409,0.999
435.439,0.980
435.469,0.971
435.499,0.987
435.529,0.981
435.559,0.977
435.589,0.978
435.619,1.037
435.649,1.029
435.679,0.983
435.709,1.003
435.739,1.032
435.769,1.000
435.799,1.009
435.829,1.022
435.859,1.030
435.889,1.031
435.919,1.035
435.949,1.051
435.979,1.059
436.009,1.067
436.039,1.081
436.069,1.086
436.099,1.075
436.129,1.030
436.159,1.002
436.189,0.960
436.219,0.915
436.249,0.973
436.279,0.977
436.309,0.948
436.339,0.937
436.369,0.973
436.399,0.980
436.429,0.993
436.459,0.984
436.489,0.984
436.519,0.990
436.549,0.986
436.579,0.960
436.609,0.969
436.639,0.995
436.669,1.015
436.699,0.998
436.729,0.992
436.759,0.998
436.789,0.982
436.819,0.983
436.849,0.974
436.879,0.985
436.909,0.976
436.939,0.979
436.969,0.978
436.999,0.974
437.029,0.974
437.059,0.999
437.089,0.998
437.119,0.981
437.149,0.981
437.179,0.992
437.209,1.031
437.239,1.024
437.269,0.995
437.299,1.014
437.329,1.013
437.359,1.007
437.389,1.008
437.419,1.043
437.449,0.994
437.479,1.038
437.509,1.012
437.539,1.034
437.569,1.067
437.599,1.030
437.629,1.033
437.659,0.997
437.689,0.946
437.719,0.944
437.749,0.963
437.779,0.977
437.809,0.977
437.839,1.001
437.869,1.021
437.899,1.001
437.929,1.025
437.959,0.991
437.989,0.995
438.019,1.012
438.049,1.000
438.079,0.972
438.109,0.974
438.139,0.990
438.169,0.986
438.199,0.990
438.229,0.999
438.259,1.008
438.289,1.010
438.319,1.003
438.349,1.007
438.379,0.999
438.409,0.998
438.439,1.022
438.469,1.010
438.499,0.995
438.529,1.000
438.559,1.008
438.589,1.011
438.619,1.008
438.649,0.983
438.679,0.975
438.709,0.996
438.739,1.012
438.769,1.000
438.799,1.025
438.829,1.000
438.859,0.983
438.889,0.999
438.919,0.984
438.949,0.978
438.979,0.995
439.009,0.999
439.039,0.984
439.069,0.994
439.099,0.995
439.129,1.017
439.159,1.031
439.189,0.979
439.219,0.996
439.249,1.043
439.279,1.002
439.309,1.023
439.339,0.989
439.369,0.960
439.399,0.977
439.429,0.985
439.459,0.987
439.489,0.991
439.519,0.996
439.549,0.974
439.579,0.999
439.609,1.006
439.639,1.017
439.669,0.989
439.699,0.985
439.729,1.021
439.759,1.033
439.789,1.006
439.819,1.040
439.849,1.027
439.879,0.984
439.909,0.988
439.939,1.019
439.969,1.002
439.999,0.993
440.029,1.010
440.059,1.031
440.089,1.008
440.119,0.956
440.149,0.955
440.179,0.934
440.209,0.932
440.239,0.976
440.269,0.983
440.299,1.019
440.329,1.045
440.359,1.041
440.389,1.027
440.419,1.025
440.449,1.001
440.479,0.976
440.509,0.966
440.539,0.982
440.569,0.979
440.599,0.963
440.629,0.964
440.659,0.960
440.689,0.990
440.719,0.997
440.749,0.992
440.779,1.039
440.809,1.056
440.839,1.048
440.869,1.024
440.899,1.016
440.929,1.018
440.959,0.994
440.989,0.952
441.019,0.947
441.049,0.967
441.079,0.963
441.109,0.965
441.139,0.995
441.169,1.003
441.199,1.015
441.229,1.034
441.259,1.031
441.289,1.004
441.319,0.982
441.349,0.983
441.379,0.981
441.409,0.978
441.439,0.963
441.469,0.960
441.499,0.966
441.529,0.973
441.559,0.981
441.589,0.994
441.619,0.997
441.649,0.989
441.679,0.987
441.709,0.989
441.739,0.981
441.769,0.984
441.799,0.992
441.829,0.986
441.859,0.988
441.889,0.991
441.919,0.988
441.949,0.991
441.979,0.990
442.009,0.980
442.039,0.981
442.069,0.996
442.099,1.004
442.129,0.984
442.159,0.988
442.189,0.992
442.219,0.993
442.249,0.990
442.279,0.987
442.309,0.978
442.339,0.994
442.369,0.997
442.399,0.989
442.429,0.990
442.459,0.986
442.489,0.994
442.519,0.997
442.549,0.993
442.579,0.982
442.609,0.982
442.639,1.000
442.669,0.994
442.699,0.989
442.729,0.986
442.759,0.993
442.789,0.999
442.819,0.994
442.849,0.993
442.879,0.975
442.909,0.987
442.939,0.988
442.969,0.989
442.999,0.991
443.029,0.989
443.059,0.995
443.089,0.992
443.119,0.987
443.149,0.987
443.179,0.987
443.209,0.990
443.239,1.002
443.269,0.989
443.299,0.987
443.329,0.986
443.359,0.989
443.389,0.996
443.419,0.993
443.449,0.998
443.479,1.010
443.509,1.004
443.539,0.980
443.569,0.970
443.599,0.977
443.629,0.988
443.659,0.998
443.689,0.992
443.719,0.996
443.749,0.992
443.779,0.985
443.809,0.979
443.839,0.982
443.869,0.994
443.899,1.000
443.929,0.994
443.959,0.997
443.989,0.994
444.019,0.991
444.049,0.997
444.079,0.997
444.109,0.984
444.139,0.988
444.169,0.997
444.199,1.003
444.229,0.994
444.259,0.995
444.289,0.997
444.319,1.001
444.349,0.993
444.379,0.992
444.409,1.001
444.439,0.992
444.469,0.984
444.499,0.978
444.529,0.977
444.559,0.995
444.589,1.000
444.619,0.986
444.649,0.988
444.679,1.001
444.709,0.992
444.739,0.984
444.769,0.981
444.799,0.992
444.829,1.011
444.859,1.003
444.889,0.997
444.919,0.984
444.949,0.973
444.979,0.980
445.009,1.002
445.039,1.006
445.069,0.996
445.099,0.992
445.129,0.979
445.159,0.967
445.189,0.987
445.219,0.987
445.249,0.985
445.279,1.006
445.309,1.000
445.339,0.989
445.369,0.993
445.399,0.988
445.429,0.985
445.459,0.981
445.489,0.998
445.519,0.999
445.549,0.998
445.579,1.000
445.609,0.994
445.639,0.988
445.669,0.984
445.699,0.993
445.729,0.994
445.759,0.992
445.789,1.001
445.819,1.000
445.849,0.982
445.879,0.985
445.909,0.992
445.939,0.996
445.969,0.995
445.999,0.980
446.029,0.993
446.059,0.985
446.089,0.992
446.119,0.997
446.149,0.999
446.179,0.991
446.209,0.993
446.239,0.988
446.269,0.991
446.299,0.976
446.329,1.008
446.359,0.997
446.389,0.995
446.419,0.997
446.449,0.980
446.479,0.978
446.509,0.983
446.539,1.000
446.569,0.978
446.599,0.996
446.629,1.021
446.659,0.990
446.689,0.985
446.719,0.991
446.749,0.993
446.779,0.985
446.809,0.984
446.839,0.997
446.869,1.011
446.899,1.002
446.929,0.996
446.959,0.979
446.989,0.943
447.019,0.974
447.049,0.979
447.079,0.995
447.109,1.021
447.139,1.012
447.169,1.018
447.199,1.010
447.229,1.002
447.259,0.991
447.289,1.016
447.319,1.001
447.349,0.950
447.379,0.950
447.409,0.974
447.439,1.008
447.469,0.998
447.499,1.001
447.529,0.978
447.559,0.959
447.589,1.002
447.619,1.022
447.649,1.001
447.679,0.992
447.709,1.000
447.739,0.999
447.769,0.998
447.799,0.989
447.829,0.970
447.859,0.986
447.889,1.011
447.919,1.011
447.949,1.011
447.979,0.991
448.009,0.988
448.039,0.978
448.069,0.987
