df_hash,22ZHK4.FCVC8X
291.584,1.050
291.614,1.054
291.644,1.064
291.674,1.062
291.704,1.052
291.734,1.031
291.764,1.035
291.794,1.033
291.824,1.032
291.854,1.028
291.884,1.037
291.914,1.055
291.944,1.063
291.974,1.067
292.004,1.069
292.034,1.069
292.064,1.074
292.094,1.067
292.124,1.068
292.154,1.074
292.184,1.067
292.214,1.062
292.244,1.064
292.274,1.056
292.304,1.059
292.334,1.063
292.364,1.061
292.394,1.059
292.424,1.059
292.454,1.057
292.484,1.057
292.514,1.059
292.544,1.059
292.574,1.062
292.604,1.064
292.634,1.073
292.664,1.064
292.694,1.068
292.724,1.064
292.754,1.060
292.784,1.060
292.814,1.062
292.844,1.059
292.874,1.059
292.904,1.062
292.934,1.059
292.964,1.059
292.994,1.064
293.024,1.064
293.054,1.062
293.084,1.062
293.114,1.061
293.144,1.057
293.174,1.061
293.204,1.056
293.234,1.059
293.264,1.059
293.294,1.064
293.324,1.059
293.354,1.058
293.384,1.061
293.414,1.059
293.444,1.059
293.474,1.062
293.504,1.063
293.534,1.063
293.564,1.059
293.594,1.060
293.624,1.066
293.654,1.070
293.684,1.080
293.714,1.086
293.744,1.073
293.774,1.075
293.804,1.094
293.834,1.102
293.864,1.067
293.894,1.037
293.924,1.037
293.954,1.043
293.984,1.049
294.014,1.054
294.044,1.049
294.074,1.050
294.104,1.041
294.134,1.057
294.164,1.056
294.194,1.047
294.224,1.059
294.254,1.067
294.284,1.055
294.314,1.063
294.344,1.060
294.374,1.061
294.404,1.055
294.434,1.056
294.464,1.062
294.494,1.060
294.524,1.062
294.554,1.066
294.584,1.071
294.614,1.069
294.644,1.056
294.674,1.053
294.704,1.063
294.734,1.056
294.764,1.050
294.794,1.054
294.824,1.053
294.854,1.050
294.884,1.053
294.914,1.041
294.944,1.049
294.974,1.053
295.004,1.067
295.034,1.062
295.064,1.077
295.094,1.078
295.124,1.062
295.154,1.069
295.184,1.056
295.214,1.059
295.244,1.060
295.274,1.055
295.304,1.063
295.334,1.061
295.364,1.056
295.394,1.052
295.424,1.050
295.454,1.041
295.484,1.045
295.514,1.045
295.544,1.042
295.574,1.038
295.604,1.042
295.634,1.052
295.664,1.056
295.694,1.056
295.724,1.059
295.754,1.058
295.784,1.055
295.814,1.051
295.844,1.049
295.874,1.050
295.904,1.049
295.934,1.052
295.964,1.051
295.994,1.052
296.024,1.057
296.054,1.052
296.084,1.051
296.114,1.052
296.144,1.056
296.174,1.050
296.204,1.051
296.234,1.050
296.264,1.052
296.294,1.044
296.324,1.042
296.354,1.024
296.384,1.059
296.414,1.095
296.444,1.079
296.474,1.057
296.504,1.052
296.534,1.041
296.564,1.032
296.594,1.049
296.624,1.053
296.654,1.058
296.684,1.052
296.714,1.055
296.744,1.052
296.774,1.046
296.804,1.048
296.834,1.048
296.864,1.048
296.894,1.052
296.924,1.058
296.954,1.054
296.984,1.057
297.014,1.057
297.044,1.054
297.074,1.050
297.104,1.050
297.134,1.054
297.164,1.059
297.194,1.053
297.224,1.050
297.254,1.049
297.284,1.042
297.314,1.046
297.344,1.046
297.374,1.038
297.404,1.047
297.434,1.044
297.464,1.053
297.494,1.062
297.524,1.045
297.554,1.047
297.584,1.052
297.614,1.049
297.644,1.042
297.674,1.054
297.704,1.060
297.734,1.063
297.764,1.058
297.794,1.055
297.824,1.040
297.854,1.048
297.884,1.042
297.914,1.039
297.944,1.041
297.974,1.049
298.004,1.047
298.034,1.054
298.064,1.053
298.094,1.049
298.124,1.045
298.154,1.050
298.184,1.046
298.214,1.061
298.244,1.060
298.274,1.057
298.304,1.061
298.334,1.075
298.364,1.074
298.394,1.071
298.424,1.063
298.454,1.052
298.484,1.054
298.514,1.050
298.544,1.042
298.574,1.036
298.604,1.035
298.634,1.031
298.664,1.032
298.694,1.028
298.724,1.034
298.754,1.032
298.784,1.050
298.814,1.046
298.844,1.047
298.874,1.047
298.904,1.046
298.934,1.046
298.964,1.048
298.994,1.046
299.024,1.056
299.054,1.052
299.084,1.054
299.114,1.051
299.144,1.046
299.174,1.043
299.204,1.035
299.234,1.049
299.264,1.050
299.294,1.051
299.324,1.068
299.354,1.075
299.384,1.066
299.414,1.058
299.444,1.062
299.474,1.044
299.504,1.036
299.534,1.030
299.564,1.039
299.594,1.027
299.624,1.024
299.654,1.038
299.684,1.037
299.714,1.041
299.744,1.045
299.774,1.054
299.804,1.050
299.834,1.048
299.864,1.048
299.894,1.057
299.924,1.055
299.954,1.057
299.984,1.055
300.014,1.056
300.044,1.062
300.074,1.057
300.104,1.058
300.134,1.064
300.164,1.069
300.194,1.063
300.224,1.058
300.254,1.056
300.284,1.057
300.314,1.053
300.344,1.054
300.374,1.052
300.404,1.064
300.434,1.065
300.464,1.063
300.494,1.064
300.524,1.053
300.554,1.059
300.584,1.065
300.614,1.060
300.644,1.060
300.674,1.062
300.704,1.053
300.734,1.056
300.764,1.060
300.794,1.061
300.824,1.060
300.854,1.065
300.884,1.062
300.914,1.058
300.944,1.051
300.974,1.053
301.004,1.056
301.034,1.060
301.064,1.056
301.094,1.064
301.124,1.063
301.154,1.062
301.184,1.068
301.214,1.062
301.244,1.056
301.274,1.062
301.304,1.058
301.334,1.057
301.364,1.057
301.394,1.060
301.424,1.056
301.454,1.060
301.484,1.062
301.514,1.057
301.544,1.055
301.574,1.062
301.604,1.065
301.634,1.076
301.664,1.074
301.694,1.075
301.724,1.079
301.754,1.080
301.784,1.072
301.814,1.055
301.844,1.058
301.874,1.056
301.904,1.064
301.934,1.062
301.964,1.065
301.994,1.073
302.024,1.054
302.054,1.045
302.084,1.053
302.114,1.042
302.144,1.038
302.174,1.046
302.204,1.050
302.234,1.047
302.264,1.060
302.294,1.057
302.324,1.052
302.354,1.070
302.384,1.080
302.414,1.064
302.444,1.058
302.474,1.053
302.504,1.054
302.534,1.045
302.564,1.045
302.594,1.048
302.624,1.060
302.654,1.062
302.684,1.048
302.714,1.053
302.744,1.062
302.774,1.064
302.804,1.055
302.834,1.048
302.864,1.045
302.894,1.044
302.924,1.032
302.954,1.032
302.984,1.034
303.014,1.027
303.044,1.032
303.074,1.032
303.104,1.033
303.134,1.038
303.164,1.050
303.194,1.045
303.224,1.046
303.254,1.049
303.284,1.054
303.314,1.055
303.344,1.061
303.374,1.057
303.404,1.059
303.434,1.061
303.464,1.055
303.494,1.054
303.524,1.056
303.554,1.054
303.584,1.057
303.614,1.059
303.644,1.059
303.674,1.056
303.704,1.048
303.734,1.054
303.764,1.050
303.794,1.043
303.824,1.063
303.854,1.059
303.884,1.049
303.914,1.052
303.944,1.048
303.974,1.044
304.004,1.048
304.034,1.048
304.064,1.041
304.094,1.054
304.124,1.051
304.154,1.046
304.184,1.048
304.214,1.045
304.244,1.048
304.274,1.054
304.304,1.048
304.334,1.054
304.364,1.048
304.394,1.052
304.424,1.051
304.454,1.057
304.484,1.059
304.514,1.039
304.544,1.052
304.574,1.051
304.604,1.048
304.634,1.045
304.664,1.053
304.694,1.052
304.724,1.057
304.754,1.052
304.784,1.051
304.814,1.045
304.844,1.041
304.874,1.043
304.904,1.042
304.934,1.051
304.964,1.051
304.994,1.053
305.024,1.053
305.054,1.051
305.084,1.052
305.114,1.056
305.144,1.053
305.174,1.056
305.204,1.059
305.234,1.051
305.264,1.053
305.294,1.048
305.324,1.047
305.354,1.051
305.384,1.057
305.414,1.050
305.444,1.048
305.474,1.044
305.504,1.038
305.534,1.037
305.564,1.044
305.594,1.050
305.624,1.057
305.654,1.054
305.684,1.053
305.714,1.047
305.744,1.044
305.774,1.045
305.804,1.034
305.834,1.040
305.864,1.037
305.894,1.055
305.924,1.053
305.954,1.051
305.984,1.057
306.014,1.055
306.044,1.046
306.074,1.047
306.104,1.053
306.134,1.041
306.164,1.044
306.194,1.053
306.224,1.058
306.254,1.049
306.284,1.055
306.314,1.069
306.344,1.072
306.374,1.086
306.404,1.067
306.434,1.046
306.464,1.041
306.494,1.031
306.524,1.021
306.554,1.037
306.584,1.052
306.614,1.050
306.644,1.061
306.674,1.058
306.704,1.055
306.734,1.051
306.764,1.052
306.794,1.055
306.824,1.061
306.854,1.079
306.884,1.089
306.914,1.076
306.944,1.076
306.974,1.072
307.004,1.072
307.034,1.057
307.064,1.043
307.094,1.051
307.124,1.042
307.154,1.048
307.184,1.054
307.214,1.066
307.244,1.054
307.274,1.040
307.304,1.051
307.334,1.053
307.364,1.029
307.394,1.016
307.424,1.011
307.454,1.018
307.484,1.025
307.514,1.036
307.544,1.033
307.574,1.034
307.604,1.039
307.634,1.044
307.664,1.035
307.694,1.020
307.724,1.018
307.754,1.015
307.784,1.016
307.814,1.026
307.844,1.052
307.874,1.067
307.904,1.037
307.934,1.032
307.964,1.009
307.994,1.008
308.024,1.080
308.054,1.130
308.084,1.176
308.114,1.122
308.144,1.006
308.174,0.994
308.204,0.978
308.234,0.966
308.264,1.031
308.294,1.110
308.324,1.100
308.354,1.100
308.384,1.049
308.414,0.979
308.444,0.958
308.474,0.980
308.504,0.957
308.534,0.983
308.564,0.985
308.594,1.015
308.624,1.022
308.654,1.007
308.684,1.039
308.714,1.067
308.744,1.074
308.774,1.078
308.804,1.074
308.834,1.057
308.864,1.051
308.894,1.070
308.924,1.067
308.954,1.047
308.984,1.063
309.014,1.066
309.044,1.104
309.074,1.139
309.104,1.101
309.134,1.181
309.164,1.120
309.194,1.111
309.224,1.082
309.254,1.035
309.284,1.015
309.314,0.983
309.344,0.954
309.374,0.961
309.404,1.026
309.434,1.028
309.464,1.039
309.494,1.042
309.524,1.040
309.554,1.059
309.584,1.050
309.614,1.009
309.644,1.008
309.674,1.049
309.704,1.057
309.734,1.068
309.764,1.049
309.794,1.054
309.824,1.058
309.854,1.059
309.884,1.039
309.914,1.036
309.944,1.037
309.974,1.053
310.004,1.054
310.034,1.058
310.064,1.076
310.094,1.115
310.124,1.127
310.154,1.116
310.184,1.092
310.214,1.072
310.244,1.066
310.274,1.056
310.304,1.039
310.334,1.044
310.364,1.051
310.394,1.037
310.424,1.048
310.454,1.033
310.484,1.024
310.514,1.046
310.544,1.059
310.574,1.054
310.604,1.052
310.634,1.062
310.664,1.062
310.694,1.056
310.724,1.058
310.754,1.051
310.784,1.039
310.814,1.045
310.844,1.050
310.874,1.060
310.904,1.067
310.934,1.065
310.964,1.070
310.994,1.075
311.024,1.067
311.054,1.062
311.084,1.064
311.114,1.058
311.144,1.056
311.174,1.059
311.204,1.061
311.234,1.057
311.264,1.059
311.294,1.062
311.324,1.059
311.354,1.060
311.384,1.062
311.414,1.060
311.444,1.068
311.474,1.060
311.504,1.054
311.534,1.060
311.564,1.056
311.594,1.062
311.624,1.074
311.654,1.074
311.684,1.062
311.714,1.061
311.744,1.054
311.774,1.059
311.804,1.058
311.834,1.060
311.864,1.063
311.894,1.064
311.924,1.061
311.954,1.064
311.984,1.058
312.014,1.057
312.044,1.061
312.074,1.060
312.104,1.057
312.134,1.062
312.164,1.065
312.194,1.063
312.224,1.058
312.254,1.061
312.284,1.062
312.314,1.059
312.344,1.061
312.374,1.054
312.404,1.060
312.434,1.061
312.464,1.059
312.494,1.058
312.524,1.056
312.554,1.059
312.584,1.066
312.614,1.056
312.644,1.060
312.674,1.062
312.704,1.061
312.734,1.059
312.764,1.062
312.794,1.057
312.824,1.062
312.854,1.067
312.884,1.062
312.914,1.060
312.944,1.060
312.974,1.059
313.004,1.058
313.034,1.062
313.064,1.060
313.094,1.055
313.124,1.062
313.154,1.067
313.184,1.064
313.214,1.060
313.244,1.054
313.274,1.055
313.304,1.060
313.334,1.064
313.364,1.071
313.394,1.070
313.424,1.055
313.454,1.057
313.484,1.075
313.514,1.071
313.544,1.067
313.574,1.061
313.604,1.073
313.634,1.061
313.664,1.049
313.694,1.055
313.724,1.046
313.754,1.053
313.784,1.056
313.814,1.052
313.844,1.058
313.874,1.060
313.904,1.062
313.934,1.055
313.964,1.058
313.994,1.058
314.024,1.058
314.054,1.058
314.084,1.063
314.114,1.060
314.144,1.055
314.174,1.056
314.204,1.061
314.234,1.060
314.264,1.062
314.294,1.063
314.324,1.060
314.354,1.065
314.384,1.065
314.414,1.059
314.444,1.065
314.474,1.068
314.504,1.062
314.534,1.062
314.564,1.061
314.594,1.056
314.624,1.055
314.654,1.055
314.684,1.056
314.714,1.052
314.744,1.049
314.774,1.049
314.804,1.049
314.834,1.046
314.864,1.050
314.894,1.050
314.924,1.053
314.954,1.050
314.984,1.056
315.014,1.051
315.044,1.045
315.074,1.043
315.104,1.047
315.134,1.064
315.164,1.048
315.194,1.053
315.224,1.062
315.254,1.061
315.284,1.063
315.314,1.057
315.344,1.068
315.374,1.053
315.404,1.051
315.434,1.055
315.464,1.053
315.494,1.046
315.524,1.058
315.554,1.062
315.584,1.058
315.614,1.072
315.644,1.063
315.674,1.060
315.704,1.057
315.734,1.065
315.764,1.056
315.794,1.059
315.824,1.057
315.854,1.051
315.884,1.062
315.914,1.066
315.944,1.052
315.974,1.058
316.004,1.064
316.034,1.063
316.064,1.059
316.094,1.054
316.124,1.062
316.154,1.063
316.184,1.066
316.214,1.063
316.244,1.055
316.274,1.052
316.304,1.060
316.334,1.060
316.364,1.066
316.394,1.066
316.424,1.049
316.454,1.053
316.484,1.067
316.514,1.063
316.544,1.064
316.574,1.063
316.604,1.058
316.634,1.054
316.664,1.057
316.694,1.047
316.724,1.039
316.754,1.044
316.784,1.046
316.814,1.050
316.844,1.060
316.874,1.057
316.904,1.056
316.934,1.056
316.964,1.072
316.994,1.061
317.024,1.067
317.054,1.068
317.084,1.053
317.114,1.050
317.144,1.047
317.174,1.047
317.204,1.056
317.234,1.064
317.264,1.073
317.294,1.067
317.324,1.073
317.354,1.075
317.384,1.071
317.414,1.070
317.444,1.067
317.474,1.065
317.504,1.063
317.534,1.062
317.564,1.062
317.594,1.064
317.624,1.064
317.654,1.066
317.684,1.057
317.714,1.063
317.744,1.064
317.774,1.062
317.804,1.058
317.834,1.062
317.864,1.067
317.894,1.060
317.924,1.063
317.954,1.059
317.984,1.069
318.014,1.063
318.044,1.063
318.074,1.061
318.104,1.064
318.134,1.055
318.164,1.058
318.194,1.067
318.224,1.067
318.254,1.057
318.284,1.069
318.314,1.069
318.344,1.064
318.374,1.063
318.404,1.060
318.434,1.057
318.464,1.062
318.494,1.060
318.524,1.062
318.554,1.062
318.584,1.064
318.614,1.063
318.644,1.060
318.674,1.069
318.704,1.060
318.734,1.062
318.764,1.058
318.794,1.057
318.824,1.061
318.854,1.067
318.884,1.062
318.914,1.067
318.944,1.077
318.974,1.077
319.004,1.081
319.034,1.083
319.064,1.079
319.094,1.079
319.124,1.074
319.154,1.065
319.184,1.069
319.214,1.067
319.244,1.051
319.274,1.035
319.304,1.041
319.334,1.040
319.364,1.037
319.394,1.019
319.424,1.017
319.454,1.014
319.484,1.021
319.514,1.053
319.544,1.056
319.574,1.062
319.604,1.095
319.634,1.087
319.664,1.097
319.694,1.089
319.724,1.077
319.754,1.068
319.784,1.057
319.814,1.066
319.844,1.064
319.874,1.062
319.904,1.087
319.934,1.116
319.964,1.095
319.994,1.035
320.024,1.034
320.054,1.031
320.084,1.018
320.114,1.015
320.144,1.032
320.174,1.051
320.204,1.065
320.234,1.089
320.264,1.104
320.294,1.085
320.324,1.060
320.354,1.056
320.384,1.038
320.414,1.031
320.444,1.039
320.474,1.063
320.504,1.060
320.534,1.078
320.564,1.074
320.594,1.072
320.624,1.073
320.654,1.058
320.684,1.044
320.714,1.044
320.744,1.051
320.774,1.058
320.804,1.057
320.834,1.068
320.864,1.066
320.894,1.064
320.924,1.062
320.954,1.059
320.984,1.057
321.014,1.058
321.044,1.062
321.074,1.058
321.104,1.060
321.134,1.062
321.164,1.065
321.194,1.062
321.224,1.062
321.254,1.057
321.284,1.058
321.314,1.060
321.344,1.059
321.374,1.052
321.404,1.053
321.434,1.052
321.464,1.062
321.494,1.066
321.524,1.054
321.554,1.064
321.584,1.063
321.614,1.074
321.644,1.078
321.674,1.070
321.704,1.072
321.734,1.064
321.764,1.059
321.794,1.075
321.824,1.090
321.854,1.092
321.884,1.082
321.914,1.081
321.944,1.078
321.974,1.111
322.004,1.098
322.034,1.056
322.064,1.092
322.094,1.062
322.124,1.003
322.154,1.008
322.184,1.059
322.214,1.061
322.244,1.042
322.274,1.021
322.304,1.000
322.334,1.010
322.364,1.007
322.394,1.028
322.424,1.046
322.454,1.048
322.484,1.066
322.514,1.045
322.544,1.029
322.574,1.033
322.604,1.035
322.634,1.036
322.664,1.038
322.694,1.051
322.724,1.056
322.754,1.026
322.784,1.034
322.814,1.041
322.844,1.031
322.874,1.030
322.904,1.015
322.934,1.015
322.964,1.014
322.994,1.023
323.024,1.015
323.054,1.012
323.084,1.022
323.114,1.031
323.144,1.038
323.174,1.037
323.204,1.044
323.234,1.049
323.264,1.053
323.294,1.052
323.324,1.044
323.354,1.053
323.384,1.058
323.414,1.057
323.444,1.046
323.474,1.044
323.504,1.037
323.534,1.033
323.564,1.039
323.594,1.038
323.624,1.034
323.654,1.032
323.684,1.035
323.714,1.047
323.744,1.042
323.774,1.044
323.804,1.046
323.834,1.044
323.864,1.041
323.894,1.042
323.924,1.036
323.954,1.038
323.984,1.039
324.014,1.037
324.044,1.038
324.074,1.043
324.104,1.050
324.134,1.046
324.164,1.054
324.194,1.050
324.224,1.050
324.254,1.047
324.284,1.041
324.314,1.049
324.344,1.049
324.374,1.047
324.404,1.041
324.434,1.051
324.464,1.040
324.494,1.038
324.524,1.044
324.554,1.048
324.584,1.041
324.614,1.041
324.644,1.029
324.674,1.029
324.704,1.039
324.734,1.044
324.764,1.039
324.794,1.035
324.824,1.048
324.854,1.041
324.884,1.036
324.914,1.045
324.944,1.036
324.974,1.041
325.004,1.046
325.034,1.052
325.064,1.045
325.094,1.039
325.124,1.041
325.154,1.038
325.184,1.038
325.214,1.047
325.244,1.050
325.274,1.044
325.304,1.049
325.334,1.049
325.364,1.042
325.394,1.044
325.424,1.050
325.454,1.054
325.484,1.047
325.514,1.049
325.544,1.048
325.574,1.048
325.604,1.043
325.634,1.043
325.664,1.048
325.694,1.043
325.724,1.056
325.754,1.062
325.784,1.062
325.814,1.061
325.844,1.069
325.874,1.070
325.904,1.075
325.934,1.053
325.964,1.046
325.994,1.059
326.024,1.048
326.054,1.035
326.084,1.028
326.114,1.035
326.144,1.036
326.174,1.035
326.204,1.036
326.234,1.052
326.264,1.040
326.294,1.038
326.324,1.040
326.354,1.038
326.384,1.030
326.414,1.036
326.444,1.049
326.474,1.041
326.504,1.033
326.534,1.034
326.564,1.038
326.594,1.037
326.624,1.033
326.654,1.029
326.684,1.067
326.714,1.063
326.744,1.049
326.774,1.059
326.804,1.090
326.834,1.089
326.864,1.063
326.894,1.032
326.924,1.043
326.954,1.036
326.984,1.012
327.014,1.001
327.044,1.014
327.074,1.044
327.104,1.041
327.134,1.033
327.164,1.037
327.194,1.019
327.224,1.001
327.254,0.986
327.284,0.999
327.314,1.014
327.344,1.037
327.374,1.078
327.404,1.111
327.434,1.113
327.464,1.105
327.494,1.071
327.524,1.040
327.554,0.994
327.584,0.959
327.614,0.990
327.644,1.036
327.674,1.048
327.704,1.068
327.734,1.121
327.764,1.129
327.794,1.112
327.824,1.092
327.854,1.073
327.884,1.055
327.914,1.047
327.944,1.028
327.974,1.031
328.004,1.034
328.034,1.021
328.064,1.031
328.094,1.058
328.124,1.075
328.154,1.091
328.184,1.115
328.214,1.116
328.244,1.101
328.274,1.087
328.304,1.065
328.334,1.057
328.364,1.051
328.394,1.055
328.424,1.062
328.454,1.078
328.484,1.082
328.514,1.108
328.544,1.129
328.574,1.142
328.604,1.126
328.634,1.134
328.664,1.104
328.694,1.074
328.724,1.053
328.754,1.045
328.784,1.022
328.814,1.014
328.844,1.009
328.874,1.005
328.904,1.006
328.934,0.994
328.964,0.992
328.994,0.994
329.024,0.980
329.054,0.987
329.084,1.000
329.114,1.005
329.144,1.015
329.174,1.050
329.204,1.081
329.234,1.115
329.264,1.147
329.294,1.153
329.324,1.121
329.354,1.102
329.384,1.091
329.414,1.063
329.444,1.036
329.474,1.014
329.504,0.997
329.534,0.996
329.564,1.008
329.594,1.006
329.624,1.006
329.654,1.025
329.684,1.038
329.714,1.034
329.744,1.036
329.774,1.058
329.804,1.084
329.834,1.075
329.864,1.041
329.894,1.032
329.924,1.021
329.954,1.007
329.984,0.997
330.014,0.981
330.044,0.968
330.074,1.010
330.104,1.041
330.134,1.058
330.164,1.076
330.194,1.099
330.224,1.114
330.254,1.114
330.284,1.122
330.314,1.115
330.344,1.083
330.374,1.070
330.404,1.062
330.434,1.058
330.464,1.047
330.494,1.053
330.524,1.079
330.554,1.084
330.584,1.079
330.614,1.085
330.644,1.081
330.674,1.059
330.704,1.068
330.734,1.055
330.764,1.056
330.794,1.058
330.824,1.052
330.854,1.058
330.884,1.061
330.914,1.058
330.944,1.049
330.974,1.050
331.004,1.049
331.034,1.053
331.064,1.058
331.094,1.062
331.124,1.062
331.154,1.066
331.184,1.067
331.214,1.061
331.244,1.054
331.274,1.060
331.304,1.062
331.334,1.061
331.364,1.058
331.394,1.062
331.424,1.056
331.454,1.059
331.484,1.058
331.514,1.061
331.544,1.053
331.574,1.057
331.604,1.061
331.634,1.054
331.664,1.054
331.694,1.062
331.724,1.058
331.754,1.055
331.784,1.057
331.814,1.064
331.844,1.062
331.874,1.062
331.904,1.060
331.934,1.061
331.964,1.061
331.994,1.055
332.024,1.057
332.054,1.061
332.084,1.065
332.114,1.064
332.144,1.062
332.174,1.062
332.204,1.057
332.234,1.051
332.264,1.056
332.294,1.061
332.324,1.062
332.354,1.056
332.384,1.059
332.414,1.062
332.444,1.059
332.474,1.056
332.504,1.059
332.534,1.061
332.564,1.059
332.594,1.058
332.624,1.057
332.654,1.055
332.684,1.062
332.714,1.061
332.744,1.050
332.774,1.054
332.804,1.062
332.834,1.067
332.864,1.057
332.894,1.059
332.924,1.063
332.954,1.058
332.984,1.058
333.014,1.059
333.044,1.062
333.074,1.065
333.104,1.060
333.134,1.057
333.164,1.055
333.194,1.057
333.224,1.057
333.254,1.055
333.284,1.062
333.314,1.061
333.344,1.056
333.374,1.055
333.404,1.058
333.434,1.059
333.464,1.059
333.494,1.060
333.524,1.063
333.554,1.064
333.584,1.057
333.614,1.063
333.644,1.059
333.674,1.056
333.704,1.061
333.734,1.058
333.764,1.057
333.794,1.062
333.824,1.057
333.854,1.061
333.884,1.057
333.914,1.060
333.944,1.058
333.974,1.055
334.004,1.060
334.034,1.059
334.064,1.052
334.094,1.062
334.124,1.059
334.154,1.061
334.184,1.057
334.214,1.056
334.244,1.056
334.274,1.056
334.304,1.062
334.334,1.061
334.364,1.063
334.394,1.063
334.424,1.064
334.454,1.064
334.484,1.059
334.514,1.057
334.544,1.063
334.574,1.068
334.604,1.083
334.634,1.095
334.664,1.099
334.694,1.103
334.724,1.097
334.754,1.089
334.784,1.062
334.814,1.057
334.844,1.052
334.874,1.040
334.904,1.045
334.934,1.034
334.964,1.057
334.994,1.054
335.024,1.028
335.054,1.051
335.084,1.045
335.114,1.049
335.144,1.050
335.174,1.053
335.204,1.060
335.234,1.058
335.264,1.061
335.294,1.047
335.324,1.051
335.354,1.069
335.384,1.092
335.414,1.090
335.444,1.086
335.474,1.085
335.504,1.070
335.534,1.062
335.564,1.086
335.594,1.085
