df_hash,22ZHK4.A7NV4E
402.082,1.019
402.112,1.046
402.142,1.071
402.172,1.079
402.202,1.041
402.232,1.002
402.262,1.032
402.292,1.087
402.322,1.131
402.352,1.142
402.382,1.122
402.412,1.084
402.442,1.057
402.472,1.031
402.502,1.035
402.532,1.059
402.562,1.061
402.592,1.047
402.622,1.050
402.652,1.056
402.682,1.055
402.712,1.062
402.742,1.046
402.772,1.048
402.802,1.050
402.832,1.046
402.862,1.044
402.892,1.041
402.922,1.035
402.952,1.023
402.982,1.051
403.012,1.066
403.042,1.066
403.072,1.062
403.102,1.062
403.132,1.062
403.162,1.064
403.192,1.072
403.222,1.079
403.252,1.078
403.282,1.076
403.312,1.078
403.342,1.075
403.372,1.074
403.402,1.056
403.432,1.073
403.462,1.066
403.492,1.042
403.522,0.969
403.552,0.968
403.582,0.964
403.612,0.972
403.642,0.989
403.672,1.008
403.702,1.033
403.732,1.046
403.762,1.047
403.792,1.057
403.822,1.074
403.852,1.103
403.882,1.106
403.912,1.084
403.942,1.055
403.972,1.057
404.002,1.074
404.032,1.070
404.062,1.061
404.092,1.048
404.122,1.051
404.152,1.041
404.182,1.035
404.212,1.092
404.242,1.067
404.272,1.043
404.302,1.038
404.332,1.048
404.362,1.062
404.392,1.074
404.422,1.084
404.452,1.095
404.482,1.098
404.512,1.070
404.542,1.051
404.572,1.059
404.602,1.086
404.632,1.103
404.662,1.099
404.692,1.100
404.722,1.099
404.752,1.085
404.782,1.084
404.812,1.077
404.842,1.107
404.872,1.067
404.902,1.017
404.932,0.985
404.962,0.985
404.992,0.983
405.022,0.997
405.052,1.002
405.082,1.014
405.112,0.996
405.142,1.015
405.172,1.053
405.202,1.034
405.232,0.998
405.262,0.994
405.292,1.001
405.322,1.026
405.352,1.067
405.382,1.087
405.412,1.063
405.442,1.064
405.472,1.049
405.502,1.034
405.532,1.040
405.562,1.046
405.592,1.044
405.622,1.032
405.652,1.046
405.682,1.037
405.712,1.050
405.742,1.059
405.772,1.058
405.802,1.051
405.832,1.051
405.862,1.049
405.892,1.042
405.922,1.037
405.952,1.045
405.982,1.052
406.012,1.048
406.042,1.048
406.072,1.046
406.102,1.059
406.132,1.059
406.162,1.052
406.192,1.041
406.222,1.042
406.252,1.049
406.282,1.047
406.312,1.045
406.342,1.044
406.372,1.043
406.402,1.047
406.432,1.048
406.462,1.049
406.492,1.045
406.522,1.045
406.552,1.044
406.582,1.048
406.612,1.044
406.642,1.043
406.672,1.047
406.702,1.044
406.732,1.052
406.762,1.052
406.792,1.046
406.822,1.042
406.852,1.042
406.882,1.044
406.912,1.048
406.942,1.051
406.972,1.052
407.002,1.050
407.032,1.047
407.062,1.043
407.092,1.046
407.122,1.046
407.152,1.042
407.182,1.042
407.212,1.048
407.242,1.051
407.272,1.046
407.302,1.044
407.332,1.046
407.362,1.050
407.392,1.043
407.422,1.048
407.452,1.045
407.482,1.045
407.512,1.046
407.542,1.047
407.572,1.046
407.602,1.046
407.632,1.046
407.662,1.047
407.692,1.051
407.722,1.045
407.752,1.048
407.782,1.046
407.812,1.043
407.842,1.051
407.872,1.053
407.902,1.047
407.932,1.045
407.962,1.045
407.992,1.045
408.022,1.051
408.052,1.046
408.082,1.046
408.112,1.051
408.142,1.052
408.172,1.044
408.202,1.044
408.232,1.043
408.262,1.050
408.292,1.045
408.322,1.048
408.352,1.052
408.382,1.047
408.412,1.047
408.442,1.046
408.472,1.047
408.502,1.046
408.532,1.047
408.562,1.046
408.592,1.049
408.622,1.046
408.652,1.045
408.682,1.041
408.712,1.047
408.742,1.053
408.772,1.053
408.802,1.047
408.832,1.042
408.862,1.045
408.892,1.047
408.922,1.046
408.952,1.048
408.982,1.045
409.012,1.049
409.042,1.049
409.072,1.046
409.102,1.046
409.132,1.046
409.162,1.049
409.192,1.048
409.222,1.046
409.252,1.048
409.282,1.050
409.312,1.047
409.342,1.049
409.372,1.044
409.402,1.046
409.432,1.046
409.462,1.047
409.492,1.042
409.522,1.047
409.552,1.049
409.582,1.049
409.612,1.051
409.642,1.044
409.672,1.045
409.702,1.045
409.732,1.047
409.762,1.049
409.792,1.047
409.822,1.044
409.852,1.048
409.882,1.047
409.912,1.048
409.942,1.045
409.972,1.045
410.002,1.050
410.032,1.046
410.062,1.047
410.092,1.050
410.122,1.048
410.152,1.048
410.182,1.048
410.212,1.046
410.242,1.047
410.272,1.051
410.302,1.047
410.332,1.048
410.362,1.047
410.392,1.046
410.422,1.050
410.452,1.048
410.482,1.048
410.512,1.042
410.542,1.043
410.572,1.047
410.602,1.049
410.632,1.046
410.662,1.045
410.692,1.049
410.722,1.048
410.752,1.045
410.782,1.046
410.812,1.047
410.842,1.047
410.872,1.045
410.902,1.047
410.932,1.051
410.962,1.051
410.992,1.048
411.022,1.049
411.052,1.047
411.082,1.045
411.112,1.050
411.142,1.050
411.172,1.051
411.202,1.045
411.232,1.042
411.262,1.044
411.292,1.051
411.322,1.053
411.352,1.046
411.382,1.044
411.412,1.048
411.442,1.045
411.472,1.048
411.502,1.050
411.532,1.044
411.562,1.051
411.592,1.051
411.622,1.051
411.652,1.045
411.682,1.048
411.712,1.043
411.742,1.046
411.772,1.048
411.802,1.050
411.832,1.051
411.862,1.051
411.892,1.047
411.922,1.048
411.952,1.049
411.982,1.048
412.012,1.050
412.042,1.046
412.072,1.041
412.102,1.045
412.132,1.054
412.162,1.058
412.192,1.048
412.222,1.045
412.252,1.044
412.282,1.042
412.312,1.048
412.342,1.046
412.372,1.041
412.402,1.048
412.432,1.051
412.462,1.044
412.492,1.045
412.522,1.049
412.552,1.044
412.582,1.046
412.612,1.046
412.642,1.048
412.672,1.052
412.702,1.048
412.732,1.046
412.762,1.048
412.792,1.048
412.822,1.045
412.852,1.046
412.882,1.046
412.912,1.045
412.942,1.054
412.972,1.055
413.002,1.050
413.032,1.042
413.062,1.046
413.092,1.046
413.122,1.050
413.152,1.048
413.182,1.044
413.212,1.048
413.242,1.048
413.272,1.048
413.302,1.046
413.332,1.046
413.362,1.047
413.392,1.044
413.422,1.044
413.452,1.054
413.482,1.054
413.512,1.052
413.542,1.043
413.572,1.043
413.602,1.045
413.632,1.045
413.662,1.049
413.692,1.053
413.722,1.051
413.752,1.049
413.782,1.046
413.812,1.048
413.842,1.049
413.872,1.049
413.902,1.050
413.932,1.049
413.962,1.046
413.992,1.052
414.022,1.052
414.052,1.045
414.082,1.043
414.112,1.048
414.142,1.048
414.172,1.046
414.202,1.050
414.232,1.046
414.262,1.048
414.292,1.052
414.322,1.048
414.352,1.050
414.382,1.044
414.412,1.045
414.442,1.046
414.472,1.049
414.502,1.055
414.532,1.051
414.562,1.048
414.592,1.043
414.622,1.044
414.652,1.050
414.682,1.052
414.712,1.049
414.742,1.046
414.772,1.051
414.802,1.051
414.832,1.046
414.862,1.047
414.892,1.044
414.922,1.046
414.952,1.049
414.982,1.050
415.012,1.053
415.042,1.048
415.072,1.044
415.102,1.048
415.132,1.046
415.162,1.050
415.192,1.050
415.222,1.046
415.252,1.045
415.282,1.041
415.312,1.048
415.342,1.051
415.372,1.054
415.402,1.049
415.432,1.049
415.462,1.044
415.492,1.046
415.522,1.048
415.552,1.048
415.582,1.044
415.612,1.052
415.642,1.048
415.672,1.047
415.702,1.046
415.732,1.047
415.762,1.047
415.792,1.047
415.822,1.050
415.852,1.051
415.882,1.051
415.912,1.051
415.942,1.050
415.972,1.045
416.002,1.049
416.032,1.046
416.062,1.048
416.092,1.044
416.122,1.048
416.152,1.046
416.182,1.052
416.212,1.051
416.242,1.047
416.272,1.044
416.302,1.048
416.332,1.046
416.362,1.049
416.392,1.048
416.422,1.041
416.452,1.046
416.482,1.051
416.512,1.046
416.542,1.044
416.572,1.046
416.602,1.047
416.632,1.047
416.662,1.046
416.692,1.047
416.722,1.048
416.752,1.044
416.782,1.049
416.812,1.049
416.842,1.049
416.872,1.048
416.902,1.050
416.932,1.047
416.962,1.042
416.992,1.047
417.022,1.052
417.052,1.052
417.082,1.050
417.112,1.048
417.142,1.048
417.172,1.047
417.202,1.045
417.232,1.048
417.262,1.049
417.292,1.050
417.322,1.050
417.352,1.048
417.382,1.049
417.412,1.048
417.442,1.048
417.472,1.048
417.502,1.047
417.532,1.049
417.562,1.053
417.592,1.046
417.622,1.048
417.652,1.050
417.682,1.052
417.712,1.051
417.742,1.048
417.772,1.047
417.802,1.044
417.832,1.046
417.862,1.053
417.892,1.052
417.922,1.051
417.952,1.046
417.982,1.049
418.012,1.043
418.042,1.052
418.072,1.047
418.102,1.048
418.132,1.050
418.162,1.047
418.192,1.049
418.222,1.046
418.252,1.050
418.282,1.048
418.312,1.045
418.342,1.049
418.372,1.051
418.402,1.049
418.432,1.053
418.462,1.049
418.492,1.050
418.522,1.049
418.552,1.045
418.582,1.046
418.612,1.047
418.642,1.040
418.672,1.044
418.702,1.057
418.732,1.052
418.762,1.047
418.792,1.044
418.822,1.043
418.852,1.048
418.882,1.048
418.912,1.048
418.942,1.042
418.972,1.049
419.002,1.050
419.032,1.048
419.062,1.046
419.092,1.048
419.122,1.046
419.152,1.048
419.182,1.051
419.212,1.053
419.242,1.048
419.272,1.049
419.302,1.049
419.332,1.045
419.362,1.045
419.392,1.041
419.422,1.048
419.452,1.052
419.482,1.055
419.512,1.045
419.542,1.047
419.572,1.045
419.602,1.045
419.632,1.050
419.662,1.047
419.692,1.045
419.722,1.049
419.752,1.050
419.782,1.048
419.812,1.046
419.842,1.047
419.872,1.052
419.902,1.047
419.932,1.049
419.962,1.053
419.992,1.051
420.022,1.045
420.052,1.047
420.082,1.049
420.112,1.052
420.142,1.049
420.172,1.046
420.202,1.047
420.232,1.049
420.262,1.053
420.292,1.051
420.322,1.047
420.352,1.046
420.382,1.043
420.412,1.047
420.442,1.049
420.472,1.047
420.502,1.051
420.532,1.048
420.562,1.050
420.592,1.047
420.622,1.046
420.652,1.046
420.682,1.051
420.712,1.049
420.742,1.052
420.772,1.051
420.802,1.051
420.832,1.045
420.862,1.044
420.892,1.048
420.922,1.048
420.952,1.048
420.982,1.050
421.012,1.052
421.042,1.047
421.072,1.047
421.102,1.054
421.132,1.053
421.162,1.051
421.192,1.045
421.222,1.047
421.252,1.049
421.282,1.049
421.312,1.054
421.342,1.041
421.372,1.048
421.402,1.048
421.432,1.049
421.462,1.045
421.492,1.047
421.522,1.045
421.552,1.051
421.582,1.049
421.612,1.051
421.642,1.051
421.672,1.049
421.702,1.046
421.732,1.051
421.762,1.048
421.792,1.043
421.822,1.046
421.852,1.047
421.882,1.047
421.912,1.056
421.942,1.051
421.972,1.047
422.002,1.042
422.032,1.046
422.062,1.050
422.092,1.051
422.122,1.048
422.152,1.043
422.182,1.051
422.212,1.053
422.242,1.047
422.272,1.049
422.302,1.045
422.332,1.047
422.362,1.047
422.392,1.055
422.422,1.049
422.452,1.047
422.482,1.049
422.512,1.052
422.542,1.049
422.572,1.049
422.602,1.045
422.632,1.047
422.662,1.057
422.692,1.058
422.722,1.047
422.752,1.045
422.782,1.044
422.812,1.051
422.842,1.049
422.872,1.047
422.902,1.045
422.932,1.051
422.962,1.050
422.992,1.049
423.022,1.048
423.052,1.048
423.082,1.049
423.112,1.048
423.142,1.049
423.172,1.049
423.202,1.049
423.232,1.051
423.262,1.047
423.292,1.049
423.322,1.049
423.352,1.047
423.382,1.049
423.412,1.049
423.442,1.054
423.472,1.046
423.502,1.044
423.532,1.053
423.562,1.057
423.592,1.052
423.622,1.046
423.652,1.045
423.682,1.049
423.712,1.052
423.742,1.048
423.772,1.044
423.802,1.053
423.832,1.052
423.862,1.047
423.892,1.045
423.922,1.047
423.952,1.047
423.982,1.051
424.012,1.045
424.042,1.052
424.072,1.049
424.102,1.049
424.132,1.051
424.162,1.047
424.192,1.047
424.222,1.051
424.252,1.047
424.282,1.047
424.312,1.051
424.342,1.049
424.372,1.047
424.402,1.045
424.432,1.049
424.462,1.057
424.492,1.051
424.522,1.049
424.552,1.048
424.582,1.047
424.612,1.046
424.642,1.049
424.672,1.052
424.702,1.046
424.732,1.048
424.762,1.049
424.792,1.047
424.822,1.049
424.852,1.047
424.882,1.051
424.912,1.049
424.942,1.052
424.972,1.049
425.002,1.048
425.032,1.046
425.062,1.047
425.092,1.049
425.122,1.051
425.152,1.045
425.182,1.048
425.212,1.048
425.242,1.047
425.272,1.052
425.302,1.047
425.332,1.051
425.362,1.054
425.392,1.049
425.422,1.049
425.452,1.047
425.482,1.049
425.512,1.049
425.542,1.050
425.572,1.051
425.602,1.046
425.632,1.051
425.662,1.046
425.692,1.050
425.722,1.049
425.752,1.046
425.782,1.049
425.812,1.051
425.842,1.052
425.872,1.048
425.902,1.046
425.932,1.051
425.962,1.050
425.992,1.048
426.022,1.052
426.052,1.049
426.082,1.046
426.112,1.043
426.142,1.045
426.172,1.052
426.202,1.055
426.232,1.050
426.262,1.046
426.292,1.046
426.322,1.048
426.352,1.047
426.382,1.051
426.412,1.047
426.442,1.050
426.472,1.048
426.502,1.046
426.532,1.048
426.562,1.045
426.592,1.047
426.622,1.042
426.652,1.052
426.682,1.053
426.712,1.047
426.742,1.050
426.772,1.050
426.802,1.052
426.832,1.044
426.862,1.044
426.892,1.047
426.922,1.050
426.952,1.058
426.982,1.050
427.012,1.044
427.042,1.044
427.072,1.051
427.102,1.051
427.132,1.049
427.162,1.046
427.192,1.048
427.222,1.053
427.252,1.047
427.282,1.049
427.312,1.049
427.342,1.048
427.372,1.046
427.402,1.050
427.432,1.046
427.462,1.046
427.492,1.048
427.522,1.050
427.552,1.052
427.582,1.049
427.612,1.051
427.642,1.049
427.672,1.050
427.702,1.049
427.732,1.052
427.762,1.055
427.792,1.050
427.822,1.049
427.852,1.043
427.882,1.045
427.912,1.048
427.942,1.049
427.972,1.048
428.002,1.052
428.032,1.049
428.062,1.047
428.092,1.051
428.122,1.049
428.152,1.050
428.182,1.050
428.212,1.050
428.242,1.048
428.272,1.050
428.302,1.047
428.332,1.049
428.362,1.051
428.392,1.048
428.422,1.047
428.452,1.051
428.482,1.044
428.512,1.044
428.542,1.054
428.572,1.054
428.602,1.050
428.632,1.044
428.662,1.047
428.692,1.049
428.722,1.050
428.752,1.053
428.782,1.047
428.812,1.050
428.842,1.046
428.872,1.046
428.902,1.049
428.932,1.048
428.962,1.048
428.992,1.048
429.022,1.052
429.052,1.048
429.082,1.048
429.112,1.051
429.142,1.049
429.172,1.048
429.202,1.053
429.232,1.049
429.262,1.045
429.292,1.048
429.322,1.044
429.352,1.047
429.382,1.056
429.412,1.052
429.442,1.050
429.472,1.046
429.502,1.043
429.532,1.049
429.562,1.050
429.592,1.053
429.622,1.050
429.652,1.052
429.682,1.047
429.712,1.046
429.742,1.045
429.772,1.048
429.802,1.050
429.832,1.050
429.862,1.048
429.892,1.051
429.922,1.048
429.952,1.048
429.982,1.046
430.012,1.050
430.042,1.048
430.072,1.047
430.102,1.049
430.132,1.048
430.162,1.049
430.192,1.051
430.222,1.052
430.252,1.047
430.282,1.045
430.312,1.045
430.342,1.048
430.372,1.047
430.402,1.052
430.432,1.046
430.462,1.047
430.492,1.048
430.522,1.052
430.552,1.048
430.582,1.047
430.612,1.047
430.642,1.050
430.672,1.050
430.702,1.052
430.732,1.049
430.762,1.051
430.792,1.050
430.822,1.050
430.852,1.048
430.882,1.050
430.912,1.046
430.942,1.051
430.972,1.050
431.002,1.052
431.032,1.048
431.062,1.048
431.092,1.044
431.122,1.046
431.152,1.052
431.182,1.050
431.212,1.042
431.242,1.049
431.272,1.051
431.302,1.048
431.332,1.047
431.362,1.049
431.392,1.048
431.422,1.048
431.452,1.050
431.482,1.054
431.512,1.053
431.542,1.048
431.572,1.047
431.602,1.050
431.632,1.050
431.662,1.050
431.692,1.051
431.722,1.051
431.752,1.049
431.782,1.049
431.812,1.044
431.842,1.048
431.872,1.054
431.902,1.052
431.932,1.052
431.962,1.044
431.992,1.046
432.022,1.046
432.052,1.048
432.082,1.049
432.112,1.046
432.142,1.052
432.172,1.049
432.202,1.050
432.232,1.046
432.262,1.045
432.292,1.048
432.322,1.048
432.352,1.050
432.382,1.051
432.412,1.048
432.442,1.050
432.472,1.050
432.502,1.050
432.532,1.048
432.562,1.045
432.592,1.048
432.622,1.052
432.652,1.048
432.682,1.046
432.712,1.043
432.742,1.049
432.772,1.058
432.802,1.050
432.832,1.046
432.862,1.040
432.892,1.046
432.922,1.050
432.952,1.052
432.982,1.049
433.012,1.046
433.042,1.051
433.072,1.052
433.102,1.050
433.132,1.048
433.162,1.050
433.192,1.048
433.222,1.052
433.252,1.048
433.282,1.047
433.312,1.048
433.342,1.048
433.372,1.048
433.402,1.052
433.432,1.049
433.462,1.048
433.492,1.047
433.522,1.048
433.552,1.051
433.582,1.055
433.612,1.054
433.642,1.047
433.672,1.041
433.702,1.046
433.732,1.048
433.762,1.053
433.792,1.048
433.822,1.043
433.852,1.048
433.882,1.053
433.912,1.050
433.942,1.050
433.972,1.046
434.002,1.048
434.032,1.050
434.062,1.049
434.092,1.051
434.122,1.049
434.152,1.048
434.182,1.048
434.212,1.050
434.242,1.050
434.272,1.047
434.302,1.049
434.332,1.048
434.362,1.053
434.392,1.058
434.422,1.050
434.452,1.050
434.482,1.044
434.512,1.050
434.542,1.052
434.572,1.049
434.602,1.047
434.632,1.049
434.662,1.051
434.692,1.049
434.722,1.050
434.752,1.048
434.782,1.044
434.812,1.052
434.842,1.049
434.872,1.051
434.902,1.050
434.932,1.047
434.962,1.047
434.992,1.050
435.022,1.045
435.052,1.048
435.082,1.054
435.112,1.053
435.142,1.044
435.172,1.049
435.202,1.052
435.232,1.052
435.262,1.054
435.292,1.045
435.322,1.045
435.352,1.046
435.382,1.047
435.412,1.049
435.442,1.043
435.472,1.045
435.502,1.050
435.532,1.050
435.562,1.046
435.592,1.048
435.622,1.050
435.652,1.047
435.682,1.049
435.712,1.051
435.742,1.051
435.772,1.044
435.802,1.048
435.832,1.050
435.862,1.049
435.892,1.052
435.922,1.052
435.952,1.050
435.982,1.052
436.012,1.041
436.042,1.050
436.072,1.056
436.102,1.054
436.132,1.051
436.162,1.046
436.192,1.046
436.222,1.048
436.252,1.051
436.282,1.050
436.312,1.049
436.342,1.052
436.372,1.049
436.402,1.044
436.432,1.045
436.462,1.051
436.492,1.045
436.522,1.048
436.552,1.048
436.582,1.053
436.612,1.045
436.642,1.050
436.672,1.051
436.702,1.050
436.732,1.050
436.762,1.052
436.792,1.050
436.822,1.048
436.852,1.045
436.882,1.051
436.912,1.053
436.942,1.052
436.972,1.049
437.002,1.047
437.032,1.049
437.062,1.049
437.092,1.051
437.122,1.053
437.152,1.047
437.182,1.046
437.212,1.050
437.242,1.047
437.272,1.050
437.302,1.050
437.332,1.050
437.362,1.049
437.392,1.051
437.422,1.053
437.452,1.052
437.482,1.047
437.512,1.049
437.542,1.050
437.572,1.050
437.602,1.048
437.632,1.049
437.662,1.052
437.692,1.042
437.722,1.046
437.752,1.053
437.782,1.051
437.812,1.054
437.842,1.049
437.872,1.048
437.902,1.049
437.932,1.052
437.962,1.053
437.992,1.048
438.022,1.050
438.052,1.051
438.082,1.048
438.112,1.046
438.142,1.046
438.172,1.048
438.202,1.050
438.232,1.051
438.262,1.053
438.292,1.048
438.322,1.046
438.352,1.045
438.382,1.052
438.412,1.050
438.442,1.048
438.472,1.050
438.502,1.049
438.532,1.048
438.562,1.046
438.592,1.042
438.622,1.051
438.652,1.055
438.682,1.052
438.712,1.049
438.742,1.046
438.772,1.048
438.802,1.049
438.832,1.056
438.862,1.056
438.892,1.048
438.922,1.049
438.952,1.050
438.982,1.052
439.012,1.050
439.042,1.050
439.072,1.047
439.102,1.049
439.132,1.049
439.162,1.044
439.192,1.047
439.222,1.051
439.252,1.053
439.282,1.049
439.312,1.043
439.342,1.050
439.372,1.047
439.402,1.048
439.432,1.049
439.462,1.044
439.492,1.052
439.522,1.054
439.552,1.055
439.582,1.044
439.612,1.045
439.642,1.047
439.672,1.049
439.702,1.051
439.732,1.048
439.762,1.043
439.792,1.045
439.822,1.049
439.852,1.052
439.882,1.046
439.912,1.045
439.942,1.047
439.972,1.051
440.002,1.052
440.032,1.052
440.062,1.049
440.092,1.047
440.122,1.051
440.152,1.054
440.182,1.048
440.212,1.050
440.242,1.054
440.272,1.047
440.302,1.046
440.332,1.048
440.362,1.052
440.392,1.051
440.422,1.047
440.452,1.047
440.482,1.052
440.512,1.051
440.542,1.051
440.572,1.054
440.602,1.048
440.632,1.053
440.662,1.049
440.692,1.047
440.722,1.045
440.752,1.047
440.782,1.049
440.812,1.049
440.842,1.053
440.872,1.047
440.902,1.046
440.932,1.053
440.962,1.051
440.992,1.049
441.022,1.050
441.052,1.051
441.082,1.047
441.112,1.047
441.142,1.046
441.172,1.052
441.202,1.055
441.232,1.055
441.262,1.049
441.292,1.046
441.322,1.047
441.352,1.049
441.382,1.052
441.412,1.053
441.442,1.046
441.472,1.051
441.502,1.049
441.532,1.049
441.562,1.047
441.592,1.048
441.622,1.049
441.652,1.055
441.682,1.051
441.712,1.051
441.742,1.049
441.772,1.049
441.802,1.049
441.832,1.051
441.862,1.045
441.892,1.049
441.922,1.051
441.952,1.051
441.982,1.048
442.012,1.050
442.042,1.057
442.072,1.050
442.102,1.065
442.132,1.034
442.162,1.118
442.192,1.140
442.222,1.186
442.252,1.111
442.282,1.099
442.312,1.041
442.342,1.040
442.372,0.980
442.402,0.981
442.432,0.979
442.462,0.984
442.492,0.988
442.522,0.991
442.552,0.993
442.582,0.990
442.612,0.988
442.642,0.985
442.672,0.970
442.702,0.968
442.732,0.984
442.762,0.976
442.792,0.968
442.822,0.989
442.852,0.990
442.882,0.977
442.912,0.982
442.942,0.989
442.972,0.993
443.002,0.989
443.032,1.002
443.062,0.990
443.092,1.011
443.122,1.011
443.152,1.015
443.182,1.001
443.212,1.002
443.242,0.993
443.272,0.985
443.302,0.987
443.332,0.996
443.362,1.002
443.392,1.001
443.422,1.004
443.452,1.005
443.482,0.998
443.512,0.999
443.542,1.001
443.572,1.008
443.602,0.996
443.632,0.995
443.662,1.001
443.692,1.011
443.722,1.000
443.752,0.990
443.782,0.990
443.812,1.025
443.842,1.010
443.872,0.983
443.902,0.967
443.932,0.969
443.962,0.974
443.992,0.988
444.022,1.026
444.052,1.044
444.082,1.037
444.112,1.009
444.142,0.993
444.172,0.976
444.202,0.968
444.232,0.976
444.262,0.995
444.292,0.995
444.322,1.008
444.352,1.010
444.382,1.028
444.412,1.057
444.442,1.098
444.472,1.124
444.502,1.101
444.532,1.066
444.562,1.000
444.592,1.029
444.622,0.982
444.652,1.014
444.682,1.130
444.712,1.105
444.742,1.048
444.772,1.063
444.802,0.996
444.832,0.994
444.862,1.024
444.892,1.031
444.922,1.023
444.952,1.034
444.982,1.016
445.012,1.021
445.042,1.037
445.072,0.987
445.102,0.987
445.132,1.013
445.162,0.982
445.192,0.980
445.222,0.992
445.252,0.990
445.282,0.962
445.312,0.993
445.342,0.990
445.372,1.014
445.402,1.031
445.432,1.020
445.462,1.006
445.492,1.008
445.522,1.034
445.552,1.021
445.582,0.985
445.612,0.992
445.642,1.001
445.672,1.010
445.702,1.014
445.732,1.016
445.762,1.015
445.792,1.013
445.822,1.010
445.852,1.021
445.882,1.030
445.912,1.028
445.942,1.021
445.972,1.020
446.002,1.014
446.032,1.010
446.062,1.008
446.092,1.009
