df_hash,22ZHK4.YQ10CM
396.418,1.012
396.448,1.007
396.478,1.004
396.508,1.008
396.538,1.013
396.568,1.013
396.598,1.006
396.628,1.011
396.658,1.009
396.688,1.000
396.718,1.003
396.748,1.004
396.778,1.026
396.808,1.021
396.838,1.004
396.868,1.005
396.898,1.009
396.928,1.013
396.958,1.013
396.988,1.011
397.018,1.011
397.048,1.001
397.078,1.007
397.108,1.011
397.138,1.017
397.168,1.011
397.198,1.010
397.228,1.008
397.258,1.017
397.288,1.011
397.318,1.006
397.348,1.008
397.378,1.012
397.408,1.011
397.438,1.013
397.468,1.013
397.498,1.010
397.528,0.997
397.558,1.012
397.588,1.018
397.618,1.012
397.648,1.003
397.678,1.006
397.708,1.003
397.738,1.010
397.768,1.013
397.798,1.016
397.828,1.009
397.858,1.005
397.888,1.004
397.918,1.012
397.948,1.014
397.978,1.011
398.008,1.010
398.038,1.009
398.068,1.008
398.098,1.011
398.128,1.011
398.158,1.011
398.188,1.015
398.218,1.015
398.248,1.001
398.278,1.013
398.308,1.019
398.338,1.007
398.368,1.011
398.398,1.014
398.428,1.003
398.458,1.004
398.488,1.009
398.518,1.009
398.548,1.017
398.578,1.007
398.608,1.009
398.638,1.011
398.668,1.012
398.698,1.011
398.728,1.011
398.758,1.007
398.788,1.011
398.818,1.002
398.848,1.012
398.878,1.005
398.908,1.003
398.938,1.013
398.968,1.010
398.998,1.006
399.028,1.010
399.058,1.009
399.088,1.010
399.118,1.014
399.148,1.008
399.178,1.009
399.208,1.016
399.238,1.013
399.268,1.008
399.298,1.017
399.328,1.001
399.358,1.004
399.388,1.011
399.418,1.012
399.448,1.010
399.478,1.008
399.508,1.016
399.538,1.015
399.568,1.012
399.598,1.015
399.628,1.012
399.658,1.009
399.688,1.004
399.718,1.003
399.748,1.010
399.778,1.005
399.808,1.013
399.838,1.006
399.868,1.000
399.898,1.011
399.928,1.021
399.958,1.008
399.988,1.012
400.018,1.014
400.048,1.010
400.078,1.017
400.108,1.009
400.138,1.009
400.168,1.016
400.198,1.011
400.228,1.001
400.258,1.006
400.288,1.014
400.318,1.007
400.348,1.014
400.378,1.016
400.408,1.016
400.438,1.002
400.468,0.989
400.498,1.007
400.528,1.034
400.558,1.019
400.588,1.012
400.618,0.998
400.648,0.997
400.678,1.008
400.708,1.019
400.738,1.018
400.768,1.020
400.798,1.021
400.828,1.014
400.858,1.017
400.888,1.014
400.918,1.012
400.948,1.011
400.978,1.015
401.008,1.013
401.038,1.009
401.068,1.012
401.098,1.012
401.128,1.015
401.158,1.014
401.188,1.012
401.218,1.017
401.248,1.004
401.278,1.011
401.308,1.014
401.338,1.017
401.368,1.020
401.398,1.014
401.428,1.013
401.458,1.015
401.488,1.019
401.518,1.013
401.548,1.005
401.578,1.012
401.608,1.014
401.638,1.003
401.668,1.014
401.698,1.015
401.728,1.009
401.758,1.014
401.788,1.006
401.818,1.007
401.848,1.018
401.878,1.017
401.908,1.004
401.938,1.035
401.968,1.014
401.998,1.004
402.028,1.000
402.058,1.013
402.088,1.009
402.118,1.012
402.148,1.015
402.178,1.016
402.208,1.001
402.238,1.015
402.268,1.011
402.298,1.007
402.328,1.005
402.358,1.013
402.388,1.016
402.418,1.015
402.448,1.007
402.478,1.011
402.508,1.018
402.538,1.005
402.568,1.006
402.598,1.012
402.628,1.016
402.658,1.021
402.688,1.013
402.718,1.007
402.748,1.010
402.778,1.015
402.808,1.018
402.838,1.008
402.868,1.010
402.898,1.008
402.928,0.998
402.958,1.021
402.988,1.013
403.018,1.003
403.048,1.023
403.078,1.010
403.108,1.005
403.138,1.007
403.168,1.017
403.198,1.020
403.228,1.012
403.258,1.010
403.288,1.012
403.318,1.027
403.348,1.016
403.378,1.006
403.408,1.005
403.438,1.015
403.468,1.019
403.498,1.012
403.528,1.016
403.558,1.013
403.588,1.008
403.618,1.010
403.648,1.016
403.678,1.021
403.708,1.008
403.738,0.994
403.768,1.015
403.798,1.017
403.828,1.017
403.858,1.015
403.888,1.009
403.918,1.013
403.948,1.017
403.978,1.001
404.008,1.011
404.038,1.012
404.068,1.020
404.098,1.007
404.128,1.010
404.158,1.010
404.188,1.015
404.218,1.014
404.248,1.014
404.278,1.016
404.308,1.006
404.338,1.004
404.368,0.999
404.398,1.012
404.428,1.006
404.458,1.013
404.488,1.013
404.518,1.002
404.548,1.018
404.578,1.015
404.608,1.014
404.638,1.010
404.668,1.009
404.698,1.019
404.728,1.013
404.758,1.008
404.788,1.012
404.818,1.012
404.848,1.012
404.878,1.015
404.908,1.014
404.938,1.009
404.968,1.009
404.998,1.010
405.028,1.013
405.058,1.017
405.088,1.015
405.118,1.005
405.148,1.010
405.178,1.015
405.208,1.023
405.238,1.017
405.268,1.011
405.298,1.004
405.328,1.010
405.358,1.019
405.388,1.016
405.418,1.009
405.448,1.011
405.478,1.009
405.508,1.013
405.538,1.013
405.568,1.008
405.598,1.009
405.628,1.015
405.658,1.007
405.688,1.015
405.718,1.014
405.748,1.011
405.778,1.019
405.808,1.016
405.838,1.012
405.868,1.006
405.898,1.010
405.928,1.011
405.958,0.996
405.988,1.018
406.018,1.013
406.048,1.014
406.078,1.011
406.108,1.013
406.138,1.017
406.168,1.021
406.198,1.012
406.228,1.005
406.258,1.014
406.288,1.010
406.318,1.022
406.348,1.016
406.378,1.013
406.408,1.011
406.438,1.006
406.468,1.017
406.498,1.005
406.528,1.007
406.558,1.016
406.588,1.009
406.618,1.016
406.648,1.006
406.678,1.013
406.708,1.007
406.738,1.007
406.768,1.017
406.798,1.012
406.828,1.008
406.858,1.012
406.888,1.012
406.918,1.010
406.948,1.014
406.978,1.008
407.008,1.006
407.038,1.012
407.068,1.001
407.098,1.014
407.128,1.012
407.158,1.015
407.188,1.015
407.218,1.013
407.248,1.013
407.278,1.005
407.308,1.016
407.338,1.011
407.368,1.016
407.398,1.018
407.428,1.012
407.458,1.012
407.488,1.013
407.518,1.014
407.548,1.021
407.578,1.023
407.608,1.004
407.638,1.008
407.668,1.014
407.698,1.010
407.728,1.019
407.758,1.016
407.788,1.012
407.818,1.007
407.848,1.009
407.878,1.010
407.908,1.014
407.938,1.016
407.968,1.006
407.998,1.013
408.028,1.017
408.058,1.004
408.088,1.006
408.118,1.008
408.148,1.019
408.178,1.024
408.208,1.011
408.238,1.016
408.268,1.012
408.298,1.015
408.328,1.009
408.358,1.010
408.388,1.006
408.418,1.010
408.448,1.021
408.478,0.981
408.508,1.021
408.538,1.024
408.568,1.009
408.598,1.018
408.628,1.017
408.658,1.005
408.688,1.015
408.718,1.013
408.748,1.009
408.778,1.007
408.808,1.006
408.838,1.009
408.868,1.013
408.898,1.016
408.928,1.005
408.958,1.007
408.988,1.012
409.018,1.006
409.048,1.017
409.078,1.014
409.108,1.006
409.138,1.019
409.168,1.014
409.198,1.011
409.228,1.016
409.258,1.012
409.288,1.012
409.318,1.007
409.348,0.995
409.378,0.994
409.408,1.062
409.438,0.990
409.468,1.000
409.498,1.025
409.528,1.021
409.558,1.007
409.588,0.999
409.618,1.007
409.648,1.010
409.678,1.005
409.708,1.018
409.738,1.010
409.768,1.012
409.798,1.019
409.828,1.023
409.858,1.005
409.888,1.014
409.918,1.014
409.948,1.019
409.978,1.010
410.008,1.014
410.038,1.006
410.068,1.015
410.098,1.015
410.128,1.023
410.158,1.010
410.188,1.013
410.218,1.025
410.248,1.020
410.278,1.005
410.308,1.023
410.338,1.014
410.368,1.000
410.398,1.008
410.428,1.006
410.458,0.993
410.488,1.021
410.518,1.023
410.548,1.003
410.578,1.021
410.608,1.009
410.638,1.012
410.668,1.013
410.698,1.008
410.728,1.022
410.758,1.014
410.788,1.004
410.818,1.005
410.848,0.997
410.878,1.027
410.908,1.011
410.938,1.006
410.968,1.007
410.998,1.012
411.028,1.017
411.058,1.016
411.088,1.014
411.118,1.011
411.148,1.006
411.178,1.011
411.208,1.017
411.238,1.010
411.268,1.000
411.298,1.022
411.328,1.023
411.358,1.023
411.388,1.018
411.418,1.007
411.448,0.999
411.478,1.013
411.508,1.028
411.538,1.024
411.568,1.007
411.598,0.992
411.628,1.002
411.658,1.022
411.688,1.024
411.718,1.005
411.748,1.004
411.778,1.008
411.808,1.014
411.838,1.013
411.868,1.019
411.898,1.021
411.928,1.011
411.958,1.009
411.988,1.014
412.018,1.013
412.048,1.017
412.078,1.015
412.108,1.015
412.138,1.002
412.168,1.009
412.198,1.011
412.228,1.012
412.258,1.014
412.288,1.016
412.318,1.018
412.348,1.006
412.378,1.000
412.408,1.008
412.438,1.018
412.468,1.016
412.498,1.026
412.528,1.006
412.558,1.008
412.588,1.016
412.618,1.017
412.648,1.015
412.678,1.014
412.708,1.007
412.738,1.003
412.768,1.009
412.798,1.011
412.828,1.017
412.858,1.013
412.888,1.020
412.918,1.013
412.948,1.016
412.978,1.008
413.008,1.020
413.038,1.008
413.068,1.009
413.098,1.017
413.128,1.006
413.158,1.010
413.188,1.010
413.218,1.018
413.248,1.010
413.278,1.014
413.308,1.001
413.338,1.000
413.368,1.018
413.398,1.012
413.428,1.013
413.458,1.009
413.488,1.016
413.518,1.010
413.548,1.014
413.578,1.016
413.608,1.013
413.638,1.018
413.668,1.009
413.698,1.011
413.728,1.009
413.758,1.006
413.788,1.011
413.818,1.018
413.848,1.015
413.878,1.006
413.908,1.010
413.938,1.006
413.968,1.014
413.998,1.014
414.028,1.011
414.058,1.018
414.088,1.020
414.118,1.010
414.148,1.004
414.178,1.010
414.208,1.008
414.238,1.012
414.268,1.009
414.298,1.018
414.328,1.017
414.358,1.018
414.388,1.007
414.418,1.008
414.448,1.010
414.478,1.013
414.508,1.021
414.538,1.020
414.568,1.017
414.598,1.005
414.628,1.010
414.658,1.011
414.688,1.010
414.718,1.011
414.748,1.007
414.778,1.009
414.808,1.014
414.838,1.023
414.868,1.016
414.898,1.008
414.928,1.010
414.958,1.015
414.988,1.017
415.018,1.019
415.048,1.012
415.078,1.007
415.108,1.016
415.138,1.011
415.168,1.015
415.198,1.007
415.228,1.016
415.258,1.011
415.288,1.014
415.318,1.006
415.348,1.014
415.378,1.010
415.408,1.018
415.438,1.012
415.468,1.012
415.498,1.009
415.528,1.012
415.558,1.009
415.588,1.017
415.618,1.014
415.648,1.007
415.678,1.004
415.708,1.006
415.738,1.020
415.768,1.016
415.798,1.013
415.828,1.007
415.858,1.017
415.888,1.014
415.918,1.018
415.948,1.013
415.978,1.016
416.008,1.008
416.038,1.010
416.068,1.013
416.098,1.015
416.128,1.011
416.158,1.007
416.188,1.017
416.218,1.011
416.248,1.014
416.278,1.019
416.308,1.009
416.338,1.012
416.368,1.012
416.398,1.014
416.428,1.014
416.458,1.000
416.488,1.014
416.518,1.013
416.548,1.013
416.578,1.017
416.608,1.021
416.638,1.013
416.668,1.012
416.698,1.009
416.728,1.013
416.758,1.018
416.788,1.014
416.818,1.008
416.848,1.009
416.878,1.011
416.908,1.008
416.938,1.015
416.968,1.015
416.998,1.009
417.028,1.014
417.058,1.017
417.088,1.008
417.118,1.013
417.148,1.006
417.178,1.009
417.208,1.019
417.238,1.012
417.268,1.011
417.298,1.015
417.328,1.014
417.358,1.011
417.388,1.010
417.418,1.011
417.448,1.009
417.478,1.007
417.508,1.010
417.538,1.024
417.568,1.012
417.598,1.010
417.628,1.009
417.658,1.008
417.688,1.017
417.718,1.021
417.748,1.006
417.778,1.017
417.808,1.009
417.838,1.015
417.868,1.012
417.898,1.011
417.928,1.012
417.958,1.017
417.988,1.017
418.018,1.020
418.048,1.008
418.078,1.006
418.108,1.009
418.138,1.019
418.168,1.011
418.198,1.008
418.228,1.007
418.258,1.012
418.288,1.010
418.318,1.001
418.348,1.018
418.378,1.016
418.408,1.008
418.438,1.004
418.468,1.013
418.498,1.012
418.528,1.017
418.558,1.024
418.588,1.021
418.618,1.010
418.648,1.013
418.678,1.003
418.708,1.006
418.738,1.013
418.768,1.010
418.798,1.009
418.828,1.024
418.858,1.012
418.888,1.019
418.918,1.021
418.948,1.015
418.978,1.009
419.008,1.009
419.038,1.008
419.068,1.012
419.098,1.012
419.128,1.011
419.158,1.013
419.188,1.010
419.218,1.007
419.248,1.015
419.278,1.012
419.308,1.010
419.338,1.007
419.368,0.999
419.398,1.026
419.428,1.016
419.458,1.008
419.488,1.006
419.518,1.006
419.548,1.013
419.578,1.018
419.608,1.010
419.638,1.008
419.668,1.013
419.698,1.014
419.728,1.012
419.758,1.017
419.788,1.015
419.818,1.010
419.848,1.017
419.878,1.014
419.908,1.015
419.938,1.009
419.968,1.014
419.998,1.008
420.028,1.009
420.058,1.011
420.088,1.012
420.118,1.016
420.148,1.017
420.178,1.011
420.208,1.013
420.238,1.018
420.268,1.014
420.298,1.009
420.328,1.012
420.358,1.008
420.388,1.016
420.418,1.020
420.448,1.006
420.478,1.008
420.508,1.009
420.538,1.014
420.568,1.016
420.598,1.012
420.628,1.010
420.658,1.012
420.688,1.013
420.718,1.011
420.748,1.009
420.778,1.016
420.808,1.006
420.838,1.009
420.868,1.011
420.898,1.015
420.928,1.020
420.958,1.017
420.988,1.011
421.018,1.009
421.048,1.018
421.078,1.017
421.108,1.009
421.138,1.008
421.168,1.008
421.198,1.016
421.228,1.020
421.258,1.014
421.288,1.008
421.318,1.017
421.348,1.010
421.378,1.013
421.408,1.011
421.438,1.016
421.468,1.014
421.498,1.007
421.528,1.009
421.558,1.012
421.588,1.012
421.618,1.013
421.648,1.013
421.678,1.013
421.708,1.006
421.738,1.009
421.768,1.008
421.798,1.010
421.828,1.009
421.858,1.011
421.888,1.021
421.918,1.011
421.948,1.012
421.978,1.009
422.008,1.010
422.038,1.017
422.068,1.014
422.098,1.006
422.128,1.014
422.158,1.013
422.188,1.013
422.218,1.016
422.248,1.011
422.278,1.006
422.308,1.009
422.338,1.007
422.368,1.016
422.398,1.010
422.428,1.015
422.458,1.014
422.488,1.011
422.518,1.018
422.548,1.015
422.578,1.014
422.608,1.011
422.638,1.012
422.668,1.018
422.698,1.008
422.728,1.012
422.758,1.014
422.788,1.013
422.818,1.008
422.848,1.007
422.878,1.018
422.908,1.009
422.938,1.005
422.968,1.008
422.998,1.013
423.028,1.016
423.058,1.009
423.088,1.009
423.118,1.012
423.148,1.015
423.178,1.010
423.208,1.017
423.238,1.015
423.268,1.009
423.298,1.002
423.328,1.008
423.358,1.008
423.388,1.010
423.418,1.008
423.448,1.016
423.478,1.020
423.508,1.015
423.538,1.012
423.568,1.014
423.598,1.009
423.628,1.016
423.658,1.011
423.688,1.012
423.718,1.008
423.748,1.023
423.778,1.015
423.808,1.019
423.838,1.006
423.868,1.018
423.898,1.009
423.928,1.005
423.958,1.013
423.988,1.015
424.018,1.019
424.048,1.013
424.078,1.018
424.108,1.012
424.138,1.015
424.168,1.015
424.198,1.016
424.228,1.012
424.258,1.005
424.288,1.006
424.318,1.022
424.348,1.017
424.378,1.011
424.408,1.011
424.438,1.012
424.468,1.007
424.498,1.007
424.528,1.013
424.558,1.018
424.588,1.011
424.618,1.014
424.648,1.007
424.678,1.008
424.708,1.013
424.738,1.012
424.768,1.008
424.798,1.014
424.828,1.012
424.858,1.010
424.888,1.010
424.918,1.015
424.948,1.020
424.978,1.009
425.008,1.013
425.038,1.005
425.068,1.005
425.098,1.003
425.128,1.011
425.158,1.010
425.188,1.011
425.218,1.008
425.248,1.006
425.278,1.003
425.308,1.011
425.338,1.010
425.368,1.013
425.398,1.011
425.428,1.009
425.458,1.010
425.488,1.009
425.518,1.017
425.548,1.007
425.578,1.015
425.608,1.005
425.638,1.006
425.668,1.014
425.698,1.020
425.728,1.021
425.758,1.013
425.788,1.016
425.818,1.016
425.848,1.015
425.878,1.008
425.908,0.997
425.938,0.993
425.968,1.004
425.998,1.014
426.028,1.021
426.058,1.001
426.088,1.002
426.118,1.007
426.148,1.012
426.178,1.003
426.208,1.002
426.238,1.003
426.268,1.003
426.298,1.006
426.328,0.991
426.358,1.015
426.388,1.027
426.418,1.011
426.448,0.993
426.478,1.001
426.508,1.017
426.538,1.012
426.568,1.002
426.598,1.000
426.628,1.014
426.658,1.013
426.688,1.000
426.718,1.010
426.748,1.021
426.778,0.996
426.808,0.999
426.838,1.012
426.868,1.000
426.898,0.991
426.928,0.993
426.958,1.000
426.988,1.000
427.018,0.993
427.048,0.986
427.078,1.008
427.108,0.996
427.138,1.005
427.168,1.009
427.198,1.013
427.228,1.003
427.258,1.000
427.288,1.023
427.318,1.016
427.348,1.013
427.378,1.003
427.408,1.007
427.438,1.005
427.468,1.033
427.498,0.982
427.528,0.989
427.558,1.000
427.588,0.989
427.618,1.011
427.648,1.007
427.678,1.020
427.708,1.025
427.738,1.016
427.768,0.983
427.798,1.013
427.828,1.003
427.858,1.016
427.888,0.977
427.918,1.003
427.948,0.996
427.978,1.003
428.008,0.960
428.038,0.984
428.068,0.987
428.098,0.980
428.128,0.995
428.158,0.994
428.188,1.004
428.218,1.002
428.248,0.987
428.278,1.012
428.308,1.001
428.338,0.981
428.368,1.025
428.398,1.032
428.428,0.996
428.458,1.006
428.488,1.018
428.518,1.014
428.548,1.005
428.578,1.001
428.608,0.990
428.638,1.008
428.668,0.995
428.698,0.996
428.728,1.013
428.758,1.039
428.788,1.017
428.818,1.012
428.848,1.012
428.878,1.008
428.908,1.006
428.938,1.016
428.968,1.009
428.998,0.998
429.028,1.003
429.058,1.017
429.088,1.010
429.118,1.007
429.148,0.998
429.178,1.010
429.208,1.006
429.238,1.024
429.268,1.010
429.298,1.000
429.328,1.032
429.358,1.024
429.388,1.000
429.418,1.022
429.448,1.009
429.478,1.004
429.508,1.015
429.538,1.041
429.568,1.027
429.598,0.999
429.628,1.011
429.658,0.997
429.688,1.000
429.718,1.015
429.748,1.023
429.778,0.997
429.808,1.030
429.838,1.033
429.868,1.004
429.898,1.020
429.928,1.015
429.958,1.021
429.988,1.016
430.018,0.948
430.048,1.017
430.078,1.036
430.108,1.010
430.138,1.002
430.168,0.983
430.198,0.978
430.228,1.089
430.258,1.047
430.288,1.002
430.318,1.051
430.348,1.025
430.378,1.054
430.408,0.994
430.438,1.007
430.468,0.996
430.498,0.960
430.528,0.958
430.558,1.001
430.588,1.025
430.618,1.003
430.648,0.962
430.678,1.033
430.708,1.025
430.738,0.934
430.768,1.037
430.798,1.001
430.828,0.985
430.858,1.015
430.888,1.048
430.918,1.029
430.948,1.047
430.978,0.923
431.008,0.951
431.038,1.058
431.068,1.095
431.098,1.000
431.128,0.928
431.158,1.018
431.188,1.077
431.218,1.073
431.248,1.016
431.278,0.982
431.308,0.971
431.338,0.984
431.368,1.020
431.398,1.051
431.428,1.063
431.458,1.002
431.488,0.962
431.518,0.994
431.548,1.021
431.578,1.017
431.608,1.009
431.638,1.014
431.668,0.979
431.698,0.987
431.728,1.005
431.758,1.007
431.788,1.032
431.818,1.081
431.848,1.028
431.878,0.927
431.908,0.943
431.938,1.016
431.968,1.024
431.998,1.013
432.028,1.032
432.058,1.044
432.088,1.050
432.118,1.028
432.148,1.023
432.178,1.000
432.208,0.996
432.238,1.017
432.268,1.015
432.298,1.014
432.328,1.012
432.358,1.020
432.388,0.999
432.418,0.996
432.448,1.011
432.478,1.019
432.508,1.006
432.538,1.013
432.568,1.041
432.598,1.021
432.628,0.988
432.658,0.996
432.688,1.012
432.718,1.008
432.748,1.011
432.778,1.012
432.808,1.007
432.838,1.003
432.868,1.008
432.898,1.011
432.928,1.012
432.958,1.002
432.988,1.015
433.018,1.024
433.048,1.019
433.078,1.016
433.108,1.015
433.138,1.009
433.168,1.004
433.198,0.996
433.228,0.984
433.258,1.016
433.288,1.033
433.318,1.025
433.348,1.017
433.378,1.014
433.408,1.014
433.438,1.016
433.468,1.018
433.498,1.012
433.528,1.016
433.558,1.010
433.588,1.016
433.618,1.014
433.648,1.006
433.678,1.008
433.708,1.012
433.738,1.015
433.768,1.004
433.798,1.016
433.828,1.020
433.858,1.006
433.888,1.014
433.918,1.023
433.948,1.021
433.978,1.015
434.008,1.009
434.038,1.008
434.068,1.012
434.098,1.009
434.128,1.015
434.158,1.015
434.188,1.016
434.218,1.010
434.248,1.013
434.278,1.009
434.308,1.013
434.338,1.012
434.368,1.007
434.398,1.022
434.428,1.016
434.458,1.014
434.488,1.008
434.518,1.011
434.548,1.006
434.578,1.007
434.608,1.017
434.638,1.021
434.668,1.007
434.698,1.009
434.728,1.017
434.758,1.017
434.788,1.009
434.818,1.003
434.848,1.013
434.878,1.008
434.908,1.014
434.938,1.012
434.968,1.017
434.998,1.008
435.028,1.007
435.058,1.002
435.088,1.013
435.118,1.020
435.148,1.019
435.178,1.020
435.208,1.018
435.238,1.018
435.268,1.015
435.298,1.007
435.328,1.012
435.358,1.019
435.388,1.021
435.418,1.018
435.448,1.016
435.478,1.019
435.508,1.017
435.538,1.012
435.568,1.014
435.598,1.019
435.628,1.014
435.658,1.009
435.688,1.004
435.718,1.002
435.748,1.002
435.778,1.013
435.808,1.022
435.838,1.021
435.868,1.016
435.898,1.009
435.928,1.015
435.958,1.013
435.988,1.010
436.018,1.019
436.048,1.017
436.078,1.012
436.108,1.011
436.138,1.015
436.168,1.013
436.198,1.004
436.228,1.014
436.258,1.013
436.288,1.015
436.318,1.011
436.348,1.017
436.378,1.017
436.408,1.012
436.438,1.009
436.468,1.009
436.498,1.014
436.528,1.015
436.558,1.017
436.588,1.009
436.618,1.015
436.648,1.011
436.678,1.006
436.708,1.016
436.738,1.019
436.768,1.014
436.798,1.013
436.828,1.014
436.858,1.014
436.888,1.014
436.918,1.017
436.948,1.005
436.978,1.011
437.008,1.017
437.038,1.011
437.068,1.016
437.098,1.014
437.128,1.013
437.158,1.015
437.188,1.012
437.218,1.014
437.248,1.013
437.278,1.012
437.308,1.012
437.338,1.023
437.368,1.016
437.398,1.017
437.428,1.019
437.458,1.017
437.488,1.009
437.518,1.007
437.548,1.018
437.578,1.016
437.608,1.008
437.638,1.011
437.668,1.017
437.698,1.017
437.728,1.013
437.758,1.014
437.788,1.014
437.818,1.013
437.848,1.017
437.878,1.016
437.908,1.017
437.938,1.016
437.968,1.011
437.998,1.012
438.028,1.014
438.058,1.013
438.088,1.011
438.118,1.015
438.148,1.011
438.178,1.017
438.208,1.013
438.238,1.016
438.268,1.013
438.298,1.013
438.328,1.012
438.358,1.013
438.388,1.011
438.418,1.013
438.448,1.012
438.478,1.013
438.508,1.011
438.538,1.011
438.568,1.006
438.598,1.019
438.628,1.011
438.658,1.021
438.688,1.009
438.718,1.008
438.748,1.015
438.778,1.012
438.808,1.012
438.838,1.017
438.868,1.017
438.898,1.011
438.928,1.017
438.958,1.015
438.988,1.013
439.018,1.018
439.048,1.014
439.078,1.011
439.108,1.017
439.138,1.011
439.168,1.012
439.198,1.016
439.228,1.014
439.258,1.021
439.288,1.019
439.318,1.010
439.348,1.012
439.378,1.014
439.408,1.016
439.438,1.011
439.468,1.008
439.498,1.014
439.528,1.013
439.558,1.010
439.588,1.018
439.618,1.016
439.648,1.011
439.678,1.013
439.708,1.015
439.738,1.014
439.768,1.010
439.798,1.015
439.828,1.012
439.858,1.021
439.888,1.017
439.918,1.010
439.948,1.014
439.978,1.010
440.008,1.015
440.038,1.007
440.068,1.008
440.098,1.009
440.128,1.013
440.158,1.003
440.188,1.005
440.218,1.025
440.248,1.035
440.278,1.020
440.308,1.005
440.338,1.013
440.368,1.012
440.398,1.007
440.428,1.022
