df_hash,22ZHK4.7HTV1R
164.038,1.001
164.068,1.007
164.098,1.011
164.128,1.003
164.158,1.008
164.188,1.001
164.218,1.005
164.248,1.006
164.278,1.006
164.308,1.005
164.338,1.004
164.368,1.008
164.398,1.004
164.428,1.003
164.458,1.004
164.488,1.004
164.518,1.004
164.548,1.005
164.578,1.005
164.608,1.005
164.638,1.006
164.668,1.010
164.698,1.007
164.728,1.006
164.758,1.001
164.788,1.001
164.818,1.002
164.848,1.008
164.878,1.007
164.908,0.999
164.938,1.007
164.968,1.001
164.998,1.010
165.028,1.002
165.058,1.005
165.088,1.006
165.118,1.007
165.148,1.007
165.178,1.005
165.208,1.004
165.238,1.004
165.268,1.006
165.298,1.001
165.328,1.000
165.358,1.006
165.388,1.006
165.418,1.010
165.448,1.005
165.478,1.004
165.508,1.001
165.538,1.005
165.568,1.004
165.598,1.009
165.628,1.011
165.658,1.000
165.688,1.009
165.718,1.006
165.748,1.003
165.778,1.008
165.808,1.004
165.838,1.006
165.868,1.002
165.898,1.004
165.928,1.004
165.958,1.007
165.988,1.005
166.018,1.005
166.048,1.006
166.078,1.007
166.108,1.007
166.138,1.012
166.168,1.000
166.198,1.005
166.228,1.004
166.258,1.007
166.288,1.005
166.318,1.006
166.348,1.001
166.378,1.004
166.408,1.010
166.438,1.005
166.468,1.007
166.498,1.005
166.528,1.005
166.558,1.009
166.588,1.007
166.618,1.003
166.648,1.006
166.678,1.006
166.708,1.006
166.738,1.005
166.768,1.005
166.798,1.007
166.828,1.005
166.858,1.008
166.888,1.001
166.918,1.005
166.948,1.002
166.978,1.004
167.008,1.008
167.038,1.002
167.068,1.008
167.098,1.004
167.128,1.011
167.158,1.003
167.188,1.006
167.218,1.007
167.248,1.007
167.278,1.005
167.308,1.005
167.338,1.006
167.368,1.006
167.398,1.008
167.428,1.003
167.458,1.003
167.488,1.003
167.518,1.009
167.548,1.007
167.578,1.010
167.608,1.005
167.638,1.011
167.668,1.000
167.698,1.006
167.728,1.002
167.758,1.007
167.788,1.008
167.818,1.002
167.848,1.006
167.878,1.006
167.908,1.011
167.938,1.005
167.968,1.002
167.998,1.007
168.028,1.007
168.058,1.007
168.088,1.005
168.118,1.005
168.148,1.006
168.178,1.006
168.208,1.007
168.238,1.004
168.268,1.005
168.298,1.003
168.328,1.009
168.358,1.008
168.388,1.010
168.418,1.003
168.448,1.004
168.478,1.004
168.508,1.008
168.538,1.008
168.568,1.011
168.598,1.004
168.628,1.004
168.658,1.007
168.688,1.005
168.718,1.003
168.748,1.008
168.778,1.007
168.808,1.007
168.838,1.006
168.868,1.006
168.898,1.007
168.928,1.007
168.958,1.004
168.988,1.006
169.018,1.003
169.048,1.006
169.078,1.007
169.108,1.005
169.138,1.009
169.168,1.005
169.198,1.002
169.228,1.002
169.258,1.004
169.288,1.007
169.318,1.008
169.348,1.008
169.378,0.999
169.408,1.008
169.438,1.008
169.468,1.006
169.498,1.007
169.528,1.005
169.558,1.005
169.588,1.006
169.618,1.006
169.648,1.007
169.678,1.006
169.708,1.006
169.738,1.005
169.768,1.004
169.798,1.006
169.828,1.010
169.858,1.005
169.888,1.005
169.918,1.005
169.948,1.006
169.978,1.001
170.008,1.004
170.038,1.002
170.068,1.006
170.098,1.007
170.128,1.009
170.158,1.008
170.188,1.001
170.218,1.010
170.248,1.006
170.278,1.005
170.308,1.004
170.338,1.004
170.368,1.004
170.398,1.008
170.428,1.006
170.458,1.006
170.488,1.007
170.518,1.006
170.548,1.006
170.578,1.004
170.608,1.005
170.638,1.006
170.668,1.004
170.698,1.015
170.728,1.007
170.758,1.004
170.788,0.999
170.818,1.003
170.848,1.003
170.878,1.004
170.908,1.006
170.938,1.003
170.968,1.004
170.998,1.005
171.028,1.008
171.058,1.003
171.088,1.002
171.118,1.008
171.148,1.001
171.178,1.002
171.208,1.006
171.238,1.004
171.268,1.002
171.298,1.004
171.328,1.004
171.358,1.004
171.388,1.002
171.418,1.005
171.448,1.002
171.478,1.003
171.508,1.008
171.538,1.005
171.568,1.003
171.598,1.006
171.628,1.006
171.658,1.005
171.688,1.009
171.718,1.006
171.748,1.002
171.778,1.006
171.808,1.008
171.838,1.000
171.868,1.006
171.898,1.006
171.928,1.005
171.958,1.003
171.988,1.006
172.018,1.004
172.048,1.007
172.078,1.003
172.108,1.006
172.138,1.004
172.168,1.005
172.198,1.003
172.228,1.004
172.258,1.001
172.288,1.002
172.318,1.011
172.348,1.001
172.378,1.003
172.408,1.002
172.438,1.008
172.468,1.005
172.498,1.009
172.528,1.000
172.558,1.006
172.588,1.007
172.618,1.011
172.648,1.003
172.678,1.005
172.708,1.007
172.738,1.004
172.768,1.007
172.798,1.009
172.828,1.001
172.858,1.003
172.888,1.007
172.918,1.004
172.948,1.002
172.978,1.007
173.008,1.008
173.038,1.008
173.068,1.006
173.098,1.006
173.128,1.001
173.158,1.007
173.188,1.004
173.218,1.004
173.248,1.005
173.278,1.003
173.308,1.006
173.338,1.008
173.368,1.006
173.398,0.999
173.428,1.008
173.458,1.010
173.488,1.004
173.518,1.002
173.548,1.008
173.578,1.005
173.608,1.006
173.638,1.005
173.668,1.008
173.698,1.006
173.728,1.004
173.758,1.008
173.788,1.006
173.818,1.005
173.848,1.005
173.878,1.010
173.908,1.004
173.938,1.008
173.968,1.004
173.998,1.008
174.028,1.004
174.058,1.002
174.088,1.002
174.118,1.008
174.148,1.009
174.178,1.005
174.208,1.009
174.238,1.001
174.268,1.009
174.298,1.003
174.328,1.007
174.358,1.006
174.388,1.008
174.418,1.001
174.448,1.006
174.478,1.008
174.508,1.007
174.538,1.005
174.568,1.003
174.598,1.005
174.628,1.003
174.658,1.002
174.688,1.004
174.718,1.004
174.748,1.007
174.778,1.006
174.808,1.000
174.838,1.005
174.868,1.003
174.898,1.009
174.928,1.011
174.958,1.007
174.988,0.999
175.018,1.005
175.048,1.007
175.078,1.005
175.108,1.003
175.138,1.004
175.168,1.003
175.198,1.005
175.228,1.005
175.258,1.006
175.288,1.008
175.318,1.006
175.348,1.002
175.378,1.005
175.408,1.009
175.438,1.003
175.468,1.009
175.498,1.004
175.528,1.011
175.558,1.003
175.588,1.005
175.618,1.006
175.648,1.005
175.678,1.005
175.708,1.009
175.738,1.008
175.768,0.997
175.798,1.012
175.828,1.007
175.858,1.005
175.888,1.004
175.918,1.003
175.948,1.003
175.978,1.010
176.008,1.005
176.038,1.002
176.068,1.003
176.098,1.006
176.128,1.005
176.158,1.003
176.188,1.008
176.218,1.007
176.248,1.008
176.278,1.004
176.308,1.004
176.338,1.007
176.368,1.003
176.398,1.008
176.428,1.004
176.458,1.008
176.488,1.005
176.518,1.006
176.548,1.007
176.578,1.003
176.608,1.006
176.638,1.007
176.668,1.003
176.698,1.005
176.728,1.011
176.758,1.004
176.788,1.008
176.818,1.007
176.848,1.008
176.878,1.002
176.908,1.006
176.938,1.006
176.968,1.003
176.998,1.005
177.028,1.004
177.058,1.003
177.088,1.006
177.118,1.000
177.148,1.007
177.178,1.008
177.208,1.002
177.238,1.007
177.268,1.003
177.298,1.006
177.328,1.009
177.358,1.008
177.388,1.001
177.418,1.004
177.448,1.006
177.478,1.007
177.508,1.003
177.538,1.002
177.568,1.001
177.598,1.003
177.628,1.004
177.658,1.004
177.688,1.007
177.718,1.007
177.748,1.004
177.778,1.005
177.808,1.007
177.838,1.005
177.868,1.007
177.898,1.003
177.928,1.000
177.958,1.002
177.988,1.009
178.018,1.004
178.048,1.003
178.078,1.001
178.108,1.007
178.138,1.006
178.168,1.009
178.198,1.004
178.228,1.002
178.258,1.003
178.288,1.009
178.318,1.002
178.348,1.004
178.378,1.007
178.408,1.003
178.438,1.005
178.468,1.011
178.498,1.005
178.528,1.005
178.558,1.002
178.588,1.006
178.618,1.006
178.648,1.004
178.678,1.002
178.708,1.007
178.738,1.005
178.768,1.005
178.798,1.010
178.828,1.007
178.858,1.003
178.888,1.006
178.918,1.008
178.948,1.007
178.978,1.007
179.008,1.001
179.038,1.006
179.068,0.999
179.098,1.014
179.128,1.004
179.158,1.005
179.188,1.004
179.218,1.004
179.248,1.003
179.278,1.009
179.308,1.007
179.338,1.002
179.368,1.004
179.398,1.009
179.428,1.003
179.458,1.003
179.488,1.002
179.518,1.007
179.548,1.009
179.578,1.009
179.608,1.008
179.638,1.011
179.668,1.002
179.698,1.005
179.728,1.006
179.758,1.007
179.788,1.003
179.818,1.005
179.848,1.009
179.878,0.992
179.908,1.009
179.938,1.006
179.968,1.003
179.998,1.005
180.028,1.003
180.058,1.008
180.088,1.003
180.118,1.005
180.148,1.007
180.178,1.006
180.208,1.003
180.238,1.004
180.268,1.007
180.298,1.003
180.328,1.005
180.358,1.004
180.388,1.001
180.418,1.009
180.448,1.003
180.478,1.000
180.508,1.002
180.538,1.007
180.568,1.008
180.598,1.006
180.628,1.006
180.658,1.000
180.688,1.004
180.718,1.008
180.748,1.005
180.778,1.001
180.808,1.006
180.838,1.005
180.868,1.002
180.898,1.008
180.928,1.003
180.958,1.005
180.988,1.006
181.018,1.007
181.048,1.003
181.078,1.001
181.108,1.006
181.138,1.012
181.168,1.007
181.198,1.003
181.228,1.007
181.258,1.007
181.288,1.002
181.318,1.011
181.348,1.005
181.378,1.002
181.408,1.003
181.438,1.008
181.468,1.006
181.498,1.002
181.528,1.007
181.558,1.006
181.588,1.007
181.618,1.010
181.648,1.004
181.678,1.006
181.708,1.007
181.738,1.005
181.768,1.007
181.798,1.008
181.828,1.002
181.858,1.002
181.888,1.012
181.918,1.004
181.948,1.005
181.978,1.004
182.008,1.006
182.038,1.008
182.068,1.008
182.098,1.006
182.128,1.001
182.158,1.006
182.188,1.011
182.218,1.007
182.248,1.007
182.278,1.006
182.308,1.005
182.338,1.005
182.368,1.008
182.398,1.004
182.428,1.007
182.458,1.007
182.488,1.005
182.518,1.006
182.548,1.004
182.578,1.003
182.608,1.009
182.638,1.002
182.668,1.002
182.698,1.009
182.728,1.007
182.758,1.006
182.788,1.003
182.818,1.004
182.848,1.004
182.878,1.010
182.908,1.000
182.938,1.008
182.968,1.007
182.998,1.007
183.028,1.003
183.058,1.006
183.088,1.004
183.118,1.006
183.148,1.009
183.178,1.006
183.208,1.005
183.238,1.006
183.268,1.006
183.298,1.005
183.328,1.003
183.358,1.002
183.388,1.005
183.418,1.007
183.448,1.005
183.478,1.000
183.508,1.002
183.538,1.011
183.568,1.005
183.598,1.003
183.628,1.000
183.658,1.004
183.688,1.008
183.718,1.007
183.748,1.006
183.778,1.003
183.808,1.008
183.838,1.007
183.868,1.004
183.898,1.000
183.928,1.003
183.958,1.006
183.988,1.003
184.018,1.004
184.048,1.003
184.078,1.004
184.108,1.004
184.138,1.004
184.168,1.005
184.198,1.002
184.228,1.003
184.258,1.002
184.288,1.007
184.318,1.007
184.348,1.003
184.378,1.002
184.408,1.002
184.438,1.005
184.468,1.004
184.498,1.006
184.528,1.003
184.558,1.008
184.588,1.000
184.618,1.011
184.648,1.006
184.678,1.003
184.708,1.009
184.738,1.004
184.768,1.008
184.798,1.007
184.828,1.007
184.858,1.007
184.888,1.004
184.918,1.008
184.948,1.006
184.978,1.006
185.008,1.007
185.038,1.004
185.068,1.007
185.098,1.005
185.128,1.004
185.158,1.011
185.188,1.005
185.218,1.002
185.248,1.007
185.278,1.005
185.308,1.007
185.338,1.008
185.368,1.006
185.398,1.005
185.428,1.002
185.458,1.012
185.488,1.006
185.518,1.006
185.548,1.003
185.578,1.007
185.608,1.004
185.638,1.007
185.668,1.006
185.698,1.003
185.728,1.006
185.758,1.005
185.788,1.005
185.818,1.002
185.848,1.006
185.878,1.006
185.908,1.002
185.938,1.006
185.968,1.004
185.998,1.001
186.028,1.012
186.058,1.006
186.088,1.005
186.118,1.002
186.148,1.007
186.178,1.012
186.208,1.005
186.238,0.999
186.268,1.004
186.298,1.006
186.328,1.009
186.358,1.001
186.388,1.002
186.418,1.005
186.448,1.007
186.478,1.006
186.508,1.006
186.538,1.005
186.568,1.005
186.598,1.004
186.628,1.005
186.658,1.002
186.688,1.009
186.718,1.004
186.748,1.008
186.778,1.007
186.808,1.009
186.838,1.004
186.868,1.007
186.898,1.001
186.928,1.004
186.958,1.010
186.988,1.010
187.018,1.007
187.048,1.005
187.078,1.007
187.108,1.008
187.138,1.006
187.168,1.004
187.198,1.004
187.228,1.005
187.258,1.001
187.288,1.006
187.318,1.010
187.348,1.005
187.378,1.005
187.408,1.005
187.438,1.006
187.468,1.005
187.498,1.001
187.528,1.005
187.558,1.005
187.588,1.005
187.618,1.011
187.648,1.007
187.678,1.005
187.708,1.003
187.738,1.003
187.768,1.007
187.798,1.007
187.828,1.005
187.858,1.005
187.888,1.004
187.918,1.008
187.948,1.005
187.978,1.004
188.008,1.008
188.038,1.005
188.068,1.008
188.098,1.007
188.128,1.006
188.158,1.006
188.188,1.002
188.218,1.005
188.248,1.008
188.278,1.004
188.308,1.008
188.338,1.007
188.368,1.005
188.398,1.007
188.428,1.009
188.458,1.000
188.488,1.001
188.518,1.007
188.548,1.004
188.578,1.005
188.608,1.008
188.638,1.008
188.668,1.000
188.698,1.012
188.728,1.005
188.758,1.003
188.788,1.004
188.818,1.003
188.848,1.006
188.878,1.008
188.908,1.007
188.938,1.002
188.968,1.008
188.998,1.011
189.028,1.004
189.058,1.004
189.088,1.003
189.118,1.006
189.148,1.004
189.178,1.006
189.208,1.009
189.238,1.003
189.268,1.000
189.298,1.002
189.328,1.009
189.358,1.005
189.388,1.007
189.418,1.004
189.448,1.006
189.478,1.005
189.508,1.007
189.538,1.005
189.568,1.005
189.598,1.006
189.628,1.005
189.658,1.007
189.688,1.009
189.718,1.004
189.748,1.005
189.778,1.006
189.808,1.005
189.838,1.002
189.868,1.002
189.898,1.004
189.928,1.003
189.958,1.010
189.988,1.004
190.018,1.002
190.048,1.001
190.078,1.007
190.108,1.005
190.138,1.004
190.168,1.011
190.198,0.999
190.228,1.008
190.258,1.006
190.288,1.005
190.318,1.008
190.348,1.003
190.378,1.007
190.408,1.006
190.438,1.006
190.468,1.007
190.498,1.005
190.528,1.007
190.558,1.005
190.588,1.004
190.618,1.004
190.648,1.004
190.678,1.012
190.708,1.008
190.738,1.002
190.768,1.002
190.798,1.008
190.828,1.007
190.858,1.011
190.888,1.009
190.918,0.998
190.948,1.009
190.978,1.007
191.008,1.007
191.038,1.007
191.068,1.005
191.098,1.006
191.128,1.007
191.158,1.008
191.188,1.007
191.218,1.002
191.248,1.004
191.278,1.004
191.308,1.004
191.338,1.004
191.368,1.006
191.398,1.000
191.428,1.007
191.458,1.003
191.488,1.005
191.518,1.002
191.548,1.009
191.578,1.011
191.608,1.009
191.638,1.009
191.668,0.999
191.698,1.009
191.728,1.010
191.758,1.006
191.788,1.003
191.818,1.004
191.848,1.009
191.878,1.008
191.908,1.006
191.938,1.006
191.968,1.004
191.998,1.005
192.028,1.004
192.058,1.005
192.088,1.002
192.118,1.008
192.148,1.005
192.178,1.006
192.208,1.002
192.238,1.003
192.268,1.013
192.298,1.004
192.328,1.006
192.358,1.003
192.388,1.008
192.418,1.008
192.448,1.008
192.478,1.004
192.508,0.999
192.538,1.005
192.568,1.010
192.598,1.006
192.628,1.002
192.658,1.002
192.688,1.004
192.718,1.007
192.748,1.006
192.778,1.005
192.808,1.005
192.838,1.006
192.868,1.005
192.898,1.007
192.928,1.003
192.958,1.003
192.988,1.006
193.018,1.010
193.048,1.009
193.078,1.005
193.108,1.006
193.138,1.008
193.168,1.002
193.198,1.004
193.228,1.011
193.258,1.007
193.288,1.003
193.318,1.009
193.348,1.006
193.378,1.008
193.408,1.007
193.438,1.005
193.468,1.005
193.498,1.007
193.528,1.005
193.558,1.006
193.588,1.003
193.618,1.002
193.648,1.007
193.678,1.003
193.708,1.005
193.738,1.008
193.768,1.003
193.798,1.007
193.828,1.002
193.858,1.012
193.888,1.006
193.918,1.004
193.948,1.003
193.978,1.006
194.008,1.008
194.038,1.006
194.068,1.005
194.098,1.000
194.128,1.008
194.158,1.006
194.188,1.007
194.218,1.004
194.248,1.005
194.278,1.002
194.308,1.009
194.338,1.007
194.368,1.006
194.398,1.008
194.428,1.007
194.458,1.005
194.488,1.006
194.518,1.002
194.548,1.007
194.578,1.006
194.608,0.999
194.638,1.013
194.668,1.004
194.698,1.004
194.728,1.006
194.758,1.007
194.788,1.008
194.818,1.007
194.848,1.004
194.878,1.002
194.908,1.007
194.938,1.007
194.968,1.006
194.998,1.004
195.028,1.008
195.058,1.006
195.088,1.007
195.118,1.004
195.148,1.008
195.178,1.006
195.208,1.003
195.238,1.008
195.268,1.008
195.298,1.003
195.328,1.011
195.358,1.007
195.388,1.008
195.418,1.005
195.448,1.011
195.478,1.005
195.508,1.005
195.538,1.003
195.568,1.007
195.598,1.008
195.628,1.009
195.658,1.010
195.688,0.998
195.718,1.012
195.748,1.007
195.778,1.007
195.808,1.003
195.838,1.005
195.868,1.009
195.898,1.005
195.928,1.008
195.958,1.007
195.988,1.006
196.018,1.005
196.048,1.003
196.078,1.005
196.108,1.006
196.138,1.007
196.168,1.004
196.198,1.003
196.228,1.011
196.258,1.000
196.288,1.003
196.318,1.003
196.348,1.009
196.378,1.008
196.408,1.009
196.438,1.006
196.468,0.998
196.498,1.008
196.528,1.007
196.558,1.002
196.588,1.004
196.618,1.007
196.648,1.005
196.678,1.005
196.708,1.006
196.738,1.006
196.768,1.005
196.798,1.006
196.828,1.007
196.858,1.002
196.888,1.004
196.918,1.006
196.948,1.011
196.978,1.002
197.008,0.995
197.038,1.005
197.068,1.006
197.098,1.013
197.128,1.001
197.158,1.010
197.188,1.002
197.218,1.007
197.248,1.005
197.278,0.998
197.308,1.003
197.338,1.006
197.368,1.011
197.398,1.004
197.428,1.018
197.458,1.006
197.488,1.002
197.518,1.001
197.548,1.003
197.578,0.999
197.608,1.006
197.638,1.008
197.668,0.999
197.698,0.999
197.728,0.998
197.758,1.008
197.788,1.003
197.818,1.000
197.848,1.005
197.878,0.996
197.908,1.002
197.938,1.002
197.968,1.004
197.998,1.008
198.028,0.997
198.058,0.998
198.088,1.002
198.118,0.995
198.148,1.005
198.178,1.006
198.208,1.001
198.238,1.006
198.268,1.003
198.298,1.003
198.328,0.983
198.358,1.008
198.388,1.009
198.418,1.004
198.448,1.009
198.478,1.007
198.508,0.993
198.538,0.992
198.568,0.997
198.598,1.004
198.628,1.002
198.658,0.997
198.688,1.001
198.718,1.001
198.748,1.012
198.778,1.000
198.808,0.997
198.838,0.998
198.868,1.000
198.898,1.001
198.928,1.004
198.958,0.997
198.988,0.993
199.018,1.005
199.048,1.001
199.078,0.997
199.108,1.003
199.138,0.995
199.168,1.000
199.198,1.004
199.228,1.002
199.258,1.006
199.288,0.999
199.318,1.001
199.348,0.994
199.378,1.009
199.408,1.008
199.438,1.000
199.468,0.998
199.498,1.000
199.528,0.994
199.558,1.004
199.588,1.009
199.618,0.987
199.648,1.004
199.678,1.003
199.708,1.002
199.738,1.003
199.768,1.004
199.798,1.006
199.828,1.000
199.858,1.000
199.888,1.000
199.918,0.995
199.948,1.008
199.978,0.999
200.008,1.001
200.038,0.999
200.068,1.006
200.098,0.997
200.128,1.002
200.158,1.002
200.188,1.005
200.218,0.992
200.248,1.015
200.278,1.003
200.308,0.999
200.338,0.999
200.368,0.993
200.398,1.006
200.428,1.007
200.458,0.999
200.488,0.998
200.518,1.003
200.548,1.002
200.578,1.004
200.608,0.998
200.638,1.006
200.668,0.999
200.698,1.001
200.728,1.007
200.758,1.007
200.788,1.003
200.818,0.994
200.848,1.006
200.878,1.009
200.908,1.001
200.938,0.999
200.968,1.006
200.998,1.014
201.028,1.002
201.058,0.990
201.088,1.008
201.118,1.002
201.148,0.990
201.178,0.999
201.208,1.014
201.238,1.005
201.268,1.003
201.298,1.001
201.328,0.998
201.358,0.999
201.388,1.005
201.418,1.003
201.448,1.004
201.478,1.004
201.508,1.004
201.538,1.003
201.568,1.004
201.598,1.005
201.628,1.000
201.658,1.004
201.688,1.005
201.718,1.004
201.748,1.006
201.778,1.003
201.808,1.003
201.838,1.002
201.868,1.001
201.898,1.007
201.928,1.001
201.958,1.000
201.988,1.004
202.018,1.004
202.048,1.004
202.078,1.009
202.108,1.001
202.138,1.000
202.168,1.006
202.198,1.009
202.228,1.004
202.258,1.005
202.288,1.003
202.318,1.001
202.348,1.005
202.378,1.005
202.408,0.998
202.438,1.005
202.468,1.003
202.498,1.004
202.528,1.002
202.558,1.003
202.588,1.003
202.618,1.005
202.648,1.003
202.678,1.005
202.708,1.001
202.738,1.002
202.768,1.001
202.798,1.002
202.828,1.000
202.858,1.006
202.888,1.003
202.918,1.001
202.948,1.006
202.978,1.000
203.008,1.007
203.038,1.005
203.068,1.002
203.098,1.001
203.128,1.004
203.158,1.003
203.188,1.007
203.218,1.004
203.248,1.005
203.278,1.005
203.308,1.002
203.338,1.001
203.368,1.003
203.398,1.003
203.428,1.005
203.458,1.004
203.488,1.009
203.518,1.005
203.548,1.005
203.578,0.999
203.608,1.000
203.638,1.003
203.668,1.005
203.698,1.002
203.728,1.000
203.758,1.005
203.788,1.000
203.818,1.004
203.848,0.999
203.878,1.002
203.908,0.999
203.938,1.004
203.968,1.004
203.998,1.003
204.028,1.001
204.058,1.005
204.088,1.002
204.118,1.002
204.148,1.004
204.178,1.004
204.208,1.004
204.238,0.998
204.268,1.009
204.298,1.001
204.328,1.001
204.358,1.000
204.388,1.006
204.418,1.005
204.448,1.004
204.478,1.003
204.508,1.004
204.538,1.002
204.568,1.007
204.598,1.002
204.628,1.004
204.658,1.001
204.688,1.005
204.718,1.000
204.748,1.007
204.778,1.006
204.808,1.002
204.838,1.000
204.868,1.008
204.898,1.001
204.928,1.003
204.958,1.006
204.988,1.006
205.018,0.997
205.048,1.002
205.078,1.002
205.108,1.003
205.138,1.008
205.168,1.005
205.198,1.001
205.228,1.006
205.258,1.009
205.288,1.002
205.318,1.006
205.348,1.006
205.378,1.006
205.408,1.007
205.438,1.005
205.468,1.005
205.498,1.005
205.528,1.004
205.558,1.009
205.588,1.005
205.618,1.005
205.648,1.007
205.678,1.011
205.708,1.002
205.738,1.003
205.768,1.000
205.798,1.008
205.828,1.005
205.858,0.998
205.888,1.005
205.918,1.006
205.948,1.007
205.978,1.004
206.008,1.006
206.038,1.003
206.068,1.004
206.098,1.002
206.128,1.004
206.158,1.004
206.188,1.005
206.218,0.997
206.248,1.005
206.278,1.007
206.308,1.003
206.338,1.008
206.368,1.006
206.398,1.007
206.428,1.000
206.458,0.999
206.488,1.005
206.518,1.007
206.548,1.003
206.578,0.999
206.608,1.004
206.638,1.007
206.668,1.001
206.698,1.004
206.728,1.008
206.758,1.004
206.788,1.003
206.818,1.005
206.848,1.004
206.878,1.006
206.908,1.007
206.938,1.000
206.968,1.007
206.998,1.005
207.028,1.005
207.058,1.001
207.088,1.005
207.118,1.000
207.148,1.007
207.178,1.008
207.208,1.009
207.238,0.998
207.268,1.004
207.298,1.005
207.328,1.005
207.358,1.004
207.388,1.002
207.418,1.000
207.448,1.004
207.478,1.004
207.508,1.001
207.538,1.007
207.568,1.012
207.598,1.008
207.628,1.007
207.658,1.006
207.688,1.000
207.718,1.001
207.748,1.004
207.778,1.005
207.808,1.006
207.838,1.009
207.868,0.999
207.898,1.003
207.928,1.002
207.958,1.003
207.988,1.006
208.018,1.005
208.048,1.002
