df_hash,22ZHK4.EMHYEC
167.925,1.048
167.955,1.046
167.985,1.046
168.015,1.049
168.045,1.045
168.075,1.045
168.105,1.041
168.135,1.044
168.165,1.050
168.195,1.047
168.225,1.048
168.255,1.045
168.285,1.046
168.315,1.052
168.345,1.045
168.375,1.053
168.405,1.045
168.435,1.038
168.465,1.043
168.495,1.052
168.525,1.044
168.555,1.043
168.585,1.044
168.615,1.047
168.645,1.045
168.675,1.049
168.705,1.050
168.735,1.042
168.765,1.051
168.795,1.042
168.825,1.046
168.855,1.048
168.885,1.048
168.915,1.054
168.945,1.040
168.975,1.041
169.005,1.049
169.035,1.050
169.065,1.049
169.095,1.042
169.125,1.043
169.155,1.052
169.185,1.042
169.215,1.044
169.245,1.046
169.275,1.046
169.305,1.045
169.335,1.050
169.365,1.049
169.395,1.040
169.425,1.049
169.455,1.046
169.485,1.047
169.515,1.045
169.545,1.045
169.575,1.047
169.605,1.043
169.635,1.042
169.665,1.050
169.695,1.044
169.725,1.048
169.755,1.044
169.785,1.046
169.815,1.050
169.845,1.050
169.875,1.047
169.905,1.047
169.935,1.042
169.965,1.042
169.995,1.046
170.025,1.042
170.055,1.046
170.085,1.047
170.115,1.050
170.145,1.042
170.175,1.047
170.205,1.046
170.235,1.044
170.265,1.048
170.295,1.051
170.325,1.041
170.355,1.042
170.385,1.044
170.415,1.054
170.445,1.047
170.475,1.042
170.505,1.052
170.535,1.050
170.565,1.045
170.595,1.049
170.625,1.041
170.655,1.042
170.685,1.046
170.715,1.046
170.745,1.050
170.775,1.047
170.805,1.053
170.835,1.042
170.865,1.039
170.895,1.048
170.925,1.046
170.955,1.051
170.985,1.042
171.015,1.046
171.045,1.052
171.075,1.040
171.105,1.048
171.135,1.043
171.165,1.046
171.195,1.052
171.225,1.052
171.255,1.042
171.285,1.044
171.315,1.044
171.345,1.048
171.375,1.042
171.405,1.046
171.435,1.050
171.465,1.044
171.495,1.047
171.525,1.047
171.555,1.042
171.585,1.044
171.615,1.044
171.645,1.044
171.675,1.047
171.705,1.047
171.735,1.047
171.765,1.052
171.795,1.044
171.825,1.049
171.855,1.045
171.885,1.052
171.915,1.047
171.945,1.042
171.975,1.045
172.005,1.042
172.035,1.045
172.065,1.051
172.095,1.047
172.125,1.047
172.155,1.047
172.185,1.047
172.215,1.044
172.245,1.040
172.275,1.047
172.305,1.048
172.335,1.044
172.365,1.046
172.395,1.046
172.425,1.046
172.455,1.046
172.485,1.047
172.515,1.045
172.545,1.042
172.575,1.049
172.605,1.044
172.635,1.044
172.665,1.047
172.695,1.043
172.725,1.046
172.755,1.047
172.785,1.046
172.815,1.047
172.845,1.048
172.875,1.045
172.905,1.048
172.935,1.048
172.965,1.048
172.995,1.043
173.025,1.044
173.055,1.045
173.085,1.045
173.115,1.045
173.145,1.044
173.175,1.045
173.205,1.048
173.235,1.048
173.265,1.046
173.295,1.049
173.325,1.049
173.355,1.047
173.385,1.045
173.415,1.043
173.445,1.048
173.475,1.044
173.505,1.047
173.535,1.047
173.565,1.045
173.595,1.046
173.625,1.046
173.655,1.043
173.685,1.045
173.715,1.049
173.745,1.047
173.775,1.045
173.805,1.048
173.835,1.045
173.865,1.044
173.895,1.049
173.925,1.046
173.955,1.041
173.985,1.045
174.015,1.047
174.045,1.040
174.075,1.050
174.105,1.043
174.135,1.047
174.165,1.050
174.195,1.045
174.225,1.047
174.255,1.045
174.285,1.045
174.315,1.041
174.345,1.045
174.375,1.048
174.405,1.047
174.435,1.046
174.465,1.044
174.495,1.043
174.525,1.047
174.555,1.050
174.585,1.050
174.615,1.048
174.645,1.047
174.675,1.050
174.705,1.042
174.735,1.045
174.765,1.047
174.795,1.043
174.825,1.046
174.855,1.045
174.885,1.050
174.915,1.054
174.945,1.047
174.975,1.039
175.005,1.046
175.035,1.044
175.065,1.043
175.095,1.046
175.125,1.046
175.155,1.042
175.185,1.043
175.215,1.054
175.245,1.049
175.275,1.039
175.305,1.051
175.335,1.045
175.365,1.043
175.395,1.051
175.425,1.044
175.455,1.049
175.485,1.045
175.515,1.040
175.545,1.054
175.575,1.043
175.605,1.042
175.635,1.049
175.665,1.049
175.695,1.045
175.725,1.044
175.755,1.048
175.785,1.045
175.815,1.046
175.845,1.048
175.875,1.049
175.905,1.047
175.935,1.048
175.965,1.049
175.995,1.044
176.025,1.047
176.055,1.048
176.085,1.048
176.115,1.049
176.145,1.041
176.175,1.043
176.205,1.056
176.235,1.042
176.265,1.044
176.295,1.057
176.325,1.043
176.355,1.043
176.385,1.048
176.415,1.048
176.445,1.043
176.475,1.047
176.505,1.043
176.535,1.043
176.565,1.044
176.595,1.052
176.625,1.049
176.655,1.045
176.685,1.046
176.715,1.048
176.745,1.049
176.775,1.047
176.805,1.044
176.835,1.043
176.865,1.049
176.895,1.048
176.925,1.046
176.955,1.050
176.985,1.046
177.015,1.044
177.045,1.047
177.075,1.045
177.105,1.047
177.135,1.045
177.165,1.052
177.195,1.055
177.225,1.044
177.255,1.044
177.285,1.045
177.315,1.045
177.345,1.046
177.375,1.045
177.405,1.045
177.435,1.044
177.465,1.049
177.495,1.048
177.525,1.047
177.555,1.049
177.585,1.047
177.615,1.043
177.645,1.049
177.675,1.048
177.705,1.047
177.735,1.048
177.765,1.049
177.795,1.042
177.825,1.050
177.855,1.050
177.885,1.049
177.915,1.044
177.945,1.046
177.975,1.048
178.005,1.046
178.035,1.042
178.065,1.045
178.095,1.047
178.125,1.050
178.155,1.049
178.185,1.046
178.215,1.044
178.245,1.047
178.275,1.048
178.305,1.042
178.335,1.045
178.365,1.049
178.395,1.043
178.425,1.046
178.455,1.047
178.485,1.046
178.515,1.046
178.545,1.047
178.575,1.043
178.605,1.053
178.635,1.047
178.665,1.042
178.695,1.048
178.725,1.050
178.755,1.047
178.785,1.046
178.815,1.048
178.845,1.045
178.875,1.042
178.905,1.052
178.935,1.047
178.965,1.042
178.995,1.051
179.025,1.047
179.055,1.044
179.085,1.048
179.115,1.047
179.145,1.043
179.175,1.041
179.205,1.044
179.235,1.046
179.265,1.050
179.295,1.049
179.325,1.042
179.355,1.045
179.385,1.049
179.415,1.049
179.445,1.047
179.475,1.052
179.505,1.050
179.535,1.044
179.565,1.044
179.595,1.047
179.625,1.045
179.655,1.048
179.685,1.048
179.715,1.047
179.745,1.040
179.775,1.050
179.805,1.052
179.835,1.046
179.865,1.044
179.895,1.047
179.925,1.048
179.955,1.047
179.985,1.046
180.015,1.053
180.045,1.044
180.075,1.048
180.105,1.048
180.135,1.046
180.165,1.044
180.195,1.044
180.225,1.048
180.255,1.052
180.285,1.046
180.315,1.042
180.345,1.043
180.375,1.046
180.405,1.046
180.435,1.049
180.465,1.046
180.495,1.040
180.525,1.055
180.555,1.048
180.585,1.046
180.615,1.044
180.645,1.048
180.675,1.044
180.705,1.045
180.735,1.051
180.765,1.046
180.795,1.043
180.825,1.056
180.855,1.042
180.885,1.042
180.915,1.050
180.945,1.050
180.975,1.042
181.005,1.042
181.035,1.042
181.065,1.043
181.095,1.050
181.125,1.048
181.155,1.053
181.185,1.044
181.215,1.048
181.245,1.049
181.275,1.046
181.305,1.046
181.335,1.052
181.365,1.045
181.395,1.045
181.425,1.043
181.455,1.046
181.485,1.046
181.515,1.055
181.545,1.044
181.575,1.053
181.605,1.044
181.635,1.046
181.665,1.049
181.695,1.045
181.725,1.047
181.755,1.048
181.785,1.042
181.815,1.049
181.845,1.047
181.875,1.046
181.905,1.044
181.935,1.051
181.965,1.049
181.995,1.046
182.025,1.049
182.055,1.046
182.085,1.043
182.115,1.042
182.145,1.048
182.175,1.047
182.205,1.046
182.235,1.046
182.265,1.045
182.295,1.038
182.325,1.052
182.355,1.057
182.385,1.057
182.415,1.046
182.445,1.041
182.475,1.043
182.505,1.045
182.535,1.048
182.565,1.045
182.595,1.046
182.625,1.043
182.655,1.051
182.685,1.049
182.715,1.046
182.745,1.047
182.775,1.047
182.805,1.044
182.835,1.049
182.865,1.046
182.895,1.046
182.925,1.045
182.955,1.047
182.985,1.047
183.015,1.046
183.045,1.045
183.075,1.048
183.105,1.040
183.135,1.050
183.165,1.048
183.195,1.047
183.225,1.044
183.255,1.050
183.285,1.043
183.315,1.042
183.345,1.048
183.375,1.050
183.405,1.047
183.435,1.045
183.465,1.048
183.495,1.045
183.525,1.048
183.555,1.047
183.585,1.045
183.615,1.049
183.645,1.046
183.675,1.047
183.705,1.044
183.735,1.039
183.765,1.046
183.795,1.046
183.825,1.049
183.855,1.048
183.885,1.051
183.915,1.039
183.945,1.051
183.975,1.048
184.005,1.048
184.035,1.042
184.065,1.052
184.095,1.044
184.125,1.044
184.155,1.048
184.185,1.048
184.215,1.045
184.245,1.044
184.275,1.052
184.305,1.052
184.335,1.042
184.365,1.048
184.395,1.047
184.425,1.046
184.455,1.050
184.485,1.044
184.515,1.048
184.545,1.047
184.575,1.048
184.605,1.053
184.635,1.047
184.665,1.046
184.695,1.048
184.725,1.038
184.755,1.048
184.785,1.058
184.815,1.047
184.845,1.043
184.875,1.048
184.905,1.051
184.935,1.044
184.965,1.046
184.995,1.047
185.025,1.045
185.055,1.045
185.085,1.052
185.115,1.050
185.145,1.040
185.175,1.046
185.205,1.049
185.235,1.042
185.265,1.048
185.295,1.050
185.325,1.047
185.355,1.047
185.385,1.051
185.415,1.045
185.445,1.049
185.475,1.050
185.505,1.048
185.535,1.046
185.565,1.047
185.595,1.047
185.625,1.046
185.655,1.048
185.685,1.047
185.715,1.047
185.745,1.042
185.775,1.048
185.805,1.052
185.835,1.044
185.865,1.046
185.895,1.047
185.925,1.044
185.955,1.043
185.985,1.046
186.015,1.050
186.045,1.049
186.075,1.043
186.105,1.048
186.135,1.045
186.165,1.045
186.195,1.049
186.225,1.051
186.255,1.046
186.285,1.047
186.315,1.045
186.345,1.047
186.375,1.045
186.405,1.048
186.435,1.048
186.465,1.047
186.495,1.049
186.525,1.053
186.555,1.043
186.585,1.047
186.615,1.049
186.645,1.047
186.675,1.045
186.705,1.045
186.735,1.051
186.765,1.048
186.795,1.042
186.825,1.052
186.855,1.050
186.885,1.045
186.915,1.046
186.945,1.055
186.975,1.050
187.005,1.046
187.035,1.048
187.065,1.051
187.095,1.042
187.125,1.047
187.155,1.042
187.185,1.046
187.215,1.051
187.245,1.050
187.275,1.045
187.305,1.047
187.335,1.048
187.365,1.043
187.395,1.050
187.425,1.044
187.455,1.048
187.485,1.049
187.515,1.049
187.545,1.044
187.575,1.049
187.605,1.048
187.635,1.047
187.665,1.045
187.695,1.048
187.725,1.051
187.755,1.046
187.785,1.044
187.815,1.052
187.845,1.043
187.875,1.040
187.905,1.048
187.935,1.046
187.965,1.043
187.995,1.049
188.025,1.047
188.055,1.046
188.085,1.047
188.115,1.044
188.145,1.045
188.175,1.047
188.205,1.049
188.235,1.046
188.265,1.047
188.295,1.049
188.325,1.043
188.355,1.046
188.385,1.044
188.415,1.050
188.445,1.045
188.475,1.044
188.505,1.051
188.535,1.049
188.565,1.045
188.595,1.047
188.625,1.045
188.655,1.044
188.685,1.046
188.715,1.043
188.745,1.047
188.775,1.046
188.805,1.051
188.835,1.046
188.865,1.044
188.895,1.047
188.925,1.045
188.955,1.045
188.985,1.044
189.015,1.045
189.045,1.049
189.075,1.048
189.105,1.042
189.135,1.046
189.165,1.047
189.195,1.044
189.225,1.044
189.255,1.051
189.285,1.056
189.315,1.047
189.345,1.040
189.375,1.047
189.405,1.040
189.435,1.047
189.465,1.053
189.495,1.052
189.525,1.045
189.555,1.043
189.585,1.054
189.615,1.037
189.645,1.045
189.675,1.046
189.705,1.044
189.735,1.051
189.765,1.043
189.795,1.047
189.825,1.053
189.855,1.051
189.885,1.044
189.915,1.046
189.945,1.054
189.975,1.049
190.005,1.047
190.035,1.044
190.065,1.043
190.095,1.044
190.125,1.047
190.155,1.046
190.185,1.043
190.215,1.044
190.245,1.045
190.275,1.052
190.305,1.049
190.335,1.041
190.365,1.050
190.395,1.050
190.425,1.048
190.455,1.045
190.485,1.047
190.515,1.047
190.545,1.054
190.575,1.043
190.605,1.046
190.635,1.053
190.665,1.052
190.695,1.043
190.725,1.045
190.755,1.048
190.785,1.046
190.815,1.045
190.845,1.049
190.875,1.052
190.905,1.044
190.935,1.051
190.965,1.045
190.995,1.045
191.025,1.049
191.055,1.045
191.085,1.045
191.115,1.050
191.145,1.041
191.175,1.047
191.205,1.053
191.235,1.047
191.265,1.045
191.295,1.048
191.325,1.053
191.355,1.047
191.385,1.044
191.415,1.045
191.445,1.042
191.475,1.050
191.505,1.053
191.535,1.046
191.565,1.042
191.595,1.050
191.625,1.048
191.655,1.043
191.685,1.045
191.715,1.049
191.745,1.046
191.775,1.044
191.805,1.050
191.835,1.048
191.865,1.044
191.895,1.047
191.925,1.053
191.955,1.042
191.985,1.050
192.015,1.047
192.045,1.051
192.075,1.045
192.105,1.042
192.135,1.044
192.165,1.045
192.195,1.046
192.225,1.048
192.255,1.051
192.285,1.047
192.315,1.051
192.345,1.052
192.375,1.047
192.405,1.044
192.435,1.050
192.465,1.047
192.495,1.048
192.525,1.050
192.555,1.047
192.585,1.049
192.615,1.050
192.645,1.043
192.675,1.048
192.705,1.049
192.735,1.050
192.765,1.046
192.795,1.052
192.825,1.046
192.855,1.046
192.885,1.048
192.915,1.049
192.945,1.047
192.975,1.047
193.005,1.049
193.035,1.047
193.065,1.048
193.095,1.051
193.125,1.045
193.155,1.048
193.185,1.050
193.215,1.049
193.245,1.049
193.275,1.044
193.305,1.048
193.335,1.050
193.365,1.043
193.395,1.048
193.425,1.045
193.455,1.046
193.485,1.040
193.515,1.047
193.545,1.053
193.575,1.051
193.605,1.044
193.635,1.048
193.665,1.049
193.695,1.046
193.725,1.046
193.755,1.042
193.785,1.046
193.815,1.050
193.845,1.051
193.875,1.051
193.905,1.043
193.935,1.049
193.965,1.051
193.995,1.044
194.025,1.049
194.055,1.048
194.085,1.048
194.115,1.047
194.145,1.047
194.175,1.049
194.205,1.045
194.235,1.050
194.265,1.051
194.295,1.046
194.325,1.046
194.355,1.049
194.385,1.048
194.415,1.048
194.445,1.048
194.475,1.048
194.505,1.046
194.535,1.050
194.565,1.049
194.595,1.048
194.625,1.045
194.655,1.051
194.685,1.048
194.715,1.046
194.745,1.048
194.775,1.052
194.805,1.048
194.835,1.046
194.865,1.051
194.895,1.049
194.925,1.043
194.955,1.047
194.985,1.052
195.015,1.046
195.045,1.048
195.075,1.045
195.105,1.047
195.135,1.045
195.165,1.044
195.195,1.046
195.225,1.048
195.255,1.052
195.285,1.052
195.315,1.045
195.345,1.048
195.375,1.048
195.405,1.046
195.435,1.049
195.465,1.050
195.495,1.044
195.525,1.047
195.555,1.048
195.585,1.048
195.615,1.044
195.645,1.048
195.675,1.040
195.705,1.052
195.735,1.050
195.765,1.052
195.795,1.047
195.825,1.043
195.855,1.051
195.885,1.044
195.915,1.047
195.945,1.046
195.975,1.047
196.005,1.046
196.035,1.045
196.065,1.047
196.095,1.048
196.125,1.049
196.155,1.049
196.185,1.050
196.215,1.044
196.245,1.049
196.275,1.043
196.305,1.049
196.335,1.050
196.365,1.043
196.395,1.047
196.425,1.046
196.455,1.041
196.485,1.051
196.515,1.048
196.545,1.052
196.575,1.048
196.605,1.041
196.635,1.047
196.665,1.046
196.695,1.045
196.725,1.049
196.755,1.050
196.785,1.050
196.815,1.050
196.845,1.050
196.875,1.047
196.905,1.045
196.935,1.050
196.965,1.046
196.995,1.046
197.025,1.049
197.055,1.048
197.085,1.049
197.115,1.045
197.145,1.047
197.175,1.048
197.205,1.049
197.235,1.044
197.265,1.049
197.295,1.055
197.325,1.051
197.355,1.041
197.385,1.052
197.415,1.047
197.445,1.043
197.475,1.048
197.505,1.046
197.535,1.049
197.565,1.049
197.595,1.052
197.625,1.046
197.655,1.042
197.685,1.048
197.715,1.046
197.745,1.047
197.775,1.046
197.805,1.048
197.835,1.047
197.865,1.049
197.895,1.043
197.925,1.047
197.955,1.049
197.985,1.049
198.015,1.045
198.045,1.052
198.075,1.053
198.105,1.047
198.135,1.045
198.165,1.043
198.195,1.046
198.225,1.049
198.255,1.050
198.285,1.046
198.315,1.048
198.345,1.039
198.375,1.054
198.405,1.050
198.435,1.048
198.465,1.049
198.495,1.049
198.525,1.045
198.555,1.045
198.585,1.050
198.615,1.043
198.645,1.050
198.675,1.049
198.705,1.048
198.735,1.041
198.765,1.051
198.795,1.056
198.825,1.049
198.855,1.047
198.885,1.049
198.915,1.049
198.945,1.047
198.975,1.048
199.005,1.046
199.035,1.049
199.065,1.047
199.095,1.048
199.125,1.051
199.155,1.044
199.185,1.052
199.215,1.052
199.245,1.044
199.275,1.048
199.305,1.049
199.335,1.051
199.365,1.051
199.395,1.047
199.425,1.049
199.455,1.048
199.485,1.046
199.515,1.052
199.545,1.054
199.575,1.050
199.605,1.050
199.635,1.039
199.665,1.040
199.695,1.046
199.725,1.047
199.755,1.049
199.785,1.046
199.815,1.051
199.845,1.048
199.875,1.044
199.905,1.050
199.935,1.051
199.965,1.047
199.995,1.045
200.025,1.048
200.055,1.050
200.085,1.051
200.115,1.047
200.145,1.052
200.175,1.055
200.205,1.048
200.235,1.047
200.265,1.057
200.295,1.047
200.325,1.045
200.355,1.050
200.385,1.050
200.415,1.045
200.445,1.050
200.475,1.044
200.505,1.044
200.535,1.049
200.565,1.054
200.595,1.049
200.625,1.048
200.655,1.045
200.685,1.049
200.715,1.046
200.745,1.045
200.775,1.047
200.805,1.045
200.835,1.045
200.865,1.047
200.895,1.049
200.925,1.051
200.955,1.047
200.985,1.050
201.015,1.047
201.045,1.049
201.075,1.051
201.105,1.048
201.135,1.047
201.165,1.045
201.195,1.048
201.225,1.049
201.255,1.049
201.285,1.049
201.315,1.045
201.345,1.049
201.375,1.046
201.405,1.046
201.435,1.049
201.465,1.048
201.495,1.049
201.525,1.047
201.555,1.047
201.585,1.046
201.615,1.049
201.645,1.053
201.675,1.053
201.705,1.048
201.735,1.048
201.765,1.045
201.795,1.047
201.825,1.050
201.855,1.055
201.885,1.048
201.915,1.046
201.945,1.050
201.975,1.045
202.005,1.048
202.035,1.048
202.065,1.048
202.095,1.045
202.125,1.052
202.155,1.048
202.185,1.046
202.215,1.049
202.245,1.049
202.275,1.045
202.305,1.049
202.335,1.047
202.365,1.051
202.395,1.054
202.425,1.050
202.455,1.049
202.485,1.044
202.515,1.047
202.545,1.051
202.575,1.045
202.605,1.052
202.635,1.053
202.665,1.047
202.695,1.045
202.725,1.050
202.755,1.051
202.785,1.045
202.815,1.049
202.845,1.055
202.875,1.042
202.905,1.047
202.935,1.049
202.965,1.048
202.995,1.049
203.025,1.048
203.055,1.047
203.085,1.048
203.115,1.047
203.145,1.048
203.175,1.046
203.205,1.049
203.235,1.047
203.265,1.048
203.295,1.043
203.325,1.050
203.355,1.054
203.385,1.049
203.415,1.045
203.445,1.043
203.475,1.047
203.505,1.048
203.535,1.048
203.565,1.048
203.595,1.050
203.625,1.045
203.655,1.054
203.685,1.047
203.715,1.042
203.745,1.049
203.775,1.051
203.805,1.047
203.835,1.048
203.865,1.047
203.895,1.046
203.925,1.049
203.955,1.059
203.985,1.047
204.015,1.048
204.045,1.046
204.075,1.057
204.105,1.048
204.135,1.043
204.165,1.044
204.195,1.046
204.225,1.050
204.255,1.050
204.285,1.048
204.315,1.047
204.345,1.051
204.375,1.050
204.405,1.048
204.435,1.050
204.465,1.045
204.495,1.049
204.525,1.052
204.555,1.048
204.585,1.048
204.615,1.052
204.645,1.050
204.675,1.056
204.705,1.044
204.735,1.051
204.765,1.050
204.795,1.050
204.825,1.049
204.855,1.046
204.885,1.047
204.915,1.049
204.945,1.049
204.975,1.049
205.005,1.044
205.035,1.045
205.065,1.050
205.095,1.053
205.125,1.051
205.155,1.051
205.185,1.047
205.215,1.047
205.245,1.046
205.275,1.052
205.305,1.052
205.335,1.049
205.365,1.047
205.395,1.050
205.425,1.043
205.455,1.054
205.485,1.047
205.515,1.048
205.545,1.055
205.575,1.051
205.605,1.049
205.635,1.047
205.665,1.050
205.695,1.047
205.725,1.046
205.755,1.052
205.785,1.051
205.815,1.048
205.845,1.053
205.875,1.048
205.905,1.053
205.935,1.048
205.965,1.050
205.995,1.049
206.025,1.047
206.055,1.046
206.085,1.050
206.115,1.051
206.145,1.049
206.175,1.056
206.205,1.047
206.235,1.051
206.265,1.042
206.295,1.051
206.325,1.056
206.355,1.053
206.385,1.040
206.415,1.048
206.445,1.047
206.475,1.046
206.505,1.052
206.535,1.048
206.565,1.046
206.595,1.052
206.625,1.055
206.655,1.050
206.685,1.043
206.715,1.048
206.745,1.056
206.775,1.046
206.805,1.048
206.835,1.050
206.865,1.047
206.895,1.052
206.925,1.052
206.955,1.051
206.985,1.044
207.015,1.047
207.045,1.054
207.075,1.048
207.105,1.047
207.135,1.050
207.165,1.048
207.195,1.048
207.225,1.051
207.255,1.045
207.285,1.052
207.315,1.054
207.345,1.050
207.375,1.045
207.405,1.050
207.435,1.049
207.465,1.046
207.495,1.050
207.525,1.049
207.555,1.051
207.585,1.047
207.615,1.056
207.645,1.050
207.675,1.045
207.705,1.047
207.735,1.059
207.765,1.052
207.795,1.046
207.825,1.047
207.855,1.051
207.885,1.047
207.915,1.050
207.945,1.052
207.975,1.042
208.005,1.052
208.035,1.052
208.065,1.047
208.095,1.047
208.125,1.048
208.155,1.050
208.185,1.049
208.215,1.047
208.245,1.047
208.275,1.050
208.305,1.045
208.335,1.051
208.365,1.044
208.395,1.048
208.425,1.052
208.455,1.050
208.485,1.049
208.515,1.050
208.545,1.050
208.575,1.047
208.605,1.050
208.635,1.054
208.665,1.051
208.695,1.045
208.725,1.048
208.755,1.050
208.785,1.047
208.815,1.046
208.845,1.048
208.875,1.050
208.905,1.048
208.935,1.048
208.965,1.048
208.995,1.047
209.025,1.048
209.055,1.045
209.085,1.052
209.115,1.042
209.145,1.055
209.175,1.049
209.205,1.051
209.235,1.045
209.265,1.050
209.295,1.047
209.325,1.047
209.355,1.050
209.385,1.053
209.415,1.050
209.445,1.043
209.475,1.054
209.505,1.050
209.535,1.053
209.565,1.047
209.595,1.044
209.625,1.049
209.655,1.054
209.685,1.049
209.715,1.047
209.745,1.051
209.775,1.046
209.805,1.050
209.835,1.048
209.865,1.047
209.895,1.054
209.925,1.051
209.955,1.049
209.985,1.048
210.015,1.056
210.045,1.048
210.075,1.047
210.105,1.053
210.135,1.045
210.165,1.047
210.195,1.050
210.225,1.045
210.255,1.048
210.285,1.047
210.315,1.049
210.345,1.051
210.375,1.054
210.405,1.049
210.435,1.047
210.465,1.053
210.495,1.049
210.525,1.044
210.555,1.055
210.585,1.052
210.615,1.046
210.645,1.052
210.675,1.048
210.705,1.046
210.735,1.055
210.765,1.038
210.795,1.057
210.825,1.054
210.855,1.049
210.885,1.042
210.915,1.048
210.945,1.052
210.975,1.047
211.005,1.048
211.035,1.055
211.065,1.048
211.095,1.044
211.125,1.053
211.155,1.048
211.185,1.047
211.215,1.050
211.245,1.053
211.275,1.051
211.305,1.047
211.335,1.050
211.365,1.050
211.395,1.051
211.425,1.049
211.455,1.049
211.485,1.057
211.515,1.048
211.545,1.050
211.575,1.050
211.605,1.051
211.635,1.048
211.665,1.045
211.695,1.053
211.725,1.050
211.755,1.046
211.785,1.053
211.815,1.049
211.845,1.041
211.875,1.051
211.905,1.054
211.935,1.049
