df_hash,22ZHK4.8GUL1J
319.479,1.059
319.509,1.060
319.539,1.061
319.569,1.065
319.599,1.066
319.629,1.062
319.659,1.057
319.689,1.064
319.719,1.067
319.749,1.067
319.779,1.062
319.809,1.057
319.839,1.062
319.869,1.062
319.899,1.065
319.929,1.056
319.959,1.062
319.989,1.063
320.019,1.066
320.049,1.062
320.079,1.059
320.109,1.059
320.139,1.061
320.169,1.061
320.199,1.066
320.229,1.064
320.259,1.064
320.289,1.058
320.319,1.062
320.349,1.067
320.379,1.066
320.409,1.062
320.439,1.064
320.469,1.061
320.499,1.067
320.529,1.069
320.559,1.064
320.589,1.064
320.619,1.066
320.649,1.064
320.679,1.057
320.709,1.056
320.739,1.056
320.769,1.065
320.799,1.062
320.829,1.058
320.859,1.059
320.889,1.062
320.919,1.065
320.949,1.060
320.979,1.059
321.009,1.067
321.039,1.068
321.069,1.068
321.099,1.063
321.129,1.059
321.159,1.065
321.189,1.064
321.219,1.062
321.249,1.072
321.279,1.066
321.309,1.061
321.339,1.067
321.369,1.062
321.399,1.057
321.429,1.063
321.459,1.061
321.489,1.058
321.519,1.063
321.549,1.062
321.579,1.066
321.609,1.065
321.639,1.061
321.669,1.065
321.699,1.068
321.729,1.063
321.759,1.066
321.789,1.064
321.819,1.064
321.849,1.070
321.879,1.065
321.909,1.061
321.939,1.060
321.969,1.069
321.999,1.062
322.029,1.068
322.059,1.069
322.089,1.064
322.119,1.068
322.149,1.064
322.179,1.061
322.209,1.059
322.239,1.063
322.269,1.060
322.299,1.062
322.329,1.059
322.359,1.066
322.389,1.067
322.419,1.066
322.449,1.062
322.479,1.067
322.509,1.064
322.539,1.064
322.569,1.069
322.599,1.061
322.629,1.060
322.659,1.063
322.689,1.060
322.719,1.064
322.749,1.076
322.779,1.063
322.809,1.061
322.839,1.063
322.869,1.069
322.899,1.067
322.929,1.061
322.959,1.067
322.989,1.063
323.019,1.065
323.049,1.063
323.079,1.063
323.109,1.060
323.139,1.067
323.169,1.066
323.199,1.057
323.229,1.054
323.259,1.069
323.289,1.064
323.319,1.072
323.349,1.062
323.379,1.059
323.409,1.066
323.439,1.067
323.469,1.059
323.499,1.062
323.529,1.066
323.559,1.069
323.589,1.062
323.619,1.085
323.649,1.096
323.679,1.074
323.709,1.061
323.739,1.062
323.769,1.046
323.799,1.034
323.829,1.052
323.859,1.055
323.889,1.069
323.919,1.080
323.949,1.072
323.979,1.065
324.009,1.065
324.039,1.067
324.069,1.064
324.099,1.067
324.129,1.068
324.159,1.073
324.189,1.067
324.219,1.060
324.249,1.055
324.279,1.060
324.309,1.073
324.339,1.066
324.369,1.067
324.399,1.074
324.429,1.057
324.459,1.042
324.489,1.062
324.519,1.068
324.549,1.062
324.579,1.052
324.609,1.061
324.639,1.062
324.669,1.065
324.699,1.056
324.729,1.068
324.759,1.062
324.789,1.058
324.819,1.076
324.849,1.064
324.879,1.059
324.909,1.068
324.939,1.066
324.969,1.059
324.999,1.057
325.029,1.070
325.059,1.066
325.089,1.062
325.119,1.057
325.149,1.065
325.179,1.063
325.209,1.057
325.239,1.069
325.269,1.071
325.299,1.057
325.329,1.057
325.359,1.075
325.389,1.069
325.419,1.060
325.449,1.076
325.479,1.069
325.509,1.073
325.539,1.070
325.569,1.068
325.599,1.082
325.629,1.062
325.659,1.065
325.689,1.063
325.719,1.061
325.749,1.067
325.779,1.058
325.809,1.046
325.839,1.040
325.869,1.054
325.899,1.048
325.929,1.053
325.959,1.065
325.989,1.055
326.019,1.070
326.049,1.066
326.079,1.064
326.109,1.066
326.139,1.070
326.169,1.080
326.199,1.072
326.229,1.075
326.259,1.080
326.289,1.068
326.319,1.072
326.349,1.080
326.379,1.062
326.409,1.052
326.439,1.078
326.469,1.079
326.499,1.059
326.529,1.055
326.559,1.065
326.589,1.064
326.619,1.047
326.649,1.048
326.679,1.069
326.709,1.069
326.739,1.060
326.769,1.069
326.799,1.074
326.829,1.071
326.859,1.078
326.889,1.074
326.919,1.070
326.949,1.062
326.979,1.061
327.009,1.070
327.039,1.063
327.069,1.063
327.099,1.062
327.129,1.062
327.159,1.070
327.189,1.069
327.219,1.066
327.249,1.069
327.279,1.068
327.309,1.073
327.339,1.073
327.369,1.067
327.399,1.065
327.429,1.072
327.459,1.067
327.489,1.047
327.519,1.084
327.549,1.088
327.579,1.079
327.609,1.055
327.639,1.015
327.669,1.058
327.699,1.083
327.729,1.099
327.759,1.081
327.789,1.061
327.819,1.060
327.849,1.062
327.879,1.061
327.909,1.060
327.939,1.061
327.969,1.061
327.999,1.055
328.029,1.079
328.059,1.062
328.089,1.069
328.119,1.075
328.149,1.067
328.179,1.041
328.209,1.037
328.239,1.058
328.269,1.083
328.299,1.096
328.329,1.099
328.359,1.089
328.389,1.073
328.419,1.066
328.449,1.053
328.479,1.036
328.509,1.048
328.539,1.048
328.569,1.060
328.599,1.077
328.629,1.082
328.659,1.075
328.689,1.064
328.719,1.071
328.749,1.066
328.779,1.058
328.809,1.059
328.839,1.062
328.869,1.072
328.899,1.071
328.929,1.065
328.959,1.063
328.989,1.068
329.019,1.070
329.049,1.066
329.079,1.072
329.109,1.074
329.139,1.068
329.169,1.062
329.199,1.069
329.229,1.068
329.259,1.060
329.289,1.064
329.319,1.069
329.349,1.068
329.379,1.062
329.409,1.072
329.439,1.072
329.469,1.066
329.499,1.069
329.529,1.065
329.559,1.066
329.589,1.077
329.619,1.068
329.649,1.072
329.679,1.062
329.709,1.066
329.739,1.072
329.769,1.064
329.799,1.061
329.829,1.064
329.859,1.068
329.889,1.064
329.919,1.070
329.949,1.059
329.979,1.070
330.009,1.068
330.039,1.060
330.069,1.070
330.099,1.069
330.129,1.062
330.159,1.073
330.189,1.065
330.219,1.062
330.249,1.066
330.279,1.074
330.309,1.075
330.339,1.074
330.369,1.064
330.399,1.063
330.429,1.066
330.459,1.071
330.489,1.069
330.519,1.065
330.549,1.064
330.579,1.063
330.609,1.070
330.639,1.071
330.669,1.062
330.699,1.068
330.729,1.069
330.759,1.066
330.789,1.067
330.819,1.072
330.849,1.064
330.879,1.067
330.909,1.062
330.939,1.062
330.969,1.065
330.999,1.071
331.029,1.073
331.059,1.069
331.089,1.074
331.119,1.073
331.149,1.063
331.179,1.060
331.209,1.066
331.239,1.073
331.269,1.069
331.299,1.074
331.329,1.068
331.359,1.062
331.389,1.070
331.419,1.071
331.449,1.067
331.479,1.074
331.509,1.067
331.539,1.062
331.569,1.071
331.599,1.075
331.629,1.072
331.659,1.066
331.689,1.061
331.719,1.065
331.749,1.067
331.779,1.065
331.809,1.074
331.839,1.067
331.869,1.065
331.899,1.071
331.929,1.072
331.959,1.071
331.989,1.067
332.019,1.064
332.049,1.063
332.079,1.060
332.109,1.072
332.139,1.068
332.169,1.070
332.199,1.074
332.229,1.069
332.259,1.070
332.289,1.066
332.319,1.069
332.349,1.067
332.379,1.065
332.409,1.068
332.439,1.073
332.469,1.070
332.499,1.064
332.529,1.072
332.559,1.066
332.589,1.067
332.619,1.062
332.649,1.064
332.679,1.067
332.709,1.074
332.739,1.067
332.769,1.063
332.799,1.062
332.829,1.067
332.859,1.069
332.889,1.072
332.919,1.072
332.949,1.075
332.979,1.068
333.009,1.066
333.039,1.074
333.069,1.077
333.099,1.070
333.129,1.069
333.159,1.068
333.189,1.071
333.219,1.067
333.249,1.064
333.279,1.062
333.309,1.062
333.339,1.070
333.369,1.064
333.399,1.067
333.429,1.074
333.459,1.063
333.489,1.065
333.519,1.069
333.549,1.066
333.579,1.070
333.609,1.062
333.639,1.065
333.669,1.072
333.699,1.066
333.729,1.062
333.759,1.068
333.789,1.072
333.819,1.072
333.849,1.068
333.879,1.062
333.909,1.065
333.939,1.063
333.969,1.067
333.999,1.067
334.029,1.072
334.059,1.064
334.089,1.078
334.119,1.070
334.149,1.062
334.179,1.065
334.209,1.062
334.239,1.064
334.269,1.064
334.299,1.065
334.329,1.072
334.359,1.069
334.389,1.074
334.419,1.072
334.449,1.067
334.479,1.071
334.509,1.072
334.539,1.066
334.569,1.062
334.599,1.065
334.629,1.074
334.659,1.065
334.689,1.068
334.719,1.064
334.749,1.060
334.779,1.077
334.809,1.077
334.839,1.071
334.869,1.069
334.899,1.069
334.929,1.068
334.959,1.071
334.989,1.080
335.019,1.079
335.049,1.068
335.079,1.068
335.109,1.074
335.139,1.076
335.169,1.068
335.199,1.077
335.229,1.085
335.259,1.086
335.289,1.084
335.319,1.081
335.349,1.080
335.379,1.072
335.409,1.066
335.439,1.069
335.469,1.060
335.499,1.050
335.529,1.046
335.559,1.054
335.589,1.054
335.619,1.049
335.649,1.046
335.679,1.042
335.709,1.052
335.739,1.060
335.769,1.062
335.799,1.067
335.829,1.074
335.859,1.074
335.889,1.078
335.919,1.072
335.949,1.072
335.979,1.071
336.009,1.081
336.039,1.079
336.069,1.076
336.099,1.070
336.129,1.078
336.159,1.074
336.189,1.080
336.219,1.087
336.249,1.085
336.279,1.081
336.309,1.083
336.339,1.084
336.369,1.082
336.399,1.082
336.429,1.086
336.459,1.084
336.489,1.087
336.519,1.082
336.549,1.084
336.579,1.079
336.609,1.080
336.639,1.075
336.669,1.075
336.699,1.071
336.729,1.070
336.759,1.070
336.789,1.077
336.819,1.079
336.849,1.090
336.879,1.089
336.909,1.082
336.939,1.085
336.969,1.075
336.999,1.079
337.029,1.084
337.059,1.084
337.089,1.084
337.119,1.075
337.149,1.082
337.179,1.079
337.209,1.068
337.239,1.074
337.269,1.079
337.299,1.072
337.329,1.063
337.359,1.071
337.389,1.073
337.419,1.070
337.449,1.074
337.479,1.082
337.509,1.083
337.539,1.083
337.569,1.085
337.599,1.083
337.629,1.082
337.659,1.081
337.689,1.074
337.719,1.081
337.749,1.079
337.779,1.076
337.809,1.074
337.839,1.080
337.869,1.082
337.899,1.087
337.929,1.081
337.959,1.080
337.989,1.081
338.019,1.080
338.049,1.077
338.079,1.085
338.109,1.083
338.139,1.076
338.169,1.076
338.199,1.082
338.229,1.082
338.259,1.082
338.289,1.086
338.319,1.079
338.349,1.078
338.379,1.076
338.409,1.082
338.439,1.082
338.469,1.083
338.499,1.085
338.529,1.080
338.559,1.075
338.589,1.077
338.619,1.081
338.649,1.082
338.679,1.082
338.709,1.080
338.739,1.077
338.769,1.081
338.799,1.080
338.829,1.080
338.859,1.083
338.889,1.070
338.919,1.081
338.949,1.084
338.979,1.082
339.009,1.088
339.039,1.080
339.069,1.077
339.099,1.084
339.129,1.073
339.159,1.075
339.189,1.085
339.219,1.081
339.249,1.082
339.279,1.090
339.309,1.088
339.339,1.083
339.369,1.080
339.399,1.084
339.429,1.081
339.459,1.084
339.489,1.085
339.519,1.080
339.549,1.075
339.579,1.081
339.609,1.079
339.639,1.081
339.669,1.080
339.699,1.070
339.729,1.070
339.759,1.079
339.789,1.085
339.819,1.081
339.849,1.079
339.879,1.077
339.909,1.078
339.939,1.084
339.969,1.081
339.999,1.082
340.029,1.087
340.059,1.084
340.089,1.071
340.119,1.072
340.149,1.080
340.179,1.086
340.209,1.079
340.239,1.081
340.269,1.081
340.299,1.072
340.329,1.078
340.359,1.082
340.389,1.079
340.419,1.078
340.449,1.073
340.479,1.080
340.509,1.086
340.539,1.086
340.569,1.081
340.599,1.080
340.629,1.074
340.659,1.075
340.689,1.086
340.719,1.079
340.749,1.079
340.779,1.083
340.809,1.083
340.839,1.078
340.869,1.081
340.899,1.078
340.929,1.078
340.959,1.085
340.989,1.081
341.019,1.080
341.049,1.073
341.079,1.075
341.109,1.083
341.139,1.078
341.169,1.075
341.199,1.073
341.229,1.081
341.259,1.081
341.289,1.077
341.319,1.078
341.349,1.079
341.379,1.078
341.409,1.081
341.439,1.082
341.469,1.080
341.499,1.073
341.529,1.077
341.559,1.079
341.589,1.083
341.619,1.084
341.649,1.080
341.679,1.084
341.709,1.082
341.739,1.077
341.769,1.074
341.799,1.076
341.829,1.080
341.859,1.077
341.889,1.083
341.919,1.081
341.949,1.083
341.979,1.081
342.009,1.076
342.039,1.083
342.069,1.079
342.099,1.078
342.129,1.082
342.159,1.073
342.189,1.077
342.219,1.085
342.249,1.089
342.279,1.078
342.309,1.083
342.339,1.073
342.369,1.077
342.399,1.083
342.429,1.076
342.459,1.077
342.489,1.085
342.519,1.078
342.549,1.078
342.579,1.081
342.609,1.079
342.639,1.084
342.669,1.081
342.699,1.073
342.729,1.078
342.759,1.082
342.789,1.092
342.819,1.093
342.849,1.096
342.879,1.085
342.909,1.086
342.939,1.091
342.969,1.083
342.999,1.079
343.029,1.074
343.059,1.081
343.089,1.081
343.119,1.083
343.149,1.076
343.179,1.060
343.209,1.062
343.239,1.066
343.269,1.065
343.299,1.063
343.329,1.064
343.359,1.062
343.389,1.065
343.419,1.068
343.449,1.056
343.479,1.056
343.509,1.063
343.539,1.061
343.569,1.057
343.599,1.050
343.629,1.052
343.659,1.050
343.689,1.046
343.719,1.054
343.749,1.062
343.779,1.061
343.809,1.043
343.839,1.035
343.869,1.030
343.899,1.021
343.929,1.029
343.959,1.042
343.989,1.049
344.019,1.067
344.049,1.081
344.079,1.084
344.109,1.076
344.139,1.075
344.169,1.069
344.199,1.065
344.229,1.081
344.259,1.084
344.289,1.078
344.319,1.084
344.349,1.074
344.379,1.067
344.409,1.073
344.439,1.084
344.469,1.075
344.499,1.079
344.529,1.062
344.559,1.062
344.589,1.068
344.619,1.066
344.649,1.065
344.679,1.055
344.709,1.061
344.739,1.084
344.769,1.076
344.799,1.015
344.829,1.066
344.859,1.059
344.889,1.045
344.919,1.082
344.949,1.080
344.979,1.073
345.009,1.079
345.039,1.086
345.069,1.047
345.099,1.077
345.129,1.082
345.159,1.062
345.189,1.064
345.219,1.053
345.249,1.052
345.279,1.045
345.309,1.036
345.339,1.046
345.369,1.056
345.399,1.046
345.429,1.042
345.459,1.047
345.489,1.061
345.519,1.043
345.549,1.047
345.579,1.053
345.609,1.047
345.639,1.047
345.669,1.058
345.699,1.036
345.729,1.043
345.759,1.055
345.789,1.055
345.819,1.052
345.849,1.049
345.879,1.064
345.909,1.055
345.939,1.072
345.969,1.089
345.999,1.090
346.029,1.105
346.059,1.103
346.089,1.085
346.119,1.073
346.149,1.093
346.179,1.099
346.209,1.096
346.239,1.099
346.269,1.096
346.299,1.082
346.329,1.074
346.359,1.084
346.389,1.087
346.419,1.080
346.449,1.069
346.479,1.076
346.509,1.077
346.539,1.053
346.569,1.046
346.599,1.061
346.629,1.062
346.659,1.061
346.689,1.070
346.719,1.084
346.749,1.070
346.779,1.069
346.809,1.064
346.839,1.063
346.869,1.064
346.899,1.067
346.929,1.062
346.959,1.063
346.989,1.072
347.019,1.067
347.049,1.062
347.079,1.062
347.109,1.074
347.139,1.071
347.169,1.070
347.199,1.070
347.229,1.070
347.259,1.064
347.289,1.072
347.319,1.079
347.349,1.075
347.379,1.079
347.409,1.084
347.439,1.074
347.469,1.069
347.499,1.070
347.529,1.076
347.559,1.072
347.589,1.068
347.619,1.076
347.649,1.074
347.679,1.070
347.709,1.073
347.739,1.071
347.769,1.071
347.799,1.066
347.829,1.070
347.859,1.073
347.889,1.072
347.919,1.066
347.949,1.074
347.979,1.079
348.009,1.080
348.039,1.074
348.069,1.079
348.099,1.074
348.129,1.071
348.159,1.062
348.189,1.071
348.219,1.074
348.249,1.071
348.279,1.069
348.309,1.070
348.339,1.075
348.369,1.069
348.399,1.069
348.429,1.073
348.459,1.067
348.489,1.070
348.519,1.067
348.549,1.076
348.579,1.068
348.609,1.069
348.639,1.070
348.669,1.073
348.699,1.071
348.729,1.073
348.759,1.070
348.789,1.073
348.819,1.074
348.849,1.074
348.879,1.073
348.909,1.077
348.939,1.070
348.969,1.077
348.999,1.071
349.029,1.070
349.059,1.070
349.089,1.072
349.119,1.075
349.149,1.076
349.179,1.072
349.209,1.066
349.239,1.069
349.269,1.078
349.299,1.075
349.329,1.073
349.359,1.077
349.389,1.073
349.419,1.069
349.449,1.070
349.479,1.069
349.509,1.075
349.539,1.072
349.569,1.076
349.599,1.074
349.629,1.075
349.659,1.074
349.689,1.067
349.719,1.068
349.749,1.081
349.779,1.075
349.809,1.069
349.839,1.069
349.869,1.073
349.899,1.073
349.929,1.072
349.959,1.074
349.989,1.074
350.019,1.070
350.049,1.074
350.079,1.077
350.109,1.068
350.139,1.071
350.169,1.075
350.199,1.074
350.229,1.069
350.259,1.069
350.289,1.069
350.319,1.073
350.349,1.078
350.379,1.077
350.409,1.070
350.439,1.074
350.469,1.076
350.499,1.075
350.529,1.081
350.559,1.076
350.589,1.067
350.619,1.067
350.649,1.078
350.679,1.074
350.709,1.072
350.739,1.070
350.769,1.070
350.799,1.076
350.829,1.073
350.859,1.065
350.889,1.069
350.919,1.078
350.949,1.077
350.979,1.071
351.009,1.070
351.039,1.062
351.069,1.068
351.099,1.077
351.129,1.077
351.159,1.072
351.189,1.074
351.219,1.070
351.249,1.063
351.279,1.074
351.309,1.074
351.339,1.077
351.369,1.075
351.399,1.074
351.429,1.072
351.459,1.078
351.489,1.074
351.519,1.072
351.549,1.076
351.579,1.076
351.609,1.070
351.639,1.074
351.669,1.075
351.699,1.071
351.729,1.073
351.759,1.069
351.789,1.069
351.819,1.076
351.849,1.081
351.879,1.068
351.909,1.068
351.939,1.076
351.969,1.077
351.999,1.075
352.029,1.076
352.059,1.074
352.089,1.072
352.119,1.074
352.149,1.072
352.179,1.076
352.209,1.073
352.239,1.065
352.269,1.063
352.299,1.084
352.329,1.082
352.359,1.075
352.389,1.068
352.419,1.066
352.449,1.072
352.479,1.076
352.509,1.077
352.539,1.071
352.569,1.077
352.599,1.069
352.629,1.071
352.659,1.077
352.689,1.075
352.719,1.074
352.749,1.079
352.779,1.071
352.809,1.067
352.839,1.076
352.869,1.074
352.899,1.069
352.929,1.067
352.959,1.074
352.989,1.072
353.019,1.073
353.049,1.073
353.079,1.066
353.109,1.074
353.139,1.075
353.169,1.073
353.199,1.080
353.229,1.070
353.259,1.063
353.289,1.074
353.319,1.078
353.349,1.075
353.379,1.072
353.409,1.073
353.439,1.071
353.469,1.079
353.499,1.081
353.529,1.070
353.559,1.064
353.589,1.068
353.619,1.071
353.649,1.075
353.679,1.073
353.709,1.066
353.739,1.073
353.769,1.074
353.799,1.071
353.829,1.066
353.859,1.068
353.889,1.079
353.919,1.076
353.949,1.073
353.979,1.074
354.009,1.067
354.039,1.072
354.069,1.073
354.099,1.069
354.129,1.075
354.159,1.073
354.189,1.066
354.219,1.070
354.249,1.070
354.279,1.078
354.309,1.086
354.339,1.082
354.369,1.068
354.399,1.065
354.429,1.077
354.459,1.077
354.489,1.073
354.519,1.068
354.549,1.072
354.579,1.070
354.609,1.076
354.639,1.071
354.669,1.076
354.699,1.074
354.729,1.081
354.759,1.075
354.789,1.071
354.819,1.074
354.849,1.074
354.879,1.073
354.909,1.073
354.939,1.070
354.969,1.070
354.999,1.071
355.029,1.076
355.059,1.079
355.089,1.071
355.119,1.081
355.149,1.073
355.179,1.079
355.209,1.080
355.239,1.075
355.269,1.080
355.299,1.073
355.329,1.074
355.359,1.079
355.389,1.075
355.419,1.069
355.449,1.064
355.479,1.066
355.509,1.070
355.539,1.070
355.569,1.065
355.599,1.070
355.629,1.070
355.659,1.071
355.689,1.068
355.719,1.074
355.749,1.076
355.779,1.071
355.809,1.081
355.839,1.075
355.869,1.067
355.899,1.074
355.929,1.074
355.959,1.072
355.989,1.076
356.019,1.075
356.049,1.077
356.079,1.071
356.109,1.069
356.139,1.072
356.169,1.074
356.199,1.070
356.229,1.075
356.259,1.079
356.289,1.079
356.319,1.075
356.349,1.071
356.379,1.070
356.409,1.075
356.439,1.072
356.469,1.068
356.499,1.078
356.529,1.078
356.559,1.072
356.589,1.076
356.619,1.072
356.649,1.075
356.679,1.074
356.709,1.075
356.739,1.073
356.769,1.077
356.799,1.074
356.829,1.067
356.859,1.071
356.889,1.080
356.919,1.078
356.949,1.073
356.979,1.069
357.009,1.073
357.039,1.073
357.069,1.072
357.099,1.072
357.129,1.077
357.159,1.073
357.189,1.074
357.219,1.073
357.249,1.076
357.279,1.070
357.309,1.071
357.339,1.073
357.369,1.069
357.399,1.074
357.429,1.072
357.459,1.074
357.489,1.074
357.519,1.074
357.549,1.074
357.579,1.077
357.609,1.074
357.639,1.080
357.669,1.075
357.699,1.070
357.729,1.073
357.759,1.073
357.789,1.078
357.819,1.075
357.849,1.068
357.879,1.065
357.909,1.076
357.939,1.075
357.969,1.076
357.999,1.069
358.029,1.070
358.059,1.066
358.089,1.076
358.119,1.081
358.149,1.077
358.179,1.072
358.209,1.075
358.239,1.082
358.269,1.076
358.299,1.071
358.329,1.075
358.359,1.073
358.389,1.072
358.419,1.077
358.449,1.078
358.479,1.070
358.509,1.077
358.539,1.076
358.569,1.079
358.599,1.064
358.629,1.065
358.659,1.078
358.689,1.077
358.719,1.074
358.749,1.067
358.779,1.060
358.809,1.070
358.839,1.086
358.869,1.085
358.899,1.077
358.929,1.070
358.959,1.076
358.989,1.074
359.019,1.069
359.049,1.076
359.079,1.072
359.109,1.065
359.139,1.082
359.169,1.078
359.199,1.080
359.229,1.075
359.259,1.069
359.289,1.074
359.319,1.077
359.349,1.077
359.379,1.069
359.409,1.078
359.439,1.070
359.469,1.068
359.499,1.075
359.529,1.074
359.559,1.066
359.589,1.075
359.619,1.068
359.649,1.075
359.679,1.078
359.709,1.076
359.739,1.077
359.769,1.070
359.799,1.074
359.829,1.074
359.859,1.071
359.889,1.081
359.919,1.076
359.949,1.075
359.979,1.081
360.009,1.093
360.039,1.093
360.069,1.113
360.099,1.090
360.129,1.087
360.159,1.104
360.189,1.091
360.219,1.105
360.249,1.094
360.279,1.084
360.309,1.097
360.339,1.090
360.369,1.095
360.399,1.105
360.429,1.092
360.459,1.091
360.489,1.086
360.519,1.061
360.549,1.054
360.579,1.050
360.609,1.036
360.639,1.026
360.669,1.029
360.699,1.030
360.729,1.031
360.759,1.031
360.789,1.041
360.819,1.048
360.849,1.049
360.879,1.048
360.909,1.063
360.939,1.056
360.969,1.067
360.999,1.067
361.029,1.068
361.059,1.069
361.089,1.078
361.119,1.084
361.149,1.086
361.179,1.090
361.209,1.096
361.239,1.092
361.269,1.096
361.299,1.095
361.329,1.094
361.359,1.093
361.389,1.097
361.419,1.103
361.449,1.089
361.479,1.085
361.509,1.081
361.539,1.080
361.569,1.082
361.599,1.084
361.629,1.088
361.659,1.078
361.689,1.080
361.719,1.079
361.749,1.083
361.779,1.087
361.809,1.088
361.839,1.096
361.869,1.094
361.899,1.088
361.929,1.088
361.959,1.085
361.989,1.088
362.019,1.089
362.049,1.089
362.079,1.092
362.109,1.088
362.139,1.084
362.169,1.094
362.199,1.090
362.229,1.085
362.259,1.080
362.289,1.084
362.319,1.092
362.349,1.097
362.379,1.089
362.409,1.084
362.439,1.092
362.469,1.088
362.499,1.086
362.529,1.086
362.559,1.080
362.589,1.077
362.619,1.079
362.649,1.085
362.679,1.094
362.709,1.084
362.739,1.089
362.769,1.093
362.799,1.093
362.829,1.091
362.859,1.096
362.889,1.092
362.919,1.082
362.949,1.081
362.979,1.090
363.009,1.082
363.039,1.082
363.069,1.086
363.099,1.093
363.129,1.088
363.159,1.090
363.189,1.091
363.219,1.088
363.249,1.083
363.279,1.083
363.309,1.082
363.339,1.082
363.369,1.081
363.399,1.092
363.429,1.084
363.459,1.084
363.489,1.091
