df_hash,22ZHK4.2N6TLG
338.758,1.093
338.788,1.093
338.818,1.094
338.848,1.095
338.878,1.094
338.908,1.090
338.938,1.092
338.968,1.094
338.998,1.090
339.028,1.090
339.058,1.092
339.088,1.098
339.118,1.097
339.148,1.096
339.178,1.096
339.208,1.090
339.238,1.087
339.268,1.093
339.298,1.097
339.328,1.097
339.358,1.098
339.388,1.100
339.418,1.096
339.448,1.091
339.478,1.097
339.508,1.090
339.538,1.088
339.568,1.088
339.598,1.089
339.628,1.089
339.658,1.093
339.688,1.092
339.718,1.095
339.748,1.101
339.778,1.092
339.808,1.087
339.838,1.087
339.868,1.089
339.898,1.096
339.928,1.100
339.958,1.096
339.988,1.097
340.018,1.094
340.048,1.097
340.078,1.100
340.108,1.092
340.138,1.094
340.168,1.090
340.198,1.089
340.228,1.091
340.258,1.093
340.288,1.090
340.318,1.093
340.348,1.094
340.378,1.091
340.408,1.092
340.438,1.091
340.468,1.089
340.498,1.093
340.528,1.096
340.558,1.096
340.588,1.097
340.618,1.094
340.648,1.093
340.678,1.095
340.708,1.092
340.738,1.091
340.768,1.093
340.798,1.098
340.828,1.092
340.858,1.094
340.888,1.092
340.918,1.087
340.948,1.088
340.978,1.089
341.008,1.098
341.038,1.098
341.068,1.098
341.098,1.094
341.128,1.092
341.158,1.090
341.188,1.091
341.218,1.094
341.248,1.092
341.278,1.096
341.308,1.094
341.338,1.089
341.368,1.092
341.398,1.095
341.428,1.095
341.458,1.095
341.488,1.095
341.518,1.087
341.548,1.091
341.578,1.095
341.608,1.095
341.638,1.098
341.668,1.099
341.698,1.095
341.728,1.092
341.758,1.092
341.788,1.093
341.818,1.090
341.848,1.093
341.878,1.097
341.908,1.096
341.938,1.097
341.968,1.095
341.998,1.091
342.028,1.091
342.058,1.095
342.088,1.094
342.118,1.095
342.148,1.088
342.178,1.089
342.208,1.088
342.238,1.095
342.268,1.096
342.298,1.101
342.328,1.095
342.358,1.095
342.388,1.090
342.418,1.088
342.448,1.090
342.478,1.095
342.508,1.099
342.538,1.099
342.568,1.092
342.598,1.092
342.628,1.091
342.658,1.095
342.688,1.090
342.718,1.096
342.748,1.095
342.778,1.098
342.808,1.088
342.838,1.091
342.868,1.088
342.898,1.091
342.928,1.102
342.958,1.103
342.988,1.092
343.018,1.099
343.048,1.100
343.078,1.095
343.108,1.099
343.138,1.095
343.168,1.099
343.198,1.091
343.228,1.099
343.258,1.095
343.288,1.090
343.318,1.086
343.348,1.083
343.378,1.082
343.408,1.078
343.438,1.081
343.468,1.081
343.498,1.101
343.528,1.095
343.558,1.098
343.588,1.097
343.618,1.085
343.648,1.089
343.678,1.085
343.708,1.081
343.738,1.081
343.768,1.073
343.798,1.069
343.828,1.065
343.858,1.066
343.888,1.063
343.918,1.067
343.948,1.062
343.978,1.073
344.008,1.077
344.038,1.081
344.068,1.070
344.098,1.077
344.128,1.070
344.158,1.082
344.188,1.077
344.218,1.087
344.248,1.088
344.278,1.086
344.308,1.099
344.338,1.089
344.368,1.085
344.398,1.083
344.428,1.091
344.458,1.099
344.488,1.096
344.518,1.100
344.548,1.086
344.578,1.075
344.608,1.076
344.638,1.073
344.668,1.078
344.698,1.075
344.728,1.075
344.758,1.074
344.788,1.077
344.818,1.075
344.848,1.088
344.878,1.084
344.908,1.090
344.938,1.089
344.968,1.087
344.998,1.088
345.028,1.087
345.058,1.078
345.088,1.078
345.118,1.075
345.148,1.079
345.178,1.081
345.208,1.081
345.238,1.081
345.268,1.078
345.298,1.082
345.328,1.080
345.358,1.079
345.388,1.079
345.418,1.081
345.448,1.083
345.478,1.084
345.508,1.084
345.538,1.082
345.568,1.084
345.598,1.080
345.628,1.082
345.658,1.085
345.688,1.082
345.718,1.086
345.748,1.080
345.778,1.081
345.808,1.081
345.838,1.085
345.868,1.083
345.898,1.077
345.928,1.079
345.958,1.079
345.988,1.081
346.018,1.081
346.048,1.083
346.078,1.080
346.108,1.081
346.138,1.084
346.168,1.085
346.198,1.080
346.228,1.082
346.258,1.081
346.288,1.081
346.318,1.083
346.348,1.079
346.378,1.078
346.408,1.083
346.438,1.084
346.468,1.081
346.498,1.080
346.528,1.082
346.558,1.084
346.588,1.077
346.618,1.083
346.648,1.083
346.678,1.083
346.708,1.079
346.738,1.082
346.768,1.084
346.798,1.082
346.828,1.081
346.858,1.080
346.888,1.083
346.918,1.083
346.948,1.080
346.978,1.082
347.008,1.083
347.038,1.084
347.068,1.081
347.098,1.083
347.128,1.083
347.158,1.078
347.188,1.078
347.218,1.082
347.248,1.085
347.278,1.080
347.308,1.081
347.338,1.086
347.368,1.083
347.398,1.083
347.428,1.085
347.458,1.085
347.488,1.085
347.518,1.085
347.548,1.086
347.578,1.082
347.608,1.082
347.638,1.080
347.668,1.084
347.698,1.086
347.728,1.083
347.758,1.081
347.788,1.079
347.818,1.084
347.848,1.085
347.878,1.080
347.908,1.080
347.938,1.085
347.968,1.084
347.998,1.084
348.028,1.087
348.058,1.085
348.088,1.083
348.118,1.078
348.148,1.079
348.178,1.080
348.208,1.078
348.238,1.081
348.268,1.081
348.298,1.086
348.328,1.088
348.358,1.079
348.388,1.087
348.418,1.085
348.448,1.083
348.478,1.081
348.508,1.075
348.538,1.075
348.568,1.079
348.598,1.082
348.628,1.086
348.658,1.088
348.688,1.088
348.718,1.084
348.748,1.085
348.778,1.087
348.808,1.087
348.838,1.080
348.868,1.079
348.898,1.075
348.928,1.071
348.958,1.084
348.988,1.082
349.018,1.081
349.048,1.083
349.078,1.080
349.108,1.083
349.138,1.083
349.168,1.087
349.198,1.081
349.228,1.079
349.258,1.079
349.288,1.078
349.318,1.078
349.348,1.080
349.378,1.084
349.408,1.087
349.438,1.090
349.468,1.085
349.498,1.086
349.528,1.088
349.558,1.087
349.588,1.084
349.618,1.081
349.648,1.077
349.678,1.080
349.708,1.086
349.738,1.082
349.768,1.086
349.798,1.083
349.828,1.086
349.858,1.082
349.888,1.081
349.918,1.080
349.948,1.083
349.978,1.080
350.008,1.081
350.038,1.082
350.068,1.086
350.098,1.091
350.128,1.082
350.158,1.086
350.188,1.083
350.218,1.085
350.248,1.082
350.278,1.083
350.308,1.089
350.338,1.087
350.368,1.083
350.398,1.080
350.428,1.079
350.458,1.088
350.488,1.086
350.518,1.086
350.548,1.086
350.578,1.079
350.608,1.083
350.638,1.082
350.668,1.088
350.698,1.081
350.728,1.082
350.758,1.087
350.788,1.083
350.818,1.086
350.848,1.080
350.878,1.081
350.908,1.085
350.938,1.083
350.968,1.085
350.998,1.088
351.028,1.087
351.058,1.085
351.088,1.081
351.118,1.086
351.148,1.085
351.178,1.083
351.208,1.081
351.238,1.084
351.268,1.081
351.298,1.083
351.328,1.086
351.358,1.084
351.388,1.086
351.418,1.086
351.448,1.086
351.478,1.081
351.508,1.088
351.538,1.088
351.568,1.085
351.598,1.084
351.628,1.087
351.658,1.083
351.688,1.085
351.718,1.085
351.748,1.083
351.778,1.089
351.808,1.088
351.838,1.079
351.868,1.086
351.898,1.084
351.928,1.085
351.958,1.088
351.988,1.086
352.018,1.084
352.048,1.084
352.078,1.084
352.108,1.084
352.138,1.084
352.168,1.079
352.198,1.087
352.228,1.089
352.258,1.084
352.288,1.085
352.318,1.088
352.348,1.082
352.378,1.083
352.408,1.082
352.438,1.085
352.468,1.081
352.498,1.084
352.528,1.084
352.558,1.087
352.588,1.085
352.618,1.085
352.648,1.091
352.678,1.088
352.708,1.088
352.738,1.082
352.768,1.084
352.798,1.082
352.828,1.084
352.858,1.087
352.888,1.083
352.918,1.084
352.948,1.083
352.978,1.084
353.008,1.089
353.038,1.090
353.068,1.087
353.098,1.084
353.128,1.084
353.158,1.086
353.188,1.082
353.218,1.086
353.248,1.087
353.278,1.078
353.308,1.081
353.338,1.084
353.368,1.085
353.398,1.083
353.428,1.084
353.458,1.088
353.488,1.086
353.518,1.085
353.548,1.087
353.578,1.082
353.608,1.088
353.638,1.083
353.668,1.085
353.698,1.089
353.728,1.086
353.758,1.084
353.788,1.086
353.818,1.079
353.848,1.086
353.878,1.087
353.908,1.083
353.938,1.089
353.968,1.090
353.998,1.090
354.028,1.088
354.058,1.084
354.088,1.085
354.118,1.090
354.148,1.086
354.178,1.085
354.208,1.083
354.238,1.088
354.268,1.086
354.298,1.087
354.328,1.089
354.358,1.085
354.388,1.082
354.418,1.089
354.448,1.089
354.478,1.086
354.508,1.083
354.538,1.087
354.568,1.089
354.598,1.084
354.628,1.084
354.658,1.088
354.688,1.088
354.718,1.086
354.748,1.087
354.778,1.091
354.808,1.089
354.838,1.090
354.868,1.091
354.898,1.083
354.928,1.088
354.958,1.088
354.988,1.096
355.018,1.084
355.048,1.088
355.078,1.086
355.108,1.091
355.138,1.083
355.168,1.084
355.198,1.082
355.228,1.085
355.258,1.077
355.288,1.076
355.318,1.080
355.348,1.082
355.378,1.083
355.408,1.081
355.438,1.086
355.468,1.093
355.498,1.093
355.528,1.090
355.558,1.088
355.588,1.092
355.618,1.093
355.648,1.091
355.678,1.083
355.708,1.090
355.738,1.095
355.768,1.083
355.798,1.087
355.828,1.091
355.858,1.092
355.888,1.072
355.918,1.073
355.948,1.073
355.978,1.070
356.008,1.062
356.038,1.071
356.068,1.075
356.098,1.082
356.128,1.087
356.158,1.085
356.188,1.084
356.218,1.078
356.248,1.085
356.278,1.081
356.308,1.081
356.338,1.077
356.368,1.084
356.398,1.082
356.428,1.083
356.458,1.087
356.488,1.085
356.518,1.081
356.548,1.088
356.578,1.083
356.608,1.082
356.638,1.086
356.668,1.086
356.698,1.081
356.728,1.081
356.758,1.081
356.788,1.090
356.818,1.090
356.848,1.088
356.878,1.094
356.908,1.088
356.938,1.085
356.968,1.086
356.998,1.086
357.028,1.086
357.058,1.084
357.088,1.088
357.118,1.084
357.148,1.085
357.178,1.083
357.208,1.081
357.238,1.082
357.268,1.084
357.298,1.083
357.328,1.085
357.358,1.089
357.388,1.089
357.418,1.086
357.448,1.087
357.478,1.085
357.508,1.083
357.538,1.086
357.568,1.088
357.598,1.087
357.628,1.088
357.658,1.085
357.688,1.087
357.718,1.085
357.748,1.080
357.778,1.080
357.808,1.094
357.838,1.089
357.868,1.088
357.898,1.090
357.928,1.090
357.958,1.088
357.988,1.086
358.018,1.086
358.048,1.080
358.078,1.085
358.108,1.089
358.138,1.087
358.168,1.090
358.198,1.088
358.228,1.087
358.258,1.086
358.288,1.085
358.318,1.079
358.348,1.086
358.378,1.087
358.408,1.088
358.438,1.089
358.468,1.084
358.498,1.081
358.528,1.090
358.558,1.092
358.588,1.089
358.618,1.090
358.648,1.087
358.678,1.086
358.708,1.086
358.738,1.084
358.768,1.085
358.798,1.082
358.828,1.090
358.858,1.088
358.888,1.084
358.918,1.084
358.948,1.082
358.978,1.080
359.008,1.084
359.038,1.092
359.068,1.089
359.098,1.091
359.128,1.085
359.158,1.088
359.188,1.083
359.218,1.081
359.248,1.082
359.278,1.089
359.308,1.090
359.338,1.090
359.368,1.091
359.398,1.091
359.428,1.093
359.458,1.092
359.488,1.088
359.518,1.080
359.548,1.086
359.578,1.087
359.608,1.091
359.638,1.090
359.668,1.084
359.698,1.088
359.728,1.085
359.758,1.082
359.788,1.081
359.818,1.078
359.848,1.091
359.878,1.088
359.908,1.091
359.938,1.089
359.968,1.088
359.998,1.085
360.028,1.081
360.058,1.085
360.088,1.088
360.118,1.092
360.148,1.093
360.178,1.089
360.208,1.082
360.238,1.081
360.268,1.083
360.298,1.083
360.328,1.093
360.358,1.097
360.388,1.089
360.418,1.091
360.448,1.088
360.478,1.082
360.508,1.081
360.538,1.082
360.568,1.086
360.598,1.091
360.628,1.085
360.658,1.088
360.688,1.092
360.718,1.094
360.748,1.090
360.778,1.085
360.808,1.083
360.838,1.078
360.868,1.090
360.898,1.094
360.928,1.092
360.958,1.095
360.988,1.091
361.018,1.089
361.048,1.088
361.078,1.086
361.108,1.087
361.138,1.087
361.168,1.084
361.198,1.085
361.228,1.086
361.258,1.081
361.288,1.090
361.318,1.089
361.348,1.087
361.378,1.088
361.408,1.088
361.438,1.086
361.468,1.089
361.498,1.090
361.528,1.086
361.558,1.089
361.588,1.085
361.618,1.087
361.648,1.086
361.678,1.089
361.708,1.092
361.738,1.090
361.768,1.084
361.798,1.085
361.828,1.086
361.858,1.081
361.888,1.082
361.918,1.083
361.948,1.086
361.978,1.090
362.008,1.087
362.038,1.090
362.068,1.087
362.098,1.084
362.128,1.086
362.158,1.085
362.188,1.087
362.218,1.092
362.248,1.089
362.278,1.088
362.308,1.086
362.338,1.084
362.368,1.086
362.398,1.089
362.428,1.087
362.458,1.087
362.488,1.090
362.518,1.088
362.548,1.092
362.578,1.089
362.608,1.089
362.638,1.087
362.668,1.085
362.698,1.090
362.728,1.086
362.758,1.090
362.788,1.093
362.818,1.088
362.848,1.091
362.878,1.092
362.908,1.086
362.938,1.088
362.968,1.085
362.998,1.092
363.028,1.091
363.058,1.090
363.088,1.093
363.118,1.091
363.148,1.088
363.178,1.086
363.208,1.084
363.238,1.087
363.268,1.090
363.298,1.091
363.328,1.092
363.358,1.090
363.388,1.087
363.418,1.084
363.448,1.087
363.478,1.080
363.508,1.084
363.538,1.086
363.568,1.088
363.598,1.087
363.628,1.088
363.658,1.088
363.688,1.088
363.718,1.087
363.748,1.085
363.778,1.093
363.808,1.093
363.838,1.091
363.868,1.091
363.898,1.090
363.928,1.092
363.958,1.092
363.988,1.089
364.018,1.088
364.048,1.087
364.078,1.088
364.108,1.091
364.138,1.093
364.168,1.088
364.198,1.089
364.228,1.088
364.258,1.087
364.288,1.086
364.318,1.089
364.348,1.089
364.378,1.084
364.408,1.088
364.438,1.087
364.468,1.089
364.498,1.090
364.528,1.090
364.558,1.087
364.588,1.089
364.618,1.090
364.648,1.086
364.678,1.089
364.708,1.088
364.738,1.092
364.768,1.089
364.798,1.086
364.828,1.081
364.858,1.089
364.888,1.088
364.918,1.090
364.948,1.090
364.978,1.089
365.008,1.088
365.038,1.092
365.068,1.089
365.098,1.088
365.128,1.084
365.158,1.084
365.188,1.091
365.218,1.091
365.248,1.090
365.278,1.087
365.308,1.091
365.338,1.087
365.368,1.092
365.398,1.090
365.428,1.088
365.458,1.088
365.488,1.088
365.518,1.087
365.548,1.091
365.578,1.094
365.608,1.089
365.638,1.088
365.668,1.087
365.698,1.092
365.728,1.091
365.758,1.093
365.788,1.094
365.818,1.102
365.848,1.094
365.878,1.088
365.908,1.093
365.938,1.094
365.968,1.093
365.998,1.094
366.028,1.094
366.058,1.099
366.088,1.104
366.118,1.111
366.148,1.100
366.178,1.092
366.208,1.085
366.238,1.078
366.268,1.087
366.298,1.088
366.328,1.090
366.358,1.096
366.388,1.098
366.418,1.101
366.448,1.100
366.478,1.089
366.508,1.095
366.538,1.096
366.568,1.083
366.598,1.077
366.628,1.062
366.658,1.062
366.688,1.051
366.718,1.063
366.748,1.062
366.778,1.080
366.808,1.085
366.838,1.091
366.868,1.082
366.898,1.076
366.928,1.072
366.958,1.054
366.988,1.050
367.018,1.052
367.048,1.054
367.078,1.055
367.108,1.059
367.138,1.059
367.168,1.056
367.198,1.064
367.228,1.078
367.258,1.084
367.288,1.088
367.318,1.100
367.348,1.096
367.378,1.092
367.408,1.093
367.438,1.088
367.468,1.079
367.498,1.092
367.528,1.088
367.558,1.086
367.588,1.085
367.618,1.089
367.648,1.094
367.678,1.099
367.708,1.097
367.738,1.091
367.768,1.088
367.798,1.087
367.828,1.087
367.858,1.085
367.888,1.087
367.918,1.091
367.948,1.082
367.978,1.079
368.008,1.079
368.038,1.081
368.068,1.082
368.098,1.083
368.128,1.080
368.158,1.077
368.188,1.081
368.218,1.084
368.248,1.087
368.278,1.084
368.308,1.086
368.338,1.083
368.368,1.084
368.398,1.081
368.428,1.086
368.458,1.084
368.488,1.085
368.518,1.089
368.548,1.085
368.578,1.084
368.608,1.087
368.638,1.088
368.668,1.085
368.698,1.086
368.728,1.087
368.758,1.086
368.788,1.086
368.818,1.083
368.848,1.083
368.878,1.084
368.908,1.084
368.938,1.082
368.968,1.087
368.998,1.090
369.028,1.083
369.058,1.083
369.088,1.083
369.118,1.085
369.148,1.081
369.178,1.087
369.208,1.088
369.238,1.085
369.268,1.087
369.298,1.087
369.328,1.083
369.358,1.084
369.388,1.089
369.418,1.086
369.448,1.086
369.478,1.088
369.508,1.094
369.538,1.090
369.568,1.090
369.598,1.089
369.628,1.083
369.658,1.084
369.688,1.086
369.718,1.086
369.748,1.080
369.778,1.086
369.808,1.086
369.838,1.087
369.868,1.082
369.898,1.087
369.928,1.084
369.958,1.082
369.988,1.087
370.018,1.090
370.048,1.084
370.078,1.085
370.108,1.082
370.138,1.083
370.168,1.080
370.198,1.083
370.228,1.078
370.258,1.085
370.288,1.092
370.318,1.089
370.348,1.088
370.378,1.087
370.408,1.084
370.438,1.081
370.468,1.083
370.498,1.085
370.528,1.089
370.558,1.092
370.588,1.091
370.618,1.090
370.648,1.089
370.678,1.089
370.708,1.085
370.738,1.082
370.768,1.083
370.798,1.079
370.828,1.079
370.858,1.079
370.888,1.086
370.918,1.093
370.948,1.091
370.978,1.090
371.008,1.088
371.038,1.086
371.068,1.084
371.098,1.086
371.128,1.084
371.158,1.085
371.188,1.085
371.218,1.086
371.248,1.089
371.278,1.083
371.308,1.083
371.338,1.086
371.368,1.084
371.398,1.084
371.428,1.086
371.458,1.093
371.488,1.084
371.518,1.085
371.548,1.085
371.578,1.084
371.608,1.083
371.638,1.083
371.668,1.083
371.698,1.086
371.728,1.085
371.758,1.090
371.788,1.084
371.818,1.086
371.848,1.092
371.878,1.091
371.908,1.088
371.938,1.085
371.968,1.086
371.998,1.086
372.028,1.086
372.058,1.090
372.088,1.089
372.118,1.087
372.148,1.087
372.178,1.088
372.208,1.088
372.238,1.084
372.268,1.083
372.298,1.084
372.328,1.090
372.358,1.093
372.388,1.089
372.418,1.085
372.448,1.083
372.478,1.085
372.508,1.087
372.538,1.088
372.568,1.089
372.598,1.092
372.628,1.085
372.658,1.084
372.688,1.084
372.718,1.085
372.748,1.089
372.778,1.088
372.808,1.088
372.838,1.083
372.868,1.090
372.898,1.090
372.928,1.085
372.958,1.088
372.988,1.083
373.018,1.088
373.048,1.081
373.078,1.085
373.108,1.081
373.138,1.084
373.168,1.087
373.198,1.087
373.228,1.085
373.258,1.087
373.288,1.088
373.318,1.093
373.348,1.093
373.378,1.088
373.408,1.084
373.438,1.083
373.468,1.084
373.498,1.087
373.528,1.093
373.558,1.095
373.588,1.092
373.618,1.082
373.648,1.086
373.678,1.086
373.708,1.085
373.738,1.091
373.768,1.091
373.798,1.088
373.828,1.084
373.858,1.083
373.888,1.088
373.918,1.086
373.948,1.086
373.978,1.088
374.008,1.086
374.038,1.087
374.068,1.084
374.098,1.090
374.128,1.089
374.158,1.086
374.188,1.085
374.218,1.086
374.248,1.085
374.278,1.088
374.308,1.091
374.338,1.087
374.368,1.086
374.398,1.090
374.428,1.087
374.458,1.082
374.488,1.083
374.518,1.086
374.548,1.087
374.578,1.091
374.608,1.086
374.638,1.086
374.668,1.082
374.698,1.083
374.728,1.088
374.758,1.088
374.788,1.086
374.818,1.085
374.848,1.083
374.878,1.081
374.908,1.089
374.938,1.092
374.968,1.092
374.998,1.097
375.028,1.100
375.058,1.090
375.088,1.089
375.118,1.090
375.148,1.086
375.178,1.086
375.208,1.085
375.238,1.082
375.268,1.079
375.298,1.086
375.328,1.085
375.358,1.086
375.388,1.087
375.418,1.087
375.448,1.093
375.478,1.090
375.508,1.089
375.538,1.087
375.568,1.088
375.598,1.086
375.628,1.086
375.658,1.085
375.688,1.084
375.718,1.085
375.748,1.086
375.778,1.084
375.808,1.087
375.838,1.085
375.868,1.090
375.898,1.090
375.928,1.094
375.958,1.088
375.988,1.085
376.018,1.084
376.048,1.088
376.078,1.090
376.108,1.087
376.138,1.085
376.168,1.087
376.198,1.086
376.228,1.084
376.258,1.085
376.288,1.088
376.318,1.087
376.348,1.091
376.378,1.088
376.408,1.087
376.438,1.085
376.468,1.085
376.498,1.084
376.528,1.086
376.558,1.092
376.588,1.089
376.618,1.089
376.648,1.087
376.678,1.088
376.708,1.088
376.738,1.087
376.768,1.090
376.798,1.089
376.828,1.085
376.858,1.085
376.888,1.092
376.918,1.094
376.948,1.091
376.978,1.085
377.008,1.081
377.038,1.085
377.068,1.089
377.098,1.090
377.128,1.089
377.158,1.092
377.188,1.090
377.218,1.085
377.248,1.085
377.278,1.085
377.308,1.084
377.338,1.084
377.368,1.090
377.398,1.088
377.428,1.090
377.458,1.088
377.488,1.085
377.518,1.088
377.548,1.088
377.578,1.082
377.608,1.081
377.638,1.082
377.668,1.084
377.698,1.088
377.728,1.089
377.758,1.094
377.788,1.091
377.818,1.088
377.848,1.083
377.878,1.085
377.908,1.090
377.938,1.089
377.968,1.089
377.998,1.094
378.028,1.093
378.058,1.088
378.088,1.085
378.118,1.087
378.148,1.087
378.178,1.087
378.208,1.087
378.238,1.091
378.268,1.090
378.298,1.095
378.328,1.088
378.358,1.086
378.388,1.086
378.418,1.089
378.448,1.088
378.478,1.086
378.508,1.090
378.538,1.086
378.568,1.091
378.598,1.090
378.628,1.094
378.658,1.093
378.688,1.091
378.718,1.088
378.748,1.084
378.778,1.090
378.808,1.089
378.838,1.096
378.868,1.094
378.898,1.094
378.928,1.094
378.958,1.089
378.988,1.094
379.018,1.092
379.048,1.089
379.078,1.090
379.108,1.071
379.138,1.076
379.168,1.094
379.198,1.104
379.228,1.110
379.258,1.105
379.288,1.098
379.318,1.089
379.348,1.089
379.378,1.071
379.408,1.075
379.438,1.078
379.468,1.075
379.498,1.077
379.528,1.073
379.558,1.088
379.588,1.084
379.618,1.081
379.648,1.092
379.678,1.087
379.708,1.078
379.738,1.078
379.768,1.079
379.798,1.077
379.828,1.061
379.858,1.065
379.888,1.066
379.918,1.069
379.948,1.070
379.978,1.080
380.008,1.082
380.038,1.080
380.068,1.084
380.098,1.085
380.128,1.078
380.158,1.070
380.188,1.067
380.218,1.070
380.248,1.086
380.278,1.109
380.308,1.110
380.338,1.104
380.368,1.116
380.398,1.116
380.428,1.098
380.458,1.093
380.488,1.095
380.518,1.085
380.548,1.087
380.578,1.080
380.608,1.079
380.638,1.079
380.668,1.077
380.698,1.088
380.728,1.092
380.758,1.103
380.788,1.102
380.818,1.105
380.848,1.097
380.878,1.091
380.908,1.094
380.938,1.093
380.968,1.083
380.998,1.084
381.028,1.088
381.058,1.092
381.088,1.094
381.118,1.091
381.148,1.084
381.178,1.086
381.208,1.087
381.238,1.085
381.268,1.087
381.298,1.088
381.328,1.089
381.358,1.095
381.388,1.090
381.418,1.091
381.448,1.092
381.478,1.089
381.508,1.091
381.538,1.091
381.568,1.095
381.598,1.093
381.628,1.090
381.658,1.095
381.688,1.098
381.718,1.092
381.748,1.094
381.778,1.089
381.808,1.087
381.838,1.086
381.868,1.089
381.898,1.092
381.928,1.084
381.958,1.092
381.988,1.095
382.018,1.091
382.048,1.094
382.078,1.092
382.108,1.093
382.138,1.089
382.168,1.086
382.198,1.086
382.228,1.092
382.258,1.094
382.288,1.093
382.318,1.095
382.348,1.096
382.378,1.088
382.408,1.091
382.438,1.091
382.468,1.092
382.498,1.097
382.528,1.101
382.558,1.090
382.588,1.085
382.618,1.081
382.648,1.086
382.678,1.086
382.708,1.096
382.738,1.093
382.768,1.089
