df_hash,22ZHK4.KZN26T
177.126,1.023
177.156,1.022
177.186,1.025
177.216,1.022
177.246,1.027
177.276,1.020
177.306,1.019
177.336,1.026
177.366,1.023
177.396,1.021
177.426,1.021
177.456,1.021
177.486,1.024
177.516,1.026
177.546,1.022
177.576,1.020
177.606,1.023
177.636,1.030
177.666,1.021
177.696,1.022
177.726,1.023
177.756,1.021
177.786,1.024
177.816,1.022
177.846,1.023
177.876,1.021
177.906,1.021
177.936,1.025
177.966,1.024
177.996,1.025
178.026,1.020
178.056,1.019
178.086,1.026
178.116,1.026
178.146,1.023
178.176,1.020
178.206,1.022
178.236,1.022
178.266,1.022
178.296,1.027
178.326,1.023
178.356,1.019
178.386,1.028
178.416,1.023
178.446,1.021
178.476,1.022
178.506,1.024
178.536,1.026
178.566,1.023
178.596,1.029
178.626,1.021
178.656,1.025
178.686,1.023
178.716,1.022
178.746,1.023
178.776,1.023
178.806,1.023
178.836,1.024
178.866,1.021
178.896,1.020
178.926,1.025
178.956,1.028
178.986,1.021
179.016,1.021
179.046,1.020
179.076,1.021
179.106,1.025
179.136,1.029
179.166,1.022
179.196,1.020
179.226,1.027
179.256,1.023
179.286,1.021
179.316,1.021
179.346,1.023
179.376,1.025
179.406,1.025
179.436,1.025
179.466,1.027
179.496,1.020
179.526,1.024
179.556,1.025
179.586,1.023
179.616,1.022
179.646,1.021
179.676,1.024
179.706,1.023
179.736,1.022
179.766,1.025
179.796,1.025
179.826,1.021
179.856,1.022
179.886,1.021
179.916,1.024
179.946,1.025
179.976,1.021
180.006,1.018
180.036,1.019
180.066,1.035
180.096,1.020
180.126,1.018
180.156,1.023
180.186,1.023
180.216,1.024
180.246,1.026
180.276,1.024
180.306,1.025
180.336,1.024
180.366,1.027
180.396,1.023
180.426,1.026
180.456,1.025
180.486,1.019
180.516,1.021
180.546,1.025
180.576,1.028
180.606,1.021
180.636,1.021
180.666,1.026
180.696,1.024
180.726,1.024
180.756,1.023
180.786,1.021
180.816,1.024
180.846,1.029
180.876,1.021
180.906,1.018
180.936,1.026
180.966,1.024
180.996,1.023
181.026,1.025
181.056,1.023
181.086,1.021
181.116,1.023
181.146,1.023
181.176,1.027
181.206,1.022
181.236,1.024
181.266,1.025
181.296,1.026
181.326,1.019
181.356,1.022
181.386,1.030
181.416,1.025
181.446,1.023
181.476,1.022
181.506,1.023
181.536,1.023
181.566,1.023
181.596,1.025
181.626,1.024
181.656,1.021
181.686,1.028
181.716,1.022
181.746,1.023
181.776,1.021
181.806,1.025
181.836,1.024
181.866,1.026
181.896,1.023
181.926,1.024
181.956,1.024
181.986,1.023
182.016,1.026
182.046,1.022
182.076,1.022
182.106,1.023
182.136,1.025
182.166,1.023
182.196,1.019
182.226,1.028
182.256,1.029
182.286,1.021
182.316,1.019
182.346,1.022
182.376,1.024
182.406,1.025
182.436,1.030
182.466,1.022
182.496,1.015
182.526,1.027
182.556,1.026
182.586,1.020
182.616,1.021
182.646,1.023
182.676,1.022
182.706,1.025
182.736,1.027
182.766,1.023
182.796,1.023
182.826,1.021
182.856,1.022
182.886,1.021
182.916,1.020
182.946,1.025
182.976,1.022
183.006,1.029
183.036,1.026
183.066,1.022
183.096,1.021
183.126,1.023
183.156,1.023
183.186,1.024
183.216,1.023
183.246,1.026
183.276,1.019
183.306,1.025
183.336,1.024
183.366,1.017
183.396,1.021
183.426,1.023
183.456,1.026
183.486,1.022
183.516,1.024
183.546,1.024
183.576,1.021
183.606,1.023
183.636,1.024
183.666,1.021
183.696,1.018
183.726,1.021
183.756,1.026
183.786,1.023
183.816,1.021
183.846,1.023
183.876,1.020
183.906,1.028
183.936,1.027
183.966,1.023
183.996,1.022
184.026,1.018
184.056,1.032
184.086,1.022
184.116,1.019
184.146,1.023
184.176,1.021
184.206,1.024
184.236,1.024
184.266,1.022
184.296,1.021
184.326,1.027
184.356,1.023
184.386,1.025
184.416,1.028
184.446,1.019
184.476,1.019
184.506,1.030
184.536,1.026
184.566,1.021
184.596,1.022
184.626,1.021
184.656,1.023
184.686,1.021
184.716,1.025
184.746,1.023
184.776,1.019
184.806,1.030
184.836,1.026
184.866,1.016
184.896,1.023
184.926,1.022
184.956,1.023
184.986,1.025
185.016,1.024
185.046,1.022
185.076,1.024
185.106,1.021
185.136,1.022
185.166,1.025
185.196,1.026
185.226,1.021
185.256,1.021
185.286,1.028
185.316,1.029
185.346,1.024
185.376,1.024
185.406,1.023
185.436,1.021
185.466,1.022
185.496,1.026
185.526,1.020
185.556,1.017
185.586,1.027
185.616,1.023
185.646,1.019
185.676,1.021
185.706,1.025
185.736,1.026
185.766,1.021
185.796,1.023
185.826,1.024
185.856,1.022
185.886,1.021
185.916,1.022
185.946,1.022
185.976,1.022
186.006,1.023
186.036,1.022
186.066,1.028
186.096,1.026
186.126,1.021
186.156,1.019
186.186,1.021
186.216,1.024
186.246,1.025
186.276,1.027
186.306,1.022
186.336,1.017
186.366,1.029
186.396,1.021
186.426,1.021
186.456,1.024
186.486,1.023
186.516,1.026
186.546,1.023
186.576,1.022
186.606,1.022
186.636,1.023
186.666,1.023
186.696,1.021
186.726,1.021
186.756,1.019
186.786,1.022
186.816,1.026
186.846,1.023
186.876,1.024
186.906,1.022
186.936,1.021
186.966,1.025
186.996,1.024
187.026,1.023
187.056,1.015
187.086,1.031
187.116,1.028
187.146,1.021
187.176,1.023
187.206,1.023
187.236,1.021
187.266,1.023
187.296,1.022
187.326,1.021
187.356,1.021
187.386,1.023
187.416,1.026
187.446,1.027
187.476,1.028
187.506,1.019
187.536,1.024
187.566,1.028
187.596,1.025
187.626,1.023
187.656,1.021
187.686,1.023
187.716,1.021
187.746,1.025
187.776,1.023
187.806,1.021
187.836,1.021
187.866,1.029
187.896,1.021
187.926,1.021
187.956,1.024
187.986,1.022
188.016,1.023
188.046,1.025
188.076,1.025
188.106,1.025
188.136,1.021
188.166,1.027
188.196,1.024
188.226,1.021
188.256,1.023
188.286,1.028
188.316,1.020
188.346,1.020
188.376,1.031
188.406,1.027
188.436,1.021
188.466,1.022
188.496,1.021
188.526,1.019
188.556,1.024
188.586,1.028
188.616,1.021
188.646,1.021
188.676,1.026
188.706,1.026
188.736,1.022
188.766,1.024
188.796,1.027
188.826,1.022
188.856,1.021
188.886,1.021
188.916,1.023
188.946,1.024
188.976,1.022
189.006,1.028
189.036,1.023
189.066,1.026
189.096,1.021
189.126,1.025
189.156,1.033
189.186,1.022
189.216,1.016
189.246,1.024
189.276,1.022
189.306,1.024
189.336,1.026
189.366,1.024
189.396,1.019
189.426,1.021
189.456,1.030
189.486,1.020
189.516,1.022
189.546,1.021
189.576,1.022
189.606,1.026
189.636,1.024
189.666,1.024
189.696,1.023
189.726,1.020
189.756,1.025
189.786,1.021
189.816,1.022
189.846,1.022
189.876,1.026
189.906,1.027
189.936,1.023
189.966,1.023
189.996,1.024
190.026,1.022
190.056,1.021
190.086,1.026
190.116,1.024
190.146,1.018
190.176,1.031
190.206,1.025
190.236,1.021
190.266,1.022
190.296,1.023
190.326,1.022
190.356,1.025
190.386,1.029
190.416,1.024
190.446,1.025
190.476,1.025
190.506,1.027
190.536,1.023
190.566,1.027
190.596,1.020
190.626,1.023
190.656,1.026
190.686,1.028
190.716,1.021
190.746,1.021
190.776,1.023
190.806,1.023
190.836,1.023
190.866,1.027
190.896,1.022
190.926,1.021
190.956,1.027
190.986,1.024
191.016,1.021
191.046,1.023
191.076,1.024
191.106,1.023
191.136,1.022
191.166,1.022
191.196,1.021
191.226,1.019
191.256,1.023
191.286,1.029
191.316,1.028
191.346,1.025
191.376,1.021
191.406,1.021
191.436,1.027
191.466,1.030
191.496,1.022
191.526,1.021
191.556,1.021
191.586,1.022
191.616,1.024
191.646,1.029
191.676,1.022
191.706,1.021
191.736,1.024
191.766,1.024
191.796,1.021
191.826,1.023
191.856,1.025
191.886,1.026
191.916,1.025
191.946,1.024
191.976,1.025
192.006,1.025
192.036,1.023
192.066,1.025
192.096,1.023
192.126,1.024
192.156,1.023
192.186,1.026
192.216,1.027
192.246,1.026
192.276,1.021
192.306,1.023
192.336,1.021
192.366,1.021
192.396,1.026
192.426,1.022
192.456,1.021
192.486,1.019
192.516,1.031
192.546,1.021
192.576,1.024
192.606,1.026
192.636,1.022
192.666,1.023
192.696,1.022
192.726,1.021
192.756,1.024
192.786,1.021
192.816,1.026
192.846,1.027
192.876,1.019
192.906,1.021
192.936,1.027
192.966,1.027
192.996,1.024
193.026,1.024
193.056,1.025
193.086,1.022
193.116,1.024
193.146,1.022
193.176,1.021
193.206,1.020
193.236,1.032
193.266,1.021
193.296,1.020
193.326,1.025
193.356,1.025
193.386,1.025
193.416,1.027
193.446,1.022
193.476,1.021
193.506,1.023
193.536,1.024
193.566,1.022
193.596,1.022
193.626,1.025
193.656,1.023
193.686,1.021
193.716,1.028
193.746,1.023
193.776,1.022
193.806,1.022
193.836,1.021
193.866,1.026
193.896,1.027
193.926,1.025
193.956,1.021
193.986,1.025
194.016,1.028
194.046,1.021
194.076,1.021
194.106,1.025
194.136,1.025
194.166,1.024
194.196,1.024
194.226,1.025
194.256,1.025
194.286,1.027
194.316,1.025
194.346,1.025
194.376,1.024
194.406,1.022
194.436,1.022
194.466,1.023
194.496,1.020
194.526,1.029
194.556,1.030
194.586,1.018
194.616,1.020
194.646,1.022
194.676,1.022
194.706,1.025
194.736,1.028
194.766,1.022
194.796,1.015
194.826,1.029
194.856,1.023
194.886,1.024
194.916,1.024
194.946,1.025
194.976,1.022
195.006,1.021
195.036,1.024
195.066,1.022
195.096,1.021
195.126,1.023
195.156,1.024
195.186,1.021
195.216,1.021
195.246,1.023
195.276,1.026
195.306,1.028
195.336,1.022
195.366,1.017
195.396,1.021
195.426,1.023
195.456,1.022
195.486,1.026
195.516,1.026
195.546,1.018
195.576,1.023
195.606,1.030
195.636,1.023
195.666,1.021
195.696,1.028
195.726,1.021
195.756,1.025
195.786,1.024
195.816,1.024
195.846,1.026
195.876,1.023
195.906,1.026
195.936,1.022
195.966,1.029
195.996,1.020
196.026,1.021
196.056,1.026
196.086,1.025
196.116,1.024
196.146,1.022
196.176,1.021
196.206,1.023
196.236,1.023
196.266,1.024
196.296,1.021
196.326,1.022
196.356,1.029
196.386,1.021
196.416,1.023
196.446,1.023
196.476,1.025
196.506,1.022
196.536,1.024
196.566,1.023
196.596,1.021
196.626,1.025
196.656,1.023
196.686,1.023
196.716,1.024
196.746,1.021
196.776,1.023
196.806,1.020
196.836,1.027
196.866,1.030
196.896,1.022
196.926,1.024
196.956,1.021
196.986,1.021
197.016,1.026
197.046,1.027
197.076,1.025
197.106,1.017
197.136,1.027
197.166,1.027
197.196,1.021
197.226,1.021
197.256,1.026
197.286,1.024
197.316,1.024
197.346,1.021
197.376,1.025
197.406,1.021
197.436,1.020
197.466,1.023
197.496,1.025
197.526,1.026
197.556,1.021
197.586,1.019
197.616,1.026
197.646,1.031
197.676,1.021
197.706,1.019
197.736,1.022
197.766,1.022
197.796,1.021
197.826,1.027
197.856,1.024
197.886,1.019
197.916,1.025
197.946,1.028
197.976,1.020
198.006,1.024
198.036,1.022
198.066,1.023
198.096,1.025
198.126,1.027
198.156,1.026
198.186,1.023
198.216,1.025
198.246,1.025
198.276,1.021
198.306,1.021
198.336,1.022
198.366,1.025
198.396,1.028
198.426,1.023
198.456,1.024
198.486,1.024
198.516,1.021
198.546,1.023
198.576,1.025
198.606,1.022
198.636,1.018
198.666,1.026
198.696,1.022
198.726,1.021
198.756,1.023
198.786,1.023
198.816,1.023
198.846,1.028
198.876,1.022
198.906,1.024
198.936,1.020
198.966,1.022
198.996,1.025
199.026,1.021
199.056,1.020
199.086,1.020
199.116,1.026
199.146,1.030
199.176,1.023
199.206,1.020
199.236,1.023
199.266,1.021
199.296,1.023
199.326,1.023
199.356,1.023
199.386,1.014
199.416,1.029
199.446,1.025
199.476,1.021
199.506,1.021
199.536,1.024
199.566,1.026
199.596,1.024
199.626,1.022
199.656,1.022
199.686,1.021
199.716,1.023
199.746,1.022
199.776,1.024
199.806,1.021
199.836,1.022
199.866,1.019
199.896,1.027
199.926,1.027
199.956,1.023
199.986,1.022
200.016,1.022
200.046,1.022
200.076,1.024
200.106,1.030
200.136,1.023
200.166,1.018
200.196,1.029
200.226,1.023
200.256,1.021
200.286,1.021
200.316,1.026
200.346,1.025
200.376,1.025
200.406,1.019
200.436,1.023
200.466,1.022
200.496,1.023
200.526,1.023
200.556,1.022
200.586,1.021
200.616,1.022
200.646,1.031
200.676,1.024
200.706,1.019
200.736,1.019
200.766,1.023
200.796,1.024
200.826,1.026
200.856,1.022
200.886,1.019
200.916,1.022
200.946,1.028
200.976,1.019
201.006,1.020
201.036,1.025
201.066,1.023
201.096,1.027
201.126,1.026
201.156,1.023
201.186,1.022
201.216,1.024
201.246,1.027
201.276,1.025
201.306,1.021
201.336,1.021
201.366,1.026
201.396,1.026
201.426,1.023
201.456,1.019
201.486,1.023
201.516,1.020
201.546,1.024
201.576,1.024
201.606,1.023
201.636,1.025
201.666,1.032
201.696,1.024
201.726,1.020
201.756,1.024
201.786,1.024
201.816,1.021
201.846,1.025
201.876,1.020
201.906,1.022
201.936,1.025
201.966,1.025
201.996,1.027
202.026,1.025
202.056,1.026
202.086,1.022
202.116,1.022
202.146,1.029
202.176,1.025
202.206,1.017
202.236,1.022
202.266,1.023
202.296,1.023
202.326,1.023
202.356,1.024
202.386,1.022
202.416,1.022
202.446,1.028
202.476,1.025
202.506,1.019
202.536,1.023
202.566,1.038
202.596,1.043
202.626,1.033
202.656,1.022
202.686,1.030
202.716,1.039
202.746,1.021
202.776,1.021
202.806,1.016
202.836,1.017
202.866,1.016
202.896,1.021
202.926,1.030
202.956,1.027
202.986,1.031
203.016,1.031
203.046,1.021
203.076,1.022
203.106,1.025
203.136,1.021
203.166,1.022
203.196,1.022
203.226,1.016
203.256,1.019
203.286,1.023
203.316,1.023
203.346,1.021
203.376,1.027
203.406,1.032
203.436,1.038
203.466,1.045
203.496,1.040
203.526,1.041
203.556,1.038
203.586,1.035
203.616,1.031
203.646,1.027
203.676,1.021
203.706,1.017
203.736,1.006
203.766,1.011
203.796,1.014
203.826,1.030
203.856,1.039
203.886,1.041
203.916,1.043
203.946,1.025
203.976,1.014
204.006,1.007
204.036,1.014
204.066,1.025
204.096,1.036
204.126,1.042
204.156,1.032
204.186,1.030
204.216,1.040
204.246,1.037
204.276,1.032
204.306,1.027
204.336,1.022
204.366,1.028
204.396,1.033
204.426,1.036
204.456,1.023
204.486,1.025
204.516,1.029
204.546,1.029
204.576,1.033
204.606,1.038
204.636,1.037
204.666,1.024
204.696,1.025
204.726,1.036
204.756,1.044
204.786,1.034
204.816,1.028
204.846,1.025
204.876,1.017
204.906,1.023
204.936,1.026
204.966,1.027
204.996,1.029
205.026,1.032
205.056,1.030
205.086,1.036
205.116,1.033
205.146,1.024
205.176,1.019
205.206,1.028
205.236,1.036
205.266,1.033
205.296,1.029
205.326,1.021
205.356,1.019
205.386,1.021
205.416,1.030
205.446,1.027
205.476,1.032
205.506,1.042
205.536,1.029
205.566,1.023
205.596,1.039
205.626,1.050
205.656,1.031
205.686,1.026
205.716,1.021
205.746,1.021
205.776,1.017
205.806,1.014
205.836,1.026
205.866,1.032
205.896,1.034
205.926,1.032
205.956,1.029
205.986,1.027
206.016,1.026
206.046,1.027
206.076,1.031
206.106,1.033
206.136,1.028
206.166,1.026
206.196,1.027
206.226,1.028
206.256,1.027
206.286,1.028
206.316,1.027
206.346,1.035
206.376,1.028
206.406,1.020
206.436,1.022
206.466,1.025
206.496,1.023
206.526,1.029
206.556,1.031
206.586,1.029
206.616,1.030
206.646,1.029
206.676,1.032
206.706,1.025
206.736,1.029
206.766,1.030
206.796,1.005
206.826,1.033
206.856,1.033
206.886,1.030
206.916,1.029
206.946,1.026
206.976,1.025
207.006,1.027
207.036,1.035
207.066,1.021
207.096,1.041
207.126,1.018
207.156,1.024
207.186,1.028
207.216,1.031
207.246,1.029
207.276,1.029
207.306,1.030
207.336,1.026
207.366,1.026
207.396,1.026
207.426,1.030
207.456,1.029
207.486,1.024
207.516,1.026
207.546,1.029
207.576,1.035
207.606,1.026
207.636,1.026
207.666,1.029
207.696,1.026
207.726,1.029
207.756,1.034
207.786,1.026
207.816,1.024
207.846,1.029
207.876,1.029
207.906,1.028
207.936,1.025
207.966,1.028
207.996,1.030
208.026,1.030
208.056,1.035
208.086,1.032
208.116,1.035
208.146,1.031
208.176,1.028
208.206,1.030
208.236,1.030
208.266,1.032
208.296,1.028
208.326,1.028
208.356,1.031
208.386,1.034
208.416,1.040
208.446,1.032
208.476,1.028
208.506,1.029
208.536,1.034
208.566,1.041
208.596,1.053
208.626,1.050
208.656,1.039
208.686,1.039
208.716,1.048
208.746,1.029
208.776,1.036
208.806,1.043
208.836,1.045
208.866,1.047
208.896,1.029
208.926,1.023
208.956,1.047
208.986,1.075
209.016,1.056
209.046,1.033
209.076,1.025
209.106,1.032
209.136,1.036
209.166,1.035
209.196,1.030
209.226,1.034
209.256,1.036
209.286,1.027
209.316,1.039
209.346,1.027
209.376,1.001
209.406,1.000
209.436,1.009
209.466,1.009
209.496,1.010
209.526,1.020
209.556,1.032
209.586,1.049
209.616,1.037
209.646,1.025
209.676,1.017
209.706,1.012
209.736,1.002
209.766,0.991
209.796,1.018
209.826,1.051
209.856,1.042
209.886,1.029
209.916,1.029
209.946,1.034
209.976,1.039
210.006,1.024
210.036,1.032
210.066,1.051
210.096,1.072
210.126,1.059
210.156,1.045
210.186,1.039
210.216,1.035
210.246,1.062
210.276,1.075
210.306,1.084
210.336,1.079
210.366,1.044
210.396,1.002
210.426,0.995
210.456,0.988
210.486,0.981
210.516,1.008
210.546,1.045
210.576,1.033
210.606,1.015
210.636,1.037
210.666,1.052
210.696,1.015
210.726,1.031
210.756,1.079
210.786,1.043
210.816,1.041
210.846,1.058
210.876,1.031
210.906,1.008
210.936,1.033
210.966,1.072
210.996,1.064
211.026,1.040
211.056,1.043
211.086,1.053
211.116,1.041
211.146,1.017
211.176,1.028
211.206,1.016
211.236,1.024
211.266,1.024
211.296,1.034
211.326,1.032
211.356,1.043
211.386,1.056
211.416,1.059
211.446,1.052
211.476,1.044
211.506,1.035
211.536,1.022
211.566,1.026
211.596,1.024
211.626,1.026
211.656,1.033
211.686,1.037
211.716,1.039
211.746,1.037
211.776,1.033
211.806,1.034
211.836,1.033
211.866,1.026
211.896,1.028
211.926,1.029
211.956,1.034
211.986,1.039
212.016,1.035
212.046,1.035
212.076,1.036
212.106,1.031
212.136,1.028
212.166,1.031
212.196,1.037
212.226,1.027
212.256,1.036
212.286,1.034
212.316,1.031
212.346,1.035
212.376,1.036
212.406,1.038
212.436,1.030
212.466,1.027
212.496,1.023
212.526,1.023
212.556,1.034
212.586,1.032
212.616,1.039
212.646,1.046
212.676,1.051
212.706,1.038
212.736,1.029
212.766,1.027
212.796,1.031
212.826,1.032
212.856,1.037
212.886,1.032
212.916,1.030
212.946,1.037
212.976,1.032
213.006,1.026
213.036,1.029
213.066,1.026
213.096,0.981
213.126,0.961
213.156,1.018
213.186,1.066
213.216,1.103
213.246,1.096
213.276,1.059
213.306,1.036
213.336,1.018
213.366,1.023
213.396,1.035
213.426,1.036
213.456,1.035
213.486,1.028
213.516,1.021
213.546,1.027
213.576,1.030
213.606,1.027
213.636,1.022
213.666,1.027
213.696,1.022
213.726,1.001
213.756,1.015
213.786,1.027
213.816,1.037
213.846,1.026
213.876,1.026
213.906,1.026
213.936,1.026
213.966,1.017
213.996,1.042
214.026,1.043
214.056,1.029
214.086,1.034
214.116,1.040
214.146,1.038
214.176,1.052
214.206,1.051
214.236,1.021
214.266,1.017
214.296,0.999
214.326,0.985
214.356,0.983
214.386,1.010
214.416,1.028
214.446,1.039
214.476,1.046
214.506,1.046
214.536,1.028
214.566,1.039
214.596,1.036
214.626,1.023
214.656,1.020
214.686,1.015
214.716,1.015
214.746,1.022
214.776,1.033
214.806,1.029
214.836,1.019
214.866,1.028
214.896,1.029
214.926,1.029
214.956,1.027
214.986,1.012
215.016,1.013
215.046,1.062
215.076,1.015
215.106,1.037
215.136,1.026
215.166,1.029
215.196,1.012
215.226,0.979
215.256,1.106
215.286,1.039
215.316,1.026
215.346,1.021
215.376,1.004
215.406,1.029
215.436,1.031
215.466,1.011
215.496,1.019
215.526,1.022
215.556,1.012
215.586,1.000
215.616,1.011
215.646,1.007
215.676,1.030
215.706,1.008
215.736,1.015
215.766,1.022
215.796,1.017
215.826,1.011
215.856,1.004
215.886,1.007
215.916,1.014
215.946,1.010
215.976,1.011
216.006,1.007
216.036,1.016
216.066,1.025
216.096,1.018
216.126,0.986
216.156,0.995
216.186,0.999
216.216,1.038
216.246,1.024
216.276,1.027
216.306,1.015
216.336,1.033
216.366,1.021
216.396,1.009
216.426,1.020
216.456,0.999
216.486,1.016
216.516,1.042
216.546,1.049
216.576,1.017
216.606,1.001
216.636,0.975
216.666,1.010
216.696,0.998
216.726,1.040
216.756,1.035
216.786,1.060
216.816,0.988
216.846,1.016
216.876,1.008
216.906,1.018
216.936,1.031
216.966,1.051
216.996,1.028
217.026,1.013
217.056,0.994
217.086,0.971
217.116,0.976
217.146,1.001
217.176,1.035
217.206,1.046
217.236,1.057
217.266,1.034
217.296,1.048
217.326,1.044
217.356,1.023
217.386,1.010
217.416,1.017
217.446,1.019
217.476,1.031
217.506,1.019
217.536,1.016
217.566,1.025
217.596,1.040
217.626,1.031
217.656,1.015
217.686,1.017
217.716,1.052
217.746,1.051
217.776,1.008
217.806,1.005
217.836,1.020
217.866,1.028
217.896,1.016
217.926,1.020
217.956,1.026
217.986,1.023
218.016,1.021
218.046,1.020
218.076,1.018
218.106,1.001
218.136,1.005
218.166,1.009
218.196,1.009
218.226,0.997
218.256,1.009
218.286,1.035
218.316,1.031
218.346,1.000
218.376,0.995
218.406,1.005
218.436,1.025
218.466,1.095
218.496,1.105
218.526,1.080
218.556,1.059
218.586,1.032
218.616,1.011
218.646,1.009
218.676,1.016
218.706,0.999
218.736,1.004
218.766,1.000
218.796,1.004
218.826,1.030
218.856,1.042
218.886,1.054
218.916,1.045
218.946,1.034
218.976,1.027
219.006,1.034
219.036,1.039
219.066,1.020
219.096,1.013
219.126,1.017
219.156,1.024
219.186,1.037
219.216,1.036
219.246,1.034
219.276,1.034
219.306,1.021
219.336,1.011
219.366,1.026
219.396,1.046
219.426,1.062
219.456,1.039
219.486,1.020
219.516,1.023
219.546,1.001
219.576,1.013
219.606,1.021
219.636,1.019
219.666,1.021
219.696,1.029
219.726,1.030
219.756,1.031
219.786,1.028
219.816,1.022
219.846,1.005
219.876,0.995
219.906,1.002
219.936,1.012
219.966,1.005
219.996,1.031
220.026,1.027
220.056,1.032
220.086,1.017
220.116,1.017
220.146,1.032
220.176,1.051
220.206,1.060
220.236,1.052
220.266,1.030
220.296,1.031
220.326,0.988
220.356,1.014
220.386,1.019
220.416,1.070
220.446,0.990
220.476,1.054
220.506,1.003
220.536,1.012
220.566,1.011
220.596,1.043
220.626,1.017
220.656,1.032
220.686,1.024
220.716,1.021
220.746,1.013
220.776,1.032
220.806,1.021
220.836,1.015
220.866,1.026
220.896,1.008
220.926,1.020
220.956,1.013
220.986,1.009
221.016,1.008
221.046,1.012
221.076,1.016
221.106,1.022
221.136,1.042
