df_hash,22ZHK4.DL526H
440.698,1.052
440.728,1.072
440.758,1.104
440.788,1.103
440.818,1.078
440.848,1.069
440.878,1.060
440.908,1.049
440.938,1.041
440.968,1.037
440.998,1.026
441.028,1.008
441.058,1.034
441.088,1.101
441.118,1.100
441.148,1.066
441.178,1.049
441.208,1.032
441.238,1.030
441.268,1.041
441.298,1.033
441.328,1.048
441.358,1.064
441.388,1.059
441.418,1.048
441.448,1.079
441.478,1.074
441.508,1.090
441.538,1.099
441.568,1.078
441.598,1.057
441.628,1.038
441.658,1.049
441.688,1.048
441.718,1.052
441.748,1.069
441.778,1.059
441.808,1.054
441.838,1.092
441.868,1.080
441.898,1.059
441.928,1.073
441.958,1.085
441.988,1.060
442.018,1.071
442.048,1.109
442.078,1.072
442.108,1.030
442.138,1.013
442.168,1.020
442.198,1.029
442.228,1.018
442.258,1.023
442.288,1.025
442.318,1.017
442.348,1.045
442.378,1.060
442.408,0.943
442.438,0.970
442.468,1.079
442.498,1.190
442.528,1.121
442.558,1.070
442.588,1.045
442.618,1.075
442.648,1.075
442.678,1.083
442.708,1.066
442.738,1.065
442.768,1.028
442.798,0.993
442.828,1.012
442.858,1.020
442.888,1.018
442.918,1.031
442.948,1.030
442.978,1.037
443.008,1.035
443.038,1.046
443.068,1.048
443.098,1.051
443.128,1.075
443.158,1.085
443.188,1.077
443.218,1.067
443.248,1.059
443.278,1.077
443.308,1.067
443.338,1.041
443.368,1.026
443.398,1.029
443.428,1.024
443.458,1.041
443.488,1.045
443.518,1.049
443.548,1.068
443.578,1.069
443.608,1.062
443.638,1.049
443.668,1.050
443.698,1.050
443.728,1.056
443.758,1.060
443.788,1.056
443.818,1.055
443.848,1.057
443.878,1.053
443.908,1.044
443.938,1.049
443.968,1.056
443.998,1.058
444.028,1.051
444.058,1.058
444.088,1.058
444.118,1.060
444.148,1.048
444.178,1.048
444.208,1.054
444.238,1.052
444.268,1.048
444.298,1.047
444.328,1.047
444.358,1.062
444.388,1.057
444.418,1.049
444.448,1.048
444.478,1.052
444.508,1.051
444.538,1.051
444.568,1.052
444.598,1.056
444.628,1.057
444.658,1.055
444.688,1.054
444.718,1.053
444.748,1.060
444.778,1.053
444.808,1.052
444.838,1.055
444.868,1.050
444.898,1.047
444.928,1.052
444.958,1.047
444.988,1.054
445.018,1.057
445.048,1.057
445.078,1.051
445.108,1.053
445.138,1.053
445.168,1.054
445.198,1.051
445.228,1.053
445.258,1.054
445.288,1.052
445.318,1.049
445.348,1.054
445.378,1.060
445.408,1.057
445.438,1.055
445.468,1.051
445.498,1.051
445.528,1.052
445.558,1.051
445.588,1.046
445.618,1.049
445.648,1.058
445.678,1.063
445.708,1.055
445.738,1.052
445.768,1.052
445.798,1.051
445.828,1.047
445.858,1.055
445.888,1.053
445.918,1.055
445.948,1.052
445.978,1.050
446.008,1.049
446.038,1.057
446.068,1.057
446.098,1.054
446.128,1.050
446.158,1.050
446.188,1.050
446.218,1.053
446.248,1.053
446.278,1.050
446.308,1.058
446.338,1.052
446.368,1.053
446.398,1.051
446.428,1.053
446.458,1.052
446.488,1.052
446.518,1.051
446.548,1.054
446.578,1.054
446.608,1.053
446.638,1.056
446.668,1.057
446.698,1.049
446.728,1.054
446.758,1.055
446.788,1.056
446.818,1.052
446.848,1.053
446.878,1.051
446.908,1.050
446.938,1.052
446.968,1.052
446.998,1.056
447.028,1.055
447.058,1.055
447.088,1.054
447.118,1.052
447.148,1.050
447.178,1.054
447.208,1.053
447.238,1.051
447.268,1.051
447.298,1.054
447.328,1.052
447.358,1.052
447.388,1.056
447.418,1.055
447.448,1.048
447.478,1.052
447.508,1.061
447.538,1.058
447.568,1.053
447.598,1.053
447.628,1.048
447.658,1.053
447.688,1.054
447.718,1.052
447.748,1.052
447.778,1.057
447.808,1.057
447.838,1.057
447.868,1.050
447.898,1.052
447.928,1.048
447.958,1.059
447.988,1.060
448.018,1.057
448.048,1.056
448.078,1.050
448.108,1.050
448.138,1.055
448.168,1.047
448.198,1.052
448.228,1.054
448.258,1.055
448.288,1.051
448.318,1.052
448.348,1.055
448.378,1.053
448.408,1.051
448.438,1.058
448.468,1.053
448.498,1.053
448.528,1.054
448.558,1.051
448.588,1.050
448.618,1.053
448.648,1.051
448.678,1.052
448.708,1.053
448.738,1.050
448.768,1.051
448.798,1.053
448.828,1.053
448.858,1.053
448.888,1.060
448.918,1.047
448.948,1.051
448.978,1.054
449.008,1.055
449.038,1.054
449.068,1.054
449.098,1.053
449.128,1.055
449.158,1.050
449.188,1.058
449.218,1.050
449.248,1.058
449.278,1.057
449.308,1.055
449.338,1.049
449.368,1.057
449.398,1.056
449.428,1.052
449.458,1.056
449.488,1.055
449.518,1.057
449.548,1.059
449.578,1.053
449.608,1.053
449.638,1.057
449.668,1.046
449.698,1.054
449.728,1.055
449.758,1.056
449.788,1.053
449.818,1.050
449.848,1.051
449.878,1.054
449.908,1.057
449.938,1.056
449.968,1.046
449.998,1.056
450.028,1.062
450.058,1.057
450.088,1.050
450.118,1.049
450.148,1.053
450.178,1.056
450.208,1.056
450.238,1.058
450.268,1.053
450.298,1.055
450.328,1.052
450.358,1.052
450.388,1.055
450.418,1.054
450.448,1.049
450.478,1.050
450.508,1.053
450.538,1.060
450.568,1.056
450.598,1.054
450.628,1.059
450.658,1.054
450.688,1.052
450.718,1.057
450.748,1.054
450.778,1.062
450.808,1.061
450.838,1.050
450.868,1.048
450.898,1.048
450.928,1.054
450.958,1.060
450.988,1.054
451.018,1.054
451.048,1.057
451.078,1.060
451.108,1.052
451.138,1.051
451.168,1.053
451.198,1.047
451.228,1.053
451.258,1.055
451.288,1.058
451.318,1.048
451.348,1.053
451.378,1.051
451.408,1.055
451.438,1.050
451.468,1.057
451.498,1.049
451.528,1.062
451.558,1.059
451.588,1.054
451.618,1.053
451.648,1.055
451.678,1.058
451.708,1.057
451.738,1.052
451.768,1.053
451.798,1.056
451.828,1.055
451.858,1.055
451.888,1.051
451.918,1.048
451.948,1.058
451.978,1.056
452.008,1.057
452.038,1.053
452.068,1.050
452.098,1.055
452.128,1.053
452.158,1.051
452.188,1.059
452.218,1.051
452.248,1.053
452.278,1.058
452.308,1.051
452.338,1.050
452.368,1.054
452.398,1.054
452.428,1.053
452.458,1.053
452.488,1.058
452.518,1.057
452.548,1.056
452.578,1.056
452.608,1.055
452.638,1.051
452.668,1.051
452.698,1.053
452.728,1.057
452.758,1.059
452.788,1.054
452.818,1.054
452.848,1.056
452.878,1.052
452.908,1.052
452.938,1.052
452.968,1.053
452.998,1.057
453.028,1.053
453.058,1.053
453.088,1.053
453.118,1.057
453.148,1.057
453.178,1.055
453.208,1.059
453.238,1.052
453.268,1.051
453.298,1.053
453.328,1.055
453.358,1.051
453.388,1.054
453.418,1.059
453.448,1.057
453.478,1.050
453.508,1.054
453.538,1.056
453.568,1.053
453.598,1.053
453.628,1.054
453.658,1.056
453.688,1.057
453.718,1.052
453.748,1.054
453.778,1.053
453.808,1.054
453.838,1.052
453.868,1.051
453.898,1.055
453.928,1.058
453.958,1.055
453.988,1.056
454.018,1.053
454.048,1.047
454.078,1.058
454.108,1.058
454.138,1.057
454.168,1.053
454.198,1.057
454.228,1.050
454.258,1.053
454.288,1.051
454.318,1.053
454.348,1.049
454.378,1.057
454.408,1.062
454.438,1.056
454.468,1.049
454.498,1.052
454.528,1.052
454.558,1.052
454.588,1.055
454.618,1.059
454.648,1.058
454.678,1.054
454.708,1.054
454.738,1.055
454.768,1.050
454.798,1.057
454.828,1.059
454.858,1.054
454.888,1.050
454.918,1.052
454.948,1.052
454.978,1.052
455.008,1.054
455.038,1.055
455.068,1.046
455.098,1.055
455.128,1.057
455.158,1.051
455.188,1.053
455.218,1.054
455.248,1.058
455.278,1.054
455.308,1.047
455.338,1.051
455.368,1.054
455.398,1.051
455.428,1.052
455.458,1.054
455.488,1.053
455.518,1.057
455.548,1.060
455.578,1.057
455.608,1.052
455.638,1.053
455.668,1.057
455.698,1.050
455.728,1.054
455.758,1.055
455.788,1.051
455.818,1.060
455.848,1.062
455.878,1.059
455.908,1.055
455.938,1.049
455.968,1.045
455.998,1.047
456.028,1.048
456.058,1.060
456.088,1.051
456.118,1.053
456.148,1.053
456.178,1.050
456.208,1.047
456.238,1.054
456.268,1.062
456.298,1.058
456.328,1.057
456.358,1.050
456.388,1.057
456.418,1.053
456.448,1.050
456.478,1.052
456.508,1.057
456.538,1.060
456.568,1.052
456.598,1.056
456.628,1.052
456.658,1.053
456.688,1.055
456.718,1.049
456.748,1.056
456.778,1.059
456.808,1.058
456.838,1.054
456.868,1.053
456.898,1.055
456.928,1.052
456.958,1.051
456.988,1.055
457.018,1.057
457.048,1.054
457.078,1.052
457.108,1.055
457.138,1.055
457.168,1.052
457.198,1.050
457.228,1.049
457.258,1.058
457.288,1.058
457.318,1.053
457.348,1.054
457.378,1.056
457.408,1.052
457.438,1.054
457.468,1.054
457.498,1.053
457.528,1.060
457.558,1.056
457.588,1.051
457.618,1.051
457.648,1.053
457.678,1.047
457.708,1.054
457.738,1.058
457.768,1.059
457.798,1.051
457.828,1.052
457.858,1.052
457.888,1.056
457.918,1.052
457.948,1.055
457.978,1.048
458.008,1.057
458.038,1.053
458.068,1.048
458.098,1.054
458.128,1.055
458.158,1.056
458.188,1.057
458.218,1.051
458.248,1.058
458.278,1.056
458.308,1.053
458.338,1.056
458.368,1.054
458.398,1.050
458.428,1.049
458.458,1.058
458.488,1.056
458.518,1.057
458.548,1.051
458.578,1.054
458.608,1.057
458.638,1.054
458.668,1.058
458.698,1.056
458.728,1.045
458.758,1.057
458.788,1.059
458.818,1.058
458.848,1.053
458.878,1.054
458.908,1.061
458.938,1.053
458.968,1.055
458.998,1.054
459.028,1.060
459.058,1.059
459.088,1.059
459.118,1.053
459.148,1.056
459.178,1.047
459.208,1.051
459.238,1.055
459.268,1.058
459.298,1.054
459.328,1.055
459.358,1.053
459.388,1.059
459.418,1.057
459.448,1.056
459.478,1.047
459.508,1.059
459.538,1.057
459.568,1.054
459.598,1.051
459.628,1.051
459.658,1.056
459.688,1.051
459.718,1.053
459.748,1.057
459.778,1.052
459.808,1.055
459.838,1.054
459.868,1.056
459.898,1.055
459.928,1.054
459.958,1.045
459.988,1.056
460.018,1.056
460.048,1.058
460.078,1.061
460.108,1.059
460.138,1.054
460.168,1.048
460.198,1.055
460.228,1.052
460.258,1.052
460.288,1.060
460.318,1.058
460.348,1.054
460.378,1.051
460.408,1.051
460.438,1.056
460.468,1.055
460.498,1.057
460.528,1.054
460.558,1.054
460.588,1.059
460.618,1.054
460.648,1.053
460.678,1.054
460.708,1.050
460.738,1.054
460.768,1.059
460.798,1.063
460.828,1.059
460.858,1.054
460.888,1.057
460.918,1.054
460.948,1.054
460.978,1.053
461.008,1.055
461.038,1.054
461.068,1.054
461.098,1.056
461.128,1.053
461.158,1.052
461.188,1.050
461.218,1.059
461.248,1.056
461.278,1.055
461.308,1.058
461.338,1.055
461.368,1.059
461.398,1.057
461.428,1.052
461.458,1.050
461.488,1.058
461.518,1.060
461.548,1.056
461.578,1.057
461.608,1.052
461.638,1.054
461.668,1.057
461.698,1.051
461.728,1.058
461.758,1.052
461.788,1.059
461.818,1.058
461.848,1.052
461.878,1.052
461.908,1.053
461.938,1.053
461.968,1.056
461.998,1.054
462.028,1.057
462.058,1.056
462.088,1.055
462.118,1.058
462.148,1.057
462.178,1.049
462.208,1.057
462.238,1.056
462.268,1.054
462.298,1.055
462.328,1.050
462.358,1.056
462.388,1.055
462.418,1.056
462.448,1.057
462.478,1.050
462.508,1.058
462.538,1.058
462.568,1.056
462.598,1.055
462.628,1.056
462.658,1.055
462.688,1.058
462.718,1.053
462.748,1.056
462.778,1.058
462.808,1.056
462.838,1.057
462.868,1.060
462.898,1.050
462.928,1.056
462.958,1.056
462.988,1.056
463.018,1.059
463.048,1.057
463.078,1.051
463.108,1.056
463.138,1.053
463.168,1.056
463.198,1.048
463.228,1.058
463.258,1.057
463.288,1.055
463.318,1.056
463.348,1.057
463.378,1.055
463.408,1.052
463.438,1.052
463.468,1.056
463.498,1.057
463.528,1.061
463.558,1.054
463.588,1.055
463.618,1.051
463.648,1.054
463.678,1.057
463.708,1.061
463.738,1.053
463.768,1.050
463.798,1.053
463.828,1.053
463.858,1.056
463.888,1.053
463.918,1.052
463.948,1.053
463.978,1.057
464.008,1.055
464.038,1.056
464.068,1.056
464.098,1.052
464.128,1.057
464.158,1.058
464.188,1.055
464.218,1.061
464.248,1.056
464.278,1.055
464.308,1.053
464.338,1.052
464.368,1.050
464.398,1.056
464.428,1.050
464.458,1.050
464.488,1.053
464.518,1.055
464.548,1.053
464.578,1.057
464.608,1.060
464.638,1.061
464.668,1.053
464.698,1.062
464.728,1.055
464.758,1.050
464.788,1.053
464.818,1.055
464.848,1.055
464.878,1.054
464.908,1.056
464.938,1.058
464.968,1.057
464.998,1.058
465.028,1.060
465.058,1.052
465.088,1.052
465.118,1.057
465.148,1.058
465.178,1.055
465.208,1.059
465.238,1.056
465.268,1.058
465.298,1.052
465.328,1.054
465.358,1.059
465.388,1.051
465.418,1.054
465.448,1.056
465.478,1.059
465.508,1.055
465.538,1.057
465.568,1.053
465.598,1.054
465.628,1.056
465.658,1.051
465.688,1.061
465.718,1.057
465.748,1.054
465.778,1.056
465.808,1.053
465.838,1.052
465.868,1.051
465.898,1.066
465.928,1.067
465.958,1.056
465.988,1.050
466.018,1.052
466.048,1.057
466.078,1.051
466.108,1.051
466.138,1.047
466.168,1.061
466.198,1.060
466.228,1.055
466.258,1.050
466.288,1.056
466.318,1.059
466.348,1.055
466.378,1.052
466.408,1.052
466.438,1.058
466.468,1.051
466.498,1.053
466.528,1.057
466.558,1.061
466.588,1.048
466.618,1.052
466.648,1.055
466.678,1.059
466.708,1.056
466.738,1.061
466.768,1.060
466.798,1.054
466.828,1.054
466.858,1.056
466.888,1.048
466.918,1.053
466.948,1.059
466.978,1.058
467.008,1.057
467.038,1.050
467.068,1.050
467.098,1.054
467.128,1.055
467.158,1.055
467.188,1.055
467.218,1.056
467.248,1.055
467.278,1.054
467.308,1.052
467.338,1.049
467.368,1.055
467.398,1.057
467.428,1.056
467.458,1.055
467.488,1.056
467.518,1.053
467.548,1.057
467.578,1.057
467.608,1.055
467.638,1.051
467.668,1.059
467.698,1.057
467.728,1.050
467.758,1.054
467.788,1.055
467.818,1.055
467.848,1.055
467.878,1.056
467.908,1.058
467.938,1.055
467.968,1.054
467.998,1.053
468.028,1.055
468.058,1.053
468.088,1.056
468.118,1.061
468.148,1.059
468.178,1.052
468.208,1.053
468.238,1.053
468.268,1.051
468.298,1.056
468.328,1.056
468.358,1.054
468.388,1.053
468.418,1.055
468.448,1.064
468.478,1.054
468.508,1.050
468.538,1.053
468.568,1.052
468.598,1.056
468.628,1.057
468.658,1.059
468.688,1.056
468.718,1.056
468.748,1.055
468.778,1.059
468.808,1.051
468.838,1.054
468.868,1.058
468.898,1.053
468.928,1.059
468.958,1.054
468.988,1.054
469.018,1.058
469.048,1.057
469.078,1.056
469.108,1.045
469.138,1.057
469.168,1.058
469.198,1.057
469.228,1.052
469.258,1.052
469.288,1.057
469.318,1.060
469.348,1.062
469.378,1.054
469.408,1.056
469.438,1.048
469.468,1.053
469.498,1.058
469.528,1.055
469.558,1.053
469.588,1.056
469.618,1.060
469.648,1.058
469.678,1.055
469.708,1.052
469.738,1.052
469.768,1.057
469.798,1.054
469.828,1.056
469.858,1.057
469.888,1.061
469.918,1.060
469.948,1.056
469.978,1.053
470.008,1.055
470.038,1.052
470.068,1.057
470.098,1.052
470.128,1.057
470.158,1.060
470.188,1.060
470.218,1.057
470.248,1.053
470.278,1.054
470.308,1.057
470.338,1.059
470.368,1.055
470.398,1.052
470.428,1.054
470.458,1.054
470.488,1.056
470.518,1.057
470.548,1.057
470.578,1.050
470.608,1.060
470.638,1.057
470.668,1.051
470.698,1.053
470.728,1.051
470.758,1.057
470.788,1.053
470.818,1.054
470.848,1.058
470.878,1.060
470.908,1.057
470.938,1.055
470.968,1.056
470.998,1.047
471.028,1.057
471.058,1.062
471.088,1.056
471.118,1.054
471.148,1.055
471.178,1.056
471.208,1.058
471.238,1.056
471.268,1.060
471.298,1.049
471.328,1.051
471.358,1.061
471.388,1.059
471.418,1.057
471.448,1.051
471.478,1.048
471.508,1.055
471.538,1.057
471.568,1.058
471.598,1.060
471.628,1.056
471.658,1.054
471.688,1.053
471.718,1.052
471.748,1.056
471.778,1.057
471.808,1.055
471.838,1.054
471.868,1.056
471.898,1.060
471.928,1.057
471.958,1.055
471.988,1.057
472.018,1.051
472.048,1.055
472.078,1.059
472.108,1.060
472.138,1.049
472.168,1.052
472.198,1.056
472.228,1.059
472.258,1.058
472.288,1.057
472.318,1.058
472.348,1.056
472.378,1.056
472.408,1.052
472.438,1.054
472.468,1.055
472.498,1.061
472.528,1.055
472.558,1.054
472.588,1.051
472.618,1.056
472.648,1.059
472.678,1.051
472.708,1.050
472.738,1.055
472.768,1.059
472.798,1.056
472.828,1.057
472.858,1.052
472.888,1.052
472.918,1.059
472.948,1.055
472.978,1.055
473.008,1.056
473.038,1.056
473.068,1.057
473.098,1.058
473.128,1.054
473.158,1.056
473.188,1.058
473.218,1.057
473.248,1.051
473.278,1.059
473.308,1.057
473.338,1.053
473.368,1.054
473.398,1.058
473.428,1.053
473.458,1.056
473.488,1.058
473.518,1.059
473.548,1.060
473.578,1.052
473.608,1.054
473.638,1.057
473.668,1.056
473.698,1.053
473.728,1.055
473.758,1.058
473.788,1.056
473.818,1.060
473.848,1.054
473.878,1.060
473.908,1.057
473.938,1.058
473.968,1.055
473.998,1.051
474.028,1.054
474.058,1.056
474.088,1.053
474.118,1.057
474.148,1.056
474.178,1.060
474.208,1.057
474.238,1.051
474.268,1.057
474.298,1.057
474.328,1.055
474.358,1.057
474.388,1.057
474.418,1.057
474.448,1.056
474.478,1.055
474.508,1.055
474.538,1.050
474.568,1.053
474.598,1.056
474.628,1.062
474.658,1.058
474.688,1.054
474.718,1.053
474.748,1.054
474.778,1.057
474.808,1.056
474.838,1.051
474.868,1.058
474.898,1.060
474.928,1.054
474.958,1.051
474.988,1.057
475.018,1.057
475.048,1.052
475.078,1.051
475.108,1.056
475.138,1.060
475.168,1.054
475.198,1.054
475.228,1.053
475.258,1.052
475.288,1.056
475.318,1.059
475.348,1.059
475.378,1.054
475.408,1.051
475.438,1.054
475.468,1.055
475.498,1.050
475.528,1.056
475.558,1.057
475.588,1.061
475.618,1.058
475.648,1.055
475.678,1.059
475.708,1.056
475.738,1.058
475.768,1.055
475.798,1.057
475.828,1.055
475.858,1.058
475.888,1.061
475.918,1.060
475.948,1.052
475.978,1.051
476.008,1.060
476.038,1.063
476.068,1.056
476.098,1.052
476.128,1.054
476.158,1.053
476.188,1.059
476.218,1.057
476.248,1.056
476.278,1.049
476.308,1.062
476.338,1.060
476.368,1.059
476.398,1.054
476.428,1.054
476.458,1.051
476.488,1.054
476.518,1.055
476.548,1.059
476.578,1.058
476.608,1.055
476.638,1.055
476.668,1.053
476.698,1.061
476.728,1.057
476.758,1.063
476.788,1.054
476.818,1.051
476.848,1.053
476.878,1.058
476.908,1.058
476.938,1.059
476.968,1.046
476.998,1.056
477.028,1.061
477.058,1.052
477.088,1.051
477.118,1.059
477.148,1.061
477.178,1.051
477.208,1.055
477.238,1.061
477.268,1.056
477.298,1.057
477.328,1.056
477.358,1.052
477.388,1.052
477.418,1.054
477.448,1.068
477.478,1.054
477.508,1.046
477.538,1.056
477.568,1.057
477.598,1.056
477.628,1.052
477.658,1.050
477.688,1.056
477.718,1.067
477.748,1.059
477.778,1.048
477.808,1.050
477.838,1.054
477.868,1.051
477.898,1.051
477.928,1.057
477.958,1.058
477.988,1.062
478.018,1.060
478.048,1.050
478.078,1.050
478.108,1.060
478.138,1.058
478.168,1.061
478.198,1.053
478.228,1.048
478.258,1.048
478.288,1.061
478.318,1.059
478.348,1.057
478.378,1.050
478.408,1.061
478.438,1.061
478.468,1.057
478.498,1.055
478.528,1.054
478.558,1.058
478.588,1.058
478.618,1.060
478.648,1.060
478.678,1.056
478.708,1.059
478.738,1.058
478.768,1.053
478.798,1.053
478.828,1.060
478.858,1.055
478.888,1.052
478.918,1.059
478.948,1.054
478.978,1.055
479.008,1.052
479.038,1.056
479.068,1.047
479.098,1.056
479.128,1.057
479.158,1.062
479.188,1.056
479.218,1.053
479.248,1.053
479.278,1.052
479.308,1.053
479.338,1.054
479.368,1.058
479.398,1.062
479.428,1.062
479.458,1.051
479.488,1.061
479.518,1.060
479.548,1.060
479.578,1.056
479.608,1.057
479.638,1.048
479.668,1.054
479.698,1.058
479.728,1.057
479.758,1.052
479.788,1.057
479.818,1.056
479.848,1.056
479.878,1.055
479.908,1.058
479.938,1.055
479.968,1.058
479.998,1.053
480.028,1.054
480.058,1.059
480.088,1.058
480.118,1.054
480.148,1.053
480.178,1.060
480.208,1.061
480.238,1.060
480.268,1.055
480.298,1.054
480.328,1.058
480.358,1.056
480.388,1.055
480.418,1.053
480.448,1.051
480.478,1.063
480.508,1.059
480.538,1.051
480.568,1.056
480.598,1.056
480.628,1.055
480.658,1.056
480.688,1.058
480.718,1.059
480.748,1.053
480.778,1.056
480.808,1.055
480.838,1.055
480.868,1.056
480.898,1.058
480.928,1.057
480.958,1.053
480.988,1.053
481.018,1.055
481.048,1.055
481.078,1.057
481.108,1.055
481.138,1.055
481.168,1.056
481.198,1.059
481.228,1.060
481.258,1.056
481.288,1.058
481.318,1.055
481.348,1.056
481.378,1.059
481.408,1.055
481.438,1.058
481.468,1.054
481.498,1.056
481.528,1.050
481.558,1.057
481.588,1.062
481.618,1.056
481.648,1.057
481.678,1.060
481.708,1.056
481.738,1.056
481.768,1.052
481.798,1.053
481.828,1.057
481.858,1.059
481.888,1.060
481.918,1.057
481.948,1.055
481.978,1.055
482.008,1.055
482.038,1.058
482.068,1.060
482.098,1.054
482.128,1.062
482.158,1.057
482.188,1.056
482.218,1.049
482.248,1.052
482.278,1.059
482.308,1.062
482.338,1.055
482.368,1.061
482.398,1.057
482.428,1.058
482.458,1.055
482.488,1.057
482.518,1.050
482.548,1.060
482.578,1.061
482.608,1.060
482.638,1.055
482.668,1.057
482.698,1.057
482.728,1.054
482.758,1.053
482.788,1.059
482.818,1.062
482.848,1.055
482.878,1.059
482.908,1.056
482.938,1.049
482.968,1.056
482.998,1.061
483.028,1.057
483.058,1.052
483.088,1.050
483.118,1.051
483.148,1.053
483.178,1.056
483.208,1.057
483.238,1.052
483.268,1.062
483.298,1.062
483.328,1.056
483.358,1.054
483.388,1.052
483.418,1.055
483.448,1.055
483.478,1.055
483.508,1.059
483.538,1.059
483.568,1.053
483.598,1.058
483.628,1.052
483.658,1.053
483.688,1.056
483.718,1.062
483.748,1.059
483.778,1.053
483.808,1.060
483.838,1.059
483.868,1.059
483.898,1.058
483.928,1.053
483.958,1.054
483.988,1.058
484.018,1.056
484.048,1.057
484.078,1.056
484.108,1.059
484.138,1.057
484.168,1.055
484.198,1.060
484.228,1.055
484.258,1.059
484.288,1.057
484.318,1.057
484.348,1.053
484.378,1.056
484.408,1.056
484.438,1.058
484.468,1.058
484.498,1.054
484.528,1.055
484.558,1.058
484.588,1.055
484.618,1.055
484.648,1.052
484.678,1.060
484.708,1.059
