df_hash,22ZHK4.UNGTKH
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.7KWE
person_label,V152
date_time_start,2026-06-08_18-35-23.944000_+03
date_time_start_unix,1780925723.944
date_time_end,2026-06-08_18-48-41.887000_+03
length_difference_noticed,no

time,acc_mag
280.643,1.039
280.673,1.061
280.703,1.036
280.733,1.038
280.763,1.054
280.793,1.046
280.823,1.037
280.853,1.039
280.883,1.043
280.913,1.048
280.943,1.049
280.973,1.027
281.003,1.049
281.033,1.062
281.063,1.041
281.093,1.036
281.123,1.043
281.153,1.039
281.183,1.047
281.213,1.052
281.243,1.039
281.273,1.052
281.303,1.036
281.333,1.028
281.363,1.019
281.393,1.051
281.423,1.061
281.453,1.038
281.483,1.044
281.513,1.041
281.543,1.048
281.573,1.026
281.603,1.053
281.633,1.064
281.663,1.063
281.693,1.048
281.723,1.081
281.753,1.113
281.783,0.999
281.813,0.927
281.843,0.981
281.873,0.976
281.903,0.971
281.933,1.073
281.963,1.046
281.993,1.061
282.023,1.113
282.053,1.101
282.083,1.085
282.113,1.173
282.143,1.150
282.173,1.082
282.203,1.058
282.233,1.062
282.263,1.020
282.293,1.035
282.323,1.026
282.353,1.038
282.383,1.050
282.413,1.035
282.443,1.050
282.473,1.003
282.503,1.016
282.533,1.030
282.563,1.057
282.593,1.056
282.623,1.061
282.653,1.064
282.683,1.075
282.713,1.109
282.743,1.094
282.773,1.128
282.803,1.116
282.833,1.071
282.863,0.939
282.893,0.938
282.923,0.978
282.953,1.003
282.983,1.012
283.013,1.005
283.043,1.012
283.073,1.006
283.103,0.999
283.133,1.030
283.163,1.056
283.193,1.080
283.223,1.061
283.253,1.097
283.283,1.094
283.313,1.091
283.343,1.027
283.373,1.006
283.403,0.994
283.433,1.022
283.463,0.996
283.493,0.982
283.523,1.026
283.553,1.069
283.583,1.059
283.613,1.057
283.643,1.040
283.673,1.069
283.703,1.062
283.733,1.046
283.763,1.034
283.793,1.059
283.823,1.081
283.853,1.100
283.883,1.139
283.913,1.125
283.943,1.109
283.973,1.034
284.003,1.042
284.033,1.008
284.063,1.003
284.093,0.952
284.123,0.954
284.153,1.031
284.183,1.096
284.213,1.052
284.243,1.075
284.273,1.096
284.303,1.129
284.333,1.067
284.363,1.043
284.393,0.996
284.423,0.992
284.453,0.984
284.483,1.000
284.513,1.034
284.543,1.040
284.573,1.021
284.603,1.019
284.633,1.031
284.663,1.048
284.693,1.049
284.723,1.065
284.753,1.090
284.783,1.092
284.813,1.072
284.843,1.044
284.873,1.028
284.903,1.032
284.933,1.032
284.963,1.021
284.993,1.018
285.023,1.001
285.053,1.025
285.083,1.033
285.113,1.035
285.143,1.038
285.173,1.074
285.203,1.089
285.233,1.109
285.263,1.139
285.293,1.044
285.323,0.954
285.353,0.854
285.383,0.879
285.413,0.984
285.443,1.129
285.473,1.195
285.503,1.165
285.533,1.129
285.563,1.046
285.593,0.972
285.623,0.931
285.653,0.919
285.683,1.015
285.713,1.126
285.743,1.206
285.773,1.210
285.803,1.160
285.833,1.080
285.863,1.013
285.893,0.976
285.923,0.921
285.953,0.943
285.983,0.963
286.013,1.015
286.043,1.097
286.073,1.091
286.103,1.104
286.133,1.097
286.163,1.082
286.193,1.077
286.223,1.040
286.253,1.013
286.283,1.017
286.313,1.014
286.343,1.042
286.373,1.034
286.403,1.022
286.433,1.032
286.463,1.062
286.493,1.089
286.523,1.053
286.553,1.028
286.583,1.033
286.613,1.063
286.643,1.044
286.673,1.032
286.703,1.039
286.733,1.046
286.763,1.046
286.793,1.053
286.823,1.046
286.853,1.036
286.883,1.037
286.913,1.044
286.943,1.050
286.973,1.056
287.003,1.038
287.033,1.039
287.063,1.049
287.093,1.047
287.123,1.042
287.153,1.038
287.183,1.034
287.213,1.049
287.243,1.054
287.273,1.042
287.303,1.034
287.333,1.040
287.363,1.046
287.393,1.044
287.423,1.049
287.453,1.047
287.483,1.050
287.513,1.049
287.543,1.038
287.573,1.042
287.603,1.045
287.633,1.044
287.663,1.036
287.693,1.043
287.723,1.054
287.753,1.045
287.783,1.042
287.813,1.052
287.843,1.052
287.873,1.048
287.903,1.047
287.933,1.041
287.963,1.040
287.993,1.047
288.023,1.041
288.053,1.052
288.083,1.047
288.113,1.051
288.143,1.043
288.173,1.040
288.203,1.043
288.233,1.038
288.263,1.036
288.293,1.034
288.323,1.031
288.353,1.035
288.383,1.059
288.413,1.063
288.443,1.037
288.473,1.044
288.503,1.027
288.533,1.022
288.563,1.050
288.593,1.062
288.623,1.025
288.653,1.042
288.683,1.048
288.713,1.034
288.743,1.058
288.773,1.055
288.803,1.039
288.833,1.041
288.863,1.049
288.893,1.048
288.923,1.043
288.953,1.024
288.983,1.028
289.013,1.034
289.043,1.030
289.073,1.025
289.103,1.032
289.133,1.041
289.163,1.046
289.193,1.043
289.223,1.031
289.253,1.046
289.283,1.051
289.313,1.035
289.343,1.037
289.373,1.040
289.403,1.042
289.433,1.035
289.463,1.046
289.493,1.049
289.523,1.042
289.553,1.036
289.583,1.042
289.613,1.047
289.643,1.047
289.673,1.037
289.703,1.037
289.733,1.038
289.763,1.045
289.793,1.035
289.823,1.039
289.853,1.038
289.883,1.051
289.913,1.047
289.943,1.045
289.973,1.042
290.003,1.044
290.033,1.037
290.063,1.033
290.093,1.038
290.123,1.045
290.153,1.041
290.183,1.044
290.213,1.039
290.243,1.040
290.273,1.052
290.303,1.045
290.333,1.045
290.363,1.040
290.393,1.033
290.423,1.040
290.453,1.041
290.483,1.039
290.513,1.037
290.543,1.044
290.573,1.049
290.603,1.044
290.633,1.044
290.663,1.038
290.693,1.039
290.723,1.038
290.753,1.038
290.783,1.042
290.813,1.046
290.843,1.051
290.873,1.046
290.903,1.037
290.933,1.035
290.963,1.046
290.993,1.048
291.023,1.040
291.053,1.043
291.083,1.041
291.113,1.041
291.143,1.041
291.173,1.042
291.203,1.034
291.233,1.044
291.263,1.050
291.293,1.058
291.323,1.045
291.353,1.040
291.383,1.034
291.413,1.037
291.443,1.035
291.473,1.038
291.503,1.038
291.533,1.044
291.563,1.045
291.593,1.046
291.623,1.042
291.653,1.039
291.683,1.042
291.713,1.048
291.743,1.046
291.773,1.041
291.803,1.039
291.833,1.035
291.863,1.040
291.893,1.048
291.923,1.034
291.953,1.042
291.983,1.047
292.013,1.047
292.043,1.047
292.073,1.048
292.103,1.040
292.133,1.041
292.163,1.039
292.193,1.038
292.223,1.046
292.253,1.051
292.283,1.046
292.313,1.037
292.343,1.033
292.373,1.043
292.403,1.057
292.433,1.043
292.463,1.038
292.493,1.046
292.523,1.040
292.553,1.037
292.583,1.045
292.613,1.033
292.643,1.041
292.673,1.050
292.703,1.047
292.733,1.043
292.763,1.042
292.793,1.044
292.823,1.037
292.853,1.046
292.883,1.045
292.913,1.046
292.943,1.046
292.973,1.048
293.003,1.037
293.033,1.033
293.063,1.039
293.093,1.053
293.123,1.045
293.153,1.036
293.183,1.042
293.213,1.044
293.243,1.040
293.273,1.045
293.303,1.030
293.333,1.043
293.363,1.051
293.393,1.044
293.423,1.041
293.453,1.046
293.483,1.043
293.513,1.040
293.543,1.045
293.573,1.034
293.603,1.040
293.633,1.046
293.663,1.045
293.693,1.046
293.723,1.036
293.753,1.038
293.783,1.056
293.813,1.049
293.843,1.042
293.873,1.039
293.903,1.040
293.933,1.036
293.963,1.043
293.993,1.038
294.023,1.035
294.053,1.047
294.083,1.046
294.113,1.044
294.143,1.042
294.173,1.045
294.203,1.043
294.233,1.041
294.263,1.045
294.293,1.038
294.323,1.043
294.353,1.046
294.383,1.047
294.413,1.041
294.443,1.036
294.473,1.041
294.503,1.051
294.533,1.044
294.563,1.031
294.593,1.042
294.623,1.046
294.653,1.044
294.683,1.045
294.713,1.036
294.743,1.041
294.773,1.053
294.803,1.051
294.833,1.038
294.863,1.045
294.893,1.045
294.923,1.041
294.953,1.033
294.983,1.041
295.013,1.043
295.043,1.045
295.073,1.054
295.103,1.046
295.133,1.040
295.163,1.047
295.193,1.058
295.223,1.049
295.253,1.034
295.283,1.030
295.313,1.033
295.343,1.037
295.373,1.041
295.403,1.042
295.433,1.038
295.463,1.048
295.493,1.041
295.523,1.046
295.553,1.044
295.583,1.045
295.613,1.045
295.643,1.039
295.673,1.044
295.703,1.042
295.733,1.048
295.763,1.050
295.793,1.051
295.823,1.040
295.853,1.033
295.883,1.037
295.913,1.054
295.943,1.046
295.973,1.037
296.003,1.047
296.033,1.044
296.063,1.043
296.093,1.047
296.123,1.039
296.153,1.041
296.183,1.052
296.213,1.045
296.243,1.046
296.273,1.042
296.303,1.046
296.333,1.042
296.363,1.043
296.393,1.043
296.423,1.047
296.453,1.046
296.483,1.045
296.513,1.048
296.543,1.043
296.573,1.041
296.603,1.048
296.633,1.048
296.663,1.042
296.693,1.035
296.723,1.040
296.753,1.045
296.783,1.044
296.813,1.048
296.843,1.039
296.873,1.048
296.903,1.053
296.933,1.049
296.963,1.040
296.993,1.044
297.023,1.046
297.053,1.041
297.083,1.038
297.113,1.041
297.143,1.041
297.173,1.049
297.203,1.053
297.233,1.049
297.263,1.036
297.293,1.040
297.323,1.044
297.353,1.053
297.383,1.043
297.413,1.044
297.443,1.043
297.473,1.044
297.503,1.037
297.533,1.048
297.563,1.039
297.593,1.048
297.623,1.050
297.653,1.047
297.683,1.048
297.713,1.046
297.743,1.044
297.773,1.041
297.803,1.040
297.833,1.036
297.863,1.042
297.893,1.053
297.923,1.052
297.953,1.045
297.983,1.028
298.013,1.043
298.043,1.056
298.073,1.049
298.103,1.042
298.133,1.043
298.163,1.041
298.193,1.041
298.223,1.045
298.253,1.041
298.283,1.038
298.313,1.046
298.343,1.050
298.373,1.045
298.403,1.045
298.433,1.043
298.463,1.044
298.493,1.041
298.523,1.037
298.553,1.043
298.583,1.046
298.613,1.048
298.643,1.052
298.673,1.042
298.703,1.039
298.733,1.046
298.763,1.050
298.793,1.048
298.823,1.045
298.853,1.043
298.883,1.043
298.913,1.041
298.943,1.046
298.973,1.040
299.003,1.043
299.033,1.044
299.063,1.044
299.093,1.043
299.123,1.047
299.153,1.056
299.183,1.055
299.213,1.047
299.243,1.040
299.273,1.040
299.303,1.041
299.333,1.048
299.363,1.051
299.393,1.045
299.423,1.038
299.453,1.042
299.483,1.054
299.513,1.049
299.543,1.041
299.573,1.047
299.603,1.042
299.633,1.044
299.663,1.041
299.693,1.042
299.723,1.042
299.753,1.047
299.783,1.051
299.813,1.050
299.843,1.046
299.873,1.046
299.903,1.039
299.933,1.046
299.963,1.044
299.993,1.042
300.023,1.043
300.053,1.042
300.083,1.054
300.113,1.051
300.143,1.046
300.173,1.039
300.203,1.046
300.233,1.048
300.263,1.038
300.293,1.042
300.323,1.050
300.353,1.051
300.383,1.047
300.413,1.039
300.443,1.040
300.473,1.049
300.503,1.053
300.533,1.048
300.563,1.043
300.593,1.041
300.623,1.039
300.653,1.048
300.683,1.040
300.713,1.047
300.743,1.044
300.773,1.045
300.803,1.054
300.833,1.045
300.863,1.047
300.893,1.045
300.923,1.055
300.953,1.046
300.983,1.041
301.013,1.042
301.043,1.045
301.073,1.042
301.103,1.046
301.133,1.043
301.163,1.044
301.193,1.050
301.223,1.050
301.253,1.046
301.283,1.047
301.313,1.046
301.343,1.048
301.373,1.045
301.403,1.040
301.433,1.038
301.463,1.045
301.493,1.052
301.523,1.052
301.553,1.049
301.583,1.042
301.613,1.044
301.643,1.048
301.673,1.051
301.703,1.045
301.733,1.045
301.763,1.043
301.793,1.039
301.823,1.045
301.853,1.045
301.883,1.038
301.913,1.050
301.943,1.050
301.973,1.047
302.003,1.036
302.033,1.040
302.063,1.041
302.093,1.045
302.123,1.043
302.153,1.042
302.183,1.049
302.213,1.056
302.243,1.060
302.273,1.046
302.303,1.048
302.333,1.048
302.363,1.045
302.393,1.036
302.423,1.038
302.453,1.048
302.483,1.053
302.513,1.052
302.543,1.043
302.573,1.033
302.603,1.043
302.633,1.054
302.663,1.049
302.693,1.047
302.723,1.042
302.753,1.045
302.783,1.048
302.813,1.037
302.843,1.047
302.873,1.053
302.903,1.048
302.933,1.043
302.963,1.043
302.993,1.056
303.023,1.062
303.053,1.053
303.083,1.043
303.113,1.036
303.143,1.042
303.173,1.046
303.203,1.037
303.233,1.034
303.263,1.050
303.293,1.054
303.323,1.039
303.353,1.047
303.383,1.048
303.413,1.047
303.443,1.039
303.473,1.045
303.503,1.048
303.533,1.045
303.563,1.042
303.593,1.043
303.623,1.052
303.653,1.055
303.683,1.048
303.713,1.044
303.743,1.041
303.773,1.042
303.803,1.050
303.833,1.049
303.863,1.036
303.893,1.052
303.923,1.061
303.953,1.059
303.983,1.050
304.013,1.043
304.043,1.041
304.073,1.045
304.103,1.039
304.133,1.042
304.163,1.035
304.193,1.046
304.223,1.062
304.253,1.062
304.283,1.046
304.313,1.041
304.343,1.043
304.373,1.044
304.403,1.037
304.433,1.050
304.463,1.049
304.493,1.050
304.523,1.052
304.553,1.057
304.583,1.037
304.613,1.042
304.643,1.047
304.673,1.053
304.703,1.052
304.733,1.051
304.763,1.036
304.793,1.041
304.823,1.049
304.853,1.060
304.883,1.057
304.913,1.041
304.943,1.043
304.973,1.044
305.003,1.046
305.033,1.050
305.063,1.039
305.093,1.039
305.123,1.048
305.153,1.053
305.183,1.042
305.213,1.045
305.243,1.046
305.273,1.044
305.303,1.048
305.333,1.051
305.363,1.046
305.393,1.041
305.423,1.042
305.453,1.053
305.483,1.057
305.513,1.043
305.543,1.044
305.573,1.039
305.603,1.041
305.633,1.048
305.663,1.051
305.693,1.034
305.723,1.049
305.753,1.054
305.783,1.050
305.813,1.049
305.843,1.048
305.873,1.045
305.903,1.044
305.933,1.041
305.963,1.046
305.993,1.050
306.023,1.051
306.053,1.049
306.083,1.046
306.113,1.047
306.143,1.050
306.173,1.053
306.203,1.042
306.233,1.044
306.263,1.044
306.293,1.046
306.323,1.043
306.353,1.050
306.383,1.037
306.413,1.052
306.443,1.051
306.473,1.048
306.503,1.047
306.533,1.046
306.563,1.049
306.593,1.047
306.623,1.045
306.653,1.043
306.683,1.048
306.713,1.045
306.743,1.049
306.773,1.050
306.803,1.047
306.833,1.038
306.863,1.042
306.893,1.046
306.923,1.058
306.953,1.045
306.983,1.045
307.013,1.046
307.043,1.042
307.073,1.050
307.103,1.048
307.133,1.042
307.163,1.042
307.193,1.048
307.223,1.049
307.253,1.048
307.283,1.048
307.313,1.045
307.343,1.043
307.373,1.044
307.403,1.049
307.433,1.052
307.463,1.046
307.493,1.047
307.523,1.058
307.553,1.051
307.583,1.049
307.613,1.038
307.643,1.038
307.673,1.051
307.703,1.060
307.733,1.048
307.763,1.043
307.793,1.043
307.823,1.045
307.853,1.043
307.883,1.048
307.913,1.037
307.943,1.051
307.973,1.054
308.003,1.050
308.033,1.053
308.063,1.048
308.093,1.045
308.123,1.043
308.153,1.047
308.183,1.051
308.213,1.050
308.243,1.042
308.273,1.048
308.303,1.049
308.333,1.052
308.363,1.051
308.393,1.051
308.423,1.038
308.453,1.041
308.483,1.048
308.513,1.051
308.543,1.049
308.573,1.049
308.603,1.045
308.633,1.047
308.663,1.049
308.693,1.050
308.723,1.039
308.753,1.048
308.783,1.055
308.813,1.052
308.843,1.050
308.873,1.048
308.903,1.049
308.933,1.043
308.963,1.052
308.993,1.052
309.023,1.042
309.053,1.049
309.083,1.049
309.113,1.047
309.143,1.044
309.173,1.048
309.203,1.048
309.233,1.045
309.263,1.045
309.293,1.053
309.323,1.050
309.353,1.051
309.383,1.049
309.413,1.046
309.443,1.045
309.473,1.050
309.503,1.046
309.533,1.038
309.563,1.048
309.593,1.049
309.623,1.047
309.653,1.048
309.683,1.051
309.713,1.053
309.743,1.042
309.773,1.045
309.803,1.043
309.833,1.050
309.863,1.052
309.893,1.049
309.923,1.051
309.953,1.042
309.983,1.043
310.013,1.041
310.043,1.048
310.073,1.050
310.103,1.049
310.133,1.049
310.163,1.045
310.193,1.049
310.223,1.047
310.253,1.045
310.283,1.050
310.313,1.043
310.343,1.050
310.373,1.053
310.403,1.051
310.433,1.046
310.463,1.041
310.493,1.049
310.523,1.045
310.553,1.051
310.583,1.045
310.613,1.048
310.643,1.046
310.673,1.050
310.703,1.053
310.733,1.052
310.763,1.047
310.793,1.044
310.823,1.046
310.853,1.053
310.883,1.052
310.913,1.049
310.943,1.048
310.973,1.046
311.003,1.046
311.033,1.045
311.063,1.045
311.093,1.042
311.123,1.052
311.153,1.056
311.183,1.053
311.213,1.048
311.243,1.047
311.273,1.044
311.303,1.045
311.333,1.047
311.363,1.043
311.393,1.047
311.423,1.051
311.453,1.047
311.483,1.051
311.513,1.047
311.543,1.045
311.573,1.045
311.603,1.052
311.633,1.048
311.663,1.045
311.693,1.048
311.723,1.046
311.753,1.045
311.783,1.046
311.813,1.044
311.843,1.043
311.873,1.051
311.903,1.052
311.933,1.049
311.963,1.046
311.993,1.049
312.023,1.048
312.053,1.050
312.083,1.045
312.113,1.043
312.143,1.046
312.173,1.051
312.203,1.051
312.233,1.046
312.263,1.046
312.293,1.045
312.323,1.049
312.353,1.055
312.383,1.052
312.413,1.050
312.443,1.044
312.473,1.041
312.503,1.047
312.533,1.046
312.563,1.036
312.593,1.047
312.623,1.049
312.653,1.052
312.683,1.051
312.713,1.047
312.743,1.049
312.773,1.046
312.803,1.048
312.833,1.043
312.863,1.046
312.893,1.048
312.923,1.049
312.953,1.045
312.983,1.047
313.013,1.048
313.043,1.051
313.073,1.051
313.103,1.051
313.133,1.051
313.163,1.043
313.193,1.044
313.223,1.049
313.253,1.041
313.283,1.044
313.313,1.046
313.343,1.047
313.373,1.053
313.403,1.054
313.433,1.053
313.463,1.051
313.493,1.044
313.523,1.050
313.553,1.050
313.583,1.044
313.613,1.044
313.643,1.043
313.673,1.046
313.703,1.055
313.733,1.057
313.763,1.050
313.793,1.046
313.823,1.043
313.853,1.046
313.883,1.048
313.913,1.045
313.943,1.043
313.973,1.051
314.003,1.051
314.033,1.048
314.063,1.051
314.093,1.049
314.123,1.048
314.153,1.045
314.183,1.048
314.213,1.048
314.243,1.052
314.273,1.049
314.303,1.041
314.333,1.045
314.363,1.059
314.393,1.049
314.423,1.046
314.453,1.041
314.483,1.046
314.513,1.049
314.543,1.052
314.573,1.043
314.603,1.043
314.633,1.051
314.663,1.053
314.693,1.052
314.723,1.048
314.753,1.048
314.783,1.046
314.813,1.051
314.843,1.049
314.873,1.053
314.903,1.047
314.933,1.045
314.963,1.046
314.993,1.057
315.023,1.049
315.053,1.044
315.083,1.043
315.113,1.046
315.143,1.050
315.173,1.050
315.203,1.041
315.233,1.045
315.263,1.054
315.293,1.047
315.323,1.051
315.353,1.045
315.383,1.050
315.413,1.047
315.443,1.045
315.473,1.048
315.503,1.053
315.533,1.051
315.563,1.042
315.593,1.044
315.623,1.050
315.653,1.050
315.683,1.050
315.713,1.046
315.743,1.050
315.773,1.046
315.803,1.044
315.833,1.046
315.863,1.042
315.893,1.049
315.923,1.050
315.953,1.051
315.983,1.053
316.013,1.051
316.043,1.053
316.073,1.053
316.103,1.043
316.133,1.046
316.163,1.049
316.193,1.050
316.223,1.051
316.253,1.046
316.283,1.043
316.313,1.050
316.343,1.055
316.373,1.049
316.403,1.047
316.433,1.046
316.463,1.051
316.493,1.048
316.523,1.051
316.553,1.038
316.583,1.049
316.613,1.054
316.643,1.050
316.673,1.043
316.703,1.047
316.733,1.046
316.763,1.047
316.793,1.050
316.823,1.044
316.853,1.047
316.883,1.050
316.913,1.048
316.943,1.049
316.973,1.039
317.003,1.046
317.033,1.056
317.063,1.053
317.093,1.048
317.123,1.045
317.153,1.043
317.183,1.045
317.213,1.046
317.243,1.045
317.273,1.046
317.303,1.049
317.333,1.053
317.363,1.053
317.393,1.048
317.423,1.051
317.453,1.045
317.483,1.044
317.513,1.045
317.543,1.047
317.573,1.052
317.603,1.052
317.633,1.042
317.663,1.038
317.693,1.052
317.723,1.057
317.753,1.051
317.783,1.045
317.813,1.045
317.843,1.047
317.873,1.046
317.903,1.047
317.933,1.042
317.963,1.047
317.993,1.052
318.023,1.052
318.053,1.051
318.083,1.045
318.113,1.053
318.143,1.052
318.173,1.043
318.203,1.046
318.233,1.050
318.263,1.049
318.293,1.050
318.323,1.045
318.353,1.044
318.383,1.057
318.413,1.054
318.443,1.046
318.473,1.048
318.503,1.049
318.533,1.048
318.563,1.048
318.593,1.048
318.623,1.038
318.653,1.047
318.683,1.054
318.713,1.053
318.743,1.046
318.773,1.047
318.803,1.042
318.833,1.041
318.863,1.049
318.893,1.053
318.923,1.049
318.953,1.053
318.983,1.053
319.013,1.050
319.043,1.051
319.073,1.055
319.103,1.046
319.133,1.053
319.163,1.044
319.193,1.047
319.223,1.046
319.253,1.050
319.283,1.045
319.313,1.042
319.343,1.049
319.373,1.056
319.403,1.053
319.433,1.043
319.463,1.050
319.493,1.048
319.523,1.055
319.553,1.054
319.583,1.046
319.613,1.049
319.643,1.050
319.673,1.050
319.703,1.048
319.733,1.046
319.763,1.044
319.793,1.041
319.823,1.054
319.853,1.052
319.883,1.047
319.913,1.051
319.943,1.047
319.973,1.048
320.003,1.045
320.033,1.046
320.063,1.046
320.093,1.056
320.123,1.054
320.153,1.050
320.183,1.046
320.213,1.050
320.243,1.049
320.273,1.049
320.303,1.043
320.333,1.050
320.363,1.055
320.393,1.055
320.423,1.050
320.453,1.042
320.483,1.047
320.513,1.055
320.543,1.053
320.573,1.046
320.603,1.047
320.633,1.055
320.663,1.048
320.693,1.049
320.723,1.046
320.753,1.047
320.783,1.055
320.813,1.056
320.843,1.054
320.873,1.050
320.903,1.045
320.933,1.045
320.963,1.046
320.993,1.048
321.023,1.051
321.053,1.049
321.083,1.049
321.113,1.047
321.143,1.048
321.173,1.050
321.203,1.057
321.233,1.054
321.263,1.047
321.293,1.049
321.323,1.048
321.353,1.042
321.383,1.049
321.413,1.046
321.443,1.044
321.473,1.053
321.503,1.052
321.533,1.050
321.563,1.049
321.593,1.050
321.623,1.050
321.653,1.046
321.683,1.051
321.713,1.051
321.743,1.052
321.773,1.049
321.803,1.049
321.833,1.044
321.863,1.051
321.893,1.058
321.923,1.049
321.953,1.044
321.983,1.050
322.013,1.048
322.043,1.053
322.073,1.055
322.103,1.044
322.133,1.045
322.163,1.056
322.193,1.052
322.223,1.047
322.253,1.050
322.283,1.052
322.313,1.047
322.343,1.048
322.373,1.052
322.403,1.049
322.433,1.055
322.463,1.046
322.493,1.041
322.523,1.049
322.553,1.058
322.583,1.053
322.613,1.047
322.643,1.049
322.673,1.050
322.703,1.051
322.733,1.053
322.763,1.049
322.793,1.042
322.823,1.049
322.853,1.049
322.883,1.052
322.913,1.050
322.943,1.049
322.973,1.048
323.003,1.048
323.033,1.039
323.063,1.052
323.093,1.052
323.123,1.056
323.153,1.050
323.183,1.042
323.213,1.048
323.243,1.056
323.273,1.054
323.303,1.048
323.333,1.047
323.363,1.050
323.393,1.046
323.423,1.049
323.453,1.048
323.483,1.044
323.513,1.050
323.543,1.053
323.573,1.050
323.603,1.046
323.633,1.049
323.663,1.051
323.693,1.053
323.723,1.048
323.753,1.049
323.783,1.053
323.813,1.051
323.843,1.052
323.873,1.044
323.903,1.045
323.933,1.048
323.963,1.059
323.993,1.050
324.023,1.048
324.053,1.047
324.083,1.049
324.113,1.049
324.143,1.046
324.173,1.048
324.203,1.044
324.233,1.048
324.263,1.051
324.293,1.052
324.323,1.055
324.353,1.054
324.383,1.049
324.413,1.049
324.443,1.046
324.473,1.049
324.503,1.049
324.533,1.050
324.563,1.052
324.593,1.055
324.623,1.057
324.653,1.047
324.683,1.049
324.713,1.045
324.743,1.045
324.773,1.047
324.803,1.043
324.833,1.047
324.863,1.047
324.893,1.047
324.923,1.045
324.953,1.052
324.983,1.058
325.013,1.057
325.043,1.049
325.073,1.052
325.103,1.050
325.133,1.050
325.163,1.050
