df_hash,22ZHK4.HTY8RN
172.198,1.020
172.228,1.024
172.258,1.024
172.288,1.024
172.318,1.021
172.348,1.018
172.378,1.021
172.408,1.018
172.438,1.021
172.468,1.026
172.498,1.030
172.528,1.021
172.558,1.021
172.588,1.021
172.618,1.021
172.648,1.020
172.678,1.023
172.708,1.021
172.738,1.022
172.768,1.024
172.798,1.025
172.828,1.020
172.858,1.017
172.888,1.020
172.918,1.022
172.948,1.021
172.978,1.022
173.008,1.025
173.038,1.022
173.068,1.022
173.098,1.022
173.128,1.022
173.158,1.021
173.188,1.021
173.218,1.018
173.248,1.021
173.278,1.021
173.308,1.022
173.338,1.020
173.368,1.020
173.398,1.023
173.428,1.025
173.458,1.022
173.488,1.021
173.518,1.018
173.548,1.021
173.578,1.023
173.608,1.022
173.638,1.021
173.668,1.019
173.698,1.021
173.728,1.020
173.758,1.021
173.788,1.017
173.818,1.013
173.848,1.020
173.878,1.024
173.908,1.030
173.938,1.031
173.968,1.030
173.998,1.021
174.028,1.017
174.058,1.012
174.088,1.023
174.118,1.017
174.148,1.023
174.178,1.021
174.208,1.021
174.238,1.022
174.268,1.022
174.298,1.017
174.328,1.022
174.358,1.020
174.388,1.022
174.418,1.023
174.448,1.017
174.478,1.018
174.508,1.023
174.538,1.023
174.568,1.024
174.598,1.021
174.628,1.021
174.658,1.020
174.688,1.021
174.718,1.022
174.748,1.021
174.778,1.021
174.808,1.027
174.838,1.019
174.868,1.020
174.898,1.024
174.928,1.021
174.958,1.021
174.988,1.028
175.018,1.022
175.048,1.024
175.078,1.017
175.108,1.019
175.138,1.024
175.168,1.021
175.198,1.023
175.228,1.021
175.258,1.023
175.288,1.021
175.318,1.023
175.348,1.021
175.378,1.020
175.408,1.021
175.438,1.021
175.468,1.024
175.498,1.023
175.528,1.021
175.558,1.021
175.588,1.023
175.618,1.021
175.648,1.024
175.678,1.021
175.708,1.021
175.738,1.021
175.768,1.020
175.798,1.021
175.828,1.007
175.858,0.974
175.888,0.947
175.918,0.990
175.948,1.025
175.978,1.056
176.008,1.043
176.038,1.034
176.068,1.029
176.098,1.038
176.128,1.029
176.158,1.025
176.188,1.025
176.218,1.016
176.248,1.012
176.278,1.016
176.308,1.012
176.338,1.014
176.368,1.006
176.398,1.000
176.428,0.993
176.458,0.991
176.488,1.002
176.518,1.013
176.548,1.037
176.578,1.047
176.608,1.059
176.638,1.041
176.668,1.021
176.698,0.985
176.728,0.983
176.758,0.967
176.788,0.957
176.818,0.986
176.848,1.019
176.878,1.040
176.908,1.045
176.938,1.046
176.968,1.034
176.998,1.019
177.028,1.007
177.058,1.012
177.088,0.982
177.118,0.990
177.148,0.996
177.178,1.006
177.208,1.013
177.238,1.022
177.268,1.024
177.298,1.011
177.328,1.011
177.358,1.026
177.388,1.016
177.418,1.016
177.448,1.015
177.478,1.003
177.508,1.015
177.538,1.017
177.568,1.014
177.598,1.014
177.628,1.006
177.658,1.012
177.688,1.015
177.718,1.016
177.748,1.016
177.778,1.021
177.808,1.016
177.838,1.012
177.868,1.011
177.898,1.015
177.928,1.018
177.958,1.012
177.988,1.007
178.018,1.014
178.048,1.017
178.078,1.016
178.108,1.011
178.138,1.014
178.168,1.018
178.198,1.010
178.228,1.013
178.258,1.016
178.288,1.011
178.318,1.013
178.348,1.018
178.378,1.018
178.408,1.014
178.438,1.012
178.468,1.021
178.498,1.018
178.528,1.012
178.558,1.014
178.588,1.015
178.618,1.018
178.648,1.016
178.678,1.016
178.708,1.015
178.738,1.017
178.768,1.017
178.798,1.018
178.828,1.018
178.858,1.012
178.888,1.011
178.918,1.020
178.948,1.017
178.978,1.013
179.008,1.012
179.038,1.014
179.068,1.014
179.098,1.018
179.128,1.013
179.158,1.014
179.188,1.018
179.218,1.031
179.248,1.017
179.278,1.010
179.308,1.013
179.338,1.010
179.368,1.019
179.398,1.007
179.428,1.021
179.458,1.023
179.488,1.026
179.518,1.011
179.548,1.017
179.578,1.016
179.608,1.025
179.638,1.014
179.668,1.009
179.698,1.015
179.728,1.016
179.758,1.012
179.788,1.018
179.818,1.021
179.848,1.021
179.878,1.030
179.908,1.021
179.938,1.020
179.968,1.014
179.998,1.010
180.028,1.022
180.058,1.028
180.088,1.021
180.118,1.012
180.148,1.004
180.178,1.019
180.208,1.003
180.238,1.010
180.268,1.018
180.298,1.024
180.328,1.021
180.358,1.014
180.388,1.020
180.418,1.015
180.448,1.019
180.478,1.021
180.508,1.024
180.538,1.021
180.568,1.015
180.598,1.006
180.628,1.021
180.658,1.022
180.688,1.029
180.718,1.015
180.748,1.008
180.778,1.017
180.808,1.020
180.838,1.020
180.868,1.018
180.898,1.016
180.928,1.018
180.958,1.015
180.988,1.021
181.018,1.020
181.048,1.016
181.078,1.017
181.108,1.014
181.138,1.019
181.168,1.019
181.198,1.019
181.228,1.013
181.258,1.019
181.288,1.016
181.318,1.013
181.348,1.018
181.378,1.010
181.408,1.020
181.438,1.022
181.468,1.020
181.498,1.008
181.528,1.023
181.558,1.008
181.588,1.017
181.618,1.024
181.648,1.017
181.678,1.019
181.708,1.017
181.738,1.021
181.768,1.011
181.798,1.013
181.828,1.016
181.858,1.019
181.888,1.015
181.918,1.014
181.948,1.012
181.978,1.011
182.008,1.017
182.038,1.017
182.068,1.012
182.098,1.003
182.128,1.017
182.158,1.017
182.188,1.012
182.218,1.019
182.248,1.013
182.278,1.012
182.308,1.017
182.338,1.020
182.368,1.019
182.398,1.014
182.428,1.015
182.458,1.015
182.488,1.009
182.518,1.010
182.548,1.009
182.578,1.018
182.608,1.016
182.638,1.019
182.668,1.011
182.698,1.018
182.728,1.005
182.758,1.020
182.788,1.020
182.818,1.016
182.848,1.015
182.878,1.013
182.908,1.017
182.938,1.020
182.968,1.013
182.998,1.021
183.028,1.016
183.058,1.005
183.088,1.010
183.118,1.015
183.148,1.023
183.178,1.015
183.208,1.015
183.238,1.008
183.268,1.021
183.298,1.008
183.328,1.000
183.358,1.005
183.388,1.014
183.418,1.008
183.448,1.019
183.478,1.035
183.508,1.040
183.538,1.050
183.568,1.032
183.598,1.017
183.628,0.979
183.658,1.003
183.688,0.988
183.718,0.992
183.748,1.006
183.778,1.022
183.808,1.016
183.838,1.021
183.868,1.013
183.898,1.018
183.928,1.024
183.958,1.026
183.988,1.017
184.018,1.018
184.048,1.018
184.078,1.018
184.108,1.026
184.138,1.021
184.168,1.016
184.198,1.012
184.228,1.016
184.258,1.020
184.288,1.017
184.318,1.016
184.348,1.018
184.378,1.010
184.408,1.009
184.438,1.011
184.468,1.015
184.498,1.023
184.528,1.024
184.558,1.017
184.588,1.016
184.618,1.010
184.648,1.021
184.678,1.016
184.708,1.012
184.738,1.006
184.768,1.016
184.798,1.028
184.828,1.026
184.858,1.013
184.888,1.018
184.918,1.019
184.948,1.000
184.978,1.020
185.008,1.011
185.038,1.012
185.068,1.012
185.098,1.019
185.128,1.015
185.158,1.009
185.188,1.015
185.218,1.015
185.248,1.013
185.278,1.014
185.308,1.010
185.338,1.013
185.368,1.013
185.398,1.016
185.428,1.017
185.458,1.017
185.488,1.007
185.518,1.021
185.548,1.014
185.578,1.020
185.608,1.018
185.638,1.014
185.668,1.015
185.698,1.012
185.728,1.021
185.758,1.007
185.788,1.003
185.818,1.012
185.848,1.006
185.878,1.007
185.908,0.999
185.938,1.006
185.968,1.017
185.998,1.036
186.028,1.032
186.058,1.033
186.088,1.028
186.118,1.019
186.148,1.004
186.178,0.999
186.208,1.007
186.238,1.018
186.268,1.018
186.298,1.011
186.328,1.012
186.358,1.009
186.388,1.041
186.418,1.055
186.448,1.032
186.478,1.024
186.508,1.006
186.538,0.999
186.568,0.991
186.598,0.992
186.628,0.995
186.658,1.006
186.688,1.022
186.718,1.018
186.748,1.017
186.778,1.015
186.808,1.015
186.838,1.010
186.868,1.015
186.898,1.017
186.928,1.021
186.958,1.009
186.988,1.021
187.018,1.017
187.048,1.011
187.078,1.012
187.108,1.011
187.138,1.019
187.168,1.023
187.198,1.012
187.228,1.012
187.258,1.022
187.288,1.014
187.318,1.017
187.348,1.009
187.378,1.015
187.408,1.013
187.438,1.013
187.468,1.016
187.498,1.013
187.528,1.019
187.558,1.019
187.588,1.018
187.618,1.016
187.648,1.017
187.678,1.019
187.708,1.013
187.738,1.014
187.768,1.020
187.798,1.012
187.828,1.011
187.858,1.020
187.888,1.017
187.918,1.017
187.948,1.015
187.978,1.017
188.008,1.015
188.038,1.015
188.068,1.016
188.098,1.020
188.128,1.020
188.158,1.011
188.188,1.024
188.218,1.018
188.248,1.012
188.278,1.020
188.308,1.020
188.338,1.022
188.368,1.018
188.398,1.016
188.428,1.016
188.458,1.008
188.488,1.013
188.518,1.023
188.548,1.018
188.578,1.021
188.608,1.015
188.638,1.013
188.668,1.018
188.698,1.030
188.728,1.020
188.758,1.021
188.788,1.012
188.818,1.017
188.848,1.017
188.878,1.018
188.908,1.022
188.938,1.018
188.968,1.019
188.998,1.021
189.028,1.015
189.058,1.022
189.088,1.022
189.118,1.016
189.148,1.021
189.178,1.022
189.208,1.019
189.238,1.021
189.268,1.013
189.298,1.016
189.328,1.025
189.358,1.020
189.388,1.013
189.418,1.011
189.448,1.007
189.478,1.003
189.508,1.015
189.538,1.021
189.568,1.037
189.598,1.035
189.628,1.021
189.658,0.997
189.688,1.011
189.718,1.026
189.748,1.024
189.778,1.016
189.808,1.006
189.838,1.012
189.868,1.004
189.898,1.006
189.928,1.019
189.958,1.006
189.988,1.012
190.018,1.019
190.048,1.028
190.078,1.023
190.108,1.022
190.138,1.007
190.168,1.004
190.198,1.005
190.228,1.013
190.258,1.029
190.288,1.016
190.318,1.019
190.348,1.019
190.378,1.001
190.408,1.010
190.438,1.001
190.468,1.034
190.498,1.011
190.528,1.021
190.558,1.015
190.588,1.021
190.618,1.008
190.648,1.014
190.678,1.017
190.708,1.000
190.738,1.007
190.768,1.011
190.798,1.025
190.828,1.033
190.858,1.032
190.888,1.031
190.918,1.022
190.948,1.048
190.978,1.009
191.008,1.004
191.038,0.992
191.068,0.987
191.098,0.980
191.128,0.978
191.158,1.003
191.188,1.018
191.218,1.027
191.248,1.041
191.278,1.032
191.308,1.024
191.338,1.014
191.368,1.023
191.398,1.027
191.428,1.033
191.458,1.023
191.488,1.020
191.518,1.004
191.548,0.998
191.578,1.008
191.608,1.027
191.638,1.041
191.668,1.045
191.698,1.044
191.728,1.054
191.758,1.041
191.788,1.023
191.818,1.000
191.848,0.989
191.878,0.985
191.908,0.990
191.938,0.994
191.968,0.993
191.998,1.002
192.028,1.014
192.058,1.022
192.088,1.025
192.118,1.035
192.148,1.023
192.178,1.021
192.208,1.013
192.238,1.015
192.268,1.031
192.298,1.031
192.328,1.029
192.358,1.020
192.388,1.026
192.418,1.021
192.448,1.016
192.478,1.013
192.508,1.015
192.538,1.015
192.568,1.021
192.598,1.026
192.628,1.024
192.658,1.017
192.688,1.017
192.718,1.029
192.748,1.022
192.778,1.021
192.808,1.016
192.838,1.021
192.868,1.021
192.898,1.023
192.928,1.018
192.958,1.021
192.988,1.023
193.018,1.020
193.048,1.010
193.078,1.022
193.108,1.016
193.138,1.020
193.168,1.023
193.198,1.018
193.228,1.018
193.258,1.020
193.288,1.021
193.318,1.021
193.348,1.016
193.378,1.021
193.408,1.021
193.438,1.023
193.468,1.017
193.498,1.022
193.528,1.021
193.558,1.019
193.588,1.020
193.618,1.015
193.648,1.023
193.678,1.022
193.708,1.022
193.738,1.014
193.768,1.015
193.798,1.023
193.828,1.022
193.858,1.019
193.888,1.021
193.918,1.021
193.948,1.025
193.978,1.021
194.008,1.018
194.038,1.019
194.068,1.019
194.098,1.019
194.128,1.019
194.158,1.023
194.188,1.021
194.218,1.019
194.248,1.021
194.278,1.021
194.308,1.018
194.338,1.017
194.368,1.021
194.398,1.023
194.428,1.019
194.458,1.021
194.488,1.021
194.518,1.016
194.548,1.017
194.578,1.018
194.608,1.018
194.638,1.024
194.668,1.018
194.698,1.014
194.728,1.020
194.758,1.026
194.788,1.023
194.818,1.023
194.848,1.016
194.878,1.014
194.908,1.020
194.938,1.015
194.968,1.018
194.998,1.023
195.028,1.023
195.058,1.022
195.088,1.020
195.118,1.026
195.148,1.021
195.178,1.021
195.208,1.019
195.238,1.023
195.268,1.020
195.298,1.022
195.328,1.022
195.358,1.022
195.388,1.024
195.418,1.022
195.448,1.017
195.478,1.019
195.508,1.021
195.538,1.029
195.568,1.023
195.598,1.018
195.628,1.018
195.658,1.023
195.688,1.023
195.718,1.024
195.748,1.020
195.778,1.022
195.808,1.021
195.838,1.023
195.868,1.021
195.898,1.019
195.928,1.021
195.958,1.021
195.988,1.020
196.018,1.021
196.048,1.023
196.078,1.019
196.108,1.024
196.138,1.021
196.168,1.020
196.198,1.014
196.228,1.017
196.258,0.998
196.288,0.988
196.318,0.982
196.348,1.028
196.378,1.028
196.408,1.031
196.438,1.026
196.468,1.023
196.498,1.007
196.528,1.006
196.558,1.011
196.588,1.028
196.618,1.033
196.648,1.039
196.678,1.020
196.708,1.015
196.738,1.011
196.768,1.012
196.798,1.010
196.828,1.016
196.858,1.022
196.888,1.012
196.918,1.015
196.948,1.014
196.978,1.006
197.008,1.012
197.038,1.017
197.068,1.026
197.098,1.018
197.128,1.010
197.158,1.021
197.188,1.024
197.218,1.019
197.248,1.015
197.278,1.013
197.308,1.009
197.338,1.013
197.368,1.018
197.398,1.017
197.428,1.006
197.458,1.024
197.488,1.020
197.518,1.011
197.548,1.015
197.578,1.024
197.608,1.020
197.638,0.992
197.668,1.000
197.698,1.007
197.728,1.007
197.758,1.008
197.788,1.005
197.818,1.011
197.848,1.006
197.878,1.006
197.908,1.015
197.938,1.014
197.968,1.000
197.998,1.014
198.028,1.013
198.058,1.018
198.088,1.013
198.118,1.020
198.148,1.028
198.178,1.024
198.208,1.014
198.238,1.011
198.268,1.021
198.298,1.014
198.328,1.022
198.358,1.014
198.388,1.013
198.418,1.015
198.448,1.013
198.478,1.013
198.508,1.022
198.538,1.021
198.568,1.021
198.598,1.028
198.628,1.024
198.658,1.022
198.688,1.024
198.718,1.026
198.748,1.009
198.778,1.007
198.808,1.022
198.838,1.012
198.868,1.023
198.898,1.033
198.928,1.021
198.958,1.015
198.988,1.027
199.018,1.022
199.048,1.015
199.078,1.013
199.108,1.010
199.138,1.015
199.168,1.041
199.198,1.024
199.228,1.008
199.258,1.008
199.288,1.012
199.318,1.010
199.348,1.017
199.378,1.020
199.408,1.020
199.438,1.023
199.468,1.023
199.498,1.028
199.528,1.022
199.558,1.017
199.588,1.021
199.618,1.023
199.648,1.009
199.678,1.016
199.708,1.017
199.738,1.020
199.768,1.018
199.798,1.014
199.828,1.010
199.858,1.016
199.888,1.019
199.918,1.018
199.948,1.021
199.978,1.022
200.008,1.019
200.038,1.031
200.068,1.020
200.098,1.018
200.128,1.018
200.158,1.023
200.188,1.016
200.218,1.004
200.248,1.010
200.278,1.027
200.308,1.021
200.338,1.016
200.368,1.022
200.398,1.030
200.428,1.026
200.458,1.015
200.488,1.021
200.518,1.029
200.548,1.025
200.578,1.014
200.608,1.013
200.638,1.019
200.668,1.011
200.698,1.015
200.728,1.011
200.758,1.010
200.788,1.017
200.818,1.010
200.848,1.019
200.878,1.021
200.908,1.017
200.938,1.018
200.968,1.021
200.998,1.023
201.028,1.022
201.058,1.021
201.088,1.015
201.118,1.021
201.148,1.017
201.178,1.017
201.208,1.021
201.238,1.025
201.268,1.018
201.298,1.016
201.328,1.021
201.358,1.019
201.388,1.025
201.418,1.019
201.448,1.020
201.478,1.021
201.508,1.020
201.538,1.014
201.568,1.017
201.598,1.019
201.628,1.020
201.658,1.019
201.688,1.011
201.718,1.009
201.748,1.021
201.778,1.024
201.808,1.037
201.838,1.041
201.868,1.034
201.898,1.023
201.928,1.013
201.958,1.017
201.988,1.011
202.018,1.008
202.048,1.015
202.078,1.026
202.108,1.031
202.138,1.030
202.168,1.031
202.198,1.021
202.228,1.017
202.258,1.020
202.288,1.021
202.318,1.018
202.348,1.019
202.378,1.022
202.408,1.022
202.438,1.021
202.468,1.021
202.498,1.020
202.528,1.020
202.558,1.015
202.588,1.019
202.618,1.029
202.648,1.020
202.678,1.014
202.708,1.021
202.738,1.021
202.768,1.025
202.798,1.023
202.828,1.015
202.858,1.016
202.888,1.023
202.918,1.024
202.948,1.017
202.978,1.019
203.008,1.025
203.038,1.017
203.068,1.019
203.098,1.021
203.128,1.025
203.158,1.023
203.188,1.017
203.218,1.020
203.248,1.020
203.278,1.021
203.308,1.021
203.338,1.019
203.368,1.025
203.398,1.021
203.428,1.014
203.458,1.017
203.488,1.014
203.518,1.023
203.548,1.029
203.578,1.017
203.608,1.015
203.638,1.023
203.668,1.020
203.698,1.021
203.728,1.024
203.758,1.021
203.788,1.015
203.818,1.020
203.848,1.017
203.878,1.017
203.908,1.020
203.938,1.018
203.968,1.019
203.998,1.021
204.028,1.022
204.058,1.025
204.088,1.019
204.118,1.020
204.148,1.019
204.178,1.024
204.208,1.021
204.238,1.018
204.268,1.020
204.298,1.022
204.328,1.021
204.358,1.021
204.388,1.024
204.418,1.016
204.448,1.015
204.478,1.021
204.508,1.023
204.538,1.026
204.568,1.014
204.598,1.017
204.628,1.020
204.658,1.021
204.688,1.021
204.718,1.023
204.748,1.018
204.778,1.019
204.808,1.021
204.838,1.021
204.868,1.019
204.898,1.019
204.928,1.020
204.958,1.018
204.988,1.022
205.018,1.021
205.048,1.022
205.078,1.019
205.108,1.014
205.138,1.019
205.168,1.018
205.198,1.023
205.228,1.014
205.258,1.012
205.288,1.021
205.318,1.023
205.348,1.020
205.378,1.018
205.408,1.019
205.438,1.026
205.468,1.021
205.498,1.023
205.528,1.020
205.558,1.019
205.588,1.018
205.618,1.021
205.648,1.021
205.678,1.021
205.708,1.021
205.738,1.022
205.768,1.021
205.798,1.021
205.828,1.014
205.858,1.018
205.888,1.021
205.918,1.021
205.948,1.017
205.978,1.021
206.008,1.018
206.038,1.017
206.068,1.019
206.098,1.021
206.128,1.018
206.158,1.017
206.188,1.021
206.218,1.021
206.248,1.020
206.278,1.020
206.308,1.022
206.338,1.013
206.368,1.016
206.398,1.023
206.428,1.026
206.458,1.024
206.488,1.019
206.518,1.016
206.548,1.021
206.578,1.021
206.608,1.021
206.638,1.022
206.668,1.019
206.698,1.017
206.728,1.021
206.758,1.018
206.788,1.013
206.818,1.020
206.848,1.020
206.878,1.021
206.908,1.021
206.938,1.021
206.968,1.018
206.998,1.019
207.028,1.019
207.058,1.020
207.088,1.021
207.118,1.021
207.148,1.018
207.178,1.012
207.208,1.021
207.238,1.021
207.268,1.028
207.298,1.021
207.328,1.020
207.358,1.014
207.388,1.020
207.418,1.021
207.448,1.024
207.478,1.021
207.508,1.021
207.538,1.019
207.568,1.022
207.598,1.015
207.628,1.015
207.658,1.021
207.688,1.018
207.718,1.018
207.748,1.024
207.778,1.021
207.808,1.017
207.838,1.020
207.868,1.016
207.898,1.021
207.928,1.019
207.958,1.017
207.988,1.024
208.018,1.021
208.048,1.024
208.078,1.017
208.108,1.013
208.138,1.018
208.168,1.021
208.198,1.021
208.228,1.024
208.258,1.017
208.288,1.015
208.318,1.021
208.348,1.019
208.378,1.020
208.408,1.021
208.438,1.019
208.468,1.019
208.498,1.021
208.528,1.021
208.558,1.020
208.588,1.022
208.618,1.022
208.648,1.017
208.678,1.016
208.708,1.015
208.738,1.014
208.768,1.021
208.798,1.027
208.828,1.020
208.858,1.015
208.888,1.020
208.918,1.021
208.948,1.022
208.978,1.022
209.008,1.018
209.038,1.016
209.068,1.017
209.098,1.023
209.128,1.016
209.158,1.019
209.188,1.022
209.218,1.020
209.248,1.021
209.278,1.021
209.308,1.021
209.338,1.016
209.368,1.021
209.398,1.021
209.428,1.018
209.458,1.017
209.488,1.020
209.518,1.017
209.548,1.015
209.578,1.024
209.608,1.028
209.638,1.018
209.668,1.011
209.698,1.021
209.728,1.016
209.758,1.021
209.788,1.023
209.818,1.019
209.848,1.015
209.878,1.020
209.908,1.022
209.938,1.020
209.968,1.016
209.998,1.019
210.028,1.021
210.058,1.021
210.088,1.019
210.118,1.017
210.148,1.020
210.178,1.020
210.208,1.018
210.238,1.022
210.268,1.023
210.298,1.021
210.328,1.019
210.358,1.021
210.388,1.024
210.418,1.016
210.448,1.021
210.478,1.023
210.508,1.012
210.538,1.018
210.568,1.029
210.598,1.018
210.628,1.013
210.658,1.023
210.688,1.027
210.718,1.047
210.748,1.038
210.778,1.030
210.808,1.024
210.838,1.010
210.868,0.984
210.898,0.964
210.928,0.957
210.958,0.962
210.988,0.974
211.018,0.990
211.048,0.999
211.078,1.003
211.108,1.004
211.138,1.013
211.168,1.004
211.198,0.979
211.228,0.956
211.258,0.958
211.288,0.984
211.318,0.998
211.348,0.993
211.378,1.001
211.408,0.996
211.438,0.972
211.468,0.978
211.498,0.991
211.528,0.982
211.558,1.006
211.588,1.013
211.618,0.961
211.648,0.997
211.678,0.994
211.708,0.959
211.738,0.951
211.768,0.957
211.798,0.955
211.828,0.959
211.858,0.961
211.888,0.951
211.918,0.966
211.948,0.974
211.978,0.980
212.008,0.985
212.038,0.991
212.068,0.985
212.098,0.980
212.128,0.974
212.158,0.985
212.188,0.981
212.218,0.989
212.248,0.992
212.278,0.984
212.308,0.990
212.338,0.971
212.368,0.973
212.398,0.994
212.428,1.011
212.458,1.008
212.488,1.001
212.518,0.980
212.548,0.969
212.578,0.972
212.608,0.972
212.638,0.985
212.668,0.981
212.698,0.982
212.728,0.975
212.758,0.983
212.788,0.983
212.818,0.980
212.848,0.982
212.878,0.986
212.908,0.990
212.938,0.979
212.968,0.977
212.998,0.980
213.028,0.970
213.058,0.978
213.088,0.987
213.118,0.982
213.148,0.965
213.178,0.972
213.208,0.984
213.238,0.981
213.268,0.976
213.298,0.980
213.328,0.986
213.358,0.985
213.388,0.983
213.418,0.975
213.448,0.974
213.478,0.981
213.508,0.988
213.538,0.979
213.568,0.970
213.598,0.978
213.628,0.978
213.658,0.979
213.688,0.978
213.718,0.991
213.748,0.990
213.778,0.983
213.808,0.970
213.838,0.977
213.868,0.986
213.898,0.990
213.928,0.991
213.958,0.982
213.988,0.982
214.018,0.986
214.048,0.986
214.078,0.981
214.108,0.978
214.138,0.983
214.168,0.982
214.198,0.979
214.228,0.973
214.258,0.989
214.288,0.984
214.318,0.980
214.348,0.980
214.378,0.979
214.408,0.984
214.438,0.982
214.468,0.974
214.498,0.977
214.528,0.989
214.558,0.992
214.588,0.980
214.618,0.973
214.648,0.982
214.678,0.984
214.708,0.964
214.738,0.954
214.768,0.980
214.798,0.997
214.828,1.000
214.858,0.997
214.888,0.990
214.918,0.977
214.948,0.974
214.978,0.979
215.008,0.987
215.038,0.983
215.068,0.979
215.098,0.977
215.128,0.980
215.158,0.972
215.188,0.976
215.218,0.979
215.248,0.977
215.278,0.977
215.308,0.989
215.338,0.987
215.368,0.981
215.398,0.981
215.428,0.975
215.458,0.966
215.488,0.970
215.518,0.972
215.548,0.985
215.578,0.988
215.608,0.992
215.638,0.990
215.668,0.980
215.698,0.978
215.728,0.989
215.758,0.980
215.788,0.966
215.818,0.987
215.848,0.988
215.878,0.989
215.908,0.979
215.938,0.976
215.968,0.983
215.998,0.981
216.028,0.979
216.058,0.984
216.088,0.983
216.118,0.981
216.148,0.979
216.178,0.977
216.208,0.970
