df_hash,22ZHK4.4XY8EU
445.513,0.985
445.543,1.034
445.573,1.062
445.603,1.052
445.633,1.011
445.663,0.991
445.693,0.983
445.723,0.985
445.753,0.983
445.783,0.984
445.813,0.986
445.843,1.007
445.873,1.018
445.903,1.009
445.933,1.007
445.963,1.006
445.993,0.997
446.023,0.992
446.053,0.994
446.083,0.995
446.113,1.000
446.143,1.004
446.173,0.994
446.203,1.005
446.233,1.008
446.263,0.999
446.293,0.984
446.323,0.994
446.353,1.009
446.383,1.008
446.413,1.011
446.443,1.013
446.473,1.011
446.503,1.001
446.533,1.005
446.563,1.005
446.593,1.019
446.623,1.022
446.653,1.023
446.683,1.012
446.713,1.006
446.743,1.001
446.773,1.003
446.803,1.001
446.833,1.021
446.863,1.019
446.893,1.009
446.923,1.008
446.953,1.007
446.983,1.009
447.013,1.028
447.043,1.033
447.073,1.035
447.103,1.014
447.133,1.023
447.163,0.966
447.193,0.980
447.223,0.984
447.253,1.005
447.283,1.003
447.313,1.000
447.343,1.001
447.373,0.989
447.403,0.989
447.433,0.984
447.463,0.990
447.493,1.002
447.523,1.004
447.553,0.986
447.583,0.977
447.613,0.958
447.643,0.989
447.673,1.002
447.703,1.015
447.733,1.022
447.763,1.021
447.793,1.016
447.823,1.020
447.853,1.021
447.883,1.023
447.913,1.043
447.943,1.066
447.973,1.038
448.003,1.000
448.033,0.975
448.063,0.997
448.093,1.021
448.123,1.004
448.153,1.013
448.183,1.025
448.213,1.017
448.243,1.033
448.273,1.032
448.303,1.019
448.333,1.019
448.363,1.011
448.393,1.009
448.423,0.999
448.453,0.998
448.483,0.992
448.513,1.020
448.543,1.021
448.573,1.008
448.603,1.022
448.633,1.060
448.663,1.068
448.693,1.040
448.723,0.989
448.753,1.019
448.783,1.029
448.813,1.043
448.843,1.060
448.873,1.027
448.903,1.007
448.933,1.014
448.963,1.013
448.993,1.018
449.023,1.024
449.053,1.026
449.083,1.029
449.113,1.028
449.143,1.024
449.173,1.027
449.203,1.032
449.233,1.026
449.263,1.030
449.293,1.027
449.323,1.041
449.353,1.036
449.383,1.030
449.413,1.034
449.443,1.032
449.473,1.030
449.503,1.039
449.533,1.030
449.563,1.032
449.593,1.027
449.623,1.029
449.653,1.032
449.683,1.031
449.713,1.034
449.743,1.028
449.773,1.029
449.803,1.027
449.833,1.027
449.863,1.029
449.893,1.039
449.923,1.029
449.953,1.027
449.983,1.041
450.013,1.037
450.043,1.032
450.073,1.034
450.103,1.030
450.133,1.034
450.163,1.027
450.193,1.029
450.223,1.032
450.253,1.034
450.283,1.036
450.313,1.027
450.343,1.030
450.373,1.035
450.403,1.032
450.433,1.029
450.463,1.029
450.493,1.030
450.523,1.027
450.553,1.035
450.583,1.035
450.613,1.033
450.643,1.026
450.673,1.038
450.703,1.034
450.733,1.031
450.763,1.028
450.793,1.031
450.823,1.033
450.853,1.031
450.883,1.033
450.913,1.033
450.943,1.033
450.973,1.032
451.003,1.029
451.033,1.031
451.063,1.034
451.093,1.033
451.123,1.034
451.153,1.030
451.183,1.031
451.213,1.032
451.243,1.031
451.273,1.047
451.303,1.016
451.333,1.025
451.363,1.040
451.393,1.040
451.423,1.034
451.453,1.038
451.483,1.034
451.513,1.040
451.543,1.029
451.573,1.021
451.603,1.052
451.633,1.054
451.663,1.021
451.693,1.015
451.723,0.997
451.753,1.036
451.783,1.042
451.813,1.036
451.843,1.015
451.873,1.035
451.903,1.025
451.933,1.034
451.963,1.043
451.993,1.038
452.023,1.030
452.053,1.025
452.083,1.021
452.113,1.035
452.143,1.043
452.173,1.041
452.203,1.049
452.233,1.033
452.263,1.025
452.293,1.023
452.323,1.011
452.353,1.015
452.383,1.025
452.413,1.029
452.443,1.032
452.473,1.036
452.503,1.034
452.533,1.026
452.563,1.028
452.593,1.031
452.623,1.029
452.653,1.018
452.683,1.030
452.713,1.030
452.743,1.031
452.773,1.037
452.803,1.032
452.833,1.017
452.863,1.017
452.893,1.023
452.923,1.023
452.953,1.037
452.983,1.048
453.013,1.038
453.043,1.026
453.073,1.016
453.103,1.002
453.133,1.000
453.163,1.035
453.193,1.054
453.223,1.076
453.253,1.086
453.283,1.045
453.313,1.044
453.343,1.040
453.373,0.988
453.403,0.969
453.433,0.984
453.463,1.006
453.493,1.043
453.523,1.021
453.553,0.986
453.583,1.013
453.613,1.049
453.643,1.031
453.673,1.004
453.703,0.999
453.733,1.022
453.763,1.056
453.793,1.062
453.823,1.053
453.853,1.009
453.883,0.981
453.913,1.055
453.943,1.015
453.973,1.047
454.003,1.075
454.033,1.039
454.063,1.002
454.093,1.032
454.123,1.037
454.153,1.034
454.183,1.041
454.213,1.046
454.243,1.040
454.273,1.040
454.303,1.004
454.333,1.002
454.363,1.022
454.393,1.033
454.423,1.014
454.453,1.021
454.483,1.027
454.513,1.032
454.543,1.035
454.573,1.021
454.603,1.020
454.633,1.041
454.663,1.036
454.693,1.039
454.723,1.022
454.753,1.016
454.783,0.989
454.813,1.000
454.843,1.032
454.873,1.071
454.903,1.087
454.933,1.070
454.963,1.024
454.993,1.022
455.023,1.016
455.053,1.022
455.083,1.028
455.113,1.028
455.143,1.031
455.173,1.043
455.203,1.036
455.233,1.030
455.263,1.038
455.293,1.012
455.323,1.013
455.353,1.028
455.383,1.032
455.413,1.030
455.443,1.078
455.473,1.074
455.503,1.050
455.533,1.015
455.563,1.015
455.593,0.990
455.623,1.013
455.653,1.014
455.683,1.023
455.713,1.028
455.743,1.030
455.773,1.024
455.803,1.024
455.833,1.019
455.863,1.031
455.893,1.072
455.923,1.040
455.953,0.996
455.983,1.027
456.013,1.021
456.043,1.020
456.073,1.045
456.103,1.034
456.133,1.039
456.163,1.029
456.193,1.031
456.223,1.028
456.253,1.028
456.283,1.021
456.313,1.091
456.343,0.992
456.373,0.990
456.403,1.035
456.433,1.052
456.463,1.044
456.493,1.064
456.523,1.063
456.553,1.062
456.583,1.042
456.613,1.036
456.643,1.021
456.673,1.013
456.703,1.019
456.733,1.026
456.763,1.045
456.793,1.074
456.823,1.015
456.853,1.055
456.883,1.063
456.913,1.041
456.943,1.033
456.973,1.049
457.003,1.050
457.033,1.042
457.063,1.053
457.093,1.035
457.123,1.041
457.153,1.057
457.183,1.061
457.213,1.043
457.243,1.049
457.273,1.062
457.303,1.055
457.333,1.057
457.363,1.065
457.393,0.913
457.423,1.043
457.453,1.131
457.483,1.104
457.513,1.054
457.543,1.047
457.573,1.023
457.603,1.011
457.633,1.040
457.663,1.060
457.693,1.059
457.723,1.049
457.753,1.037
457.783,1.056
457.813,1.073
457.843,1.066
457.873,1.056
457.903,1.032
457.933,1.041
457.963,1.037
457.993,1.014
458.023,1.027
458.053,1.029
458.083,1.043
458.113,1.048
458.143,1.040
458.173,1.034
458.203,1.017
458.233,1.027
458.263,1.049
458.293,1.041
458.323,1.051
458.353,1.065
458.383,1.047
458.413,1.070
458.443,1.076
458.473,1.069
458.503,1.058
458.533,1.050
458.563,1.055
458.593,1.051
458.623,1.036
458.653,1.044
458.683,1.044
458.713,1.054
458.743,1.051
458.773,1.043
458.803,1.046
458.833,1.050
458.863,1.045
458.893,1.045
458.923,1.051
458.953,1.056
458.983,1.056
459.013,1.048
459.043,1.053
459.073,1.053
459.103,1.047
459.133,1.046
459.163,1.045
459.193,1.049
459.223,1.049
459.253,1.050
459.283,1.039
459.313,1.050
459.343,1.046
459.373,1.046
459.403,1.046
459.433,1.049
459.463,1.047
459.493,1.056
459.523,1.051
459.553,1.053
459.583,1.050
459.613,1.047
459.643,1.046
459.673,1.047
459.703,1.054
459.733,1.044
459.763,1.043
459.793,1.042
459.823,1.039
459.853,1.038
459.883,1.045
459.913,1.045
459.943,1.035
459.973,1.039
460.003,1.062
460.033,1.075
460.063,1.072
460.093,1.060
460.123,1.054
460.153,1.050
460.183,1.050
460.213,1.035
460.243,1.040
460.273,1.035
460.303,1.038
460.333,1.050
460.363,1.057
460.393,1.033
460.423,1.035
460.453,1.036
460.483,1.046
460.513,1.027
460.543,1.064
460.573,1.067
460.603,1.061
460.633,1.047
460.663,1.044
460.693,1.039
460.723,1.044
460.753,1.046
460.783,1.050
460.813,1.056
460.843,1.036
460.873,1.026
460.903,1.048
460.933,1.040
460.963,1.057
460.993,1.056
461.023,1.062
461.053,1.056
461.083,1.047
461.113,1.044
461.143,1.047
461.173,1.053
461.203,1.046
461.233,1.043
461.263,1.045
461.293,1.040
461.323,1.038
461.353,1.036
461.383,1.040
461.413,1.057
461.443,1.058
461.473,1.057
461.503,1.048
461.533,1.048
461.563,1.047
461.593,1.051
461.623,1.042
461.653,1.045
461.683,1.043
461.713,1.049
461.743,1.040
461.773,1.036
461.803,1.051
461.833,1.064
461.863,1.060
461.893,1.049
461.923,1.048
461.953,1.049
461.983,1.048
462.013,1.037
462.043,1.031
462.073,1.043
462.103,1.048
462.133,1.051
462.163,1.052
462.193,1.060
462.223,1.050
462.253,1.048
462.283,1.046
462.313,1.050
462.343,1.047
462.373,1.045
462.403,1.050
462.433,1.044
462.463,1.024
462.493,1.046
462.523,1.069
462.553,1.063
462.583,1.065
462.613,1.064
462.643,1.060
462.673,1.055
462.703,1.049
462.733,1.049
462.763,1.059
462.793,1.055
462.823,1.039
462.853,1.037
462.883,1.035
462.913,0.999
462.943,1.008
462.973,1.037
463.003,1.037
463.033,1.057
463.063,1.041
463.093,1.028
463.123,1.018
463.153,1.037
463.183,1.032
463.213,1.019
463.243,1.020
463.273,1.022
463.303,1.024
463.333,1.022
463.363,1.010
463.393,1.012
463.423,1.014
463.453,0.993
463.483,1.062
463.513,1.164
463.543,1.104
463.573,1.056
463.603,1.051
463.633,1.052
463.663,1.029
463.693,1.033
463.723,1.026
463.753,1.030
463.783,1.029
463.813,1.033
463.843,1.031
463.873,1.039
463.903,1.035
463.933,1.030
463.963,1.043
463.993,1.040
464.023,1.042
464.053,1.039
464.083,1.045
464.113,1.047
464.143,1.044
464.173,1.040
464.203,1.035
464.233,1.038
464.263,1.038
464.293,1.042
464.323,1.031
464.353,1.039
464.383,1.044
464.413,1.039
464.443,1.036
464.473,1.036
464.503,1.043
464.533,1.039
464.563,1.035
464.593,1.036
464.623,1.040
464.653,1.042
464.683,1.038
464.713,1.037
464.743,1.040
464.773,1.037
464.803,1.038
464.833,1.042
464.863,1.039
464.893,1.040
464.923,1.044
464.953,1.033
464.983,1.043
465.013,1.048
465.043,1.042
465.073,1.035
465.103,1.042
465.133,1.036
465.163,1.035
465.193,1.035
465.223,1.039
465.253,1.039
465.283,1.047
465.313,1.045
465.343,1.046
465.373,1.040
465.403,1.039
465.433,1.031
465.463,1.034
465.493,1.041
465.523,1.039
465.553,1.042
465.583,1.047
465.613,1.038
465.643,1.040
465.673,1.052
465.703,1.044
465.733,1.036
465.763,1.040
465.793,1.041
465.823,1.045
465.853,1.038
465.883,1.035
465.913,1.041
465.943,1.043
465.973,1.041
466.003,1.042
466.033,1.039
466.063,1.039
466.093,1.041
466.123,1.043
466.153,1.040
466.183,1.044
466.213,1.040
466.243,1.041
466.273,1.041
466.303,1.039
466.333,1.037
466.363,1.043
466.393,1.047
466.423,1.049
466.453,1.039
466.483,1.042
466.513,1.047
466.543,1.058
466.573,1.049
466.603,1.035
466.633,1.031
466.663,1.048
466.693,1.062
466.723,1.040
466.753,1.024
466.783,1.020
466.813,1.022
466.843,1.029
466.873,1.021
466.903,1.020
466.933,1.025
466.963,1.029
466.993,1.032
467.023,1.035
467.053,1.039
467.083,1.024
467.113,1.028
467.143,1.027
467.173,1.036
467.203,1.036
467.233,1.021
467.263,1.021
467.293,1.042
467.323,1.046
467.353,1.030
467.383,1.028
467.413,1.027
467.443,1.037
467.473,1.023
467.503,1.023
467.533,1.027
467.563,1.015
467.593,1.003
467.623,0.994
467.653,1.069
467.683,1.071
467.713,1.040
467.743,1.039
467.773,1.062
467.803,1.073
467.833,1.030
467.863,1.042
467.893,1.049
467.923,1.036
467.953,1.039
467.983,1.035
468.013,1.047
468.043,1.040
468.073,1.034
468.103,1.043
468.133,1.032
468.163,1.037
468.193,1.039
468.223,1.031
468.253,1.045
468.283,1.045
468.313,1.038
468.343,1.034
468.373,1.038
468.403,1.040
468.433,1.037
468.463,1.045
468.493,1.033
468.523,1.045
468.553,1.041
468.583,1.043
468.613,1.038
468.643,1.032
468.673,1.031
468.703,1.034
468.733,1.040
468.763,1.047
468.793,1.032
468.823,1.039
468.853,1.040
468.883,1.032
468.913,1.035
468.943,1.037
468.973,1.036
469.003,1.041
469.033,1.037
469.063,1.041
469.093,1.041
469.123,1.039
469.153,1.030
469.183,1.044
469.213,1.051
469.243,1.042
469.273,1.032
469.303,1.033
469.333,1.038
469.363,1.053
469.393,1.059
469.423,1.060
469.453,1.060
469.483,1.089
469.513,1.048
469.543,1.008
469.573,1.038
469.603,1.064
469.633,1.012
469.663,1.045
469.693,1.062
469.723,1.020
469.753,1.002
469.783,1.023
469.813,1.049
469.843,1.086
469.873,1.041
469.903,1.037
469.933,1.061
469.963,0.999
469.993,1.027
470.023,1.037
470.053,0.988
470.083,1.040
470.113,1.049
470.143,1.041
470.173,1.040
470.203,1.029
470.233,1.042
470.263,1.047
470.293,1.016
470.323,1.007
470.353,1.025
470.383,1.042
470.413,1.037
470.443,1.040
470.473,1.046
470.503,1.055
470.533,1.057
470.563,1.037
470.593,1.042
470.623,1.034
470.653,1.048
470.683,1.040
470.713,1.035
470.743,1.040
470.773,1.047
470.803,1.053
470.833,1.047
470.863,1.056
470.893,1.060
470.923,1.049
470.953,1.044
470.983,1.034
471.013,1.035
471.043,1.030
471.073,1.040
471.103,1.052
471.133,1.060
471.163,1.061
471.193,1.050
471.223,1.032
471.253,1.031
471.283,1.035
471.313,1.017
471.343,1.026
471.373,1.032
471.403,1.021
471.433,1.005
471.463,0.991
471.493,1.037
471.523,1.056
471.553,1.037
471.583,1.031
471.613,1.057
471.643,1.076
471.673,1.064
471.703,1.050
471.733,1.022
471.763,1.037
471.793,1.048
471.823,1.039
471.853,1.026
471.883,1.016
471.913,1.021
471.943,1.035
471.973,1.034
472.003,1.020
472.033,1.015
472.063,1.027
472.093,1.031
472.123,1.001
472.153,0.991
472.183,1.020
472.213,1.022
472.243,1.011
472.273,1.021
472.303,1.035
472.333,1.053
472.363,1.066
472.393,1.074
472.423,1.069
472.453,1.049
472.483,1.033
472.513,1.020
472.543,1.046
472.573,1.052
472.603,1.049
472.633,1.028
472.663,1.010
472.693,1.020
472.723,1.039
472.753,1.046
472.783,1.029
472.813,1.026
472.843,1.022
472.873,1.025
472.903,1.030
472.933,1.023
472.963,1.028
472.993,1.034
473.023,1.034
473.053,1.030
473.083,1.035
473.113,1.032
473.143,1.031
473.173,1.031
473.203,1.029
473.233,1.034
473.263,1.032
473.293,1.034
473.323,1.022
473.353,1.022
473.383,1.036
473.413,1.027
473.443,1.032
473.473,1.031
473.503,1.034
473.533,1.025
473.563,1.023
473.593,1.024
473.623,1.029
473.653,1.038
473.683,1.040
473.713,1.031
473.743,1.025
473.773,1.017
473.803,1.016
473.833,1.024
473.863,1.037
473.893,1.035
473.923,1.047
473.953,1.033
473.983,1.026
474.013,1.026
474.043,1.022
474.073,1.015
474.103,1.024
474.133,1.034
474.163,1.034
474.193,1.030
474.223,1.028
474.253,1.023
474.283,1.029
474.313,1.020
474.343,1.023
474.373,1.026
474.403,1.026
474.433,1.028
474.463,1.026
474.493,1.031
474.523,1.030
474.553,1.035
474.583,1.021
474.613,1.022
474.643,1.029
474.673,1.032
474.703,1.028
474.733,1.026
474.763,1.026
474.793,1.028
474.823,1.027
474.853,1.027
474.883,1.027
474.913,1.032
474.943,1.028
474.973,1.031
475.003,1.026
475.033,1.027
475.063,1.030
475.093,1.031
475.123,1.027
475.153,1.029
475.183,1.031
475.213,1.034
475.243,1.023
475.273,1.025
475.303,1.038
475.333,1.033
475.363,1.021
475.393,1.025
475.423,1.029
475.453,1.031
475.483,1.031
475.513,1.022
475.543,1.024
475.573,1.029
475.603,1.030
475.633,1.023
475.663,1.024
475.693,1.029
475.723,1.025
475.753,1.025
475.783,1.029
475.813,1.032
475.843,1.029
475.873,1.031
475.903,1.024
475.933,1.022
475.963,1.036
475.993,1.039
476.023,1.021
476.053,1.021
476.083,1.028
476.113,1.030
476.143,1.030
476.173,1.029
476.203,1.026
476.233,1.031
476.263,1.025
476.293,1.025
476.323,1.026
476.353,1.031
476.383,1.035
476.413,1.027
476.443,1.024
476.473,1.026
476.503,1.030
476.533,1.035
476.563,1.027
476.593,1.023
476.623,1.031
476.653,1.032
476.683,1.025
476.713,1.025
476.743,1.026
476.773,1.030
476.803,1.024
476.833,1.026
476.863,1.029
476.893,1.033
476.923,1.032
476.953,1.030
476.983,1.025
477.013,1.025
477.043,1.027
477.073,1.026
477.103,1.028
477.133,1.029
477.163,1.029
477.193,1.029
477.223,1.036
477.253,1.037
477.283,1.029
477.313,1.039
477.343,1.059
477.373,1.062
477.403,1.034
477.433,1.031
477.463,1.021
477.493,1.016
477.523,1.004
477.553,1.010
477.583,1.026
477.613,1.043
477.643,1.048
477.673,1.039
477.703,1.025
477.733,1.022
477.763,1.025
477.793,1.045
477.823,1.052
477.853,1.046
477.883,1.042
477.913,1.039
477.943,1.050
477.973,1.036
478.003,1.036
478.033,1.031
478.063,1.033
478.093,1.024
478.123,1.026
478.153,1.027
478.183,1.033
478.213,1.035
478.243,1.037
478.273,1.045
478.303,1.046
478.333,1.041
478.363,1.036
478.393,1.033
478.423,1.033
478.453,1.036
478.483,1.038
478.513,1.040
478.543,1.037
478.573,1.032
478.603,1.035
478.633,1.038
478.663,1.029
478.693,1.036
478.723,1.042
478.753,1.040
478.783,1.028
478.813,1.035
478.843,1.043
478.873,1.042
478.903,1.034
478.933,1.036
478.963,1.047
478.993,1.042
479.023,1.036
479.053,1.036
479.083,1.034
479.113,1.032
479.143,1.037
479.173,1.035
479.203,1.041
479.233,1.045
479.263,1.054
479.293,1.051
479.323,1.035
479.353,1.063
479.383,1.061
479.413,1.051
479.443,1.036
479.473,1.030
479.503,1.039
479.533,1.031
479.563,1.031
479.593,1.030
479.623,1.025
479.653,1.050
479.683,1.048
479.713,1.043
479.743,1.047
479.773,1.054
479.803,1.038
479.833,1.037
479.863,1.024
479.893,1.021
479.923,1.021
479.953,1.021
479.983,1.043
480.013,1.052
480.043,1.047
480.073,1.043
480.103,1.032
480.133,1.032
480.163,1.038
480.193,1.033
480.223,1.032
480.253,1.040
480.283,1.039
480.313,1.041
480.343,1.033
480.373,1.039
480.403,1.049
480.433,1.046
480.463,1.051
480.493,1.040
480.523,1.034
480.553,1.041
480.583,1.031
480.613,1.065
480.643,1.057
480.673,0.984
480.703,1.057
480.733,1.030
480.763,1.043
480.793,1.050
480.823,1.047
480.853,1.038
480.883,1.040
480.913,1.040
480.943,1.054
480.973,1.036
481.003,1.050
481.033,1.037
481.063,1.049
481.093,1.039
481.123,1.049
481.153,1.035
481.183,1.040
481.213,1.043
481.243,1.030
481.273,1.051
481.303,1.045
481.333,1.054
481.363,1.043
481.393,1.025
481.423,1.049
481.453,1.046
481.483,1.057
481.513,1.036
481.543,1.030
481.573,1.032
481.603,1.056
481.633,1.027
481.663,1.066
481.693,1.059
481.723,1.045
481.753,1.033
481.783,1.049
481.813,1.078
481.843,1.055
481.873,1.053
481.903,1.004
481.933,1.011
481.963,1.050
481.993,1.068
482.023,1.032
482.053,0.999
482.083,1.026
482.113,1.045
482.143,1.035
482.173,1.033
482.203,1.036
482.233,1.028
482.263,1.028
482.293,1.002
482.323,1.065
482.353,1.042
482.383,1.044
482.413,1.033
482.443,1.036
482.473,1.009
482.503,1.040
482.533,1.050
482.563,1.036
482.593,1.062
482.623,1.049
482.653,1.081
482.683,1.076
482.713,1.047
482.743,1.041
482.773,1.028
482.803,1.038
482.833,1.023
482.863,1.029
482.893,1.048
482.923,1.060
482.953,1.043
482.983,1.015
483.013,1.018
483.043,1.029
483.073,1.023
483.103,1.051
483.133,1.036
483.163,1.044
483.193,1.046
483.223,1.060
483.253,1.050
483.283,1.085
483.313,1.019
483.343,1.015
483.373,1.006
483.403,1.111
483.433,1.087
483.463,0.962
483.493,1.010
483.523,1.053
483.553,1.040
483.583,1.056
483.613,1.049
483.643,1.023
483.673,1.049
483.703,1.057
483.733,1.066
483.763,1.020
483.793,1.078
483.823,1.072
483.853,1.095
483.883,1.025
483.913,0.985
483.943,1.073
483.973,1.071
484.003,1.066
484.033,1.057
484.063,1.010
484.093,1.023
484.123,1.035
484.153,1.030
484.183,1.039
484.213,1.188
484.243,1.146
484.273,1.086
484.303,1.002
484.333,0.998
484.363,0.992
484.393,1.001
484.423,1.081
484.453,1.056
484.483,1.034
484.513,1.041
484.543,1.031
484.573,1.028
484.603,1.025
484.633,1.030
484.663,1.039
484.693,1.022
484.723,1.031
484.753,1.035
484.783,1.029
484.813,1.036
484.843,1.035
484.873,1.034
484.903,1.030
484.933,1.032
484.963,1.032
484.993,1.034
485.023,1.026
485.053,1.035
485.083,1.025
485.113,1.015
485.143,1.032
485.173,1.034
485.203,1.028
485.233,1.034
485.263,1.034
485.293,1.040
485.323,1.039
485.353,1.030
485.383,1.030
485.413,1.024
485.443,1.021
485.473,1.020
485.503,1.018
485.533,1.017
485.563,1.012
485.593,1.004
485.623,1.007
485.653,1.008
485.683,1.027
485.713,1.048
485.743,1.046
485.773,1.045
485.803,1.039
485.833,1.031
485.863,1.037
485.893,1.030
485.923,1.010
485.953,1.008
485.983,1.027
486.013,1.043
486.043,1.037
486.073,1.016
486.103,1.000
486.133,1.000
486.163,1.055
486.193,1.061
486.223,1.045
486.253,1.029
486.283,1.010
486.313,1.003
486.343,1.029
486.373,1.042
486.403,1.046
486.433,1.031
486.463,1.023
486.493,1.041
486.523,1.055
486.553,1.061
486.583,1.020
486.613,0.996
486.643,1.026
486.673,1.034
486.703,1.035
486.733,1.059
486.763,1.075
486.793,1.075
486.823,1.063
486.853,1.051
486.883,1.072
486.913,1.076
486.943,1.056
486.973,1.005
487.003,0.977
487.033,0.994
487.063,1.010
487.093,0.993
487.123,1.017
487.153,1.006
487.183,1.018
487.213,1.013
487.243,1.044
487.273,1.047
487.303,1.047
487.333,1.074
487.363,1.085
487.393,1.059
487.423,1.025
487.453,1.021
487.483,1.020
487.513,1.015
487.543,1.001
487.573,1.025
487.603,1.053
487.633,1.057
487.663,1.062
487.693,1.029
487.723,1.038
487.753,1.045
487.783,1.039
487.813,1.043
487.843,1.046
487.873,1.072
487.903,1.040
487.933,1.025
487.963,1.040
487.993,1.054
488.023,1.074
488.053,1.082
488.083,1.059
488.113,1.048
488.143,1.043
488.173,1.042
488.203,1.044
488.233,1.051
488.263,1.032
488.293,1.004
488.323,0.991
488.353,1.013
488.383,1.030
488.413,1.056
488.443,1.068
488.473,1.070
488.503,1.048
488.533,1.047
488.563,1.070
488.593,1.083
488.623,1.074
488.653,1.083
488.683,1.078
488.713,1.045
488.743,1.042
488.773,1.038
488.803,1.031
488.833,1.043
488.863,1.040
488.893,1.053
488.923,1.061
488.953,1.051
488.983,1.052
489.013,1.040
489.043,1.042
489.073,1.031
489.103,1.045
489.133,1.044
489.163,1.050
489.193,1.055
489.223,1.048
489.253,1.046
489.283,1.029
489.313,1.043
489.343,1.047
489.373,1.060
489.403,1.056
489.433,1.051
489.463,1.048
489.493,1.046
489.523,1.041
