df_hash,22ZHK4.SWSTG1
296.586,1.032
296.616,1.038
296.646,1.039
296.676,1.039
296.706,1.032
296.736,1.036
296.766,1.039
296.796,1.035
296.826,1.036
296.856,1.030
296.886,1.038
296.916,1.036
296.946,1.036
296.976,1.038
297.006,1.036
297.036,1.036
297.066,1.039
297.096,1.038
297.126,1.035
297.156,1.036
297.186,1.036
297.216,1.036
297.246,1.031
297.276,1.039
297.306,1.036
297.336,1.040
297.366,1.042
297.396,1.037
297.426,1.035
297.456,1.033
297.486,1.035
297.516,1.039
297.546,1.043
297.576,1.033
297.606,1.039
297.636,1.037
297.666,1.032
297.696,1.038
297.726,1.039
297.756,1.035
297.786,1.038
297.816,1.035
297.846,1.036
297.876,1.038
297.906,1.042
297.936,1.037
297.966,1.037
297.996,1.036
298.026,1.039
298.056,1.036
298.086,1.029
298.116,1.045
298.146,1.040
298.176,1.035
298.206,1.039
298.236,1.030
298.266,1.035
298.296,1.040
298.326,1.033
298.356,1.036
298.386,1.039
298.416,1.035
298.446,1.039
298.476,1.043
298.506,1.033
298.536,1.032
298.566,1.038
298.596,1.037
298.626,1.039
298.656,1.039
298.686,1.035
298.716,1.033
298.746,1.036
298.776,1.040
298.806,1.039
298.836,1.032
298.866,1.039
298.896,1.036
298.926,1.038
298.956,1.036
298.986,1.038
299.016,1.035
299.046,1.038
299.076,1.036
299.106,1.039
299.136,1.040
299.166,1.029
299.196,1.036
299.226,1.039
299.256,1.033
299.286,1.036
299.316,1.039
299.346,1.037
299.376,1.037
299.406,1.037
299.436,1.038
299.466,1.035
299.496,1.036
299.526,1.039
299.556,1.042
299.586,1.032
299.616,1.039
299.646,1.030
299.676,1.036
299.706,1.039
299.736,1.036
299.766,1.032
299.796,1.037
299.826,1.037
299.856,1.040
299.886,1.043
299.916,1.030
299.946,1.042
299.976,1.039
300.006,1.035
300.036,1.036
300.066,1.036
300.096,1.037
300.126,1.039
300.156,1.035
300.186,1.035
300.216,1.035
300.246,1.036
300.276,1.039
300.306,1.033
300.336,1.037
300.366,1.042
300.396,1.034
300.426,1.039
300.456,1.036
300.486,1.036
300.516,1.037
300.546,1.033
300.576,1.039
300.606,1.036
300.636,1.034
300.666,1.036
300.696,1.034
300.726,1.032
300.756,1.036
300.786,1.042
300.816,1.033
300.846,1.036
300.876,1.037
300.906,1.034
300.936,1.039
300.966,1.040
300.996,1.037
301.026,1.035
301.056,1.036
301.086,1.039
301.116,1.037
301.146,1.034
301.176,1.036
301.206,1.039
301.236,1.040
301.266,1.030
301.296,1.042
301.326,1.037
301.356,1.037
301.386,1.039
301.416,1.035
301.446,1.035
301.476,1.039
301.506,1.036
301.536,1.040
301.566,1.040
301.596,1.028
301.626,1.039
301.656,1.039
301.686,1.032
301.716,1.033
301.746,1.036
301.776,1.037
301.806,1.036
301.836,1.035
301.866,1.036
301.896,1.033
301.926,1.037
301.956,1.037
301.986,1.036
302.016,1.035
302.046,1.032
302.076,1.042
302.106,1.040
302.136,1.037
302.166,1.040
302.196,1.039
302.226,1.033
302.256,1.039
302.286,1.037
302.316,1.040
302.346,1.039
302.376,1.036
302.406,1.035
302.436,1.040
302.466,1.037
302.496,1.036
302.526,1.036
302.556,1.037
302.586,1.036
302.616,1.035
302.646,1.036
302.676,1.036
302.706,1.039
302.736,1.039
302.766,1.037
302.796,1.029
302.826,1.036
302.856,1.035
302.886,1.032
302.916,1.036
302.946,1.038
302.976,1.036
303.006,1.039
303.036,1.035
303.066,1.036
303.096,1.033
303.126,1.035
303.156,1.033
303.186,1.035
303.216,1.033
303.246,1.033
303.276,1.035
303.306,1.037
303.336,1.036
303.366,1.036
303.396,1.035
303.426,1.036
303.456,1.037
303.486,1.036
303.516,1.036
303.546,1.035
303.576,1.037
303.606,1.039
303.636,1.030
303.666,1.036
303.696,1.036
303.726,1.037
303.756,1.039
303.786,1.036
303.816,1.040
303.846,1.037
303.876,1.034
303.906,1.033
303.936,1.035
303.966,1.032
303.996,1.039
304.026,1.037
304.056,1.032
304.086,1.031
304.116,1.031
304.146,1.036
304.176,1.035
304.206,1.035
304.236,1.035
304.266,1.038
304.296,1.038
304.326,1.033
304.356,1.036
304.386,1.032
304.416,1.038
304.446,1.031
304.476,1.037
304.506,1.038
304.536,1.039
304.566,1.039
304.596,1.036
304.626,1.034
304.656,1.041
304.686,1.038
304.716,1.038
304.746,1.036
304.776,1.031
304.806,1.038
304.836,1.035
304.866,1.032
304.896,1.034
304.926,1.038
304.956,1.037
304.986,1.035
305.016,1.036
305.046,1.036
305.076,1.037
305.106,1.036
305.136,1.033
305.166,1.036
305.196,1.027
305.226,1.039
305.256,1.036
305.286,1.037
305.316,1.035
305.346,1.035
305.376,1.034
305.406,1.035
305.436,1.039
305.466,1.027
305.496,1.037
305.526,1.033
305.556,1.036
305.586,1.043
305.616,1.043
305.646,1.050
305.676,1.051
305.706,1.046
305.736,1.036
305.766,1.036
305.796,1.026
305.826,1.026
305.856,1.038
305.886,1.033
305.916,1.032
305.946,1.036
305.976,1.034
306.006,1.036
306.036,1.033
306.066,1.033
306.096,1.037
306.126,1.035
306.156,1.035
306.186,1.039
306.216,1.027
306.246,1.035
306.276,1.035
306.306,1.032
306.336,1.037
306.366,1.035
306.396,1.033
306.426,1.032
306.456,1.037
306.486,1.033
306.516,1.035
306.546,1.039
306.576,1.034
306.606,1.034
306.636,1.034
306.666,1.036
306.696,1.038
306.726,1.039
306.756,1.040
306.786,1.039
306.816,1.036
306.846,1.035
306.876,1.035
306.906,1.033
306.936,1.029
306.966,1.037
306.996,1.038
307.026,1.034
307.056,1.036
307.086,1.034
307.116,1.034
307.146,1.035
307.176,1.039
307.206,1.039
307.236,1.030
307.266,1.036
307.296,1.031
307.326,1.033
307.356,1.036
307.386,1.035
307.416,1.029
307.446,1.039
307.476,1.033
307.506,1.035
307.536,1.035
307.566,1.036
307.596,1.038
307.626,1.036
307.656,1.037
307.686,1.031
307.716,1.036
307.746,1.032
307.776,1.035
307.806,1.035
307.836,1.033
307.866,1.033
307.896,1.035
307.926,1.035
307.956,1.040
307.986,1.040
308.016,1.036
308.046,1.036
308.076,1.034
308.106,1.036
308.136,1.037
308.166,1.036
308.196,1.034
308.226,1.029
308.256,1.041
308.286,1.039
308.316,1.037
308.346,1.033
308.376,1.030
308.406,1.035
308.436,1.035
308.466,1.032
308.496,1.030
308.526,1.035
308.556,1.035
308.586,1.038
308.616,1.033
308.646,1.035
308.676,1.035
308.706,1.036
308.736,1.036
308.766,1.042
308.796,1.036
308.826,1.041
308.856,1.036
308.886,1.037
308.916,1.031
308.946,1.035
308.976,1.036
309.006,1.038
309.036,1.038
309.066,1.034
309.096,1.030
309.126,1.036
309.156,1.036
309.186,1.037
309.216,1.037
309.246,1.037
309.276,1.039
309.306,1.039
309.336,1.033
309.366,1.038
309.396,1.038
309.426,1.034
309.456,1.036
309.486,1.037
309.516,1.038
309.546,1.037
309.576,1.037
309.606,1.037
309.636,1.037
309.666,1.031
309.696,1.038
309.726,1.035
309.756,1.035
309.786,1.036
309.816,1.039
309.846,1.037
309.876,1.035
309.906,1.038
309.936,1.038
309.966,1.040
309.996,1.035
310.026,1.038
310.056,1.038
310.086,1.036
310.116,1.036
310.146,1.039
310.176,1.039
310.206,1.038
310.236,1.038
310.266,1.037
310.296,1.037
310.326,1.036
310.356,1.037
310.386,1.041
310.416,1.042
310.446,1.029
310.476,1.039
310.506,1.036
310.536,1.036
310.566,1.040
310.596,1.035
310.626,1.035
310.656,1.035
310.686,1.036
310.716,1.037
310.746,1.039
310.776,1.036
310.806,1.038
310.836,1.037
310.866,1.031
310.896,1.035
310.926,1.034
310.956,1.039
310.986,1.040
311.016,1.035
311.046,1.035
311.076,1.037
311.106,1.033
311.136,1.036
311.166,1.036
311.196,1.035
311.226,1.040
311.256,1.033
311.286,1.039
311.316,1.038
311.346,1.034
311.376,1.036
311.406,1.035
311.436,1.033
311.466,1.038
311.496,1.034
311.526,1.040
311.556,1.042
311.586,1.033
311.616,1.036
311.646,1.038
311.676,1.029
311.706,1.032
311.736,1.037
311.766,1.039
311.796,1.035
311.826,1.036
311.856,1.037
311.886,1.032
311.916,1.033
311.946,1.037
311.976,1.033
312.006,1.034
312.036,1.034
312.066,1.040
312.096,1.034
312.126,1.033
312.156,1.033
312.186,1.027
312.216,1.026
312.246,1.023
312.276,1.035
312.306,1.041
312.336,1.045
312.366,1.050
312.396,1.050
312.426,1.047
312.456,1.040
312.486,1.032
312.516,1.032
312.546,1.031
312.576,1.034
312.606,1.034
312.636,1.032
312.666,1.037
312.696,1.039
312.726,1.038
312.756,1.034
312.786,1.039
312.816,1.034
312.846,1.031
312.876,1.038
312.906,1.036
312.936,1.036
312.966,1.037
312.996,1.036
313.026,1.036
313.056,1.034
313.086,1.040
313.116,1.040
313.146,1.036
313.176,1.030
313.206,1.032
313.236,1.036
313.266,1.040
313.296,1.040
313.326,1.037
313.356,1.034
313.386,1.035
313.416,1.041
313.446,1.045
313.476,1.033
313.506,1.040
313.536,1.038
313.566,1.040
313.596,1.045
313.626,1.037
313.656,1.035
313.686,1.028
313.716,1.021
313.746,1.021
313.776,1.040
313.806,1.039
313.836,1.040
313.866,1.040
313.896,1.033
313.926,1.030
313.956,1.031
313.986,1.035
314.016,1.038
314.046,1.037
314.076,1.030
314.106,1.032
314.136,1.040
314.166,1.048
314.196,1.050
314.226,1.029
314.256,1.036
314.286,1.039
314.316,1.033
314.346,1.028
314.376,1.026
314.406,1.033
314.436,1.035
314.466,1.031
314.496,1.035
314.526,1.042
314.556,1.039
314.586,1.038
314.616,1.036
314.646,1.026
314.676,1.027
314.706,1.035
314.736,1.037
314.766,1.037
314.796,1.035
314.826,1.035
314.856,1.032
314.886,1.029
314.916,1.035
314.946,1.030
314.976,1.034
315.006,1.036
315.036,1.035
315.066,1.034
315.096,1.038
315.126,1.037
315.156,1.036
315.186,1.043
315.216,1.036
315.246,1.040
315.276,1.035
315.306,1.034
315.336,1.029
315.366,1.031
315.396,1.031
315.426,1.033
315.456,1.037
315.486,1.035
315.516,1.036
315.546,1.035
315.576,1.035
315.606,1.033
315.636,1.033
315.666,1.037
315.696,1.036
315.726,1.035
315.756,1.039
315.786,1.033
315.816,1.035
315.846,1.035
315.876,1.035
315.906,1.031
315.936,1.032
315.966,1.032
315.996,1.024
316.026,1.024
316.056,1.031
316.086,1.035
316.116,1.033
316.146,1.044
316.176,1.051
316.206,1.051
316.236,1.041
316.266,1.039
316.296,1.037
316.326,1.026
316.356,1.030
316.386,1.031
316.416,1.032
316.446,1.040
316.476,1.036
316.506,1.039
316.536,1.037
316.566,1.037
316.596,1.034
316.626,1.028
316.656,1.031
316.686,1.034
316.716,1.037
316.746,1.037
316.776,1.032
316.806,1.030
316.836,1.034
316.866,1.035
316.896,1.037
316.926,1.031
316.956,1.029
316.986,1.033
317.016,1.034
317.046,1.037
317.076,1.026
317.106,1.035
317.136,1.032
317.166,1.034
317.196,1.037
317.226,1.032
317.256,1.029
317.286,1.029
317.316,1.031
317.346,1.032
317.376,1.030
317.406,1.037
317.436,1.037
317.466,1.032
317.496,1.034
317.526,1.028
317.556,1.027
317.586,1.031
317.616,1.038
317.646,1.032
317.676,1.036
317.706,1.039
317.736,1.034
317.766,1.031
317.796,1.038
317.826,1.037
317.856,1.028
317.886,1.043
317.916,1.039
317.946,1.034
317.976,1.033
318.006,1.029
318.036,1.034
318.066,1.029
318.096,1.031
318.126,1.026
318.156,1.031
318.186,1.032
318.216,1.032
318.246,1.028
318.276,1.027
318.306,1.026
318.336,1.034
318.366,1.032
318.396,1.033
318.426,1.039
318.456,1.036
318.486,1.036
318.516,1.038
318.546,1.030
318.576,1.029
318.606,1.039
318.636,1.035
318.666,1.030
318.696,1.027
318.726,1.024
318.756,1.031
318.786,1.031
318.816,1.032
318.846,1.037
318.876,1.037
318.906,1.035
318.936,1.034
318.966,1.030
318.996,1.036
319.026,1.031
319.056,1.031
319.086,1.027
319.116,1.034
319.146,1.037
319.176,1.038
319.206,1.041
319.236,1.034
319.266,1.043
319.296,1.035
319.326,1.031
319.356,1.034
319.386,1.028
319.416,1.031
319.446,1.034
319.476,1.033
319.506,1.037
319.536,1.042
319.566,1.023
319.596,1.027
319.626,1.032
319.656,1.040
319.686,1.034
319.716,1.034
319.746,1.033
319.776,1.045
319.806,1.036
319.836,1.047
319.866,1.043
319.896,1.026
319.926,1.012
319.956,1.043
319.986,1.025
320.016,1.020
320.046,1.029
320.076,1.034
320.106,1.038
320.136,1.040
320.166,1.033
320.196,1.034
320.226,1.040
320.256,1.036
320.286,1.035
320.316,1.032
320.346,1.035
320.376,1.033
320.406,1.037
320.436,1.039
320.466,1.039
320.496,1.036
320.526,1.033
320.556,1.030
320.586,1.034
320.616,1.033
320.646,1.033
320.676,1.029
320.706,1.041
320.736,1.039
320.766,1.038
320.796,1.038
320.826,1.032
320.856,1.034
320.886,1.031
320.916,1.044
320.946,1.047
320.976,1.042
321.006,1.033
321.036,1.029
321.066,1.047
321.096,1.033
321.126,1.022
321.156,1.014
321.186,1.014
321.216,1.029
321.246,1.024
321.276,1.051
321.306,1.102
321.336,1.042
321.366,1.021
321.396,0.999
321.426,0.985
321.456,0.995
321.486,1.002
321.516,1.023
321.546,1.025
321.576,1.022
321.606,1.007
321.636,1.021
321.666,1.027
321.696,1.030
321.726,1.036
321.756,1.024
321.786,1.038
321.816,1.036
321.846,1.023
321.876,1.028
321.906,1.049
321.936,1.051
321.966,1.043
321.996,1.031
322.026,1.008
322.056,0.998
322.086,1.004
322.116,1.012
322.146,1.015
322.176,1.021
322.206,1.018
322.236,0.950
322.266,1.018
322.296,1.020
322.326,1.019
322.356,1.007
322.386,1.011
322.416,1.012
322.446,1.010
322.476,1.006
322.506,1.004
322.536,1.011
322.566,1.009
322.596,1.015
322.626,0.995
322.656,1.047
322.686,1.028
322.716,1.024
322.746,1.021
322.776,1.017
322.806,1.015
322.836,1.003
322.866,1.041
322.896,1.012
322.926,1.032
322.956,1.020
322.986,1.012
323.016,1.009
323.046,1.010
323.076,1.009
323.106,1.011
323.136,1.020
323.166,1.018
323.196,1.018
323.226,1.000
323.256,1.007
323.286,0.997
323.316,1.024
323.346,1.017
323.376,1.020
323.406,1.018
323.436,1.015
323.466,1.014
323.496,1.013
323.526,1.029
323.556,1.021
323.586,1.011
323.616,1.013
323.646,1.007
323.676,1.009
323.706,1.003
323.736,1.018
323.766,1.025
323.796,1.028
323.826,1.028
323.856,1.017
323.886,1.021
323.916,1.021
323.946,1.016
323.976,1.004
324.006,1.011
324.036,1.031
324.066,1.023
324.096,1.062
324.126,1.024
324.156,1.014
324.186,1.015
324.216,1.034
324.246,1.026
324.276,0.992
324.306,0.996
324.336,0.999
324.366,0.995
324.396,1.001
324.426,1.005
324.456,1.018
324.486,1.018
324.516,1.018
324.546,1.005
324.576,1.020
324.606,1.026
324.636,1.018
324.666,1.018
324.696,1.028
324.726,1.025
324.756,1.005
324.786,1.024
324.816,1.034
324.846,1.038
324.876,1.041
324.906,1.022
324.936,1.044
324.966,0.995
324.996,1.016
325.026,1.013
325.056,1.012
325.086,1.017
325.116,1.026
325.146,1.016
325.176,1.021
325.206,1.019
325.236,0.997
325.266,1.031
325.296,1.007
325.326,1.021
325.356,0.993
325.386,1.009
325.416,0.994
325.446,1.016
325.476,1.014
325.506,1.001
325.536,1.029
325.566,1.009
325.596,1.019
325.626,1.040
325.656,1.021
325.686,1.040
325.716,1.017
325.746,1.012
325.776,1.039
325.806,1.004
325.836,1.023
325.866,0.995
325.896,1.011
325.926,1.000
325.956,1.033
325.986,0.999
326.016,0.987
326.046,0.953
326.076,1.013
326.106,1.053
326.136,1.004
326.166,0.988
326.196,1.026
326.226,1.022
326.256,1.022
326.286,1.015
326.316,1.009
326.346,1.010
326.376,1.008
326.406,1.005
326.436,1.021
326.466,1.034
326.496,1.003
326.526,1.026
326.556,1.031
326.586,0.979
326.616,1.038
326.646,1.041
326.676,1.007
326.706,1.030
326.736,1.067
326.766,0.891
326.796,0.992
326.826,0.983
326.856,0.994
326.886,1.018
326.916,1.021
326.946,1.017
326.976,1.008
327.006,0.995
327.036,1.009
327.066,1.032
327.096,1.021
327.126,1.017
327.156,1.020
327.186,1.016
327.216,1.030
327.246,1.058
327.276,1.082
327.306,0.961
327.336,1.065
327.366,0.939
327.396,1.041
327.426,1.040
327.456,1.037
327.486,1.046
327.516,1.023
327.546,1.018
327.576,1.007
327.606,1.004
327.636,1.008
327.666,1.006
327.696,1.023
327.726,1.011
327.756,1.009
327.786,1.033
327.816,1.052
327.846,1.020
327.876,0.979
327.906,0.978
327.936,0.995
327.966,1.010
327.996,1.042
328.026,1.056
328.056,1.043
328.086,1.027
328.116,1.038
328.146,1.039
328.176,1.038
328.206,1.030
328.236,1.032
328.266,1.018
328.296,1.025
328.326,1.031
328.356,1.043
328.386,1.021
328.416,1.006
328.446,1.025
328.476,1.015
328.506,1.028
328.536,1.035
328.566,1.029
328.596,1.031
328.626,1.050
328.656,1.062
328.686,1.054
328.716,1.037
328.746,1.022
328.776,1.035
328.806,1.034
328.836,1.022
328.866,1.026
328.896,1.032
328.926,1.040
328.956,1.034
328.986,1.032
329.016,1.038
329.046,1.034
329.076,1.033
329.106,1.022
329.136,1.027
329.166,1.029
329.196,1.033
329.226,1.034
329.256,1.029
329.286,1.028
329.316,1.032
329.346,1.031
329.376,1.037
329.406,1.038
329.436,1.036
329.466,1.035
329.496,1.031
329.526,1.027
329.556,1.030
329.586,1.030
329.616,1.030
329.646,1.031
329.676,1.035
329.706,1.034
329.736,1.031
329.766,1.032
329.796,1.034
329.826,1.032
329.856,1.022
329.886,1.031
329.916,1.035
329.946,1.035
329.976,1.033
330.006,1.030
330.036,1.028
330.066,1.028
330.096,1.033
330.126,1.029
330.156,1.030
330.186,1.028
330.216,1.030
330.246,1.027
330.276,1.028
330.306,1.031
330.336,1.025
330.366,1.026
330.396,1.030
330.426,1.030
330.456,1.024
330.486,1.038
330.516,1.030
330.546,1.029
330.576,1.036
330.606,1.026
330.636,1.030
330.666,1.033
330.696,1.034
330.726,1.030
330.756,1.027
330.786,1.032
330.816,1.033
330.846,1.028
330.876,1.032
330.906,1.032
330.936,1.030
330.966,1.030
330.996,1.032
331.026,1.028
331.056,1.031
331.086,1.031
331.116,1.036
331.146,1.026
331.176,1.035
331.206,1.028
331.236,1.033
331.266,1.034
331.296,1.031
331.326,1.027
331.356,1.033
331.386,1.031
331.416,1.031
331.446,1.032
331.476,1.031
331.506,1.034
331.536,1.033
331.566,1.030
331.596,1.029
331.626,1.033
331.656,1.030
331.686,1.031
331.716,1.029
331.746,1.029
331.776,1.029
331.806,1.032
331.836,1.028
331.866,1.033
331.896,1.033
331.926,1.024
331.956,1.035
331.986,1.026
332.016,1.033
332.046,1.034
332.076,1.034
332.106,1.029
332.136,1.031
332.166,1.034
332.196,1.029
332.226,1.037
332.256,1.031
332.286,1.036
332.316,1.033
332.346,1.027
332.376,1.028
332.406,1.029
332.436,1.026
332.466,1.030
332.496,1.035
332.526,1.029
332.556,1.035
332.586,1.030
332.616,1.030
332.646,1.036
332.676,1.033
332.706,1.028
332.736,1.033
332.766,1.033
332.796,1.032
332.826,1.032
332.856,1.027
332.886,1.032
332.916,1.034
332.946,1.032
332.976,1.035
333.006,1.037
333.036,1.028
333.066,1.034
333.096,1.031
333.126,1.028
333.156,1.029
333.186,1.030
333.216,1.032
333.246,1.028
333.276,1.030
333.306,1.029
333.336,1.033
333.366,1.031
333.396,1.028
333.426,1.024
333.456,1.031
333.486,1.028
333.516,1.032
333.546,1.032
333.576,1.028
333.606,1.031
333.636,1.034
333.666,1.031
333.696,1.035
333.726,1.030
333.756,1.032
333.786,1.036
333.816,1.029
333.846,1.029
333.876,1.033
333.906,1.033
333.936,1.036
333.966,1.034
333.996,1.033
334.026,1.029
334.056,1.030
334.086,1.031
334.116,1.033
334.146,1.034
334.176,1.029
334.206,1.029
334.236,1.031
334.266,1.035
334.296,1.031
334.326,1.028
334.356,1.031
334.386,1.034
334.416,1.028
334.446,1.035
334.476,1.033
334.506,1.025
334.536,1.030
334.566,1.031
334.596,1.031
334.626,1.032
334.656,1.035
334.686,1.032
334.716,1.028
334.746,1.030
334.776,1.034
334.806,1.030
334.836,1.036
334.866,1.027
334.896,1.029
334.926,1.033
334.956,1.031
334.986,1.031
335.016,1.031
335.046,1.032
335.076,1.031
335.106,1.030
335.136,1.034
335.166,1.031
335.196,1.032
335.226,1.032
335.256,1.030
335.286,1.030
335.316,1.031
335.346,1.033
335.376,1.026
335.406,1.031
335.436,1.025
335.466,1.033
335.496,1.026
335.526,1.021
335.556,1.006
335.586,1.015
335.616,1.023
335.646,1.040
335.676,1.050
335.706,1.044
335.736,1.035
335.766,1.034
335.796,1.034
335.826,1.025
335.856,1.026
335.886,1.028
335.916,1.030
335.946,1.025
335.976,1.028
336.006,1.026
336.036,1.024
336.066,1.028
336.096,1.029
336.126,1.026
336.156,1.026
336.186,1.025
336.216,1.025
336.246,1.032
336.276,1.032
336.306,1.021
336.336,1.031
336.366,1.029
336.396,1.021
336.426,1.021
336.456,1.023
336.486,1.024
336.516,1.026
336.546,1.026
336.576,1.028
336.606,1.034
336.636,1.033
336.666,1.031
336.696,1.024
336.726,1.020
336.756,1.024
336.786,1.025
336.816,1.028
336.846,1.029
336.876,1.027
336.906,1.028
336.936,1.025
336.966,1.027
336.996,1.021
337.026,1.026
337.056,1.023
337.086,1.023
337.116,1.025
337.146,1.029
337.176,1.030
337.206,1.029
337.236,1.021
337.266,1.013
337.296,1.020
337.326,1.023
337.356,1.021
337.386,1.024
337.416,1.034
337.446,1.035
337.476,1.028
337.506,1.034
337.536,1.041
337.566,1.031
337.596,1.032
337.626,1.037
337.656,1.036
337.686,1.041
337.716,1.050
337.746,1.046
337.776,1.055
337.806,1.043
337.836,1.026
337.866,1.009
337.896,1.006
337.926,1.002
337.956,1.006
337.986,1.001
338.016,1.019
338.046,1.027
338.076,1.030
338.106,1.028
338.136,1.028
338.166,1.035
338.196,1.024
338.226,1.024
338.256,1.021
338.286,1.028
338.316,1.036
338.346,1.033
338.376,1.047
338.406,1.036
338.436,1.031
338.466,1.027
338.496,1.020
338.526,1.024
338.556,1.033
338.586,1.035
338.616,1.031
338.646,1.024
338.676,1.030
338.706,1.028
338.736,1.026
338.766,1.023
338.796,1.025
338.826,1.024
338.856,1.027
338.886,1.029
338.916,1.028
338.946,1.025
338.976,1.028
339.006,1.022
339.036,1.025
339.066,1.020
339.096,1.019
339.126,1.032
339.156,1.032
339.186,1.031
339.216,1.029
339.246,1.029
339.276,1.032
339.306,1.027
339.336,1.029
339.366,1.030
339.396,1.023
339.426,1.024
339.456,1.024
339.486,1.021
339.516,1.016
339.546,1.013
339.576,1.014
339.606,1.024
339.636,1.039
339.666,1.039
339.696,1.037
339.726,1.030
339.756,1.025
339.786,1.023
339.816,1.025
339.846,1.029
339.876,1.018
339.906,1.029
339.936,1.012
339.966,1.018
339.996,1.025
340.026,1.029
340.056,1.026
340.086,1.024
340.116,1.021
340.146,1.021
340.176,1.026
340.206,1.020
340.236,1.022
340.266,1.024
340.296,1.017
340.326,1.022
340.356,1.021
340.386,1.029
340.416,1.027
340.446,1.023
340.476,1.023
340.506,1.021
340.536,1.023
340.566,1.025
340.596,1.024
