df_hash,22ZHK4.BZ66S1
278.319,0.984
278.349,0.984
278.379,0.990
278.409,0.987
278.439,0.981
278.469,0.989
278.499,0.985
278.529,0.987
278.559,0.987
278.589,0.984
278.619,0.984
278.649,0.984
278.679,0.986
278.709,0.989
278.739,0.993
278.769,0.987
278.799,0.983
278.829,0.985
278.859,0.983
278.889,0.988
278.919,0.987
278.949,0.986
278.979,0.980
279.009,0.988
279.039,0.986
279.069,0.980
279.099,0.988
279.129,0.984
279.159,0.980
279.189,1.005
279.219,0.977
279.249,0.984
279.279,1.007
279.309,0.981
279.339,0.990
279.369,0.983
279.399,0.972
279.429,0.981
279.459,0.994
279.489,0.995
279.519,0.985
279.549,0.987
279.579,0.995
279.609,0.988
279.639,0.979
279.669,0.989
279.699,0.986
279.729,0.987
279.759,0.987
279.789,0.988
279.819,0.998
279.849,0.981
279.879,0.984
279.909,0.981
279.939,0.987
279.969,0.983
279.999,0.991
280.029,0.991
280.059,0.989
280.089,0.988
280.119,0.986
280.149,0.986
280.179,0.982
280.209,0.987
280.239,0.992
280.269,0.987
280.299,0.989
280.329,0.990
280.359,0.991
280.389,0.988
280.419,0.987
280.449,0.986
280.479,0.992
280.509,0.986
280.539,0.984
280.569,0.988
280.599,0.987
280.629,0.988
280.659,0.991
280.689,0.989
280.719,0.985
280.749,0.986
280.779,0.994
280.809,0.988
280.839,0.988
280.869,0.987
280.899,0.987
280.929,0.996
280.959,0.977
280.989,0.985
281.019,0.993
281.049,0.987
281.079,0.985
281.109,0.990
281.139,0.991
281.169,0.987
281.199,0.988
281.229,0.992
281.259,0.994
281.289,0.986
281.319,0.990
281.349,0.992
281.379,0.985
281.409,0.987
281.439,0.986
281.469,0.991
281.499,0.982
281.529,0.989
281.559,0.988
281.589,0.983
281.619,0.987
281.649,0.988
281.679,0.991
281.709,0.990
281.739,0.991
281.769,0.993
281.799,0.987
281.829,0.981
281.859,0.985
281.889,0.988
281.919,0.993
281.949,0.988
281.979,0.994
282.009,1.000
282.039,0.982
282.069,0.987
282.099,0.986
282.129,0.985
282.159,0.982
282.189,0.986
282.219,0.988
282.249,0.987
282.279,0.993
282.309,0.990
282.339,0.987
282.369,0.984
282.399,0.983
282.429,0.991
282.459,0.989
282.489,0.988
282.519,0.996
282.549,0.978
282.579,0.993
282.609,0.985
282.639,0.988
282.669,0.983
282.699,0.989
282.729,0.991
282.759,0.993
282.789,0.990
282.819,0.989
282.849,0.986
282.879,0.983
282.909,0.984
282.939,0.988
282.969,0.987
282.999,0.989
283.029,0.994
283.059,0.995
283.089,0.984
283.119,0.992
283.149,0.993
283.179,0.987
283.209,0.987
283.239,0.997
283.269,0.995
283.299,0.989
283.329,1.001
283.359,0.982
283.389,0.981
283.419,0.984
283.449,0.984
283.479,0.988
283.509,0.991
283.539,0.988
283.569,0.999
283.599,0.978
283.629,0.993
283.659,0.993
283.689,0.994
283.719,0.988
283.749,0.985
283.779,0.988
283.809,0.991
283.839,0.987
283.869,0.988
283.899,0.988
283.929,0.988
283.959,0.986
283.989,0.990
284.019,0.987
284.049,0.996
284.079,0.999
284.109,0.978
284.139,0.990
284.169,0.989
284.199,0.993
284.229,0.986
284.259,0.989
284.289,0.987
284.319,0.991
284.349,0.988
284.379,0.991
284.409,0.986
284.439,0.989
284.469,0.989
284.499,0.993
284.529,0.994
284.559,0.992
284.589,0.984
284.619,0.999
284.649,0.981
284.679,0.991
284.709,0.986
284.739,0.982
284.769,0.987
284.799,0.992
284.829,0.990
284.859,0.993
284.889,0.989
284.919,0.993
284.949,0.987
284.979,0.989
285.009,0.990
285.039,0.994
285.069,0.991
285.099,0.989
285.129,0.993
285.159,0.994
285.189,0.998
285.219,0.990
285.249,0.991
285.279,0.990
285.309,0.988
285.339,0.989
285.369,0.992
285.399,0.990
285.429,0.987
285.459,0.993
285.489,0.992
285.519,0.990
285.549,0.993
285.579,0.990
285.609,0.988
285.639,0.989
285.669,0.994
285.699,0.997
285.729,0.993
285.759,0.994
285.789,0.989
285.819,0.991
285.849,0.991
285.879,0.988
285.909,0.993
285.939,0.996
285.969,0.990
285.999,0.990
286.029,0.989
286.059,0.992
286.089,0.992
286.119,0.991
286.149,0.995
286.179,0.988
286.209,0.990
286.239,0.994
286.269,0.993
286.299,0.993
286.329,0.994
286.359,0.989
286.389,0.995
286.419,0.991
286.449,0.990
286.479,0.990
286.509,0.992
286.539,0.991
286.569,0.994
286.599,0.994
286.629,0.996
286.659,0.990
286.689,0.990
286.719,0.994
286.749,0.991
286.779,0.995
286.809,0.996
286.839,0.990
286.869,0.988
286.899,0.995
286.929,0.982
286.959,0.995
286.989,0.991
287.019,0.993
287.049,0.995
287.079,0.994
287.109,0.996
287.139,0.994
287.169,0.998
287.199,0.997
287.229,0.993
287.259,0.990
287.289,0.992
287.319,0.992
287.349,0.995
287.379,0.992
287.409,0.990
287.439,0.996
287.469,0.995
287.499,0.988
287.529,0.995
287.559,0.990
287.589,0.995
287.619,0.989
287.649,0.990
287.679,0.997
287.709,0.991
287.739,0.995
287.769,0.996
287.799,0.990
287.829,0.987
287.859,0.990
287.889,0.992
287.919,0.997
287.949,0.995
287.979,0.992
288.009,0.996
288.039,0.996
288.069,0.988
288.099,0.993
288.129,0.990
288.159,0.990
288.189,0.991
288.219,0.997
288.249,0.998
288.279,0.986
288.309,0.993
288.339,0.997
288.369,0.989
288.399,0.990
288.429,0.996
288.459,0.994
288.489,0.995
288.519,0.991
288.549,0.993
288.579,0.994
288.609,0.994
288.639,1.001
288.669,0.995
288.699,0.988
288.729,0.995
288.759,0.992
288.789,0.995
288.819,0.999
288.849,0.996
288.879,0.996
288.909,0.991
288.939,0.990
288.969,0.993
288.999,0.995
289.029,0.997
289.059,0.996
289.089,0.995
289.119,0.992
289.149,0.991
289.179,0.984
289.209,1.000
289.239,0.992
289.269,0.994
289.299,0.994
289.329,0.994
289.359,0.991
289.389,1.000
289.419,0.995
289.449,0.996
289.479,0.992
289.509,0.993
289.539,0.991
289.569,0.994
289.599,0.996
289.629,0.994
289.659,0.995
289.689,0.995
289.719,0.989
289.749,0.999
289.779,0.988
289.809,0.999
289.839,0.991
289.869,0.993
289.899,0.992
289.929,0.993
289.959,0.992
289.989,0.996
290.019,0.995
290.049,0.997
290.079,0.993
290.109,0.987
290.139,0.995
290.169,0.994
290.199,0.996
290.229,0.999
290.259,0.996
290.289,0.994
290.319,0.995
290.349,0.994
290.379,0.990
290.409,0.998
290.439,0.985
290.469,0.996
290.499,0.991
290.529,0.990
290.559,0.995
290.589,0.993
290.619,0.995
290.649,1.003
290.679,0.996
290.709,0.998
290.739,0.993
290.769,0.989
290.799,0.997
290.829,0.993
290.859,0.998
290.889,0.995
290.919,0.995
290.949,1.000
290.979,0.997
291.009,0.995
291.039,0.998
291.069,0.997
291.099,0.995
291.129,0.997
291.159,0.997
291.189,0.986
291.219,1.006
291.249,0.993
291.279,0.994
291.309,0.994
291.339,0.997
291.369,0.996
291.399,1.000
291.429,0.991
291.459,0.996
291.489,0.999
291.519,0.991
291.549,0.995
291.579,0.996
291.609,0.998
291.639,0.995
291.669,0.991
291.699,0.994
291.729,0.994
291.759,0.991
291.789,0.999
291.819,0.999
291.849,0.996
291.879,0.998
291.909,1.002
291.939,0.995
291.969,0.992
291.999,0.992
292.029,0.994
292.059,0.997
292.089,0.993
292.119,0.997
292.149,0.998
292.179,0.996
292.209,0.994
292.239,0.994
292.269,0.999
292.299,0.996
292.329,0.997
292.359,1.000
292.389,0.995
292.419,0.994
292.449,0.992
292.479,0.998
292.509,0.998
292.539,1.000
292.569,0.991
292.599,1.001
292.629,0.982
292.659,0.998
292.689,0.992
292.719,0.996
292.749,0.992
292.779,0.996
292.809,0.998
292.839,1.002
292.869,0.994
292.899,0.994
292.929,0.999
292.959,0.997
292.989,0.995
293.019,0.996
293.049,0.992
293.079,0.996
293.109,0.999
293.139,0.999
293.169,0.994
293.199,0.992
293.229,0.992
293.259,0.997
293.289,0.996
293.319,0.998
293.349,0.988
293.379,1.001
293.409,0.997
293.439,0.997
293.469,0.992
293.499,0.999
293.529,0.997
293.559,0.996
293.589,0.996
293.619,1.000
293.649,0.998
293.679,0.997
293.709,0.993
293.739,0.997
293.769,0.993
293.799,0.996
293.829,0.997
293.859,0.999
293.889,0.999
293.919,0.995
293.949,0.996
293.979,0.996
294.009,0.999
294.039,0.996
294.069,0.998
294.099,0.998
294.129,1.001
294.159,0.995
294.189,1.003
294.219,1.000
294.249,0.995
294.279,0.990
294.309,0.996
294.339,0.996
294.369,0.996
294.399,0.998
294.429,1.000
294.459,0.994
294.489,0.997
294.519,0.992
294.549,0.999
294.579,1.000
294.609,0.995
294.639,0.998
294.669,0.996
294.699,0.997
294.729,0.995
294.759,0.995
294.789,0.999
294.819,0.997
294.849,1.000
294.879,1.003
294.909,0.987
294.939,1.000
294.969,0.998
294.999,0.993
295.029,0.993
295.059,1.000
295.089,0.997
295.119,0.998
295.149,1.000
295.179,1.005
295.209,0.996
295.239,0.995
295.269,0.995
295.299,0.998
295.329,0.996
295.359,0.997
295.389,0.999
295.419,0.996
295.449,0.999
295.479,0.993
295.509,0.999
295.539,0.998
295.569,0.999
295.599,1.001
295.629,0.993
295.659,1.001
295.689,0.997
295.719,0.993
295.749,0.994
295.779,0.999
295.809,1.001
295.839,1.000
295.869,1.000
295.899,0.996
295.929,0.995
295.959,0.994
295.989,0.994
296.019,0.997
296.049,0.997
296.079,0.997
296.109,0.998
296.139,1.000
296.169,1.000
296.199,0.998
296.229,0.998
296.259,0.997
296.289,1.006
296.319,0.998
296.349,0.994
296.379,0.993
296.409,0.996
296.439,0.997
296.469,1.003
296.499,0.998
296.529,1.001
296.559,1.000
296.589,0.995
296.619,0.995
296.649,0.998
296.679,0.994
296.709,0.994
296.739,0.998
296.769,0.997
296.799,0.996
296.829,0.998
296.859,0.996
296.889,0.992
296.919,1.001
296.949,1.000
296.979,0.995
297.009,0.993
297.039,1.001
297.069,0.998
297.099,1.006
297.129,0.998
297.159,1.000
297.189,0.993
297.219,0.996
297.249,0.998
297.279,0.999
297.309,0.996
297.339,0.999
297.369,0.997
297.399,0.995
297.429,0.992
297.459,1.004
297.489,1.002
297.519,1.000
297.549,0.997
297.579,1.000
297.609,0.993
297.639,0.995
297.669,0.996
297.699,1.005
297.729,0.996
297.759,0.992
297.789,1.000
297.819,1.000
297.849,0.997
297.879,0.999
297.909,0.998
297.939,0.998
297.969,0.996
297.999,0.998
298.029,0.999
298.059,1.000
298.089,1.003
298.119,0.990
298.149,1.004
298.179,1.000
298.209,0.994
298.239,0.992
298.269,1.003
298.299,0.997
298.329,0.997
298.359,0.995
298.389,1.000
298.419,1.001
298.449,0.994
298.479,0.996
298.509,0.999
298.539,0.995
298.569,1.002
298.599,1.000
298.629,1.000
298.659,0.998
298.689,0.998
298.719,0.998
298.749,1.003
298.779,0.997
298.809,1.000
298.839,1.002
298.869,0.992
298.899,0.999
298.929,1.002
298.959,0.997
298.989,1.000
299.019,1.002
299.049,1.004
299.079,0.999
299.109,0.994
299.139,0.994
299.169,1.000
299.199,0.997
299.229,1.000
299.259,1.003
299.289,0.999
299.319,0.994
299.349,1.001
299.379,0.995
299.409,1.003
299.439,1.002
299.469,0.993
299.499,1.002
299.529,0.995
299.559,0.994
299.589,0.996
299.619,1.003
299.649,0.999
299.679,0.999
299.709,1.005
299.739,1.000
299.769,0.996
299.799,0.994
299.829,0.997
299.859,0.999
299.889,0.998
299.919,0.997
299.949,0.998
299.979,0.998
300.009,0.998
300.039,0.997
300.069,0.999
300.099,1.003
300.129,1.002
300.159,0.998
300.189,0.997
300.219,0.993
300.249,0.997
300.279,0.998
300.309,1.001
300.339,0.999
300.369,1.001
300.399,1.005
300.429,1.000
300.459,0.995
300.489,0.994
300.519,0.999
300.549,1.003
300.579,0.998
300.609,0.995
300.639,0.993
300.669,0.994
300.699,1.000
300.729,0.997
300.759,1.002
300.789,1.001
300.819,0.998
300.849,1.001
300.879,0.998
300.909,0.999
300.939,0.999
300.969,1.000
300.999,0.995
301.029,1.000
301.059,0.998
301.089,0.992
301.119,0.998
301.149,0.993
301.179,0.998
301.209,0.997
301.239,0.996
301.269,0.995
301.299,0.992
301.329,0.992
301.359,0.996
301.389,0.996
301.419,1.000
301.449,0.995
301.479,0.989
301.509,0.988
301.539,0.994
301.569,0.999
301.599,1.000
301.629,0.997
301.659,1.000
301.689,0.993
301.719,0.991
301.749,0.993
301.779,0.991
301.809,0.995
301.839,0.996
301.869,0.995
301.899,0.994
301.929,0.996
301.959,0.996
301.989,0.993
302.019,0.995
302.049,0.992
302.079,0.995
302.109,0.994
302.139,0.997
302.169,0.990
302.199,0.990
302.229,0.980
302.259,0.994
302.289,0.977
302.319,0.983
302.349,0.966
302.379,0.998
302.409,1.016
302.439,0.995
302.469,0.998
302.499,1.005
302.529,1.011
302.559,1.001
302.589,0.987
302.619,0.981
302.649,0.989
302.679,0.996
302.709,0.990
302.739,0.976
302.769,0.990
302.799,0.987
302.829,0.997
302.859,1.003
302.889,1.001
302.919,0.989
302.949,0.993
302.979,0.989
303.009,0.982
303.039,0.976
303.069,0.994
303.099,0.978
303.129,0.980
303.159,0.996
303.189,1.000
303.219,1.002
303.249,1.000
303.279,0.986
303.309,0.992
303.339,0.978
303.369,0.988
303.399,0.981
303.429,0.982
303.459,0.980
303.489,0.985
303.519,1.000
303.549,0.987
303.579,0.979
303.609,0.976
303.639,0.963
303.669,0.963
303.699,0.972
303.729,0.977
303.759,0.962
303.789,0.979
303.819,0.969
303.849,0.972
303.879,0.976
303.909,0.980
303.939,0.979
303.969,0.994
303.999,0.979
304.029,0.976
304.059,0.984
304.089,0.965
304.119,0.976
304.149,0.973
304.179,0.972
304.209,0.970
304.239,0.973
304.269,0.966
304.299,0.966
304.329,0.979
304.359,0.978
304.389,0.974
304.419,0.966
304.449,0.973
304.479,0.980
304.509,0.976
304.539,0.978
304.569,0.975
304.599,0.972
304.629,0.970
304.659,0.969
304.689,0.970
304.719,0.977
304.749,0.968
304.779,0.968
304.809,0.976
304.839,0.967
304.869,0.968
304.899,0.970
304.929,0.974
304.959,0.969
304.989,0.974
305.019,0.977
305.049,0.963
305.079,0.968
305.109,0.975
305.139,0.975
305.169,0.972
305.199,0.972
305.229,0.971
305.259,0.968
305.289,0.966
305.319,0.974
305.349,0.971
305.379,0.971
305.409,0.969
305.439,0.978
305.469,0.974
305.499,0.954
305.529,0.958
305.559,0.971
305.589,0.972
305.619,0.988
305.649,0.983
305.679,0.973
305.709,0.971
305.739,0.964
305.769,0.947
305.799,0.965
305.829,0.975
305.859,0.975
305.889,0.978
305.919,0.981
305.949,0.982
305.979,0.976
306.009,0.972
306.039,0.964
306.069,0.969
306.099,0.973
306.129,0.970
306.159,0.967
306.189,0.975
306.219,0.973
306.249,0.969
306.279,0.981
306.309,0.979
306.339,0.965
306.369,0.965
306.399,0.969
306.429,0.979
306.459,0.980
306.489,0.976
306.519,0.974
306.549,0.975
306.579,0.979
306.609,0.980
306.639,0.980
306.669,0.970
306.699,0.980
306.729,0.970
306.759,0.959
306.789,0.961
306.819,0.961
306.849,0.954
306.879,0.954
306.909,0.964
306.939,0.966
306.969,0.968
306.999,0.960
307.029,0.962
307.059,0.967
307.089,0.974
307.119,0.981
307.149,0.972
307.179,0.978
307.209,0.987
307.239,1.004
307.269,0.996
307.299,0.989
307.329,0.978
307.359,0.972
307.389,0.962
307.419,0.966
307.449,0.965
307.479,0.961
307.509,0.979
307.539,0.969
307.569,0.958
307.599,0.961
307.629,0.969
307.659,0.969
307.689,0.968
307.719,0.976
307.749,0.981
307.779,1.000
307.809,1.020
307.839,0.990
307.869,0.985
307.899,0.971
307.929,0.964
307.959,0.958
307.989,0.954
308.019,0.968
308.049,0.960
308.079,0.967
308.109,0.974
308.139,0.966
308.169,0.951
308.199,0.946
308.229,0.959
308.259,0.958
308.289,0.948
308.319,0.958
308.349,0.977
308.379,1.004
308.409,1.005
308.439,0.988
308.469,0.988
308.499,0.982
308.529,0.973
308.559,0.972
308.589,0.971
308.619,0.947
308.649,0.948
308.679,0.961
308.709,0.973
308.739,0.992
308.769,0.979
308.799,0.954
308.829,0.955
308.859,0.977
308.889,1.011
308.919,1.003
308.949,0.972
308.979,0.974
309.009,0.973
309.039,0.977
309.069,0.968
309.099,0.962
309.129,0.964
309.159,0.965
309.189,0.976
309.219,0.989
309.249,0.985
309.279,0.974
309.309,0.973
309.339,0.970
309.369,0.975
309.399,0.972
309.429,0.976
309.459,0.963
309.489,0.959
309.519,0.965
309.549,0.968
309.579,0.961
309.609,0.968
309.639,0.977
309.669,0.978
309.699,0.979
309.729,0.980
309.759,0.974
309.789,0.973
309.819,0.975
309.849,0.979
309.879,0.978
309.909,0.976
309.939,0.973
309.969,0.975
309.999,0.976
310.029,0.979
310.059,0.969
310.089,0.981
310.119,0.979
310.149,0.974
310.179,0.971
310.209,0.971
310.239,0.978
310.269,0.975
310.299,0.975
310.329,0.981
310.359,0.979
310.389,0.977
310.419,0.970
310.449,0.964
310.479,0.965
310.509,0.961
310.539,0.977
310.569,0.981
310.599,0.975
310.629,0.981
310.659,0.974
310.689,0.972
310.719,0.973
310.749,0.968
310.779,0.971
310.809,0.979
310.839,0.978
310.869,0.972
310.899,0.971
310.929,0.974
310.959,0.975
310.989,0.977
311.019,0.970
311.049,0.977
311.079,0.979
311.109,0.973
311.139,0.973
311.169,0.979
311.199,0.978
311.229,0.975
311.259,0.977
311.289,0.980
311.319,0.971
311.349,0.972
311.379,0.974
311.409,0.974
311.439,0.976
311.469,0.976
311.499,0.977
311.529,0.977
311.559,0.979
311.589,0.974
311.619,0.971
311.649,0.973
311.679,0.975
311.709,0.973
311.739,0.972
311.769,0.976
311.799,0.977
311.829,0.972
311.859,0.977
311.889,0.974
311.919,0.975
311.949,0.975
311.979,0.974
312.009,0.973
312.039,0.974
312.069,0.976
312.099,0.976
312.129,0.973
312.159,0.974
312.189,0.974
312.219,0.972
312.249,0.975
312.279,0.968
312.309,0.975
312.339,0.972
312.369,0.968
312.399,0.971
312.429,0.979
312.459,0.977
312.489,0.979
312.519,0.970
312.549,0.977
312.579,0.978
312.609,0.975
312.639,0.972
312.669,0.973
312.699,0.972
312.729,0.972
312.759,0.974
312.789,0.975
312.819,0.974
312.849,0.973
312.879,0.976
312.909,0.976
312.939,0.973
312.969,0.976
312.999,0.973
313.029,0.972
313.059,0.970
313.089,0.975
313.119,0.979
313.149,0.974
313.179,0.971
313.209,0.978
313.239,0.974
313.269,0.970
313.299,0.975
313.329,0.977
313.359,0.974
313.389,0.975
313.419,0.977
313.449,0.973
313.479,0.973
313.509,0.972
313.539,0.979
313.569,0.971
313.599,0.972
313.629,0.974
313.659,0.973
313.689,0.970
313.719,0.977
313.749,0.971
313.779,0.982
313.809,0.974
313.839,0.975
313.869,0.972
313.899,0.970
313.929,0.965
313.959,0.972
313.989,0.975
314.019,0.975
314.049,0.971
314.079,0.974
314.109,0.970
314.139,0.972
314.169,0.977
314.199,0.975
314.229,0.979
314.259,0.968
314.289,0.972
314.319,0.972
314.349,0.971
314.379,0.975
314.409,0.977
314.439,0.972
314.469,0.976
314.499,0.969
314.529,0.972
314.559,0.970
314.589,0.971
314.619,0.972
314.649,0.978
314.679,0.975
314.709,0.973
314.739,0.978
314.769,0.977
314.799,0.972
314.829,0.972
314.859,0.973
314.889,0.971
314.919,0.978
314.949,0.969
314.979,0.971
315.009,0.972
315.039,0.974
315.069,0.971
315.099,0.979
315.129,0.978
315.159,0.973
315.189,0.974
315.219,0.972
315.249,0.977
315.279,0.976
315.309,0.972
315.339,0.969
315.369,0.972
315.399,0.975
315.429,0.971
315.459,0.978
315.489,0.977
315.519,0.975
315.549,0.977
315.579,0.974
315.609,0.973
315.639,0.977
315.669,0.979
315.699,0.967
315.729,0.974
315.759,0.975
315.789,0.972
315.819,0.971
315.849,0.971
315.879,0.976
315.909,0.977
315.939,0.973
315.969,0.973
315.999,0.979
316.029,0.970
316.059,0.969
316.089,0.971
316.119,0.974
316.149,0.974
316.179,0.977
316.209,0.976
316.239,0.973
316.269,0.975
316.299,0.976
316.329,0.977
316.359,0.986
316.389,0.976
316.419,0.981
316.449,0.975
316.479,0.969
316.509,0.966
316.539,0.973
316.569,0.976
316.599,0.978
316.629,0.974
316.659,0.973
316.689,0.976
316.719,0.973
316.749,0.978
316.779,0.980
316.809,0.979
316.839,0.973
316.869,0.976
316.899,0.979
316.929,0.973
316.959,0.973
316.989,0.976
317.019,0.983
317.049,0.976
317.079,0.979
317.109,0.980
317.139,0.983
317.169,0.975
317.199,0.979
317.229,0.979
317.259,0.982
317.289,0.977
317.319,0.975
317.349,0.979
317.379,0.976
317.409,0.973
317.439,0.975
317.469,0.975
317.499,0.975
317.529,0.982
317.559,0.978
317.589,0.977
317.619,0.979
317.649,0.978
317.679,0.976
317.709,0.974
317.739,0.974
317.769,0.979
317.799,0.975
317.829,0.975
317.859,0.972
317.889,0.976
317.919,0.976
317.949,0.978
317.979,0.978
318.009,0.975
318.039,0.976
318.069,0.973
318.099,0.975
318.129,0.977
318.159,0.973
318.189,0.979
318.219,0.976
318.249,0.979
318.279,0.974
318.309,0.978
318.339,0.980
318.369,0.974
318.399,0.980
318.429,0.977
318.459,0.978
318.489,0.974
318.519,0.975
318.549,0.976
318.579,0.978
318.609,0.968
318.639,0.980
318.669,0.981
318.699,0.979
318.729,0.975
318.759,0.979
318.789,0.979
318.819,0.979
318.849,0.982
318.879,0.976
318.909,0.976
318.939,0.971
318.969,0.969
318.999,0.977
319.029,0.979
319.059,0.981
319.089,0.984
319.119,0.976
319.149,0.977
319.179,0.976
319.209,0.983
319.239,0.977
319.269,0.981
319.299,0.979
319.329,0.969
319.359,0.967
319.389,0.979
319.419,0.985
319.449,0.984
319.479,0.984
319.509,0.982
319.539,0.978
319.569,0.977
319.599,0.976
319.629,0.979
319.659,0.979
319.689,0.985
319.719,0.979
319.749,0.972
319.779,0.970
319.809,0.974
319.839,0.973
319.869,0.983
319.899,0.978
319.929,0.977
319.959,0.981
319.989,0.976
320.019,0.971
320.049,0.980
320.079,0.979
320.109,0.982
320.139,0.980
320.169,0.978
320.199,0.975
320.229,0.977
320.259,0.976
320.289,0.979
320.319,0.977
320.349,0.978
320.379,0.980
320.409,0.976
320.439,0.973
320.469,0.977
320.499,0.979
320.529,0.980
320.559,0.979
320.589,0.978
320.619,0.979
320.649,0.975
320.679,0.972
320.709,0.975
320.739,0.980
320.769,0.982
320.799,0.979
320.829,0.979
320.859,0.978
320.889,0.975
320.919,0.974
320.949,0.980
320.979,0.982
321.009,0.976
321.039,0.975
321.069,0.979
321.099,0.980
321.129,0.978
321.159,0.975
321.189,0.980
321.219,0.973
321.249,0.976
321.279,0.964
321.309,0.968
321.339,0.978
321.369,0.983
321.399,0.983
321.429,0.989
321.459,0.998
321.489,0.987
321.519,0.984
321.549,0.978
321.579,0.978
321.609,0.971
321.639,0.962
321.669,0.968
321.699,0.977
321.729,0.984
321.759,0.982
321.789,0.976
321.819,0.979
321.849,0.974
321.879,0.979
321.909,0.980
321.939,0.983
321.969,0.981
321.999,0.981
322.029,0.969
322.059,0.973
322.089,0.972
322.119,0.971
322.149,0.967
322.179,0.979
322.209,0.982
322.239,0.984
322.269,0.981
322.299,0.978
322.329,0.979
