df_hash,22ZHK4.CSFR2S
313.148,-107
313.173,-162
313.198,-204
313.223,-238
313.248,-251
313.273,-219
313.298,-127
313.323,9
313.348,151
313.373,259
313.398,319
313.423,343
313.448,353
313.473,358
313.498,357
313.523,346
313.548,328
313.573,308
313.598,290
313.623,280
313.648,287
313.673,316
313.698,350
313.723,367
313.748,353
313.773,315
313.798,274
313.823,240
313.848,209
313.873,180
313.898,175
313.923,228
313.948,348
313.973,503
313.998,642
314.023,737
314.048,797
314.073,848
314.098,895
314.123,921
314.148,910
314.173,865
314.198,798
314.223,708
314.248,578
314.273,397
314.298,184
314.323,-21
314.348,-183
314.373,-295
314.398,-376
314.423,-452
314.448,-526
314.473,-579
314.498,-580
314.523,-509
314.548,-374
314.573,-214
314.598,-78
314.623,7
314.648,49
314.673,69
314.698,73
314.723,52
314.748,9
314.773,-22
314.798,1
314.823,96
314.848,212
314.873,276
314.898,244
314.923,143
314.948,34
314.973,-36
314.998,-69
315.023,-75
315.048,-52
315.073,24
315.098,165
315.123,340
315.148,496
315.173,596
315.198,632
315.223,624
315.248,591
315.273,545
315.298,492
315.323,440
315.348,389
315.373,326
315.398,240
315.423,132
315.448,19
315.473,-82
315.498,-175
315.523,-276
315.548,-392
315.573,-507
315.598,-586
315.623,-598
315.648,-536
315.673,-412
315.698,-255
315.723,-86
315.748,75
315.773,229
315.798,380
315.823,529
315.848,666
315.873,767
315.898,817
315.923,820
315.948,797
315.973,773
315.998,755
316.023,734
316.048,695
316.073,628
316.098,522
316.123,373
316.148,189
316.173,0
316.198,-150
316.223,-241
316.248,-275
316.273,-276
316.298,-252
316.323,-188
316.348,-72
316.373,72
316.398,195
316.423,256
316.448,259
316.473,244
316.498,244
316.523,254
316.548,248
316.573,215
316.598,169
316.623,131
316.648,96
316.673,45
316.698,-19
316.723,-55
316.748,-13
316.773,117
316.798,291
316.823,442
316.848,531
316.873,565
316.898,568
316.923,555
316.948,522
316.973,471
316.998,419
317.023,383
317.048,364
317.073,338
317.098,284
317.123,202
317.148,116
317.173,45
317.198,-10
317.223,-65
317.248,-128
317.273,-188
317.298,-216
317.323,-189
317.348,-110
317.373,-10
317.398,75
317.423,128
317.448,150
317.473,154
317.498,150
317.523,142
317.548,136
317.573,142
317.598,172
317.623,219
317.648,260
317.673,278
317.698,276
317.723,273
317.748,280
317.773,277
317.798,241
317.823,171
317.848,109
317.873,106
317.898,179
317.923,292
317.948,387
317.973,433
317.998,443
318.023,446
318.048,451
318.073,448
318.098,428
318.123,404
318.148,396
318.173,406
318.198,406
318.223,372
318.248,310
318.273,254
318.298,224
318.323,203
318.348,148
318.373,49
318.398,-48
318.423,-75
318.448,0
318.473,136
318.498,260
318.523,321
318.548,327
318.573,314
318.598,300
318.623,272
318.648,213
318.673,138
318.698,80
318.723,51
318.748,25
318.773,-28
318.798,-112
318.823,-193
318.848,-253
318.873,-322
318.898,-458
318.923,-678
318.948,-926
318.973,-1110
318.998,-1176
319.023,-1145
319.048,-1075
319.073,-999
319.098,-903
319.123,-760
319.148,-576
319.173,-383
319.198,-198
319.223,10
319.248,292
319.273,657
319.298,1046
319.323,1368
319.348,1556
319.373,1612
319.398,1582
319.423,1512
319.448,1419
319.473,1295
319.498,1138
319.523,970
319.548,828
319.573,743
319.598,718
319.623,726
319.648,729
319.673,698
319.698,634
319.723,559
319.748,495
319.773,442
319.798,385
319.823,311
319.848,229
319.873,164
319.898,127
319.923,103
319.948,65
319.973,-2
319.998,-83
320.023,-155
320.048,-216
320.073,-288
320.098,-383
320.123,-477
320.148,-512
320.173,-452
320.198,-316
320.223,-175
320.248,-90
320.273,-67
320.298,-62
320.323,-36
320.348,14
320.373,63
320.398,97
320.423,128
320.448,175
320.473,232
320.498,266
320.523,253
320.548,208
320.573,173
320.598,165
320.623,162
320.648,124
320.673,44
320.698,-28
320.723,-32
320.748,47
320.773,164
320.798,250
320.823,280
320.848,288
320.873,333
320.898,432
320.923,554
320.948,648
320.973,695
320.998,712
321.023,720
321.048,719
321.073,693
321.098,646
321.123,601
321.148,576
321.173,550
321.198,481
321.223,353
321.248,206
321.273,106
321.298,83
321.323,101
321.348,99
321.373,49
321.398,-26
321.423,-86
321.448,-119
321.473,-142
321.498,-174
321.523,-210
321.548,-241
321.573,-274
321.598,-327
321.623,-398
321.648,-455
321.673,-466
321.698,-431
321.723,-384
321.748,-351
321.773,-331
321.798,-306
321.823,-279
321.848,-281
321.873,-334
321.898,-414
321.923,-468
321.948,-458
321.973,-390
321.998,-302
322.023,-213
322.048,-117
322.073,-5
322.098,105
322.123,187
322.148,235
322.173,284
322.198,372
322.223,499
322.248,619
322.273,683
322.298,691
322.323,691
322.348,743
322.373,864
322.398,1026
322.423,1179
322.448,1296
322.473,1377
322.498,1430
322.523,1457
322.548,1455
322.573,1433
322.598,1417
322.623,1427
322.648,1454
322.673,1464
322.698,1415
322.723,1291
322.748,1099
322.773,848
322.798,542
322.823,194
322.848,-146
322.873,-411
322.898,-556
322.923,-602
322.948,-611
322.973,-633
322.998,-665
323.023,-676
323.048,-659
323.073,-654
323.098,-708
323.123,-816
323.148,-928
323.173,-997
323.198,-1021
323.223,-1037
323.248,-1070
323.273,-1108
323.298,-1135
323.323,-1156
323.348,-1190
323.373,-1231
323.398,-1232
323.423,-1151
323.448,-999
323.473,-836
323.498,-715
323.523,-624
323.548,-500
323.573,-291
323.598,2
323.623,336
323.648,662
323.673,952
323.698,1187
323.723,1357
323.748,1469
323.773,1553
323.798,1633
323.823,1694
323.848,1691
323.873,1600
323.898,1463
323.923,1370
323.948,1378
323.973,1459
323.998,1524
324.023,1513
324.048,1442
324.073,1368
324.098,1318
324.123,1260
324.148,1144
324.173,961
324.198,753
324.223,570
324.248,424
324.273,292
324.298,153
324.323,3
324.348,-143
324.373,-279
324.398,-400
324.423,-497
324.448,-551
324.473,-552
324.498,-519
324.523,-484
324.548,-463
324.573,-450
324.598,-428
324.623,-400
324.648,-388
324.673,-412
324.698,-463
324.723,-515
324.748,-544
324.773,-550
324.798,-548
324.823,-547
324.848,-548
324.873,-548
324.898,-552
324.923,-562
324.948,-563
324.973,-527
324.998,-434
325.023,-290
325.048,-122
325.073,43
325.098,196
325.123,335
325.148,454
325.173,539
325.198,581
325.223,588
325.248,588
325.273,604
325.298,638
325.323,673
325.348,688
325.373,675
325.398,631
325.423,558
325.448,457
325.473,341
325.498,238
325.523,180
325.548,183
325.573,232
325.598,297
325.623,357
325.648,408
325.673,458
325.698,506
325.723,538
325.748,540
325.773,518
325.798,490
325.823,468
325.848,447
325.873,413
325.898,362
325.923,305
325.948,261
325.973,226
325.998,183
326.023,116
326.048,35
326.073,-28
326.098,-50
326.123,-36
326.148,-16
326.173,-14
326.198,-29
326.223,-40
326.248,-32
326.273,-11
326.298,4
326.323,10
326.348,15
326.373,37
326.398,76
326.423,116
326.448,137
326.473,135
326.498,119
326.523,104
326.548,90
326.573,64
326.598,18
326.623,-33
326.648,-63
326.673,-46
326.698,16
326.723,99
326.748,170
326.773,211
326.798,229
326.823,238
326.848,247
326.873,251
326.898,244
326.923,230
326.948,218
326.973,216
326.998,219
327.023,216
327.048,199
327.073,174
327.098,155
327.123,145
327.148,132
327.173,103
327.198,59
327.223,25
327.248,31
327.273,89
327.298,178
327.323,263
327.348,314
327.373,330
327.398,329
327.423,327
327.448,322
327.473,311
327.498,292
327.523,279
327.548,281
327.573,289
327.598,285
327.623,258
327.648,219
327.673,187
327.698,166
327.723,142
327.748,98
327.773,43
327.798,10
327.823,27
327.848,90
327.873,161
327.898,207
327.923,219
327.948,213
327.973,205
327.998,192
328.023,161
328.048,112
328.073,64
328.098,36
328.123,34
328.148,41
328.173,39
328.198,26
328.223,14
328.248,12
328.273,19
328.298,23
328.323,14
328.348,1
328.373,7
328.398,55
328.423,153
328.448,280
328.473,400
328.498,481
328.523,520
328.548,533
328.573,539
328.598,538
328.623,516
328.648,472
328.673,421
328.698,386
328.723,367
328.748,339
328.773,283
328.798,205
328.823,138
328.848,104
328.873,90
328.898,62
328.923,5
328.948,-52
328.973,-70
328.998,-29
329.023,42
329.048,100
329.073,112
329.098,86
329.123,45
329.148,10
329.173,-12
329.198,-24
329.223,-26
329.248,-20
329.273,-10
329.298,0
329.323,15
329.348,40
329.373,75
329.398,111
329.423,136
329.448,146
329.473,146
329.498,147
329.523,155
329.548,179
329.573,226
329.598,301
329.623,394
329.648,485
329.673,552
329.698,591
329.723,613
329.748,631
329.773,645
329.798,639
329.823,601
329.848,535
329.873,466
329.898,414
329.923,381
329.948,349
329.973,300
329.998,234
330.023,172
330.048,130
330.073,101
330.098,57
330.123,-19
330.148,-113
330.173,-175
330.198,-168
330.223,-94
330.248,-1
330.273,59
330.298,71
330.323,53
330.348,28
330.373,0
330.398,-42
330.423,-96
330.448,-142
330.473,-159
330.498,-150
330.523,-140
330.548,-145
330.573,-162
330.598,-174
330.623,-179
330.648,-194
330.673,-234
330.698,-293
330.723,-348
330.748,-375
330.773,-370
330.798,-329
330.823,-247
330.848,-117
330.873,40
330.898,181
330.923,265
330.948,294
330.973,310
330.998,364
331.023,461
331.048,565
331.073,635
331.098,659
331.123,658
331.148,656
331.173,657
331.198,646
331.223,611
331.248,557
331.273,504
331.298,473
331.323,476
331.348,512
331.373,561
331.398,588
331.423,564
331.448,493
331.473,418
331.498,399
331.523,466
331.548,588
331.573,686
331.598,682
331.623,543
331.648,292
331.673,-8
331.698,-288
331.723,-494
331.748,-601
331.773,-614
331.798,-563
331.823,-474
331.848,-361
331.873,-219
331.898,-45
331.923,145
331.948,329
331.973,482
331.998,598
332.023,679
332.048,726
332.073,734
332.098,704
332.123,650
332.148,594
332.173,546
332.198,502
332.223,446
332.248,376
332.273,305
332.298,244
332.323,189
332.348,114
332.373,0
332.398,-143
332.423,-267
332.448,-314
332.473,-255
332.498,-106
332.523,78
332.548,235
332.573,315
332.598,297
332.623,176
332.648,-29
332.673,-285
332.698,-534
332.723,-720
332.748,-811
332.773,-816
332.798,-766
332.823,-686
332.848,-580
332.873,-447
332.898,-300
332.923,-167
332.948,-66
332.973,19
332.998,132
333.023,297
333.048,497
333.073,687
333.098,830
333.123,924
333.148,983
333.173,1014
333.198,1014
333.223,990
333.248,973
333.273,992
333.298,1044
333.323,1081
333.348,1050
333.373,939
333.398,780
333.423,619
333.448,471
333.473,318
333.498,138
333.523,-61
333.548,-243
333.573,-364
333.598,-398
333.623,-348
333.648,-240
333.673,-119
333.698,-33
333.723,-11
333.748,-48
333.773,-112
333.798,-170
333.823,-211
333.848,-243
333.873,-267
333.898,-265
333.923,-221
333.948,-142
333.973,-62
333.998,-9
334.023,19
334.048,57
334.073,123
334.098,199
334.123,243
334.148,235
334.173,196
334.198,174
334.223,202
334.248,273
334.273,355
334.298,421
334.323,465
334.348,491
334.373,500
334.398,487
334.423,459
334.448,434
334.473,426
334.498,428
334.523,412
334.548,351
334.573,248
334.598,139
334.623,69
334.648,54
334.673,72
334.698,82
334.723,57
334.748,2
334.773,-49
334.798,-67
334.823,-35
334.848,42
334.873,145
334.898,245
334.923,308
334.948,310
334.973,256
334.998,185
335.023,143
335.048,147
335.073,167
335.098,156
335.123,100
335.148,42
335.173,42
335.198,119
335.223,230
335.248,305
335.273,305
335.298,239
335.323,140
335.348,23
335.373,-111
335.398,-248
335.423,-341
335.448,-341
335.473,-232
335.498,-49
335.523,151
335.548,335
335.573,487
335.598,600
335.623,658
335.648,655
335.673,612
335.698,574
335.723,572
335.748,602
335.773,631
335.798,633
335.823,615
335.848,593
335.873,576
335.898,548
335.923,499
335.948,437
335.973,384
335.998,343
336.023,291
336.048,194
336.073,38
336.098,-153
336.123,-336
336.148,-468
336.173,-526
336.198,-507
336.223,-426
336.248,-314
336.273,-207
336.298,-131
336.323,-85
336.348,-45
336.373,9
336.398,80
336.423,146
336.448,187
336.473,206
336.498,225
336.523,266
336.548,331
336.573,403
336.598,464
336.623,504
336.648,525
336.673,532
336.698,523
336.723,501
336.748,471
336.773,446
336.798,435
336.823,437
336.848,438
336.873,422
336.898,388
336.923,345
336.948,304
336.973,263
336.998,208
337.023,125
337.048,19
337.073,-76
337.098,-126
337.123,-113
337.148,-57
337.173,1
337.198,25
337.223,6
337.248,-41
337.273,-95
337.298,-144
337.323,-183
337.348,-212
337.373,-226
337.398,-223
337.423,-206
337.448,-180
337.473,-149
337.498,-108
337.523,-58
337.548,-7
337.573,29
337.598,51
337.623,78
337.648,138
337.673,244
337.698,377
337.723,507
337.748,608
337.773,679
337.798,729
337.823,764
337.848,783
337.873,788
337.898,788
337.923,788
337.948,767
337.973,689
337.998,532
338.023,318
338.048,99
338.073,-82
338.098,-223
338.123,-343
338.148,-441
338.173,-480
338.198,-417
338.223,-256
338.248,-63
338.273,84
338.298,158
338.323,183
338.348,202
338.373,227
338.398,238
338.423,219
338.448,182
338.473,153
338.498,143
338.523,140
338.548,129
338.573,115
338.598,108
338.623,103
338.648,83
338.673,45
338.698,20
338.723,52
338.748,155
338.773,299
338.798,429
338.823,517
338.848,571
338.873,607
338.898,622
338.923,595
338.948,515
338.973,396
338.998,269
339.023,149
339.048,32
339.073,-85
339.098,-192
339.123,-271
339.148,-314
339.173,-327
339.198,-312
339.223,-253
339.248,-132
339.273,53
339.298,273
339.323,476
339.348,625
339.373,706
339.398,721
339.423,680
339.448,591
339.473,474
339.498,360
339.523,276
339.548,235
339.573,227
339.598,235
339.623,243
339.648,240
339.673,221
339.698,180
339.723,122
339.748,68
339.773,55
339.798,111
339.823,230
339.848,363
339.873,440
339.898,406
339.923,260
339.948,49
339.973,-166
339.998,-341
340.023,-460
340.048,-520
340.073,-516
340.098,-444
340.123,-315
340.148,-162
340.173,-21
340.198,81
340.223,148
340.248,195
340.273,238
340.298,289
340.323,354
340.348,435
340.373,530
340.398,631
340.423,731
340.448,828
340.473,923
340.498,1007
340.523,1054
340.548,1026
340.573,893
340.598,656
340.623,346
340.648,20
340.673,-264
340.698,-467
340.723,-573
340.748,-591
340.773,-548
340.798,-474
340.823,-390
340.848,-308
340.873,-226
340.898,-135
340.923,-28
340.948,95
340.973,231
340.998,361
341.023,470
341.048,554
341.073,622
341.098,692
341.123,782
341.148,892
341.173,999
341.198,1069
341.223,1073
341.248,994
341.273,837
341.298,621
341.323,372
341.348,121
341.373,-101
341.398,-271
341.423,-380
341.448,-435
341.473,-452
341.498,-438
341.523,-391
341.548,-305
341.573,-190
341.598,-71
341.623,23
341.648,81
341.673,101
341.698,87
341.723,43
341.748,-26
341.773,-110
341.798,-189
341.823,-251
341.848,-299
341.873,-342
341.898,-384
341.923,-418
341.948,-436
341.973,-444
341.998,-451
342.023,-458
342.048,-453
342.073,-425
342.098,-373
342.123,-304
342.148,-219
342.173,-108
342.198,27
342.223,156
342.248,228
342.273,219
342.298,148
342.323,72
342.348,34
342.373,41
342.398,78
342.423,138
342.448,230
342.473,353
342.498,483
342.523,580
342.548,633
342.573,665
342.598,703
342.623,745
342.648,759
342.673,727
342.698,682
342.723,682
342.748,758
342.773,875
342.798,965
342.823,985
342.848,958
342.873,944
342.898,978
342.923,1041
342.948,1078
342.973,1045
342.998,938
343.023,778
343.048,592
343.073,394
343.098,202
343.123,47
343.148,-38
343.173,-37
343.198,34
343.223,136
343.248,227
343.273,292
343.298,345
343.323,401
343.348,449
343.373,458
343.398,396
343.423,269
343.448,129
343.473,41
343.498,33
343.523,83
343.548,136
343.573,142
343.598,75
343.623,-67
343.648,-283
343.673,-554
343.698,-832
343.723,-1049
343.748,-1150
343.773,-1126
343.798,-1024
343.823,-901
343.848,-786
343.873,-670
343.898,-525
343.923,-345
343.948,-150
343.973,32
343.998,185
344.023,303
344.048,388
344.073,443
344.098,477
344.123,511
344.148,571
344.173,671
344.198,799
344.223,913
344.248,960
344.273,890
344.298,690
344.323,388
344.348,49
344.373,-245
344.398,-439
344.423,-518
344.448,-510
344.473,-458
344.498,-387
344.523,-296
344.548,-171
344.573,-14
344.598,144
344.623,269
344.648,340
344.673,374
344.698,405
344.723,452
344.748,508
344.773,549
344.798,567
344.823,584
344.848,624
344.873,685
344.898,735
344.923,734
344.948,674
344.973,572
344.998,452
345.023,322
345.048,187
345.073,74
345.098,28
345.123,74
345.148,182
345.173,274
345.198,270
345.223,157
345.248,-10
345.273,-147
345.298,-199
345.323,-167
345.348,-102
345.373,-64
345.398,-88
345.423,-170
345.448,-274
345.473,-353
345.498,-373
345.523,-324
345.548,-217
345.573,-74
345.598,75
345.623,200
345.648,278
345.673,315
345.698,354
345.723,445
345.748,608
345.773,805
345.798,964
345.823,1029
345.848,991
345.873,872
345.898,684
345.923,419
345.948,91
345.973,-231
345.998,-447
346.023,-491
346.048,-389
346.073,-235
346.098,-114
346.123,-38
346.148,37
346.173,148
346.198,270
346.223,334
346.248,293
346.273,165
346.298,20
346.323,-72
346.348,-85
346.373,-32
346.398,45
346.423,111
346.448,145
346.473,147
346.498,141
346.523,156
346.548,207
346.573,287
346.598,369
346.623,429
346.648,455
346.673,450
346.698,419
346.723,372
346.748,329
346.773,315
346.798,333
346.823,354
346.848,332
346.873,249
346.898,146
346.923,97
346.948,148
346.973,274
346.998,397
347.023,456
347.048,453
347.073,443
347.098,475
347.123,544
347.148,599
347.173,598
347.198,539
347.223,455
347.248,372
347.273,285
347.298,174
347.323,40
347.348,-86
347.373,-173
347.398,-214
347.423,-238
347.448,-278
347.473,-332
347.498,-360
347.523,-322
347.548,-216
347.573,-87
347.598,15
347.623,75
347.648,115
347.673,168
347.698,243
347.723,321
347.748,377
347.773,400
347.798,391
347.823,348
347.848,270
347.873,171
347.898,86
347.923,46
347.948,43
347.973,26
347.998,-55
348.023,-200
348.048,-339
348.073,-387
348.098,-307
348.123,-131
348.148,66
348.173,229
348.198,338
348.223,402
348.248,427
348.273,409
348.298,352
348.323,271
348.348,193
348.373,134
348.398,92
348.423,50
348.448,-8
348.473,-87
348.498,-174
348.523,-253
348.548,-310
348.573,-342
348.598,-344
348.623,-297
348.648,-180
348.673,20
348.698,278
348.723,525
348.748,688
348.773,735
348.798,691
348.823,615
348.848,549
348.873,497
348.898,439
348.923,374
348.948,328
348.973,329
348.998,376
349.023,436
349.048,473
349.073,483
349.098,489
349.123,505
349.148,519
349.173,510
349.198,482
349.223,476
349.248,533
349.273,651
349.298,774
349.323,830
349.348,783
349.373,650
349.398,467
349.423,257
349.448,27
349.473,-202
349.498,-386
349.523,-472
349.548,-446
349.573,-345
349.598,-235
349.623,-159
349.648,-120
349.673,-87
349.698,-37
349.723,34
349.748,112
349.773,181
349.798,236
349.823,285
349.848,346
349.873,430
349.898,526
349.923,599
349.948,610
349.973,536
349.998,391
350.023,203
350.048,3
350.073,-184
350.098,-332
350.123,-406
350.148,-382
350.173,-275
350.198,-132
350.223,0
350.248,105
350.273,195
350.298,273
350.323,323
350.348,323
350.373,275
